company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2011.0,Q3,2010-12-26,2011-03-26,2011-04-28 17:30:23+00:00,4092000.0,0.46,0.46,0.21,0.45,0.0,26149000.0,136276000.0,136276000.0,,136276000.0,234125000.0,606775000.0,,,130955000.0,16000.0,73592000.0,234125000.0,372650000.0,1570000.0,208655000.0,163995000.0,-1570000.0,162425000.0,606775000.0,296300000.0,296511000.0,304515000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2011.0,Q3YTD,2010-06-27,2011-03-26,,14552000.0,1.22,1.22,0.63,1.2,,122355000.0,363416000.0,363416000.0,,363416000.0,706711000.0,1845850000.0,,,388735000.0,1670000.0,239065000.0,706711000.0,1139139000.0,9346000.0,644022000.0,495117000.0,-9346000.0,485771000.0,1845850000.0,296300000.0,296511000.0,304515000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2011.0,Q3TTM,2010-03-28,2011-03-26,,19540000.0,1.41,1.41,0.83,1.39,,206821000.0,421871000.0,421871000.0,,421871000.0,931725000.0,2411812000.0,,,512277000.0,1094000.0,310976000.0,931725000.0,1480087000.0,7508000.0,843887000.0,636200000.0,-7508000.0,628692000.0,2411812000.0,296300000.0,296511000.0,304515000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2011.0,Q2,2010-09-26,2010-12-25,2011-01-21 18:52:56+00:00,4447000.0,0.37,0.37,0.21,0.36,0.0,38309000.0,109590000.0,109590000.0,,109590000.0,232661000.0,612936000.0,,,130001000.0,488000.0,93340000.0,232661000.0,380275000.0,4100000.0,228276000.0,151999000.0,-4100000.0,147899000.0,612936000.0,296200000.0,296550000.0,303260000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2011.0,Q2YTD,2010-06-27,2010-12-25,,10460000.0,0.76,0.76,0.42,0.75,,96206000.0,227140000.0,227140000.0,,227140000.0,472586000.0,1239075000.0,,,257780000.0,1654000.0,165473000.0,472586000.0,766489000.0,7776000.0,435367000.0,331122000.0,-7776000.0,323346000.0,1239075000.0,296200000.0,296550000.0,303260000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2011.0,Q2TTM,2009-12-27,2010-12-25,,17247000.0,0.84,0.84,0.82,0.83,,166958000.0,251692000.0,251692000.0,,251692000.0,897777000.0,2313917000.0,,,498072000.0,453000.0,476424000.0,897777000.0,1416140000.0,5294000.0,992196000.0,423944000.0,-5294000.0,418650000.0,2313917000.0,296200000.0,296550000.0,303260000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2011.0,Q1,2010-06-27,2010-09-25,2010-11-01 21:37:55+00:00,6013000.0,0.39,0.39,0.21,0.39,0.0,57897000.0,117550000.0,117550000.0,,117550000.0,239925000.0,626139000.0,,,127779000.0,1166000.0,72133000.0,239925000.0,386214000.0,3676000.0,207091000.0,179123000.0,-3676000.0,175447000.0,626139000.0,301400000.0,298216000.0,301688000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2011.0,Q1TTM,2009-09-27,2010-09-25,,14646000.0,0.66,0.66,0.81,0.66,,182773000.0,200737000.0,200737000.0,,200737000.0,846843000.0,2174496000.0,,,486088000.0,2028000.0,443817000.0,846843000.0,1327653000.0,-2436000.0,946579000.0,381074000.0,2436000.0,383510000.0,2174496000.0,301400000.0,298216000.0,301688000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2012.0,Q4,2012-04-01,2012-06-30,,4049000.0,0.38,0.38,0.22,0.38,22383000.0,25279000.0,110634000.0,110634000.0,,110634000.0,232967000.0,604956000.0,,,134007000.0,18000.0,75511000.0,232967000.0,371989000.0,108000.0,235968000.0,136021000.0,-108000.0,135913000.0,604956000.0,293000000.0,292810000.0,300002000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2012.0,FY,2011-06-26,2012-06-30,2014-08-15 18:42:51+00:00,16737000.0,1.32,1.32,0.88,1.29,30095000.0,177815000.0,386727000.0,354918000.0,31809000.0,386727000.0,952677000.0,2403529000.0,,,552379000.0,6785000.0,310059000.0,952677000.0,1450852000.0,2064000.0,916055000.0,534797000.0,-2064000.0,532733000.0,2403529000.0,293000000.0,292810000.0,300002000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2012.0,Q3,2012-01-01,2012-03-31,2012-04-27 16:07:18+00:00,4029000.0,0.19,0.19,0.22,0.18,7712000.0,88948000.0,54517000.0,22708000.0,31809000.0,54517000.0,235782000.0,571212000.0,,,136075000.0,228000.0,75500000.0,235782000.0,335430000.0,230000.0,223544000.0,111886000.0,-230000.0,111656000.0,571212000.0,286900000.0,292276000.0,300221000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2012.0,Q3YTD,2011-06-26,2012-03-31,,12688000.0,0.94,0.94,0.66,0.91,7712000.0,152536000.0,276093000.0,244284000.0,31809000.0,276093000.0,719710000.0,1798573000.0,,,418372000.0,6767000.0,234548000.0,719710000.0,1078863000.0,1956000.0,680087000.0,398776000.0,-1956000.0,396820000.0,1798573000.0,286900000.0,292276000.0,300221000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2012.0,Q3TTM,2011-03-27,2012-03-31,,16888000.0,1.37,1.37,0.87,1.32,7712000.0,202843000.0,401686000.0,369877000.0,31809000.0,401686000.0,955376000.0,2425064000.0,,,554945000.0,6344000.0,307101000.0,955376000.0,1469688000.0,3978000.0,892990000.0,576698000.0,-3978000.0,572720000.0,2425064000.0,286900000.0,292276000.0,300221000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2012.0,Q2,2011-09-25,2011-12-31,2013-01-25 16:31:44+00:00,4338000.0,0.3,0.3,0.22,0.29,0.0,28754000.0,88130000.0,88130000.0,,88130000.0,243399000.0,591359000.0,,,142084000.0,6047000.0,80981000.0,243399000.0,347960000.0,-2374000.0,233450000.0,114510000.0,2374000.0,116884000.0,591359000.0,293800000.0,291824000.0,299290000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2012.0,Q2YTD,2011-06-26,2011-12-31,,8659000.0,0.75,0.75,0.44,0.73,,63588000.0,221576000.0,221576000.0,,221576000.0,483928000.0,1227361000.0,,,282297000.0,6539000.0,159048000.0,483928000.0,743433000.0,1726000.0,456543000.0,286890000.0,-1726000.0,285164000.0,1227361000.0,293800000.0,291824000.0,299290000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2012.0,Q2TTM,2010-12-26,2011-12-31,,16951000.0,1.64,1.64,0.86,1.59,,140044000.0,483445000.0,483445000.0,,483445000.0,953719000.0,2460627000.0,,,549825000.0,6132000.0,305193000.0,953719000.0,1506908000.0,5318000.0,878101000.0,628807000.0,-5318000.0,623489000.0,2460627000.0,293800000.0,291824000.0,299290000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2012.0,Q1,2011-06-26,2011-09-24,2012-10-26 17:10:50+00:00,4321000.0,0.45,0.45,0.22,0.44,0.0,34834000.0,133446000.0,133446000.0,,133446000.0,240529000.0,636002000.0,,,140213000.0,492000.0,78067000.0,240529000.0,395473000.0,4100000.0,223093000.0,172380000.0,-4100000.0,168280000.0,636002000.0,296500000.0,294475000.0,301076000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2012.0,Q1TTM,2010-09-26,2011-09-24,,17060000.0,1.71,1.71,0.85,1.66,,149599000.0,504905000.0,504905000.0,,504905000.0,942981000.0,2482204000.0,,,537742000.0,573000.0,317552000.0,942981000.0,1539223000.0,11792000.0,872927000.0,666296000.0,-11792000.0,654504000.0,2482204000.0,296500000.0,294475000.0,301076000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2013.0,FY,2012-07-01,2013-06-29,2013-08-12 21:43:00+00:00,15525000.0,1.56,1.56,0.96,1.52,24929000.0,117970000.0,454912000.0,452309000.0,2603000.0,454912000.0,944892000.0,2441459000.0,,,534819000.0,2829000.0,330146000.0,944892000.0,1496567000.0,18040000.0,908248000.0,588319000.0,-18040000.0,570279000.0,2441459000.0,291600000.0,291835000.0,298596000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2013.0,Q4,2013-03-31,2013-06-29,,3670000.0,0.41,0.41,0.24,0.39,,25245000.0,119014000.0,119014000.0,,119014000.0,236795000.0,608194000.0,,,132009000.0,442000.0,84188000.0,236795000.0,371399000.0,6831000.0,220309000.0,151090000.0,-6831000.0,144259000.0,608194000.0,291600000.0,291835000.0,298596000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2013.0,Q3,2012-12-30,2013-03-30,2013-04-25 18:11:50+00:00,3903000.0,0.45,0.45,0.24,0.44,0.0,22824000.0,131388000.0,128785000.0,2603000.0,131388000.0,228782000.0,604884000.0,,,134138000.0,151000.0,83632000.0,228782000.0,376102000.0,2669000.0,221824000.0,154278000.0,-2669000.0,151609000.0,604884000.0,292000000.0,292888000.0,300082000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2013.0,Q3YTD,2012-07-01,2013-03-30,,11855000.0,1.15,1.15,0.72,1.13,24929000.0,92725000.0,335898000.0,333295000.0,2603000.0,335898000.0,708097000.0,1833265000.0,,,402810000.0,2387000.0,245958000.0,708097000.0,1125168000.0,11209000.0,687939000.0,437229000.0,-11209000.0,426020000.0,1833265000.0,292000000.0,292888000.0,300082000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2013.0,Q3TTM,2012-04-01,2013-03-30,,15904000.0,1.53,1.53,0.94,1.51,47312000.0,118004000.0,446532000.0,443929000.0,2603000.0,446532000.0,941064000.0,2438221000.0,,,536817000.0,2405000.0,321469000.0,941064000.0,1497157000.0,11317000.0,923907000.0,573250000.0,-11317000.0,561933000.0,2438221000.0,292000000.0,292888000.0,300082000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2013.0,Q2,2012-09-30,2012-12-29,2013-01-25 16:31:44+00:00,3903000.0,0.26,0.26,0.24,0.26,22222000.0,38128000.0,76622000.0,76622000.0,,76622000.0,241931000.0,605306000.0,,,135742000.0,2236000.0,81724000.0,241931000.0,363375000.0,2798000.0,245827000.0,117548000.0,-2798000.0,114750000.0,605306000.0,294700000.0,292075000.0,298759000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2013.0,Q2YTD,2012-07-01,2012-12-29,,7952000.0,0.7,0.7,0.48,0.69,24929000.0,69901000.0,204510000.0,204510000.0,,204510000.0,479315000.0,1228381000.0,,,268672000.0,2236000.0,162326000.0,479315000.0,749066000.0,8540000.0,466115000.0,282951000.0,-8540000.0,274411000.0,1228381000.0,294700000.0,292075000.0,298759000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2013.0,Q2TTM,2012-01-01,2012-12-29,,16030000.0,1.27,1.27,0.92,1.25,55024000.0,184128000.0,369661000.0,337852000.0,31809000.0,369661000.0,948064000.0,2404549000.0,,,538754000.0,2482000.0,313337000.0,948064000.0,1456485000.0,8878000.0,925627000.0,530858000.0,-8878000.0,521980000.0,2404549000.0,294700000.0,292075000.0,298759000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2013.0,Q1,2012-07-01,2012-09-29,2012-10-26 17:10:50+00:00,4049000.0,0.44,0.44,0.24,0.43,2707000.0,31773000.0,127888000.0,127888000.0,,127888000.0,237384000.0,623075000.0,,,132930000.0,0.0,80602000.0,237384000.0,385691000.0,5742000.0,220288000.0,165403000.0,-5742000.0,159661000.0,623075000.0,290700000.0,292213000.0,298782000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2013.0,Q1TTM,2011-09-25,2012-09-29,,16465000.0,1.31,1.31,0.9,1.28,32802000.0,174754000.0,381169000.0,349360000.0,31809000.0,381169000.0,949532000.0,2390602000.0,,,545096000.0,6293000.0,312594000.0,949532000.0,1441070000.0,3706000.0,913250000.0,527820000.0,-3706000.0,524114000.0,2390602000.0,290700000.0,292213000.0,298782000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2014.0,FY,2013-06-30,2014-06-28,2016-08-12 16:49:52+00:00,17690000.0,1.25,1.25,1.04,1.23,14224000.0,54416000.0,354810000.0,354810000.0,,354810000.0,1068898000.0,2453663000.0,-13065000.0,,558168000.0,31885000.0,340507000.0,1068898000.0,1384765000.0,,962474000.0,422291000.0,-13065000.0,409226000.0,2453663000.0,283800000.0,283344000.0,289108000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2014.0,Q4,2014-03-30,2014-06-28,,4423000.0,0.3,0.3,0.26,0.3,6447000.0,22814000.0,84793000.0,84793000.0,,84793000.0,273507000.0,642467000.0,-13065000.0,,143802000.0,8724000.0,89014000.0,273507000.0,368960000.0,-4122000.0,252410000.0,116550000.0,-8943000.0,107607000.0,642467000.0,283800000.0,283344000.0,289108000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2014.0,Q3,2013-12-29,2014-03-29,2015-04-24 13:51:29+00:00,4863000.0,0.43,0.43,0.26,0.42,2580000.0,-10632000.0,122544000.0,122544000.0,,122544000.0,265744000.0,605681000.0,,,141493000.0,3250000.0,81013000.0,265744000.0,339937000.0,-5174000.0,233199000.0,106738000.0,5174000.0,111912000.0,605681000.0,285000000.0,282627000.0,288575000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2014.0,Q3YTD,2013-06-30,2014-03-29,,13267000.0,0.95,0.95,0.78,0.93,7777000.0,31602000.0,270017000.0,270017000.0,,270017000.0,795391000.0,1811196000.0,,,414366000.0,23161000.0,251493000.0,795391000.0,1015805000.0,4122000.0,710064000.0,305741000.0,-4122000.0,301619000.0,1811196000.0,285000000.0,282627000.0,288575000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2014.0,Q3TTM,2013-03-31,2014-03-29,,16937000.0,1.36,1.36,1.02,1.32,7777000.0,56847000.0,389031000.0,389031000.0,,389031000.0,1032186000.0,2419390000.0,,,546375000.0,23603000.0,335681000.0,1032186000.0,1387204000.0,10953000.0,930373000.0,456831000.0,-10953000.0,445878000.0,2419390000.0,285000000.0,282627000.0,288575000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2014.0,Q2YTD,2013-06-30,2013-12-28,,8404000.0,0.52,0.52,0.52,0.51,5197000.0,42234000.0,147473000.0,147473000.0,,147473000.0,529647000.0,1205515000.0,,,272873000.0,19911000.0,170480000.0,529647000.0,675868000.0,9296000.0,476865000.0,199003000.0,-9296000.0,189707000.0,1205515000.0,277200000.0,282664000.0,288565000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2014.0,Q2TTM,2012-12-30,2013-12-28,,15977000.0,1.38,1.38,1.0,1.34,5197000.0,90303000.0,397875000.0,395272000.0,2603000.0,397875000.0,995224000.0,2418593000.0,,,539020000.0,20504000.0,338300000.0,995224000.0,1423369000.0,18796000.0,918998000.0,504371000.0,-18796000.0,485575000.0,2418593000.0,277200000.0,282664000.0,288565000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2014.0,Q2,2013-09-29,2013-12-28,2015-02-04 13:13:22+00:00,4968000.0,0.16,0.16,0.26,0.15,5197000.0,20208000.0,44353000.0,44353000.0,,44353000.0,291602000.0,620274000.0,,,142971000.0,14364000.0,90778000.0,291602000.0,328672000.0,5833000.0,258278000.0,70394000.0,-5833000.0,64561000.0,620274000.0,277200000.0,282664000.0,288565000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2014.0,Q1TTM,2012-09-30,2013-09-28,,14912000.0,1.48,1.48,0.98,1.45,22222000.0,108223000.0,430144000.0,427541000.0,2603000.0,430144000.0,945553000.0,2403625000.0,,,531791000.0,8376000.0,329246000.0,945553000.0,1458072000.0,15761000.0,906547000.0,551525000.0,-15761000.0,535764000.0,2403625000.0,286400000.0,284654000.0,290260000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2014.0,Q1,2013-06-30,2013-09-28,2014-10-24 16:25:35+00:00,3436000.0,0.36,0.36,0.26,0.36,0.0,22026000.0,103120000.0,103120000.0,,103120000.0,238045000.0,585241000.0,,,129902000.0,5547000.0,79702000.0,238045000.0,347196000.0,3463000.0,218587000.0,128609000.0,-3463000.0,125146000.0,585241000.0,286400000.0,284654000.0,290260000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2015.0,FY,2014-06-29,2015-06-27,2017-08-11 16:26:13+00:00,16077000.0,0.91,0.73,1.12,0.71,160052000.0,40132000.0,206038000.0,206038000.0,,206038000.0,1034997000.0,2306864000.0,8890000.0,-2021000.0,521772000.0,30642000.0,308065000.0,1034997000.0,1271867000.0,,1034587000.0,237280000.0,8890000.0,246170000.0,2306864000.0,226400000.0,283675000.0,288949000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2015.0,Q4,2015-03-29,2015-06-27,,3618000.0,0.47,0.35,0.28,0.33,549000.0,24789000.0,98659000.0,98659000.0,,98659000.0,278816000.0,582517000.0,8890000.0,-2021000.0,121552000.0,12798000.0,72257000.0,278816000.0,303701000.0,-19610000.0,208753000.0,94948000.0,28500000.0,123448000.0,582517000.0,226400000.0,283675000.0,288949000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2015.0,Q3,2014-12-28,2015-03-28,2016-04-22 16:59:49+00:00,3977000.0,0.31,0.28,0.28,0.28,5522000.0,20483000.0,79433000.0,79433000.0,,79433000.0,261995000.0,577263000.0,,,123913000.0,2824000.0,73582000.0,261995000.0,315268000.0,5534000.0,209818000.0,105450000.0,-5534000.0,99916000.0,577263000.0,256200000.0,283418000.0,288840000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2015.0,Q3YTD,2014-06-29,2015-03-28,,12459000.0,0.44,0.38,0.84,0.38,159503000.0,15343000.0,107379000.0,107379000.0,,107379000.0,756181000.0,1724347000.0,,,400220000.0,17844000.0,235808000.0,756181000.0,968166000.0,19610000.0,825834000.0,142332000.0,-19610000.0,122722000.0,1724347000.0,256200000.0,283418000.0,288840000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2015.0,Q3TTM,2014-03-30,2015-03-28,,16882000.0,0.74,0.68,1.1,0.68,165950000.0,38157000.0,192172000.0,192172000.0,,192172000.0,1029688000.0,2366814000.0,-13065000.0,,544022000.0,26568000.0,324822000.0,1029688000.0,1337126000.0,15488000.0,1078244000.0,258882000.0,-28553000.0,230329000.0,2366814000.0,256200000.0,283418000.0,288840000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2015.0,Q2,2014-09-28,2014-12-27,2016-01-22 17:06:36+00:00,4155000.0,-0.22,-0.25,0.28,-0.25,143755000.0,359000.0,-72034000.0,-72034000.0,,-72034000.0,252732000.0,566809000.0,,,135945000.0,13635000.0,80663000.0,252732000.0,314077000.0,7599000.0,378153000.0,-64076000.0,-7599000.0,-71675000.0,566809000.0,327400000.0,282992000.0,282992000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2015.0,Q2YTD,2014-06-29,2014-12-27,,8482000.0,0.13,0.1,0.56,0.1,153981000.0,-5140000.0,27946000.0,27946000.0,,27946000.0,494186000.0,1147084000.0,,,276307000.0,15020000.0,162226000.0,494186000.0,652898000.0,14076000.0,616016000.0,36882000.0,-14076000.0,22806000.0,1147084000.0,327400000.0,282992000.0,282992000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2015.0,Q2TTM,2013-12-29,2014-12-27,,17768000.0,0.86,0.83,1.08,0.82,163008000.0,7042000.0,235283000.0,235283000.0,,235283000.0,1033437000.0,2395232000.0,-13065000.0,,561602000.0,26994000.0,332253000.0,1033437000.0,1361795000.0,4780000.0,1101625000.0,260170000.0,-17845000.0,242325000.0,2395232000.0,327400000.0,282992000.0,282992000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2015.0,Q1,2014-06-29,2014-09-27,2015-10-23 16:46:06+00:00,4327000.0,0.35,0.35,0.28,0.35,10226000.0,-5499000.0,99980000.0,99980000.0,,99980000.0,241454000.0,580275000.0,,,140362000.0,1385000.0,81563000.0,241454000.0,338821000.0,6477000.0,237863000.0,100958000.0,-6477000.0,94481000.0,580275000.0,285700000.0,284086000.0,289430000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2015.0,Q1TTM,2013-09-29,2014-09-27,,18581000.0,1.24,1.24,1.06,1.22,24450000.0,26891000.0,351670000.0,351670000.0,,351670000.0,1072307000.0,2448697000.0,-13065000.0,,568628000.0,27723000.0,342368000.0,1072307000.0,1376390000.0,3014000.0,981750000.0,394640000.0,-16079000.0,378561000.0,2448697000.0,285700000.0,284086000.0,289430000.0
