company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2013.0,Q3,,2013-03-30,2013-04-25 18:11:50+00:00,114629000.0,300046000.0,59075000.0,-17621000.0,1547980000.0,0.0,292000.0,25851000.0,81809000.0,20200000.0,182894000.0,422004000.0,165591000.0,503573000.0,268018000.0,1368905000.0,271815000.0,213138000.0,113010000.0,,,41660000.0,26063000.0,2629895000.0,304314000.0,25095000.0,4334118000.0,2612566000.0,2335958000.0,706963000.0,2612566000.0,2612566000.0,1721552000.0,4334118000.0,629255000.0,1014589000.0,
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2013.0,Q2,,2012-12-29,2013-01-25 16:31:44+00:00,110495000.0,264545000.0,58900000.0,-15447000.0,955107000.0,0.0,7040000.0,25362000.0,80991000.0,22146000.0,152122000.0,422083000.0,182521000.0,3997000.0,257690000.0,1359014000.0,260770000.0,192434000.0,90470000.0,,,50940000.0,26321000.0,2589619000.0,304794000.0,75192000.0,3738553000.0,2581212000.0,1723995000.0,673819000.0,2581212000.0,2581212000.0,1157341000.0,3738553000.0,655544000.0,483522000.0,
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2013.0,Q1,,2012-09-29,2012-10-26 17:10:50+00:00,127306000.0,316538000.0,72510000.0,-14915000.0,849850000.0,0.0,292000.0,27025000.0,71561000.0,19437000.0,132847000.0,422083000.0,195410000.0,5592000.0,258689000.0,1359882000.0,226001000.0,195893000.0,94875000.0,,,60403000.0,26254000.0,2583060000.0,303272000.0,75283000.0,3704574000.0,2568437000.0,1666796000.0,682397000.0,2568437000.0,2568437000.0,1136137000.0,3704574000.0,677896000.0,453740000.0,
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2014.0,FY,,2014-06-28,2015-08-17 19:18:45+00:00,102076000.0,295828000.0,64028000.0,-17173000.0,1322472000.0,0.0,23290000.0,25734000.0,74597000.0,20065000.0,186732000.0,596637000.0,360994000.0,1001026000.0,289292000.0,1331519000.0,362802000.0,159879000.0,54560000.0,,,29766000.0,53365000.0,2423794000.0,,49953000.0,4405618000.0,2429911000.0,2086702000.0,398635000.0,2429911000.0,2429911000.0,1975707000.0,4405618000.0,987397000.0,1577072000.0,0.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2014.0,Q3,,2014-03-29,2014-04-25 16:21:20+00:00,94315000.0,304128000.0,81232000.0,-12306000.0,1231248000.0,0.0,283000.0,24259000.0,74038000.0,20720000.0,168336000.0,597676000.0,384167000.0,1000871000.0,290518000.0,1355268000.0,352294000.0,171431000.0,79346000.0,,,38176000.0,37977000.0,2412627000.0,2526000.0,0.0,4354565000.0,2400604000.0,1979278000.0,391388000.0,2400604000.0,2400604000.0,1953961000.0,4354565000.0,1020019000.0,1562573000.0,
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2014.0,Q2,,2013-12-28,2014-02-03 17:20:14+00:00,99009000.0,288285000.0,91145000.0,-12569000.0,1149909000.0,0.0,283000.0,25542000.0,69154000.0,21717000.0,140738000.0,596898000.0,404652000.0,1000871000.0,297234000.0,1372393000.0,337053000.0,202435000.0,85554000.0,,,42803000.0,29343000.0,2368350000.0,2965000.0,0.0,4306882000.0,2356064000.0,1890136000.0,381116000.0,2356064000.0,2356064000.0,1950818000.0,4306882000.0,1044353000.0,1569702000.0,
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2014.0,Q1,,2013-09-28,2013-10-25 17:09:06+00:00,101060000.0,297888000.0,55561000.0,-14109000.0,1009547000.0,0.0,283000.0,27179000.0,54854000.0,21799000.0,124954000.0,422004000.0,145618000.0,500955000.0,278218000.0,1374544000.0,294728000.0,205221000.0,116225000.0,,,40063000.0,29300000.0,2412262000.0,4804000.0,25036000.0,3763997000.0,2398436000.0,1781768000.0,335357000.0,2398436000.0,2398436000.0,1365561000.0,3763997000.0,607685000.0,1030204000.0,
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2015.0,FY,,2015-06-27,2016-08-12 16:49:52+00:00,88322000.0,278844000.0,47365000.0,-17234000.0,1550965000.0,,28142000.0,30327000.0,77306000.0,34779000.0,181360000.0,511647000.0,261652000.0,987687000.0,288474000.0,1090739000.0,410378000.0,90588000.0,48660000.0,,,32630000.0,54221000.0,2279112000.0,1024000.0,75154000.0,4216071000.0,2290020000.0,2319403000.0,383177000.0,2290020000.0,2290020000.0,1926051000.0,4216071000.0,805929000.0,1542874000.0,0.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2015.0,Q3,,2015-03-28,2015-04-24 13:51:29+00:00,85361000.0,278427000.0,55967000.0,-18521000.0,1392197000.0,0.0,12359000.0,30550000.0,71354000.0,20102000.0,163354000.0,511824000.0,283385000.0,1000000000.0,297270000.0,1155589000.0,385838000.0,116284000.0,66298000.0,,,36231000.0,56412000.0,2260011000.0,1026000.0,75142000.0,4167717000.0,2253849000.0,2180688000.0,355334000.0,2253849000.0,2253849000.0,1913868000.0,4167717000.0,831440000.0,1558534000.0,
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2015.0,Q2,,2014-12-27,2015-02-04 13:13:22+00:00,82526000.0,258506000.0,54103000.0,-18539000.0,1305870000.0,0.0,283000.0,27103000.0,59794000.0,20102000.0,150405000.0,511838000.0,306111000.0,1000000000.0,306564000.0,1195323000.0,363251000.0,120308000.0,67244000.0,,,38265000.0,64988000.0,2259997000.0,1026000.0,75012000.0,4124527000.0,2241741000.0,2072990000.0,334239000.0,2241741000.0,2241741000.0,1882786000.0,4124527000.0,856214000.0,1548547000.0,
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2015.0,Q1,,2014-09-27,2014-10-24 16:25:35+00:00,96347000.0,281932000.0,65216000.0,-19074000.0,1243883000.0,0.0,284000.0,26821000.0,54379000.0,20122000.0,126624000.0,595441000.0,337917000.0,1001026000.0,305108000.0,1303861000.0,350396000.0,145597000.0,67383000.0,,,40127000.0,61572000.0,2430194000.0,0.0,75094000.0,4305125000.0,2411404000.0,2027779000.0,335130000.0,2411404000.0,2411404000.0,1893721000.0,4305125000.0,973485000.0,1558591000.0,
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2016.0,FY,,2016-06-25,2017-08-11 16:26:13+00:00,82535000.0,256531000.0,50521000.0,-14219000.0,2105229000.0,,284000.0,38779000.0,,21153000.0,166698000.0,490648000.0,146540000.0,990090000.0,227929000.0,692551000.0,480645000.0,756000.0,91920000.0,,,97829000.0,45908000.0,2121749000.0,249717000.0,125439000.0,4234616000.0,2107814000.0,2807048000.0,609403000.0,2107814000.0,2107814000.0,2126802000.0,4234616000.0,735017000.0,1517399000.0,0.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2016.0,Q3,,2016-03-26,2016-04-22 16:59:49+00:00,82696000.0,278502000.0,42562000.0,-16284000.0,1710340000.0,0.0,280000.0,34457000.0,0.0,30907000.0,151411000.0,490648000.0,188510000.0,1000000000.0,234603000.0,748781000.0,451099000.0,643000.0,88389000.0,,,91619000.0,48930000.0,2154767000.0,,150076000.0,3981468000.0,2138763000.0,2461910000.0,342033000.0,2138763000.0,2138763000.0,1842705000.0,3981468000.0,770777000.0,1500672000.0,
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2016.0,Q2,,2015-12-26,2016-01-22 17:06:36+00:00,74145000.0,231180000.0,47303000.0,-17529000.0,1648518000.0,0.0,63014000.0,32067000.0,0.0,32528000.0,129208000.0,490648000.0,202877000.0,1000000000.0,274741000.0,770548000.0,419881000.0,651000.0,47235000.0,,,146779000.0,52874000.0,2103339000.0,,124955000.0,3937481000.0,2148824000.0,2326629000.0,315251000.0,2148824000.0,2148824000.0,1788657000.0,3937481000.0,840304000.0,1473406000.0,
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2016.0,Q1,,2015-09-26,2015-10-23 16:46:06+00:00,80752000.0,282471000.0,49990000.0,-17600000.0,1508347000.0,0.0,10819000.0,35091000.0,50604000.0,59479000.0,120642000.0,511647000.0,241423000.0,1000000000.0,290712000.0,805580000.0,419805000.0,10602000.0,46627000.0,,,107190000.0,53724000.0,2121582000.0,,100285000.0,3944886000.0,2114801000.0,2279046000.0,345954000.0,2114801000.0,2114801000.0,1830085000.0,3944886000.0,860260000.0,1484131000.0,
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2017.0,FY,,2017-06-24,2018-08-17 16:28:11+00:00,77373000.0,256454000.0,37663000.0,-9890000.0,2246121000.0,,283000.0,14974000.0,,3688000.0,145299000.0,491015000.0,90867000.0,1487678000.0,247242000.0,606581000.0,557498000.0,,57059000.0,,,76176000.0,43366000.0,2212301000.0,0.0,498718000.0,4570233000.0,2202694000.0,3305594000.0,278997000.0,2202694000.0,2202694000.0,2367539000.0,4570233000.0,658058000.0,2088542000.0,0.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2017.0,Q3,,2017-03-25,2017-04-21 17:14:26+00:00,82938000.0,257592000.0,35208000.0,-9735000.0,1656727000.0,0.0,284000.0,35724000.0,,4538000.0,135702000.0,491015000.0,103981000.0,991877000.0,241439000.0,636835000.0,534028000.0,,60195000.0,,,70845000.0,37459000.0,2169760000.0,0.0,499154000.0,4017783000.0,2160309000.0,2715107000.0,294110000.0,2160309000.0,2160309000.0,1857474000.0,4017783000.0,665841000.0,1563364000.0,
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2017.0,Q2,,2016-12-24,2017-01-27 16:18:46+00:00,70505000.0,224342000.0,41418000.0,-11791000.0,1687435000.0,0.0,284000.0,36137000.0,,3138000.0,109475000.0,491015000.0,117393000.0,991281000.0,236040000.0,660660000.0,514498000.0,,75284000.0,,,56344000.0,37331000.0,2155698000.0,0.0,399461000.0,3947974000.0,2144191000.0,2622562000.0,260673000.0,2144191000.0,2144191000.0,1803783000.0,3947974000.0,664752000.0,1543110000.0,
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2017.0,Q1,,2016-09-24,2016-10-21 16:05:08+00:00,83589000.0,253518000.0,48572000.0,-6374000.0,2092073000.0,0.0,284000.0,35754000.0,,3138000.0,111126000.0,491015000.0,131496000.0,990685000.0,223484000.0,678447000.0,497360000.0,,89398000.0,,,57744000.0,37368000.0,2141326000.0,249788000.0,175441000.0,4192616000.0,2135236000.0,2833914000.0,531967000.0,2135236000.0,2135236000.0,2057380000.0,4192616000.0,680255000.0,1525413000.0,
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2018.0,FY,,2018-06-30,2019-05-01 16:05:52+00:00,92572000.0,280072000.0,35774000.0,-14985000.0,1543484000.0,0.0,279000.0,0.0,,17961000.0,151682000.0,532251000.0,78246000.0,991147000.0,282390000.0,579364000.0,661336000.0,0.0,21548000.0,0.0,,51291000.0,70743000.0,1945646000.0,499406000.0,1082915000.0,4451561000.0,1930940000.0,3210409000.0,797395000.0,1930940000.0,1930940000.0,2520621000.0,4451561000.0,661788000.0,1723226000.0,
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2018.0,Q3,,2018-03-31,2018-04-27 16:26:43+00:00,84407000.0,320553000.0,48384000.0,-13204000.0,1629593000.0,0.0,283000.0,0.0,,24339000.0,147771000.0,532904000.0,90848000.0,990787000.0,273616000.0,589177000.0,817969000.0,,22275000.0,,,69428000.0,59497000.0,1963912000.0,499050000.0,1094801000.0,4623195000.0,1950991000.0,3340838000.0,803951000.0,1950991000.0,1950991000.0,2672204000.0,4623195000.0,693180000.0,1868253000.0,
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2018.0,Q2,,2017-12-30,2018-01-26 16:04:47+00:00,84770000.0,235695000.0,37687000.0,-11792000.0,1631510000.0,0.0,283000.0,0.0,,10523000.0,113716000.0,491015000.0,67716000.0,990428000.0,259597000.0,597818000.0,801260000.0,,24153000.0,,,65243000.0,41736000.0,1997207000.0,498694000.0,1191765000.0,4564512000.0,1985698000.0,3342720000.0,745390000.0,1985698000.0,1985698000.0,2578814000.0,4564512000.0,623974000.0,1833424000.0,
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2018.0,Q1,,2017-09-23,2017-10-20 16:52:36+00:00,66915000.0,233215000.0,43121000.0,-9591000.0,1577160000.0,0.0,283000.0,16994000.0,,3688000.0,103194000.0,491015000.0,79850000.0,1488406000.0,245347000.0,595622000.0,573831000.0,1436000.0,55033000.0,,,61937000.0,40677000.0,2207052000.0,,1196827000.0,4536006000.0,2197744000.0,3307582000.0,233912000.0,2197744000.0,2197744000.0,2338262000.0,4536006000.0,632802000.0,2104350000.0,
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2019.0,FY,,2019-06-29,2020-04-29 17:23:41+00:00,84335000.0,360016000.0,33943000.0,-11354000.0,1757342000.0,0.0,272000.0,,,33765000.0,118634000.0,532251000.0,56242000.0,992584000.0,246512000.0,577722000.0,469418000.0,,34640000.0,100490000.0,,38267000.0,65537000.0,1856358000.0,,140990000.0,3743982000.0,1845276000.0,2539500000.0,371167000.0,1845276000.0,1845276000.0,1898706000.0,3743982000.0,626760000.0,1527539000.0,
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2019.0,Q3,,2019-03-30,2019-05-01 16:05:52+00:00,86798000.0,381152000.0,33644000.0,-10470000.0,1654563000.0,0.0,279000.0,0.0,,44179000.0,128365000.0,532251000.0,61036000.0,992225000.0,272832000.0,571955000.0,688780000.0,0.0,24358000.0,106011000.0,,61843000.0,61105000.0,1672938000.0,0.0,243864000.0,3803854000.0,1662747000.0,2576769000.0,398997000.0,1662747000.0,1662747000.0,2141107000.0,3803854000.0,655130000.0,1742110000.0,
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2019.0,Q2,,2018-12-29,2019-02-01 16:10:31+00:00,99577000.0,391419000.0,34368000.0,-11336000.0,1406740000.0,0.0,279000.0,0.0,,39507000.0,102427000.0,532251000.0,67161000.0,991866000.0,278925000.0,571983000.0,673051000.0,0.0,26933000.0,130601000.0,,59614000.0,62116000.0,1766471000.0,0.0,553901000.0,3888927000.0,1755414000.0,2657918000.0,406480000.0,1755414000.0,1755414000.0,2133513000.0,3888927000.0,659026000.0,1727033000.0,
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2019.0,Q1,,2018-09-29,2018-11-01 16:41:04+00:00,84087000.0,439407000.0,42091000.0,-12720000.0,1598772000.0,0.0,279000.0,,,60877000.0,106273000.0,532251000.0,74785000.0,991506000.0,275374000.0,573014000.0,652163000.0,,33329000.0,135187000.0,,56977000.0,64283000.0,1924764000.0,499762000.0,964643000.0,4548552000.0,1912323000.0,3311525000.0,928277000.0,1912323000.0,1912323000.0,2636229000.0,4548552000.0,664013000.0,1707952000.0,
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2020.0,Q3,,2020-03-28,2020-04-29 17:23:41+00:00,83519000.0,378273000.0,31143000.0,-12649000.0,1638667000.0,0.0,267000.0,,,39809000.0,122220000.0,532251000.0,44642000.0,993663000.0,220686000.0,564636000.0,434415000.0,,25288000.0,111235000.0,,97383000.0,112988000.0,1632325000.0,,47109000.0,3548935000.0,1619943000.0,2310023000.0,387926000.0,1619943000.0,1619943000.0,1928992000.0,3548935000.0,674276000.0,1541066000.0,
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2020.0,Q2,,2019-12-28,2020-01-29 16:07:50+00:00,89449000.0,348342000.0,32739000.0,-11289000.0,1720194000.0,0.0,270000.0,,,38307000.0,94739000.0,532251000.0,48509000.0,993303000.0,223958000.0,571359000.0,433743000.0,,23797000.0,105237000.0,,95413000.0,112803000.0,1737528000.0,,63006000.0,3626829000.0,1726509000.0,2379297000.0,360471000.0,1726509000.0,1726509000.0,1900320000.0,3626829000.0,676173000.0,1539849000.0,
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2020.0,Q1,,2019-09-28,2019-10-30 16:03:57+00:00,81794000.0,370316000.0,42644000.0,77000.0,1695191000.0,0.0,271000.0,0.0,,31704000.0,96168000.0,532251000.0,52376000.0,992944000.0,235959000.0,574097000.0,446138000.0,0.0,24982000.0,90206000.0,-12074000.0,97439000.0,117903000.0,1793012000.0,0.0,98176000.0,3680787000.0,1781286000.0,2424624000.0,342516000.0,1781286000.0,1781286000.0,1899501000.0,3680787000.0,682066000.0,1556985000.0,
