company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2009.0,FY,2008-07-01,2009-06-30,2011-08-05 17:09:55+00:00,-141399000.0,-23144000.0,56021000.0,135848000.0,-14806000.0,24777000.0,40108000.0,,-299117000.0,-484900000.0,195684000.0,-299117000.0,-484900000.0,195684000.0,-603139000.0,-523368000.0,-523368000.0,558427000.0,-10561000.0,,,-102149000.0,-1076145000.0,-22226000.0,,-226515000.0,733056000.0,21814000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2010.0,Q4,2010-04-01,2010-06-30,,,28982000.0,26006000.0,19554000.0,-2263000.0,-73101000.0,12054000.0,,-95578000.0,976000.0,83278000.0,-95578000.0,976000.0,83278000.0,-13587000.0,113085000.0,113085000.0,23740000.0,-601000.0,,,-25386000.0,-239863000.0,-5791000.0,,-81645000.0,246630000.0,
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2010.0,FY,2009-07-01,2010-06-30,2012-08-06 17:18:59+00:00,-1500000.0,-13989000.0,52438000.0,87348000.0,1446000.0,63103000.0,35867000.0,,-216331000.0,-227964000.0,447800000.0,-216331000.0,-227964000.0,447800000.0,4951000.0,212300000.0,212300000.0,85049000.0,-13514000.0,,,-102409000.0,-1157707000.0,-30202000.0,,-136275000.0,955567000.0,5878000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2010.0,Q3,2010-01-01,2010-03-31,,-1500000.0,14929000.0,102000.0,21420000.0,-2681000.0,28582000.0,351000.0,,-80719000.0,-32211000.0,127672000.0,-80719000.0,-32211000.0,127672000.0,12061000.0,57016000.0,57016000.0,20654000.0,-709000.0,,,-25731000.0,-278599000.0,-10041000.0,,-54630000.0,257929000.0,
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2010.0,Q3YTD,2009-07-01,2010-03-31,2011-04-28 20:27:38+00:00,-1500000.0,-42971000.0,26432000.0,67794000.0,3709000.0,136204000.0,23813000.0,,-120753000.0,-228940000.0,364522000.0,-120753000.0,-228940000.0,364522000.0,18538000.0,99215000.0,99215000.0,61309000.0,-12913000.0,,,-77023000.0,-917844000.0,-24411000.0,,-54630000.0,708937000.0,5878000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2010.0,Q2,2009-10-01,2009-12-31,,,-68491000.0,26084000.0,23240000.0,-876000.0,88862000.0,20545000.0,,-15512000.0,-156608000.0,163601000.0,-15512000.0,-156608000.0,163601000.0,-9395000.0,21794000.0,21794000.0,29705000.0,-10371000.0,,,-25686000.0,-352026000.0,-10735000.0,,,200275000.0,5878000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2010.0,Q2YTD,2009-07-01,2009-12-31,2011-01-27 21:20:16+00:00,,-57900000.0,26330000.0,46374000.0,6390000.0,107622000.0,23462000.0,,-40034000.0,-196729000.0,236850000.0,-40034000.0,-196729000.0,236850000.0,6477000.0,42199000.0,42199000.0,40655000.0,-12204000.0,,,-51292000.0,-639245000.0,-14370000.0,,0.0,451008000.0,5878000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2010.0,Q1,2009-07-01,2009-09-30,2010-11-23 17:51:11+00:00,,10591000.0,246000.0,23134000.0,7266000.0,18760000.0,2917000.0,,-24522000.0,-40121000.0,73249000.0,-24522000.0,-40121000.0,73249000.0,15872000.0,20405000.0,20405000.0,10950000.0,-1833000.0,,,-25606000.0,-287219000.0,-3635000.0,,,250733000.0,
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2011.0,Q4,2011-04-01,2011-06-30,,,65098000.0,26076000.0,22533000.0,3957000.0,781000.0,17925000.0,,-82322000.0,-138866000.0,289802000.0,-82322000.0,-138866000.0,289802000.0,72571000.0,245017000.0,245017000.0,21471000.0,-411000.0,,,-41862000.0,-399409000.0,-14607000.0,,-57974000.0,275150000.0,
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2011.0,FY,2010-07-01,2011-06-30,2013-08-08 16:10:34+00:00,,262086000.0,52819000.0,86044000.0,17910000.0,-145442000.0,124573000.0,,-300155000.0,-359510000.0,823166000.0,-300155000.0,-359510000.0,823166000.0,181411000.0,794488000.0,794488000.0,88076000.0,-22486000.0,,,-167398000.0,-1205496000.0,-51151000.0,,-234844000.0,878952000.0,18185000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2011.0,Q3TTM,2010-04-01,2011-03-31,,,225970000.0,52749000.0,83065000.0,11690000.0,-219324000.0,118702000.0,,-313411000.0,-219668000.0,616642000.0,-313411000.0,-219668000.0,616642000.0,95253000.0,662556000.0,662556000.0,90345000.0,-22676000.0,,,-150922000.0,-1045950000.0,-42335000.0,,-258515000.0,850432000.0,18185000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2011.0,Q3,2011-01-01,2011-03-31,,,79618000.0,296000.0,21075000.0,2537000.0,-5957000.0,74925000.0,,-26538000.0,-177256000.0,243911000.0,-26538000.0,-177256000.0,243911000.0,42654000.0,209783000.0,209783000.0,19010000.0,-1824000.0,,,-41942000.0,-359374000.0,-13829000.0,,-57697000.0,195947000.0,
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2011.0,Q3YTD,2010-07-01,2011-03-31,2012-04-26 18:51:03+00:00,,196988000.0,26743000.0,63511000.0,13953000.0,-146223000.0,106648000.0,,-217833000.0,-220644000.0,533364000.0,-217833000.0,-220644000.0,533364000.0,108840000.0,549471000.0,549471000.0,66605000.0,-22075000.0,,,-125536000.0,-806087000.0,-36544000.0,,-176870000.0,603802000.0,18185000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2011.0,Q2TTM,2010-01-01,2010-12-31,,-1500000.0,161281000.0,52555000.0,83410000.0,6472000.0,-184785000.0,44128000.0,,-367592000.0,-74623000.0,500403000.0,-367592000.0,-74623000.0,500403000.0,64660000.0,509789000.0,509789000.0,91989000.0,-21561000.0,,,-134711000.0,-965175000.0,-38547000.0,,-255448000.0,912414000.0,18185000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2011.0,Q2,2010-10-01,2010-12-31,,,71310000.0,26095000.0,21653000.0,2128000.0,-37649000.0,28770000.0,,-80790000.0,-57543000.0,193925000.0,-80790000.0,-57543000.0,193925000.0,57720000.0,185492000.0,185492000.0,24429000.0,-10734000.0,,,-41809000.0,-201758000.0,-11552000.0,,-57017000.0,137582000.0,18185000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2011.0,Q2YTD,2010-07-01,2010-12-31,2012-01-26 18:18:10+00:00,,117370000.0,26447000.0,42436000.0,11416000.0,-140266000.0,31723000.0,,-191295000.0,-43388000.0,289453000.0,-191295000.0,-43388000.0,289453000.0,66186000.0,339688000.0,339688000.0,47595000.0,-20251000.0,,,-83594000.0,-446713000.0,-22715000.0,,-119173000.0,407855000.0,18185000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2011.0,Q1TTM,2009-10-01,2010-09-30,,-1500000.0,21480000.0,52544000.0,84997000.0,3468000.0,-58274000.0,35903000.0,,-302314000.0,-173688000.0,470079000.0,-302314000.0,-173688000.0,470079000.0,-2455000.0,346091000.0,346091000.0,97265000.0,-21198000.0,,,-118588000.0,-1115443000.0,-37730000.0,,-198431000.0,975107000.0,5878000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2011.0,Q1,2010-07-01,2010-09-30,2011-10-27 18:09:45+00:00,,46060000.0,352000.0,20783000.0,9288000.0,-102617000.0,2953000.0,,-110505000.0,14155000.0,95528000.0,-110505000.0,14155000.0,95528000.0,8466000.0,154196000.0,154196000.0,23166000.0,-9517000.0,,,-41785000.0,-244955000.0,-11163000.0,,-62156000.0,270273000.0,
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2012.0,Q4,2012-04-01,2012-06-30,,,2649000.0,26760000.0,23282000.0,-802000.0,-17147000.0,39831000.0,,-86012000.0,-199111000.0,273306000.0,-86012000.0,-199111000.0,273306000.0,-12619000.0,247877000.0,247877000.0,19294000.0,-409000.0,,,-58476000.0,-418755000.0,-16272000.0,,-66958000.0,235916000.0,
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2012.0,FY,2011-07-01,2012-06-30,2014-08-08 16:20:32+00:00,0.0,20018000.0,54523000.0,92133000.0,-8658000.0,12393000.0,163569000.0,,-364103000.0,-528891000.0,941617000.0,-364103000.0,-528891000.0,941617000.0,39965000.0,756015000.0,756015000.0,81076000.0,-30247000.0,,,-233561000.0,-1578330000.0,-57596000.0,,-263864000.0,1104807000.0,2228000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2012.0,Q3TTM,2011-04-01,2012-03-31,,,82467000.0,53839000.0,91384000.0,-3899000.0,30321000.0,141663000.0,,-360413000.0,-468646000.0,958113000.0,-360413000.0,-468646000.0,958113000.0,125155000.0,753155000.0,753155000.0,83253000.0,-30249000.0,,,-216947000.0,-1558984000.0,-55931000.0,,-254880000.0,1144041000.0,2228000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2012.0,Q3,2012-01-01,2012-03-31,,,9724000.0,248000.0,22400000.0,-2853000.0,13530000.0,74640000.0,,-51182000.0,-269132000.0,262094000.0,-51182000.0,-269132000.0,262094000.0,-61073000.0,205346000.0,205346000.0,20818000.0,-364000.0,,,-58524000.0,-533049000.0,-14278000.0,,-66934000.0,278195000.0,
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2012.0,Q3YTD,2011-07-01,2012-03-31,2013-04-25 18:04:49+00:00,,17369000.0,27763000.0,68851000.0,-7856000.0,29540000.0,123738000.0,,-278091000.0,-329780000.0,668311000.0,-278091000.0,-329780000.0,668311000.0,52584000.0,508138000.0,508138000.0,61782000.0,-29838000.0,,,-175085000.0,-1159575000.0,-41324000.0,,-196906000.0,868891000.0,2228000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2012.0,Q2TTM,2011-01-01,2011-12-31,,,152361000.0,53887000.0,90059000.0,1491000.0,10834000.0,141948000.0,,-335769000.0,-376770000.0,939930000.0,-335769000.0,-376770000.0,939930000.0,228882000.0,757592000.0,757592000.0,81445000.0,-31709000.0,,,-200365000.0,-1385309000.0,-55482000.0,,-245643000.0,1061793000.0,2228000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2012.0,Q2,2011-10-01,2011-12-31,,,-29746000.0,26904000.0,23267000.0,-2424000.0,32038000.0,39396000.0,,-93829000.0,-11940000.0,187232000.0,-93829000.0,-11940000.0,187232000.0,79039000.0,110797000.0,110797000.0,21130000.0,-11544000.0,,,-58101000.0,-304839000.0,-14918000.0,,-63580000.0,305589000.0,2228000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2012.0,Q2YTD,2011-07-01,2011-12-31,2013-01-24 18:21:34+00:00,,7645000.0,27515000.0,46451000.0,-5003000.0,16010000.0,49098000.0,,-226909000.0,-60648000.0,406217000.0,-226909000.0,-60648000.0,406217000.0,113657000.0,302792000.0,302792000.0,40964000.0,-29474000.0,,,-116561000.0,-626526000.0,-27046000.0,,-129972000.0,590696000.0,2228000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2012.0,Q1TTM,2010-10-01,2011-09-30,,,253417000.0,53078000.0,88445000.0,6043000.0,-58853000.0,131322000.0,,-322730000.0,-422373000.0,946623000.0,-322730000.0,-422373000.0,946623000.0,207563000.0,832287000.0,832287000.0,84744000.0,-30899000.0,,,-184073000.0,-1282228000.0,-52116000.0,,-239080000.0,893786000.0,18185000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2012.0,Q1,2011-07-01,2011-09-30,2012-10-25 18:20:04+00:00,,37391000.0,611000.0,23184000.0,-2579000.0,-16028000.0,9702000.0,,-133080000.0,-48708000.0,218985000.0,-133080000.0,-48708000.0,218985000.0,34618000.0,191995000.0,191995000.0,19834000.0,-17930000.0,,,-58460000.0,-321687000.0,-12128000.0,,-66392000.0,285107000.0,
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2013.0,FY,2012-07-01,2013-06-30,2015-08-07 16:31:43+00:00,0.0,120342000.0,53693000.0,87534000.0,-9135000.0,228739000.0,126121000.0,0.0,-428510000.0,-241447000.0,913188000.0,-428510000.0,-241447000.0,913188000.0,234096000.0,543149000.0,543149000.0,53766000.0,-15484000.0,,,-265893000.0,-1628943000.0,-74573000.0,0.0,-273254000.0,1460231000.0,1838000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2013.0,Q4,2013-04-01,2013-06-30,,,33097000.0,26574000.0,20425000.0,-3770000.0,3219000.0,30579000.0,,-104202000.0,-16408000.0,175569000.0,-104202000.0,-16408000.0,175569000.0,51189000.0,134770000.0,134770000.0,17155000.0,-289000.0,-1838000.0,,-66181000.0,-311849000.0,-18910000.0,,-68311000.0,314351000.0,1838000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2013.0,Q3TTM,2012-04-01,2013-03-31,,,89894000.0,53879000.0,90391000.0,-6167000.0,208373000.0,135373000.0,,-410320000.0,-424150000.0,1010925000.0,-410320000.0,-424150000.0,1010925000.0,170288000.0,656256000.0,656256000.0,55905000.0,-15604000.0,1838000.0,,-258188000.0,-1735849000.0,-71935000.0,,-271901000.0,1381796000.0,
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2013.0,Q3,2013-01-01,2013-03-31,,,11041000.0,204000.0,21168000.0,-6183000.0,210281000.0,48685000.0,,-86075000.0,-155637000.0,414783000.0,-86075000.0,-155637000.0,414783000.0,166888000.0,166382000.0,166382000.0,16952000.0,144000.0,,,-66561000.0,-474129000.0,-18300000.0,,-68343000.0,336792000.0,
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2013.0,Q3YTD,2012-07-01,2013-03-31,2014-04-24 19:15:12+00:00,0.0,87245000.0,27119000.0,67109000.0,-5365000.0,225520000.0,95542000.0,,-324308000.0,-225039000.0,737619000.0,-324308000.0,-225039000.0,737619000.0,182907000.0,408379000.0,408379000.0,36611000.0,-15195000.0,1838000.0,,-199712000.0,-1317094000.0,-55663000.0,,-204943000.0,1145880000.0,
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2013.0,Q2TTM,2012-01-01,2012-12-31,,,88577000.0,53923000.0,91623000.0,-2837000.0,11622000.0,161328000.0,,-375427000.0,-537645000.0,858236000.0,-375427000.0,-537645000.0,858236000.0,-57673000.0,695220000.0,695220000.0,59771000.0,-16112000.0,1838000.0,,-250151000.0,-1794769000.0,-67913000.0,,-270492000.0,1323199000.0,
