company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2009.0,FY,2008-07-01,2009-06-30,2011-08-05 17:09:55+00:00,-3.07,-3.07,0.6,-3.07,446744000.0,-79163000.0,-523368000.0,-523368000.0,-523368000.0,,864824000.0,1520216000.0,,371463000.0,415126000.0,864824000.0,655392000.0,55339000.0,30749000.0,1233333000.0,-577941000.0,-24590000.0,-602531000.0,1520216000.0,170500000.0,170253000.0,170253000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2010.0,Q4,2010-04-01,2010-06-30,,0.66,0.66,0.15,0.65,,37017000.0,113085000.0,113085000.0,113085000.0,,227919000.0,559419000.0,,83309000.0,87349000.0,227919000.0,331500000.0,13426000.0,2686000.0,170658000.0,160842000.0,-10740000.0,150102000.0,559419000.0,171200000.0,170652000.0,173034000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2010.0,FY,2009-07-01,2010-06-30,2012-08-06 17:18:59+00:00,1.24,1.24,0.6,1.23,,78881000.0,212300000.0,212300000.0,212300000.0,,815662000.0,1820760000.0,,329560000.0,361372000.0,815662000.0,1005098000.0,54517000.0,31532000.0,690932000.0,314166000.0,-22985000.0,291181000.0,1820760000.0,171200000.0,170652000.0,173034000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2010.0,Q3YTD,2009-07-01,2010-03-31,,0.58,0.58,0.45,0.58,,41864000.0,99215000.0,99215000.0,99215000.0,,587743000.0,1261341000.0,,246251000.0,274023000.0,587743000.0,673598000.0,41091000.0,28846000.0,520274000.0,153324000.0,-12245000.0,141079000.0,1261341000.0,172800000.0,171506000.0,173357000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2010.0,Q3,2010-01-01,2010-03-31,2011-04-28 20:27:38+00:00,0.33,0.33,0.15,0.33,,23255000.0,57016000.0,57016000.0,57016000.0,,208565000.0,478299000.0,,84741000.0,93714000.0,208565000.0,269734000.0,14092000.0,3084000.0,178455000.0,91279000.0,-11008000.0,80271000.0,478299000.0,172800000.0,171506000.0,173357000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2010.0,Q2YTD,2009-07-01,2009-12-31,,0.25,0.25,0.3,0.25,,18609000.0,42199000.0,42199000.0,42199000.0,,379178000.0,783042000.0,,161510000.0,180309000.0,379178000.0,403864000.0,26999000.0,25762000.0,341819000.0,62045000.0,-1237000.0,60808000.0,783042000.0,167600000.0,171408000.0,173808000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2010.0,Q2,2009-10-01,2009-12-31,2011-01-27 21:20:16+00:00,0.13,0.13,0.15,0.13,,16222000.0,21794000.0,21794000.0,21794000.0,,207286000.0,440355000.0,,83301000.0,102673000.0,207286000.0,233069000.0,13542000.0,4463000.0,185974000.0,47095000.0,-9079000.0,38016000.0,440355000.0,167600000.0,171408000.0,173808000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2010.0,Q1,2009-07-01,2009-09-30,2010-11-23 17:51:11+00:00,0.12,0.12,0.15,0.12,,2387000.0,20405000.0,20405000.0,20405000.0,,171892000.0,342687000.0,,78209000.0,77636000.0,171892000.0,170795000.0,13457000.0,21299000.0,155845000.0,14950000.0,7842000.0,22792000.0,342687000.0,170000000.0,170698000.0,172718000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2011.0,Q4,2011-04-01,2011-06-30,,1.47,1.47,0.25,1.44,,89026000.0,245017000.0,245017000.0,245017000.0,,356180000.0,892439000.0,,100929000.0,91261000.0,356180000.0,536259000.0,13897000.0,3871000.0,192190000.0,344069000.0,-10026000.0,334043000.0,892439000.0,167300000.0,167261000.0,170352000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2011.0,FY,2010-07-01,2011-06-30,2013-08-08 16:10:34+00:00,4.75,4.75,1.0,4.66,,315578000.0,794488000.0,794488000.0,794488000.0,,1259243000.0,3175167000.0,,386163000.0,369431000.0,1259243000.0,1915924000.0,54328000.0,4064000.0,755594000.0,1160330000.0,-50264000.0,1110066000.0,3175167000.0,167300000.0,167261000.0,170352000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2011.0,Q3YTD,2010-07-01,2011-03-31,,3.28,3.28,0.75,3.22,,226552000.0,549471000.0,549471000.0,549471000.0,,903063000.0,2282728000.0,,285234000.0,278170000.0,903063000.0,1379665000.0,40431000.0,193000.0,563404000.0,816261000.0,-40238000.0,776023000.0,2282728000.0,167800000.0,167629000.0,171313000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2011.0,Q3TTM,2010-04-01,2011-03-31,,3.94,3.94,0.9,3.87,,263569000.0,662556000.0,662556000.0,662556000.0,,1130982000.0,2842147000.0,,368543000.0,365519000.0,1130982000.0,1711165000.0,53857000.0,2879000.0,734062000.0,977103000.0,-50978000.0,926125000.0,2842147000.0,167800000.0,167629000.0,171313000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2011.0,Q3,2011-01-01,2011-03-31,2012-04-26 18:51:03+00:00,1.25,1.25,0.25,1.22,,91737000.0,209783000.0,209783000.0,209783000.0,,327696000.0,834059000.0,,95617000.0,98967000.0,327696000.0,506363000.0,13409000.0,3150000.0,194584000.0,311779000.0,-10259000.0,301520000.0,834059000.0,167800000.0,167629000.0,171313000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2011.0,Q2YTD,2010-07-01,2010-12-31,,2.03,2.03,0.5,2.0,,134815000.0,339688000.0,339688000.0,339688000.0,,575367000.0,1448669000.0,,189617000.0,179203000.0,575367000.0,873302000.0,27022000.0,-2957000.0,368820000.0,504482000.0,-29979000.0,474503000.0,1448669000.0,167100000.0,166886000.0,169513000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2011.0,Q2TTM,2010-01-01,2010-12-31,,3.02,3.02,0.8,2.98,,195087000.0,509789000.0,509789000.0,509789000.0,,1011851000.0,2486387000.0,,357667000.0,360266000.0,1011851000.0,1474536000.0,54540000.0,2813000.0,717933000.0,756603000.0,-51727000.0,704876000.0,2486387000.0,167100000.0,166886000.0,169513000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2011.0,Q2,2010-10-01,2010-12-31,2012-01-26 18:18:10+00:00,1.11,1.11,0.25,1.09,,65699000.0,185492000.0,185492000.0,185492000.0,,311398000.0,766327000.0,,94897000.0,91166000.0,311398000.0,454929000.0,13493000.0,-4182000.0,186063000.0,268866000.0,-17675000.0,251191000.0,766327000.0,167100000.0,166886000.0,169513000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2011.0,Q1TTM,2009-10-01,2010-09-30,,2.04,2.04,0.7,2.02,,145610000.0,346091000.0,346091000.0,346091000.0,,907739000.0,2160415000.0,,346071000.0,371773000.0,907739000.0,1252676000.0,54589000.0,11458000.0,717844000.0,534832000.0,-43131000.0,491701000.0,2160415000.0,167600000.0,167187000.0,169839000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2011.0,Q1,2010-07-01,2010-09-30,2011-10-27 18:09:45+00:00,0.92,0.92,0.25,0.91,,69116000.0,154196000.0,154196000.0,154196000.0,,263969000.0,682342000.0,,94720000.0,88037000.0,263969000.0,418373000.0,13529000.0,1225000.0,182757000.0,235616000.0,-12304000.0,223312000.0,682342000.0,167600000.0,167187000.0,169839000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2012.0,Q4,2012-04-01,2012-06-30,,1.48,1.48,0.35,1.44,,58015000.0,247877000.0,247877000.0,247877000.0,,361663000.0,892465000.0,,118710000.0,93793000.0,361663000.0,530802000.0,13503000.0,1096000.0,212503000.0,318299000.0,-12407000.0,305892000.0,892465000.0,166900000.0,166795000.0,170147000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2012.0,FY,2011-07-01,2012-06-30,2014-08-08 16:20:32+00:00,4.53,4.53,1.4,4.44,,218079000.0,756015000.0,756015000.0,756015000.0,,1330016000.0,3171944000.0,,452937000.0,372666000.0,1330016000.0,1841928000.0,54197000.0,11966000.0,825603000.0,1016325000.0,-42231000.0,974094000.0,3171944000.0,166900000.0,166795000.0,170147000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2012.0,Q3YTD,2011-07-01,2012-03-31,,3.05,3.05,1.05,3.0,,160064000.0,508138000.0,508138000.0,508138000.0,,968353000.0,2279479000.0,,334227000.0,278873000.0,968353000.0,1311126000.0,40694000.0,10870000.0,613100000.0,698026000.0,-29824000.0,668202000.0,2279479000.0,166900000.0,167070000.0,170146000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2012.0,Q3TTM,2011-04-01,2012-03-31,,4.52,4.52,1.3,4.44,,249090000.0,753155000.0,753155000.0,753155000.0,,1324533000.0,3171918000.0,,435156000.0,370134000.0,1324533000.0,1847385000.0,54591000.0,14741000.0,805290000.0,1042095000.0,-39850000.0,1002245000.0,3171918000.0,166900000.0,167070000.0,170146000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2012.0,Q3,2012-01-01,2012-03-31,2013-04-25 18:04:49+00:00,1.23,1.23,0.35,1.21,,68687000.0,205346000.0,205346000.0,205346000.0,,355149000.0,840521000.0,,110102000.0,90996000.0,355149000.0,485372000.0,13505000.0,3264000.0,201098000.0,284274000.0,-10241000.0,274033000.0,840521000.0,166900000.0,167070000.0,170146000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2012.0,Q2YTD,2011-07-01,2011-12-31,,1.82,1.82,0.7,1.79,,91377000.0,302792000.0,302792000.0,302792000.0,,613204000.0,1438958000.0,,224125000.0,187877000.0,613204000.0,825754000.0,27189000.0,7606000.0,412002000.0,413752000.0,-19583000.0,394169000.0,1438958000.0,165400000.0,166343000.0,169103000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2012.0,Q2TTM,2011-01-01,2011-12-31,,4.54,4.54,1.2,4.45,,272140000.0,757592000.0,757592000.0,757592000.0,,1297080000.0,3165456000.0,,420671000.0,378105000.0,1297080000.0,1868376000.0,54495000.0,14627000.0,798776000.0,1069600000.0,-39868000.0,1029732000.0,3165456000.0,165400000.0,166343000.0,169103000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2012.0,Q2,2011-10-01,2011-12-31,2013-01-24 18:21:34+00:00,0.67,0.67,0.35,0.66,,36110000.0,110797000.0,110797000.0,110797000.0,,272855000.0,642482000.0,,116363000.0,93801000.0,272855000.0,369627000.0,13296000.0,740000.0,210164000.0,159463000.0,-12556000.0,146907000.0,642482000.0,165400000.0,166343000.0,169103000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2012.0,Q1TTM,2010-10-01,2011-09-30,,4.98,4.98,1.1,4.88,,301729000.0,832287000.0,832287000.0,832287000.0,,1335623000.0,3289301000.0,,399205000.0,375470000.0,1335623000.0,1953678000.0,54692000.0,9705000.0,774675000.0,1179003000.0,-44987000.0,1134016000.0,3289301000.0,167000000.0,166684000.0,169835000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2012.0,Q1,2011-07-01,2011-09-30,2012-10-25 18:20:04+00:00,1.15,1.15,0.35,1.13,,55267000.0,191995000.0,191995000.0,191995000.0,,340349000.0,796476000.0,,107762000.0,94076000.0,340349000.0,456127000.0,13893000.0,6866000.0,201838000.0,254289000.0,-7027000.0,247262000.0,796476000.0,167000000.0,166684000.0,169835000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2013.0,FY,2012-07-01,2013-06-30,2015-08-07 16:31:43+00:00,3.27,3.27,1.6,3.21,,147472000.0,543149000.0,543149000.0,543149000.0,,1237452000.0,2842781000.0,15112000.0,487832000.0,387812000.0,1237452000.0,1605329000.0,54176000.0,,875644000.0,729685000.0,-39064000.0,690621000.0,2842781000.0,166100000.0,166089000.0,169260000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2013.0,Q4,2013-04-01,2013-06-30,,0.82,0.82,0.4,0.8,,42320000.0,134770000.0,134770000.0,134770000.0,,306804000.0,720032000.0,15112000.0,127694000.0,97899000.0,306804000.0,413228000.0,13773000.0,-11884000.0,225593000.0,187635000.0,-10545000.0,177090000.0,720032000.0,166100000.0,166089000.0,169260000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2013.0,Q3YTD,2012-07-01,2013-03-31,,2.45,2.45,1.2,2.41,,105152000.0,408379000.0,408379000.0,408379000.0,,930648000.0,2122749000.0,,360138000.0,289913000.0,930648000.0,1192101000.0,40403000.0,11884000.0,650051000.0,542050000.0,-28519000.0,513531000.0,2122749000.0,166400000.0,166234000.0,169180000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2013.0,Q3TTM,2012-04-01,2013-03-31,,3.93,3.93,1.55,3.85,,163167000.0,656256000.0,656256000.0,656256000.0,,1292311000.0,3015214000.0,,478848000.0,383706000.0,1292311000.0,1722903000.0,53906000.0,12980000.0,862554000.0,860349000.0,-40926000.0,819423000.0,3015214000.0,166400000.0,166234000.0,169180000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2013.0,Q3,2013-01-01,2013-03-31,2014-04-24 19:15:12+00:00,1.0,1.0,0.4,0.98,,25733000.0,166382000.0,166382000.0,166382000.0,,309508000.0,729029000.0,,118788000.0,98487000.0,309508000.0,419521000.0,13469000.0,3338000.0,217275000.0,202246000.0,-10131000.0,192115000.0,729029000.0,166400000.0,166234000.0,169180000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2013.0,Q2YTD,2012-07-01,2012-12-31,,1.45,1.45,0.8,1.43,,79419000.0,241997000.0,241997000.0,241997000.0,,621140000.0,1393720000.0,,241350000.0,191426000.0,621140000.0,772580000.0,26934000.0,8546000.0,432776000.0,339804000.0,-18388000.0,321416000.0,1393720000.0,166600000.0,166268000.0,169076000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2013.0,Q2TTM,2012-01-01,2012-12-31,,4.16,4.16,1.5,4.08,,206121000.0,695220000.0,695220000.0,695220000.0,,1337952000.0,3126706000.0,,470162000.0,376215000.0,1337952000.0,1788754000.0,53942000.0,12906000.0,846377000.0,942377000.0,-41036000.0,901341000.0,3126706000.0,166600000.0,166268000.0,169076000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2013.0,Q2,2012-10-01,2012-12-31,2014-01-23 18:46:36+00:00,0.64,0.64,0.4,0.63,,38244000.0,106630000.0,106630000.0,106630000.0,,303915000.0,673011000.0,,121608000.0,94241000.0,303915000.0,369096000.0,13431000.0,5058000.0,215849000.0,153247000.0,-8373000.0,144874000.0,673011000.0,166600000.0,166268000.0,169076000.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2013.0,Q1TTM,2011-10-01,2012-09-30,,4.19,4.19,1.45,4.11,,203987000.0,699387000.0,699387000.0,699387000.0,,1306892000.0,3096177000.0,,464917000.0,375775000.0,1306892000.0,1789285000.0,53807000.0,8588000.0,840692000.0,948593000.0,-45219000.0,903374000.0,3096177000.0,167100000.0,166531000.0,169824000.0
