company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2011.0,Q2YTD,2010-03-01,2010-08-31,2011-10-06 11:24:11+00:00,-2945000.0,,,,23411000.0,,-9179000.0,47141000.0,,,-11524000.0,176884000.0,124928000.0,-11524000.0,176884000.0,124928000.0,281109000.0,47727000.0,47727000.0,6649000.0,68708000.0,,-220364000.0,-15093000.0,-877000.0,-79355000.0,415286000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2011.0,Q1,2010-03-01,2010-05-31,2011-07-07 16:33:08+00:00,-1621000.0,,,,11722000.0,,-16973000.0,23403000.0,,,-33599000.0,80180000.0,60644000.0,-33599000.0,80180000.0,60644000.0,90252000.0,24071000.0,24071000.0,1448000.0,41640000.0,,-110343000.0,-6722000.0,-877000.0,-74362000.0,198866000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2012.0,Q4,2011-12-01,2012-02-29,,-1104000.0,6518000.0,12381000.0,45000.0,13094000.0,,2499000.0,55142000.0,,,-73872000.0,-34086000.0,128011000.0,-73872000.0,-34086000.0,128011000.0,22552000.0,35969000.0,35969000.0,17288000.0,2664000.0,633000.0,-231958000.0,-14975000.0,-268000.0,-76268000.0,213318000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2012.0,FY,2011-03-01,2012-02-29,2014-04-24 16:19:23+00:00,-140559000.0,6518000.0,12381000.0,45000.0,51372000.0,,-2600000.0,139217000.0,,,-123836000.0,-358860000.0,391883000.0,-123836000.0,-358860000.0,391883000.0,-93413000.0,146626000.0,146626000.0,48150000.0,10411000.0,-643000.0,-962974000.0,-46269000.0,-1027000.0,-133220000.0,791585000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2012.0,Q3YTD,2011-03-01,2011-11-30,2013-01-08 16:37:03+00:00,-139455000.0,,,,38278000.0,,-5099000.0,84075000.0,,,-49964000.0,-324774000.0,263872000.0,-49964000.0,-324774000.0,263872000.0,-115965000.0,110657000.0,110657000.0,30862000.0,7747000.0,-1276000.0,-731016000.0,-31294000.0,-759000.0,-56952000.0,578267000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2012.0,Q3TTM,2010-12-01,2011-11-30,,-141122000.0,6372000.0,8121000.0,122000.0,51035000.0,,6375000.0,120483000.0,,-335000.0,-49550000.0,-383946000.0,358872000.0,-49550000.0,-383946000.0,358872000.0,-68249000.0,144191000.0,144191000.0,36791000.0,18968000.0,2662000.0,-947343000.0,-38882000.0,-440000.0,-67743000.0,740739000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2012.0,Q3,2011-09-01,2011-11-30,,-135853000.0,,,,12392000.0,,-20600000.0,33017000.0,,,-5424000.0,-281329000.0,96560000.0,-5424000.0,-281329000.0,96560000.0,-210793000.0,38240000.0,38240000.0,12911000.0,-5353000.0,-1622000.0,-329730000.0,-11115000.0,-71000.0,,196991000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2012.0,Q2TTM,2010-09-01,2011-08-31,,-46131000.0,6372000.0,8121000.0,122000.0,50472000.0,,33519000.0,116953000.0,,,-23236000.0,-275184000.0,333132000.0,-23236000.0,-275184000.0,333132000.0,68231000.0,131968000.0,131968000.0,27367000.0,44876000.0,4284000.0,-932342000.0,-37845000.0,-369000.0,-67743000.0,736850000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2012.0,Q2,2011-06-01,2011-08-31,,-1059000.0,,,,13147000.0,,4348000.0,13585000.0,,,-29570000.0,-24643000.0,77100000.0,-29570000.0,-24643000.0,77100000.0,27235000.0,39967000.0,39967000.0,10401000.0,-503000.0,346000.0,-220436000.0,-11522000.0,8939000.0,-38006000.0,208028000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2012.0,Q2YTD,2011-03-01,2011-08-31,2012-10-05 16:10:02+00:00,-3602000.0,,,,25886000.0,,15501000.0,51058000.0,,,-44540000.0,-43445000.0,167312000.0,-44540000.0,-43445000.0,167312000.0,94828000.0,72417000.0,72417000.0,17951000.0,13100000.0,346000.0,-401286000.0,-20179000.0,-688000.0,-56952000.0,381276000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2012.0,Q1TTM,2010-06-01,2011-05-31,,-46396000.0,6372000.0,8121000.0,122000.0,49014000.0,,36965000.0,127106000.0,,,28409000.0,-153837000.0,320316000.0,28409000.0,-153837000.0,320316000.0,231853000.0,115657000.0,115657000.0,22167000.0,72447000.0,3938000.0,-821927000.0,-34694000.0,-9308000.0,-34730000.0,745242000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2012.0,Q1,2011-03-01,2011-05-31,2012-07-06 16:07:11+00:00,-2543000.0,,,,12739000.0,,11153000.0,37473000.0,,,-14970000.0,-18802000.0,90212000.0,-14970000.0,-18802000.0,90212000.0,67593000.0,32450000.0,32450000.0,7550000.0,13603000.0,,-180850000.0,-8657000.0,-9627000.0,-18946000.0,173248000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2013.0,Q4,2012-12-01,2013-02-28,,-106189000.0,1795000.0,14863000.0,50000.0,17568000.0,,-4713000.0,20926000.0,,,-33481000.0,-217517000.0,136884000.0,-33481000.0,-217517000.0,136884000.0,-118827000.0,42973000.0,42973000.0,53622000.0,2615000.0,353000.0,-244341000.0,-21119000.0,-334000.0,-35762000.0,153779000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2013.0,FY,2012-03-01,2013-02-28,2015-04-28 16:33:28+00:00,-169868000.0,6889000.0,14863000.0,50000.0,62341000.0,,-12416000.0,149791000.0,,,-125965000.0,-389049000.0,465297000.0,-125965000.0,-389049000.0,465297000.0,-62133000.0,150204000.0,150204000.0,96072000.0,-4287000.0,617000.0,-875428000.0,-85671000.0,-1016000.0,-120662000.0,741301000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2013.0,Q3TTM,2011-12-01,2012-11-30,,-64783000.0,11612000.0,12381000.0,45000.0,57867000.0,,-5204000.0,184007000.0,,,-166356000.0,-205618000.0,456424000.0,-166356000.0,-205618000.0,456424000.0,79246000.0,143200000.0,143200000.0,59738000.0,-4238000.0,897000.0,-863045000.0,-79527000.0,-950000.0,-161168000.0,800840000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2013.0,Q3,2012-09-01,2012-11-30,,-26765000.0,1674000.0,,,16126000.0,,5647000.0,29566000.0,,,-62753000.0,-8715000.0,100156000.0,-62753000.0,-8715000.0,100156000.0,34335000.0,34765000.0,34765000.0,18025000.0,-10530000.0,-66000.0,-123318000.0,-28309000.0,-205000.0,-52018000.0,169743000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2013.0,Q3YTD,2012-03-01,2012-11-30,2014-01-09 14:15:02+00:00,-63679000.0,5094000.0,,,44773000.0,,-7703000.0,128865000.0,,,-92484000.0,-171532000.0,328413000.0,-92484000.0,-171532000.0,328413000.0,56694000.0,107231000.0,107231000.0,42450000.0,-6902000.0,264000.0,-631087000.0,-64552000.0,-682000.0,-84900000.0,587522000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2013.0,Q2TTM,2011-09-01,2012-08-31,,-173871000.0,9938000.0,12381000.0,45000.0,54133000.0,,-31451000.0,187458000.0,,,-109027000.0,-478232000.0,452828000.0,-109027000.0,-478232000.0,452828000.0,-165882000.0,146675000.0,146675000.0,54624000.0,939000.0,-659000.0,-1069457000.0,-62333000.0,-816000.0,-109150000.0,828088000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2013.0,Q2,2012-06-01,2012-08-31,,-34392000.0,1749000.0,,,14568000.0,,3491000.0,37742000.0,,,5286000.0,-49670000.0,103853000.0,5286000.0,-49670000.0,103853000.0,62960000.0,35005000.0,35005000.0,14789000.0,8370000.0,,-185028000.0,-20344000.0,-213000.0,-2871000.0,190094000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2013.0,Q2YTD,2012-03-01,2012-08-31,2013-10-04 16:10:01+00:00,-36914000.0,3420000.0,,,28647000.0,,-13350000.0,99299000.0,,,-29731000.0,-162817000.0,228257000.0,-29731000.0,-162817000.0,228257000.0,22359000.0,72466000.0,72466000.0,24425000.0,3628000.0,330000.0,-507769000.0,-36243000.0,-477000.0,-32882000.0,417779000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2013.0,Q1TTM,2011-06-01,2012-05-31,,-140538000.0,8189000.0,12381000.0,45000.0,52712000.0,,-30594000.0,163301000.0,,,-143883000.0,-453205000.0,426075000.0,-143883000.0,-453205000.0,426075000.0,-201607000.0,151637000.0,151637000.0,50236000.0,-7934000.0,-313000.0,-1104865000.0,-53511000.0,8336000.0,-144285000.0,846022000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2013.0,Q1,2012-03-01,2012-05-31,2013-07-05 16:11:28+00:00,-2522000.0,1671000.0,,,14079000.0,,-16841000.0,61557000.0,,,-35017000.0,-113147000.0,124404000.0,-35017000.0,-113147000.0,124404000.0,-40601000.0,37461000.0,37461000.0,9636000.0,-4742000.0,330000.0,-322741000.0,-15899000.0,-264000.0,-30011000.0,227685000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2014.0,FY,2013-03-01,2014-02-28,2016-04-26 16:28:47+00:00,-17972000.0,8697000.0,34736000.0,43000.0,74405000.0,,-9550000.0,164001000.0,,,-263110000.0,-108262000.0,540580000.0,-263110000.0,-108262000.0,540580000.0,159658000.0,178292000.0,178292000.0,115185000.0,-22443000.0,-2084000.0,-772741000.0,-79587000.0,-1304000.0,-239363000.0,764122000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2014.0,Q4,2013-12-01,2014-02-28,,-4769000.0,2060000.0,34736000.0,43000.0,19079000.0,,258000.0,77900000.0,,,-28000.0,-180281000.0,184682000.0,-28000.0,-180281000.0,184682000.0,4631000.0,45068000.0,45068000.0,40575000.0,297000.0,,-324029000.0,-17754000.0,-325000.0,,166271000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2014.0,Q3YTD,2013-03-01,2013-11-30,2014-01-09 14:15:02+00:00,-13203000.0,6637000.0,,,55326000.0,,-9808000.0,86101000.0,,,-263082000.0,72019000.0,355898000.0,-263082000.0,72019000.0,355898000.0,155027000.0,133224000.0,133224000.0,74610000.0,-22740000.0,-2084000.0,-448712000.0,-61833000.0,-979000.0,-239363000.0,597851000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2014.0,Q3TTM,2012-12-01,2013-11-30,,-119392000.0,8432000.0,14863000.0,50000.0,72894000.0,,-14521000.0,107027000.0,,,-296563000.0,-145498000.0,492782000.0,-296563000.0,-145498000.0,492782000.0,36200000.0,176197000.0,176197000.0,128232000.0,-20125000.0,-1731000.0,-693053000.0,-82952000.0,-1313000.0,-275125000.0,751630000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2014.0,Q3,2013-09-01,2013-11-30,,-682000.0,2301000.0,,,18955000.0,,2910000.0,316000.0,,,-55036000.0,2289000.0,95154000.0,-55036000.0,2289000.0,95154000.0,45317000.0,52025000.0,52025000.0,21557000.0,-14656000.0,-150000.0,-101636000.0,-13327000.0,-362000.0,-40018000.0,118084000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2014.0,Q2TTM,2012-09-01,2013-08-31,,-145475000.0,7805000.0,14863000.0,50000.0,70065000.0,,-11784000.0,136277000.0,,,-304280000.0,-156502000.0,497784000.0,-304280000.0,-156502000.0,497784000.0,25218000.0,158937000.0,158937000.0,124700000.0,-15999000.0,-1647000.0,-714735000.0,-97934000.0,-1156000.0,-287125000.0,803289000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2014.0,Q2,2013-06-01,2013-08-31,,-10177000.0,2285000.0,,,18439000.0,,-1577000.0,27618000.0,,,-20908000.0,-97648000.0,118929000.0,-20908000.0,-97648000.0,118929000.0,-1204000.0,40808000.0,40808000.0,29779000.0,-587000.0,-2126000.0,-217433000.0,-21829000.0,-312000.0,-20009000.0,153917000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2014.0,Q2YTD,2013-03-01,2013-08-31,2014-09-29 16:14:11+00:00,-12521000.0,4336000.0,,,36371000.0,,-12718000.0,85785000.0,,,-208046000.0,69730000.0,260744000.0,-208046000.0,69730000.0,260744000.0,109710000.0,81199000.0,81199000.0,53053000.0,-8084000.0,-1934000.0,-347076000.0,-48506000.0,-617000.0,-199345000.0,479767000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2014.0,Q1TTM,2012-06-01,2013-05-31,,-169690000.0,7269000.0,14863000.0,50000.0,66194000.0,,-6716000.0,146401000.0,,,-278086000.0,-108524000.0,482708000.0,-278086000.0,-108524000.0,482708000.0,89382000.0,153134000.0,153134000.0,109710000.0,-7042000.0,479000.0,-682330000.0,-96449000.0,-1057000.0,-269987000.0,839466000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2014.0,Q1,2013-03-01,2013-05-31,2014-07-09 16:13:11+00:00,-2344000.0,2051000.0,,,17932000.0,,-11141000.0,58167000.0,,,-187138000.0,167378000.0,141815000.0,-187138000.0,167378000.0,141815000.0,110914000.0,40391000.0,40391000.0,23274000.0,-7497000.0,192000.0,-129643000.0,-26677000.0,-305000.0,-179336000.0,325850000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2015.0,FY,2014-03-01,2015-02-28,2017-04-26 16:28:32+00:00,-302244000.0,17541000.0,33701000.0,52000.0,76263000.0,,-45301000.0,217032000.0,79776000.0,789769000.0,142633000.0,-325003000.0,628402000.0,142633000.0,-325003000.0,628402000.0,400731000.0,180201000.0,180201000.0,137365000.0,-189068000.0,11282000.0,-568551000.0,-45648000.0,-2782000.0,-535062000.0,580158000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2015.0,Q4,2014-12-01,2015-02-28,,-2212000.0,7491000.0,33701000.0,52000.0,19149000.0,,-15883000.0,109701000.0,,-625000.0,-8780000.0,-34844000.0,222991000.0,-8780000.0,-34844000.0,222991000.0,163484000.0,47700000.0,47700000.0,38950000.0,-7765000.0,8365000.0,-107482000.0,-10563000.0,-390000.0,,77048000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2015.0,Q3YTD,2014-03-01,2014-11-30,2016-01-08 16:22:43+00:00,-300032000.0,10050000.0,,,57114000.0,,-29418000.0,107331000.0,79776000.0,790394000.0,151413000.0,-290159000.0,405411000.0,151413000.0,-290159000.0,405411000.0,237247000.0,132501000.0,132501000.0,98415000.0,-181303000.0,2917000.0,-461069000.0,-35085000.0,-2392000.0,-535062000.0,503110000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2015.0,Q3TTM,2013-12-01,2014-11-30,,-304801000.0,12110000.0,34736000.0,43000.0,76193000.0,,-29160000.0,185231000.0,79776000.0,790394000.0,151385000.0,-470440000.0,590093000.0,151385000.0,-470440000.0,590093000.0,241878000.0,177569000.0,177569000.0,138990000.0,-181006000.0,2917000.0,-785098000.0,-52839000.0,-2717000.0,-535062000.0,669381000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2015.0,Q3,2014-09-01,2014-11-30,,-80477000.0,5492000.0,,,18651000.0,,-22761000.0,27462000.0,79776000.0,790394000.0,328927000.0,-140545000.0,132987000.0,328927000.0,-140545000.0,132987000.0,298608000.0,47933000.0,47933000.0,33449000.0,-165840000.0,483000.0,-141928000.0,-12201000.0,-402000.0,-375001000.0,93578000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2015.0,Q2YTD,2014-03-01,2014-08-31,2015-10-07 16:32:24+00:00,-219555000.0,4558000.0,,,38463000.0,,-6657000.0,79869000.0,,,-177514000.0,-149614000.0,272424000.0,-177514000.0,-149614000.0,272424000.0,-61361000.0,84568000.0,84568000.0,64966000.0,-15463000.0,2434000.0,-319141000.0,-22884000.0,-1990000.0,-160061000.0,409532000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2015.0,Q2TTM,2013-09-01,2014-08-31,,-225006000.0,8919000.0,34736000.0,43000.0,76497000.0,,-3489000.0,158085000.0,,,-232578000.0,-327606000.0,552260000.0,-232578000.0,-327606000.0,552260000.0,-11413000.0,181661000.0,181661000.0,127098000.0,-29822000.0,2284000.0,-744806000.0,-53965000.0,-2677000.0,-200079000.0,693887000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2015.0,Q2,2014-06-01,2014-08-31,,-67381000.0,2525000.0,,,19539000.0,,-8902000.0,1651000.0,,,-84428000.0,6825000.0,107738000.0,-84428000.0,6825000.0,107738000.0,21233000.0,46823000.0,46823000.0,37200000.0,-2765000.0,-1038000.0,-50567000.0,-14290000.0,-1635000.0,-80028000.0,140101000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2015.0,Q1TTM,2013-06-01,2014-05-31,,-167802000.0,8679000.0,34736000.0,43000.0,75397000.0,,3836000.0,184052000.0,,,-169058000.0,-432079000.0,563451000.0,-169058000.0,-432079000.0,563451000.0,-33850000.0,175646000.0,175646000.0,119677000.0,-27644000.0,1196000.0,-911672000.0,-61504000.0,-1354000.0,-140060000.0,707703000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2015.0,Q1,2014-03-01,2014-05-31,2015-07-09 16:10:09+00:00,-152174000.0,2033000.0,,,18924000.0,,2245000.0,78218000.0,,,-93086000.0,-156439000.0,164686000.0,-93086000.0,-156439000.0,164686000.0,-82594000.0,37745000.0,37745000.0,27766000.0,-12698000.0,3472000.0,-268574000.0,-8594000.0,-355000.0,-80033000.0,269431000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2016.0,FY,2015-03-01,2016-02-29,2018-04-26 16:19:11+00:00,-140423000.0,33172000.0,63400000.0,2039000.0,76088000.0,750000.0,,236815000.0,0.0,,-327797000.0,-512108000.0,736323000.0,-327797000.0,-512108000.0,736323000.0,-103582000.0,199365000.0,199365000.0,190883000.0,-63311000.0,-3569000.0,-982935000.0,-41553000.0,-1843000.0,-262643000.0,655622000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2016.0,Q4,2015-12-01,2016-02-29,,-5618000.0,8684000.0,63400000.0,2039000.0,19144000.0,750000.0,23006000.0,119164000.0,,,-120690000.0,-150159000.0,249697000.0,-120690000.0,-150159000.0,249697000.0,1854000.0,53036000.0,53036000.0,49669000.0,-5807000.0,-320000.0,-199367000.0,-12095000.0,-491000.0,-114392000.0,66491000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2016.0,Q3YTD,2015-03-01,2015-11-30,2017-01-05 16:19:10+00:00,-134805000.0,24488000.0,,,56944000.0,,-23006000.0,117651000.0,,,-207107000.0,-361949000.0,486626000.0,-207107000.0,-361949000.0,486626000.0,-105436000.0,146329000.0,146329000.0,141214000.0,-57504000.0,-3249000.0,-783568000.0,-29458000.0,-1352000.0,-148251000.0,589131000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2016.0,Q3TTM,2014-12-01,2015-11-30,,-137017000.0,31979000.0,33701000.0,52000.0,76093000.0,,-38889000.0,227352000.0,,-625000.0,-215887000.0,-396793000.0,709617000.0,-215887000.0,-396793000.0,709617000.0,58048000.0,194029000.0,194029000.0,180164000.0,-65269000.0,5116000.0,-891050000.0,-40021000.0,-1742000.0,-148251000.0,666179000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2016.0,Q3,2015-09-01,2015-11-30,,-127108000.0,8335000.0,,,19859000.0,,-11489000.0,20301000.0,,,-105943000.0,-80497000.0,148359000.0,-105943000.0,-80497000.0,148359000.0,-49570000.0,46848000.0,46848000.0,53016000.0,-27156000.0,-91000.0,-180744000.0,-8485000.0,-615000.0,-78172000.0,235931000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2016.0,Q2YTD,2015-03-01,2015-08-31,2016-10-06 16:31:10+00:00,-7697000.0,16153000.0,,,37085000.0,,-11517000.0,97350000.0,,,-101164000.0,-281452000.0,338267000.0,-101164000.0,-281452000.0,338267000.0,-55866000.0,99481000.0,99481000.0,88198000.0,-30348000.0,-3158000.0,-602824000.0,-20973000.0,-737000.0,-70079000.0,353200000.0
