company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,goodwill,intangibleassets,longtermdebt,longterminvestments,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2013.0,Q2,,2012-08-31,2012-10-05 16:10:02+00:00,139060000.0,215433000.0,,-13112000.0,571576000.0,0.0,1761547000.0,704573000.0,72007000.0,595430000.0,122709000.0,,490168000.0,113092000.0,239827000.0,,2135000.0,963000.0,39573000.0,37535000.0,85642000.0,,464142000.0,,297876000.0,2605641000.0,1483683000.0,1244669000.0,844596000.0,1483683000.0,1483683000.0,1121958000.0,2605641000.0,1247880000.0,277362000.0,0.0,-728894000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2013.0,Q1,,2012-05-31,2012-07-06 16:07:11+00:00,123678000.0,195831000.0,,-15591000.0,508616000.0,0.0,1728198000.0,682472000.0,71734000.0,590517000.0,97574000.0,,481142000.0,101538000.0,230869000.0,,1282000.0,918000.0,39886000.0,30960000.0,86156000.0,,429137000.0,,310342000.0,2484618000.0,1415721000.0,1173961000.0,807068000.0,1415721000.0,1415721000.0,1068897000.0,2484618000.0,1209119000.0,261829000.0,0.0,-726023000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2014.0,FY,,2014-02-28,2015-04-28 16:33:28+00:00,179468000.0,360594000.0,,-4459000.0,646742000.0,0.0,1891871000.0,966832000.0,108264000.0,687430000.0,133399000.0,,505300000.0,173917000.0,322365000.0,,1808000.0,1786000.0,35391000.0,85003000.0,118387000.0,,720172000.0,,335387000.0,3106619000.0,1551165000.0,1571182000.0,1148086000.0,1551165000.0,1551165000.0,1555454000.0,3106619000.0,1361520000.0,407368000.0,0.0,-1056419000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2014.0,Q3,,2013-11-30,2014-01-09 14:15:02+00:00,190868000.0,309753000.0,,-5243000.0,642111000.0,0.0,1857761000.0,833671000.0,93711000.0,687490000.0,136073000.0,,360114000.0,168604000.0,289622000.0,,2459000.0,1007000.0,30487000.0,64997000.0,96142000.0,,675104000.0,,324424000.0,2851368000.0,1471203000.0,1468600000.0,1025546000.0,1471203000.0,1471203000.0,1380165000.0,2851368000.0,1214164000.0,354619000.0,0.0,-1056419000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2014.0,Q2,,2013-08-31,2013-10-04 16:10:01+00:00,178904000.0,232884000.0,,-11922000.0,596794000.0,0.0,1846848000.0,796044000.0,88325000.0,690342000.0,142247000.0,,427036000.0,167343000.0,263553000.0,,2829000.0,993000.0,30953000.0,58483000.0,93987000.0,,623079000.0,,266841000.0,2739581000.0,1441604000.0,1281660000.0,975941000.0,1441604000.0,1441604000.0,1297977000.0,2739581000.0,1290578000.0,322036000.0,0.0,-1016401000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2014.0,Q1,,2013-05-31,2013-07-05 16:11:28+00:00,141593000.0,227747000.0,,-12228000.0,597998000.0,0.0,1819274000.0,800791000.0,88595000.0,690530000.0,137313000.0,,374652000.0,158876000.0,259103000.0,,2414000.0,1041000.0,31029000.0,59098000.0,90141000.0,,582271000.0,,255638000.0,2654933000.0,1393307000.0,1262533000.0,943425000.0,1393307000.0,1393307000.0,1261626000.0,2654933000.0,1233524000.0,318201000.0,0.0,-996010000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2015.0,FY,,2015-02-28,2016-04-26 16:28:47+00:00,237733000.0,468021000.0,,-60621000.0,1047473000.0,0.0,1963874000.0,1095115000.0,,927060000.0,134276000.0,702939000.0,546016000.0,172151000.0,387213000.0,98892000.0,1980000.0,1185000.0,22731000.0,72046000.0,150715000.0,,900373000.0,,215254000.0,3784569000.0,1288338000.0,1883443000.0,1334033000.0,1288338000.0,1288338000.0,2496231000.0,3784569000.0,1728975000.0,1162198000.0,0.0,-1515288000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2015.0,Q3,,2014-11-30,2015-01-08 16:13:07+00:00,229272000.0,354870000.0,,-31780000.0,883989000.0,0.0,1928202000.0,941441000.0,106282000.0,939574000.0,144176000.0,710844000.0,531112000.0,173599000.0,358684000.0,,1629000.0,1908000.0,54393000.0,71915000.0,126827000.0,,852673000.0,,231420000.0,3547871000.0,1233807000.0,1705017000.0,1172621000.0,1233807000.0,1233807000.0,2314064000.0,3547871000.0,1669255000.0,1141443000.0,0.0,-1515288000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2015.0,Q2,,2014-08-31,2014-09-29 16:14:11+00:00,211552000.0,283952000.0,,-16025000.0,585381000.0,0.0,1942682000.0,920605000.0,111522000.0,870063000.0,146904000.0,,513903000.0,175844000.0,331192000.0,,1794000.0,1852000.0,35026000.0,87447000.0,125256000.0,,804740000.0,,217659000.0,3067304000.0,1514656000.0,1325564000.0,1134009000.0,1514656000.0,1514656000.0,1552648000.0,3067304000.0,1565896000.0,418639000.0,0.0,-1216741000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2015.0,Q1,,2014-05-31,2014-07-09 16:13:11+00:00,185910000.0,265663000.0,,-5358000.0,564148000.0,0.0,1908957000.0,947353000.0,114253000.0,817279000.0,141326000.0,,596895000.0,172792000.0,325216000.0,,1275000.0,1851000.0,32817000.0,84877000.0,124523000.0,,757917000.0,,239039000.0,3070010000.0,1524803000.0,1308901000.0,1135114000.0,1524803000.0,1524803000.0,1545207000.0,3070010000.0,1588317000.0,410093000.0,0.0,-1136713000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2016.0,FY,,2016-02-29,2017-04-26 16:28:32+00:00,284802000.0,509715000.0,,-74449000.0,927778000.0,0.0,2162287000.0,1272908000.0,,1027277000.0,146071000.0,723942000.0,786470000.0,166886000.0,449636000.0,111456000.0,2921000.0,1467000.0,44506000.0,87912000.0,150877000.0,,1099738000.0,,281142000.0,4155099000.0,1334432000.0,1872433000.0,1559177000.0,1334432000.0,1334432000.0,2820667000.0,4155099000.0,2115780000.0,1261490000.0,0.0,-1853144000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2016.0,Q3,,2015-11-30,2016-01-08 16:22:43+00:00,229059000.0,396545000.0,,-82606000.0,942037000.0,0.0,2119449000.0,1080572000.0,104869000.0,1013202000.0,164134000.0,729285000.0,735426000.0,161015000.0,406562000.0,,1095000.0,1903000.0,51487000.0,107031000.0,135402000.0,,1046702000.0,,193993000.0,3899205000.0,1344793000.0,1773941000.0,1311534000.0,1344793000.0,1344793000.0,2554412000.0,3899205000.0,1964249000.0,1242878000.0,0.0,-1738752000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2016.0,Q2,,2015-08-31,2015-10-07 16:32:24+00:00,212828000.0,302098000.0,,-65449000.0,991607000.0,0.0,2094225000.0,1047732000.0,99184000.0,928178000.0,127888000.0,724621000.0,823417000.0,164718000.0,365708000.0,,1853000.0,1839000.0,51309000.0,80693000.0,130413000.0,,999854000.0,,180806000.0,3801471000.0,1368050000.0,1705961000.0,1262399000.0,1368050000.0,1368050000.0,2433421000.0,3801471000.0,1930792000.0,1171022000.0,0.0,-1660580000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2016.0,Q1,,2015-05-31,2015-07-09 16:10:09+00:00,176965000.0,284582000.0,,-66604000.0,990922000.0,0.0,2058069000.0,1066254000.0,81782000.0,924735000.0,130722000.0,720001000.0,784734000.0,168391000.0,369865000.0,,1647000.0,1767000.0,50784000.0,76005000.0,149163000.0,,948459000.0,,192818000.0,3760280000.0,1349423000.0,1700914000.0,1244986000.0,1349423000.0,1349423000.0,2410857000.0,3760280000.0,1890975000.0,1165871000.0,0.0,-1590501000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2017.0,FY,,2017-02-28,2018-04-26 16:19:11+00:00,376957000.0,634821000.0,,-88352000.0,,0.0,2294486000.0,1512762000.0,,1040709000.0,137767000.0,745633000.0,672440000.0,189629000.0,557194000.0,104833000.0,19481000.0,1354000.0,74105000.0,93965000.0,200609000.0,1090808000.0,1352991000.0,0.0,369983000.0,4535185000.0,1247320000.0,2315702000.0,1891073000.0,1247320000.0,1247320000.0,3287865000.0,4535185000.0,2029854000.0,1396792000.0,0.0,-2311805000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2017.0,Q3,,2016-11-30,2017-01-05 16:19:10+00:00,270763000.0,427436000.0,,-89118000.0,916678000.0,0.0,2246058000.0,1225421000.0,,1042396000.0,142425000.0,740153000.0,676503000.0,174450000.0,482557000.0,108955000.0,1666000.0,1754000.0,59792000.0,92643000.0,156603000.0,,1287188000.0,,378189000.0,4085093000.0,1271802000.0,1880572000.0,1497938000.0,1271802000.0,1271802000.0,2813291000.0,4085093000.0,2030071000.0,1315353000.0,0.0,-2172326000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2017.0,Q2,,2016-08-31,2016-10-06 16:31:10+00:00,273568000.0,359893000.0,,-69722000.0,970569000.0,0.0,2215880000.0,1233762000.0,,1053872000.0,142794000.0,734700000.0,706948000.0,172312000.0,446890000.0,122131000.0,3404000.0,1950000.0,54479000.0,91490000.0,149226000.0,,1219246000.0,,365128000.0,4100756000.0,1318396000.0,1848220000.0,1509280000.0,1318396000.0,1318396000.0,2782360000.0,4100756000.0,2080224000.0,1273080000.0,0.0,-2047008000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2017.0,Q1,,2016-05-31,2016-07-07 16:17:58+00:00,251401000.0,326334000.0,,-67747000.0,1031565000.0,0.0,2176232000.0,1251096000.0,,1029636000.0,140704000.0,729307000.0,723461000.0,168015000.0,441060000.0,116393000.0,1375000.0,1980000.0,50119000.0,88102000.0,159829000.0,,1160472000.0,,364850000.0,4112281000.0,1349335000.0,1883953000.0,1504477000.0,1349335000.0,1349335000.0,2762946000.0,4112281000.0,2060313000.0,1258469000.0,0.0,-1919622000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2018.0,FY,,2018-02-28,2019-04-24 17:01:14+00:00,427139000.0,806744000.0,,-32596000.0,,0.0,2416104000.0,1853719000.0,,1288830000.0,224953000.0,744194000.0,430442000.0,206105000.0,741453000.0,92600000.0,25666000.0,843000.0,89460000.0,205215000.0,267197000.0,1724132000.0,1619688000.0,23806000.0,318358000.0,5474493000.0,1478124000.0,3142097000.0,2305507000.0,1478124000.0,1478124000.0,3996369000.0,5474493000.0,2126285000.0,1690862000.0,0.0,-2525072000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2018.0,Q3,,2017-11-30,2018-01-08 16:18:16+00:00,341596000.0,531509000.0,,-35895000.0,1331172000.0,0.0,2350764000.0,1482428000.0,,1120957000.0,151450000.0,762367000.0,605284000.0,201807000.0,623150000.0,108235000.0,41276000.0,1022000.0,67041000.0,115781000.0,216036000.0,,1624346000.0,,384717000.0,4759484000.0,1433140000.0,2504710000.0,1825046000.0,1433140000.0,1433140000.0,3326344000.0,4759484000.0,2052967000.0,1501298000.0,0.0,-2506075000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2018.0,Q2,,2017-08-31,2017-10-05 16:37:02+00:00,323245000.0,418449000.0,,-33176000.0,1210308000.0,0.0,2335542000.0,1471434000.0,,1121602000.0,156659000.0,756743000.0,655127000.0,206195000.0,581077000.0,101778000.0,41352000.0,1147000.0,65660000.0,105391000.0,213273000.0,,1523040000.0,,448981000.0,4639384000.0,1400347000.0,2332363000.0,1795826000.0,1400347000.0,1400347000.0,3239037000.0,4639384000.0,2100826000.0,1443211000.0,0.0,-2425059000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2018.0,Q1,,2017-05-31,2017-07-06 16:21:33+00:00,303668000.0,429908000.0,,-65740000.0,1230457000.0,0.0,2295147000.0,1486409000.0,,1047038000.0,133365000.0,751173000.0,671098000.0,195281000.0,567755000.0,92829000.0,40707000.0,1303000.0,71176000.0,96584000.0,192551000.0,,1426181000.0,,408026000.0,4512436000.0,1305544000.0,2301649000.0,1791380000.0,1305544000.0,1305544000.0,3206892000.0,4512436000.0,2015506000.0,1415512000.0,0.0,-2350044000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2019.0,FY,,2019-02-28,2019-06-28 16:28:38+00:00,491259000.0,980188000.0,,-42622000.0,,0.0,2791919000.0,2161206000.0,,1276853000.0,206083000.0,231540000.0,248512000.0,198969000.0,821218000.0,112568000.0,24504000.0,282000.0,81648000.0,199025000.0,282507000.0,1883096000.0,2054069000.0,69827000.0,293361000.0,5588289000.0,1613932000.0,3463656000.0,2722574000.0,1613932000.0,1613932000.0,3974357000.0,5588289000.0,1925664000.0,1251783000.0,0.0,-3189434000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2019.0,Q3,,2018-11-30,2019-01-04 16:52:26+00:00,432662000.0,732833000.0,,-47137000.0,,0.0,2614792000.0,1738547000.0,,1285503000.0,203613000.0,324153000.0,295870000.0,195249000.0,790577000.0,80958000.0,69356000.0,404000.0,71330000.0,201068000.0,241145000.0,1539272000.0,1914574000.0,192000000.0,387885000.0,5103014000.0,1423631000.0,2970491000.0,2363585000.0,1423631000.0,1423631000.0,3679383000.0,5103014000.0,1937274000.0,1315798000.0,0.0,-3058598000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2019.0,Q2,,2018-08-31,2018-10-09 16:25:04+00:00,405970000.0,516008000.0,,-51636000.0,,0.0,2576584000.0,1683503000.0,,1278478000.0,213260000.0,512095000.0,389402000.0,195230000.0,709746000.0,83761000.0,46088000.0,544000.0,68984000.0,200771000.0,247197000.0,1503515000.0,1820124000.0,4435000.0,264945000.0,4806868000.0,1289804000.0,2577753000.0,2094452000.0,1289804000.0,1289804000.0,3517064000.0,4806868000.0,2033885000.0,1422612000.0,0.0,-3055268000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2019.0,Q1,,2018-05-31,2018-07-09 16:23:39+00:00,359706000.0,498964000.0,,-43501000.0,,0.0,2399949000.0,1721300000.0,,1278708000.0,220176000.0,554503000.0,428777000.0,196653000.0,723207000.0,82826000.0,61123000.0,685000.0,78807000.0,205672000.0,247175000.0,1768480000.0,1733270000.0,194544000.0,329872000.0,5191561000.0,1431944000.0,2905614000.0,2276235000.0,1431944000.0,1431944000.0,3759617000.0,5191561000.0,2089294000.0,1483382000.0,0.0,-2657774000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2020.0,Q1,,2019-05-31,2019-06-28 16:28:38+00:00,458456000.0,529115000.0,,-47658000.0,,0.0,2853130000.0,2016488000.0,,1273494000.0,198914000.0,0.0,188172000.0,200015000.0,781043000.0,119128000.0,36743000.0,256000.0,304766000.0,371207000.0,250571000.0,2295396000.0,2195189000.0,188553000.0,177625000.0,5573939000.0,1757936000.0,3289450000.0,2663753000.0,1757936000.0,1757936000.0,3816003000.0,5573939000.0,2084474000.0,1152250000.0,0.0,-3242725000.0
