company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Textron Inc,TXT,3PPKBHUG1HD6BO7RNR87,217346,2008.0,FY,2007-12-30,2009-01-03,2011-03-01 12:07:14+00:00,-109000000.0,400000000.0,,-7000000.0,-490000000.0,,1901000000.0,-788000000.0,-408000000.0,764000000.0,-2000000.0,471000000.0,-14000000.0,-790000000.0,63000000.0,750000000.0,16000000.0,486000000.0,324000000.0,162000000.0,530000000.0,50000000.0,324000000.0,,-284000000.0,-100000000.0,-545000000.0,-1922000000.0,-533000000.0,,22000000.0
Textron Inc,TXT,3PPKBHUG1HD6BO7RNR87,217346,2009.0,FY,2009-01-04,2010-01-02,2012-02-23 14:38:27+00:00,,409000000.0,,24000000.0,-121000000.0,333000000.0,4470000000.0,-1633000000.0,1728000000.0,1032000000.0,,211000000.0,-17000000.0,-1633000000.0,1939000000.0,1015000000.0,1345000000.0,-31000000.0,-73000000.0,42000000.0,817000000.0,-552000000.0,1730000000.0,,-21000000.0,,-238000000.0,-5863000000.0,,,236000000.0
Textron Inc,TXT,3PPKBHUG1HD6BO7RNR87,217346,2009.0,Q1,2009-01-04,2009-04-04,2010-04-30 11:10:54+00:00,,96000000.0,,,-451000000.0,,2986000000.0,791000000.0,220000000.0,-161000000.0,,302000000.0,-8000000.0,791000000.0,522000000.0,-169000000.0,1144000000.0,86000000.0,43000000.0,43000000.0,151000000.0,,221000000.0,,-5000000.0,,-69000000.0,-2190000000.0,,,68000000.0
Textron Inc,TXT,3PPKBHUG1HD6BO7RNR87,217346,2010.0,Q3,2010-07-04,2010-10-02,,-4000000.0,95000000.0,,12000000.0,138000000.0,,19000000.0,-1023000000.0,299000000.0,517000000.0,,,-5000000.0,-1023000000.0,299000000.0,512000000.0,-200000000.0,-48000000.0,-48000000.0,,332000000.0,,328000000.0,,-5000000.0,,-51000000.0,-1037000000.0,,,26000000.0
Textron Inc,TXT,3PPKBHUG1HD6BO7RNR87,217346,2010.0,Q3YTD,2010-01-03,2010-10-02,2011-10-28 14:32:35+00:00,-47000000.0,282000000.0,,-1000000.0,-239000000.0,,47000000.0,-2997000000.0,1338000000.0,767000000.0,,,-8000000.0,-2997000000.0,1338000000.0,759000000.0,-901000000.0,26000000.0,29000000.0,-3000000.0,695000000.0,2000000.0,1427000000.0,,-16000000.0,,-134000000.0,-3030000000.0,,,92000000.0
Textron Inc,TXT,3PPKBHUG1HD6BO7RNR87,217346,2010.0,Q2,2010-04-04,2010-07-03,,-43000000.0,97000000.0,,,-10000000.0,,8000000.0,-1053000000.0,400000000.0,339000000.0,,,-4000000.0,-1053000000.0,400000000.0,335000000.0,-318000000.0,82000000.0,81000000.0,1000000.0,171000000.0,2000000.0,454000000.0,,-6000000.0,,-45000000.0,-1057000000.0,,,34000000.0
Textron Inc,TXT,3PPKBHUG1HD6BO7RNR87,217346,2010.0,Q2YTD,2010-01-03,2010-07-03,2011-07-29 10:43:29+00:00,-43000000.0,187000000.0,,-13000000.0,-377000000.0,,28000000.0,-1974000000.0,1039000000.0,250000000.0,,,-3000000.0,-1974000000.0,1039000000.0,247000000.0,-701000000.0,74000000.0,77000000.0,-3000000.0,363000000.0,2000000.0,1099000000.0,,-11000000.0,,-83000000.0,-1993000000.0,,,66000000.0
Textron Inc,TXT,3PPKBHUG1HD6BO7RNR87,217346,2010.0,Q1TTM,2009-04-05,2010-04-03,,,403000000.0,,11000000.0,-37000000.0,333000000.0,1504000000.0,-3345000000.0,2147000000.0,1104000000.0,,-91000000.0,-8000000.0,-3345000000.0,2056000000.0,1096000000.0,-182000000.0,-125000000.0,-120000000.0,-5000000.0,858000000.0,-552000000.0,2154000000.0,,-21000000.0,,-207000000.0,-4609000000.0,,,200000000.0
Textron Inc,TXT,3PPKBHUG1HD6BO7RNR87,217346,2010.0,Q1,2010-01-03,2010-04-03,2011-04-28 15:52:17+00:00,,90000000.0,,-13000000.0,-367000000.0,,20000000.0,-921000000.0,639000000.0,-89000000.0,,,1000000.0,-921000000.0,639000000.0,-88000000.0,-383000000.0,-8000000.0,-4000000.0,-4000000.0,192000000.0,,645000000.0,,-5000000.0,,-38000000.0,-936000000.0,,,32000000.0
Textron Inc,TXT,3PPKBHUG1HD6BO7RNR87,217346,2011.0,FY,2011-01-02,2011-12-31,2014-02-14 06:01:36+00:00,-14000000.0,403000000.0,,-1000000.0,-354000000.0,,926000000.0,-1951000000.0,843000000.0,1068000000.0,,,-5000000.0,-1951000000.0,843000000.0,1063000000.0,-46000000.0,242000000.0,242000000.0,,777000000.0,-27000000.0,692000000.0,,-22000000.0,,-423000000.0,-2828000000.0,,58000000.0,530000000.0
