company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Equinix Inc,EQIX,549300EVUN2BTLJ3GT74,1101239,2009.0,Q4,2009-10-01,2009-12-31,,-28176000.0,8036000.0,3461000.0,27265000.0,41017000.0,,-995000.0,925000.0,13956000.0,795000.0,-2922000.0,-15684000.0,82510000.0,-2922000.0,-15684000.0,82510000.0,62909000.0,17722000.0,17722000.0,14810000.0,,28308000.0,,,-69978000.0,-101740000.0,-17673000.0,,,155902000.0,
Equinix Inc,EQIX,549300EVUN2BTLJ3GT74,1101239,2009.0,FY,2009-01-01,2009-12-31,2012-02-24 15:38:04+00:00,-28176000.0,24346000.0,9290000.0,63281000.0,167975000.0,,4937000.0,41443000.0,37006000.0,403224000.0,323598000.0,-558178000.0,355492000.0,323598000.0,-558178000.0,355492000.0,125849000.0,69431000.0,69431000.0,52297000.0,-49664000.0,12198000.0,,,-379644000.0,-369542000.0,-66968000.0,,,206986000.0,
Equinix Inc,EQIX,549300EVUN2BTLJ3GT74,1101239,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-10-29 14:12:13+00:00,0.0,16310000.0,5829000.0,36016000.0,126958000.0,,5932000.0,40518000.0,23050000.0,402429000.0,326520000.0,-542494000.0,272982000.0,326520000.0,-542494000.0,272982000.0,62940000.0,51709000.0,51709000.0,37487000.0,-49664000.0,-16110000.0,,,-309666000.0,-267802000.0,-49295000.0,,,51084000.0,
Equinix Inc,EQIX,549300EVUN2BTLJ3GT74,1101239,2009.0,Q3,2009-07-01,2009-09-30,,,7950000.0,4609000.0,8982000.0,43037000.0,,2136000.0,23558000.0,14096000.0,27935000.0,28804000.0,-260549000.0,107539000.0,28804000.0,-260549000.0,107539000.0,-122070000.0,18812000.0,18812000.0,14182000.0,,-26309000.0,,,-159903000.0,-88195000.0,-13227000.0,,,13858000.0,
Equinix Inc,EQIX,549300EVUN2BTLJ3GT74,1101239,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-04 14:00:02+00:00,0.0,8360000.0,1220000.0,27034000.0,83921000.0,,3796000.0,16960000.0,8954000.0,374494000.0,297716000.0,-281945000.0,165443000.0,297716000.0,-281945000.0,165443000.0,185010000.0,32897000.0,32897000.0,23305000.0,-49664000.0,10199000.0,,,-149763000.0,-179607000.0,-36068000.0,,,37226000.0,
Equinix Inc,EQIX,549300EVUN2BTLJ3GT74,1101239,2010.0,Q4,2010-10-01,2010-12-31,,,12766000.0,7914000.0,27171000.0,71185000.0,,-748000.0,-716000.0,3638000.0,5770000.0,-85989000.0,,122891000.0,-85989000.0,17538000.0,122891000.0,53692000.0,13760000.0,13760000.0,25896000.0,469077000.0,0.0,,,0.0,0.0,-564474000.0,,,0.0,
Equinix Inc,EQIX,549300EVUN2BTLJ3GT74,1101239,2010.0,FY,2010-01-01,2010-12-31,2013-02-26 14:58:33+00:00,-113289000.0,41547000.0,11043000.0,97943000.0,246544000.0,,-4804000.0,-23948000.0,39817000.0,871581000.0,309686000.0,-600969000.0,392872000.0,309686000.0,-600969000.0,392872000.0,96785000.0,36881000.0,36881000.0,91848000.0,,-1338000.0,,,-744798000.0,-594258000.0,-601712000.0,,,852714000.0,
Equinix Inc,EQIX,549300EVUN2BTLJ3GT74,1101239,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-10-28 15:19:32+00:00,-113289000.0,28781000.0,3129000.0,70772000.0,175359000.0,,-4056000.0,-23232000.0,36179000.0,865811000.0,395675000.0,-617591000.0,269981000.0,395675000.0,-618507000.0,269981000.0,43093000.0,23121000.0,23121000.0,65952000.0,-469077000.0,0.0,,,-599845000.0,-436046000.0,-37238000.0,,,531589000.0,
Equinix Inc,EQIX,549300EVUN2BTLJ3GT74,1101239,2010.0,Q3TTM,2009-10-01,2010-09-30,,-141465000.0,36817000.0,6590000.0,98037000.0,216376000.0,,-5051000.0,-22307000.0,50135000.0,866606000.0,392753000.0,-633275000.0,352491000.0,392753000.0,-634191000.0,352491000.0,106002000.0,40843000.0,40843000.0,80762000.0,-469077000.0,28308000.0,,,-669823000.0,-537786000.0,-54911000.0,,,687491000.0,
Equinix Inc,EQIX,549300EVUN2BTLJ3GT74,1101239,2010.0,Q3,2010-07-01,2010-09-30,,,11517000.0,1633000.0,37705000.0,68941000.0,,5927000.0,692000.0,14026000.0,16853000.0,18112000.0,-259495000.0,113263000.0,18112000.0,-259495000.0,113263000.0,-122193000.0,11196000.0,11196000.0,20917000.0,-11049000.0,,,,-314919000.0,-143941000.0,-1718000.0,,,199365000.0,
