company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,assetretirementandlitigationobligation,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxliabilities,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,noncurrentnotereceivables,notereceivable,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingliabilities,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2013.0,Q2,,2013-06-30,2013-08-05 16:05:26+00:00,5274000000.0,5221000000.0,2331000000.0,,-456000000.0,,,3069000000.0,0.0,7688000000.0,29000000.0,,0.0,,7026000000.0,1808000000.0,1340000000.0,53949000000.0,97000000.0,6658000000.0,,806000000.0,,1229000000.0,,,,0.0,3654000000.0,,,,39634000000.0,600000000.0,67422000000.0,41753000000.0,10859000000.0,8234000000.0,41753000000.0,41850000000.0,25572000000.0,67422000000.0,2614000000.0,17338000000.0,,-5113000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2013.0,Q1,,2013-03-31,2013-05-01 13:48:20+00:00,4889000000.0,4995000000.0,2203000000.0,,-502000000.0,,,2140000000.0,0.0,7646000000.0,94000000.0,,0.0,,7024000000.0,1917000000.0,1306000000.0,52981000000.0,58000000.0,6310000000.0,,772000000.0,0.0,1713000000.0,,,0.0,0.0,3764000000.0,0.0,0.0,,38829000000.0,600000000.0,65824000000.0,40882000000.0,10154000000.0,7786000000.0,40882000000.0,40940000000.0,24884000000.0,65824000000.0,2689000000.0,17098000000.0,,-5091000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2014.0,FY,,2014-12-31,2016-02-26 12:08:12+00:00,5229000000.0,4206000000.0,2601000000.0,34785000000.0,-357000000.0,,,3789000000.0,,7777000000.0,414000000.0,,74515000000.0,,6838000000.0,1565000000.0,1052000000.0,39730000000.0,,3015000000.0,,1091000000.0,,807000000.0,,,,,3203000000.0,,,4019000000.0,36067000000.0,,56259000000.0,34959000000.0,13873000000.0,8244000000.0,34959000000.0,34959000000.0,21300000000.0,56259000000.0,2656000000.0,13056000000.0,,-8528000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2014.0,Q3,,2014-09-30,2014-10-30 17:41:28+00:00,5511000000.0,4960000000.0,2337000000.0,,-289000000.0,,,2897000000.0,,7748000000.0,74000000.0,,,,6837000000.0,1544000000.0,1359000000.0,58465000000.0,606000000.0,7634000000.0,,994000000.0,,1291000000.0,,,,,3433000000.0,,,,44166000000.0,1599000000.0,71510000000.0,43479000000.0,10507000000.0,9521000000.0,43479000000.0,44085000000.0,27425000000.0,71510000000.0,2538000000.0,17904000000.0,,-8146000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2014.0,Q2,,2014-06-30,2014-08-05 10:35:21+00:00,6097000000.0,5826000000.0,2332000000.0,,-291000000.0,,,2391000000.0,,7742000000.0,440000000.0,,,,6835000000.0,1547000000.0,1323000000.0,57134000000.0,523000000.0,7313000000.0,,826000000.0,,1246000000.0,,,,,3464000000.0,,,,43519000000.0,,70293000000.0,43289000000.0,10786000000.0,8869000000.0,43289000000.0,43812000000.0,26481000000.0,70293000000.0,2373000000.0,17612000000.0,,-7681000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2014.0,Q1,,2014-03-31,2014-05-05 12:07:11+00:00,5423000000.0,5233000000.0,2346000000.0,,-296000000.0,,,2332000000.0,0.0,7721000000.0,326000000.0,,0.0,,6877000000.0,1511000000.0,1308000000.0,56044000000.0,371000000.0,7398000000.0,,821000000.0,,1201000000.0,,825000000.0,95000000.0,0.0,3441000000.0,,,,42652000000.0,0.0,69275000000.0,42998000000.0,10899000000.0,8190000000.0,42998000000.0,43369000000.0,25906000000.0,69275000000.0,2332000000.0,17716000000.0,,-7079000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2015.0,FY,,2015-12-31,2017-02-23 09:54:15+00:00,3069000000.0,2970000000.0,2213000000.0,39419000000.0,-307000000.0,,,3201000000.0,,7818000000.0,,,71058000000.0,,6855000000.0,1434000000.0,986000000.0,31639000000.0,,1323000000.0,,934000000.0,,911000000.0,,141000000.0,110000000.0,,4039000000.0,,,1193000000.0,25960000000.0,1450000000.0,43409000000.0,24350000000.0,9402000000.0,6842000000.0,24350000000.0,24350000000.0,19059000000.0,43409000000.0,2368000000.0,12217000000.0,,-9121000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2015.0,Q3,,2015-09-30,2015-10-29 18:04:22+00:00,3727000000.0,3507000000.0,2202000000.0,,-559000000.0,,,2547000000.0,,7842000000.0,25000000.0,,,,6882000000.0,1614000000.0,1122000000.0,36835000000.0,,2579000000.0,,1100000000.0,,890000000.0,,709000000.0,29000000.0,,3313000000.0,,,1765000000.0,31712000000.0,1450000000.0,50089000000.0,29882000000.0,10540000000.0,7433000000.0,29882000000.0,29882000000.0,20207000000.0,50089000000.0,2714000000.0,12774000000.0,,-9113000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2015.0,Q2,,2015-06-30,2015-08-03 18:14:14+00:00,4145000000.0,3973000000.0,2230000000.0,,-316000000.0,,,2756000000.0,,7829000000.0,,,,,6880000000.0,1762000000.0,1120000000.0,40478000000.0,,3153000000.0,,1121000000.0,,777000000.0,,,,,3209000000.0,,,2382000000.0,34896000000.0,1450000000.0,54369000000.0,33302000000.0,11008000000.0,7825000000.0,33302000000.0,33302000000.0,21067000000.0,54369000000.0,2883000000.0,13242000000.0,,-9107000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2015.0,Q1,,2015-03-31,2015-05-06 16:21:22+00:00,3867000000.0,3068000000.0,2152000000.0,,-206000000.0,,,2153000000.0,,7810000000.0,196000000.0,,,,6139000000.0,1765000000.0,1133000000.0,40109000000.0,,2947000000.0,,1081000000.0,,815000000.0,,,,,3224000000.0,,,3265000000.0,35294000000.0,700000000.0,53389000000.0,34164000000.0,10434000000.0,6915000000.0,34164000000.0,34164000000.0,19225000000.0,53389000000.0,2846000000.0,12310000000.0,,-8734000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2016.0,FY,,2016-12-31,2018-02-23 17:19:51+00:00,3926000000.0,3989000000.0,2436000000.0,38956000000.0,-266000000.0,1984000000.0,,2233000000.0,,7925000000.0,,,71293000000.0,,9819000000.0,1401000000.0,866000000.0,32337000000.0,,1132000000.0,963000000.0,943000000.0,,1340000000.0,,,,,1352000000.0,,,,22981000000.0,,43109000000.0,21497000000.0,8428000000.0,6362000000.0,21497000000.0,21497000000.0,21612000000.0,43109000000.0,2344000000.0,15250000000.0,,-9143000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2016.0,Q3,,2016-09-30,2016-11-01 16:07:24+00:00,3392000000.0,3521000000.0,2296000000.0,,-294000000.0,,,3180000000.0,,7897000000.0,,,,,8333000000.0,1420000000.0,927000000.0,30419000000.0,,1411000000.0,,1080000000.0,,1083000000.0,,,,,3902000000.0,,,,23836000000.0,,41630000000.0,22296000000.0,8711000000.0,5688000000.0,22296000000.0,22296000000.0,19334000000.0,41630000000.0,2500000000.0,13646000000.0,,-9143000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2016.0,Q2,,2016-06-30,2016-08-03 17:11:09+00:00,3126000000.0,3113000000.0,2141000000.0,,-299000000.0,,,3751000000.0,,7875000000.0,,,,,8331000000.0,1360000000.0,906000000.0,31038000000.0,,1646000000.0,,1025000000.0,,1202000000.0,,,,,4050000000.0,,,,24661000000.0,,42395000000.0,23101000000.0,8972000000.0,5267000000.0,23101000000.0,23101000000.0,19294000000.0,42395000000.0,2385000000.0,14027000000.0,,-9136000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2016.0,Q1,,2016-03-31,2016-05-05 17:07:37+00:00,2801000000.0,2780000000.0,2025000000.0,,-304000000.0,,,3176000000.0,,7846000000.0,,,,,5608000000.0,1301000000.0,997000000.0,31505000000.0,,1642000000.0,,975000000.0,,1284000000.0,,,,,4153000000.0,,,,25375000000.0,2000000000.0,42018000000.0,23789000000.0,8237000000.0,6826000000.0,23789000000.0,23789000000.0,18229000000.0,42018000000.0,2276000000.0,11403000000.0,,-9128000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2017.0,FY,,2017-12-31,2019-02-21 17:29:15+00:00,4408000000.0,4145000000.0,2492000000.0,39072000000.0,-258000000.0,1969000000.0,,1672000000.0,,8063000000.0,,,70246000000.0,,9328000000.0,1500000000.0,1246000000.0,31174000000.0,,581000000.0,1005000000.0,1067000000.0,,733000000.0,,474000000.0,,,1171000000.0,,,,21935000000.0,500000000.0,42026000000.0,20572000000.0,8270000000.0,7400000000.0,20572000000.0,20572000000.0,21454000000.0,42026000000.0,2567000000.0,14054000000.0,,-9168000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2017.0,Q3,,2017-09-30,2017-11-01 16:24:43+00:00,3734000000.0,3749000000.0,2128000000.0,,-238000000.0,,,1806000000.0,,8029000000.0,,,,,9326000000.0,1526000000.0,1007000000.0,32065000000.0,,978000000.0,,807000000.0,,483000000.0,,,,,4108000000.0,,,,22032000000.0,500000000.0,41443000000.0,20669000000.0,7045000000.0,6362000000.0,20669000000.0,20669000000.0,20774000000.0,41443000000.0,2333000000.0,14412000000.0,,-9154000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2017.0,Q2,,2017-06-30,2017-08-02 16:24:04+00:00,3825000000.0,3913000000.0,2050000000.0,,-252000000.0,,,2218000000.0,,8003000000.0,,,,,9324000000.0,1572000000.0,920000000.0,31466000000.0,,1059000000.0,,869000000.0,,466000000.0,,558000000.0,16000000.0,,4171000000.0,,,,22435000000.0,500000000.0,41982000000.0,21037000000.0,8075000000.0,6391000000.0,21037000000.0,21037000000.0,20945000000.0,41982000000.0,2441000000.0,14554000000.0,,-9149000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2017.0,Q1,,2017-03-31,2017-05-04 17:05:27+00:00,4071000000.0,4316000000.0,2155000000.0,,-253000000.0,,,1494000000.0,,7962000000.0,,,,,9322000000.0,1436000000.0,1005000000.0,32005000000.0,,1031000000.0,,786000000.0,,1261000000.0,,162000000.0,126000000.0,,4181000000.0,,,,22513000000.0,500000000.0,42465000000.0,21079000000.0,8238000000.0,6852000000.0,21079000000.0,21079000000.0,21386000000.0,42465000000.0,2222000000.0,14534000000.0,,-9143000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2018.0,FY,,2018-12-31,2020-02-27 21:59:03+00:00,4885000000.0,4893000000.0,2411000000.0,42983000000.0,-172000000.0,2186000000.0,,3033000000.0,,8225000000.0,,,74420000000.0,,10201000000.0,1680000000.0,1260000000.0,31437000000.0,,907000000.0,809000000.0,805000000.0,,746000000.0,,,0.0,,1009000000.0,,,0.0,23750000000.0,116000000.0,43854000000.0,21330000000.0,9932000000.0,7412000000.0,21330000000.0,21330000000.0,22524000000.0,43854000000.0,2485000000.0,15112000000.0,0.0,-10473000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2018.0,Q3,,2018-09-30,2018-11-05 16:27:58+00:00,5443000000.0,6000000000.0,2813000000.0,,-154000000.0,1989000000.0,,2954000000.0,,8170000000.0,,,,,10198000000.0,1568000000.0,1009000000.0,31155000000.0,4000000.0,1162000000.0,828000000.0,1122000000.0,,1149000000.0,,0.0,,,915000000.0,,,,23635000000.0,116000000.0,44957000000.0,21489000000.0,11112000000.0,8372000000.0,21489000000.0,21493000000.0,23464000000.0,44957000000.0,2690000000.0,15092000000.0,,-10162000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2018.0,Q2,,2018-06-30,2018-08-08 16:54:25+00:00,5412000000.0,5521000000.0,2521000000.0,,-308000000.0,1975000000.0,,1362000000.0,,8146000000.0,,,,,10312000000.0,1551000000.0,1347000000.0,30432000000.0,,738000000.0,1010000000.0,1094000000.0,,1096000000.0,,1664000000.0,145000000.0,,1023000000.0,,,,22361000000.0,,44067000000.0,20931000000.0,10990000000.0,8078000000.0,20931000000.0,20931000000.0,23136000000.0,44067000000.0,2645000000.0,15058000000.0,,-9268000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2018.0,Q1,,2018-03-31,2018-05-08 16:25:29+00:00,5059000000.0,5184000000.0,2011000000.0,,-312000000.0,1977000000.0,,1606000000.0,,8095000000.0,,,,,10309000000.0,1509000000.0,1057000000.0,31344000000.0,,659000000.0,1008000000.0,1061000000.0,,712000000.0,,335000000.0,,,1063000000.0,,,,22107000000.0,,42808000000.0,20722000000.0,8894000000.0,7070000000.0,20722000000.0,20722000000.0,22086000000.0,42808000000.0,2570000000.0,15016000000.0,,-9168000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2019.0,FY,,2019-12-31,2020-05-06 08:58:13+00:00,7017000000.0,6373000000.0,5302000000.0,41878000000.0,-221000000.0,5420000000.0,854000000.0,3032000000.0,,15164000000.0,,,122347000000.0,,38537000000.0,6389000000.0,1447000000.0,80469000000.0,,9717000000.0,1807000000.0,2406000000.0,,7349000000.0,569000000.0,,2010000000.0,1385000000.0,3814000000.0,,,480000000.0,20180000000.0,51000000.0,109330000000.0,24470000000.0,18681000000.0,14949000000.0,34232000000.0,34232000000.0,75098000000.0,109330000000.0,10180000000.0,60149000000.0,9762000000.0,-10653000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2019.0,Q3,,2019-09-30,2019-11-04 17:09:33+00:00,6789000000.0,5854000000.0,5175000000.0,46804000000.0,-332000000.0,5069000000.0,676000000.0,4840000000.0,,15076000000.0,1036000000.0,6074000000.0,136925000000.0,2387000000.0,47583000000.0,3684000000.0,1601000000.0,90121000000.0,4925000000.0,9920000000.0,1927000000.0,1155000000.0,,8195000000.0,463000000.0,,2203000000.0,1078000000.0,3566000000.0,,,454000000.0,22227000000.0,31000000.0,125443000000.0,26318000000.0,20944000000.0,15697000000.0,36080000000.0,41005000000.0,84438000000.0,125443000000.0,14378000000.0,68741000000.0,9762000000.0,-10653000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2019.0,Q2,,2019-06-30,2019-07-31 17:04:40+00:00,5445000000.0,5300000000.0,2067000000.0,,-184000000.0,2197000000.0,445000000.0,1751000000.0,,8336000000.0,,,,,10155000000.0,1777000000.0,1582000000.0,32115000000.0,,950000000.0,819000000.0,772000000.0,,819000000.0,252000000.0,,,681000000.0,977000000.0,,,,23848000000.0,116000000.0,44770000000.0,21347000000.0,9425000000.0,7880000000.0,21347000000.0,21347000000.0,23423000000.0,44770000000.0,3230000000.0,15543000000.0,,-10653000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2019.0,Q1,,2019-03-31,2019-05-06 17:04:39+00:00,5261000000.0,5310000000.0,1920000000.0,,-168000000.0,2185000000.0,465000000.0,1752000000.0,,8262000000.0,,,,,10203000000.0,1725000000.0,1484000000.0,31900000000.0,,918000000.0,816000000.0,801000000.0,,724000000.0,240000000.0,,,684000000.0,1020000000.0,,,,23795000000.0,116000000.0,44380000000.0,21236000000.0,9270000000.0,7537000000.0,21236000000.0,21236000000.0,23144000000.0,44380000000.0,3210000000.0,15607000000.0,,-10653000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2020.0,Q1,,2020-03-31,2020-05-06 08:58:13+00:00,3845000000.0,2458000000.0,3310000000.0,44389000000.0,-334000000.0,5445000000.0,768000000.0,2021000000.0,,15291000000.0,,,123462000000.0,,36058000000.0,6050000000.0,1436000000.0,79073000000.0,,9403000000.0,1968000000.0,1218000000.0,,7952000000.0,453000000.0,,1891000000.0,1193000000.0,4743000000.0,,,242000000.0,17229000000.0,2464000000.0,101643000000.0,21533000000.0,14109000000.0,11963000000.0,31295000000.0,31295000000.0,70348000000.0,101643000000.0,8461000000.0,58385000000.0,9762000000.0,-10653000000.0
