company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2009.0,Q2TTM,2008-07-01,2009-06-30,,-2875000000.0,2650000000.0,,372000000.0,40000000.0,1707000000.0,-7000000.0,-4581000000.0,7776000000.0,-5000000.0,-538000000.0,48000000.0,-12000000.0,-5119000000.0,7824000000.0,251000000.0,3835000000.0,4190000000.0,-355000000.0,564000000.0,28000000.0,2387000000.0,-2442000000.0,-1115000000.0,,-4157000000.0,-7000000.0,-660000000.0,,,64000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2009.0,Q2,2009-04-01,2009-06-30,,-470000000.0,742000000.0,,-99000000.0,3000000.0,740000000.0,483000000.0,,1437000000.0,,,-16000000.0,483000000.0,,1421000000.0,629000000.0,694000000.0,696000000.0,-2000000.0,98000000.0,3000000.0,1256000000.0,-1275000000.0,-262000000.0,,-831000000.0,-1000000.0,,,,45000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2009.0,Q1,2009-01-01,2009-03-31,2010-05-06 09:46:42+00:00,-64000000.0,786000000.0,,-482000000.0,10000000.0,0.0,-264000000.0,0.0,786000000.0,,0.0,-6000000.0,-264000000.0,,780000000.0,-651000000.0,377000000.0,380000000.0,-3000000.0,102000000.0,2000000.0,1135000000.0,-1167000000.0,-260000000.0,0.0,-1071000000.0,-7000000.0,-9000000.0,0.0,0.0,0.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2010.0,Q4,2010-10-01,2010-12-31,,-3111000000.0,800000000.0,,559000000.0,3000000.0,2601000000.0,2237000000.0,-4488000000.0,2740000000.0,,-100000000.0,82000000.0,2237000000.0,-4588000000.0,2822000000.0,471000000.0,1226000000.0,1206000000.0,20000000.0,175000000.0,,-19000000.0,,-311000000.0,,-1360000000.0,,-56000000.0,,,2000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2010.0,FY,2010-01-01,2010-12-31,2013-02-26 14:26:18+00:00,-4924000000.0,3153000000.0,,977000000.0,10000000.0,2610000000.0,1083000000.0,-8880000000.0,9356000000.0,,-415000000.0,210000000.0,1083000000.0,-9295000000.0,9566000000.0,1354000000.0,4602000000.0,4641000000.0,-39000000.0,585000000.0,,-36000000.0,,-1159000000.0,,-3940000000.0,-311000000.0,-67000000.0,,,20000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-03 13:27:12+00:00,-1813000000.0,2353000000.0,,418000000.0,7000000.0,9000000.0,-1154000000.0,-4392000000.0,6616000000.0,0.0,-315000000.0,128000000.0,-1154000000.0,-4707000000.0,6744000000.0,883000000.0,3376000000.0,3435000000.0,-59000000.0,410000000.0,0.0,-17000000.0,,-848000000.0,0.0,-2580000000.0,-311000000.0,-11000000.0,0.0,0.0,18000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2010.0,Q3TTM,2009-10-01,2010-09-30,,-3013000000.0,2743000000.0,,691000000.0,9000000.0,36000000.0,-1416000000.0,-9522000000.0,8598000000.0,-7000000.0,-651000000.0,249000000.0,-1423000000.0,-10173000000.0,8847000000.0,499000000.0,4330000000.0,4632000000.0,-302000000.0,546000000.0,-17000000.0,-3355000000.0,3248000000.0,-1118000000.0,,-3176000000.0,-304000000.0,-22000000.0,,,22000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2010.0,Q3,2010-07-01,2010-09-30,,-1149000000.0,792000000.0,,173000000.0,0.0,0.0,,-2219000000.0,2325000000.0,,-80000000.0,98000000.0,-318000000.0,-2299000000.0,2423000000.0,-194000000.0,1213000000.0,1225000000.0,-12000000.0,135000000.0,0.0,-51000000.0,,0.0,,-1020000000.0,0.0,,,,1000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2010.0,Q2TTM,2009-07-01,2010-06-30,,-1912000000.0,2720000000.0,,355000000.0,0.0,0.0,,-7303000000.0,7924000000.0,,-571000000.0,142000000.0,-2088000000.0,-7874000000.0,8066000000.0,546000000.0,4058000000.0,4336000000.0,-278000000.0,513000000.0,0.0,-2511000000.0,2442000000.0,0.0,,-2903000000.0,0.0,0.0,,,23000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2010.0,Q2,2010-04-01,2010-06-30,,-365000000.0,798000000.0,,59000000.0,0.0,,,-1185000000.0,2072000000.0,,-155000000.0,22000000.0,-345000000.0,-1340000000.0,2094000000.0,409000000.0,1075000000.0,1089000000.0,-14000000.0,126000000.0,0.0,-38000000.0,,0.0,,-792000000.0,0.0,0.0,,,10000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2010.0,Q1TTM,2009-04-01,2010-03-31,,-2017000000.0,2664000000.0,,197000000.0,0.0,0.0,,-6118000000.0,7289000000.0,,-416000000.0,104000000.0,-1260000000.0,-6534000000.0,7393000000.0,766000000.0,3677000000.0,3943000000.0,-266000000.0,485000000.0,0.0,-1217000000.0,1167000000.0,0.0,,-2942000000.0,0.0,0.0,,,58000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2011.0,Q4,2011-10-01,2011-12-31,,-839000000.0,938000000.0,,888000000.0,3000000.0,2000000.0,-1175000000.0,-3415000000.0,3652000000.0,,,-9000000.0,-1175000000.0,-3415000000.0,3643000000.0,-258000000.0,1634000000.0,1641000000.0,-7000000.0,185000000.0,-689000000.0,-77000000.0,689000000.0,-376000000.0,,-2549000000.0,,-115000000.0,,,50000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2011.0,FY,2011-01-01,2011-12-31,2014-03-03 14:00:57+00:00,-4909000000.0,3591000000.0,,1758000000.0,50000000.0,2129000000.0,-1175000000.0,-12473000000.0,12306000000.0,,2570000000.0,-25000000.0,-1175000000.0,-9903000000.0,12281000000.0,1203000000.0,6771000000.0,6640000000.0,131000000.0,317000000.0,,-96000000.0,,-1557000000.0,,-7518000000.0,-1523000000.0,-274000000.0,,,50000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2011.0,Q3TTM,2010-10-01,2011-09-30,,-7181000000.0,3453000000.0,,1429000000.0,50000000.0,4728000000.0,2237000000.0,-13546000000.0,11394000000.0,,2470000000.0,66000000.0,2237000000.0,-11076000000.0,11460000000.0,1932000000.0,6363000000.0,6205000000.0,158000000.0,307000000.0,689000000.0,-38000000.0,-689000000.0,-1492000000.0,,-6329000000.0,-1523000000.0,-215000000.0,,,2000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2011.0,Q3,2011-07-01,2011-09-30,,-165000000.0,924000000.0,,503000000.0,42000000.0,1617000000.0,,-2197000000.0,3082000000.0,,,-8000000.0,,-2197000000.0,3074000000.0,2045000000.0,1771000000.0,1775000000.0,-4000000.0,-120000000.0,-1168000000.0,24000000.0,1168000000.0,-375000000.0,,-2011000000.0,,-116000000.0,,,-45000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2011.0,Q2TTM,2010-07-01,2011-06-30,,-8165000000.0,3321000000.0,,1099000000.0,0.0,0.0,,-13568000000.0,10637000000.0,,2390000000.0,172000000.0,1919000000.0,-11178000000.0,10809000000.0,-307000000.0,5805000000.0,5655000000.0,150000000.0,562000000.0,0.0,-113000000.0,-1857000000.0,0.0,,-5338000000.0,0.0,0.0,,,48000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2011.0,Q2,2011-04-01,2011-06-30,,-890000000.0,839000000.0,,537000000.0,2000000.0,-495000000.0,,-2550000000.0,3353000000.0,,,-11000000.0,,-2550000000.0,3342000000.0,-106000000.0,1817000000.0,1819000000.0,-2000000.0,158000000.0,898000000.0,-28000000.0,-898000000.0,-375000000.0,,-1633000000.0,,-30000000.0,,,1000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2011.0,Q1TTM,2010-04-01,2011-03-31,,-7640000000.0,3280000000.0,,621000000.0,0.0,0.0,,-12203000000.0,9356000000.0,,2235000000.0,205000000.0,1574000000.0,-9968000000.0,9561000000.0,208000000.0,5063000000.0,4925000000.0,138000000.0,530000000.0,0.0,-123000000.0,-959000000.0,0.0,,-4497000000.0,0.0,0.0,,,57000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2012.0,Q4,2012-10-01,2012-12-31,,-920000000.0,,,,24000000.0,2000000.0,-1197000000.0,-9863000000.0,521000000.0,,-2779000000.0,2279000000.0,-1197000000.0,-12642000000.0,2800000000.0,-2168000000.0,0.0,,0.0,,,-8789000000.0,8871000000.0,-844000000.0,,-158000000.0,,-379000000.0,,,4000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2012.0,FY,2012-01-01,2012-12-31,2015-02-23 16:23:58+00:00,-2084000000.0,3585000000.0,,-394000000.0,85000000.0,1748000000.0,-846000000.0,-9863000000.0,9050000000.0,,-2779000000.0,2249000000.0,-846000000.0,-12642000000.0,11299000000.0,-2189000000.0,4598000000.0,3829000000.0,769000000.0,1998000000.0,,91000000.0,,-2096000000.0,,-7874000000.0,,-583000000.0,,,4000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-30 13:17:11+00:00,-1164000000.0,3320000000.0,0.0,592000000.0,61000000.0,1746000000.0,351000000.0,0.0,8529000000.0,,0.0,-30000000.0,351000000.0,,8499000000.0,-21000000.0,4262000000.0,4271000000.0,-9000000.0,346000000.0,,8880000000.0,-8871000000.0,-1252000000.0,,-7716000000.0,0.0,-204000000.0,,,0.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2012.0,Q3TTM,2011-10-01,2012-09-30,,-2003000000.0,4258000000.0,,1480000000.0,64000000.0,1748000000.0,-824000000.0,-3415000000.0,12181000000.0,,,-39000000.0,-824000000.0,-3415000000.0,12142000000.0,-279000000.0,5896000000.0,5912000000.0,-16000000.0,531000000.0,-689000000.0,8803000000.0,-8182000000.0,-1628000000.0,,-10265000000.0,,-319000000.0,,,50000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2012.0,Q3,2012-07-01,2012-09-30,,-83000000.0,1148000000.0,,-52000000.0,3000000.0,6000000.0,-482000000.0,,2554000000.0,,,-13000000.0,-482000000.0,,2541000000.0,-650000000.0,1375000000.0,1389000000.0,-14000000.0,79000000.0,,2674000000.0,-2709000000.0,-439000000.0,,-2591000000.0,,-52000000.0,,,
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-05 16:05:26+00:00,-1081000000.0,2172000000.0,0.0,644000000.0,58000000.0,1740000000.0,833000000.0,0.0,5975000000.0,,0.0,-17000000.0,833000000.0,,5958000000.0,629000000.0,2887000000.0,2882000000.0,5000000.0,267000000.0,,6206000000.0,-6162000000.0,-813000000.0,,-5125000000.0,0.0,-152000000.0,,,0.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2012.0,Q2TTM,2011-07-01,2012-06-30,,-2085000000.0,4034000000.0,,2035000000.0,103000000.0,3359000000.0,-342000000.0,-5612000000.0,12709000000.0,,,-34000000.0,-342000000.0,-5612000000.0,12675000000.0,2416000000.0,6292000000.0,6298000000.0,-6000000.0,332000000.0,-1857000000.0,6153000000.0,-4305000000.0,-1564000000.0,,-9685000000.0,,-383000000.0,,,5000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2012.0,Q2,2012-04-01,2012-06-30,,-984000000.0,1087000000.0,,653000000.0,43000000.0,1737000000.0,1204000000.0,,3202000000.0,,,-9000000.0,1204000000.0,,3193000000.0,650000000.0,1328000000.0,1324000000.0,4000000.0,130000000.0,,3697000000.0,-3747000000.0,-439000000.0,,-2713000000.0,,-137000000.0,,,
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2012.0,Q1TTM,2011-04-01,2012-03-31,,-1991000000.0,3786000000.0,,1919000000.0,62000000.0,1127000000.0,-1546000000.0,-8162000000.0,12860000000.0,,,-36000000.0,-1546000000.0,-8162000000.0,12824000000.0,1660000000.0,6781000000.0,6793000000.0,-12000000.0,360000000.0,-959000000.0,2428000000.0,-1456000000.0,-1500000000.0,,-8605000000.0,,-276000000.0,,,6000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 12:08:12+00:00,-606000000.0,4203000000.0,,1320000000.0,30000000.0,9000000.0,-2933000000.0,-6317000000.0,10229000000.0,,-1727000000.0,2549000000.0,-2933000000.0,-8044000000.0,12778000000.0,1801000000.0,5903000000.0,4932000000.0,971000000.0,-226000000.0,,27000000.0,,-1339000000.0,,-7357000000.0,-690000000.0,-943000000.0,,,1619000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2013.0,Q4,2013-10-01,2013-12-31,,-264000000.0,,,,3000000.0,4000000.0,-1946000000.0,303000000.0,396000000.0,,-1727000000.0,2596000000.0,-1946000000.0,-1424000000.0,2992000000.0,-378000000.0,0.0,,0.0,,,24000000.0,,-450000000.0,,-806000000.0,-624000000.0,-879000000.0,,,1349000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2013.0,Q3TTM,2012-10-01,2013-09-30,,-1262000000.0,,,,51000000.0,7000000.0,-2184000000.0,-16483000000.0,10354000000.0,,-2779000000.0,2232000000.0,-2184000000.0,-19262000000.0,12586000000.0,11000000.0,0.0,,0.0,,,-8786000000.0,8871000000.0,-1733000000.0,,-6709000000.0,-66000000.0,-443000000.0,,,274000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2013.0,Q3,2013-07-01,2013-09-30,,-116000000.0,,-270000000.0,,3000000.0,-2000000.0,-538000000.0,-6620000000.0,3590000000.0,,,-29000000.0,-538000000.0,-6620000000.0,3561000000.0,702000000.0,0.0,,0.0,,-65000000.0,-4233000000.0,4299000000.0,-372000000.0,,-2271000000.0,-66000000.0,-36000000.0,,,270000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-30 17:41:28+00:00,-342000000.0,3896000000.0,,1461000000.0,27000000.0,5000000.0,-987000000.0,-6620000000.0,9833000000.0,,,-47000000.0,-987000000.0,-6620000000.0,9786000000.0,2179000000.0,4260000000.0,4246000000.0,14000000.0,202000000.0,,3000000.0,,-889000000.0,,-6551000000.0,-66000000.0,-64000000.0,,,270000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2013.0,Q2TTM,2012-07-01,2013-06-30,,-1229000000.0,3975000000.0,270000000.0,-176000000.0,51000000.0,15000000.0,-2128000000.0,-9863000000.0,9318000000.0,,-2779000000.0,2248000000.0,-2128000000.0,-12642000000.0,11566000000.0,-1341000000.0,4388000000.0,3633000000.0,755000000.0,1864000000.0,65000000.0,-1879000000.0,1863000000.0,-1800000000.0,,-7029000000.0,,-459000000.0,,,4000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2013.0,Q2,2013-04-01,2013-06-30,,-132000000.0,1303000000.0,270000000.0,816000000.0,14000000.0,6000000.0,-480000000.0,,3522000000.0,,,-9000000.0,-480000000.0,,3513000000.0,929000000.0,1322000000.0,1327000000.0,-5000000.0,76000000.0,39000000.0,2072000000.0,-2104000000.0,-517000000.0,,-2210000000.0,,-22000000.0,,,
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2013.0,Q1TTM,2012-04-01,2013-03-31,,-2081000000.0,3759000000.0,,-339000000.0,80000000.0,1746000000.0,-444000000.0,-9863000000.0,8998000000.0,,-2779000000.0,2248000000.0,-444000000.0,-12642000000.0,11246000000.0,-1620000000.0,4394000000.0,3630000000.0,764000000.0,1918000000.0,26000000.0,-254000000.0,220000000.0,-1722000000.0,,-7532000000.0,,-574000000.0,,,4000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 09:54:15+00:00,-1687000000.0,4261000000.0,,-372000000.0,408000000.0,2000000.0,-2326000000.0,-6244000000.0,8871000000.0,124000000.0,-2226000000.0,2197000000.0,-2202000000.0,-8470000000.0,11068000000.0,396000000.0,630000000.0,-130000000.0,760000000.0,5112000000.0,2081000000.0,196000000.0,,-2210000000.0,,-8930000000.0,-107000000.0,-2500000000.0,,,4177000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2014.0,Q4,2014-10-01,2014-12-31,,-1335000000.0,1204000000.0,,-277000000.0,388000000.0,-1598000000.0,-458000000.0,-1075000000.0,2481000000.0,124000000.0,-565000000.0,385000000.0,-334000000.0,-1640000000.0,2866000000.0,892000000.0,-3407000000.0,-3426000000.0,19000000.0,4980000000.0,2081000000.0,441000000.0,,-912000000.0,,-2971000000.0,,-417000000.0,,,2790000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-29 18:04:22+00:00,-352000000.0,3057000000.0,,-95000000.0,20000000.0,1600000000.0,-1868000000.0,-5169000000.0,6390000000.0,,-1661000000.0,1812000000.0,-1868000000.0,-6830000000.0,8202000000.0,-496000000.0,4037000000.0,3296000000.0,741000000.0,132000000.0,,-245000000.0,,-1298000000.0,,-5959000000.0,-107000000.0,-2083000000.0,,,1387000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2014.0,Q3TTM,2013-10-01,2014-09-30,,-616000000.0,3364000000.0,,-236000000.0,23000000.0,1604000000.0,-3814000000.0,-4866000000.0,6786000000.0,,-3388000000.0,4408000000.0,-3814000000.0,-8254000000.0,11194000000.0,-874000000.0,5680000000.0,3982000000.0,1698000000.0,-296000000.0,,-221000000.0,,-1748000000.0,,-6765000000.0,-731000000.0,-2962000000.0,,,2736000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2014.0,Q3,2014-07-01,2014-09-30,,-45000000.0,1056000000.0,,-38000000.0,4000000.0,1599000000.0,610000000.0,-2123000000.0,2074000000.0,,-619000000.0,564000000.0,610000000.0,-2742000000.0,2638000000.0,506000000.0,1211000000.0,998000000.0,213000000.0,58000000.0,,-59000000.0,,-486000000.0,,-2035000000.0,,-507000000.0,,,16000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2014.0,Q2TTM,2013-07-01,2014-06-30,,-687000000.0,3642000000.0,-270000000.0,401000000.0,22000000.0,3000000.0,-4962000000.0,-9363000000.0,8302000000.0,,-2769000000.0,3815000000.0,-4962000000.0,-12132000000.0,12117000000.0,-678000000.0,6052000000.0,4544000000.0,1508000000.0,-285000000.0,-65000000.0,-4395000000.0,4299000000.0,-1634000000.0,,-7001000000.0,-797000000.0,-2491000000.0,,,2990000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2014.0,Q2,2014-04-01,2014-06-30,,-303000000.0,1024000000.0,,70000000.0,3000000.0,1000000.0,-1093000000.0,-1152000000.0,2274000000.0,,-563000000.0,593000000.0,-1093000000.0,-1715000000.0,2867000000.0,59000000.0,1434000000.0,1161000000.0,273000000.0,19000000.0,,-90000000.0,,-421000000.0,,-2130000000.0,-46000000.0,-630000000.0,,,1371000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-03 18:14:14+00:00,-307000000.0,2001000000.0,,-57000000.0,16000000.0,1000000.0,-2478000000.0,-3046000000.0,4316000000.0,,-1042000000.0,1248000000.0,-2478000000.0,-4088000000.0,5564000000.0,-1002000000.0,2826000000.0,2298000000.0,528000000.0,74000000.0,,-186000000.0,,-812000000.0,,-3924000000.0,-107000000.0,-1576000000.0,,,1371000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2014.0,Q1TTM,2013-04-01,2014-03-31,,-516000000.0,3921000000.0,,1147000000.0,33000000.0,8000000.0,-4349000000.0,-8211000000.0,9550000000.0,,-2206000000.0,3213000000.0,-4349000000.0,-10417000000.0,12763000000.0,192000000.0,5940000000.0,4710000000.0,1230000000.0,-228000000.0,-26000000.0,-2233000000.0,2195000000.0,-1730000000.0,,-7081000000.0,-751000000.0,-1883000000.0,,,1619000000.0
