company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2011.0,Q2,,2011-06-30,2011-07-28 17:04:52+00:00,14238000000.0,11483000000.0,123552000000.0,1354000000.0,6240000000.0,,38211000000.0,23480000000.0,212949000000.0,79096000000.0,47927000000.0,3908000000.0,1270000000.0,89397000000.0,51364000000.0,24603000000.0,27589000000.0,2891000000.0,7081000000.0,,,259000000.0,5403000000.0,5551000000.0,,,,4656000000.0,6055000000.0,588000000.0,223756000000.0,39348000000.0,22472000000.0,27374000000.0,39348000000.0,90712000000.0,133044000000.0,223756000000.0,111887000000.0,105670000000.0,0.0,-5132000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2011.0,Q1,,2011-03-31,2011-04-28 11:50:06+00:00,13810000000.0,11028000000.0,123459000000.0,1293000000.0,14007000000.0,,38211000000.0,21993000000.0,211704000000.0,78704000000.0,49374000000.0,3732000000.0,1245000000.0,88245000000.0,49876000000.0,23578000000.0,27543000000.0,2920000000.0,7114000000.0,,,246000000.0,5511000000.0,6002000000.0,,,,4427000000.0,11823000000.0,723000000.0,228108000000.0,38988000000.0,29923000000.0,32747000000.0,38988000000.0,88864000000.0,139244000000.0,228108000000.0,109940000000.0,106497000000.0,0.0,-5189000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2012.0,FY,,2012-12-31,2014-02-27 16:47:50+00:00,16182000000.0,12576000000.0,120933000000.0,2235000000.0,3093000000.0,,38287000000.0,24139000000.0,209575000000.0,83677000000.0,47618000000.0,3401000000.0,1075000000.0,88642000000.0,52376000000.0,24677000000.0,34346000000.0,4021000000.0,6405000000.0,,,440000000.0,4128000000.0,6092000000.0,,,,-3734000000.0,4369000000.0,470000000.0,225222000000.0,33157000000.0,21235000000.0,26956000000.0,33157000000.0,85533000000.0,139689000000.0,225222000000.0,115345000000.0,112733000000.0,0.0,-4071000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2012.0,Q3,,2012-09-30,2012-10-25 16:57:14+00:00,16003000000.0,12030000000.0,129185000000.0,1257000000.0,9714000000.0,,38256000000.0,24048000000.0,216995000000.0,83421000000.0,46467000000.0,3625000000.0,1223000000.0,87810000000.0,54983000000.0,26474000000.0,30904000000.0,4103000000.0,6432000000.0,,,411000000.0,4515000000.0,5839000000.0,,,,1968000000.0,6335000000.0,593000000.0,231082000000.0,37645000000.0,27663000000.0,28770000000.0,37645000000.0,92628000000.0,138454000000.0,231082000000.0,115609000000.0,109684000000.0,0.0,-4247000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2012.0,Q2,,2012-06-30,2012-07-30 16:47:39+00:00,13973000000.0,11595000000.0,129844000000.0,1147000000.0,10001000000.0,,38229000000.0,23478000000.0,217739000000.0,79029000000.0,46479000000.0,3539000000.0,856000000.0,87895000000.0,53278000000.0,25649000000.0,31909000000.0,3901000000.0,6468000000.0,,,367000000.0,5001000000.0,5254000000.0,,,,1845000000.0,5912000000.0,777000000.0,226072000000.0,37150000000.0,27130000000.0,26353000000.0,37150000000.0,90428000000.0,135644000000.0,226072000000.0,111047000000.0,109291000000.0,0.0,-4438000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2012.0,Q1,,2012-03-31,2012-04-26 16:46:37+00:00,13231000000.0,11234000000.0,130064000000.0,1398000000.0,5909000000.0,,38223000000.0,23465000000.0,218250000000.0,79038000000.0,48476000000.0,3566000000.0,1063000000.0,88186000000.0,51750000000.0,25610000000.0,32164000000.0,4683000000.0,6561000000.0,,,341000000.0,5154000000.0,5337000000.0,,,,1444000000.0,3121000000.0,623000000.0,222921000000.0,36671000000.0,23512000000.0,22913000000.0,36671000000.0,88421000000.0,134500000000.0,222921000000.0,111223000000.0,111587000000.0,0.0,-4735000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2013.0,FY,,2013-12-31,2015-02-23 13:10:04+00:00,16453000000.0,12439000000.0,131909000000.0,2358000000.0,53528000000.0,,38236000000.0,24634000000.0,220865000000.0,81547000000.0,89658000000.0,3432000000.0,1020000000.0,88956000000.0,56580000000.0,28639000000.0,27682000000.0,,6664000000.0,,,421000000.0,4535000000.0,5653000000.0,,,3406000000.0,1782000000.0,3933000000.0,601000000.0,274098000000.0,38836000000.0,70994000000.0,27050000000.0,38836000000.0,95416000000.0,178682000000.0,274098000000.0,114148000000.0,151632000000.0,0.0,-3961000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2013.0,Q3,,2013-09-30,2013-10-24 16:34:32+00:00,15622000000.0,12111000000.0,129809000000.0,2118000000.0,56710000000.0,,38215000000.0,24339000000.0,218336000000.0,82235000000.0,90938000000.0,3423000000.0,1193000000.0,88527000000.0,55280000000.0,25821000000.0,33738000000.0,3060000000.0,6467000000.0,,,390000000.0,4446000000.0,5622000000.0,,,,-1768000000.0,8202000000.0,631000000.0,276675000000.0,34985000000.0,73705000000.0,30291000000.0,34985000000.0,90265000000.0,186410000000.0,276675000000.0,114443000000.0,156119000000.0,0.0,-3970000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2013.0,Q2,,2013-06-30,2013-07-25 15:16:33+00:00,14671000000.0,12216000000.0,126892000000.0,1994000000.0,1788000000.0,,38192000000.0,24336000000.0,215224000000.0,81601000000.0,41791000000.0,3319000000.0,1040000000.0,88332000000.0,53095000000.0,25696000000.0,33835000000.0,6295000000.0,6559000000.0,,,332000000.0,3801000000.0,5677000000.0,,,,-2483000000.0,7961000000.0,618000000.0,223346000000.0,34061000000.0,21957000000.0,29191000000.0,34061000000.0,87156000000.0,136190000000.0,223346000000.0,113057000000.0,106999000000.0,0.0,-3974000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2013.0,Q1,,2013-03-31,2013-04-25 12:07:57+00:00,14030000000.0,11814000000.0,123901000000.0,2056000000.0,5475000000.0,,38191000000.0,24132000000.0,212082000000.0,81472000000.0,41993000000.0,3321000000.0,798000000.0,88181000000.0,54278000000.0,24993000000.0,34048000000.0,6511000000.0,6571000000.0,,,312000000.0,3822000000.0,6075000000.0,,,,-3255000000.0,10888000000.0,660000000.0,226186000000.0,33310000000.0,25258000000.0,31489000000.0,33310000000.0,87588000000.0,138598000000.0,226186000000.0,112747000000.0,107109000000.0,0.0,-3994000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2014.0,FY,,2014-12-31,2015-10-27 14:55:42+00:00,16680000000.0,13993000000.0,140561000000.0,1111000000.0,10598000000.0,,11579000000.0,24639000000.0,230508000000.0,81069000000.0,110536000000.0,802000000.0,1153000000.0,89947000000.0,-5148000000.0,41578000000.0,33280000000.0,,8649000000.0,552000000.0,,424000000.0,6628000000.0,5574000000.0,,,2772000000.0,2447000000.0,2735000000.0,555000000.0,232708000000.0,18824000000.0,29623000000.0,28064000000.0,18824000000.0,13676000000.0,219032000000.0,232708000000.0,113138000000.0,190968000000.0,0.0,3263000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2014.0,Q3,,2014-09-30,2014-10-28 11:37:32+00:00,17055000000.0,13283000000.0,140520000000.0,1175000000.0,7218000000.0,,11513000000.0,24617000000.0,230452000000.0,81041000000.0,107627000000.0,818000000.0,1206000000.0,89932000000.0,1391000000.0,42289000000.0,25770000000.0,2431000000.0,8231000000.0,,,390000000.0,5112000000.0,5750000000.0,,,,6964000000.0,1603000000.0,635000000.0,226293000000.0,16577000000.0,24773000000.0,26889000000.0,16577000000.0,17968000000.0,208325000000.0,226293000000.0,111588000000.0,181436000000.0,0.0,-3465000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2014.0,Q2,,2014-06-30,2014-07-29 14:00:38+00:00,16521000000.0,12966000000.0,137763000000.0,1188000000.0,5776000000.0,,11462000000.0,24663000000.0,227475000000.0,81051000000.0,107696000000.0,852000000.0,1073000000.0,89712000000.0,1111000000.0,42027000000.0,26342000000.0,2424000000.0,7689000000.0,,,338000000.0,5262000000.0,5857000000.0,,,,5551000000.0,2283000000.0,648000000.0,224427000000.0,14901000000.0,22887000000.0,26493000000.0,14901000000.0,16012000000.0,208415000000.0,224427000000.0,111828000000.0,181922000000.0,0.0,-3638000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2014.0,Q1,,2014-03-31,2014-04-29 14:18:02+00:00,14984000000.0,12131000000.0,134785000000.0,1290000000.0,2907000000.0,,11400000000.0,24647000000.0,223841000000.0,78552000000.0,107617000000.0,889000000.0,881000000.0,89056000000.0,1140000000.0,41597000000.0,26977000000.0,6716000000.0,8217000000.0,,,281000000.0,5146000000.0,6167000000.0,,,,3534000000.0,2152000000.0,637000000.0,221562000000.0,12711000000.0,23272000000.0,25353000000.0,12711000000.0,13851000000.0,207711000000.0,221562000000.0,109234000000.0,182358000000.0,0.0,-3794000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2015.0,FY,,2015-12-31,2017-02-21 15:21:12+00:00,19362000000.0,13457000000.0,136622000000.0,550000000.0,4470000000.0,,11620000000.0,25331000000.0,220163000000.0,94167000000.0,103240000000.0,796000000.0,1252000000.0,83541000000.0,1414000000.0,45484000000.0,29957000000.0,,8738000000.0,792000000.0,463000000.0,428000000.0,7718000000.0,11641000000.0,10267000000.0,959000000.0,2034000000.0,11246000000.0,6489000000.0,350000000.0,244175000000.0,16428000000.0,22355000000.0,35052000000.0,16428000000.0,17842000000.0,226333000000.0,244175000000.0,138279000000.0,191281000000.0,0.0,-7416000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2015.0,Q3,,2015-09-30,2015-10-27 14:55:42+00:00,17721000000.0,13105000000.0,134112000000.0,600000000.0,3875000000.0,,11608000000.0,25124000000.0,216674000000.0,94653000000.0,105060000000.0,779000000.0,1319000000.0,82562000000.0,1404000000.0,42896000000.0,32962000000.0,,9046000000.0,895000000.0,461000000.0,378000000.0,7070000000.0,11181000000.0,10117000000.0,940000000.0,2268000000.0,8156000000.0,7264000000.0,306000000.0,242073000000.0,13138000000.0,21768000000.0,34492000000.0,13138000000.0,14542000000.0,227531000000.0,242073000000.0,137743000000.0,193039000000.0,0.0,-7604000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2015.0,Q2,,2015-06-30,2015-07-28 14:40:27+00:00,16953000000.0,13444000000.0,131129000000.0,821000000.0,3008000000.0,,11591000000.0,25429000000.0,213661000000.0,94304000000.0,109465000000.0,794000000.0,1149000000.0,82532000000.0,1459000000.0,42945000000.0,32711000000.0,,9029000000.0,774000000.0,457000000.0,326000000.0,6545000000.0,11171000000.0,9647000000.0,942000000.0,2818000000.0,6418000000.0,4206000000.0,309000000.0,240753000000.0,11415000000.0,21502000000.0,30645000000.0,11415000000.0,12874000000.0,227879000000.0,240753000000.0,136719000000.0,197234000000.0,0.0,-7741000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2015.0,Q1,,2015-03-31,2015-04-28 09:58:07+00:00,15189000000.0,12698000000.0,128747000000.0,916000000.0,4386000000.0,,10815000000.0,23303000000.0,210389000000.0,81472000000.0,108949000000.0,762000000.0,1076000000.0,81642000000.0,1420000000.0,42330000000.0,33010000000.0,,8513000000.0,893000000.0,572000000.0,279000000.0,16195000000.0,11086000000.0,9580000000.0,943000000.0,3236000000.0,4422000000.0,4439000000.0,547000000.0,235790000000.0,9339000000.0,22836000000.0,28713000000.0,9339000000.0,10759000000.0,225031000000.0,235790000000.0,131312000000.0,196318000000.0,0.0,-7093000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2016.0,FY,,2016-12-31,2018-02-23 13:15:54+00:00,19593000000.0,17513000000.0,147464000000.0,2673000000.0,2880000000.0,0.0,11606000000.0,27205000000.0,232215000000.0,95570000000.0,105433000000.0,1110000000.0,1202000000.0,84751000000.0,1508000000.0,45964000000.0,26166000000.0,,8102000000.0,882000000.0,,449000000.0,8536000000.0,12245000000.0,613000000.0,,3918000000.0,15059000000.0,2645000000.0,,244180000000.0,22524000000.0,26395000000.0,30340000000.0,22524000000.0,24032000000.0,220148000000.0,244180000000.0,133034000000.0,189808000000.0,0.0,-7263000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2016.0,Q3,,2016-09-30,2016-10-26 09:32:53+00:00,18002000000.0,14832000000.0,145495000000.0,2758000000.0,6441000000.0,,11603000000.0,25970000000.0,228909000000.0,95099000000.0,102739000000.0,1119000000.0,1318000000.0,83414000000.0,1523000000.0,44617000000.0,28285000000.0,,8444000000.0,,,445000000.0,8275000000.0,11576000000.0,,,3030000000.0,12918000000.0,3852000000.0,,239498000000.0,20460000000.0,25621000000.0,30298000000.0,20460000000.0,21983000000.0,217515000000.0,239498000000.0,130463000000.0,187217000000.0,0.0,-7264000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2016.0,Q2,,2016-06-30,2016-07-29 14:00:12+00:00,19090000000.0,13294000000.0,142584000000.0,2847000000.0,2857000000.0,,11616000000.0,25417000000.0,225756000000.0,94380000000.0,92922000000.0,822000000.0,931000000.0,83172000000.0,1500000000.0,43825000000.0,28059000000.0,,8515000000.0,317000000.0,,408000000.0,7235000000.0,11912000000.0,,,3445000000.0,11652000000.0,6803000000.0,,231870000000.0,19244000000.0,20844000000.0,34408000000.0,19244000000.0,20744000000.0,211126000000.0,231870000000.0,127854000000.0,176718000000.0,0.0,-7279000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2016.0,Q1,,2016-03-31,2016-04-28 12:22:25+00:00,18118000000.0,12485000000.0,139658000000.0,459000000.0,5846000000.0,,11615000000.0,25364000000.0,222669000000.0,95046000000.0,103615000000.0,821000000.0,1142000000.0,83011000000.0,1462000000.0,45568000000.0,29665000000.0,,8477000000.0,720000000.0,452000000.0,593000000.0,6298000000.0,11350000000.0,10432000000.0,974000000.0,3422000000.0,13253000000.0,6265000000.0,,244587000000.0,18641000000.0,23615000000.0,33312000000.0,18641000000.0,20103000000.0,224484000000.0,244587000000.0,137961000000.0,191172000000.0,0.0,-7279000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2017.0,FY,,2017-12-31,2019-02-15 13:42:40+00:00,21232000000.0,23493000000.0,157930000000.0,2659000000.0,2079000000.0,0.0,11525000000.0,29172000000.0,246498000000.0,98664000000.0,113642000000.0,1039000000.0,1034000000.0,88568000000.0,1591000000.0,31232000000.0,22112000000.0,,8352000000.0,,,416000000.0,9787000000.0,12433000000.0,,,3307000000.0,35635000000.0,3453000000.0,,257143000000.0,43096000000.0,29913000000.0,33037000000.0,43096000000.0,44687000000.0,212456000000.0,257143000000.0,138662000000.0,179419000000.0,0.0,-7139000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2017.0,Q3,,2017-09-30,2017-10-26 12:37:49+00:00,18434000000.0,21549000000.0,155986000000.0,2683000000.0,4487000000.0,,11522000000.0,28725000000.0,242608000000.0,98876000000.0,115317000000.0,1054000000.0,1276000000.0,86622000000.0,1603000000.0,48345000000.0,21131000000.0,,8316000000.0,275000000.0,,411000000.0,8538000000.0,12508000000.0,0.0,,3280000000.0,19373000000.0,2180000000.0,,254682000000.0,26848000000.0,30867000000.0,28930000000.0,26848000000.0,28451000000.0,226231000000.0,254682000000.0,137193000000.0,197301000000.0,0.0,-7141000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2017.0,Q2,,2017-06-30,2017-08-03 13:47:21+00:00,17825000000.0,19771000000.0,152705000000.0,2284000000.0,4583000000.0,,11523000000.0,28527000000.0,239226000000.0,99147000000.0,116390000000.0,1075000000.0,1116000000.0,86521000000.0,1572000000.0,47506000000.0,21775000000.0,,8780000000.0,,,365000000.0,8795000000.0,12788000000.0,90000000.0,,3353000000.0,18159000000.0,1153000000.0,,252978000000.0,25189000000.0,28823000000.0,27758000000.0,25189000000.0,26761000000.0,226217000000.0,252978000000.0,137634000000.0,198459000000.0,0.0,-7142000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2017.0,Q1,,2017-03-31,2017-04-27 12:13:21+00:00,14826000000.0,16863000000.0,150337000000.0,2609000000.0,4307000000.0,,11585000000.0,27630000000.0,235550000000.0,96666000000.0,112839000000.0,1080000000.0,1194000000.0,85213000000.0,1544000000.0,47847000000.0,22079000000.0,,8131000000.0,149000000.0,,290000000.0,8222000000.0,12265000000.0,762000000.0,,4645000000.0,16153000000.0,3707000000.0,,246731000000.0,23493000000.0,27158000000.0,26664000000.0,23493000000.0,25037000000.0,221694000000.0,246731000000.0,134360000000.0,195030000000.0,0.0,-7144000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2018.0,FY,,2018-12-31,2020-02-21 11:20:18+00:00,22501000000.0,25102000000.0,163549000000.0,2370000000.0,2745000000.0,0.0,13866000000.0,24614000000.0,252835000000.0,103905000000.0,105873000000.0,671000000.0,1336000000.0,89286000000.0,1565000000.0,33795000000.0,18599000000.0,,8239000000.0,,,353000000.0,11717000000.0,13922000000.0,,,5453000000.0,43542000000.0,7190000000.0,,264829000000.0,53145000000.0,34636000000.0,37930000000.0,53145000000.0,54710000000.0,210119000000.0,264829000000.0,140907000000.0,172189000000.0,0.0,-6986000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2018.0,Q3,,2018-09-30,2018-10-30 11:47:34+00:00,19342000000.0,24012000000.0,164566000000.0,3201000000.0,2538000000.0,0.0,13865000000.0,29200000000.0,252030000000.0,103737000000.0,106440000000.0,732000000.0,1270000000.0,87464000000.0,1592000000.0,35712000000.0,19660000000.0,,8323000000.0,,,325000000.0,11275000000.0,13496000000.0,,,5334000000.0,44091000000.0,6502000000.0,,265562000000.0,54495000000.0,33154000000.0,34167000000.0,54495000000.0,56087000000.0,209475000000.0,265562000000.0,144944000000.0,175308000000.0,0.0,-6987000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2018.0,Q2,,2018-06-30,2018-07-31 10:59:56+00:00,18560000000.0,23099000000.0,161513000000.0,3205000000.0,1750000000.0,0.0,13867000000.0,29200000000.0,249294000000.0,103716000000.0,109174000000.0,787000000.0,1102000000.0,87781000000.0,1551000000.0,35069000000.0,19955000000.0,,8303000000.0,,,285000000.0,10943000000.0,13201000000.0,,,4925000000.0,41657000000.0,5466000000.0,,263303000000.0,52024000000.0,30876000000.0,32329000000.0,52024000000.0,53575000000.0,209728000000.0,263303000000.0,144646000000.0,177399000000.0,0.0,-6990000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2018.0,Q1,,2018-03-31,2018-05-01 12:36:20+00:00,17052000000.0,22595000000.0,158955000000.0,3705000000.0,1923000000.0,0.0,13866000000.0,29121000000.0,246877000000.0,103691000000.0,112734000000.0,994000000.0,1285000000.0,87922000000.0,1564000000.0,34414000000.0,20689000000.0,,8240000000.0,,,228000000.0,11763000000.0,12719000000.0,,,5222000000.0,39974000000.0,6323000000.0,,264516000000.0,50781000000.0,31025000000.0,31615000000.0,50781000000.0,52345000000.0,212171000000.0,264516000000.0,145569000000.0,180556000000.0,0.0,-6992000000.0
