company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,explorationexpense,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,othergains,otherincome,otheroperatingexpenses,otherspecialcharges,preferreddividends,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2010.0,Q3,2010-07-01,2010-09-30,2011-11-01 10:01:28+00:00,2.2,2.2,0.14,2.18,10300000.0,,116100000.0,297400000.0,298100000.0,-700000.0,297400000.0,,868800000.0,1346000000.0,,3600000.0,32200000.0,19200000.0,,,,57300000.0,868800000.0,477200000.0,17400000.0,5400000.0,86800000.0,390400000.0,20200000.0,410600000.0,1346000000.0,135200000.0,135345000.0,136213000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2010.0,Q2YTD,2010-01-01,2010-06-30,,2.5,2.5,0.23,2.5,9300000.0,,165700000.0,338000000.0,338000000.0,,338100000.0,-100000.0,1347300000.0,1912000000.0,,4800000.0,-500000.0,-10700000.0,,,,86900000.0,1347300000.0,564700000.0,23500000.0,43700000.0,85500000.0,479200000.0,19700000.0,498900000.0,1912000000.0,135100000.0,135319000.0,136134000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2010.0,Q2,2010-04-01,2010-06-30,2011-07-28 16:42:20+00:00,1.93,1.93,0.14,1.92,7700000.0,,99300000.0,260600000.0,260600000.0,,260700000.0,-100000.0,769600000.0,1184300000.0,,8200000.0,-3500000.0,-1300000.0,,,,42500000.0,769600000.0,414700000.0,13300000.0,2700000.0,48900000.0,365800000.0,-14100000.0,351700000.0,1184300000.0,135100000.0,135319000.0,136134000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2010.0,Q1,2010-01-01,2010-03-31,2011-04-29 16:33:27+00:00,0.57,0.57,0.0875,0.57,1600000.0,,66400000.0,77400000.0,77400000.0,,77400000.0,,577700000.0,727700000.0,,-3400000.0,3000000.0,-9400000.0,,,,44400000.0,577700000.0,150000000.0,10200000.0,41000000.0,36600000.0,113400000.0,33800000.0,147200000.0,727700000.0,135800000.0,135174000.0,135954000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2011.0,Q4,2011-10-01,2011-12-31,,1.32,1.32,0.28,1.3,25100000.0,27800000.0,111400000.0,208800000.0,170800000.0,38000000.0,185400000.0,23400000.0,1049100000.0,1485800000.0,,6900000.0,-4900000.0,-8300000.0,,,5300000.0,67000000.0,1049100000.0,436700000.0,37100000.0,-2500000.0,116900000.0,319800000.0,-44500000.0,275300000.0,1485800000.0,140200000.0,140234000.0,141012000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2011.0,FY,2011-01-01,2011-12-31,2014-02-14 14:55:53+00:00,11.55,11.55,0.84,11.48,80500000.0,27800000.0,407700000.0,1812600000.0,1792500000.0,20100000.0,1619100000.0,193500000.0,3953000000.0,6563900000.0,,9700000.0,99900000.0,-67900000.0,,0.0,25400000.0,248300000.0,3953000000.0,2610900000.0,206200000.0,,314100000.0,2296800000.0,-106300000.0,2190500000.0,6563900000.0,140200000.0,140234000.0,141012000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2011.0,Q3YTD,2011-01-01,2011-09-30,,10.23,10.23,0.56,10.18,55400000.0,,296300000.0,1603800000.0,1621700000.0,-17900000.0,1433700000.0,170100000.0,2903900000.0,5078100000.0,,2800000.0,104800000.0,-59600000.0,,,20100000.0,181300000.0,2903900000.0,2174200000.0,169100000.0,2500000.0,197200000.0,1977000000.0,-61800000.0,1915200000.0,5078100000.0,144200000.0,144203000.0,144989000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2011.0,Q3TTM,2010-10-01,2011-09-30,,13.07,13.07,0.7,13.0,69500000.0,,297000000.0,1988300000.0,1983000000.0,5300000.0,1818100000.0,170200000.0,3712900000.0,6303900000.0,,7900000.0,125400000.0,-47600000.0,,,20100000.0,208800000.0,3712900000.0,2591000000.0,187600000.0,-5900000.0,250800000.0,2340200000.0,-68100000.0,2272100000.0,6303900000.0,144200000.0,144203000.0,144989000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2011.0,Q3,2011-07-01,2011-09-30,2012-10-25 15:08:22+00:00,4.17,4.17,0.28,4.15,26600000.0,,3700000.0,753000000.0,769800000.0,-16800000.0,601200000.0,151800000.0,1246000000.0,2089100000.0,,11100000.0,-5300000.0,-64000000.0,,,2100000.0,61300000.0,1246000000.0,843100000.0,49400000.0,,26000000.0,817100000.0,-54700000.0,762400000.0,2089100000.0,144200000.0,144203000.0,144989000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2011.0,Q2YTD,2011-01-01,2011-06-30,,6.06,6.06,0.28,6.03,28800000.0,,292600000.0,850800000.0,851900000.0,-1100000.0,832500000.0,18300000.0,1657900000.0,2989000000.0,,-8300000.0,110100000.0,4400000.0,,,18000000.0,120000000.0,1657900000.0,1331100000.0,119700000.0,2500000.0,171200000.0,1159900000.0,-7100000.0,1152800000.0,2989000000.0,139100000.0,139000000.0,139783000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2011.0,Q2TTM,2010-07-01,2011-06-30,,11.1,11.1,0.56,11.03,53200000.0,,409400000.0,1532700000.0,1511300000.0,21400000.0,1514300000.0,18400000.0,3335700000.0,5560800000.0,,400000.0,162900000.0,35600000.0,,,18000000.0,204800000.0,3335700000.0,2225100000.0,155600000.0,-500000.0,311600000.0,1913500000.0,6800000.0,1920300000.0,5560800000.0,139100000.0,139000000.0,139783000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2011.0,Q2,2011-04-01,2011-06-30,2012-07-26 17:25:10+00:00,2.94,2.94,0.14,2.92,18200000.0,,150400000.0,427400000.0,428100000.0,-700000.0,409100000.0,18300000.0,1074200000.0,1805800000.0,,-11300000.0,53300000.0,8200000.0,,,18000000.0,69400000.0,1074200000.0,731600000.0,81300000.0,,113800000.0,617800000.0,-28000000.0,589800000.0,1805800000.0,139100000.0,139000000.0,139783000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2011.0,Q1TTM,2010-04-01,2011-03-31,,10.08,10.08,0.56,10.08,42700000.0,,358300000.0,1365900000.0,1343800000.0,22100000.0,1365900000.0,,3031100000.0,4939300000.0,,19900000.0,106100000.0,26100000.0,,,,177900000.0,3031100000.0,1908200000.0,87600000.0,2200000.0,246700000.0,1661500000.0,20700000.0,1682200000.0,4939300000.0,135700000.0,135486000.0,136191000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2011.0,Q1,2011-01-01,2011-03-31,2012-04-26 12:11:52+00:00,3.12,3.12,0.14,3.11,10600000.0,,142200000.0,423400000.0,423800000.0,-400000.0,423400000.0,,583700000.0,1183200000.0,,3000000.0,56800000.0,-3800000.0,,,,50600000.0,583700000.0,599500000.0,38400000.0,2500000.0,57400000.0,542100000.0,20900000.0,563000000.0,1183200000.0,135700000.0,135486000.0,136191000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2012.0,Q4,2012-10-01,2012-12-31,,-11.37,-11.37,-1.54,-11.35,49300000.0,1049900000.0,491200000.0,-1870700000.0,-1901500000.0,30800000.0,-1618300000.0,-252400000.0,1297400000.0,1536000000.0,,-382100000.0,1600000.0,32200000.0,-1200000.0,,,78300000.0,1297400000.0,238600000.0,59900000.0,,1208500000.0,-969900000.0,-58300000.0,-1028200000.0,1536000000.0,142300000.0,142351000.0,142351000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2012.0,FY,2012-01-01,2012-12-31,2015-02-25 17:10:03+00:00,-6.32,-6.32,,-6.32,142800000.0,1049900000.0,255900000.0,-1126600000.0,-1162500000.0,35900000.0,-899400000.0,-227200000.0,4700600000.0,5872700000.0,,-404800000.0,2600000.0,6900000.0,-1200000.0,0.0,,282500000.0,4700600000.0,1172100000.0,195600000.0,,1480900000.0,-308800000.0,-193000000.0,-501800000.0,5872700000.0,142300000.0,142351000.0,142351000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2012.0,Q3YTD,2012-01-01,2012-09-30,,5.05,5.05,1.54,5.03,93500000.0,,-235300000.0,744100000.0,739000000.0,5100000.0,718900000.0,25200000.0,3403200000.0,4336700000.0,,-22700000.0,1000000.0,-25300000.0,,,,204200000.0,3403200000.0,933500000.0,135700000.0,,272400000.0,661100000.0,-134700000.0,526400000.0,4336700000.0,141800000.0,142396000.0,142895000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2012.0,Q3TTM,2011-10-01,2012-09-30,,6.37,6.37,1.82,6.33,118600000.0,27800000.0,-123900000.0,952900000.0,909800000.0,43100000.0,904300000.0,48600000.0,4452300000.0,5822500000.0,,-15800000.0,-3900000.0,-33600000.0,,,5300000.0,271200000.0,4452300000.0,1370200000.0,172800000.0,-2500000.0,389300000.0,980900000.0,-179200000.0,801700000.0,5822500000.0,141800000.0,142396000.0,142895000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2012.0,Q3,2012-07-01,2012-09-30,2013-10-25 11:56:24+00:00,0.6,0.6,0.63,0.59,45600000.0,,-64000000.0,78400000.0,81100000.0,-2700000.0,85100000.0,-6700000.0,1346600000.0,1544900000.0,,-15300000.0,1400000.0,12500000.0,,0.0,,63900000.0,1346600000.0,198300000.0,45300000.0,,122000000.0,76300000.0,-43900000.0,32400000.0,1544900000.0,141800000.0,142396000.0,142895000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2012.0,Q2YTD,2012-01-01,2012-06-30,,4.45,4.45,0.91,4.44,47900000.0,,-171300000.0,665700000.0,657900000.0,7800000.0,633800000.0,31900000.0,2056600000.0,2791800000.0,,-7400000.0,-400000.0,-37800000.0,,,,140300000.0,2056600000.0,735200000.0,90400000.0,,150400000.0,584800000.0,-90800000.0,494000000.0,2791800000.0,142500000.0,142380000.0,142814000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2012.0,Q2TTM,2011-07-01,2012-06-30,,9.94,9.94,1.47,9.89,99600000.0,27800000.0,-56200000.0,1627500000.0,1598500000.0,29000000.0,1420400000.0,207100000.0,4351700000.0,6366700000.0,,10600000.0,-10600000.0,-110100000.0,,,7400000.0,268600000.0,4351700000.0,2015000000.0,176900000.0,-2500000.0,293300000.0,1721700000.0,-190000000.0,1531700000.0,6366700000.0,142500000.0,142380000.0,142814000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2012.0,Q2,2012-04-01,2012-06-30,2013-07-26 11:30:22+00:00,1.81,1.81,0.63,1.81,29100000.0,,41900000.0,274300000.0,272000000.0,2300000.0,258000000.0,16300000.0,1136000000.0,1579400000.0,,-500000.0,-2200000.0,-28400000.0,,0.0,,80800000.0,1136000000.0,443400000.0,45300000.0,,81500000.0,361900000.0,-47500000.0,314400000.0,1579400000.0,142500000.0,142380000.0,142814000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2012.0,Q1TTM,2011-04-01,2012-03-31,,11.07,11.07,0.98,11.0,88700000.0,27800000.0,52300000.0,1780600000.0,1754600000.0,26000000.0,1571500000.0,209100000.0,4289900000.0,6593100000.0,,-200000.0,44900000.0,-73500000.0,,,25400000.0,257200000.0,4289900000.0,2303200000.0,212900000.0,-2500000.0,325600000.0,1977600000.0,-170500000.0,1807100000.0,6593100000.0,142300000.0,142226000.0,142709000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2012.0,Q1,2012-01-01,2012-03-31,2013-04-25 12:48:39+00:00,2.64,2.64,0.28,2.63,18800000.0,,-213200000.0,391400000.0,385900000.0,5500000.0,375800000.0,15600000.0,920600000.0,1212400000.0,,-6900000.0,1800000.0,-9400000.0,,0.0,,59500000.0,920600000.0,291800000.0,45100000.0,,68900000.0,222900000.0,-43300000.0,179600000.0,1212400000.0,142300000.0,142226000.0,142709000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2013.0,Q4,2013-10-01,2013-12-31,,0.19,0.19,-0.45,0.23,13100000.0,250800000.0,-13900000.0,-14200000.0,-14200000.0,,30300000.0,-57500000.0,1221300000.0,1515800000.0,,-500000.0,300000.0,-33100000.0,-16700000.0,13000000.0,,63700000.0,1221300000.0,294500000.0,44600000.0,,277800000.0,16700000.0,-44300000.0,-27600000.0,1515800000.0,152000000.0,151726000.0,174323000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2013.0,FY,2013-01-01,2013-12-31,2015-02-25 17:10:03+00:00,2.4,2.4,,2.37,59000000.0,250800000.0,55100000.0,361800000.0,359800000.0,2000000.0,364800000.0,-51700000.0,4542100000.0,5691400000.0,,-74400000.0,-2600000.0,-46400000.0,-16700000.0,48700000.0,,231600000.0,4542100000.0,1149300000.0,179100000.0,,478300000.0,671000000.0,-181700000.0,489300000.0,5691400000.0,152000000.0,151726000.0,174323000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2013.0,Q3YTD,2013-01-01,2013-09-30,,2.21,2.21,0.45,2.14,45900000.0,,69000000.0,376000000.0,374000000.0,2000000.0,334500000.0,5800000.0,3320800000.0,4175600000.0,,-73900000.0,-2900000.0,-13300000.0,,35700000.0,,167900000.0,3320800000.0,854800000.0,134500000.0,,200500000.0,654300000.0,-137400000.0,516900000.0,4175600000.0,153400000.0,153029000.0,178459000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2013.0,Q3TTM,2012-10-01,2013-09-30,,-9.16,-9.16,-1.09,-9.21,95200000.0,1049900000.0,560200000.0,-1494700000.0,-1527500000.0,32800000.0,-1283800000.0,-246600000.0,4618200000.0,5711600000.0,,-456000000.0,-1300000.0,18900000.0,-1200000.0,35700000.0,,246200000.0,4618200000.0,1093400000.0,194400000.0,,1409000000.0,-315600000.0,-195700000.0,-511300000.0,5711600000.0,153400000.0,153029000.0,178459000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2013.0,Q3,2013-07-01,2013-09-30,2014-11-07 14:50:34+00:00,0.68,0.68,0.15,0.66,10600000.0,0.0,65700000.0,113900000.0,111900000.0,2000000.0,104300000.0,-3300000.0,1197900000.0,1546600000.0,,-500000.0,-1200000.0,43500000.0,,12900000.0,,70600000.0,1197900000.0,348700000.0,44700000.0,,124700000.0,224000000.0,-45900000.0,178100000.0,1546600000.0,153400000.0,153029000.0,178459000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2013.0,Q2,2013-04-01,2013-06-30,2014-07-24 12:14:20+00:00,0.87,0.87,0.15,0.82,12600000.0,,9300000.0,141300000.0,141300000.0,,133100000.0,-4700000.0,1220300000.0,1488500000.0,,-67900000.0,-2800000.0,-55300000.0,,12900000.0,,48900000.0,1220300000.0,268200000.0,40700000.0,,6200000.0,262000000.0,-43500000.0,218500000.0,1488500000.0,153000000.0,153011000.0,178428000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.53,1.53,0.3,1.48,35300000.0,,3300000.0,262100000.0,262100000.0,,230200000.0,9100000.0,2122900000.0,2629000000.0,,-73400000.0,-1700000.0,-56800000.0,,22800000.0,,97300000.0,2122900000.0,506100000.0,89800000.0,,75800000.0,430300000.0,-91500000.0,338800000.0,2629000000.0,153000000.0,153011000.0,178428000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2013.0,Q2TTM,2012-07-01,2013-06-30,,-9.24,-9.24,-0.61,-9.28,130200000.0,1049900000.0,430500000.0,-1530200000.0,-1558300000.0,28100000.0,-1303000000.0,-250000000.0,4766900000.0,5709900000.0,,-470800000.0,1300000.0,-12100000.0,-1200000.0,22800000.0,,239500000.0,4766900000.0,943000000.0,195000000.0,,1406300000.0,-463300000.0,-193700000.0,-657000000.0,5709900000.0,153000000.0,153011000.0,178428000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2013.0,Q1,2013-01-01,2013-03-31,2014-04-25 12:33:26+00:00,0.66,0.66,0.15,0.66,22700000.0,,-6000000.0,120800000.0,120800000.0,,97100000.0,13800000.0,902600000.0,1140500000.0,,-5500000.0,1100000.0,-1500000.0,,9900000.0,,48400000.0,902600000.0,237900000.0,49100000.0,,69600000.0,168300000.0,-48000000.0,120300000.0,1140500000.0,147100000.0,147827000.0,148081000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2013.0,Q1TTM,2012-04-01,2013-03-31,,-8.3,-8.3,-0.13,-8.29,146700000.0,1049900000.0,463100000.0,-1397200000.0,-1427600000.0,30400000.0,-1178100000.0,-229000000.0,4682600000.0,5800800000.0,,-403400000.0,1900000.0,14800000.0,-1200000.0,9900000.0,,271400000.0,4682600000.0,1118200000.0,199600000.0,,1481600000.0,-363400000.0,-197700000.0,-561100000.0,5800800000.0,147100000.0,147827000.0,148081000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2014.0,FY,2014-01-01,2014-12-31,2017-02-09 13:46:17+00:00,-47.52,-47.52,,-47.52,,635500000.0,-86000000.0,-8311600000.0,56400000.0,-8368000000.0,-7275400000.0,-1087400000.0,2487500000.0,3373200000.0,,-9900000.0,10700000.0,-34600000.0,,51200000.0,,154700000.0,2487500000.0,885700000.0,160500000.0,,755600000.0,130100000.0,-149800000.0,-19700000.0,3373200000.0,153100000.0,153098000.0,153098000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2014.0,Q4,2014-10-01,2014-12-31,,-8.47,-8.47,-0.3,-8.47,,258500000.0,-207300000.0,-1368200000.0,170000000.0,-1538200000.0,-1298000000.0,-83000000.0,774300000.0,1030300000.0,,-100000.0,600000.0,-23500000.0,,12800000.0,,26600000.0,774300000.0,256000000.0,32200000.0,,261600000.0,-5600000.0,-31600000.0,-37200000.0,1030300000.0,153100000.0,153098000.0,153098000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2014.0,Q3,2014-07-01,2014-09-30,2015-10-29 12:10:12+00:00,-38.49,-38.49,0.15,-38.49,,377000000.0,84100000.0,-6887200000.0,-274200000.0,-6613000000.0,-5892400000.0,-1007600000.0,723500000.0,979700000.0,,-9200000.0,7700000.0,-27700000.0,,12800000.0,,49700000.0,723500000.0,256200000.0,45800000.0,,399000000.0,-142800000.0,-38100000.0,-180900000.0,979700000.0,153100000.0,153108000.0,153108000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2014.0,Q3YTD,2014-01-01,2014-09-30,,-39.05,-39.05,0.3,-39.05,,377000000.0,121300000.0,-6943400000.0,-113600000.0,-6829800000.0,-5977400000.0,-1004400000.0,1713200000.0,2342900000.0,,-9800000.0,10100000.0,-11100000.0,,38400000.0,,128100000.0,1713200000.0,629700000.0,128300000.0,,494000000.0,135700000.0,-118200000.0,17500000.0,2342900000.0,153100000.0,153108000.0,153108000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2014.0,Q3TTM,2013-10-01,2014-09-30,,-38.86,-38.86,-0.15,-38.82,13100000.0,627800000.0,107400000.0,-6957600000.0,-127800000.0,-6829800000.0,-5947100000.0,-1061900000.0,2934500000.0,3858700000.0,,-10300000.0,10400000.0,-44200000.0,-16700000.0,51400000.0,,191800000.0,2934500000.0,924200000.0,172900000.0,,771800000.0,152400000.0,-162500000.0,-10100000.0,3858700000.0,153100000.0,153108000.0,153108000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2014.0,Q2YTD,2014-01-01,2014-06-30,,-0.56,-0.56,0.15,-0.56,,,37200000.0,-56200000.0,160600000.0,-216800000.0,-85000000.0,3200000.0,989700000.0,1363200000.0,,-600000.0,2400000.0,16600000.0,,25600000.0,,78400000.0,989700000.0,373500000.0,82500000.0,,95000000.0,278500000.0,-80100000.0,198400000.0,1363200000.0,190000000.0,153087000.0,153881000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2014.0,Q2TTM,2013-07-01,2014-06-30,,0.31,0.31,-0.15,0.33,23700000.0,250800000.0,89000000.0,43500000.0,258300000.0,-214800000.0,49600000.0,-57600000.0,3408900000.0,4425600000.0,,-1600000.0,1500000.0,27000000.0,-16700000.0,51500000.0,,212700000.0,3408900000.0,1016700000.0,171800000.0,,497500000.0,519200000.0,-170300000.0,348900000.0,4425600000.0,190000000.0,153087000.0,153881000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2014.0,Q2,2014-04-01,2014-06-30,2015-07-29 12:14:58+00:00,-0.01,-0.01,0.15,-0.02,,,7600000.0,14500000.0,90900000.0,-76400000.0,-1900000.0,3600000.0,564200000.0,747700000.0,,-300000.0,1600000.0,3300000.0,,12800000.0,,40900000.0,564200000.0,183500000.0,42100000.0,,44200000.0,139300000.0,-40500000.0,98800000.0,747700000.0,190000000.0,153087000.0,153881000.0
