company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-10-29 12:06:43+00:00,-79100000.0,,172700000.0,,11600000.0,-319600000.0,347300000.0,278400000.0,,324300000.0,-149600000.0,-5400000.0,324300000.0,-149600000.0,-5400000.0,180900000.0,96200000.0,96200000.0,,45300000.0,,,,-20400000.0,-3900000.0,-95800000.0,-281000000.0,,,5400000.0,23800000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-07-29 14:40:42+00:00,-44800000.0,,114700000.0,,8800000.0,-345000000.0,347500000.0,274200000.0,,327100000.0,-80000000.0,-160300000.0,327100000.0,-80000000.0,-160300000.0,95600000.0,37600000.0,37600000.0,,32400000.0,,,,-15200000.0,-3900000.0,-60500000.0,-279400000.0,,,5400000.0,23800000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2009.0,Q2TTM,2008-07-01,2009-06-30,,-105300000.0,,237700000.0,,-71800000.0,-7000000.0,347500000.0,556600000.0,,134400000.0,-718400000.0,610000000.0,134400000.0,-718400000.0,610000000.0,-45800000.0,261900000.0,261900000.0,,117400000.0,-3300000.0,500000.0,,-45400000.0,-459000000.0,-183900000.0,-721000000.0,,,2900000.0,26400000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2010.0,Q4,2010-10-01,2010-12-31,,-32100000.0,,82800000.0,,8400000.0,191000000.0,,100000.0,,-25000000.0,-75100000.0,689000000.0,-25000000.0,-75100000.0,689000000.0,597300000.0,384500000.0,384500000.0,,30700000.0,,73800000.0,,-19000000.0,,-116800000.0,-6100000.0,,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2010.0,FY,2010-01-01,2010-12-31,2013-02-12 16:16:26+00:00,-1185800000.0,,322300000.0,0.0,24100000.0,-38200000.0,0.0,1838100000.0,,1087600000.0,-1367700000.0,1320000000.0,1087600000.0,-1367700000.0,1320000000.0,1064000000.0,1019900000.0,1019900000.0,,16000000.0,,85000000.0,,-68900000.0,,-266900000.0,-681600000.0,0.0,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2010.0,Q3TTM,2009-10-01,2010-09-30,,-1156400000.0,,303400000.0,,17100000.0,-244200000.0,,1839300000.0,,1092600000.0,-1322300000.0,822100000.0,1092600000.0,-1322300000.0,822100000.0,609500000.0,744300000.0,744300000.0,,18600000.0,,11200000.0,,-61400000.0,-11000000.0,-170600000.0,-685300000.0,,,,4500000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2010.0,Q3,2010-07-01,2010-09-30,,-865100000.0,,84400000.0,,17100000.0,-4200000.0,,1442900000.0,,964900000.0,-935400000.0,395300000.0,964900000.0,-935400000.0,395300000.0,441900000.0,297400000.0,297400000.0,,17700000.0,,16800000.0,,-19100000.0,,-87100000.0,-458900000.0,,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-01 10:01:28+00:00,-1153700000.0,,239500000.0,,15700000.0,-229200000.0,,1838000000.0,,1112600000.0,-1292600000.0,631000000.0,1112600000.0,-1292600000.0,631000000.0,466700000.0,635400000.0,635400000.0,,-14700000.0,,11200000.0,,-49900000.0,,-150100000.0,-675500000.0,,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2010.0,Q2TTM,2009-07-01,2010-06-30,,-325600000.0,,277000000.0,,2800000.0,-214600000.0,-200000.0,400600000.0,,124900000.0,-456500000.0,581700000.0,124900000.0,-456500000.0,581700000.0,252900000.0,505500000.0,505500000.0,,13800000.0,,-5600000.0,,-47500000.0,-11000000.0,-118800000.0,-228000000.0,,,,4500000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2010.0,Q2,2010-04-01,2010-06-30,,-105100000.0,,88500000.0,,-3100000.0,-195300000.0,,,,-26500000.0,-155000000.0,161700000.0,-26500000.0,-155000000.0,161700000.0,-22900000.0,260600000.0,260600000.0,,7900000.0,,-5600000.0,,-19000000.0,,-44100000.0,-7500000.0,,,,-200000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-07-28 16:42:20+00:00,-288600000.0,,155100000.0,,-1400000.0,-225000000.0,,395100000.0,,147700000.0,-357200000.0,235700000.0,147700000.0,-357200000.0,235700000.0,24800000.0,338000000.0,338000000.0,,-32400000.0,,-5600000.0,,-30800000.0,,-63000000.0,-216600000.0,,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2010.0,Q1,2010-01-01,2010-03-31,2011-04-29 16:33:27+00:00,-183500000.0,,66600000.0,,1700000.0,-29700000.0,,395100000.0,,174200000.0,-202200000.0,74000000.0,174200000.0,-202200000.0,74000000.0,47700000.0,77400000.0,77400000.0,,-40300000.0,,,,-11800000.0,,-18900000.0,-209100000.0,,,,200000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2011.0,Q4,2011-10-01,2011-12-31,,-5200000.0,,120600000.0,,10700000.0,371800000.0,,,,-391500000.0,-385800000.0,743100000.0,-391500000.0,-385800000.0,743100000.0,-23500000.0,208900000.0,208900000.0,,41800000.0,,21200000.0,,-40100000.0,,-401800000.0,-283500000.0,-67900000.0,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2011.0,FY,2011-01-01,2011-12-31,2013-02-12 16:16:26+00:00,-4428700000.0,,426900000.0,0.0,-4600000.0,49900000.0,853700000.0,3248100000.0,,1975100000.0,-5304400000.0,2288800000.0,1975100000.0,-5304400000.0,2288800000.0,-1045100000.0,1812600000.0,1812600000.0,,-600000.0,,5000000.0,,-118900000.0,,-880700000.0,-1718000000.0,-289800000.0,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2011.0,Q3TTM,2010-10-01,2011-09-30,,-4455600000.0,,389100000.0,,-6900000.0,-130900000.0,853700000.0,3248200000.0,,2341600000.0,-4993700000.0,2234700000.0,2341600000.0,-4993700000.0,2234700000.0,-424300000.0,1988200000.0,1988200000.0,,-11700000.0,,57600000.0,,-97800000.0,,-595700000.0,-1440600000.0,-221900000.0,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2011.0,Q3,2011-07-01,2011-09-30,,1200000.0,,119700000.0,,-23100000.0,8900000.0,,250000000.0,,-292800000.0,-197800000.0,820700000.0,-292800000.0,-197800000.0,820700000.0,307000000.0,752900000.0,752900000.0,,-60800000.0,,38000000.0,,-40800000.0,,-234400000.0,-283100000.0,-218900000.0,,,-2600000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-25 15:08:22+00:00,-4423500000.0,,306300000.0,,-15300000.0,-321900000.0,853700000.0,3248100000.0,,2366600000.0,-4918600000.0,1545700000.0,2366600000.0,-4918600000.0,1545700000.0,-1021600000.0,1603700000.0,1603700000.0,,-42400000.0,,-16200000.0,,-78800000.0,,-478900000.0,-1434500000.0,-221900000.0,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2011.0,Q2TTM,2010-07-01,2011-06-30,,-5321900000.0,,353800000.0,,33300000.0,-144000000.0,853700000.0,4441100000.0,,3599300000.0,-5731300000.0,1809300000.0,3599300000.0,-5731300000.0,1809300000.0,-289400000.0,1532700000.0,1532700000.0,,66800000.0,,36400000.0,,-76100000.0,,-448400000.0,-1616400000.0,-3000000.0,,,2600000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2011.0,Q2,2011-04-01,2011-06-30,,-4424600000.0,,106800000.0,,3700000.0,39900000.0,845700000.0,2298800000.0,,2032000000.0,-4683400000.0,618100000.0,2032000000.0,-4683400000.0,618100000.0,-2029600000.0,427400000.0,427400000.0,,44000000.0,22300000.0,-82300000.0,,-19000000.0,,-178800000.0,-1112800000.0,-3000000.0,,,2300000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-07-26 17:25:10+00:00,-4424700000.0,,186600000.0,,7800000.0,-330800000.0,853700000.0,2998100000.0,,2659400000.0,-4720800000.0,725000000.0,2659400000.0,-4720800000.0,725000000.0,-1328600000.0,850800000.0,850800000.0,,18400000.0,,-54200000.0,,-38000000.0,,-244500000.0,-1151400000.0,-3000000.0,,,2600000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2011.0,Q1TTM,2010-04-01,2011-03-31,,-1002400000.0,,335500000.0,,26500000.0,-379200000.0,8000000.0,2142300000.0,,1540800000.0,-1202900000.0,1352900000.0,1540800000.0,-1202900000.0,1352900000.0,1717300000.0,1365900000.0,1365900000.0,,30700000.0,-22300000.0,113100000.0,,-76100000.0,,-313700000.0,-511100000.0,,,,100000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2011.0,Q1,2011-01-01,2011-03-31,2012-04-26 12:11:52+00:00,-100000.0,,79800000.0,,4100000.0,-370700000.0,8000000.0,699300000.0,,627400000.0,-37400000.0,106900000.0,627400000.0,-37400000.0,106900000.0,701000000.0,423400000.0,423400000.0,,-25600000.0,-22300000.0,28100000.0,,-19000000.0,,-65700000.0,-38600000.0,,,,300000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2012.0,FY,2012-01-01,2012-12-31,2015-02-25 17:10:03+00:00,,,525800000.0,,1300000.0,-298500000.0,95400000.0,1509000000.0,0.0,119600000.0,-961800000.0,514500000.0,119600000.0,-961800000.0,514500000.0,-326400000.0,-1126600000.0,-1126600000.0,,1413800000.0,0.0,165700000.0,,-307200000.0,,-1127500000.0,-1177600000.0,,0.0,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2012.0,Q4,2012-10-01,2012-12-31,,,,143500000.0,,1400000.0,531500000.0,26600000.0,839000000.0,,92400000.0,-177100000.0,239000000.0,92400000.0,-177100000.0,239000000.0,155700000.0,-1870800000.0,-1870800000.0,,1434800000.0,,156800000.0,,-89400000.0,,-333900000.0,-683800000.0,,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-25 11:56:24+00:00,,,382300000.0,,-100000.0,-830000000.0,68800000.0,670000000.0,0.0,27200000.0,-784700000.0,275500000.0,27200000.0,-784700000.0,275500000.0,-482100000.0,744200000.0,744200000.0,,-21000000.0,,8900000.0,,-217800000.0,,-793600000.0,-493800000.0,,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2012.0,Q3TTM,2011-10-01,2012-09-30,,-5200000.0,,502900000.0,,10600000.0,-458200000.0,68800000.0,670000000.0,,-364300000.0,-1170500000.0,1018600000.0,-364300000.0,-1170500000.0,1018600000.0,-505600000.0,953100000.0,953100000.0,,20800000.0,,30100000.0,,-257900000.0,,-1195400000.0,-777300000.0,-67900000.0,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2012.0,Q3,2012-07-01,2012-09-30,,,,132900000.0,,200000.0,93600000.0,37300000.0,120000000.0,,-164400000.0,-263800000.0,308300000.0,-164400000.0,-263800000.0,308300000.0,-119700000.0,78500000.0,78500000.0,,3300000.0,,12800000.0,,-89000000.0,,-276600000.0,-232700000.0,,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2012.0,Q2TTM,2011-07-01,2012-06-30,,-4000000.0,,489700000.0,,-12700000.0,-542900000.0,31500000.0,800000000.0,,-492700000.0,-1104500000.0,1531000000.0,-492700000.0,-1104500000.0,1531000000.0,-78900000.0,1627500000.0,1627500000.0,,-43300000.0,,55300000.0,,-209700000.0,,-1153200000.0,-827700000.0,-286800000.0,,,-2600000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2012.0,Q2,2012-04-01,2012-06-30,,11200000.0,,132100000.0,,-3200000.0,-309500000.0,1500000.0,549000000.0,,212800000.0,-268900000.0,96200000.0,212800000.0,-268900000.0,96200000.0,36900000.0,274300000.0,274300000.0,,-700000.0,,-4200000.0,,-89100000.0,,-275900000.0,-248600000.0,,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-26 11:30:22+00:00,,,249400000.0,,-300000.0,-923600000.0,31500000.0,550000000.0,0.0,191600000.0,-520900000.0,-32800000.0,191600000.0,-520900000.0,-32800000.0,-362400000.0,665700000.0,665700000.0,,-24300000.0,,-3900000.0,,-128800000.0,,-517000000.0,-261100000.0,,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2012.0,Q1TTM,2011-04-01,2012-03-31,,-4439800000.0,,464400000.0,,-5800000.0,-193500000.0,875700000.0,2549800000.0,,1326500000.0,-5519000000.0,2052900000.0,1326500000.0,-5519000000.0,2052900000.0,-2145400000.0,1780600000.0,1780600000.0,,1400000.0,22300000.0,-22800000.0,,-139600000.0,,-1056100000.0,-1691900000.0,-289800000.0,,,-300000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2012.0,Q1,2012-01-01,2012-03-31,2013-04-25 12:48:39+00:00,-11200000.0,,117300000.0,,2900000.0,-614100000.0,30000000.0,1000000.0,,-21200000.0,-252000000.0,-129000000.0,-21200000.0,-252000000.0,-129000000.0,-399300000.0,391400000.0,391400000.0,,-23600000.0,,300000.0,,-39700000.0,,-241100000.0,-12500000.0,,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2013.0,FY,2013-01-01,2013-12-31,2016-02-24 15:03:30+00:00,,,593300000.0,,-22400000.0,-131100000.0,308600000.0,670500000.0,709400000.0,-171900000.0,-811300000.0,1145900000.0,-171900000.0,-811300000.0,1145900000.0,140300000.0,361800000.0,361800000.0,,321900000.0,161800000.0,50300000.0,,-127600000.0,,-861600000.0,-1894600000.0,,0.0,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2013.0,Q4,2013-10-01,2013-12-31,,,,155300000.0,,-12500000.0,800000.0,23300000.0,52300000.0,,-333900000.0,-76900000.0,460000000.0,-333900000.0,-76900000.0,460000000.0,36700000.0,-14200000.0,-14200000.0,,318100000.0,161800000.0,42500000.0,,-35800000.0,,-119400000.0,-535500000.0,,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-07 14:50:34+00:00,,,438000000.0,,-9900000.0,-131900000.0,285300000.0,618200000.0,709400000.0,162000000.0,-734400000.0,685900000.0,162000000.0,-734400000.0,685900000.0,103600000.0,376000000.0,376000000.0,,3800000.0,,7800000.0,,-91800000.0,,-742200000.0,-1359100000.0,,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2013.0,Q3TTM,2012-10-01,2013-09-30,,,,581500000.0,,-8500000.0,399600000.0,311900000.0,1457200000.0,709400000.0,254400000.0,-911500000.0,924900000.0,254400000.0,-911500000.0,924900000.0,259300000.0,-1494800000.0,-1494800000.0,,1438600000.0,,164600000.0,,-181200000.0,,-1076100000.0,-2042900000.0,,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2013.0,Q3,2013-07-01,2013-09-30,,,,153100000.0,,3900000.0,78500000.0,,181200000.0,,-31300000.0,-234100000.0,297000000.0,-31300000.0,-234100000.0,297000000.0,35500000.0,113900000.0,113900000.0,,-48500000.0,,6900000.0,,-35800000.0,,-241000000.0,-176700000.0,,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-24 12:14:20+00:00,,,284900000.0,,-13800000.0,-210400000.0,285300000.0,437000000.0,709400000.0,193300000.0,-500300000.0,388900000.0,193300000.0,-500300000.0,388900000.0,68100000.0,262100000.0,262100000.0,,52300000.0,,900000.0,,-56000000.0,,-501200000.0,-1182400000.0,,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2013.0,Q2TTM,2012-07-01,2013-06-30,,,,561300000.0,,-12200000.0,414700000.0,349200000.0,1396000000.0,709400000.0,121300000.0,-941200000.0,936200000.0,121300000.0,-941200000.0,936200000.0,104100000.0,-1530200000.0,-1530200000.0,,1490400000.0,,170500000.0,,-234400000.0,,-1111700000.0,-2098900000.0,,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2013.0,Q2,2013-04-01,2013-06-30,,,,144300000.0,,-13700000.0,66400000.0,-300000.0,140000000.0,,-152600000.0,-271900000.0,414300000.0,-152600000.0,-271900000.0,414300000.0,-23900000.0,141300000.0,141300000.0,,62300000.0,,-1100000.0,,-33100000.0,,-270800000.0,-259200000.0,,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2013.0,Q1,2013-01-01,2013-03-31,2014-04-25 12:33:26+00:00,,,140600000.0,,-100000.0,-276800000.0,285600000.0,297000000.0,709400000.0,345900000.0,-228400000.0,-25400000.0,345900000.0,-228400000.0,-25400000.0,92000000.0,120800000.0,120800000.0,,-10000000.0,,2000000.0,,-22900000.0,,-230400000.0,-923200000.0,,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2013.0,Q1TTM,2012-04-01,2013-03-31,,11200000.0,,549100000.0,,-1700000.0,38800000.0,351000000.0,1805000000.0,709400000.0,486700000.0,-938200000.0,618100000.0,486700000.0,-938200000.0,618100000.0,164900000.0,-1397200000.0,-1397200000.0,,1427400000.0,,167400000.0,,-290400000.0,,-1116800000.0,-2088300000.0,,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2014.0,FY,2014-01-01,2014-12-31,2017-02-09 13:46:17+00:00,,,504000000.0,,-11600000.0,-1255200000.0,0.0,1219500000.0,,-288300000.0,-103600000.0,358900000.0,-288300000.0,-103600000.0,358900000.0,-44600000.0,-8311600000.0,-8311600000.0,,9421700000.0,-46600000.0,180500000.0,,-143700000.0,,-284100000.0,-1288700000.0,,-28800000.0,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2014.0,Q4,2014-10-01,2014-12-31,,,,73600000.0,,-6600000.0,-121700000.0,,301000000.0,,-305700000.0,104300000.0,254900000.0,-305700000.0,104300000.0,254900000.0,46900000.0,-1368200000.0,-1368200000.0,,1671200000.0,-46600000.0,155200000.0,,-35800000.0,,-50900000.0,-495500000.0,,-28800000.0,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-29 12:10:12+00:00,,,430400000.0,,-5000000.0,-1133500000.0,,918500000.0,,17400000.0,-207900000.0,104000000.0,17400000.0,-207900000.0,104000000.0,-91500000.0,-6943400000.0,-6943400000.0,,7750500000.0,,25300000.0,,-107900000.0,,-233200000.0,-793200000.0,,0.0,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2014.0,Q3TTM,2013-10-01,2014-09-30,,,,585700000.0,,-17500000.0,-1132700000.0,23300000.0,970800000.0,,-316500000.0,-284800000.0,564000000.0,-316500000.0,-284800000.0,564000000.0,-54800000.0,-6957600000.0,-6957600000.0,,8068600000.0,161800000.0,67800000.0,,-143700000.0,,-352600000.0,-1328700000.0,,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2014.0,Q3,2014-07-01,2014-09-30,,,,144000000.0,,-10900000.0,-754600000.0,,188100000.0,,-273300000.0,-59600000.0,227900000.0,-273300000.0,-59600000.0,227900000.0,-115900000.0,-6887200000.0,-6887200000.0,,7725700000.0,,9300000.0,,-36300000.0,,-68900000.0,-425100000.0,,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2014.0,Q2TTM,2013-07-01,2014-06-30,,,,594800000.0,,-2700000.0,-299600000.0,23300000.0,963900000.0,,-74500000.0,-459300000.0,633100000.0,-74500000.0,-459300000.0,633100000.0,96600000.0,43500000.0,43500000.0,,294400000.0,161800000.0,65400000.0,,-143200000.0,,-524700000.0,-1080300000.0,,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2014.0,Q2,2014-04-01,2014-06-30,,,,145300000.0,,2600000.0,-223300000.0,,496700000.0,,92800000.0,-57600000.0,-41900000.0,92800000.0,-57600000.0,-41900000.0,-4100000.0,14500000.0,14500000.0,,21600000.0,,3400000.0,,-35800000.0,,-61000000.0,-368100000.0,,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-29 12:14:58+00:00,,,286400000.0,,5900000.0,-378900000.0,,730400000.0,,290700000.0,-148300000.0,-123900000.0,290700000.0,-148300000.0,-123900000.0,24400000.0,-56200000.0,-56200000.0,,24800000.0,,16000000.0,,-71600000.0,,-164300000.0,-368100000.0,,0.0,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2014.0,Q1TTM,2013-04-01,2014-03-31,,,,593800000.0,,-19000000.0,-9900000.0,23000000.0,607200000.0,,-319900000.0,-673600000.0,1089300000.0,-319900000.0,-673600000.0,1089300000.0,76800000.0,170300000.0,170300000.0,,335100000.0,161800000.0,60900000.0,,-140500000.0,,-734500000.0,-971400000.0,,,,
