company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othercostofrevenue,otherincome,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2014.0,Q1,2014-01-01,2014-03-31,2015-05-08 11:05:01+00:00,0.25,0.25,61640000.0,0.24,,-9387000.0,51692000.0,51692000.0,51267000.0,425000.0,380523000.0,664028000.0,65387000.0,388000.0,83389000.0,445910000.0,218118000.0,31172000.0,,145029000.0,73089000.0,-30784000.0,42305000.0,664028000.0,205100000.0,205163256.0,211013814.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2015.0,FY,2015-01-01,2015-12-31,2018-02-27 11:54:39+00:00,1.89,1.89,432114000.0,1.86,,6772000.0,427137000.0,427137000.0,427137000.0,,2242501000.0,4345048000.0,412948000.0,-46668000.0,554999000.0,2655449000.0,1689599000.0,,-221909000.0,987113000.0,702486000.0,-268577000.0,433909000.0,4345048000.0,226000000.0,226591437.0,230040132.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2015.0,Q4,2015-10-01,2015-12-31,,0.18,0.18,117733000.0,0.18,,-159000.0,38312000.0,38312000.0,38312000.0,,551943000.0,1036523000.0,105805000.0,-11079000.0,143120000.0,657748000.0,378775000.0,-153219000.0,-221909000.0,260853000.0,117922000.0,-79769000.0,38153000.0,1036523000.0,226000000.0,226591437.0,230040132.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2015.0,Q3,2015-07-01,2015-09-30,2016-11-09 16:13:24+00:00,1.11,1.11,109798000.0,1.09,,3528000.0,251787000.0,251787000.0,251787000.0,,615699000.0,1284910000.0,102023000.0,-1733000.0,150558000.0,717722000.0,567188000.0,49784000.0,,260356000.0,306832000.0,-51517000.0,255315000.0,1284910000.0,226800000.0,227384616.0,230274756.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2015.0,Q3YTD,2015-01-01,2015-09-30,,1.71,1.71,314381000.0,1.68,,6931000.0,388825000.0,388825000.0,388825000.0,,1690558000.0,3308525000.0,307143000.0,-35589000.0,411879000.0,1997701000.0,1310824000.0,153219000.0,,726260000.0,584564000.0,-188808000.0,395756000.0,3308525000.0,226800000.0,227384616.0,230274756.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2015.0,Q3TTM,2014-10-01,2015-09-30,,1.57,1.57,398643000.0,1.55,,8425000.0,363177000.0,363177000.0,363216000.0,-39000.0,2134527000.0,4097434000.0,381794000.0,-49747000.0,551464000.0,2516321000.0,1581113000.0,209657000.0,,950107000.0,631006000.0,-259404000.0,371602000.0,4097434000.0,226800000.0,227384616.0,230274756.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2015.0,Q2,2015-04-01,2015-06-30,2016-08-09 16:05:04+00:00,0.7,0.7,104607000.0,0.69,,2726000.0,158494000.0,158494000.0,158494000.0,,557533000.0,1085433000.0,98746000.0,-3717000.0,107164000.0,656279000.0,429154000.0,52446000.0,,211771000.0,217383000.0,-56163000.0,161220000.0,1085433000.0,226400000.0,225698078.0,230228144.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.6,0.6,204583000.0,0.59,,3403000.0,137038000.0,137038000.0,137038000.0,,1074859000.0,2023615000.0,205120000.0,-33856000.0,261321000.0,1279979000.0,743636000.0,103435000.0,,465904000.0,277732000.0,-137291000.0,140441000.0,2023615000.0,226400000.0,225698078.0,230228144.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2015.0,Q2TTM,2014-07-01,2015-06-30,,1.45,1.45,352631000.0,1.43,,7399000.0,314668000.0,314668000.0,312507000.0,2161000.0,1972079000.0,3719541000.0,337818000.0,-44772000.0,498017000.0,2309897000.0,1409644000.0,192157000.0,,850648000.0,558996000.0,-236929000.0,322067000.0,3719541000.0,226400000.0,225698078.0,230228144.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2015.0,Q1,2015-01-01,2015-03-31,2016-05-10 16:08:21+00:00,-0.1,-0.1,99976000.0,-0.1,,677000.0,-21456000.0,-21456000.0,-21456000.0,,517326000.0,938182000.0,106374000.0,-30139000.0,154157000.0,623700000.0,314482000.0,50989000.0,,254133000.0,60349000.0,-81128000.0,-20779000.0,938182000.0,214600000.0,224301117.0,224301117.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2015.0,Q1TTM,2014-04-01,2015-03-31,,1.29,1.29,311483000.0,1.28,,7797000.0,269453000.0,269453000.0,265629000.0,3824000.0,1811643000.0,3400035000.0,312771000.0,-41380000.0,473937000.0,2124414000.0,1275621000.0,171571000.0,,785420000.0,490201000.0,-212951000.0,277250000.0,3400035000.0,214600000.0,224301117.0,224301117.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2016.0,FY,2016-01-01,2016-12-31,2019-02-27 15:37:01+00:00,2.79,2.79,432495000.0,2.78,,7218000.0,633085000.0,633085000.0,633085000.0,,2850225000.0,4874340000.0,,-8302000.0,666156000.0,2850225000.0,2024115000.0,,-276859000.0,1098651000.0,925464000.0,-285161000.0,640303000.0,4874340000.0,226900000.0,227121875.0,227850286.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2016.0,Q4,2016-10-01,2016-12-31,,0.32,0.32,115015000.0,0.32,,-1726000.0,72232000.0,72232000.0,72232000.0,,1046373000.0,1125137000.0,-351263000.0,4979000.0,161462000.0,695110000.0,430027000.0,-188836000.0,-276859000.0,276477000.0,153550000.0,-83044000.0,70506000.0,1125137000.0,226900000.0,227121875.0,227850286.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2016.0,Q3,2016-07-01,2016-09-30,2017-11-09 16:01:43+00:00,1.51,1.51,111575000.0,1.5,,5241000.0,342378000.0,342378000.0,342378000.0,,670454000.0,1484736000.0,114280000.0,-5333000.0,174813000.0,784734000.0,700002000.0,60662000.0,,286388000.0,413614000.0,-65995000.0,347619000.0,1484736000.0,226700000.0,227096142.0,227598607.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2016.0,Q3YTD,2016-01-01,2016-09-30,,2.47,2.47,317480000.0,2.46,,8944000.0,560853000.0,560853000.0,560853000.0,,1803852000.0,3749203000.0,351263000.0,-13281000.0,504694000.0,2155115000.0,1594088000.0,188836000.0,,822174000.0,771914000.0,-202117000.0,569797000.0,3749203000.0,226700000.0,227096142.0,227598607.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2016.0,Q3TTM,2015-10-01,2016-09-30,,2.65,2.65,435213000.0,2.64,,8785000.0,599165000.0,599165000.0,599165000.0,,2355795000.0,4785726000.0,457068000.0,-24360000.0,647814000.0,2812863000.0,1972863000.0,35617000.0,-221909000.0,1083027000.0,889836000.0,-281886000.0,607950000.0,4785726000.0,226700000.0,227096142.0,227598607.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2016.0,Q2,2016-04-01,2016-06-30,2017-08-09 16:33:16+00:00,0.64,0.64,104610000.0,0.64,,2599000.0,145246000.0,145246000.0,145246000.0,,584178000.0,1186835000.0,121722000.0,-10753000.0,149307000.0,705900000.0,480935000.0,68420000.0,,253917000.0,227018000.0,-79173000.0,147845000.0,1186835000.0,226900000.0,226972076.0,227884704.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2016.0,Q2YTD,2016-01-01,2016-06-30,,0.96,0.96,205905000.0,0.96,,3703000.0,218475000.0,218475000.0,218475000.0,,1133398000.0,2264467000.0,236983000.0,-7948000.0,329881000.0,1370381000.0,894086000.0,128174000.0,,535786000.0,358300000.0,-136122000.0,222178000.0,2264467000.0,226900000.0,226972076.0,227884704.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2016.0,Q2TTM,2015-07-01,2016-06-30,,2.25,2.25,433436000.0,2.23,,7072000.0,508574000.0,508574000.0,508574000.0,,2301040000.0,4585900000.0,444811000.0,-20760000.0,623559000.0,2745851000.0,1840049000.0,24739000.0,-221909000.0,1056995000.0,783054000.0,-267408000.0,515646000.0,4585900000.0,226900000.0,226972076.0,227884704.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2016.0,Q1,2016-01-01,2016-03-31,2017-05-10 15:14:35+00:00,0.32,0.32,101295000.0,0.32,,1104000.0,73229000.0,73229000.0,73229000.0,,549220000.0,1077632000.0,115261000.0,2805000.0,180574000.0,664481000.0,413151000.0,59754000.0,,281869000.0,131282000.0,-56949000.0,74333000.0,1077632000.0,228800000.0,227239533.0,228112035.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2016.0,Q1TTM,2015-04-01,2016-03-31,,2.31,2.31,433433000.0,2.28,,7199000.0,521822000.0,521822000.0,521822000.0,,2274395000.0,4484498000.0,421835000.0,-13724000.0,581416000.0,2696230000.0,1788268000.0,8765000.0,-221909000.0,1014849000.0,773419000.0,-244398000.0,529021000.0,4484498000.0,228800000.0,227239533.0,228112035.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2017.0,FY,2017-01-01,2017-12-31,2020-02-27 17:05:58+00:00,3.33,3.33,509957000.0,3.31,,10742000.0,759872000.0,759872000.0,759872000.0,,3063644000.0,5396175000.0,,-10401000.0,773755000.0,3063644000.0,2332531000.0,,-267804000.0,1283712000.0,1048819000.0,-278205000.0,770614000.0,5396175000.0,228200000.0,228040825.0,229418326.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2017.0,Q4,2017-10-01,2017-12-31,,0.43,0.43,133079000.0,0.43,,-4627000.0,98797000.0,98797000.0,98797000.0,,882986000.0,1249553000.0,-129547000.0,1285000.0,185841000.0,753439000.0,496114000.0,-52960000.0,-137269000.0,318920000.0,177194000.0,-83024000.0,94170000.0,1249553000.0,228200000.0,228040825.0,229418326.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2017.0,Q3,2017-07-01,2017-09-30,2018-11-09 15:47:05+00:00,1.76,1.76,134532000.0,1.74,,6527000.0,400692000.0,400692000.0,400692000.0,,838165000.0,1651738000.0,,-3262000.0,202221000.0,838165000.0,813573000.0,,-66339000.0,336753000.0,476820000.0,-69601000.0,407219000.0,1651738000.0,227700000.0,228267307.0,229816956.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2017.0,Q3YTD,2017-01-01,2017-09-30,,2.9,2.9,376878000.0,2.88,,15369000.0,661075000.0,661075000.0,661075000.0,,2180658000.0,4146622000.0,129547000.0,-11686000.0,587914000.0,2310205000.0,1836417000.0,52960000.0,-130535000.0,964792000.0,871625000.0,-195181000.0,676444000.0,4146622000.0,227700000.0,228267307.0,229816956.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2017.0,Q3TTM,2016-10-01,2017-09-30,,3.22,3.22,491893000.0,3.2,,13643000.0,733307000.0,733307000.0,733307000.0,,3227031000.0,5271759000.0,-221716000.0,-6707000.0,749376000.0,3005315000.0,2266444000.0,-135876000.0,-407394000.0,1241269000.0,1025175000.0,-278225000.0,746950000.0,5271759000.0,227700000.0,228267307.0,229816956.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2017.0,Q2,2017-04-01,2017-06-30,2018-08-09 16:38:03+00:00,0.87,0.87,123141000.0,0.87,,6793000.0,198473000.0,198473000.0,198473000.0,,752242000.0,1344103000.0,,-5609000.0,193649000.0,752242000.0,591861000.0,,-64196000.0,316790000.0,275071000.0,-69805000.0,205266000.0,1344103000.0,228100000.0,227931135.0,229090085.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2017.0,Q2YTD,2017-01-01,2017-06-30,,1.14,1.14,242346000.0,1.14,,8842000.0,260383000.0,260383000.0,260383000.0,,1342493000.0,2494884000.0,129547000.0,-8424000.0,385693000.0,1472040000.0,1022844000.0,52960000.0,-64196000.0,628039000.0,394805000.0,-125580000.0,269225000.0,2494884000.0,228100000.0,227931135.0,229090085.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2017.0,Q2TTM,2016-07-01,2017-06-30,,2.97,2.97,468936000.0,2.96,,12357000.0,674993000.0,674993000.0,674993000.0,,3059320000.0,5104757000.0,-107436000.0,-8778000.0,721968000.0,2951884000.0,2152873000.0,-75214000.0,-341055000.0,1190904000.0,961969000.0,-274619000.0,687350000.0,5104757000.0,228100000.0,227931135.0,229090085.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2017.0,Q1,2017-01-01,2017-03-31,2018-05-07 17:11:24+00:00,0.27,0.27,119205000.0,0.27,,2049000.0,61910000.0,61910000.0,61910000.0,,590251000.0,1150781000.0,129547000.0,-2815000.0,192044000.0,719798000.0,430983000.0,52960000.0,,311249000.0,119734000.0,-55775000.0,63959000.0,1150781000.0,229300000.0,227468526.0,228555952.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2017.0,Q1TTM,2016-04-01,2017-03-31,,2.74,2.74,450405000.0,2.73,,8163000.0,621766000.0,621766000.0,621766000.0,,2891256000.0,4947489000.0,14286000.0,-13922000.0,677626000.0,2905542000.0,2041947000.0,-6794000.0,-276859000.0,1128031000.0,913916000.0,-283987000.0,629929000.0,4947489000.0,229300000.0,227468526.0,228555952.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2018.0,FY,2018-01-01,2018-12-31,2020-02-27 17:05:58+00:00,4.28,4.28,561060000.0,4.25,,14467000.0,954843000.0,954843000.0,954843000.0,,3377076000.0,6055126000.0,,20653000.0,897929000.0,3377076000.0,2678050000.0,,-270404000.0,1458989000.0,1219061000.0,-249751000.0,969310000.0,6055126000.0,223100000.0,223001739.0,224419205.0
