company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2013.0,Q3TTM,2012-10-01,2013-09-30,,,-6000000.0,235499000.0,55078000.0,473017000.0,2574938000.0,477602000.0,-909750000.0,420414000.0,477602000.0,-909750000.0,420414000.0,-11734000.0,67532000.0,67532000.0,68305000.0,1268000.0,,,,-909750000.0,-2571621000.0,,
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2013.0,Q3,2013-07-01,2013-09-30,,,,64197000.0,-93455000.0,,70057000.0,-94698000.0,-76745000.0,145563000.0,-94698000.0,-76745000.0,145563000.0,-25880000.0,172894000.0,172894000.0,1927000.0,1268000.0,,,,-76745000.0,-166023000.0,,
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-31 10:20:35+00:00,,,180143000.0,94081000.0,473017000.0,2359310000.0,448882000.0,-835765000.0,398343000.0,448882000.0,-835765000.0,398343000.0,11460000.0,66479000.0,66479000.0,57640000.0,1268000.0,,,,-835765000.0,-2384713000.0,,
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2013.0,Q2TTM,2012-07-01,2013-06-30,,,-6000000.0,226341000.0,85876000.0,473017000.0,2569666000.0,509440000.0,-887887000.0,395586000.0,509440000.0,-887887000.0,395586000.0,17139000.0,22826000.0,22826000.0,66543000.0,,,,,-887887000.0,-2533243000.0,,
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2013.0,Q2,2013-04-01,2013-06-30,,,,60466000.0,96216000.0,,1544728000.0,504822000.0,-673868000.0,170685000.0,504822000.0,-673868000.0,170685000.0,1639000.0,-8915000.0,-8915000.0,22918000.0,,,79651000.0,,-673868000.0,-1119557000.0,,
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-31 16:00:57+00:00,,,115946000.0,187536000.0,473017000.0,2289253000.0,543580000.0,-759020000.0,252780000.0,543580000.0,-759020000.0,252780000.0,37340000.0,-106415000.0,-106415000.0,55713000.0,,,,,-759020000.0,-2218690000.0,,
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2013.0,Q1,2013-01-01,2013-03-31,2014-05-01 14:24:27+00:00,,,55480000.0,91320000.0,473017000.0,744525000.0,38758000.0,-85152000.0,82095000.0,38758000.0,-85152000.0,82095000.0,35701000.0,-97500000.0,-97500000.0,32795000.0,0.0,,-79651000.0,,-85152000.0,-1099133000.0,,
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2013.0,Q1TTM,2012-04-01,2013-03-31,,,-6000000.0,219147000.0,-4812000.0,473017000.0,1394138000.0,59632000.0,-364659000.0,322255000.0,59632000.0,-364659000.0,322255000.0,17228000.0,67772000.0,67772000.0,46148000.0,,,-79651000.0,,-364659000.0,-1727872000.0,,
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2014.0,FY,2014-01-01,2014-12-31,2017-02-27 16:05:32+00:00,-826686000.0,,304877000.0,-42122000.0,,3107721000.0,1189416000.0,-1796660000.0,635601000.0,1189416000.0,-1796660000.0,635601000.0,28357000.0,342601000.0,342601000.0,30245000.0,5857000.0,,-37261000.0,-5334000.0,-964640000.0,-1804901000.0,-82000000.0,
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2014.0,Q4,2014-10-01,2014-12-31,,-826686000.0,,91571000.0,-151740000.0,,2006434000.0,1025901000.0,-931823000.0,-65123000.0,1025901000.0,-931823000.0,-65123000.0,28955000.0,-25648000.0,-25648000.0,20694000.0,2776000.0,,-33408000.0,-5334000.0,-99803000.0,-949901000.0,,
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-04 17:03:15+00:00,,,213306000.0,109618000.0,,1101287000.0,163515000.0,-864837000.0,700724000.0,163515000.0,-864837000.0,700724000.0,-598000.0,368249000.0,368249000.0,9551000.0,3081000.0,,-3853000.0,,-864837000.0,-855000000.0,-82000000.0,
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2014.0,Q3TTM,2013-10-01,2014-09-30,,,,278274000.0,83389000.0,897000.0,1264288000.0,145170000.0,-923923000.0,777662000.0,145170000.0,-923923000.0,777662000.0,-1091000.0,404656000.0,404656000.0,11343000.0,3833000.0,,-120547000.0,,-923923000.0,-921301000.0,-82000000.0,
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2014.0,Q3,2014-07-01,2014-09-30,,,,72078000.0,-98212000.0,,186742000.0,-111959000.0,-77271000.0,181616000.0,-111959000.0,-77271000.0,181616000.0,-7614000.0,203278000.0,203278000.0,4472000.0,923000.0,,-738000.0,,-77271000.0,-296041000.0,-2845000.0,
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2014.0,Q2TTM,2013-07-01,2014-06-30,,,,270393000.0,88146000.0,897000.0,1147603000.0,162431000.0,-923397000.0,741609000.0,162431000.0,-923397000.0,741609000.0,-19357000.0,374272000.0,374272000.0,8798000.0,4178000.0,,-119809000.0,,-923397000.0,-791283000.0,-79155000.0,
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2014.0,Q2,2014-04-01,2014-06-30,,,,71520000.0,102931000.0,,130094000.0,-250995000.0,-41256000.0,290974000.0,-250995000.0,-41256000.0,290974000.0,-1277000.0,113279000.0,113279000.0,3244000.0,1818000.0,,-3115000.0,,-41256000.0,-300637000.0,-79155000.0,
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-07 14:53:10+00:00,,,141228000.0,207830000.0,,914545000.0,275474000.0,-787566000.0,519108000.0,275474000.0,-787566000.0,519108000.0,7016000.0,164971000.0,164971000.0,5079000.0,2158000.0,,-3115000.0,,-787566000.0,-558959000.0,-79155000.0,
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2014.0,Q1TTM,2013-04-01,2014-03-31,,,,259339000.0,81431000.0,897000.0,2562237000.0,918248000.0,-1556009000.0,621320000.0,918248000.0,-1556009000.0,621320000.0,-16441000.0,252078000.0,252078000.0,28472000.0,2360000.0,,-37043000.0,,-1556009000.0,-1610203000.0,,
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2014.0,Q1,2014-01-01,2014-03-31,2015-05-08 11:05:01+00:00,,,69708000.0,104899000.0,,784451000.0,526469000.0,-746310000.0,228134000.0,526469000.0,-746310000.0,228134000.0,8293000.0,51692000.0,51692000.0,1835000.0,340000.0,,,,-746310000.0,-258322000.0,,
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2015.0,FY,2015-01-01,2015-12-31,2018-02-27 11:54:39+00:00,-750000.0,,450335000.0,158445000.0,69985000.0,1855809000.0,195188000.0,-1206253000.0,1042178000.0,195188000.0,-1206253000.0,1042178000.0,31113000.0,427137000.0,427137000.0,6261000.0,,,-37042000.0,-86351000.0,-1121984000.0,-1586308000.0,-107256000.0,2832000.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2015.0,Q4,2015-10-01,2015-12-31,,,,122474000.0,-113603000.0,69127000.0,1480058000.0,692750000.0,-875785000.0,68792000.0,692750000.0,-875785000.0,68792000.0,-114243000.0,38312000.0,38312000.0,21609000.0,-66527000.0,,-18521000.0,-86351000.0,-791176000.0,-671556000.0,-99831000.0,1742000.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2015.0,Q3,2015-07-01,2015-09-30,,-750000.0,,113144000.0,-116931000.0,858000.0,35691000.0,-79057000.0,-125412000.0,261691000.0,-79057000.0,-125412000.0,261691000.0,57222000.0,251787000.0,251787000.0,13691000.0,11504000.0,,1000.0,,-125752000.0,-119686000.0,-7425000.0,1090000.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-09 16:13:24+00:00,-750000.0,,327861000.0,272048000.0,858000.0,375751000.0,-497562000.0,-330468000.0,973386000.0,-497562000.0,-330468000.0,973386000.0,145356000.0,388825000.0,388825000.0,-15348000.0,66527000.0,,-18521000.0,,-330808000.0,-914752000.0,-7425000.0,1090000.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2015.0,Q3TTM,2014-10-01,2015-09-30,,-827436000.0,,419432000.0,120308000.0,858000.0,2382185000.0,528339000.0,-1262291000.0,908263000.0,528339000.0,-1262291000.0,908263000.0,174311000.0,363177000.0,363177000.0,5346000.0,69303000.0,,-51929000.0,-5334000.0,-430611000.0,-1864653000.0,-7425000.0,1090000.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-09 16:05:04+00:00,,,214717000.0,388979000.0,,340060000.0,-418505000.0,-205056000.0,711695000.0,-418505000.0,-205056000.0,711695000.0,88134000.0,137038000.0,137038000.0,-29039000.0,55023000.0,,-18522000.0,,-205056000.0,-795066000.0,,
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2015.0,Q2TTM,2014-07-01,2015-06-30,,-826686000.0,,378366000.0,139027000.0,,2533236000.0,495437000.0,-1214150000.0,828188000.0,495437000.0,-1214150000.0,828188000.0,109475000.0,314668000.0,314668000.0,-3873000.0,58722000.0,,-52668000.0,-5334000.0,-382130000.0,-2041008000.0,-2845000.0,
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2015.0,Q2,2015-04-01,2015-06-30,,,,110184000.0,160366000.0,,116027000.0,-213444000.0,-131925000.0,396905000.0,-213444000.0,-131925000.0,396905000.0,51536000.0,158494000.0,158494000.0,-32139000.0,3233000.0,,-18522000.0,,-131925000.0,-314182000.0,,
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2015.0,Q1,2015-01-01,2015-03-31,2016-05-10 16:08:21+00:00,,,104533000.0,228613000.0,,224033000.0,-205061000.0,-73131000.0,314790000.0,-205061000.0,-73131000.0,314790000.0,36598000.0,-21456000.0,-21456000.0,3100000.0,51790000.0,,,,-73131000.0,-480884000.0,,
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2015.0,Q1TTM,2014-04-01,2015-03-31,,-826686000.0,,339702000.0,81592000.0,,2547303000.0,457886000.0,-1123481000.0,722257000.0,457886000.0,-1123481000.0,722257000.0,56662000.0,269453000.0,269453000.0,31510000.0,57307000.0,,-37261000.0,-5334000.0,-291461000.0,-2027463000.0,-82000000.0,
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2016.0,FY,2016-01-01,2016-12-31,2019-02-27 15:37:01+00:00,,,445635000.0,76907000.0,9169000.0,3753928000.0,-122763000.0,-1128914000.0,1264087000.0,-122763000.0,-1128914000.0,1264087000.0,12410000.0,633085000.0,633085000.0,108460000.0,,,-18522000.0,-36954000.0,-1092091000.0,-3817339000.0,-49999000.0,131000.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2016.0,Q4,2016-10-01,2016-12-31,,,-11537000.0,118269000.0,-62040000.0,1954000.0,1066573000.0,-23734000.0,-178678000.0,175328000.0,-23734000.0,-178678000.0,175328000.0,-27084000.0,72232000.0,72232000.0,58404000.0,,,-18522000.0,-2654000.0,-176155000.0,-1073739000.0,,131000.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-09 16:01:43+00:00,,11537000.0,327366000.0,138947000.0,7215000.0,2687355000.0,-99029000.0,-950236000.0,1088759000.0,-99029000.0,-950236000.0,1088759000.0,39494000.0,560853000.0,560853000.0,50056000.0,,,,-34300000.0,-915936000.0,-2743600000.0,-49999000.0,
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2016.0,Q3TTM,2015-10-01,2016-09-30,,,11537000.0,449840000.0,25344000.0,76342000.0,4167413000.0,593721000.0,-1826021000.0,1157551000.0,593721000.0,-1826021000.0,1157551000.0,-74749000.0,599165000.0,599165000.0,71665000.0,-66527000.0,,-18521000.0,-120651000.0,-1707112000.0,-3415156000.0,-149830000.0,1742000.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2016.0,Q3,2016-07-01,2016-09-30,,,110000.0,115098000.0,-134357000.0,3036000.0,123239000.0,-180046000.0,-151208000.0,340721000.0,-180046000.0,-151208000.0,340721000.0,9467000.0,342378000.0,342378000.0,17492000.0,,,,-171000.0,-151037000.0,-306321000.0,,
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-09 16:33:16+00:00,,11427000.0,212268000.0,273304000.0,4179000.0,2564116000.0,81017000.0,-799028000.0,748038000.0,81017000.0,-799028000.0,748038000.0,30027000.0,218475000.0,218475000.0,32564000.0,,,,-34129000.0,-764899000.0,-2437279000.0,-49999000.0,
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2016.0,Q2TTM,2015-07-01,2016-06-30,,-750000.0,11427000.0,447886000.0,42770000.0,74164000.0,4079865000.0,694710000.0,-1800225000.0,1078521000.0,694710000.0,-1800225000.0,1078521000.0,-26994000.0,508574000.0,508574000.0,67864000.0,-55023000.0,,-18520000.0,-120480000.0,-1681827000.0,-3228521000.0,-157255000.0,2832000.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2016.0,Q2,2016-04-01,2016-06-30,,,11427000.0,107582000.0,136943000.0,1031000.0,2360116000.0,238989000.0,-665834000.0,417942000.0,238989000.0,-665834000.0,417942000.0,-8903000.0,145246000.0,145246000.0,16744000.0,,,,-32962000.0,-632872000.0,-2122158000.0,,
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2016.0,Q1,2016-01-01,2016-03-31,2017-05-10 15:14:35+00:00,,,104686000.0,136361000.0,3148000.0,204000000.0,-157972000.0,-133194000.0,330096000.0,-157972000.0,-133194000.0,330096000.0,38930000.0,73229000.0,73229000.0,15820000.0,,,,-1167000.0,-132027000.0,-315121000.0,-49999000.0,
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2016.0,Q1TTM,2015-04-01,2016-03-31,,-750000.0,,450488000.0,66193000.0,73133000.0,1835776000.0,242277000.0,-1266316000.0,1057484000.0,242277000.0,-1266316000.0,1057484000.0,33445000.0,521822000.0,521822000.0,18981000.0,-51790000.0,,-37042000.0,-87518000.0,-1180880000.0,-1420545000.0,-157255000.0,2832000.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2017.0,FY,2017-01-01,2017-12-31,2020-02-27 17:05:58+00:00,,,521484000.0,257796000.0,30032000.0,1816390000.0,-148506000.0,-1404898000.0,1606411000.0,-148506000.0,-1404898000.0,1601247000.0,47843000.0,759872000.0,759872000.0,67259000.0,-6342000.0,664000.0,,-35694000.0,-1372214000.0,-1988586000.0,,2346000.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-09 15:47:05+00:00,,,385957000.0,247350000.0,28063000.0,1217060000.0,199688000.0,-1164769000.0,1359638000.0,199688000.0,-1164769000.0,1359638000.0,394557000.0,661075000.0,661075000.0,65256000.0,-6342000.0,,,-35255000.0,-1129514000.0,-1039093000.0,,
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2017.0,Q3TTM,2016-10-01,2017-09-30,,,-11537000.0,504226000.0,185310000.0,30017000.0,2283633000.0,175954000.0,-1343447000.0,1534966000.0,175954000.0,-1343447000.0,1534966000.0,367473000.0,733307000.0,733307000.0,123660000.0,-6342000.0,,-18522000.0,-37909000.0,-1305669000.0,-2112832000.0,,131000.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2017.0,Q3,2017-07-01,2017-09-30,,,,137339000.0,-120625000.0,14850000.0,,-72069000.0,-64249000.0,439907000.0,-72069000.0,-64249000.0,439907000.0,303589000.0,400692000.0,400692000.0,22501000.0,-6342000.0,,,,-64249000.0,-86764000.0,6187000.0,
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-09 16:38:03+00:00,,,248618000.0,367975000.0,13213000.0,1217060000.0,271757000.0,-1100520000.0,919731000.0,271757000.0,-1100520000.0,919731000.0,90968000.0,260383000.0,260383000.0,42755000.0,,,,-35255000.0,-1065265000.0,-952329000.0,-6187000.0,
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2017.0,Q2TTM,2016-07-01,2017-06-30,,,-11427000.0,481985000.0,171578000.0,18203000.0,2406872000.0,67977000.0,-1430406000.0,1435780000.0,67977000.0,-1430406000.0,1435780000.0,73351000.0,674993000.0,674993000.0,118651000.0,,,-18522000.0,-38080000.0,-1392457000.0,-2332389000.0,-6187000.0,131000.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2017.0,Q2,2017-04-01,2017-06-30,,,,127025000.0,136444000.0,3747000.0,981060000.0,497482000.0,-982743000.0,484787000.0,497482000.0,-982743000.0,484787000.0,-474000.0,198473000.0,198473000.0,24229000.0,,,,-35255000.0,-947488000.0,-485688000.0,-1637000.0,
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2017.0,Q1,2017-01-01,2017-03-31,2018-05-07 17:11:24+00:00,,,121593000.0,231531000.0,9466000.0,236000000.0,-225725000.0,-117777000.0,434944000.0,-225725000.0,-117777000.0,434944000.0,91442000.0,61910000.0,61910000.0,18526000.0,,,,,-117777000.0,-466641000.0,-4550000.0,
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2017.0,Q1TTM,2016-04-01,2017-03-31,,,,462542000.0,172077000.0,15487000.0,3785928000.0,-190516000.0,-1113497000.0,1368935000.0,-190516000.0,-1113497000.0,1368935000.0,64922000.0,621766000.0,621766000.0,111166000.0,,,-18522000.0,-35787000.0,-1077841000.0,-3968859000.0,-4550000.0,131000.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2018.0,FY,2018-01-01,2018-12-31,2020-02-27 17:05:58+00:00,,,566972000.0,430994000.0,28819000.0,1904865000.0,-584802000.0,-1502708000.0,2075171000.0,-584802000.0,-1502708000.0,2075171000.0,-12339000.0,954843000.0,954843000.0,122362000.0,-13855000.0,1011000.0,,-1719000.0,-1566796000.0,-1839820000.0,-664811000.0,64796000.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2018.0,Q4,2018-10-01,2018-12-31,,,,146818000.0,25325000.0,2177000.0,413513000.0,-271099000.0,-206581000.0,355070000.0,-271099000.0,-206581000.0,355070000.0,-122610000.0,154634000.0,154634000.0,28293000.0,-15000.0,256000.0,,-1719000.0,-205118000.0,-485468000.0,-201306000.0,
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-08 14:59:36+00:00,,,420154000.0,405669000.0,26642000.0,1491352000.0,-313703000.0,-1296127000.0,1720101000.0,-313703000.0,-1296127000.0,1720101000.0,110271000.0,800209000.0,800209000.0,94069000.0,-13840000.0,755000.0,,0.0,-1361678000.0,-1354352000.0,-463505000.0,64796000.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2018.0,Q3TTM,2017-10-01,2018-09-30,,,,555681000.0,416115000.0,28611000.0,2090682000.0,-661897000.0,-1536256000.0,1966874000.0,-661897000.0,-1536256000.0,1961710000.0,-236443000.0,899006000.0,899006000.0,96072000.0,-13840000.0,1419000.0,,-439000.0,-1604378000.0,-2303845000.0,-463505000.0,67142000.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2018.0,Q3,2018-07-01,2018-09-30,,,,145312000.0,-178965000.0,7616000.0,46000000.0,-274856000.0,,466300000.0,-274856000.0,-109990000.0,466300000.0,81454000.0,470378000.0,470378000.0,29575000.0,-425000.0,0.0,,,0.0,-328047000.0,,
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-08 16:50:15+00:00,,,274842000.0,584634000.0,19026000.0,1445352000.0,-38847000.0,-1187139000.0,1253801000.0,-38847000.0,-1186137000.0,1253801000.0,28817000.0,329831000.0,329831000.0,64494000.0,-13415000.0,-501000.0,,,-1251434000.0,-1026305000.0,-463505000.0,64796000.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2018.0,Q2TTM,2017-07-01,2018-06-30,,,,547708000.0,474455000.0,35845000.0,2044682000.0,-459110000.0,-1491517000.0,1940481000.0,-459110000.0,-1490515000.0,1935317000.0,-14308000.0,829320000.0,829320000.0,88998000.0,-19757000.0,163000.0,,-439000.0,-1558383000.0,-2062562000.0,-457318000.0,67142000.0
