company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otherincome,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Cablevision Systems Corp ,CVC,,1053112,2010.0,Q2TTM,2009-07-01,2010-06-30,,1.07,1.07,0.53,854824000.0,1.04,71319000.0,312491000.0,118128000.0,194363000.0,312371000.0,120000.0,2518642000.0,5832209000.0,,-157820000.0,1676000.0,1348173000.0,2518642000.0,3313567000.0,824959000.0,63332000.0,2204673000.0,1108894000.0,-919447000.0,189447000.0,5832209000.0,289800000.0,295762000.0,303914000.0
Cablevision Systems Corp ,CVC,,1053112,2010.0,Q2,2010-04-01,2010-06-30,2011-08-09 17:16:25+00:00,0.21,0.21,0.125,217987000.0,0.2,-11092000.0,61081000.0,20528000.0,40553000.0,60864000.0,217000.0,647084000.0,1548203000.0,,10761000.0,158000.0,353986000.0,647084000.0,901119000.0,299158000.0,-31155000.0,572131000.0,328988000.0,-319552000.0,9436000.0,1548203000.0,289800000.0,295762000.0,303914000.0
Cablevision Systems Corp ,CVC,,1053112,2010.0,Q1TTM,2009-04-01,2010-03-31,,1.16,1.16,0.5,895038000.0,1.13,163336000.0,338469000.0,185251000.0,153218000.0,338515000.0,-46000.0,2566726000.0,5986863000.0,,-169921000.0,5546000.0,1400723000.0,2566726000.0,3420137000.0,713980000.0,113658000.0,2301307000.0,1118830000.0,-770243000.0,348587000.0,5986863000.0,296600000.0,293884000.0,302826000.0
Cablevision Systems Corp ,CVC,,1053112,2010.0,Q1,2010-01-01,2010-03-31,2011-05-05 17:22:55+00:00,0.25,0.25,0.1,241893000.0,0.24,66728000.0,74188000.0,78310000.0,-4122000.0,74160000.0,28000.0,737596000.0,1752401000.0,,-69667000.0,-209000.0,418048000.0,737596000.0,1014805000.0,183301000.0,42933000.0,659732000.0,355073000.0,-210035000.0,145038000.0,1752401000.0,296600000.0,293884000.0,302826000.0
Cablevision Systems Corp ,CVC,,1053112,2011.0,Q4,2011-10-01,2011-12-31,,0.23,0.23,0.15,97200000.0,0.21,72876000.0,60501000.0,113170000.0,-52669000.0,60629000.0,-128000.0,404057000.0,1153013000.0,,-35644000.0,6019000.0,270454000.0,404057000.0,748956000.0,776468000.0,622875000.0,373673000.0,375283000.0,-189237000.0,186046000.0,1153013000.0,275300000.0,276369000.0,284904000.0
Cablevision Systems Corp ,CVC,,1053112,2011.0,FY,2011-01-01,2011-12-31,2014-02-26 16:49:54+00:00,1.06,1.06,0.575,846533000.0,1.02,220552000.0,292281000.0,291327000.0,954000.0,291857000.0,424000.0,2653978000.0,6162608000.0,,-4571000.0,6311000.0,1398061000.0,2653978000.0,3508630000.0,779495000.0,38220000.0,2250905000.0,1257725000.0,-745846000.0,511879000.0,6162608000.0,275300000.0,276369000.0,284904000.0
Cablevision Systems Corp ,CVC,,1053112,2011.0,Q3YTD,2011-01-01,2011-09-30,,0.83,0.83,0.43,749333000.0,0.81,147676000.0,231780000.0,178157000.0,53623000.0,231228000.0,552000.0,2249921000.0,5009595000.0,,31073000.0,292000.0,1127607000.0,2249921000.0,2759674000.0,3027000.0,-584655000.0,1877232000.0,882442000.0,-556609000.0,325833000.0,5009595000.0,280900000.0,275145000.0,284113000.0
Cablevision Systems Corp ,CVC,,1053112,2011.0,Q3TTM,2010-10-01,2011-09-30,,1.22,1.22,0.55,957590000.0,1.2,158791000.0,345745000.0,218321000.0,127424000.0,345091000.0,654000.0,2860446000.0,6343739000.0,,-31961000.0,274000.0,1449427000.0,2860446000.0,3483293000.0,165281000.0,-501648000.0,2407291000.0,1076002000.0,-698890000.0,377112000.0,6343739000.0,280900000.0,275145000.0,284113000.0
Cablevision Systems Corp ,CVC,,1053112,2011.0,Q3,2011-07-01,2011-09-30,2012-11-06 17:00:01+00:00,0.14,0.14,0.15,256545000.0,0.14,35297000.0,39604000.0,39604000.0,0.0,39319000.0,285000.0,766205000.0,1665790000.0,,83185000.0,27000.0,370610000.0,766205000.0,899585000.0,3027000.0,-277660000.0,627182000.0,272403000.0,-197502000.0,74901000.0,1665790000.0,280900000.0,275145000.0,284113000.0
Cablevision Systems Corp ,CVC,,1053112,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.69,0.69,0.28,492788000.0,0.67,112379000.0,192176000.0,138553000.0,53623000.0,191909000.0,267000.0,1483716000.0,3343805000.0,,-52112000.0,265000.0,756997000.0,1483716000.0,1860089000.0,,-306995000.0,1250050000.0,610039000.0,-359107000.0,250932000.0,3343805000.0,274500000.0,278303000.0,286154000.0
Cablevision Systems Corp ,CVC,,1053112,2011.0,Q2TTM,2010-07-01,2011-06-30,,1.46,1.46,0.53,920000000.0,1.43,170510000.0,418504000.0,247464000.0,171040000.0,417833000.0,671000.0,2762784000.0,6220776000.0,,-146765000.0,258000.0,1425694000.0,2762784000.0,3457992000.0,338883000.0,-208418000.0,2345952000.0,1112040000.0,-694066000.0,417974000.0,6220776000.0,274500000.0,278303000.0,286154000.0
Cablevision Systems Corp ,CVC,,1053112,2011.0,Q2,2011-04-01,2011-06-30,2012-08-07 16:53:01+00:00,0.32,0.32,0.15,247605000.0,0.31,59836000.0,88132000.0,69540000.0,18592000.0,87844000.0,288000.0,745728000.0,1688681000.0,,-8082000.0,94000.0,382813000.0,745728000.0,942953000.0,,-174983000.0,630512000.0,312441000.0,-183065000.0,129376000.0,1688681000.0,274500000.0,278303000.0,286154000.0
Cablevision Systems Corp ,CVC,,1053112,2011.0,Q1TTM,2010-04-01,2011-03-31,,1.35,1.35,0.5,890382000.0,1.32,99582000.0,391453000.0,198452000.0,193001000.0,390853000.0,600000.0,2664140000.0,6080298000.0,,-127922000.0,322000.0,1396867000.0,2664140000.0,3416158000.0,638041000.0,-64590000.0,2287571000.0,1128587000.0,-830553000.0,298034000.0,6080298000.0,281300000.0,282123000.0,291221000.0
Cablevision Systems Corp ,CVC,,1053112,2011.0,Q1,2011-01-01,2011-03-31,2012-05-03 16:49:55+00:00,0.37,0.37,0.125,245183000.0,0.36,52543000.0,104044000.0,69013000.0,35031000.0,104065000.0,-21000.0,737988000.0,1655124000.0,,-44030000.0,171000.0,374184000.0,737988000.0,917136000.0,,-132012000.0,619538000.0,297598000.0,-176042000.0,121556000.0,1655124000.0,281300000.0,282123000.0,291221000.0
Cablevision Systems Corp ,CVC,,1053112,2012.0,Q4,2012-10-01,2012-12-31,,0.45,0.45,0.15,251236000.0,0.43,-47582000.0,116584000.0,-70990000.0,187574000.0,116538000.0,46000.0,812302000.0,1500317000.0,,-25714000.0,-709000.0,401724000.0,812302000.0,688015000.0,666213000.0,537591000.0,652251000.0,35764000.0,-154336000.0,-118572000.0,1500317000.0,262400000.0,262258000.0,267330000.0
Cablevision Systems Corp ,CVC,,1053112,2012.0,FY,2012-01-01,2012-12-31,2015-02-25 16:06:59+00:00,0.89,0.89,0.6,907775000.0,0.87,51994000.0,233613000.0,74325000.0,159288000.0,233523000.0,90000.0,3001577000.0,6131675000.0,,-210677000.0,-770000.0,1454045000.0,3001577000.0,3130098000.0,727265000.0,295213000.0,2361050000.0,769048000.0,-642729000.0,126319000.0,6131675000.0,262400000.0,262258000.0,267330000.0
Cablevision Systems Corp ,CVC,,1053112,2012.0,Q3YTD,2012-01-01,2012-09-30,,0.44,0.44,0.45,656539000.0,0.44,99576000.0,117029000.0,145315000.0,-28286000.0,116985000.0,44000.0,2189275000.0,4631358000.0,,-184963000.0,-61000.0,1052321000.0,2189275000.0,2442083000.0,61052000.0,-242378000.0,1708799000.0,733284000.0,-488393000.0,244891000.0,4631358000.0,379100000.0,259905000.0,264636000.0
Cablevision Systems Corp ,CVC,,1053112,2012.0,Q3TTM,2011-10-01,2012-09-30,,0.67,0.67,0.6,753739000.0,0.65,172452000.0,177530000.0,258485000.0,-80955000.0,177614000.0,-84000.0,2593332000.0,5784371000.0,,-220607000.0,5958000.0,1322775000.0,2593332000.0,3191039000.0,837520000.0,380497000.0,2082472000.0,1108567000.0,-677630000.0,430937000.0,5784371000.0,379100000.0,259905000.0,264636000.0
Cablevision Systems Corp ,CVC,,1053112,2012.0,Q3,2012-07-01,2012-09-30,2013-11-08 16:34:59+00:00,-0.01,-0.01,0.15,227814000.0,-0.01,9905000.0,-3864000.0,3712000.0,-7576000.0,-3791000.0,-73000.0,737477000.0,1539515000.0,,-56608000.0,330000.0,356231000.0,737477000.0,802038000.0,61052000.0,-86386000.0,584375000.0,217663000.0,-204046000.0,13617000.0,1539515000.0,379100000.0,259905000.0,264636000.0
Cablevision Systems Corp ,CVC,,1053112,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.45,0.45,0.3,428725000.0,0.45,89671000.0,120893000.0,141603000.0,-20710000.0,120776000.0,117000.0,1451798000.0,3091843000.0,,-128355000.0,-391000.0,696090000.0,1451798000.0,1640045000.0,,-155992000.0,1124424000.0,515621000.0,-284347000.0,231274000.0,3091843000.0,264700000.0,263428000.0,267482000.0
Cablevision Systems Corp ,CVC,,1053112,2012.0,Q2TTM,2011-07-01,2012-06-30,,0.82,0.82,0.6,782470000.0,0.8,197844000.0,220998000.0,294377000.0,-73379000.0,220724000.0,274000.0,2622060000.0,5910646000.0,,-80814000.0,5655000.0,1337154000.0,2622060000.0,3288586000.0,779495000.0,189223000.0,2125279000.0,1163307000.0,-671086000.0,492221000.0,5910646000.0,264700000.0,263428000.0,267482000.0
Cablevision Systems Corp ,CVC,,1053112,2012.0,Q2,2012-04-01,2012-06-30,2013-08-02 16:08:14+00:00,0.24,0.24,0.15,216361000.0,0.24,50534000.0,63789000.0,77239000.0,-13450000.0,63529000.0,260000.0,725841000.0,1556618000.0,,-16060000.0,-93000.0,346321000.0,725841000.0,830777000.0,0.0,-124355000.0,562589000.0,268188000.0,-140415000.0,127773000.0,1556618000.0,264700000.0,263428000.0,267482000.0
Cablevision Systems Corp ,CVC,,1053112,2012.0,Q1TTM,2011-04-01,2012-03-31,,0.9,0.9,0.6,813714000.0,0.87,207146000.0,245341000.0,286678000.0,-41337000.0,245039000.0,302000.0,2641947000.0,6042709000.0,,-72836000.0,5842000.0,1373646000.0,2641947000.0,3400762000.0,779495000.0,138595000.0,2193202000.0,1207560000.0,-713736000.0,493824000.0,6042709000.0,272600000.0,267419000.0,274038000.0
Cablevision Systems Corp ,CVC,,1053112,2012.0,Q1,2012-01-01,2012-03-31,2013-05-09 16:35:11+00:00,0.21,0.21,0.15,212364000.0,0.21,39137000.0,57104000.0,64364000.0,-7260000.0,57247000.0,-143000.0,725957000.0,1535225000.0,,-112295000.0,-298000.0,349769000.0,725957000.0,809268000.0,,-31637000.0,561835000.0,247433000.0,-143932000.0,103501000.0,1535225000.0,272600000.0,267419000.0,274038000.0
Cablevision Systems Corp ,CVC,,1053112,2013.0,FY,2013-01-01,2013-12-31,2016-02-25 08:46:05+00:00,1.79,1.79,0.6,909147000.0,1.75,65635000.0,465641000.0,127325000.0,338316000.0,465661000.0,-20000.0,3079226000.0,6232152000.0,,-196252000.0,23550000.0,1521005000.0,3079226000.0,3152926000.0,623644000.0,313632000.0,2453702000.0,699224000.0,-506264000.0,192960000.0,6232152000.0,260100000.0,260763000.0,265935000.0
Cablevision Systems Corp ,CVC,,1053112,2013.0,Q4,2013-10-01,2013-12-31,,0.2,0.2,0.15,251544000.0,0.2,21599000.0,51288000.0,46488000.0,4800000.0,51842000.0,-554000.0,759465000.0,1583468000.0,,-104665000.0,24132000.0,379680000.0,759465000.0,824003000.0,600498000.0,604603000.0,655356000.0,168647000.0,-100560000.0,68087000.0,1583468000.0,260100000.0,260763000.0,265935000.0
Cablevision Systems Corp ,CVC,,1053112,2013.0,Q3YTD,2013-01-01,2013-09-30,,1.59,1.59,0.45,657603000.0,1.55,44036000.0,414353000.0,80837000.0,333516000.0,413819000.0,534000.0,2319761000.0,4648684000.0,,-91587000.0,-582000.0,1141325000.0,2319761000.0,2328923000.0,23146000.0,-290971000.0,1798346000.0,530577000.0,-405704000.0,124873000.0,4648684000.0,260700000.0,261287000.0,267558000.0
Cablevision Systems Corp ,CVC,,1053112,2013.0,Q3TTM,2012-10-01,2013-09-30,,2.04,2.04,0.6,908839000.0,1.98,-3546000.0,530937000.0,9847000.0,521090000.0,530357000.0,580000.0,3132063000.0,6149001000.0,,-117301000.0,-1291000.0,1543049000.0,3132063000.0,3016938000.0,689359000.0,246620000.0,2450597000.0,566341000.0,-560040000.0,6301000.0,6149001000.0,260700000.0,261287000.0,267558000.0
Cablevision Systems Corp ,CVC,,1053112,2013.0,Q3,2013-07-01,2013-09-30,2014-11-06 16:19:53+00:00,1.13,1.13,0.15,203405000.0,1.1,34172000.0,295034000.0,59748000.0,235286000.0,294601000.0,433000.0,767377000.0,1567837000.0,,-39945000.0,56000.0,371572000.0,767377000.0,800460000.0,16509000.0,-75053000.0,575033000.0,225427000.0,-131507000.0,93920000.0,1567837000.0,260700000.0,261287000.0,267558000.0
Cablevision Systems Corp ,CVC,,1053112,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.46,0.46,0.3,454198000.0,0.45,9864000.0,119319000.0,21089000.0,98230000.0,119218000.0,101000.0,1552384000.0,3080847000.0,,-51642000.0,-638000.0,769753000.0,1552384000.0,1528463000.0,6637000.0,-215918000.0,1223313000.0,305150000.0,-274197000.0,30953000.0,3080847000.0,260300000.0,260614000.0,264828000.0
Cablevision Systems Corp ,CVC,,1053112,2013.0,Q2TTM,2012-07-01,2013-06-30,,0.9,0.9,0.6,933248000.0,0.87,-27813000.0,232039000.0,-46189000.0,278228000.0,231965000.0,74000.0,3102163000.0,6120679000.0,,-133964000.0,-1017000.0,1527708000.0,3102163000.0,3018516000.0,733902000.0,235287000.0,2459939000.0,558577000.0,-632579000.0,-74002000.0,6120679000.0,260300000.0,260614000.0,264828000.0
Cablevision Systems Corp ,CVC,,1053112,2013.0,Q2,2013-04-01,2013-06-30,2014-08-05 16:22:35+00:00,0.52,0.52,0.15,229269000.0,0.51,20507000.0,135717000.0,28222000.0,107495000.0,135359000.0,358000.0,764343000.0,1569619000.0,,19695000.0,-273000.0,378517000.0,764343000.0,805276000.0,6637000.0,-162092000.0,607513000.0,197763000.0,-149034000.0,48729000.0,1569619000.0,260300000.0,260614000.0,264828000.0
Cablevision Systems Corp ,CVC,,1053112,2013.0,Q1TTM,2012-04-01,2013-03-31,,0.62,0.62,0.6,920340000.0,0.6,2214000.0,160111000.0,2828000.0,157283000.0,160135000.0,-24000.0,3063661000.0,6107678000.0,,-169719000.0,-837000.0,1495512000.0,3063661000.0,3044017000.0,727265000.0,273024000.0,2415015000.0,629002000.0,-623960000.0,5042000.0,6107678000.0,269000000.0,259500000.0,259500000.0
Cablevision Systems Corp ,CVC,,1053112,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 16:43:29+00:00,-0.06,-0.06,0.15,224929000.0,-0.06,-10643000.0,-16398000.0,-7133000.0,-9265000.0,-16141000.0,-257000.0,788041000.0,1511228000.0,,-71337000.0,-365000.0,391236000.0,788041000.0,723187000.0,0.0,-53826000.0,615800000.0,107387000.0,-125163000.0,-17776000.0,1511228000.0,269000000.0,259500000.0,259500000.0
Cablevision Systems Corp ,CVC,,1053112,2014.0,FY,2014-01-01,2014-12-31,2016-02-25 08:46:05+00:00,1.18,1.18,0.6,866502000.0,1.15,115768000.0,312204000.0,309382000.0,2822000.0,311439000.0,765000.0,3136808000.0,6460946000.0,,-40067000.0,2480000.0,1533898000.0,3136808000.0,3324138000.0,586120000.0,130079000.0,2402880000.0,921258000.0,-496108000.0,425150000.0,6460946000.0,263900000.0,264623000.0,270703000.0
Cablevision Systems Corp ,CVC,,1053112,2014.0,Q4,2014-10-01,2014-12-31,,0.21,0.21,0.15,222060000.0,0.21,32046000.0,56144000.0,56319000.0,-175000.0,55975000.0,169000.0,787880000.0,1631036000.0,,-63130000.0,1950000.0,413310000.0,787880000.0,843156000.0,575891000.0,521550000.0,637320000.0,205836000.0,-117471000.0,88365000.0,1631036000.0,263900000.0,264623000.0,270703000.0
Cablevision Systems Corp ,CVC,,1053112,2014.0,Q3,2014-07-01,2014-09-30,2015-11-03 16:31:39+00:00,0.27,0.27,0.15,209069000.0,0.26,48813000.0,71822000.0,71901000.0,-79000.0,71491000.0,331000.0,787628000.0,1626187000.0,,14490000.0,-137000.0,377181000.0,787628000.0,838559000.0,1931000.0,-144291000.0,586113000.0,252446000.0,-131732000.0,120714000.0,1626187000.0,264800000.0,265403000.0,271269000.0
Cablevision Systems Corp ,CVC,,1053112,2014.0,Q3YTD,2014-01-01,2014-09-30,,0.97,0.97,0.45,644442000.0,0.94,83722000.0,256060000.0,253063000.0,2997000.0,255464000.0,596000.0,2348928000.0,4829910000.0,,23063000.0,530000.0,1120588000.0,2348928000.0,2480982000.0,10229000.0,-391471000.0,1765560000.0,715422000.0,-378637000.0,336785000.0,4829910000.0,264800000.0,265403000.0,271269000.0
Cablevision Systems Corp ,CVC,,1053112,2014.0,Q3TTM,2013-10-01,2014-09-30,,1.17,1.17,0.6,895986000.0,1.14,105321000.0,307348000.0,299551000.0,7797000.0,307306000.0,42000.0,3108393000.0,6413378000.0,,-81602000.0,24662000.0,1500268000.0,3108393000.0,3304985000.0,610727000.0,213132000.0,2420916000.0,884069000.0,-479197000.0,404872000.0,6413378000.0,264800000.0,265403000.0,271269000.0
Cablevision Systems Corp ,CVC,,1053112,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.7,0.7,0.3,435373000.0,0.68,34909000.0,184238000.0,181162000.0,3076000.0,183973000.0,265000.0,1561300000.0,3203723000.0,,8573000.0,667000.0,743407000.0,1561300000.0,1642423000.0,8298000.0,-247180000.0,1179447000.0,462976000.0,-246905000.0,216071000.0,3203723000.0,261700000.0,263730000.0,269260000.0
Cablevision Systems Corp ,CVC,,1053112,2014.0,Q2TTM,2013-07-01,2014-06-30,,2.03,2.03,0.6,890322000.0,1.98,90680000.0,530560000.0,287398000.0,243162000.0,530416000.0,144000.0,3088142000.0,6355028000.0,,-136037000.0,24855000.0,1494659000.0,3088142000.0,3266886000.0,625305000.0,282370000.0,2409836000.0,857050000.0,-478972000.0,378078000.0,6355028000.0,261700000.0,263730000.0,269260000.0
Cablevision Systems Corp ,CVC,,1053112,2014.0,Q2,2014-04-01,2014-06-30,2015-08-07 16:38:25+00:00,0.36,0.36,0.15,221088000.0,0.35,61848000.0,94538000.0,91028000.0,3510000.0,94210000.0,328000.0,788317000.0,1628137000.0,,-30807000.0,-348000.0,363187000.0,788317000.0,839820000.0,7687000.0,-64523000.0,583927000.0,255893000.0,-103017000.0,152876000.0,1628137000.0,261700000.0,263730000.0,269260000.0
Cablevision Systems Corp ,CVC,,1053112,2014.0,Q1TTM,2013-04-01,2014-03-31,,2.19,2.19,0.6,898503000.0,2.14,49339000.0,571739000.0,224592000.0,347147000.0,571565000.0,174000.0,3064168000.0,6296510000.0,,-85535000.0,24930000.0,1509989000.0,3064168000.0,3232342000.0,624255000.0,184801000.0,2433422000.0,798920000.0,-524989000.0,273931000.0,6296510000.0,264000000.0,262328000.0,268224000.0
