company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,noncurrentnotereceivables,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,prepaidexpenses,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Cablevision Systems Corp ,CVC,,1053112,2012.0,FY,,2012-12-31,2014-02-26 16:49:54+00:00,493473000.0,320452000.0,196346000.0,-30763000.0,45560000.0,332610000.0,0.0,975693000.0,56089000.0,139523000.0,,190586000.0,264690000.0,835658000.0,9546187000.0,401417000.0,2929933000.0,1158000.0,6946000.0,,210347000.0,99307000.0,4268000.0,,134524000.0,51709000.0,190216000.0,43394000.0,209865000.0,1393377000.0,1061071000.0,131841000.0,11999000.0,401417000.0,-5011960000.0,435779000.0,7250289000.0,-5639164000.0,1377552000.0,1697013000.0,-5639164000.0,-5638006000.0,12876296000.0,7250289000.0,2942804000.0,11179283000.0,0.0,-1572134000.0
Cablevision Systems Corp ,CVC,,1053112,2012.0,Q3,,2012-09-30,2012-11-06 17:00:01+00:00,461363000.0,283969000.0,495540000.0,-21166000.0,47922000.0,438665000.0,0.0,976513000.0,54634000.0,196310000.0,,,442773000.0,1510478000.0,10854384000.0,384127000.0,3321871000.0,869000.0,9468000.0,,273207000.0,,4464000.0,,91863000.0,,,51182000.0,302652000.0,127924000.0,,139416000.0,14351000.0,384127000.0,-5128498000.0,424337000.0,7285306000.0,-5745284000.0,1442487000.0,1527737000.0,-5745284000.0,-5744415000.0,13015370000.0,7285306000.0,2520948000.0,11487633000.0,0.0,-1572133000.0
Cablevision Systems Corp ,CVC,,1053112,2012.0,Q2,,2012-06-30,2012-08-07 16:53:01+00:00,471651000.0,285153000.0,507029000.0,-21266000.0,37518000.0,337945000.0,0.0,1000811000.0,56521000.0,84941000.0,,,442773000.0,1523753000.0,10647954000.0,343320000.0,3298574000.0,673000.0,10648000.0,,158984000.0,,4660000.0,,60193000.0,,,52723000.0,287131000.0,120857000.0,,153094000.0,13891000.0,343896000.0,-5124707000.0,395694000.0,6991689000.0,-5656198000.0,1205029000.0,1491088000.0,-5656198000.0,-5655525000.0,12633323000.0,6991689000.0,2488086000.0,11142235000.0,0.0,-1511036000.0
Cablevision Systems Corp ,CVC,,1053112,2012.0,Q1,,2012-03-31,2012-05-03 16:49:55+00:00,444061000.0,253522000.0,535701000.0,-21419000.0,31320000.0,493543000.0,,1025170000.0,62653000.0,109712000.0,,,442773000.0,1536373000.0,10665732000.0,322272000.0,3243197000.0,1278000.0,10843000.0,,143187000.0,,132188000.0,,104999000.0,,,50365000.0,267675000.0,,,149118000.0,13368000.0,355469000.0,-5188236000.0,431964000.0,7088532000.0,-5627100000.0,1361364000.0,1579378000.0,-5624249000.0,-5622971000.0,12698135000.0,7088532000.0,2483971000.0,11118757000.0,0.0,-1442615000.0
Cablevision Systems Corp ,CVC,,1053112,2013.0,FY,,2013-12-31,2015-02-25 16:06:59+00:00,453870000.0,284599000.0,174674000.0,-42694000.0,19265000.0,702224000.0,0.0,889067000.0,47229000.0,159824000.0,,211682000.0,264690000.0,789250000.0,9400518000.0,696730000.0,2978353000.0,786000.0,5235000.0,,570056000.0,162812000.0,1683000.0,,99577000.0,,114569000.0,32569000.0,266388000.0,103367000.0,,158433000.0,9294000.0,419354000.0,-4546299000.0,339451000.0,6591076000.0,-5284330000.0,1724434000.0,1441052000.0,-5284330000.0,-5283544000.0,11865326000.0,6591076000.0,1888289000.0,10424274000.0,0.0,-1584404000.0
Cablevision Systems Corp ,CVC,,1053112,2013.0,Q3,,2013-09-30,2013-11-08 16:34:59+00:00,431432000.0,272507000.0,468007000.0,-30064000.0,22131000.0,824298000.0,0.0,914726000.0,49507000.0,85520000.0,,,264690000.0,828414000.0,9455519000.0,484857000.0,2946034000.0,510000.0,5339000.0,,472492000.0,,3738000.0,,99800000.0,0.0,0.0,37719000.0,344397000.0,108044000.0,0.0,141458000.0,12403000.0,484857000.0,-4598141000.0,417656000.0,6482136000.0,-5297057000.0,1808640000.0,1466402000.0,-5297057000.0,-5296547000.0,11766280000.0,6482136000.0,1727462000.0,10299878000.0,0.0,-1583578000.0
Cablevision Systems Corp ,CVC,,1053112,2013.0,Q2,,2013-06-30,2013-08-02 16:08:14+00:00,452051000.0,259062000.0,471295000.0,-30344000.0,49600000.0,449510000.0,0.0,928589000.0,45922000.0,325378000.0,,,264690000.0,831618000.0,9604521000.0,449741000.0,2967316000.0,1122000.0,5471000.0,,439059000.0,,3865000.0,,114617000.0,34513000.0,57021000.0,53944000.0,339160000.0,1358725000.0,1043528000.0,139997000.0,11412000.0,449741000.0,-4892742000.0,531339000.0,7588100000.0,-5578018000.0,1658201000.0,1672245000.0,-5578018000.0,-5576896000.0,13153584000.0,7588100000.0,2962583000.0,11481339000.0,0.0,-1583521000.0
Cablevision Systems Corp ,CVC,,1053112,2013.0,Q1,,2013-03-31,2013-05-09 16:35:11+00:00,435279000.0,260509000.0,468638000.0,-30553000.0,52441000.0,244140000.0,0.0,952903000.0,58690000.0,134732000.0,,,264690000.0,834776000.0,9754570000.0,565916000.0,2931605000.0,1067000.0,6468000.0,,184359000.0,,4066000.0,,152977000.0,50893000.0,81765000.0,45205000.0,355302000.0,1325087000.0,1027719000.0,145176000.0,12211000.0,336358000.0,-5028101000.0,240936000.0,7143153000.0,-5689269000.0,1171808000.0,1438285000.0,-5689269000.0,-5688202000.0,12819144000.0,7143153000.0,3039740000.0,11380859000.0,0.0,-1583518000.0
Cablevision Systems Corp ,CVC,,1053112,2014.0,FY,,2014-12-31,2016-02-25 08:46:05+00:00,461412000.0,279258000.0,160822000.0,-42235000.0,29196000.0,850413000.0,0.0,826647000.0,52932000.0,37943000.0,,306270000.0,264690000.0,775879000.0,9105458000.0,622958000.0,3025747000.0,779000.0,4701000.0,,611088000.0,120644000.0,,0.0,93010000.0,,117354000.0,51822000.0,175930000.0,93409000.0,,140094000.0,8676000.0,622958000.0,-4234860000.0,558368000.0,6765171000.0,-5041469000.0,1930666000.0,1750168000.0,-5041469000.0,-5040690000.0,11797185000.0,6765171000.0,1808758000.0,10047017000.0,0.0,-1591021000.0
Cablevision Systems Corp ,CVC,,1053112,2014.0,Q3,,2014-09-30,2014-11-06 16:19:53+00:00,439504000.0,283489000.0,556132000.0,-40524000.0,29603000.0,813858000.0,0.0,844907000.0,47494000.0,0.0,24222000.0,,264690000.0,783152000.0,9150046000.0,577533000.0,2962069000.0,459000.0,4826000.0,,514872000.0,,1061000.0,,49633000.0,,,62660000.0,276764000.0,98000000.0,,139450000.0,9006000.0,577783000.0,-4290835000.0,538656000.0,6563745000.0,-5077472000.0,1814580000.0,1655641000.0,-5077472000.0,-5077013000.0,11631752000.0,6563745000.0,1787096000.0,9976111000.0,0.0,-1591020000.0
Cablevision Systems Corp ,CVC,,1053112,2014.0,Q2,,2014-06-30,2014-08-05 16:22:35+00:00,458569000.0,288945000.0,530066000.0,-43127000.0,24169000.0,906789000.0,0.0,853270000.0,50518000.0,22599000.0,,,264690000.0,785060000.0,9342621000.0,576459000.0,2960014000.0,366000.0,4928000.0,,516645000.0,,1269000.0,,68386000.0,,,55460000.0,329617000.0,103381000.0,,159753000.0,9621000.0,576709000.0,-4362326000.0,508823000.0,6701128000.0,-5143201000.0,1954795000.0,1616362000.0,-5143201000.0,-5142835000.0,11834342000.0,6701128000.0,1786319000.0,10217980000.0,0.0,-1591018000.0
Cablevision Systems Corp ,CVC,,1053112,2014.0,Q1,,2014-03-31,2014-05-08 16:43:29+00:00,444440000.0,255671000.0,490824000.0,-47518000.0,26468000.0,768122000.0,0.0,873292000.0,51105000.0,138576000.0,,,264690000.0,787222000.0,9379311000.0,673819000.0,2939974000.0,915000.0,5139000.0,,569187000.0,,1476000.0,,90687000.0,,,59250000.0,336906000.0,97899000.0,,155435000.0,9850000.0,400741000.0,-4456536000.0,359729000.0,6542875000.0,-5221686000.0,1718545000.0,1436785000.0,-5221686000.0,-5220771000.0,11753796000.0,6542875000.0,1884356000.0,10317011000.0,0.0,-1590924000.0
Cablevision Systems Corp ,CVC,,1053112,2015.0,FY,,2015-12-31,2016-05-05 09:09:18+00:00,483382000.0,267150000.0,632995000.0,-37672000.0,25616000.0,1003279000.0,0.0,795934000.0,55545000.0,14596000.0,0.0,,262345000.0,776049000.0,8528547000.0,756596000.0,3017015000.0,-268000.0,4244000.0,,704835000.0,,,10333000.0,2706000.0,,,104995000.0,260752000.0,7588000.0,,124842000.0,,455386000.0,-4059411000.0,1013136000.0,6800174000.0,-4911316000.0,1875586000.0,2187764000.0,-4911316000.0,-4911584000.0,11711758000.0,6800174000.0,1907573000.0,9523994000.0,0.0,-1610167000.0
Cablevision Systems Corp ,CVC,,1053112,2015.0,Q3,,2015-09-30,2015-11-03 16:31:39+00:00,474694000.0,280794000.0,604586000.0,-33548000.0,29832000.0,872636000.0,0.0,776921000.0,61383000.0,0.0,69856000.0,,262345000.0,776996000.0,8944865000.0,610823000.0,3005260000.0,-298000.0,4750000.0,,604148000.0,,,12569000.0,8282000.0,,,96322000.0,244565000.0,79276000.0,,137904000.0,0.0,610823000.0,-4091529000.0,656531000.0,6745748000.0,-4957446000.0,1914726000.0,1875332000.0,-4957446000.0,-4957744000.0,11703492000.0,6745748000.0,1825762000.0,9828160000.0,0.0,-1609290000.0
Cablevision Systems Corp ,CVC,,1053112,2015.0,Q2,,2015-06-30,2015-08-07 16:38:25+00:00,454597000.0,287153000.0,583482000.0,-25146000.0,25278000.0,796565000.0,0.0,789920000.0,54559000.0,0.0,93093000.0,,264690000.0,778662000.0,8967044000.0,645832000.0,2978229000.0,-280000.0,5174000.0,,590534000.0,,,453000.0,36495000.0,,,64733000.0,239792000.0,83454000.0,,166466000.0,8248000.0,645832000.0,-4114632000.0,613200000.0,6712069000.0,-4959147000.0,1896469000.0,1835426000.0,-4959147000.0,-4959427000.0,11663248000.0,6712069000.0,1837371000.0,9827822000.0,0.0,-1609289000.0
Cablevision Systems Corp ,CVC,,1053112,2015.0,Q1,,2015-03-31,2015-05-04 16:24:51+00:00,451116000.0,250936000.0,534588000.0,-32248000.0,25500000.0,884422000.0,0.0,799837000.0,54993000.0,41628000.0,,,264690000.0,780181000.0,9050215000.0,760707000.0,2954073000.0,335000.0,4509000.0,,651174000.0,,,,53249000.0,,,64172000.0,254793000.0,88954000.0,,159306000.0,8830000.0,452134000.0,-4190227000.0,643663000.0,6701203000.0,-5031762000.0,1788426000.0,1737609000.0,-5031762000.0,-5031427000.0,11723800000.0,6701203000.0,1958704000.0,9986191000.0,0.0,-1609124000.0
Cablevision Systems Corp ,CVC,,1053112,2016.0,Q1,,2016-03-31,2016-05-05 09:09:18+00:00,483113000.0,263045000.0,479383000.0,-40582000.0,21547000.0,933457000.0,0.0,824704000.0,63246000.0,0.0,23674000.0,,262345000.0,774579000.0,8489010000.0,822808000.0,2957893000.0,-334000.0,4026000.0,,727947000.0,,,7307000.0,7078000.0,,,71092000.0,228726000.0,6808000.0,,144007000.0,,489045000.0,-3965034000.0,1037519000.0,6732386000.0,-4832549000.0,1836861000.0,2094013000.0,-4832549000.0,-4832883000.0,11565269000.0,6732386000.0,1937632000.0,9471256000.0,0.0,-1651637000.0
