company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Cablevision Systems Corp ,CVC,,1053112,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-05 16:34:46+00:00,-353000.0,122528000.0,521464000.0,1425000.0,-97676000.0,1326318000.0,-322209000.0,-345568000.0,743934000.0,,-322209000.0,-345568000.0,743934000.0,76157000.0,104542000.0,104542000.0,,93076000.0,-26626000.0,4727000.0,,-60038000.0,,-355036000.0,-1550062000.0,-11801000.0,1120000.0,2549000.0
Cablevision Systems Corp ,CVC,,1053112,2009.0,Q1,2009-01-01,2009-03-31,2010-05-06 16:35:43+00:00,-345000.0,61021000.0,263263000.0,900000.0,-52006000.0,1286867000.0,-144702000.0,-166783000.0,351065000.0,,-144702000.0,-166783000.0,351065000.0,39580000.0,16891000.0,16891000.0,,61896000.0,-27059000.0,,,-29082000.0,,-168962000.0,-1375428000.0,,1100000.0,524000.0
Cablevision Systems Corp ,CVC,,1053112,2010.0,FY,2010-01-01,2010-12-31,2013-02-28 16:49:11+00:00,-1358675000.0,40739000.0,887092000.0,6990000.0,41801000.0,3200524000.0,950380000.0,-2272029000.0,1359618000.0,,950380000.0,-2272029000.0,1359618000.0,37969000.0,207749000.0,207749000.0,,182237000.0,21788000.0,-99614000.0,0.0,-141019000.0,,-823245000.0,-1808124000.0,-322789000.0,133000.0,2382000.0
Cablevision Systems Corp ,CVC,,1053112,2010.0,Q4,2010-10-01,2010-12-31,,-1357381000.0,10546000.0,234947000.0,6990000.0,40744000.0,1402350000.0,1163314000.0,-1595996000.0,366149000.0,,1163314000.0,-1595996000.0,366149000.0,-66533000.0,73753000.0,73753000.0,,6159000.0,42206000.0,-99614000.0,,-36062000.0,101171000.0,-247871000.0,-97095000.0,-148085000.0,33000.0,676000.0
Cablevision Systems Corp ,CVC,,1053112,2010.0,Q3TTM,2009-10-01,2010-09-30,,-876000.0,-111845000.0,795591000.0,-1852000.0,106744000.0,1999741000.0,-274336000.0,-803282000.0,1099512000.0,,-274336000.0,-803282000.0,1099512000.0,101161000.0,61030000.0,61030000.0,,247992000.0,-16861000.0,66252000.0,79267000.0,-137589000.0,-101171000.0,-766978000.0,-1941126000.0,-178501000.0,102000.0,1241000.0
Cablevision Systems Corp ,CVC,,1053112,2010.0,Q3,2010-07-01,2010-09-30,,-195000.0,10120000.0,218955000.0,,47898000.0,50311000.0,-295308000.0,-178681000.0,369124000.0,,-295308000.0,-178681000.0,369124000.0,-104865000.0,68747000.0,68747000.0,,23404000.0,2699000.0,,,-36819000.0,44595000.0,-222329000.0,-181598000.0,-129901000.0,,-752000.0
Cablevision Systems Corp ,CVC,,1053112,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-10-28 16:48:44+00:00,-1294000.0,30193000.0,652145000.0,,1057000.0,1798174000.0,-212934000.0,-676033000.0,993469000.0,,-212934000.0,-676033000.0,993469000.0,104502000.0,133996000.0,133996000.0,,176078000.0,-20418000.0,,,-104957000.0,-101171000.0,-575374000.0,-1711029000.0,-174704000.0,100000.0,1706000.0
Cablevision Systems Corp ,CVC,,1053112,2010.0,Q2TTM,2009-07-01,2010-06-30,,-4887000.0,-58941000.0,828134000.0,-1327000.0,26838000.0,2876187000.0,-265895000.0,-819057000.0,1127550000.0,,-265895000.0,-819057000.0,1127550000.0,121865000.0,84539000.0,84539000.0,,246980000.0,-29911000.0,66252000.0,79267000.0,-132172000.0,-145766000.0,-735533000.0,-2930822000.0,-49177000.0,111000.0,2093000.0
Cablevision Systems Corp ,CVC,,1053112,2010.0,Q2,2010-04-01,2010-06-30,,-624000.0,-45066000.0,191297000.0,-125000.0,-30931000.0,1547863000.0,245213000.0,-352452000.0,237183000.0,,245213000.0,-352452000.0,237183000.0,129944000.0,-13061000.0,-13061000.0,,134944000.0,-37350000.0,,,-37565000.0,-145766000.0,-206351000.0,-1200555000.0,-27180000.0,34000.0,380000.0
Cablevision Systems Corp ,CVC,,1053112,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-09 17:16:25+00:00,-1099000.0,20073000.0,433190000.0,,-46841000.0,1747863000.0,82374000.0,-497352000.0,624345000.0,,82374000.0,-497352000.0,624345000.0,209367000.0,65249000.0,65249000.0,,152674000.0,-23117000.0,0.0,,-68138000.0,-145766000.0,-353045000.0,-1529431000.0,-44803000.0,100000.0,2458000.0
Cablevision Systems Corp ,CVC,,1053112,2010.0,Q1TTM,2009-04-01,2010-03-31,,-4271000.0,47632000.0,895038000.0,-677000.0,12099000.0,1367775000.0,-688615000.0,-645390000.0,1283236000.0,,-688615000.0,-645390000.0,1283236000.0,28498000.0,185251000.0,185251000.0,,143216000.0,7872000.0,70979000.0,79267000.0,-125563000.0,,-715256000.0,-1904901000.0,-33798000.0,97000.0,3738000.0
Cablevision Systems Corp ,CVC,,1053112,2010.0,Q1,2010-01-01,2010-03-31,2011-05-05 17:22:55+00:00,-475000.0,65139000.0,241893000.0,125000.0,-15910000.0,200000000.0,-162839000.0,-144900000.0,387162000.0,,-162839000.0,-144900000.0,387162000.0,79423000.0,78310000.0,78310000.0,,17730000.0,14233000.0,,,-30573000.0,,-146694000.0,-328876000.0,-17623000.0,66000.0,2078000.0
Cablevision Systems Corp ,CVC,,1053112,2011.0,Q4,2011-10-01,2011-12-31,,7479000.0,7496000.0,97200000.0,750000.0,-11198000.0,1721299000.0,288392000.0,-141262000.0,290472000.0,,288392000.0,-141262000.0,290472000.0,437602000.0,113170000.0,113170000.0,,83804000.0,308000.0,,,-41298000.0,,-150156000.0,-1321907000.0,-70010000.0,20000.0,645000.0
Cablevision Systems Corp ,CVC,,1053112,2011.0,FY,2011-01-01,2011-12-31,2014-02-26 16:49:54+00:00,-10797000.0,42561000.0,846533000.0,750000.0,-26649000.0,2572763000.0,-269778000.0,-735228000.0,1305182000.0,,-269778000.0,-735228000.0,1305182000.0,300176000.0,291327000.0,291327000.0,,151410000.0,6471000.0,0.0,,-163343000.0,,-725876000.0,-2094283000.0,-591386000.0,50000.0,645000.0
Cablevision Systems Corp ,CVC,,1053112,2011.0,Q3TTM,2010-10-01,2011-09-30,,-1375657000.0,45611000.0,984280000.0,6990000.0,25293000.0,2253814000.0,605144000.0,-2189962000.0,1380859000.0,,605144000.0,-2189962000.0,1380859000.0,-203959000.0,251910000.0,251910000.0,,73765000.0,48369000.0,-99614000.0,,-158107000.0,101171000.0,-823591000.0,-869471000.0,-669461000.0,63000.0,676000.0
Cablevision Systems Corp ,CVC,,1053112,2011.0,Q3,2011-07-01,2011-09-30,,-9206000.0,11865000.0,256545000.0,,-39321000.0,54776000.0,-234739000.0,-238374000.0,315118000.0,,-234739000.0,-238374000.0,315118000.0,-157995000.0,39604000.0,39604000.0,,46425000.0,270000.0,1730000.0,,-42405000.0,,-230422000.0,-153305000.0,-94075000.0,,-476000.0
Cablevision Systems Corp ,CVC,,1053112,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-06 17:00:01+00:00,-18276000.0,35065000.0,749333000.0,,-15451000.0,851464000.0,-558170000.0,-593966000.0,1014710000.0,,-558170000.0,-593966000.0,1014710000.0,-137426000.0,178157000.0,178157000.0,,67606000.0,6163000.0,0.0,,-122045000.0,,-575720000.0,-772376000.0,-521376000.0,30000.0,
Cablevision Systems Corp ,CVC,,1053112,2011.0,Q2TTM,2010-07-01,2011-06-30,,-1366646000.0,43866000.0,946690000.0,6990000.0,112512000.0,2249349000.0,544575000.0,-2130269000.0,1434865000.0,,544575000.0,-2130269000.0,1434865000.0,-150829000.0,281053000.0,281053000.0,,50744000.0,50798000.0,-101344000.0,,-152521000.0,145766000.0,-815498000.0,-897764000.0,-705287000.0,63000.0,400000.0
Cablevision Systems Corp ,CVC,,1053112,2011.0,Q2,2011-04-01,2011-06-30,,-8592000.0,1451000.0,2422000.0,-478000.0,-104996000.0,-248338000.0,-307506000.0,-53306000.0,-62347000.0,-61636000.0,-307506000.0,-53306000.0,-123983000.0,-484795000.0,-35465000.0,-35465000.0,,74241000.0,908824000.0,323693000.0,,-349786000.0,,-214284000.0,-474325000.0,-143881000.0,-20783000.0,-132862000.0
Cablevision Systems Corp ,CVC,,1053112,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-07 16:53:01+00:00,-9070000.0,23200000.0,492788000.0,,23870000.0,796688000.0,-323431000.0,-355592000.0,699592000.0,,-323431000.0,-355592000.0,699592000.0,20569000.0,138553000.0,138553000.0,,21181000.0,5893000.0,-1730000.0,,-79640000.0,,-345298000.0,-619071000.0,-427301000.0,30000.0,476000.0
Cablevision Systems Corp ,CVC,,1053112,2011.0,Q1,2011-01-01,2011-03-31,2012-05-03 16:49:55+00:00,-478000.0,21749000.0,490366000.0,478000.0,128866000.0,1045026000.0,-15925000.0,-302286000.0,761939000.0,61636000.0,-15925000.0,-302286000.0,823575000.0,505364000.0,174018000.0,174018000.0,,-53060000.0,-902931000.0,-325423000.0,,270146000.0,,-131014000.0,-144746000.0,-283420000.0,20813000.0,133338000.0
Cablevision Systems Corp ,CVC,,1053112,2011.0,Q1TTM,2010-04-01,2011-03-31,,-1358678000.0,-2651000.0,1135565000.0,7343000.0,186577000.0,4045550000.0,1097294000.0,-2429415000.0,1734395000.0,61636000.0,1097294000.0,-2429415000.0,1796031000.0,463910000.0,303457000.0,303457000.0,,111447000.0,-895376000.0,-425037000.0,,159700000.0,,-807565000.0,-1623994000.0,-588586000.0,20880000.0,133642000.0
Cablevision Systems Corp ,CVC,,1053112,2012.0,Q4,2012-10-01,2012-12-31,,-891000.0,7791000.0,252425000.0,750000.0,-49138000.0,,-339238000.0,-249481000.0,170445000.0,,-339238000.0,-249481000.0,170445000.0,-418274000.0,85421000.0,-73867000.0,159288000.0,33234000.0,10976000.0,2000.0,,-38836000.0,,-249354000.0,-311378000.0,,955000.0,-943000.0
Cablevision Systems Corp ,CVC,,1053112,2012.0,FY,2012-01-01,2012-12-31,2015-02-25 16:06:59+00:00,-4704000.0,37103000.0,907775000.0,750000.0,-50240000.0,998388000.0,-661539000.0,-993072000.0,1061208000.0,,-661539000.0,-993072000.0,1061208000.0,-593403000.0,233613000.0,74325000.0,159288000.0,92245000.0,18722000.0,1149000.0,0.0,-165460000.0,,-991586000.0,-1304758000.0,-208431000.0,955000.0,364000.0
Cablevision Systems Corp ,CVC,,1053112,2012.0,Q3TTM,2011-10-01,2012-09-30,,3666000.0,36808000.0,752550000.0,750000.0,-12300000.0,2719687000.0,-33909000.0,-884853000.0,1181235000.0,,-33909000.0,-884853000.0,1181235000.0,262473000.0,261362000.0,261362000.0,,142815000.0,8054000.0,1147000.0,,-167922000.0,,-892388000.0,-2315287000.0,-278441000.0,20000.0,1952000.0
Cablevision Systems Corp ,CVC,,1053112,2012.0,Q3,2012-07-01,2012-09-30,,-2491000.0,9962000.0,227814000.0,,37750000.0,840827000.0,27347000.0,-281000000.0,343590000.0,,27347000.0,-281000000.0,343590000.0,89937000.0,3712000.0,3712000.0,,64352000.0,4446000.0,574000.0,,-39398000.0,,-277809000.0,-717431000.0,-61097000.0,,-1274000.0
Cablevision Systems Corp ,CVC,,1053112,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-08 16:34:59+00:00,-3813000.0,29312000.0,655350000.0,,-1102000.0,998388000.0,-322301000.0,-743591000.0,890763000.0,,-322301000.0,-743591000.0,890763000.0,-175129000.0,148192000.0,148192000.0,,59011000.0,7746000.0,1147000.0,,-126624000.0,,-742232000.0,-993380000.0,-208431000.0,,1307000.0
Cablevision Systems Corp ,CVC,,1053112,2012.0,Q2TTM,2011-07-01,2012-06-30,,-3049000.0,38711000.0,781281000.0,750000.0,-89371000.0,1933636000.0,-295995000.0,-842227000.0,1152763000.0,,-295995000.0,-842227000.0,1152763000.0,14541000.0,297254000.0,297254000.0,,124888000.0,3878000.0,2303000.0,,-170929000.0,,-845001000.0,-1751161000.0,-311419000.0,20000.0,2750000.0
Cablevision Systems Corp ,CVC,,1053112,2012.0,Q2,2012-04-01,2012-06-30,,-757000.0,9736000.0,215172000.0,,38027000.0,157561000.0,-215446000.0,-273625000.0,341674000.0,,-215446000.0,-273625000.0,341674000.0,-147397000.0,80116000.0,80116000.0,,-1377000.0,105000.0,,,-40756000.0,,-275449000.0,-253478000.0,-78878000.0,,2581000.0
Cablevision Systems Corp ,CVC,,1053112,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-02 16:08:14+00:00,-1322000.0,19350000.0,427536000.0,,-38852000.0,157561000.0,-349648000.0,-462591000.0,547173000.0,,-349648000.0,-462591000.0,547173000.0,-265066000.0,144480000.0,144480000.0,,-5341000.0,3300000.0,573000.0,,-87226000.0,,-464423000.0,-275949000.0,-147334000.0,,2581000.0
Cablevision Systems Corp ,CVC,,1053112,2012.0,Q1TTM,2011-04-01,2012-03-31,,-10884000.0,30426000.0,568531000.0,272000.0,-232394000.0,1527737000.0,-388055000.0,-621908000.0,748742000.0,-61636000.0,-388055000.0,-621908000.0,687106000.0,-322857000.0,181673000.0,181673000.0,,200506000.0,912597000.0,325996000.0,,-479959000.0,,-783836000.0,-1972008000.0,-376422000.0,-20763000.0,-132693000.0
Cablevision Systems Corp ,CVC,,1053112,2012.0,Q1,2012-01-01,2012-03-31,2013-05-09 16:35:11+00:00,-565000.0,9614000.0,212364000.0,,-76879000.0,0.0,-134202000.0,-188966000.0,205499000.0,,-134202000.0,-188966000.0,205499000.0,-117669000.0,64364000.0,64364000.0,,-3964000.0,3195000.0,573000.0,,-46470000.0,,-188974000.0,-22471000.0,-68456000.0,,
Cablevision Systems Corp ,CVC,,1053112,2013.0,FY,2013-01-01,2013-12-31,2016-02-25 08:46:05+00:00,-3685000.0,27511000.0,909147000.0,,56265000.0,3866321000.0,-655054000.0,-948658000.0,1134977000.0,,-655054000.0,-948658000.0,1134977000.0,-468735000.0,465641000.0,127325000.0,338316000.0,14729000.0,18756000.0,0.0,,-161133000.0,-1178000.0,-951679000.0,-4366736000.0,-12262000.0,,7884000.0
Cablevision Systems Corp ,CVC,,1053112,2013.0,Q4,2013-10-01,2013-12-31,,-308000.0,6306000.0,251544000.0,,30829000.0,130804000.0,-234291000.0,-210645000.0,321384000.0,,-234291000.0,-210645000.0,321384000.0,-123552000.0,51288000.0,46488000.0,4800000.0,-13783000.0,-72000.0,,,-39364000.0,-1178000.0,-210735000.0,-324836000.0,-823000.0,,1576000.0
Cablevision Systems Corp ,CVC,,1053112,2013.0,Q3TTM,2012-10-01,2013-09-30,,-4268000.0,28996000.0,910028000.0,750000.0,-23702000.0,3735517000.0,-760001000.0,-987494000.0,984038000.0,,-760001000.0,-987494000.0,984038000.0,-763457000.0,499774000.0,6970000.0,492804000.0,61746000.0,29804000.0,2000.0,,-160605000.0,,-990298000.0,-4353278000.0,-11439000.0,955000.0,5365000.0
Cablevision Systems Corp ,CVC,,1053112,2013.0,Q3,2013-07-01,2013-09-30,,-1194000.0,7064000.0,203405000.0,,31330000.0,112312000.0,-358665000.0,-243728000.0,312027000.0,,-358665000.0,-243728000.0,312027000.0,-290366000.0,295034000.0,59748000.0,235286000.0,10480000.0,15106000.0,,,-40277000.0,,-245094000.0,-445751000.0,-55000.0,,2560000.0
Cablevision Systems Corp ,CVC,,1053112,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-06 16:19:53+00:00,-3377000.0,21205000.0,657603000.0,,25436000.0,3735517000.0,-420763000.0,-738013000.0,813593000.0,,-420763000.0,-738013000.0,813593000.0,-345183000.0,414353000.0,80837000.0,333516000.0,28512000.0,18828000.0,,,-121769000.0,,-740944000.0,-4041900000.0,-11439000.0,0.0,6308000.0
Cablevision Systems Corp ,CVC,,1053112,2013.0,Q2TTM,2012-07-01,2013-06-30,,-5565000.0,31894000.0,934437000.0,750000.0,-17282000.0,4464032000.0,-373989000.0,-1024766000.0,1015601000.0,,-373989000.0,-1024766000.0,1015601000.0,-383154000.0,208452000.0,-49066000.0,257518000.0,115618000.0,19144000.0,576000.0,,-159726000.0,,-1023013000.0,-4624958000.0,-72481000.0,955000.0,1531000.0
Cablevision Systems Corp ,CVC,,1053112,2013.0,Q2,2013-04-01,2013-06-30,,-1635000.0,7529000.0,229269000.0,,33066000.0,3519979000.0,-24137000.0,-256334000.0,312166000.0,,-24137000.0,-256334000.0,312166000.0,31695000.0,126452000.0,28222000.0,98230000.0,14080000.0,2510000.0,,,-78418000.0,,-258447000.0,-3468208000.0,,,3748000.0
Cablevision Systems Corp ,CVC,,1053112,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-05 16:22:35+00:00,-2183000.0,14141000.0,454198000.0,,-5894000.0,3623205000.0,-62098000.0,-494285000.0,501566000.0,,-62098000.0,-494285000.0,501566000.0,-54817000.0,119319000.0,21089000.0,98230000.0,18032000.0,3722000.0,,,-81492000.0,,-495850000.0,-3596149000.0,-11384000.0,0.0,3748000.0
Cablevision Systems Corp ,CVC,,1053112,2013.0,Q1TTM,2012-04-01,2013-03-31,,-4687000.0,34101000.0,920340000.0,750000.0,-12321000.0,1101614000.0,-565298000.0,-1042057000.0,1045109000.0,,-565298000.0,-1042057000.0,1045109000.0,-562246000.0,162116000.0,2828000.0,159288000.0,100161000.0,16739000.0,576000.0,,-122064000.0,,-1040015000.0,-1410228000.0,-151359000.0,955000.0,364000.0
Cablevision Systems Corp ,CVC,,1053112,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 16:43:29+00:00,-548000.0,6612000.0,224929000.0,,-38960000.0,103226000.0,-37961000.0,-237951000.0,189400000.0,,-37961000.0,-237951000.0,189400000.0,-86512000.0,-7133000.0,-7133000.0,,3952000.0,1212000.0,,,-3074000.0,,-237403000.0,-127941000.0,-11384000.0,0.0,
Cablevision Systems Corp ,CVC,,1053112,2014.0,FY,2014-01-01,2014-12-31,2016-02-25 08:46:05+00:00,-1193000.0,30530000.0,866502000.0,,155082000.0,1166621000.0,-346902000.0,-888062000.0,1378271000.0,,-346902000.0,-888062000.0,1378271000.0,143307000.0,312204000.0,309382000.0,2822000.0,16775000.0,55691000.0,0.0,,-161559000.0,-1369000.0,-891678000.0,-1401047000.0,-6608000.0,,6178000.0
Cablevision Systems Corp ,CVC,,1053112,2014.0,Q4,2014-10-01,2014-12-31,,-437000.0,7248000.0,222060000.0,,67005000.0,,-56977000.0,-261487000.0,349267000.0,,-56977000.0,-261487000.0,349267000.0,30803000.0,56144000.0,56319000.0,-175000.0,-3365000.0,11714000.0,,,-40032000.0,-486000.0,-261733000.0,-28659000.0,,,1169000.0
Cablevision Systems Corp ,CVC,,1053112,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-03 16:31:39+00:00,-756000.0,23282000.0,644442000.0,,88077000.0,1166621000.0,-289925000.0,-626575000.0,1029004000.0,,-289925000.0,-626575000.0,1029004000.0,112504000.0,256060000.0,253063000.0,2997000.0,20140000.0,43977000.0,0.0,,-121527000.0,-883000.0,-629945000.0,-1372388000.0,-6608000.0,,5009000.0
Cablevision Systems Corp ,CVC,,1053112,2014.0,Q3TTM,2013-10-01,2014-09-30,,-1064000.0,29588000.0,895986000.0,,118906000.0,1297425000.0,-524216000.0,-837220000.0,1350388000.0,,-524216000.0,-837220000.0,1350388000.0,-11048000.0,307348000.0,299551000.0,7797000.0,6357000.0,43905000.0,,,-160891000.0,-2061000.0,-840680000.0,-1697224000.0,-7431000.0,,6585000.0
Cablevision Systems Corp ,CVC,,1053112,2014.0,Q2TTM,2013-07-01,2014-06-30,,-2042000.0,29259000.0,890322000.0,,128890000.0,1266635000.0,-671747000.0,-877513000.0,1340889000.0,,-671747000.0,-877513000.0,1340889000.0,-208371000.0,530560000.0,287398000.0,243162000.0,5020000.0,36939000.0,,-982000.0,-161049000.0,-1794000.0,-881022000.0,-1806786000.0,-7486000.0,,7345000.0
Cablevision Systems Corp ,CVC,,1053112,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-07 16:38:25+00:00,-540000.0,15889000.0,435373000.0,,66731000.0,1023519000.0,-78791000.0,-423140000.0,707478000.0,,-78791000.0,-423140000.0,707478000.0,205547000.0,184238000.0,181162000.0,3076000.0,8323000.0,21905000.0,,-982000.0,-81408000.0,-616000.0,-425193000.0,-1036199000.0,-6608000.0,,3209000.0
Cablevision Systems Corp ,CVC,,1053112,2014.0,Q1TTM,2013-04-01,2014-03-31,,-3725000.0,28981000.0,898503000.0,,42890000.0,3763095000.0,-650076000.0,-895368000.0,1229259000.0,,-650076000.0,-895368000.0,1229259000.0,-316185000.0,562474000.0,224592000.0,337882000.0,34293000.0,30645000.0,,-140000.0,-159607000.0,-1470000.0,-900351000.0,-4276815000.0,-7394000.0,,10178000.0
Cablevision Systems Corp ,CVC,,1053112,2014.0,Q1,2014-01-01,2014-03-31,2015-05-04 16:24:51+00:00,-588000.0,8082000.0,214285000.0,,-52335000.0,0.0,-32983000.0,-184661000.0,283682000.0,,-32983000.0,-184661000.0,283682000.0,66038000.0,89700000.0,90134000.0,-434000.0,23516000.0,13101000.0,,-140000.0,-1548000.0,-292000.0,-186075000.0,-38020000.0,-6516000.0,,2294000.0
Cablevision Systems Corp ,CVC,,1053112,2015.0,Q4,2015-10-01,2015-12-31,,-591000.0,7717000.0,215135000.0,,62323000.0,157551000.0,5535000.0,-212671000.0,338031000.0,,5535000.0,-212671000.0,338031000.0,130895000.0,32148000.0,33781000.0,-1633000.0,19075000.0,1413000.0,90000.0,-514000.0,,,-212427000.0,-152553000.0,-876000.0,,257000.0
Cablevision Systems Corp ,CVC,,1053112,2015.0,FY,2015-01-01,2015-12-31,2016-02-25 08:46:05+00:00,-8035000.0,28810000.0,865252000.0,,158791000.0,774703000.0,-276904000.0,-827803000.0,1258087000.0,,-276904000.0,-827803000.0,1258087000.0,153380000.0,175248000.0,187789000.0,-12541000.0,17445000.0,24421000.0,13840000.0,-514000.0,-126071000.0,-21619000.0,-816396000.0,-922516000.0,-27441000.0,,4407000.0
