company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,assetretirementandlitigationobligation,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,grossppe,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities
PG&E Corp,PCG,1HNPXZSMMB7HMBMVBS46,1004980,2008.0,FY,,2008-12-31,2010-02-19 17:12:56+00:00,1096000000.0,1751000000.0,343000000.0,13572000000.0,-221000000.0,5341000000.0,219000000.0,,5984000000.0,120000000.0,251000000.0,39833000000.0,9321000000.0,423000000.0,26261000000.0,252000000.0,,0.0,3397000000.0,2088000000.0,1882000000.0,4247000000.0,802000000.0,,8196000000.0,3458000000.0,718000000.0,,1290000000.0,3614000000.0,887000000.0,40860000000.0,9377000000.0,6403000000.0,7626000000.0,9377000000.0,9629000000.0,31231000000.0,40860000000.0,8196000000.0,23605000000.0
PG&E Corp,PCG,1HNPXZSMMB7HMBMVBS46,1004980,2009.0,FY,,2009-12-31,2011-02-17 14:38:15+00:00,984000000.0,1609000000.0,349000000.0,14188000000.0,-160000000.0,5718000000.0,527000000.0,,6280000000.0,127000000.0,546000000.0,43080000000.0,10381000000.0,314000000.0,28892000000.0,252000000.0,,596000000.0,4732000000.0,1773000000.0,2447000000.0,2941000000.0,818000000.0,,7800000000.0,2943000000.0,,,633000000.0,4213000000.0,1175000000.0,42945000000.0,10333000000.0,5657000000.0,6813000000.0,10333000000.0,10585000000.0,32360000000.0,42945000000.0,8396000000.0,25547000000.0
PG&E Corp,PCG,1HNPXZSMMB7HMBMVBS46,1004980,2009.0,Q3,,2009-09-30,2009-10-29 13:25:32+00:00,864000000.0,1609000000.0,370000000.0,13997000000.0,-200000000.0,5697000000.0,700000000.0,,6265000000.0,58000000.0,761000000.0,42181000000.0,9839000000.0,345000000.0,28184000000.0,252000000.0,0.0,506000000.0,4411000000.0,2221000000.0,1689000000.0,3318000000.0,794000000.0,,8251000000.0,3020000000.0,640000000.0,,569000000.0,4097000000.0,842000000.0,42551000000.0,10162000000.0,5610000000.0,6949000000.0,10162000000.0,10414000000.0,32137000000.0,42551000000.0,8757000000.0,25188000000.0
PG&E Corp,PCG,1HNPXZSMMB7HMBMVBS46,1004980,2009.0,Q2,,2009-06-30,2009-08-05 14:21:07+00:00,863000000.0,1481000000.0,,13904000000.0,-207000000.0,5377000000.0,338000000.0,,6219000000.0,171000000.0,424000000.0,41503000000.0,9933000000.0,311000000.0,27599000000.0,252000000.0,9000000.0,0.0,3907000000.0,2177000000.0,2061000000.0,4308000000.0,842000000.0,0.0,8170000000.0,3164000000.0,781000000.0,0.0,1285000000.0,3934000000.0,995000000.0,42197000000.0,9946000000.0,6428000000.0,7432000000.0,9946000000.0,10198000000.0,31999000000.0,42197000000.0,8170000000.0,24567000000.0
PG&E Corp,PCG,1HNPXZSMMB7HMBMVBS46,1004980,2010.0,FY,,2010-12-31,2012-02-16 17:26:50+00:00,379000000.0,794000000.0,,14840000000.0,,6111000000.0,,,,47000000.0,190000000.0,46289000000.0,,357000000.0,31449000000.0,11534000000.0,,565000000.0,,2234000000.0,2353000000.0,2963000000.0,862000000.0,,8469000000.0,423000000.0,,,563000000.0,,1662000000.0,44597000000.0,,4114000000.0,6056000000.0,,11534000000.0,14824000000.0,26358000000.0,9034000000.0,8768000000.0
PG&E Corp,PCG,1HNPXZSMMB7HMBMVBS46,1004980,2010.0,Q3,,2010-09-30,2010-11-04 14:33:23+00:00,943000000.0,1775000000.0,364000000.0,14672000000.0,-224000000.0,6056000000.0,347000000.0,,6712000000.0,,410000000.0,45347000000.0,10727000000.0,379000000.0,30675000000.0,252000000.0,,624000000.0,5267000000.0,2064000000.0,2677000000.0,3104000000.0,787000000.0,,8203000000.0,2680000000.0,,,573000000.0,4535000000.0,1576000000.0,45253000000.0,11023000000.0,5751000000.0,7184000000.0,11023000000.0,11275000000.0,33978000000.0,45253000000.0,8827000000.0,26794000000.0
PG&E Corp,PCG,1HNPXZSMMB7HMBMVBS46,1004980,2010.0,Q2,,2010-06-30,2010-08-04 17:18:16+00:00,920000000.0,1605000000.0,356000000.0,14559000000.0,-232000000.0,5875000000.0,265000000.0,,6646000000.0,,1037000000.0,44542000000.0,10179000000.0,334000000.0,29983000000.0,252000000.0,,693000000.0,4637000000.0,2018000000.0,2825000000.0,2815000000.0,839000000.0,,7930000000.0,2767000000.0,,,583000000.0,4457000000.0,1652000000.0,44218000000.0,10871000000.0,5612000000.0,7619000000.0,10871000000.0,11123000000.0,33095000000.0,44218000000.0,8623000000.0,25476000000.0
PG&E Corp,PCG,1HNPXZSMMB7HMBMVBS46,1004980,2010.0,Q1,,2010-03-31,2010-05-07 14:58:29+00:00,882000000.0,1528000000.0,481000000.0,14371000000.0,-240000000.0,5793000000.0,258000000.0,,6307000000.0,112000000.0,774000000.0,43748000000.0,9882000000.0,255000000.0,29377000000.0,252000000.0,,596000000.0,4656000000.0,1968000000.0,2106000000.0,2755000000.0,795000000.0,,7946000000.0,2840000000.0,733000000.0,,629000000.0,4302000000.0,2093000000.0,43540000000.0,10369000000.0,5621000000.0,7780000000.0,10369000000.0,10621000000.0,32919000000.0,43540000000.0,8542000000.0,25139000000.0
PG&E Corp,PCG,1HNPXZSMMB7HMBMVBS46,1004980,2011.0,FY,,2011-12-31,2013-02-21 15:15:03+00:00,420000000.0,839000000.0,,15912000000.0,,6342000000.0,,,,183000000.0,306000000.0,49567000000.0,,420000000.0,33655000000.0,12353000000.0,,386000000.0,,3396000000.0,2935000000.0,3306000000.0,843000000.0,,9229000000.0,,,,380000000.0,,1697000000.0,48027000000.0,,4757000000.0,6572000000.0,,12353000000.0,16310000000.0,28663000000.0,9615000000.0,9738000000.0
PG&E Corp,PCG,1HNPXZSMMB7HMBMVBS46,1004980,2011.0,Q3,,2011-09-30,2011-11-03 16:49:24+00:00,380000000.0,820000000.0,,15626000000.0,,6187000000.0,,,,148000000.0,107000000.0,48458000000.0,,417000000.0,32832000000.0,12211000000.0,,457000000.0,,2343000000.0,2480000000.0,3201000000.0,789000000.0,,8351000000.0,110000000.0,,,393000000.0,,1187000000.0,45898000000.0,,4258000000.0,5664000000.0,,12211000000.0,14304000000.0,26515000000.0,8808000000.0,8640000000.0
