company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,intangibleassets,interestbearingdeposits,loansheldforsale,longtermdebt,netpremisesandequipment,noncontrollinginterests,otherassets,otherequity,otherlongtermliabilities,othershorttermpayables,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalpreferredequity,tradingaccountsecurities
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2011.0,Q3,,2011-09-30,2011-10-31 08:20:18+00:00,-28483000.0,44860000.0,0.0,9761564000.0,389518000.0,,103473000.0,7570137000.0,9446910000.0,189275000.0,7406765000.0,,462863000.0,,47851000.0,-890477000.0,89325000.0,17439377000.0,8842604000.0,9127777000.0,9317052000.0,8122325000.0,17439377000.0,285173000.0,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2011.0,Q2,,2011-06-30,2011-08-02 08:34:31+00:00,-13833000.0,276205000.0,,9735727000.0,400438000.0,,110980000.0,7487663000.0,9482665000.0,175740000.0,7378600000.0,,794661000.0,,44170000.0,-861539000.0,89466000.0,17693058000.0,8860355000.0,9145528000.0,9321268000.0,8371790000.0,17693058000.0,285173000.0,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2011.0,Q1,,2011-03-31,2011-05-03 08:33:49+00:00,-14008000.0,3988622000.0,,9695960000.0,389716000.0,,2379556000.0,7606604000.0,9473327000.0,189915000.0,1226374000.0,,534902000.0,,42057000.0,-889592000.0,90698000.0,17499652000.0,8792360000.0,9077533000.0,9267448000.0,8232204000.0,17499652000.0,285173000.0,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2012.0,FY,,2012-12-31,2014-02-11 08:39:43+00:00,-14653000.0,247673000.0,0.0,11633257000.0,551737000.0,,,8600528000.0,10829332000.0,202540000.0,8192306000.0,,185298000.0,293994000.0,37848000.0,-1067367000.0,81958000.0,19915555000.0,10551237000.0,10551237000.0,10753777000.0,9161778000.0,19915555000.0,,56659000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2012.0,Q3,,2012-09-30,2012-10-30 08:36:04+00:00,-16646000.0,96476000.0,0.0,10615962000.0,382321000.0,,,7825067000.0,9361410000.0,209854000.0,8195701000.0,,170993000.0,270843000.0,43428000.0,-1081317000.0,84580000.0,18079336000.0,9517999000.0,9517999000.0,9727853000.0,8351483000.0,18079336000.0,,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2012.0,Q2,,2012-06-30,2012-07-31 08:34:19+00:00,-19703000.0,169636000.0,0.0,10588982000.0,347670000.0,,,7557938000.0,9318387000.0,183709000.0,7911293000.0,,183487000.0,273344000.0,42782000.0,-1062049000.0,84060000.0,17789768000.0,9507230000.0,9507230000.0,9690939000.0,8098829000.0,17789768000.0,,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2012.0,Q1,,2012-03-31,2012-05-01 08:33:09+00:00,-17666000.0,347425000.0,0.0,10196141000.0,360140000.0,,,7621192000.0,9335357000.0,185171000.0,7636939000.0,,187939000.0,519492000.0,45458000.0,-1053684000.0,86734000.0,17725319000.0,9124791000.0,9124791000.0,9309962000.0,8415357000.0,17725319000.0,,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2013.0,FY,,2013-12-31,2015-02-10 08:38:40+00:00,-14487000.0,300556000.0,0.0,11791002000.0,489842000.0,,,8586718000.0,10627249000.0,207834000.0,8620994000.0,,164682000.0,318427000.0,37229000.0,-1053215000.0,74909000.0,20075870000.0,10723300000.0,10723300000.0,10931134000.0,9144736000.0,20075870000.0,,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2013.0,Q3,,2013-09-30,2013-11-04 07:01:34+00:00,-15879000.0,49414000.0,0.0,11762591000.0,507754000.0,,,8483089000.0,10699853000.0,210019000.0,8453499000.0,,174714000.0,303966000.0,48224000.0,-1106494000.0,77503000.0,19889509000.0,10640218000.0,10640218000.0,10850237000.0,9039272000.0,19889509000.0,,130765000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2013.0,Q2,,2013-06-30,2013-08-02 08:31:42+00:00,-12360000.0,53114000.0,0.0,11709752000.0,518982000.0,,,8688268000.0,10861424000.0,201701000.0,8566384000.0,,173006000.0,313627000.0,44953000.0,-1100834000.0,78633000.0,20051793000.0,10596558000.0,10596558000.0,10798259000.0,9253534000.0,20051793000.0,,6936000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2013.0,Q1,,2013-03-31,2013-05-02 09:01:42+00:00,-16604000.0,47547000.0,0.0,11673119000.0,537692000.0,,,8466754000.0,10877680000.0,200793000.0,8232137000.0,,166499000.0,238583000.0,37675000.0,-1075249000.0,78836000.0,19732731000.0,10581266000.0,10581266000.0,10782059000.0,8950672000.0,19732731000.0,,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2014.0,FY,,2014-12-31,2016-02-09 09:32:28+00:00,-23895000.0,183810000.0,0.0,11891733000.0,481013000.0,,,9624247000.0,10886887000.0,261802000.0,9730750000.0,,180134000.0,432934000.0,48976000.0,-1132541000.0,97022000.0,21331436000.0,10735297000.0,10735297000.0,10997099000.0,10334337000.0,21331436000.0,,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2014.0,Q3,,2014-09-30,2014-11-04 08:34:06+00:00,-17464000.0,83531000.0,0.0,11868989000.0,479226000.0,,,9116792000.0,10840024000.0,263049000.0,9287661000.0,,164870000.0,329209000.0,54448000.0,-1078400000.0,97845000.0,20744890000.0,10773125000.0,10773125000.0,11036174000.0,9708716000.0,20744890000.0,,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2014.0,Q2,,2014-06-30,2014-08-05 08:34:32+00:00,-11669000.0,54070000.0,0.0,11847383000.0,477837000.0,,,8601009000.0,10814881000.0,212463000.0,8763052000.0,,158182000.0,339364000.0,34329000.0,-1075583000.0,73020000.0,20144169000.0,10760131000.0,10760131000.0,10972594000.0,9171575000.0,20144169000.0,,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2014.0,Q1,,2014-03-31,2014-05-06 08:34:02+00:00,-14570000.0,49738000.0,0.0,11820625000.0,472058000.0,,,8376250000.0,10593355000.0,207820000.0,8713231000.0,,162416000.0,276342000.0,30296000.0,-1044302000.0,74097000.0,19858678000.0,10761753000.0,10761753000.0,10969573000.0,8889105000.0,19858678000.0,,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2015.0,FY,,2015-12-31,2017-02-13 08:39:36+00:00,-30470000.0,340442000.0,0.0,12112527000.0,586657000.0,,,10974558000.0,11854242000.0,402674000.0,8622418000.0,,203743000.0,430786000.0,46090000.0,-2738414000.0,94445000.0,21449849000.0,9343643000.0,9343643000.0,9746317000.0,11703532000.0,21449849000.0,,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2015.0,Q3,,2015-09-30,2015-11-03 08:41:22+00:00,-32450000.0,120498000.0,0.0,12076688000.0,559677000.0,,765593000.0,11050319000.0,12249349000.0,292705000.0,8432147000.0,,185798000.0,401838000.0,65709000.0,-1876486000.0,94561000.0,22192973000.0,10167752000.0,10167752000.0,10460457000.0,11732516000.0,22192973000.0,,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2015.0,Q2,,2015-06-30,2015-08-04 08:33:49+00:00,-32115000.0,115770000.0,0.0,11995070000.0,577238000.0,,862621000.0,11118214000.0,12227284000.0,294210000.0,8510845000.0,,174136000.0,433636000.0,54369000.0,-1730168000.0,95144000.0,22348127000.0,10232787000.0,10232787000.0,10526997000.0,11821130000.0,22348127000.0,,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2015.0,Q1,,2015-03-31,2015-05-05 08:42:00+00:00,-28461000.0,137170000.0,0.0,11955572000.0,458249000.0,,,9891016000.0,10837025000.0,262376000.0,9544719000.0,,167807000.0,314226000.0,47279000.0,-1633841000.0,95747000.0,21024442000.0,10293270000.0,10293270000.0,10555646000.0,10468796000.0,21024442000.0,,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2016.0,FY,,2016-12-31,2018-02-13 16:45:05+00:00,-29642000.0,94730000.0,0.0,8666971000.0,479805000.0,,,9097110000.0,11325830000.0,393713000.0,3816640000.0,,211102000.0,417360000.0,42260000.0,-3089734000.0,92385000.0,15759265000.0,5547595000.0,5547595000.0,5941308000.0,9817957000.0,15759265000.0,,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2016.0,Q3,,2016-09-30,2016-11-01 08:47:18+00:00,-30164000.0,132891000.0,0.0,12188372000.0,538631000.0,,,10826659000.0,12101452000.0,392322000.0,8343844000.0,,205543000.0,487033000.0,71727000.0,-2975096000.0,93876000.0,21188545000.0,9183112000.0,9183112000.0,9575434000.0,11613111000.0,21188545000.0,,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2016.0,Q2,,2016-06-30,2016-08-09 08:34:01+00:00,-30738000.0,116450000.0,0.0,12169032000.0,550569000.0,,708096000.0,10662437000.0,11925769000.0,395258000.0,7635169000.0,,202487000.0,482133000.0,180404000.0,-2857164000.0,93012000.0,21116457000.0,9281130000.0,9281130000.0,9676388000.0,11440069000.0,21116457000.0,,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2016.0,Q1,,2016-03-31,2016-05-09 06:16:18+00:00,-31673000.0,94665000.0,0.0,12152466000.0,585330000.0,,768896000.0,10840715000.0,12065135000.0,399578000.0,7639621000.0,,200514000.0,433144000.0,46280000.0,-2890046000.0,95229000.0,21199927000.0,9230747000.0,9230747000.0,9630325000.0,11569602000.0,21199927000.0,,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2017.0,FY,,2017-12-31,2019-02-14 16:24:36+00:00,-24024000.0,55306000.0,0.0,8695549000.0,410082000.0,,,7786301000.0,10731878000.0,293933000.0,2864298000.0,,211319000.0,401738000.0,26897000.0,-3370520000.0,94165000.0,14088461000.0,5301005000.0,5301005000.0,5594938000.0,8493523000.0,14088461000.0,,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2017.0,Q3,,2017-09-30,2017-11-02 07:19:02+00:00,-24491000.0,133887000.0,0.0,8693566000.0,400867000.0,,,7371548000.0,10535753000.0,322798000.0,2806439000.0,,202458000.0,381189000.0,27135000.0,-3137642000.0,94818000.0,13904081000.0,5531433000.0,5531433000.0,5854231000.0,8049850000.0,13904081000.0,,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2017.0,Q2,,2017-06-30,2017-08-01 08:13:54+00:00,-27289000.0,391965000.0,0.0,8685660000.0,414404000.0,,393575000.0,7390525000.0,10651483000.0,326894000.0,2189667000.0,,198618000.0,389690000.0,61481000.0,-2956324000.0,94801000.0,14102575000.0,5702047000.0,5702047000.0,6028941000.0,8073634000.0,14102575000.0,,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2017.0,Q1,,2017-03-31,2017-05-02 08:33:22+00:00,-28658000.0,764114000.0,0.0,8672224000.0,432109000.0,,788486000.0,8050189000.0,10633704000.0,332127000.0,2176649000.0,,196033000.0,344908000.0,60806000.0,-2802218000.0,91263000.0,14855868000.0,5841348000.0,5841348000.0,6173475000.0,8682393000.0,14855868000.0,,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2018.0,FY,,2018-12-31,2020-02-12 19:02:04+00:00,-4708000.0,110790000.0,0.0,8876343000.0,305079000.0,,62998000.0,5477123000.0,10209450000.0,568152000.0,2001180000.0,-2927196000.0,246471000.0,391583000.0,29056000.0,,90785000.0,12718553000.0,5944439000.0,5944439000.0,6512591000.0,6205962000.0,12718553000.0,,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2018.0,Q3,,2018-09-30,2018-10-31 16:19:12+00:00,-4297000.0,78864000.0,0.0,8659862000.0,305805000.0,,,6705759000.0,10235700000.0,569207000.0,2433712000.0,,234526000.0,410804000.0,29877000.0,-3584397000.0,92494000.0,13083958000.0,5071168000.0,5071168000.0,5640375000.0,7443583000.0,13083958000.0,,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2018.0,Q2,,2018-06-30,2018-08-02 16:19:42+00:00,-4080000.0,91381000.0,0.0,8657215000.0,294056000.0,,,7309972000.0,9962020000.0,273229000.0,3073382000.0,,232702000.0,398920000.0,30548000.0,-3509641000.0,93070000.0,13451387000.0,5143494000.0,5143494000.0,5416723000.0,8034664000.0,13451387000.0,,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2018.0,Q1,,2018-03-31,2018-05-03 16:17:50+00:00,-21307000.0,86021000.0,0.0,8652891000.0,395298000.0,,,7871735000.0,10859171000.0,274632000.0,2695134000.0,,229115000.0,391942000.0,31947000.0,-3425293000.0,93856000.0,14067571000.0,5206291000.0,5206291000.0,5480923000.0,8586648000.0,14067571000.0,,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2019.0,FY,,2019-12-31,2020-05-06 16:20:23+00:00,-2857000.0,144232000.0,0.0,9689114000.0,331693000.0,,190579000.0,6266842000.0,11033055000.0,582416000.0,2292907000.0,-3601199000.0,557651000.0,540924000.0,40425000.0,,,14032891000.0,6085058000.0,6085058000.0,6667474000.0,7365417000.0,14032891000.0,,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2019.0,Q3,,2019-09-30,2019-10-31 16:22:44+00:00,-5223000.0,124990000.0,0.0,9399613000.0,303722000.0,,,6515363000.0,11535111000.0,590225000.0,2016273000.0,,454926000.0,431493000.0,30114000.0,-3461256000.0,85069000.0,14010210000.0,5933134000.0,5933134000.0,6523359000.0,7486851000.0,14010210000.0,,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2019.0,Q1,,2019-03-31,2019-05-02 16:22:09+00:00,-3883000.0,120117000.0,0.0,8883187000.0,275565000.0,,,5674647000.0,10627183000.0,562183000.0,1850101000.0,,383924000.0,352642000.0,26535000.0,-3042422000.0,89223000.0,12899501000.0,5836882000.0,5836882000.0,6399065000.0,6500436000.0,12899501000.0,,
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2020.0,Q1,,2020-03-31,2020-05-06 16:20:23+00:00,-2495000.0,783542000.0,0.0,10751146000.0,550348000.0,,,6389104000.0,12581846000.0,576935000.0,2050386000.0,-3512143000.0,1014101000.0,856031000.0,106557000.0,,,16072679000.0,7236508000.0,7236508000.0,7813443000.0,8259236000.0,16072679000.0,,
