company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depositsinterestexpense,dilutedeps,incometaxexpense,investmentsecuritiesinterestincome,loansandleaseinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otherinterestincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,preferreddividends,propertyliabilityinsuranceclaims,provisionforcreditlosses,salariesandemployeebenefitsexpense,shorttermborrowinginterestexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,tradingaccountinterestincome,trustfeeincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2010.0,Q3,2010-07-01,2010-09-30,2011-11-08 06:03:35+00:00,1037000.0,0.07,0.07,,22612000.0,0.07,3290000.0,26838000.0,181139000.0,12583000.0,,33710000.0,34068000.0,-358000.0,15875000.0,2875000.0,186143000.0,36089000.0,-2928000.0,839000.0,167136000.0,123455000.0,37803000.0,14960000.0,10123000.0,50000000.0,170786000.0,1827000.0,37022000.0,223165000.0,341490000.0,242705000.0,37358000.0,428848000.0,14349000.0,40694000.0,226800000.0,234638000.0,238867000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2010.0,Q3YTD,2010-01-01,2010-09-30,,3193000.0,-0.04,-0.04,,70573000.0,-0.04,-14887000.0,87085000.0,538486000.0,38355000.0,,44295000.0,51601000.0,-7306000.0,-9084000.0,8563000.0,548602000.0,109359000.0,-4759000.0,1942000.0,480768000.0,367255000.0,125230000.0,44816000.0,27812000.0,225000000.0,509160000.0,5496000.0,114424000.0,663026000.0,1016779000.0,729891000.0,36714000.0,1278493000.0,35513000.0,128652000.0,226800000.0,234638000.0,238867000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2010.0,Q3TTM,2009-10-01,2010-09-30,,2955000.0,-0.31,-0.31,,96207000.0,-0.31,-48769000.0,118881000.0,725579000.0,51310000.0,,-8549000.0,10804000.0,-19353000.0,-79664000.0,11402000.0,738496000.0,146844000.0,-7374000.0,2384000.0,643741000.0,558948000.0,169270000.0,59713000.0,36307000.0,360000000.0,650026000.0,8004000.0,155521000.0,894017000.0,1395080000.0,978619000.0,-37965000.0,1717115000.0,47173000.0,172982000.0,226800000.0,234638000.0,238867000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2010.0,Q2,2010-04-01,2010-06-30,2011-08-31 17:00:42+00:00,1078000.0,0.01,0.01,,24057000.0,0.01,-1659000.0,29092000.0,179037000.0,12497000.0,,20478000.0,20349000.0,129000.0,2696000.0,2844000.0,182064000.0,38249000.0,75000.0,786000.0,164177000.0,127407000.0,33817000.0,14938000.0,9196000.0,70000000.0,161381000.0,1747000.0,38301000.0,220365000.0,337311000.0,243937000.0,18690000.0,426001000.0,11450000.0,45868000.0,269600000.0,234556000.0,240968000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2010.0,Q2YTD,2010-01-01,2010-06-30,,2156000.0,-0.11,-0.11,,47961000.0,-0.11,-18177000.0,60247000.0,357347000.0,25772000.0,,10585000.0,17533000.0,-6948000.0,-24959000.0,5688000.0,362459000.0,73270000.0,-1831000.0,1103000.0,313632000.0,243800000.0,87427000.0,29856000.0,17689000.0,175000000.0,338374000.0,3669000.0,77402000.0,439861000.0,675289000.0,487186000.0,-644000.0,849645000.0,21164000.0,87958000.0,269600000.0,234556000.0,240968000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2010.0,Q2TTM,2009-07-01,2010-06-30,,3363000.0,-0.61,-0.61,,102253000.0,-0.61,-67427000.0,125538000.0,735170000.0,52879000.0,,-77273000.0,-48078000.0,-29195000.0,-148398000.0,11496000.0,743254000.0,151050000.0,-4381000.0,1900000.0,664859000.0,554446000.0,196203000.0,59629000.0,34980000.0,495000000.0,657974000.0,8826000.0,163958000.0,907212000.0,1401813000.0,1038054000.0,-115505000.0,1781308000.0,44604000.0,181373000.0,269600000.0,234556000.0,240968000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2010.0,Q1TTM,2009-04-01,2010-03-31,,3794000.0,-1.16,-1.16,,112193000.0,-1.16,-139811000.0,132906000.0,760398000.0,59259000.0,,-203233000.0,-173601000.0,-29632000.0,-274276000.0,11496000.0,760276000.0,153283000.0,-4786000.0,1817000.0,695549000.0,572789000.0,202566000.0,59547000.0,47137000.0,685000000.0,689985000.0,10614000.0,182066000.0,942342000.0,1466988000.0,1078300000.0,-313412000.0,1838576000.0,47221000.0,184971000.0,230500000.0,234469000.0,234469000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 16:18:38+00:00,1078000.0,-0.12,-0.12,,23904000.0,-0.12,-16518000.0,31155000.0,178310000.0,13275000.0,,-9893000.0,-2816000.0,-7077000.0,-27655000.0,2844000.0,180395000.0,35021000.0,-1906000.0,317000.0,149455000.0,116393000.0,53610000.0,14918000.0,8493000.0,105000000.0,176993000.0,1922000.0,39101000.0,219496000.0,337978000.0,243249000.0,-19334000.0,423644000.0,9714000.0,42090000.0,230500000.0,234469000.0,234469000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2011.0,Q4,2011-10-01,2011-12-31,,1000000.0,0.13,0.13,,15857000.0,0.13,-526000.0,27657000.0,171519000.0,13541000.0,16884000.0,37811000.0,38563000.0,-752000.0,34940000.0,2871000.0,178877000.0,30517000.0,203000.0,181000.0,125379000.0,109118000.0,18443000.0,,5504000.0,10000000.0,149013000.0,1440000.0,30838000.0,209715000.0,312036000.0,181196000.0,38037000.0,360073000.0,10358000.0,37171000.0,262400000.0,260574000.0,262861000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 16:55:48+00:00,4016000.0,0.5,0.5,,72301000.0,0.5,15836000.0,118106000.0,670340000.0,53466000.0,16884000.0,142630000.0,134012000.0,8618000.0,131196000.0,11434000.0,700832000.0,136874000.0,36164000.0,800000.0,465492000.0,496694000.0,125348000.0,0.0,28302000.0,44000000.0,610225000.0,5838000.0,131605000.0,832437000.0,1292995000.0,786011000.0,149848000.0,1486843000.0,43191000.0,159007000.0,262400000.0,260574000.0,262861000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2011.0,Q3YTD,2011-01-01,2011-09-30,,3016000.0,0.37,0.37,,56444000.0,0.37,16362000.0,90449000.0,498821000.0,39925000.0,,104819000.0,95449000.0,9370000.0,96256000.0,8563000.0,521955000.0,106357000.0,35961000.0,619000.0,340113000.0,387576000.0,106905000.0,,22798000.0,34000000.0,461212000.0,4398000.0,100767000.0,622722000.0,980959000.0,604815000.0,111811000.0,1126770000.0,32833000.0,121836000.0,257900000.0,261284000.0,262803000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2011.0,Q3TTM,2010-10-01,2011-09-30,,3972000.0,0.16,0.16,,77631000.0,0.16,10067000.0,117689000.0,677036000.0,51823000.0,,122127000.0,116783000.0,5344000.0,47571000.0,11402000.0,704191000.0,142258000.0,51642000.0,1553000.0,450743000.0,503577000.0,143230000.0,63154000.0,32124000.0,79000000.0,624059000.0,6337000.0,135791000.0,839982000.0,1305990000.0,807649000.0,126850000.0,1511840000.0,43704000.0,162034000.0,257900000.0,261284000.0,262803000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2011.0,Q3,2011-07-01,2011-09-30,2012-11-08 16:07:57+00:00,1004000.0,0.14,0.14,,17847000.0,0.14,8367000.0,30007000.0,167466000.0,12784000.0,,38980000.0,34152000.0,4828000.0,36105000.0,2875000.0,176340000.0,34296000.0,35162000.0,122000.0,112308000.0,127964000.0,31630000.0,,5904000.0,32000000.0,153540000.0,1389000.0,32020000.0,208360000.0,322708000.0,220887000.0,42519000.0,397227000.0,10765000.0,41787000.0,257900000.0,261284000.0,262803000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2011.0,Q2,2011-04-01,2011-06-30,2012-08-08 16:21:09+00:00,1006000.0,0.08,0.08,,19053000.0,0.08,-4167000.0,31250000.0,164195000.0,13376000.0,,22836000.0,19165000.0,3671000.0,19992000.0,2844000.0,172860000.0,35449000.0,1000.0,88000.0,110022000.0,148001000.0,36160000.0,,8839000.0,1000000.0,151160000.0,1468000.0,33897000.0,206757000.0,344455000.0,187593000.0,14998000.0,360453000.0,11224000.0,41410000.0,249900000.0,261289000.0,262756000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2011.0,Q2YTD,2011-01-01,2011-06-30,,2012000.0,0.23,0.23,,38597000.0,0.23,7995000.0,60442000.0,331355000.0,27141000.0,,65839000.0,61297000.0,4542000.0,60151000.0,5688000.0,345615000.0,72061000.0,799000.0,497000.0,227805000.0,259612000.0,75275000.0,,16894000.0,2000000.0,307672000.0,3009000.0,68747000.0,414362000.0,658251000.0,383928000.0,69292000.0,729543000.0,22068000.0,80049000.0,249900000.0,261289000.0,262756000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2011.0,Q2TTM,2010-07-01,2011-06-30,,4005000.0,0.09,0.09,,82396000.0,0.09,4990000.0,114520000.0,690709000.0,51622000.0,,116857000.0,116699000.0,158000.0,27341000.0,11402000.0,713994000.0,144051000.0,13552000.0,2270000.0,505571000.0,499068000.0,149403000.0,78114000.0,36343000.0,97000000.0,641305000.0,6775000.0,140793000.0,854787000.0,1324772000.0,829467000.0,121689000.0,1543461000.0,47288000.0,160941000.0,249900000.0,261289000.0,262756000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2011.0,Q1TTM,2010-04-01,2011-03-31,,4077000.0,0.02,0.02,,87400000.0,0.02,7498000.0,112362000.0,705551000.0,50743000.0,,114499000.0,117883000.0,-3384000.0,10045000.0,11402000.0,723198000.0,146851000.0,13626000.0,2968000.0,559726000.0,478474000.0,147060000.0,93052000.0,36700000.0,166000000.0,651526000.0,7054000.0,145197000.0,868395000.0,1317628000.0,885811000.0,125381000.0,1609009000.0,47514000.0,165399000.0,267700000.0,261174000.0,265556000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2011.0,Q1,2011-01-01,2011-03-31,2012-05-08 16:24:31+00:00,1006000.0,0.15,0.15,,19544000.0,0.15,12162000.0,29192000.0,167160000.0,13765000.0,,43003000.0,42132000.0,871000.0,40159000.0,2844000.0,172755000.0,36612000.0,798000.0,409000.0,117783000.0,111611000.0,39115000.0,,8055000.0,1000000.0,156512000.0,1541000.0,34850000.0,207605000.0,313796000.0,196335000.0,54294000.0,369090000.0,10844000.0,38639000.0,267700000.0,261174000.0,265556000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2012.0,Q4,2012-10-01,2012-12-31,,979000.0,0.17,0.17,,12249000.0,0.17,-12914000.0,22037000.0,165780000.0,12024000.0,17439000.0,43582000.0,43594000.0,-12000.0,40681000.0,2901000.0,170598000.0,28396000.0,-4700000.0,469000.0,99575000.0,55435000.0,14637000.0,,7299000.0,15000000.0,161813000.0,1328000.0,25601000.0,196199000.0,271361000.0,146443000.0,30680000.0,317041000.0,7913000.0,36931000.0,252400000.0,248349000.0,248349000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2012.0,FY,2012-01-01,2012-12-31,2015-02-24 17:32:49+00:00,3910000.0,-0.11,-0.11,,55216000.0,-0.11,-85262000.0,98450000.0,663461000.0,49784000.0,17439000.0,-16295000.0,-16443000.0,148000.0,-27759000.0,11464000.0,688667000.0,115702000.0,893000.0,1679000.0,405607000.0,577825000.0,120342000.0,0.0,27968000.0,78000000.0,640857000.0,5286000.0,110286000.0,798953000.0,1383701000.0,671329000.0,-101705000.0,1359996000.0,35363000.0,144487000.0,252400000.0,248349000.0,248349000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2012.0,Q3YTD,2012-01-01,2012-09-30,,2931000.0,-0.28,-0.28,,42967000.0,-0.28,-72348000.0,76413000.0,497681000.0,37760000.0,,-59877000.0,-60037000.0,160000.0,-68440000.0,8563000.0,518069000.0,87306000.0,5593000.0,1210000.0,306032000.0,522390000.0,105705000.0,,20669000.0,63000000.0,479044000.0,3958000.0,84685000.0,602754000.0,1112340000.0,524886000.0,-132385000.0,1042955000.0,27450000.0,107556000.0,258100000.0,246628000.0,248306000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2012.0,Q3TTM,2011-10-01,2012-09-30,,3931000.0,-0.15,-0.15,,58824000.0,-0.15,-72874000.0,104070000.0,669200000.0,51301000.0,16884000.0,-22066000.0,-21474000.0,-592000.0,-33500000.0,11434000.0,696946000.0,117823000.0,5796000.0,1391000.0,431411000.0,631508000.0,124148000.0,,26173000.0,73000000.0,628057000.0,5398000.0,115523000.0,812469000.0,1424376000.0,706082000.0,-94348000.0,1403028000.0,37808000.0,144727000.0,258100000.0,246628000.0,248306000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2012.0,Q3,2012-07-01,2012-09-30,2013-11-07 16:03:27+00:00,979000.0,0.1,0.1,,13363000.0,0.1,5260000.0,24136000.0,167621000.0,12245000.0,,28682000.0,28574000.0,108000.0,25807000.0,2875000.0,173465000.0,29692000.0,0.0,367000.0,91146000.0,70996000.0,35985000.0,0.0,7532000.0,40000000.0,153970000.0,1443000.0,27051000.0,200516000.0,263169000.0,163538000.0,33834000.0,337003000.0,8392000.0,36407000.0,258100000.0,246628000.0,248306000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2012.0,Q2YTD,2012-01-01,2012-06-30,,1952000.0,-0.38,-0.38,,29604000.0,-0.38,-77608000.0,52277000.0,330060000.0,25515000.0,,-88559000.0,-88611000.0,52000.0,-94247000.0,5688000.0,344604000.0,57614000.0,5593000.0,843000.0,214886000.0,451394000.0,69720000.0,,13137000.0,23000000.0,325074000.0,2515000.0,57634000.0,402238000.0,849171000.0,361348000.0,-166219000.0,705952000.0,19058000.0,71149000.0,249500000.0,249104000.0,249104000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2012.0,Q2TTM,2011-07-01,2012-06-30,,3956000.0,-0.11,-0.11,,63308000.0,-0.11,-69767000.0,109941000.0,669045000.0,51840000.0,16884000.0,-11768000.0,-15896000.0,4128000.0,-23202000.0,11434000.0,699821000.0,122427000.0,40958000.0,1146000.0,452573000.0,688476000.0,119793000.0,,24545000.0,65000000.0,627627000.0,5344000.0,120492000.0,820313000.0,1483915000.0,763431000.0,-85663000.0,1463252000.0,40181000.0,150107000.0,249500000.0,249104000.0,249104000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2012.0,Q2,2012-04-01,2012-06-30,2013-08-07 17:11:27+00:00,979000.0,-0.5,-0.5,,14245000.0,-0.5,-88178000.0,25971000.0,164745000.0,12665000.0,,-121930000.0,-122417000.0,487000.0,-124774000.0,2844000.0,172675000.0,28752000.0,5065000.0,397000.0,84802000.0,341029000.0,32440000.0,0.0,6801000.0,15000000.0,149616000.0,1150000.0,28060000.0,200735000.0,527177000.0,158907000.0,-210595000.0,331582000.0,9622000.0,36600000.0,249500000.0,249104000.0,249104000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2012.0,Q1TTM,2011-04-01,2012-03-31,,3983000.0,0.47,0.47,,68116000.0,0.47,14244000.0,115220000.0,668495000.0,52551000.0,16884000.0,132998000.0,125686000.0,7312000.0,121564000.0,11434000.0,700006000.0,129124000.0,35894000.0,837000.0,477793000.0,495448000.0,123513000.0,,26583000.0,51000000.0,629171000.0,5662000.0,126329000.0,826335000.0,1301193000.0,792117000.0,139930000.0,1492123000.0,41783000.0,154917000.0,254400000.0,253527000.0,255369000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2012.0,Q1,2012-01-01,2012-03-31,2013-05-08 17:24:03+00:00,973000.0,0.12,0.12,,15359000.0,0.12,10570000.0,26306000.0,165315000.0,12850000.0,,33371000.0,33806000.0,-435000.0,30527000.0,2844000.0,171929000.0,28862000.0,528000.0,446000.0,130084000.0,110365000.0,37280000.0,0.0,6336000.0,8000000.0,175458000.0,1365000.0,29574000.0,201503000.0,321994000.0,202441000.0,44376000.0,374370000.0,9436000.0,34549000.0,254400000.0,253527000.0,255369000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2013.0,Q4,2013-10-01,2013-12-31,,1128000.0,0.21,0.21,,8435000.0,0.21,-33813000.0,21345000.0,148666000.0,12344000.0,4685000.0,53888000.0,53894000.0,-6000.0,49404000.0,2934000.0,157135000.0,30346000.0,2179000.0,292000.0,67142000.0,89317000.0,29932000.0,1550000.0,4477000.0,15000000.0,127144000.0,1139000.0,21918000.0,179053000.0,257097000.0,135043000.0,20081000.0,292178000.0,8750000.0,35790000.0,237600000.0,237972000.0,239794000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2013.0,FY,2013-01-01,2013-12-31,2015-02-24 17:32:49+00:00,3912000.0,0.1,0.1,,40030000.0,0.1,-32169000.0,83787000.0,612692000.0,49945000.0,18239000.0,41067000.0,40519000.0,548000.0,23764000.0,11465000.0,637374000.0,117518000.0,1871000.0,1026000.0,322253000.0,469735000.0,119547000.0,5838000.0,20156000.0,55000000.0,529041000.0,4704000.0,94679000.0,732053000.0,1158601000.0,584577000.0,8350000.0,1221951000.0,34548000.0,140906000.0,237600000.0,237972000.0,239794000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2013.0,Q3YTD,2013-01-01,2013-09-30,,2784000.0,-0.11,-0.11,,31595000.0,-0.11,1644000.0,62442000.0,464026000.0,37601000.0,13554000.0,-12821000.0,-13375000.0,554000.0,-25640000.0,8531000.0,480239000.0,87172000.0,-308000.0,734000.0,255111000.0,380418000.0,89615000.0,4288000.0,15679000.0,40000000.0,401897000.0,3565000.0,72761000.0,553000000.0,901504000.0,449534000.0,-11731000.0,929773000.0,25798000.0,105116000.0,238800000.0,236895000.0,236895000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2013.0,Q3TTM,2012-10-01,2013-09-30,,3763000.0,0.06,0.06,,43844000.0,0.06,-11270000.0,84479000.0,629806000.0,49625000.0,30993000.0,30761000.0,30219000.0,542000.0,15041000.0,11432000.0,650837000.0,115568000.0,-5008000.0,1203000.0,354686000.0,435853000.0,104252000.0,4288000.0,22978000.0,55000000.0,563710000.0,4893000.0,98362000.0,749199000.0,1172865000.0,595977000.0,18949000.0,1246814000.0,33711000.0,142047000.0,238800000.0,236895000.0,236895000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2013.0,Q3,2013-07-01,2013-09-30,2014-11-06 16:03:28+00:00,928000.0,-0.45,-0.45,,9959000.0,-0.45,-31094000.0,20916000.0,152756000.0,12710000.0,5486000.0,-103026000.0,-103149000.0,123000.0,-107451000.0,2875000.0,158838000.0,30236000.0,19000.0,191000.0,82303000.0,260062000.0,32225000.0,1550000.0,4631000.0,10000000.0,132213000.0,1103000.0,23772000.0,182610000.0,433556000.0,150475000.0,-134243000.0,309313000.0,8747000.0,35928000.0,238800000.0,236895000.0,236895000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2013.0,Q2,2013-04-01,2013-06-30,2014-08-07 16:15:30+00:00,928000.0,0.17,0.17,,10316000.0,0.17,15008000.0,20664000.0,154483000.0,12500000.0,4121000.0,45236000.0,45235000.0,1000.0,40843000.0,2843000.0,160019000.0,28224000.0,-351000.0,74000.0,78800000.0,58598000.0,28979000.0,1550000.0,5037000.0,15000000.0,130500000.0,1156000.0,23972000.0,183991000.0,227408000.0,142632000.0,60243000.0,302651000.0,8770000.0,35204000.0,240300000.0,239248000.0,240891000.0
