company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-08 06:03:35+00:00,,4144000.0,738000.0,116220000.0,56103000.0,,-547289000.0,,,,-1262944000.0,1143826000.0,134639000.0,-1262944000.0,1143826000.0,134673000.0,15555000.0,108705000.0,44296000.0,44296000.0,206778000.0,76000.0,-40995000.0,370607000.0,-745792000.0,-23269000.0,-1329390000.0,-1340000.0,,1912887000.0,
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2010.0,Q3TTM,2009-10-01,2010-09-30,,,5571000.0,3094000.0,162025000.0,73647000.0,803000.0,-636955000.0,,,,-1187180000.0,914257000.0,256156000.0,-1187180000.0,914257000.0,256190000.0,-16733000.0,740944000.0,-8548000.0,-8548000.0,257477000.0,-5625000.0,-54764000.0,564964000.0,-1294914000.0,-26022000.0,-1866391000.0,-1344000.0,,2234390000.0,
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2010.0,Q3,2010-07-01,2010-09-30,,,1382000.0,22000.0,35815000.0,19817000.0,,488455000.0,,,,-507841000.0,-177611000.0,651801000.0,-507841000.0,-177611000.0,651835000.0,-33617000.0,-225896000.0,33711000.0,33711000.0,9723000.0,,-13643000.0,98713000.0,-344045000.0,-13480000.0,-267443000.0,-859000.0,,179914000.0,
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-31 17:00:42+00:00,,2762000.0,716000.0,80405000.0,36286000.0,,-1035744000.0,,,,-755103000.0,1321437000.0,-517162000.0,-755103000.0,1321437000.0,-517162000.0,49172000.0,334601000.0,10585000.0,10585000.0,197055000.0,76000.0,-27352000.0,271894000.0,-401747000.0,-9789000.0,-1061947000.0,-481000.0,,1732973000.0,
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2010.0,Q2TTM,2009-07-01,2010-06-30,,,5634000.0,3224000.0,176359000.0,71226000.0,803000.0,-1043484000.0,,,,-2550694000.0,2635114000.0,-67987000.0,-2550694000.0,2635114000.0,-67987000.0,16433000.0,224370000.0,-77273000.0,-77273000.0,277610000.0,-5625000.0,-56262000.0,698300000.0,-495093000.0,-17194000.0,-2712669000.0,-508000.0,,3146598000.0,
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2010.0,Q2,2010-04-01,2010-06-30,,,1382000.0,153000.0,44747000.0,18308000.0,,-592177000.0,,,,49620000.0,509703000.0,-394523000.0,49620000.0,509703000.0,-394523000.0,164800000.0,132116000.0,20478000.0,20478000.0,31299000.0,64000.0,-13676000.0,126187000.0,-113759000.0,-6571000.0,-68403000.0,-481000.0,,630033000.0,
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2010.0,Q1TTM,2009-04-01,2010-03-31,,,5761000.0,216051000.0,366513000.0,73446000.0,803000.0,-276908000.0,,-60587000.0,,-4482624000.0,3634462000.0,697090000.0,-4482624000.0,3634462000.0,697090000.0,-151072000.0,159668000.0,-203233000.0,-203233000.0,236812000.0,-5686000.0,-54703000.0,861212000.0,99738000.0,-17968000.0,-4521033000.0,-283000.0,,3551889000.0,
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 16:18:38+00:00,,1380000.0,563000.0,35658000.0,17978000.0,,-443567000.0,,,,-804723000.0,811734000.0,-122639000.0,-804723000.0,811734000.0,-122639000.0,-115628000.0,202485000.0,-9893000.0,-9893000.0,165756000.0,12000.0,-13676000.0,145707000.0,-287988000.0,-3218000.0,-993544000.0,,,1102940000.0,
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2011.0,Q4,2011-10-01,2011-12-31,,,1000000.0,16399000.0,45320000.0,22566000.0,-127000.0,-106170000.0,,-412486000.0,,-221583000.0,-89470000.0,80013000.0,-221583000.0,-89470000.0,80013000.0,-231040000.0,514754000.0,37812000.0,37812000.0,69772000.0,-4843000.0,-5486000.0,55033000.0,-14995000.0,-4739000.0,-269331000.0,-44191000.0,,-69609000.0,
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 16:55:48+00:00,0.0,4380000.0,97634000.0,138925000.0,84941000.0,24467000.0,-513202000.0,,25619000.0,0.0,-151481000.0,166989000.0,43973000.0,-151481000.0,166989000.0,43973000.0,59481000.0,1004778000.0,142630000.0,142630000.0,121634000.0,-5771000.0,-19319000.0,203590000.0,-1276125000.0,-35408000.0,-1031977000.0,-124811000.0,,1454055000.0,0.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2011.0,Q3TTM,2010-10-01,2011-09-30,,,4762000.0,158233000.0,133328000.0,83246000.0,24594000.0,-2266000.0,263103000.0,942987000.0,,-207076000.0,-265140000.0,597395000.0,-207076000.0,-265140000.0,597361000.0,125145000.0,722335000.0,122125000.0,122125000.0,151748000.0,-6488000.0,-32024000.0,237780000.0,-2470196000.0,-50031000.0,-1149824000.0,-947165000.0,,2230493000.0,
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2011.0,Q3,2011-07-01,2011-09-30,,,1012000.0,81183000.0,20461000.0,20188000.0,8226000.0,116834000.0,,436255000.0,,296256000.0,-409783000.0,261406000.0,296256000.0,-409783000.0,261406000.0,147879000.0,-197772000.0,38980000.0,38980000.0,-398000.0,-928000.0,-5565000.0,84790000.0,-212104000.0,-5126000.0,64299000.0,-33000.0,,-200779000.0,
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-08 16:07:57+00:00,,3380000.0,81235000.0,93605000.0,62375000.0,24594000.0,-407032000.0,,438105000.0,,70102000.0,256459000.0,-36040000.0,70102000.0,256459000.0,-36040000.0,290521000.0,490024000.0,104818000.0,104818000.0,51862000.0,-928000.0,-13833000.0,148557000.0,-1261130000.0,-30669000.0,-762646000.0,-80620000.0,,1523664000.0,0.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-08 16:21:09+00:00,,2368000.0,52000.0,73144000.0,42187000.0,16368000.0,-523866000.0,,1850000.0,,-226154000.0,666242000.0,-297446000.0,-226154000.0,666242000.0,-297446000.0,142642000.0,687796000.0,65838000.0,65838000.0,52260000.0,0.0,-8268000.0,63767000.0,-1049026000.0,-25543000.0,-826945000.0,-80587000.0,,1724443000.0,
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2011.0,Q2TTM,2010-07-01,2011-06-30,,,5132000.0,77072000.0,148682000.0,82875000.0,16368000.0,369355000.0,263103000.0,506732000.0,,-1011173000.0,-32968000.0,987790000.0,-1011173000.0,-32968000.0,987790000.0,-56351000.0,694211000.0,116856000.0,116856000.0,161869000.0,-5560000.0,-40102000.0,251703000.0,-2602137000.0,-58385000.0,-1481566000.0,-947991000.0,,2611186000.0,
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2011.0,Q2,2011-04-01,2011-06-30,,,1032000.0,-9744000.0,48486000.0,20587000.0,16368000.0,-183901000.0,,-71094000.0,,334629000.0,-215132000.0,-72646000.0,334629000.0,-215132000.0,-72646000.0,46851000.0,545060000.0,22835000.0,22835000.0,41237000.0,,-5455000.0,25564000.0,-286844000.0,-18381000.0,-133466000.0,-416000.0,,73725000.0,
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2011.0,Q1TTM,2010-04-01,2011-03-31,,,5482000.0,86969000.0,144943000.0,80596000.0,,-38921000.0,263103000.0,577826000.0,,-1296182000.0,691867000.0,665913000.0,-1296182000.0,691867000.0,665913000.0,61598000.0,281267000.0,114499000.0,114499000.0,151931000.0,-5496000.0,-48323000.0,352326000.0,-2429052000.0,-46575000.0,-1416503000.0,-948056000.0,,3167494000.0,
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2011.0,Q1,2011-01-01,2011-03-31,2012-05-08 16:24:31+00:00,,1336000.0,9796000.0,24658000.0,21600000.0,,-339965000.0,,72944000.0,,-560783000.0,881374000.0,-224800000.0,-560783000.0,881374000.0,-224800000.0,95791000.0,142736000.0,43003000.0,43003000.0,11023000.0,,-2813000.0,38203000.0,-762182000.0,-7162000.0,-693479000.0,-80171000.0,,1650718000.0,
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2012.0,Q4,2012-10-01,2012-12-31,,,979000.0,-443000.0,39498000.0,28581000.0,,139670000.0,,-298800000.0,,36851000.0,-75368000.0,259113000.0,36851000.0,-75368000.0,259113000.0,220596000.0,401598000.0,43582000.0,43582000.0,31301000.0,-183000.0,-5337000.0,15000000.0,-485199000.0,-7036000.0,-25572000.0,-34855000.0,,416358000.0,509000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2012.0,FY,2012-01-01,2012-12-31,2015-02-24 17:32:49+00:00,0.0,3910000.0,202508000.0,111033000.0,114062000.0,5278000.0,-92701000.0,,298354000.0,0.0,321620000.0,-415165000.0,371552000.0,321620000.0,-415165000.0,371552000.0,278007000.0,416700000.0,-16295000.0,-16295000.0,-14680000.0,-3996000.0,-21472000.0,377256000.0,-1647214000.0,-21862000.0,-234209000.0,-133757000.0,,1241279000.0,7354000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2012.0,Q3TTM,2011-10-01,2012-09-30,,,3931000.0,219350000.0,116855000.0,108047000.0,5151000.0,-338541000.0,,184668000.0,,63186000.0,-429267000.0,192452000.0,63186000.0,-429267000.0,192452000.0,-173629000.0,529856000.0,-22065000.0,-22065000.0,23791000.0,-8656000.0,-21621000.0,417289000.0,-1177010000.0,-19565000.0,-477968000.0,-143093000.0,,755312000.0,6845000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2012.0,Q3,2012-07-01,2012-09-30,,,979000.0,167984000.0,13620000.0,28873000.0,3000000.0,324298000.0,,-220918000.0,,-163283000.0,-235428000.0,427942000.0,-163283000.0,-235428000.0,427942000.0,29231000.0,110668000.0,28682000.0,28682000.0,5110000.0,-1078000.0,-5310000.0,40000000.0,-412263000.0,-6261000.0,-31689000.0,-14956000.0,,173251000.0,6845000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-07 16:03:27+00:00,0.0,2931000.0,202951000.0,71535000.0,85481000.0,5278000.0,-232371000.0,,597154000.0,0.0,284769000.0,-339797000.0,112439000.0,284769000.0,-339797000.0,112439000.0,57411000.0,15102000.0,-59877000.0,-59877000.0,-45981000.0,-3813000.0,-16135000.0,362256000.0,-1162015000.0,-14826000.0,-208637000.0,-98902000.0,,824921000.0,6845000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2012.0,Q2TTM,2011-07-01,2012-06-30,,,3964000.0,132549000.0,123696000.0,99362000.0,10377000.0,-546005000.0,,841841000.0,,522725000.0,-603622000.0,25916000.0,522725000.0,-603622000.0,25916000.0,-54981000.0,221416000.0,-11767000.0,-11767000.0,18283000.0,-8506000.0,-21876000.0,462079000.0,-976851000.0,-18430000.0,-381980000.0,-128170000.0,,381282000.0,
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2012.0,Q2,2012-04-01,2012-06-30,,,979000.0,34350000.0,44207000.0,28295000.0,2278000.0,-263670000.0,,817213000.0,,-13203000.0,58546000.0,-153217000.0,-13203000.0,58546000.0,-153217000.0,-107874000.0,-817727000.0,-121930000.0,-121930000.0,-61891000.0,-1497000.0,-5406000.0,265000000.0,33163000.0,-6130000.0,31536000.0,-37322000.0,,29235000.0,
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-07 17:11:27+00:00,0.0,1952000.0,34967000.0,57915000.0,56608000.0,2278000.0,-556669000.0,,818072000.0,0.0,448052000.0,-104369000.0,-315503000.0,448052000.0,-104369000.0,-315503000.0,28180000.0,-95566000.0,-88559000.0,-88559000.0,-51091000.0,-2735000.0,-10825000.0,322256000.0,-749752000.0,-8565000.0,-176948000.0,-83946000.0,,651670000.0,
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2012.0,Q1TTM,2011-04-01,2012-03-31,,,4017000.0,88455000.0,127975000.0,91654000.0,24467000.0,-466236000.0,,-46466000.0,,870557000.0,-877300000.0,106487000.0,870557000.0,-877300000.0,106487000.0,99744000.0,1584203000.0,132998000.0,132998000.0,121411000.0,-7009000.0,-21925000.0,222643000.0,-1296858000.0,-30681000.0,-546982000.0,-91264000.0,,425772000.0,
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2012.0,Q1,2012-01-01,2012-03-31,2013-05-08 17:24:03+00:00,,973000.0,617000.0,13708000.0,28313000.0,0.0,-292999000.0,,859000.0,0.0,461255000.0,-162915000.0,-162286000.0,461255000.0,-162915000.0,-162286000.0,136054000.0,722161000.0,33371000.0,33371000.0,10800000.0,-1238000.0,-5419000.0,57256000.0,-782915000.0,-2435000.0,-208484000.0,-46624000.0,,622435000.0,
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2013.0,Q4,2013-10-01,2013-12-31,,,1128000.0,471000.0,31637000.0,14807000.0,2359000.0,134914000.0,,641000.0,,287642000.0,-801711000.0,317162000.0,287642000.0,-801711000.0,317162000.0,-196907000.0,449714000.0,53888000.0,53888000.0,127425000.0,-17000.0,-16246000.0,-15000000.0,-720743000.0,-8400000.0,-146312000.0,-138000.0,,-75692000.0,765000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2013.0,FY,2013-01-01,2013-12-31,2015-02-24 17:32:49+00:00,,3912000.0,31550000.0,97387000.0,67701000.0,54931000.0,-3201000.0,,5052000.0,95624000.0,-1472679000.0,762953000.0,431373000.0,-1472679000.0,762953000.0,431373000.0,-278353000.0,-258184000.0,41067000.0,41067000.0,96894000.0,-918000.0,-53982000.0,225000000.0,-1698466000.0,-27349000.0,-1168738000.0,-91533000.0,,2433072000.0,765000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2013.0,Q3TTM,2012-10-01,2013-09-30,,,3763000.0,30636000.0,105248000.0,81475000.0,52572000.0,1555000.0,,-294389000.0,95624000.0,-1723470000.0,1489296000.0,373324000.0,-1723470000.0,1489296000.0,373324000.0,139150000.0,-306300000.0,30761000.0,30761000.0,770000.0,-1084000.0,-43073000.0,255000000.0,-1462922000.0,-25985000.0,-1047998000.0,-126250000.0,,2925122000.0,509000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2013.0,Q3,2013-07-01,2013-09-30,,,928000.0,21605000.0,15451000.0,15834000.0,-3938000.0,-14315000.0,,859000.0,,-1006666000.0,968583000.0,26003000.0,-1006666000.0,968583000.0,26003000.0,-12080000.0,-727975000.0,-103026000.0,-103026000.0,-83418000.0,119000.0,-16367000.0,210000000.0,-217349000.0,-3004000.0,-253063000.0,-10239000.0,,1192874000.0,
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-06 16:03:28+00:00,,2784000.0,31079000.0,65750000.0,52894000.0,52572000.0,-138115000.0,,4411000.0,95624000.0,-1760321000.0,1564664000.0,114211000.0,-1760321000.0,1564664000.0,114211000.0,-81446000.0,-707898000.0,-12821000.0,-12821000.0,-30531000.0,-901000.0,-37736000.0,240000000.0,-977723000.0,-18949000.0,-1022426000.0,-91395000.0,,2508764000.0,0.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-07 16:15:30+00:00,,1856000.0,9474000.0,50299000.0,37060000.0,56510000.0,-123800000.0,,3552000.0,95624000.0,-753655000.0,596081000.0,88208000.0,-753655000.0,596081000.0,88208000.0,-69366000.0,20077000.0,90205000.0,90205000.0,52887000.0,-1020000.0,-21369000.0,30000000.0,-760374000.0,-15945000.0,-769363000.0,-81156000.0,,1315890000.0,0.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2013.0,Q2TTM,2012-07-01,2013-06-30,,,3814000.0,177015000.0,103417000.0,94514000.0,59510000.0,340168000.0,,-516166000.0,95624000.0,-880087000.0,285285000.0,775263000.0,-880087000.0,285285000.0,775263000.0,180461000.0,532343000.0,162469000.0,162469000.0,89298000.0,-2281000.0,-32016000.0,85000000.0,-1657836000.0,-29242000.0,-826624000.0,-130967000.0,,1905499000.0,7354000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2013.0,Q2,2013-04-01,2013-06-30,,,928000.0,5609000.0,41014000.0,18436000.0,54872000.0,-78701000.0,,356000.0,,-63521000.0,22802000.0,35919000.0,-63521000.0,22802000.0,35919000.0,-4800000.0,445319000.0,45236000.0,45236000.0,35020000.0,-556000.0,-16006000.0,15000000.0,-240256000.0,-10289000.0,-443973000.0,-48661000.0,,218475000.0,
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2013.0,Q1TTM,2012-04-01,2013-03-31,,,3865000.0,205756000.0,106610000.0,104373000.0,6916000.0,155199000.0,,300691000.0,95624000.0,-829769000.0,321029000.0,586127000.0,-829769000.0,321029000.0,586127000.0,77387000.0,-730703000.0,-4697000.0,-4697000.0,-7613000.0,-3222000.0,-21416000.0,335000000.0,-1384417000.0,-25083000.0,-351115000.0,-119628000.0,,1716259000.0,7354000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 16:07:54+00:00,,928000.0,3865000.0,9285000.0,18624000.0,1638000.0,-45099000.0,,3196000.0,95624000.0,-690134000.0,573279000.0,52289000.0,-690134000.0,573279000.0,52289000.0,-64566000.0,-425242000.0,44969000.0,44969000.0,17867000.0,-464000.0,-5363000.0,15000000.0,-520118000.0,-5656000.0,-325390000.0,-32495000.0,,1097415000.0,
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2014.0,FY,2014-01-01,2014-12-31,2017-02-27 17:18:09+00:00,,4170000.0,81726000.0,81151000.0,52724000.0,413352000.0,7268000.0,,488619000.0,,1024162000.0,-1485374000.0,704708000.0,1024162000.0,-1485374000.0,704708000.0,243496000.0,898232000.0,234046000.0,234046000.0,383800000.0,-230507000.0,-65031000.0,22700000.0,-2560883000.0,-31404000.0,-23572000.0,-43579000.0,,690054000.0,3507000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2014.0,Q4,2014-10-01,2014-12-31,,,1225000.0,25220000.0,28366000.0,13347000.0,413352000.0,28506000.0,,-44525000.0,,1408604000.0,-1360999000.0,114069000.0,1408604000.0,-1360999000.0,114069000.0,161674000.0,1489417000.0,51640000.0,51640000.0,13351000.0,1473000.0,-16191000.0,6000000.0,-1496183000.0,-9485000.0,-6894000.0,-14676000.0,,-270907000.0,2224000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2014.0,Q3TTM,2013-10-01,2014-09-30,,,4073000.0,56977000.0,84422000.0,54184000.0,2359000.0,113676000.0,,533785000.0,,-96800000.0,-926086000.0,907801000.0,-96800000.0,-926086000.0,907801000.0,-115085000.0,-141471000.0,236294000.0,236294000.0,497874000.0,-231997000.0,-65086000.0,1700000.0,-1785443000.0,-30319000.0,-162990000.0,-29041000.0,,885269000.0,2048000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2014.0,Q3,2014-07-01,2014-09-30,,,982000.0,22676000.0,11159000.0,13358000.0,,-133697000.0,,-299103000.0,,-361170000.0,-22285000.0,200064000.0,-361170000.0,-22285000.0,200064000.0,-183391000.0,-13049000.0,50498000.0,50498000.0,267223000.0,-5748000.0,-16175000.0,1700000.0,-188341000.0,-6468000.0,-3063000.0,-24032000.0,,171273000.0,1251000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-05 16:08:14+00:00,,2945000.0,56506000.0,52785000.0,39377000.0,,-21238000.0,,533144000.0,,-384442000.0,-124375000.0,590639000.0,-384442000.0,-124375000.0,590639000.0,81822000.0,-591185000.0,182406000.0,182406000.0,370449000.0,-231980000.0,-48840000.0,16700000.0,-1064700000.0,-21919000.0,-16678000.0,-28903000.0,,960961000.0,1283000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2014.0,Q2TTM,2013-07-01,2014-06-30,,,4019000.0,55906000.0,88714000.0,56660000.0,-1579000.0,233058000.0,,833747000.0,,-742296000.0,64782000.0,733740000.0,-742296000.0,64782000.0,733740000.0,56226000.0,-856397000.0,82770000.0,82770000.0,147233000.0,-226130000.0,-65278000.0,210000000.0,-1814451000.0,-26855000.0,-412990000.0,-15248000.0,,1906870000.0,797000.0
