company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Navient Corp,NAVI,54930067J0ZNOEBRW338,1593538,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 16:58:42+00:00,27000000.0,581000000.0,2527000000.0,805000000.0,18463000000.0,-13375000000.0,11845000000.0,2636000000.0,,-13375000000.0,11845000000.0,2636000000.0,1106000000.0,1124000000.0,937000000.0,939000000.0,2000000.0,-215000000.0,-12238000000.0,17967000000.0,-257000000.0,1080000000.0,-6971000000.0,-19567000000.0,-900000000.0,849000000.0
Navient Corp,NAVI,54930067J0ZNOEBRW338,1593538,2013.0,FY,2013-01-01,2013-12-31,2016-02-25 16:32:18+00:00,13000000.0,656000000.0,2163000000.0,436000000.0,14688000000.0,-9920000000.0,9210000000.0,1858000000.0,142000000.0,-9920000000.0,9210000000.0,2000000000.0,1290000000.0,1149000000.0,1417000000.0,1311000000.0,-106000000.0,-741000000.0,-7204000000.0,12882000000.0,-284000000.0,839000000.0,-5003000000.0,-17669000000.0,-600000000.0,1331000000.0
Navient Corp,NAVI,54930067J0ZNOEBRW338,1593538,2013.0,Q4,2013-10-01,2013-12-31,,3000000.0,117000000.0,517000000.0,114000000.0,3434000000.0,-2277000000.0,2570000000.0,472000000.0,96000000.0,-2277000000.0,2570000000.0,568000000.0,861000000.0,282000000.0,269000000.0,210000000.0,-59000000.0,-45000000.0,-1212000000.0,3301000000.0,-70000000.0,190000000.0,-982000000.0,-4511000000.0,-200000000.0,251000000.0
Navient Corp,NAVI,54930067J0ZNOEBRW338,1593538,2013.0,Q3,2013-07-01,2013-09-30,,4000000.0,239000000.0,525000000.0,55000000.0,3578000000.0,-511000000.0,1035000000.0,472000000.0,6000000.0,-511000000.0,1035000000.0,478000000.0,1002000000.0,428000000.0,260000000.0,252000000.0,-8000000.0,-46000000.0,-24000000.0,2705000000.0,-70000000.0,207000000.0,-1775000000.0,-4423000000.0,,105000000.0
Navient Corp,NAVI,54930067J0ZNOEBRW338,1593538,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-30 16:27:02+00:00,10000000.0,539000000.0,1646000000.0,322000000.0,11254000000.0,-7643000000.0,6640000000.0,1386000000.0,46000000.0,-7643000000.0,6640000000.0,1432000000.0,429000000.0,867000000.0,1148000000.0,1101000000.0,-47000000.0,-696000000.0,-5992000000.0,9581000000.0,-214000000.0,649000000.0,-4021000000.0,-13158000000.0,-400000000.0,1080000000.0
Navient Corp,NAVI,54930067J0ZNOEBRW338,1593538,2013.0,Q2,2013-04-01,2013-06-30,,,284000000.0,553000000.0,,3599000000.0,-4204000000.0,3421000000.0,383000000.0,42000000.0,-4204000000.0,3421000000.0,425000000.0,-358000000.0,43000000.0,0.0,,0.0,,-3454000000.0,3420000000.0,-71000000.0,,-580000000.0,-4120000000.0,-201000000.0,581000000.0
Navient Corp,NAVI,54930067J0ZNOEBRW338,1593538,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-01 16:21:39+00:00,6000000.0,300000000.0,1121000000.0,267000000.0,7676000000.0,-7132000000.0,5605000000.0,914000000.0,40000000.0,-7132000000.0,5605000000.0,954000000.0,-573000000.0,439000000.0,888000000.0,849000000.0,-39000000.0,-650000000.0,-5968000000.0,6876000000.0,-144000000.0,442000000.0,-2246000000.0,-8735000000.0,-400000000.0,975000000.0
Navient Corp,NAVI,54930067J0ZNOEBRW338,1593538,2013.0,Q1,2013-01-01,2013-03-31,2014-05-09 17:19:16+00:00,3000000.0,16000000.0,568000000.0,139000000.0,4077000000.0,-2928000000.0,2184000000.0,531000000.0,-2000000.0,-2928000000.0,2184000000.0,529000000.0,-215000000.0,396000000.0,346000000.0,347000000.0,1000000.0,-197000000.0,-2514000000.0,3456000000.0,-73000000.0,241000000.0,-1666000000.0,-4615000000.0,-199000000.0,394000000.0
Navient Corp,NAVI,54930067J0ZNOEBRW338,1593538,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 16:28:54+00:00,9000000.0,592000000.0,1983000000.0,629000000.0,14033000000.0,-3758000000.0,-1653000000.0,1664000000.0,,-3758000000.0,-1653000000.0,1664000000.0,-3747000000.0,726000000.0,1137000000.0,1137000000.0,,-758000000.0,251000000.0,12036000000.0,-2472000000.0,647000000.0,-14616000000.0,-15696000000.0,-600000000.0,927000000.0
Navient Corp,NAVI,54930067J0ZNOEBRW338,1593538,2014.0,Q4,2014-10-01,2014-12-31,,2000000.0,146000000.0,494000000.0,-232000000.0,8090000000.0,5988000000.0,-6536000000.0,48000000.0,1000000.0,5988000000.0,-6536000000.0,49000000.0,-499000000.0,,252000000.0,251000000.0,-1000000.0,-130000000.0,4438000000.0,2996000000.0,-2277000000.0,157000000.0,-9989000000.0,-4095000000.0,-168000000.0,457000000.0
Navient Corp,NAVI,54930067J0ZNOEBRW338,1593538,2014.0,Q3TTM,2013-10-01,2014-09-30,,10000000.0,563000000.0,2006000000.0,975000000.0,9377000000.0,-12023000000.0,7453000000.0,2088000000.0,95000000.0,-12023000000.0,7453000000.0,2183000000.0,-2387000000.0,1008000000.0,1154000000.0,1096000000.0,-58000000.0,-673000000.0,-5399000000.0,12341000000.0,-265000000.0,680000000.0,-5609000000.0,-16112000000.0,-632000000.0,721000000.0
Navient Corp,NAVI,54930067J0ZNOEBRW338,1593538,2014.0,Q3,2014-07-01,2014-09-30,,1000000.0,184000000.0,484000000.0,261000000.0,1716000000.0,-1851000000.0,1655000000.0,504000000.0,-2000000.0,-1851000000.0,1655000000.0,502000000.0,306000000.0,,359000000.0,361000000.0,2000000.0,-259000000.0,115000000.0,2981000000.0,-62000000.0,140000000.0,-1578000000.0,-3453000000.0,-167000000.0,252000000.0
Navient Corp,NAVI,54930067J0ZNOEBRW338,1593538,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-30 16:19:19+00:00,7000000.0,446000000.0,1489000000.0,861000000.0,5943000000.0,-9746000000.0,4883000000.0,1616000000.0,-1000000.0,-9746000000.0,4883000000.0,1615000000.0,-3248000000.0,726000000.0,885000000.0,886000000.0,1000000.0,-628000000.0,-4187000000.0,9040000000.0,-195000000.0,490000000.0,-4627000000.0,-11601000000.0,-432000000.0,470000000.0
Navient Corp,NAVI,54930067J0ZNOEBRW338,1593538,2014.0,Q2TTM,2013-07-01,2014-06-30,,13000000.0,618000000.0,2047000000.0,769000000.0,11239000000.0,-10683000000.0,6833000000.0,2056000000.0,103000000.0,-10683000000.0,6833000000.0,2159000000.0,-1691000000.0,1436000000.0,1055000000.0,987000000.0,-68000000.0,-460000000.0,-5538000000.0,12065000000.0,-273000000.0,747000000.0,-5806000000.0,-17082000000.0,-465000000.0,574000000.0
Navient Corp,NAVI,54930067J0ZNOEBRW338,1593538,2014.0,Q2,2014-04-01,2014-06-30,,2000000.0,223000000.0,486000000.0,287000000.0,744000000.0,-4897000000.0,2236000000.0,554000000.0,1000000.0,-4897000000.0,2236000000.0,555000000.0,-2106000000.0,640000000.0,307000000.0,306000000.0,-1000000.0,-206000000.0,-2373000000.0,3190000000.0,-64000000.0,165000000.0,-984000000.0,-3779000000.0,-65000000.0,30000000.0
Navient Corp,NAVI,54930067J0ZNOEBRW338,1593538,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-03 16:25:39+00:00,6000000.0,262000000.0,1005000000.0,600000000.0,4227000000.0,-7895000000.0,3228000000.0,1112000000.0,1000000.0,-7895000000.0,3228000000.0,1113000000.0,-3554000000.0,726000000.0,526000000.0,525000000.0,-1000000.0,-369000000.0,-4302000000.0,6059000000.0,-133000000.0,350000000.0,-3049000000.0,-8148000000.0,-265000000.0,218000000.0
Navient Corp,NAVI,54930067J0ZNOEBRW338,1593538,2014.0,Q1TTM,2013-04-01,2014-03-31,,14000000.0,679000000.0,2114000000.0,610000000.0,14094000000.0,-9990000000.0,8018000000.0,1885000000.0,144000000.0,-9990000000.0,8018000000.0,2029000000.0,57000000.0,839000000.0,1290000000.0,1183000000.0,-107000000.0,-707000000.0,-6619000000.0,12295000000.0,-280000000.0,783000000.0,-5402000000.0,-17423000000.0,-601000000.0,1125000000.0
Navient Corp,NAVI,54930067J0ZNOEBRW338,1593538,2014.0,Q1,2014-01-01,2014-03-31,2015-04-30 16:28:24+00:00,4000000.0,39000000.0,519000000.0,313000000.0,3483000000.0,-2998000000.0,992000000.0,558000000.0,,-2998000000.0,992000000.0,558000000.0,-1448000000.0,86000000.0,219000000.0,219000000.0,,-163000000.0,-1929000000.0,2869000000.0,-69000000.0,185000000.0,-2065000000.0,-4369000000.0,-200000000.0,188000000.0
Navient Corp,NAVI,54930067J0ZNOEBRW338,1593538,2015.0,FY,2015-01-01,2015-12-31,2018-02-26 17:28:09+00:00,12000000.0,102000000.0,1981000000.0,1106000000.0,6478000000.0,-12445000000.0,10686000000.0,1910000000.0,,-12445000000.0,10686000000.0,1910000000.0,151000000.0,,984000000.0,984000000.0,,-773000000.0,-245000000.0,14153000000.0,-240000000.0,581000000.0,-4265000000.0,-17493000000.0,-945000000.0,798000000.0
Navient Corp,NAVI,54930067J0ZNOEBRW338,1593538,2015.0,Q4,2015-10-01,2015-12-31,,5000000.0,35000000.0,492000000.0,288000000.0,1875000000.0,-3499000000.0,3337000000.0,451000000.0,,-3499000000.0,3337000000.0,451000000.0,289000000.0,,273000000.0,274000000.0,1000000.0,-251000000.0,-677000000.0,3966000000.0,-58000000.0,135000000.0,-1016000000.0,-4469000000.0,-170000000.0,387000000.0
Navient Corp,NAVI,54930067J0ZNOEBRW338,1593538,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-07 16:42:17+00:00,7000000.0,67000000.0,1489000000.0,818000000.0,4603000000.0,-8946000000.0,7349000000.0,1459000000.0,,-8946000000.0,7349000000.0,1459000000.0,-138000000.0,,711000000.0,710000000.0,-1000000.0,-522000000.0,432000000.0,10187000000.0,-182000000.0,446000000.0,-3249000000.0,-13024000000.0,-775000000.0,411000000.0
Navient Corp,NAVI,54930067J0ZNOEBRW338,1593538,2015.0,Q3TTM,2014-10-01,2015-09-30,,9000000.0,213000000.0,1983000000.0,586000000.0,12693000000.0,-2958000000.0,813000000.0,1507000000.0,1000000.0,-2958000000.0,813000000.0,1508000000.0,-637000000.0,,963000000.0,961000000.0,-2000000.0,-652000000.0,4870000000.0,13183000000.0,-2459000000.0,603000000.0,-13238000000.0,-17119000000.0,-943000000.0,868000000.0
Navient Corp,NAVI,54930067J0ZNOEBRW338,1593538,2015.0,Q3,2015-07-01,2015-09-30,,3000000.0,,498000000.0,213000000.0,686000000.0,-2762000000.0,2049000000.0,404000000.0,,-2762000000.0,2049000000.0,404000000.0,-309000000.0,,237000000.0,236000000.0,-1000000.0,-171000000.0,1458000000.0,3239000000.0,-58000000.0,123000000.0,-1213000000.0,-4673000000.0,-175000000.0,23000000.0
Navient Corp,NAVI,54930067J0ZNOEBRW338,1593538,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-25 16:26:39+00:00,4000000.0,67000000.0,991000000.0,605000000.0,3917000000.0,-6184000000.0,5300000000.0,1055000000.0,,-6184000000.0,5300000000.0,1055000000.0,171000000.0,,474000000.0,474000000.0,,-351000000.0,-1026000000.0,6948000000.0,-124000000.0,323000000.0,-2036000000.0,-8351000000.0,-600000000.0,388000000.0
Navient Corp,NAVI,54930067J0ZNOEBRW338,1593538,2015.0,Q2TTM,2014-07-01,2015-06-30,,7000000.0,397000000.0,1969000000.0,634000000.0,13723000000.0,-2047000000.0,419000000.0,1607000000.0,-1000000.0,-2047000000.0,419000000.0,1606000000.0,-22000000.0,,1085000000.0,1086000000.0,1000000.0,-740000000.0,3527000000.0,12925000000.0,-2463000000.0,620000000.0,-13603000000.0,-15899000000.0,-935000000.0,1097000000.0
Navient Corp,NAVI,54930067J0ZNOEBRW338,1593538,2015.0,Q2,2015-04-01,2015-06-30,,3000000.0,66000000.0,491000000.0,307000000.0,1746000000.0,-3553000000.0,2560000000.0,556000000.0,,-3553000000.0,2560000000.0,556000000.0,-437000000.0,,182000000.0,182000000.0,,-134000000.0,-546000000.0,3415000000.0,-61000000.0,198000000.0,-1025000000.0,-4392000000.0,-300000000.0,170000000.0
