company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commonequity,currentdeferredtaxassets,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncurrentdeferredtaxliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,prepaidexpenses,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2013.0,Q2,,2013-06-30,2013-07-16 16:54:15+00:00,606000000.0,751000000.0,362000000.0,32000000.0,133000000.0,2056000000.0,255000000.0,2954000000.0,1103000000.0,6732000000.0,111000000.0,5797000000.0,1328000000.0,109000000.0,65000000.0,,113000000.0,26000000.0,-320000000.0,624000000.0,11326000000.0,1583000000.0,1363000000.0,1592000000.0,1583000000.0,1583000000.0,9717000000.0,11326000000.0,4166000000.0,8125000000.0,-185000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2013.0,Q1,,2013-03-31,2013-04-16 16:57:43+00:00,406000000.0,725000000.0,396000000.0,64000000.0,147000000.0,2038000000.0,255000000.0,2963000000.0,1151000000.0,6597000000.0,103000000.0,5383000000.0,1293000000.0,113000000.0,67000000.0,,81000000.0,29000000.0,-403000000.0,567000000.0,10921000000.0,1566000000.0,1311000000.0,1369000000.0,1566000000.0,1566000000.0,9326000000.0,10921000000.0,4227000000.0,7957000000.0,-133000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2014.0,FY,,2014-12-31,2015-07-22 16:40:48+00:00,285000000.0,940000000.0,575000000.0,-74000000.0,158000000.0,2169000000.0,248000000.0,3272000000.0,1106000000.0,7434000000.0,78000000.0,6446000000.0,1692000000.0,97000000.0,65000000.0,,122000000.0,2000000.0,503000000.0,618000000.0,12467000000.0,1796000000.0,1546000000.0,1478000000.0,1796000000.0,1796000000.0,10669000000.0,12467000000.0,4475000000.0,9191000000.0,-802000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2014.0,Q3,,2014-09-30,2014-10-15 16:36:35+00:00,505000000.0,941000000.0,572000000.0,-35000000.0,168000000.0,2128000000.0,93000000.0,3270000000.0,1165000000.0,7477000000.0,112000000.0,6569000000.0,1412000000.0,101000000.0,83000000.0,,64000000.0,3000000.0,309000000.0,618000000.0,12483000000.0,1813000000.0,1378000000.0,1695000000.0,1813000000.0,1813000000.0,10667000000.0,12483000000.0,4536000000.0,8972000000.0,-589000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2014.0,Q2,,2014-06-30,2014-07-16 16:20:13+00:00,625000000.0,844000000.0,500000000.0,16000000.0,170000000.0,2101000000.0,192000000.0,3293000000.0,1218000000.0,7394000000.0,119000000.0,6452000000.0,1440000000.0,108000000.0,80000000.0,,71000000.0,10000000.0,117000000.0,621000000.0,12467000000.0,1797000000.0,1396000000.0,1746000000.0,1797000000.0,1797000000.0,10660000000.0,12467000000.0,4619000000.0,8914000000.0,-437000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2014.0,Q1,,2014-03-31,2014-04-16 16:25:36+00:00,454000000.0,752000000.0,382000000.0,-20000000.0,227000000.0,2062000000.0,260000000.0,2944000000.0,972000000.0,6774000000.0,102000000.0,5814000000.0,1481000000.0,117000000.0,67000000.0,,59000000.0,11000000.0,23000000.0,265000000.0,11247000000.0,1813000000.0,1400000000.0,1101000000.0,1813000000.0,1813000000.0,9423000000.0,11247000000.0,4033000000.0,8322000000.0,-252000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2015.0,FY,,2015-12-31,2017-01-25 16:40:38+00:00,271000000.0,930000000.0,355000000.0,-250000000.0,179000000.0,2198000000.0,,3243000000.0,905000000.0,7555000000.0,69000000.0,6631000000.0,1765000000.0,10000000.0,54000000.0,,116000000.0,,1088000000.0,607000000.0,12083000000.0,1476000000.0,1294000000.0,1233000000.0,1476000000.0,1476000000.0,10607000000.0,12083000000.0,4158000000.0,9374000000.0,-1560000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2015.0,Q3,,2015-09-30,2015-10-21 16:29:36+00:00,475000000.0,994000000.0,403000000.0,-218000000.0,171000000.0,2236000000.0,126000000.0,3257000000.0,948000000.0,7876000000.0,77000000.0,6874000000.0,1653000000.0,93000000.0,55000000.0,,58000000.0,0.0,919000000.0,639000000.0,12598000000.0,1497000000.0,1426000000.0,1517000000.0,1497000000.0,1497000000.0,11101000000.0,12598000000.0,4298000000.0,9584000000.0,-1440000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2015.0,Q2,,2015-06-30,2015-07-22 16:40:48+00:00,683000000.0,894000000.0,309000000.0,-146000000.0,200000000.0,2166000000.0,187000000.0,3253000000.0,1000000000.0,7820000000.0,81000000.0,6821000000.0,1696000000.0,95000000.0,55000000.0,,74000000.0,1000000.0,704000000.0,590000000.0,12605000000.0,1451000000.0,1436000000.0,1582000000.0,1451000000.0,1451000000.0,11153000000.0,12605000000.0,4348000000.0,9571000000.0,-1273000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2015.0,Q1,,2015-03-31,2015-04-21 16:41:07+00:00,465000000.0,848000000.0,497000000.0,-163000000.0,257000000.0,2157000000.0,215000000.0,3249000000.0,1047000000.0,7482000000.0,81000000.0,6416000000.0,1690000000.0,118000000.0,60000000.0,,51000000.0,1000000.0,618000000.0,593000000.0,12282000000.0,1494000000.0,1452000000.0,1555000000.0,1494000000.0,1494000000.0,10787000000.0,12282000000.0,4414000000.0,9232000000.0,-1118000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2016.0,FY,,2016-12-31,2018-01-24 16:30:00+00:00,243000000.0,920000000.0,344000000.0,-218000000.0,312000000.0,2289000000.0,,3260000000.0,742000000.0,7193000000.0,68000000.0,6619000000.0,1896000000.0,6000000.0,67000000.0,,61000000.0,,1654000000.0,597000000.0,11988000000.0,1648000000.0,1361000000.0,1184000000.0,1648000000.0,1648000000.0,10340000000.0,11988000000.0,4008000000.0,9156000000.0,-2077000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2016.0,Q3,,2016-09-30,2016-10-19 16:24:29+00:00,409000000.0,929000000.0,402000000.0,-196000000.0,297000000.0,2271000000.0,,3267000000.0,782000000.0,7393000000.0,72000000.0,6862000000.0,1863000000.0,10000000.0,60000000.0,,56000000.0,,1501000000.0,609000000.0,12275000000.0,1539000000.0,1354000000.0,1420000000.0,1539000000.0,1539000000.0,10736000000.0,12275000000.0,4059000000.0,9316000000.0,-2037000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2016.0,Q2,,2016-06-30,2016-07-20 16:18:26+00:00,609000000.0,867000000.0,323000000.0,-187000000.0,265000000.0,2260000000.0,,3259000000.0,825000000.0,7265000000.0,71000000.0,6762000000.0,1790000000.0,10000000.0,55000000.0,,61000000.0,,1314000000.0,576000000.0,12120000000.0,1502000000.0,1264000000.0,1508000000.0,1502000000.0,1502000000.0,10618000000.0,12120000000.0,4094000000.0,9110000000.0,-1885000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2016.0,Q1,,2016-03-31,2016-04-20 16:30:21+00:00,330000000.0,833000000.0,349000000.0,-187000000.0,219000000.0,2222000000.0,,3262000000.0,864000000.0,7203000000.0,74000000.0,6467000000.0,1797000000.0,9000000.0,54000000.0,,56000000.0,,1180000000.0,550000000.0,11784000000.0,1501000000.0,1182000000.0,1229000000.0,1501000000.0,1501000000.0,10283000000.0,11784000000.0,4135000000.0,9054000000.0,-1714000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2017.0,FY,,2017-12-31,2019-01-23 16:40:59+00:00,409000000.0,1233000000.0,536000000.0,-151000000.0,352000000.0,2357000000.0,,4082000000.0,875000000.0,8717000000.0,75000000.0,8291000000.0,1419000000.0,10000000.0,120000000.0,,112000000.0,,3005000000.0,723000000.0,15030000000.0,3106000000.0,1772000000.0,1668000000.0,3106000000.0,3106000000.0,11924000000.0,15030000000.0,4967000000.0,10256000000.0,-2105000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2017.0,Q3,,2017-09-30,2017-10-18 16:23:47+00:00,612000000.0,1151000000.0,467000000.0,-143000000.0,324000000.0,2323000000.0,,3493000000.0,759000000.0,7677000000.0,82000000.0,7842000000.0,2012000000.0,11000000.0,71000000.0,,82000000.0,,2108000000.0,694000000.0,13744000000.0,2211000000.0,1639000000.0,1773000000.0,2211000000.0,2211000000.0,11533000000.0,13744000000.0,4263000000.0,9760000000.0,-2077000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2017.0,Q2,,2017-06-30,2017-07-19 16:24:54+00:00,692000000.0,990000000.0,408000000.0,-185000000.0,338000000.0,2301000000.0,,3468000000.0,798000000.0,7571000000.0,78000000.0,7525000000.0,1952000000.0,10000000.0,69000000.0,,77000000.0,,1909000000.0,644000000.0,13284000000.0,1948000000.0,1483000000.0,1744000000.0,1948000000.0,1948000000.0,11336000000.0,13284000000.0,4276000000.0,9592000000.0,-2077000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2017.0,Q1,,2017-03-31,2017-04-19 16:23:22+00:00,382000000.0,854000000.0,358000000.0,-210000000.0,337000000.0,2277000000.0,,3262000000.0,701000000.0,6772000000.0,75000000.0,6533000000.0,1911000000.0,6000000.0,69000000.0,,54000000.0,,1763000000.0,577000000.0,11822000000.0,1753000000.0,1320000000.0,1317000000.0,1753000000.0,1753000000.0,10069000000.0,11822000000.0,3969000000.0,8752000000.0,-2077000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2018.0,FY,,2018-12-31,2020-01-29 16:35:59+00:00,536000000.0,1545000000.0,677000000.0,-237000000.0,43000000.0,2409000000.0,,5058000000.0,1084000000.0,10844000000.0,109000000.0,614000000.0,1687000000.0,9616000000.0,83000000.0,,64000000.0,,4101000000.0,903000000.0,18133000000.0,3403000000.0,1761000000.0,2116000000.0,3403000000.0,3403000000.0,14730000000.0,18133000000.0,15758000000.0,12614000000.0,-2870000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2018.0,Q3,,2018-09-30,2018-10-17 16:29:59+00:00,688000000.0,1438000000.0,503000000.0,-178000000.0,65000000.0,2381000000.0,,4313000000.0,895000000.0,9182000000.0,104000000.0,9439000000.0,1628000000.0,15000000.0,123000000.0,,85000000.0,,3791000000.0,896000000.0,16354000000.0,3334000000.0,1692000000.0,2087000000.0,3334000000.0,3334000000.0,13020000000.0,16354000000.0,5223000000.0,10933000000.0,-2660000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2018.0,Q2,,2018-06-30,2018-07-18 16:26:24+00:00,859000000.0,1203000000.0,470000000.0,-196000000.0,117000000.0,2352000000.0,,4096000000.0,798000000.0,8086000000.0,94000000.0,8693000000.0,1509000000.0,15000000.0,120000000.0,,92000000.0,,3458000000.0,900000000.0,15108000000.0,3164000000.0,1506000000.0,2229000000.0,3164000000.0,3164000000.0,11944000000.0,15108000000.0,4909000000.0,9715000000.0,-2450000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2018.0,Q1,,2018-03-31,2018-04-18 16:40:34+00:00,513000000.0,1154000000.0,402000000.0,-176000000.0,278000000.0,2328000000.0,,4115000000.0,825000000.0,8412000000.0,84000000.0,8145000000.0,1455000000.0,13000000.0,122000000.0,,74000000.0,,3188000000.0,726000000.0,14688000000.0,3058000000.0,1590000000.0,1641000000.0,3058000000.0,3058000000.0,11630000000.0,14688000000.0,4953000000.0,9989000000.0,-2282000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2019.0,FY,,2019-12-31,2020-04-29 16:26:52+00:00,454000000.0,1530000000.0,747000000.0,-186000000.0,52000000.0,2441000000.0,,5154000000.0,895000000.0,10431000000.0,120000000.0,10391000000.0,1887000000.0,688000000.0,624000000.0,,140000000.0,,5275000000.0,997000000.0,18970000000.0,3830000000.0,1842000000.0,2198000000.0,3830000000.0,3830000000.0,15140000000.0,18970000000.0,6737000000.0,12942000000.0,-3700000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2019.0,Q3,,2019-09-30,2019-10-16 16:27:14+00:00,839000000.0,1595000000.0,831000000.0,-217000000.0,60000000.0,2430000000.0,,5143000000.0,961000000.0,10691000000.0,130000000.0,10751000000.0,1800000000.0,669000000.0,621000000.0,,96000000.0,,4937000000.0,973000000.0,19405000000.0,3650000000.0,1881000000.0,2643000000.0,3650000000.0,3650000000.0,15755000000.0,19405000000.0,6773000000.0,13112000000.0,-3500000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2019.0,Q2,,2019-06-30,2019-07-17 16:35:53+00:00,752000000.0,1525000000.0,788000000.0,-194000000.0,75000000.0,2416000000.0,,5134000000.0,1019000000.0,10700000000.0,135000000.0,10417000000.0,1743000000.0,637000000.0,591000000.0,,105000000.0,,4546000000.0,995000000.0,19047000000.0,3478000000.0,1840000000.0,2535000000.0,3478000000.0,3478000000.0,15569000000.0,19047000000.0,6790000000.0,13034000000.0,-3290000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2019.0,Q1,,2019-03-31,2019-04-17 16:48:05+00:00,557000000.0,1487000000.0,751000000.0,-216000000.0,52000000.0,2395000000.0,,5121000000.0,1089000000.0,10676000000.0,123000000.0,10018000000.0,1714000000.0,638000000.0,583000000.0,,58000000.0,,4276000000.0,930000000.0,18586000000.0,3375000000.0,1720000000.0,2238000000.0,3375000000.0,3375000000.0,15211000000.0,18586000000.0,6848000000.0,12973000000.0,-3080000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2020.0,Q1,,2020-03-31,2020-04-29 16:26:52+00:00,484000000.0,1413000000.0,658000000.0,-292000000.0,513000000.0,2436000000.0,,5122000000.0,823000000.0,10743000000.0,115000000.0,10022000000.0,1878000000.0,687000000.0,616000000.0,,173000000.0,,5448000000.0,854000000.0,18868000000.0,3635000000.0,2214000000.0,1996000000.0,3635000000.0,3635000000.0,15233000000.0,18868000000.0,6632000000.0,13237000000.0,-3957000000.0
