company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2011.0,Q1,2011-01-01,2011-03-31,2012-04-17 16:17:15+00:00,-0.34,-0.34,12000000.0,-0.34,-7000000.0,-20000000.0,-20000000.0,,-20000000.0,385000000.0,523000000.0,1000000.0,1000000.0,95000000.0,385000000.0,138000000.0,2000000.0,-56000000.0,108000000.0,30000000.0,-57000000.0,-27000000.0,523000000.0,58800000.0,58800000.0,58800000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2012.0,FY,2012-01-01,2012-12-31,2015-01-21 17:09:24+00:00,0.91,0.91,198000000.0,0.79,13000000.0,75000000.0,75000000.0,,75000000.0,2530000000.0,4117000000.0,13000000.0,210000000.0,588000000.0,2530000000.0,1587000000.0,4000000.0,-512000000.0,996000000.0,591000000.0,-503000000.0,88000000.0,4117000000.0,82960000.0,82960000.0,94900000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2012.0,Q4,2012-10-01,2012-12-31,,0.55,0.55,64000000.0,0.55,-2000000.0,41000000.0,41000000.0,,41000000.0,754000000.0,1249000000.0,,19000000.0,176000000.0,754000000.0,495000000.0,1000000.0,-196000000.0,259000000.0,236000000.0,-197000000.0,39000000.0,1249000000.0,82960000.0,82960000.0,94900000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2012.0,Q3,2012-07-01,2012-09-30,2012-10-16 16:31:23+00:00,0.78,0.78,71000000.0,0.7,21000000.0,73000000.0,73000000.0,0.0,73000000.0,714000000.0,1219000000.0,0.0,48000000.0,164000000.0,714000000.0,505000000.0,1000000.0,-127000000.0,283000000.0,222000000.0,-128000000.0,94000000.0,1219000000.0,93600000.0,93600000.0,104300000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2012.0,Q3YTD,2012-01-01,2012-09-30,,0.36,0.36,134000000.0,0.24,15000000.0,34000000.0,34000000.0,,34000000.0,1776000000.0,2868000000.0,13000000.0,191000000.0,412000000.0,1776000000.0,1092000000.0,3000000.0,-316000000.0,737000000.0,355000000.0,-306000000.0,49000000.0,2868000000.0,93600000.0,93600000.0,104300000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2012.0,Q3TTM,2011-10-01,2012-09-30,,0.84,0.84,152000000.0,0.68,43000000.0,63000000.0,62000000.0,1000000.0,63000000.0,2247000000.0,3614000000.0,14000000.0,224000000.0,521000000.0,2247000000.0,1367000000.0,5000000.0,-374000000.0,897000000.0,470000000.0,-365000000.0,105000000.0,3614000000.0,93600000.0,93600000.0,104300000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2012.0,Q2,2012-04-01,2012-06-30,2012-07-17 16:58:42+00:00,-0.63,-0.63,49000000.0,-0.63,-12000000.0,-52000000.0,-52000000.0,0.0,-52000000.0,619000000.0,993000000.0,12000000.0,133000000.0,146000000.0,619000000.0,374000000.0,1000000.0,-121000000.0,328000000.0,46000000.0,-110000000.0,-64000000.0,993000000.0,82500000.0,82500000.0,82500000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2012.0,Q2YTD,2012-01-01,2012-06-30,,-0.42,-0.42,63000000.0,-0.46,-6000000.0,-39000000.0,-39000000.0,,-39000000.0,1062000000.0,1649000000.0,13000000.0,143000000.0,248000000.0,1062000000.0,587000000.0,2000000.0,-189000000.0,454000000.0,133000000.0,-178000000.0,-45000000.0,1649000000.0,82500000.0,82500000.0,82500000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2012.0,Q2TTM,2011-07-01,2012-06-30,,1.1,1.1,94000000.0,0.89,53000000.0,55000000.0,54000000.0,1000000.0,55000000.0,1972000000.0,3108000000.0,12000000.0,178000000.0,460000000.0,1972000000.0,1136000000.0,5000000.0,-304000000.0,732000000.0,404000000.0,-297000000.0,107000000.0,3108000000.0,82500000.0,82500000.0,82500000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2012.0,Q1,2012-01-01,2012-03-31,2013-04-16 16:57:43+00:00,0.21,0.21,14000000.0,0.17,6000000.0,13000000.0,13000000.0,,13000000.0,443000000.0,656000000.0,1000000.0,10000000.0,102000000.0,443000000.0,213000000.0,1000000.0,-68000000.0,126000000.0,87000000.0,-68000000.0,19000000.0,656000000.0,61900000.0,61900000.0,76500000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2012.0,Q1TTM,2011-04-01,2012-03-31,,2.17,2.17,59000000.0,1.89,76000000.0,134000000.0,134000000.0,,134000000.0,1771000000.0,2744000000.0,3000000.0,47000000.0,414000000.0,1771000000.0,973000000.0,6000000.0,-240000000.0,520000000.0,453000000.0,-243000000.0,210000000.0,2744000000.0,61900000.0,61900000.0,76500000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2013.0,FY,2013-01-01,2013-12-31,2016-01-27 16:36:44+00:00,4.14,4.14,246000000.0,3.64,218000000.0,387000000.0,387000000.0,,387000000.0,2968000000.0,4955000000.0,5000000.0,21000000.0,642000000.0,2968000000.0,1987000000.0,3000000.0,-475000000.0,909000000.0,1078000000.0,-473000000.0,605000000.0,4955000000.0,93436000.0,93436000.0,106300000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2013.0,Q4,2013-10-01,2013-12-31,,1.5,1.5,61000000.0,1.32,86000000.0,140000000.0,140000000.0,,140000000.0,771000000.0,1338000000.0,2000000.0,1000000.0,163000000.0,771000000.0,567000000.0,,-118000000.0,225000000.0,342000000.0,-116000000.0,226000000.0,1338000000.0,93436000.0,93436000.0,106300000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2013.0,Q3YTD,2013-01-01,2013-09-30,,2.64,2.64,185000000.0,2.32,132000000.0,247000000.0,247000000.0,,247000000.0,2197000000.0,3617000000.0,3000000.0,20000000.0,479000000.0,2197000000.0,1420000000.0,3000000.0,-357000000.0,684000000.0,736000000.0,-357000000.0,379000000.0,3617000000.0,93244000.0,93244000.0,105900000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2013.0,Q3TTM,2012-10-01,2013-09-30,,3.19,3.19,249000000.0,2.87,130000000.0,288000000.0,288000000.0,,288000000.0,2951000000.0,4866000000.0,3000000.0,39000000.0,655000000.0,2951000000.0,1915000000.0,4000000.0,-553000000.0,943000000.0,972000000.0,-554000000.0,418000000.0,4866000000.0,93244000.0,93244000.0,105900000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2013.0,Q3,2013-07-01,2013-09-30,2014-10-15 16:36:35+00:00,1.53,1.53,59000000.0,1.35,75000000.0,143000000.0,143000000.0,,143000000.0,747000000.0,1311000000.0,2000000.0,1000000.0,167000000.0,747000000.0,564000000.0,0.0,-121000000.0,227000000.0,337000000.0,-119000000.0,218000000.0,1311000000.0,93244000.0,93244000.0,105900000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.11,1.11,126000000.0,0.97,57000000.0,104000000.0,104000000.0,,104000000.0,1450000000.0,2306000000.0,1000000.0,19000000.0,312000000.0,1450000000.0,856000000.0,3000000.0,-236000000.0,457000000.0,399000000.0,-238000000.0,161000000.0,2306000000.0,93895000.0,93895000.0,106400000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2013.0,Q2TTM,2012-07-01,2013-06-30,,2.44,2.44,261000000.0,2.22,76000000.0,218000000.0,218000000.0,,218000000.0,2918000000.0,4774000000.0,1000000.0,86000000.0,652000000.0,2918000000.0,1856000000.0,5000000.0,-559000000.0,999000000.0,857000000.0,-563000000.0,294000000.0,4774000000.0,93895000.0,93895000.0,106400000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2013.0,Q2,2013-04-01,2013-06-30,2014-07-16 16:20:13+00:00,0.89,0.89,62000000.0,0.78,48000000.0,83000000.0,83000000.0,,83000000.0,735000000.0,1206000000.0,0.0,7000000.0,152000000.0,735000000.0,471000000.0,1000000.0,-118000000.0,221000000.0,250000000.0,-119000000.0,131000000.0,1206000000.0,93895000.0,93895000.0,106400000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2013.0,Q1,2013-01-01,2013-03-31,2013-04-16 16:57:43+00:00,0.22,0.22,64000000.0,0.19,9000000.0,21000000.0,21000000.0,,21000000.0,715000000.0,1100000000.0,1000000.0,12000000.0,160000000.0,715000000.0,385000000.0,2000000.0,-118000000.0,236000000.0,149000000.0,-119000000.0,30000000.0,1100000000.0,95500000.0,95500000.0,110500000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2013.0,Q1TTM,2012-04-01,2013-03-31,,0.92,0.92,248000000.0,0.81,16000000.0,83000000.0,83000000.0,,83000000.0,2802000000.0,4561000000.0,13000000.0,212000000.0,646000000.0,2802000000.0,1759000000.0,5000000.0,-562000000.0,1106000000.0,653000000.0,-554000000.0,99000000.0,4561000000.0,95500000.0,95500000.0,110500000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2014.0,FY,2014-01-01,2014-12-31,2017-01-25 16:40:38+00:00,5.54,5.54,273000000.0,5.15,310000000.0,540000000.0,540000000.0,,540000000.0,3253000000.0,5685000000.0,14000000.0,10000000.0,758000000.0,3253000000.0,2432000000.0,,-555000000.0,1041000000.0,1391000000.0,-541000000.0,850000000.0,5685000000.0,97489000.0,97489000.0,104900000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2014.0,Q4,2014-10-01,2014-12-31,,1.98,1.98,73000000.0,1.85,117000000.0,194000000.0,194000000.0,,194000000.0,857000000.0,1564000000.0,4000000.0,-1000000.0,209000000.0,857000000.0,707000000.0,,-119000000.0,281000000.0,426000000.0,-115000000.0,311000000.0,1564000000.0,97489000.0,97489000.0,104900000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2014.0,Q3,2014-07-01,2014-09-30,2015-10-21 16:29:36+00:00,1.95,1.95,70000000.0,1.84,111000000.0,192000000.0,192000000.0,,192000000.0,856000000.0,1544000000.0,5000000.0,2000000.0,194000000.0,856000000.0,688000000.0,,-124000000.0,266000000.0,422000000.0,-119000000.0,303000000.0,1544000000.0,98485000.0,98485000.0,104300000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2014.0,Q3YTD,2014-01-01,2014-09-30,,3.56,3.56,200000000.0,3.3,193000000.0,346000000.0,346000000.0,,346000000.0,2396000000.0,4121000000.0,10000000.0,11000000.0,549000000.0,2396000000.0,1725000000.0,,-436000000.0,760000000.0,965000000.0,-426000000.0,539000000.0,4121000000.0,98485000.0,98485000.0,104300000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2014.0,Q3TTM,2013-10-01,2014-09-30,,5.06,5.06,261000000.0,4.62,279000000.0,486000000.0,486000000.0,,486000000.0,3167000000.0,5459000000.0,12000000.0,12000000.0,712000000.0,3167000000.0,2292000000.0,,-554000000.0,985000000.0,1307000000.0,-542000000.0,765000000.0,5459000000.0,98485000.0,98485000.0,104300000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.61,1.61,130000000.0,1.46,82000000.0,154000000.0,154000000.0,,154000000.0,1540000000.0,2577000000.0,5000000.0,9000000.0,355000000.0,1540000000.0,1037000000.0,,-312000000.0,494000000.0,543000000.0,-307000000.0,236000000.0,2577000000.0,97002000.0,97002000.0,104400000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2014.0,Q2TTM,2013-07-01,2014-06-30,,4.64,4.64,250000000.0,4.13,243000000.0,437000000.0,437000000.0,,437000000.0,3058000000.0,5226000000.0,9000000.0,11000000.0,685000000.0,3058000000.0,2168000000.0,,-551000000.0,946000000.0,1222000000.0,-542000000.0,680000000.0,5226000000.0,97002000.0,97002000.0,104400000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2014.0,Q2,2014-04-01,2014-06-30,2015-07-22 16:40:48+00:00,0.98,0.98,70000000.0,0.9,48000000.0,94000000.0,94000000.0,,94000000.0,810000000.0,1399000000.0,4000000.0,7000000.0,187000000.0,810000000.0,589000000.0,,-187000000.0,264000000.0,325000000.0,-183000000.0,142000000.0,1399000000.0,97002000.0,97002000.0,104400000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2014.0,Q1TTM,2013-04-01,2014-03-31,,4.55,4.55,242000000.0,4.01,243000000.0,426000000.0,426000000.0,,426000000.0,2983000000.0,5033000000.0,5000000.0,11000000.0,650000000.0,2983000000.0,2050000000.0,1000000.0,-482000000.0,903000000.0,1147000000.0,-478000000.0,669000000.0,5033000000.0,95225000.0,95225000.0,107100000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2014.0,Q1,2014-01-01,2014-03-31,2015-04-21 16:41:07+00:00,0.63,0.63,60000000.0,0.56,34000000.0,60000000.0,60000000.0,,60000000.0,730000000.0,1178000000.0,1000000.0,2000000.0,168000000.0,730000000.0,448000000.0,,-125000000.0,230000000.0,218000000.0,-124000000.0,94000000.0,1178000000.0,95225000.0,95225000.0,107100000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2015.0,Q3,2015-07-01,2015-09-30,2016-10-19 16:24:29+00:00,2.28,2.28,66000000.0,2.25,125000000.0,215000000.0,215000000.0,,215000000.0,860000000.0,1550000000.0,1000000.0,0.0,178000000.0,860000000.0,690000000.0,,-107000000.0,244000000.0,446000000.0,-106000000.0,340000000.0,1550000000.0,94213000.0,94213000.0,94213000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2015.0,Q3YTD,2015-01-01,2015-09-30,,4.36,4.36,202000000.0,4.29,255000000.0,416000000.0,416000000.0,,416000000.0,2462000000.0,4294000000.0,10000000.0,-25000000.0,534000000.0,2462000000.0,1832000000.0,,-460000000.0,711000000.0,1121000000.0,-450000000.0,671000000.0,4294000000.0,94213000.0,94213000.0,94213000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2015.0,Q3TTM,2014-10-01,2015-09-30,,6.34,6.34,275000000.0,6.14,372000000.0,610000000.0,610000000.0,,610000000.0,3319000000.0,5858000000.0,14000000.0,-26000000.0,743000000.0,3319000000.0,2539000000.0,,-579000000.0,992000000.0,1547000000.0,-565000000.0,982000000.0,5858000000.0,94213000.0,94213000.0,94213000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2015.0,Q2,2015-04-01,2015-06-30,2016-07-20 16:18:26+00:00,0.89,0.89,67000000.0,0.88,63000000.0,86000000.0,86000000.0,,86000000.0,811000000.0,1429000000.0,6000000.0,1000000.0,175000000.0,811000000.0,618000000.0,,-232000000.0,243000000.0,375000000.0,-226000000.0,149000000.0,1429000000.0,96647000.0,96647000.0,96647000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2015.0,Q2YTD,2015-01-01,2015-06-30,,2.08,2.08,136000000.0,2.04,130000000.0,201000000.0,201000000.0,,201000000.0,1602000000.0,2744000000.0,9000000.0,-25000000.0,356000000.0,1602000000.0,1142000000.0,,-353000000.0,467000000.0,675000000.0,-344000000.0,331000000.0,2744000000.0,96647000.0,96647000.0,96647000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2015.0,Q2TTM,2014-07-01,2015-06-30,,6.01,6.01,279000000.0,5.73,358000000.0,587000000.0,587000000.0,,587000000.0,3315000000.0,5852000000.0,18000000.0,-24000000.0,759000000.0,3315000000.0,2537000000.0,,-596000000.0,1014000000.0,1523000000.0,-578000000.0,945000000.0,5852000000.0,96647000.0,96647000.0,96647000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2015.0,Q1,2015-01-01,2015-03-31,2016-04-20 16:30:21+00:00,1.19,1.19,69000000.0,1.16,67000000.0,115000000.0,115000000.0,,115000000.0,791000000.0,1315000000.0,3000000.0,-26000000.0,181000000.0,791000000.0,524000000.0,,-121000000.0,224000000.0,300000000.0,-118000000.0,182000000.0,1315000000.0,97007000.0,97007000.0,97007000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2015.0,Q1TTM,2014-04-01,2015-03-31,,6.1,6.1,282000000.0,5.75,343000000.0,595000000.0,595000000.0,,595000000.0,3314000000.0,5822000000.0,16000000.0,-18000000.0,771000000.0,3314000000.0,2508000000.0,,-551000000.0,1035000000.0,1473000000.0,-535000000.0,938000000.0,5822000000.0,97007000.0,97007000.0,97007000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2016.0,Q2,2016-04-01,2016-06-30,2017-07-19 16:24:54+00:00,1.52,1.52,64000000.0,1.52,83000000.0,134000000.0,134000000.0,,134000000.0,831000000.0,1421000000.0,2000000.0,2000000.0,177000000.0,831000000.0,590000000.0,,-132000000.0,243000000.0,347000000.0,-130000000.0,217000000.0,1421000000.0,88095000.0,88095000.0,88095000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2016.0,Q2YTD,2016-01-01,2016-06-30,,2.53,2.53,131000000.0,2.53,138000000.0,226000000.0,226000000.0,,226000000.0,1641000000.0,2731000000.0,2000000.0,4000000.0,354000000.0,1641000000.0,1090000000.0,,-239000000.0,489000000.0,601000000.0,-237000000.0,364000000.0,2731000000.0,88095000.0,88095000.0,88095000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2016.0,Q1,2016-01-01,2016-03-31,2017-04-19 16:23:22+00:00,1.01,1.01,67000000.0,1.01,55000000.0,92000000.0,92000000.0,,92000000.0,810000000.0,1310000000.0,0.0,2000000.0,177000000.0,810000000.0,500000000.0,,-107000000.0,246000000.0,254000000.0,-107000000.0,147000000.0,1310000000.0,90510000.0,90510000.0,90510000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2017.0,FY,2017-01-01,2017-12-31,2020-01-29 16:35:59+00:00,15.91,15.91,259000000.0,15.73,-298000000.0,1346000000.0,1346000000.0,,1346000000.0,3872000000.0,6641000000.0,5000000.0,100000000.0,903000000.0,3872000000.0,2769000000.0,,-464000000.0,1262000000.0,1507000000.0,-459000000.0,1048000000.0,6641000000.0,84599000.0,84599000.0,84599000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2018.0,FY,2018-01-01,2018-12-31,2020-01-29 16:35:59+00:00,13.26,13.26,308000000.0,13.12,380000000.0,1096000000.0,1096000000.0,,1096000000.0,4683000000.0,8047000000.0,6000000.0,67000000.0,1038000000.0,4683000000.0,3364000000.0,,-481000000.0,1413000000.0,1951000000.0,-475000000.0,1476000000.0,8047000000.0,82652000.0,82652000.0,82652000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2018.0,Q4,2018-10-01,2018-12-31,,3.81,3.81,95000000.0,3.76,115000000.0,310000000.0,310000000.0,,310000000.0,1308000000.0,2306000000.0,4000000.0,38000000.0,302000000.0,1308000000.0,998000000.0,,-142000000.0,435000000.0,563000000.0,-138000000.0,425000000.0,2306000000.0,82652000.0,82652000.0,82652000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2018.0,Q3,2018-07-01,2018-09-30,2019-10-16 16:27:14+00:00,4.05,4.05,75000000.0,4.01,127000000.0,333000000.0,333000000.0,,333000000.0,1178000000.0,2116000000.0,0.0,20000000.0,265000000.0,1178000000.0,938000000.0,,-118000000.0,360000000.0,578000000.0,-118000000.0,460000000.0,2116000000.0,82200000.0,82200000.0,83000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2018.0,Q3YTD,2018-01-01,2018-09-30,,9.45,9.45,213000000.0,9.36,265000000.0,786000000.0,786000000.0,,786000000.0,3375000000.0,5741000000.0,2000000.0,29000000.0,736000000.0,3375000000.0,2366000000.0,,-339000000.0,978000000.0,1388000000.0,-337000000.0,1051000000.0,5741000000.0,82200000.0,82200000.0,83000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2018.0,Q2,2018-04-01,2018-06-30,2019-07-17 16:35:53+00:00,3.22,3.22,67000000.0,3.2,89000000.0,270000000.0,270000000.0,,270000000.0,1109000000.0,1891000000.0,1000000.0,6000000.0,239000000.0,1109000000.0,782000000.0,,-112000000.0,312000000.0,470000000.0,-111000000.0,359000000.0,1891000000.0,83900000.0,83900000.0,84400000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2018.0,Q2YTD,2018-01-01,2018-06-30,,5.4,5.4,138000000.0,5.35,138000000.0,453000000.0,453000000.0,,453000000.0,2197000000.0,3625000000.0,2000000.0,9000000.0,471000000.0,2197000000.0,1428000000.0,,-221000000.0,618000000.0,810000000.0,-219000000.0,591000000.0,3625000000.0,83900000.0,83900000.0,84400000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2018.0,Q1,2018-01-01,2018-03-31,2019-04-17 16:48:05+00:00,2.18,2.18,71000000.0,2.15,49000000.0,183000000.0,183000000.0,,183000000.0,1088000000.0,1734000000.0,1000000.0,3000000.0,232000000.0,1088000000.0,646000000.0,,-109000000.0,306000000.0,340000000.0,-108000000.0,232000000.0,1734000000.0,83900000.0,83900000.0,85100000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2019.0,Q4,2019-10-01,2019-12-31,,4.42,4.42,96000000.0,4.4,95000000.0,338000000.0,338000000.0,,338000000.0,1491000000.0,2456000000.0,4000000.0,2000000.0,268000000.0,1491000000.0,965000000.0,,-170000000.0,366000000.0,599000000.0,-166000000.0,433000000.0,2456000000.0,77341000.0,77341000.0,77341000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2019.0,FY,2019-01-01,2019-12-31,2020-01-29 16:35:59+00:00,15.18,15.18,407000000.0,15.11,340000000.0,1174000000.0,1174000000.0,,1174000000.0,5681000000.0,9351000000.0,10000000.0,19000000.0,1092000000.0,5681000000.0,3670000000.0,,-648000000.0,1518000000.0,2152000000.0,-638000000.0,1514000000.0,9351000000.0,77341000.0,77341000.0,77341000.0
