company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2011.0,Q3,2011-07-01,2011-09-30,,-55000000.0,6000000.0,4000000.0,43000000.0,123000000.0,,-2000000.0,-26000000.0,355000000.0,53000000.0,-240000000.0,157000000.0,53000000.0,-240000000.0,157000000.0,-32000000.0,65000000.0,65000000.0,-11000000.0,1000000.0,,,,,-230000000.0,-303000000.0,,45000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2011.0,Q2YTD,2011-01-01,2011-06-30,2011-07-19 16:40:22+00:00,-143000000.0,11000000.0,16000000.0,98000000.0,228000000.0,,7000000.0,68000000.0,1107000000.0,39000000.0,-487000000.0,296000000.0,39000000.0,-487000000.0,296000000.0,-145000000.0,7000000.0,7000000.0,-18000000.0,30000000.0,,,,,-425000000.0,-1091000000.0,-7000000.0,81000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2011.0,Q2TTM,2010-07-01,2011-06-30,,-143000000.0,23000000.0,17000000.0,206000000.0,457000000.0,,18000000.0,27000000.0,3440000000.0,80000000.0,-599000000.0,529000000.0,80000000.0,-599000000.0,529000000.0,28000000.0,9000000.0,9000000.0,13000000.0,30000000.0,,,,,-613000000.0,-3383000000.0,-7000000.0,157000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2011.0,Q2,2011-04-01,2011-06-30,,-143000000.0,6000000.0,5000000.0,64000000.0,117000000.0,,2000000.0,,536000000.0,112000000.0,-403000000.0,142000000.0,112000000.0,-403000000.0,142000000.0,-147000000.0,27000000.0,27000000.0,-8000000.0,26000000.0,,,,,-305000000.0,-450000000.0,,45000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2011.0,Q1,2011-01-01,2011-03-31,2012-04-17 16:17:15+00:00,0.0,5000000.0,11000000.0,34000000.0,111000000.0,,5000000.0,68000000.0,571000000.0,-73000000.0,-84000000.0,154000000.0,-73000000.0,-84000000.0,154000000.0,2000000.0,-20000000.0,-20000000.0,-10000000.0,4000000.0,,,,,-120000000.0,-641000000.0,-7000000.0,36000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2012.0,FY,2012-01-01,2012-12-31,2014-01-22 16:33:31+00:00,-1175000000.0,23000000.0,40000000.0,371000000.0,897000000.0,10000000.0,0.0,-453000000.0,6013000000.0,1453000000.0,-2104000000.0,721000000.0,1453000000.0,-2104000000.0,721000000.0,70000000.0,75000000.0,75000000.0,179000000.0,16000000.0,,,,,-1369000000.0,-4445000000.0,-131000000.0,430000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2012.0,Q4,2012-10-01,2012-12-31,,,6000000.0,9000000.0,152000000.0,272000000.0,,-1000000.0,-153000000.0,1127000000.0,-149000000.0,-38000000.0,226000000.0,-149000000.0,-38000000.0,226000000.0,38000000.0,41000000.0,41000000.0,60000000.0,3000000.0,,,,,-184000000.0,-1276000000.0,-3000000.0,146000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2012.0,Q3YTD,2012-01-01,2012-09-30,2012-10-16 16:31:23+00:00,-1175000000.0,17000000.0,31000000.0,219000000.0,625000000.0,10000000.0,1000000.0,-300000000.0,4886000000.0,1602000000.0,-2066000000.0,495000000.0,1602000000.0,-2066000000.0,495000000.0,32000000.0,34000000.0,34000000.0,119000000.0,13000000.0,,,,,-1185000000.0,-3169000000.0,-128000000.0,284000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2012.0,Q3TTM,2011-10-01,2012-09-30,,-1253000000.0,22000000.0,35000000.0,281000000.0,754000000.0,10000000.0,2000000.0,-320000000.0,5316000000.0,1590000000.0,-2204000000.0,654000000.0,1590000000.0,-2204000000.0,654000000.0,42000000.0,63000000.0,63000000.0,135000000.0,17000000.0,,,,,-1340000000.0,-3615000000.0,-128000000.0,379000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2012.0,Q3,2012-07-01,2012-09-30,,,5000000.0,7000000.0,85000000.0,275000000.0,,1000000.0,-229000000.0,693000000.0,45000000.0,-172000000.0,153000000.0,45000000.0,-172000000.0,153000000.0,27000000.0,73000000.0,73000000.0,29000000.0,3000000.0,,,,,-287000000.0,-638000000.0,-13000000.0,115000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2012.0,Q2YTD,2012-01-01,2012-06-30,2012-07-17 16:58:42+00:00,-1175000000.0,12000000.0,24000000.0,134000000.0,350000000.0,10000000.0,0.0,-71000000.0,4193000000.0,1557000000.0,-1894000000.0,342000000.0,1557000000.0,-1894000000.0,342000000.0,5000000.0,-39000000.0,-39000000.0,90000000.0,10000000.0,,,,,-898000000.0,-2531000000.0,-115000000.0,169000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2012.0,Q2TTM,2011-07-01,2012-06-30,,-1308000000.0,23000000.0,32000000.0,239000000.0,602000000.0,10000000.0,-1000000.0,-117000000.0,4978000000.0,1598000000.0,-2272000000.0,658000000.0,1598000000.0,-2272000000.0,658000000.0,-17000000.0,55000000.0,55000000.0,95000000.0,15000000.0,,,,,-1283000000.0,-3280000000.0,-115000000.0,309000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2012.0,Q2,2012-04-01,2012-06-30,,-1118000000.0,17000000.0,12000000.0,94000000.0,221000000.0,10000000.0,-1000000.0,-182000000.0,842000000.0,1422000000.0,-1494000000.0,88000000.0,1422000000.0,-1494000000.0,88000000.0,15000000.0,-26000000.0,-26000000.0,58000000.0,5000000.0,,,,,-472000000.0,682000000.0,-107000000.0,86000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2012.0,Q1,2012-01-01,2012-03-31,2013-04-16 16:57:43+00:00,-57000000.0,-5000000.0,12000000.0,40000000.0,129000000.0,,1000000.0,111000000.0,3351000000.0,135000000.0,-400000000.0,254000000.0,135000000.0,-400000000.0,254000000.0,-10000000.0,-13000000.0,-13000000.0,32000000.0,5000000.0,,,,,-426000000.0,-3213000000.0,-8000000.0,83000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2012.0,Q1TTM,2011-04-01,2012-03-31,,-333000000.0,12000000.0,25000000.0,209000000.0,498000000.0,,2000000.0,65000000.0,4672000000.0,288000000.0,-1181000000.0,712000000.0,288000000.0,-1181000000.0,712000000.0,-179000000.0,108000000.0,108000000.0,29000000.0,36000000.0,,,,,-1116000000.0,-4412000000.0,-8000000.0,268000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2013.0,FY,2013-01-01,2013-12-31,2016-01-27 16:36:44+00:00,-9000000.0,21000000.0,48000000.0,461000000.0,1098000000.0,,-10000000.0,156000000.0,3805000000.0,-295000000.0,-1177000000.0,1551000000.0,-295000000.0,-1177000000.0,1551000000.0,69000000.0,387000000.0,387000000.0,-111000000.0,-18000000.0,,,0.0,0.0,-1684000000.0,-3967000000.0,-115000000.0,516000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2013.0,Q4,2013-10-01,2013-12-31,,,5000000.0,4000000.0,139000000.0,284000000.0,,-6000000.0,49000000.0,874000000.0,-411000000.0,31000000.0,436000000.0,-411000000.0,31000000.0,436000000.0,50000000.0,140000000.0,140000000.0,-42000000.0,17000000.0,,,,,-114000000.0,-1286000000.0,-16000000.0,145000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2013.0,Q3TTM,2012-10-01,2013-09-30,,-9000000.0,22000000.0,53000000.0,474000000.0,1086000000.0,,-5000000.0,-46000000.0,4058000000.0,-33000000.0,-1246000000.0,1341000000.0,-33000000.0,-1246000000.0,1341000000.0,57000000.0,288000000.0,288000000.0,-9000000.0,-32000000.0,,,,,-1754000000.0,-3957000000.0,-102000000.0,517000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2013.0,Q3,2013-07-01,2013-09-30,,-9000000.0,5000000.0,13000000.0,93000000.0,278000000.0,,3000000.0,-165000000.0,1292000000.0,159000000.0,-407000000.0,237000000.0,159000000.0,-407000000.0,237000000.0,-8000000.0,143000000.0,143000000.0,-24000000.0,-44000000.0,,,,,-504000000.0,-1074000000.0,-15000000.0,106000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-15 16:36:35+00:00,-9000000.0,16000000.0,44000000.0,322000000.0,814000000.0,,-4000000.0,107000000.0,2931000000.0,116000000.0,-1208000000.0,1115000000.0,116000000.0,-1208000000.0,1115000000.0,19000000.0,247000000.0,247000000.0,-69000000.0,-35000000.0,,,,,-1570000000.0,-2681000000.0,-99000000.0,371000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2013.0,Q2TTM,2012-07-01,2013-06-30,,,22000000.0,47000000.0,466000000.0,1083000000.0,,-7000000.0,-110000000.0,3459000000.0,-147000000.0,-1011000000.0,1257000000.0,-147000000.0,-1011000000.0,1257000000.0,92000000.0,218000000.0,218000000.0,44000000.0,15000000.0,,,,,-1537000000.0,-3521000000.0,-100000000.0,526000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2013.0,Q2,2013-04-01,2013-06-30,,,5000000.0,16000000.0,139000000.0,270000000.0,,-5000000.0,75000000.0,1008000000.0,148000000.0,-626000000.0,469000000.0,148000000.0,-626000000.0,469000000.0,-14000000.0,125000000.0,125000000.0,-6000000.0,6000000.0,,,,,-763000000.0,-812000000.0,-54000000.0,137000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-16 16:20:13+00:00,0.0,11000000.0,31000000.0,229000000.0,536000000.0,,-7000000.0,272000000.0,1639000000.0,-43000000.0,-801000000.0,878000000.0,-43000000.0,-801000000.0,878000000.0,27000000.0,104000000.0,104000000.0,-45000000.0,9000000.0,,,,,-1066000000.0,-1607000000.0,-84000000.0,265000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2013.0,Q1,2013-01-01,2013-03-31,2013-04-16 16:57:43+00:00,0.0,6000000.0,15000000.0,90000000.0,266000000.0,,-2000000.0,197000000.0,631000000.0,-191000000.0,-175000000.0,409000000.0,-191000000.0,-175000000.0,409000000.0,41000000.0,-21000000.0,-21000000.0,-39000000.0,3000000.0,,,,,-303000000.0,-795000000.0,-30000000.0,128000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2013.0,Q1TTM,2012-04-01,2013-03-31,,-1118000000.0,34000000.0,43000000.0,421000000.0,1034000000.0,10000000.0,-3000000.0,-367000000.0,3293000000.0,1127000000.0,-1879000000.0,876000000.0,1127000000.0,-1879000000.0,876000000.0,121000000.0,67000000.0,67000000.0,108000000.0,14000000.0,,,,,-1246000000.0,-2027000000.0,-153000000.0,475000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2014.0,FY,2014-01-01,2014-12-31,2017-01-25 16:40:38+00:00,-756000000.0,17000000.0,100000000.0,457000000.0,1194000000.0,,-14000000.0,126000000.0,7070000000.0,196000000.0,-2000000000.0,1801000000.0,196000000.0,-2000000000.0,1801000000.0,-17000000.0,540000000.0,540000000.0,-76000000.0,44000000.0,,,0.0,0.0,-1821000000.0,-6305000000.0,-613000000.0,577000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2014.0,Q4,2014-10-01,2014-12-31,,-4000000.0,3000000.0,40000000.0,142000000.0,312000000.0,,-6000000.0,-127000000.0,1159000000.0,-245000000.0,-94000000.0,335000000.0,-245000000.0,-94000000.0,335000000.0,-10000000.0,194000000.0,194000000.0,-47000000.0,11000000.0,,,,,-253000000.0,-1201000000.0,-214000000.0,163000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-21 16:29:36+00:00,-752000000.0,14000000.0,60000000.0,315000000.0,882000000.0,,-8000000.0,253000000.0,5911000000.0,441000000.0,-1906000000.0,1466000000.0,441000000.0,-1906000000.0,1466000000.0,-7000000.0,346000000.0,346000000.0,-29000000.0,33000000.0,,,0.0,,-1568000000.0,-5104000000.0,-399000000.0,414000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2014.0,Q3TTM,2013-10-01,2014-09-30,,-752000000.0,19000000.0,64000000.0,454000000.0,1166000000.0,,-14000000.0,302000000.0,6785000000.0,30000000.0,-1875000000.0,1902000000.0,30000000.0,-1875000000.0,1902000000.0,43000000.0,486000000.0,486000000.0,-71000000.0,50000000.0,,,,,-1682000000.0,-6390000000.0,-415000000.0,559000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2014.0,Q3,2014-07-01,2014-09-30,,4000000.0,4000000.0,24000000.0,91000000.0,306000000.0,,-7000000.0,-53000000.0,1135000000.0,-71000000.0,-336000000.0,412000000.0,-71000000.0,-336000000.0,412000000.0,-2000000.0,192000000.0,192000000.0,-37000000.0,6000000.0,,,,,-488000000.0,-1060000000.0,-152000000.0,148000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2014.0,Q2TTM,2013-07-01,2014-06-30,,-765000000.0,20000000.0,53000000.0,456000000.0,1138000000.0,,-4000000.0,190000000.0,6942000000.0,260000000.0,-1946000000.0,1727000000.0,260000000.0,-1946000000.0,1727000000.0,37000000.0,437000000.0,437000000.0,-58000000.0,,,,,,-1698000000.0,-6404000000.0,-278000000.0,517000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2014.0,Q2,2014-04-01,2014-06-30,,-755000000.0,5000000.0,27000000.0,140000000.0,299000000.0,,6000000.0,119000000.0,2378000000.0,730000000.0,-1339000000.0,546000000.0,730000000.0,-1339000000.0,546000000.0,-57000000.0,94000000.0,94000000.0,29000000.0,19000000.0,,,,,-729000000.0,-1481000000.0,-186000000.0,145000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-22 16:40:48+00:00,-756000000.0,10000000.0,36000000.0,224000000.0,576000000.0,,-1000000.0,306000000.0,4776000000.0,512000000.0,-1570000000.0,1054000000.0,512000000.0,-1570000000.0,1054000000.0,-5000000.0,154000000.0,154000000.0,8000000.0,27000000.0,,,0.0,,-1080000000.0,-4044000000.0,-247000000.0,266000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2014.0,Q1TTM,2013-04-01,2014-03-31,,-10000000.0,20000000.0,42000000.0,455000000.0,1109000000.0,,-15000000.0,146000000.0,5572000000.0,-322000000.0,-1233000000.0,1650000000.0,-322000000.0,-1233000000.0,1650000000.0,80000000.0,468000000.0,468000000.0,-93000000.0,-13000000.0,,,,,-1732000000.0,-5735000000.0,-146000000.0,509000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2014.0,Q1,2014-01-01,2014-03-31,2015-04-21 16:41:07+00:00,-1000000.0,5000000.0,9000000.0,84000000.0,277000000.0,,-7000000.0,187000000.0,2398000000.0,-218000000.0,-231000000.0,508000000.0,-218000000.0,-231000000.0,508000000.0,52000000.0,60000000.0,60000000.0,-21000000.0,8000000.0,,,,,-351000000.0,-2563000000.0,-61000000.0,121000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2015.0,FY,2015-01-01,2015-12-31,2018-01-24 16:30:00+00:00,-86000000.0,10000000.0,60000000.0,447000000.0,1244000000.0,,-29000000.0,244000000.0,8566000000.0,-775000000.0,-1170000000.0,1995000000.0,-775000000.0,-1170000000.0,1995000000.0,21000000.0,585000000.0,585000000.0,-88000000.0,-43000000.0,-996000000.0,,,-3000000.0,-102000000.0,-8509000000.0,-789000000.0,17000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2015.0,Q4,2015-10-01,2015-12-31,,,2000000.0,5000000.0,143000000.0,318000000.0,,-5000000.0,-55000000.0,1113000000.0,-447000000.0,22000000.0,438000000.0,-447000000.0,22000000.0,438000000.0,8000000.0,169000000.0,169000000.0,4000000.0,-101000000.0,-996000000.0,,52000000.0,-3000000.0,1399000000.0,-1389000000.0,-122000000.0,-378000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-19 16:24:29+00:00,-86000000.0,8000000.0,55000000.0,304000000.0,926000000.0,,-24000000.0,299000000.0,7453000000.0,-328000000.0,-1192000000.0,1557000000.0,-328000000.0,-1192000000.0,1557000000.0,13000000.0,416000000.0,416000000.0,-92000000.0,58000000.0,,,-52000000.0,,-1501000000.0,-7120000000.0,-667000000.0,395000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2015.0,Q3TTM,2014-10-01,2015-09-30,,-90000000.0,11000000.0,95000000.0,446000000.0,1238000000.0,,-30000000.0,172000000.0,8612000000.0,-573000000.0,-1286000000.0,1892000000.0,-573000000.0,-1286000000.0,1892000000.0,3000000.0,610000000.0,610000000.0,-139000000.0,69000000.0,,,-52000000.0,,-1754000000.0,-8321000000.0,-881000000.0,558000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2015.0,Q3,2015-07-01,2015-09-30,,-28000000.0,3000000.0,25000000.0,51000000.0,315000000.0,,-10000000.0,-123000000.0,1546000000.0,-10000000.0,-316000000.0,307000000.0,-10000000.0,-316000000.0,307000000.0,-29000000.0,215000000.0,215000000.0,-103000000.0,57000000.0,,,,,-435000000.0,-1447000000.0,-166000000.0,147000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-20 16:18:26+00:00,-58000000.0,5000000.0,30000000.0,253000000.0,611000000.0,,-14000000.0,422000000.0,5907000000.0,-318000000.0,-876000000.0,1250000000.0,-318000000.0,-876000000.0,1250000000.0,42000000.0,201000000.0,201000000.0,11000000.0,1000000.0,,,-52000000.0,,-1066000000.0,-5673000000.0,-501000000.0,248000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2015.0,Q2TTM,2014-07-01,2015-06-30,,-58000000.0,12000000.0,94000000.0,486000000.0,1229000000.0,,-27000000.0,242000000.0,8201000000.0,-634000000.0,-1306000000.0,1997000000.0,-634000000.0,-1306000000.0,1997000000.0,30000000.0,587000000.0,587000000.0,-73000000.0,18000000.0,,,-52000000.0,,-1807000000.0,-7934000000.0,-867000000.0,559000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2015.0,Q2,2015-04-01,2015-06-30,,-58000000.0,2000000.0,30000000.0,162000000.0,307000000.0,,2000000.0,105000000.0,3171000000.0,17000000.0,-651000000.0,575000000.0,17000000.0,-651000000.0,575000000.0,-57000000.0,86000000.0,86000000.0,75000000.0,1000000.0,,,-52000000.0,,-721000000.0,-2945000000.0,-158000000.0,128000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2015.0,Q1,2015-01-01,2015-03-31,2016-04-20 16:30:21+00:00,0.0,3000000.0,,91000000.0,304000000.0,,-16000000.0,317000000.0,2736000000.0,-335000000.0,-225000000.0,675000000.0,-335000000.0,-225000000.0,675000000.0,99000000.0,115000000.0,115000000.0,-64000000.0,0.0,,,,,-345000000.0,-2728000000.0,-343000000.0,120000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2015.0,Q1TTM,2014-04-01,2015-03-31,,-755000000.0,15000000.0,91000000.0,464000000.0,1221000000.0,,-23000000.0,256000000.0,7408000000.0,79000000.0,-1994000000.0,1968000000.0,79000000.0,-1994000000.0,1968000000.0,30000000.0,595000000.0,595000000.0,-119000000.0,36000000.0,,,,,-1815000000.0,-6470000000.0,-895000000.0,576000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2016.0,FY,2016-01-01,2016-12-31,2019-01-23 16:40:59+00:00,-28000000.0,9000000.0,99000000.0,415000000.0,1245000000.0,,3000000.0,239000000.0,8752000000.0,-964000000.0,-847000000.0,1941000000.0,-964000000.0,-847000000.0,1941000000.0,133000000.0,566000000.0,566000000.0,-118000000.0,59000000.0,-738000000.0,,,-2000000.0,-93000000.0,-9247000000.0,-528000000.0,14000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2016.0,Q4,2016-10-01,2016-12-31,,,2000000.0,85000000.0,121000000.0,318000000.0,,-6000000.0,-169000000.0,2940000000.0,-308000000.0,18000000.0,311000000.0,-308000000.0,18000000.0,311000000.0,15000000.0,153000000.0,153000000.0,7000000.0,6000000.0,46000000.0,,,-2000000.0,-28000000.0,-3214000000.0,-40000000.0,2000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-18 16:23:47+00:00,-28000000.0,7000000.0,14000000.0,294000000.0,927000000.0,,9000000.0,408000000.0,5812000000.0,-656000000.0,-865000000.0,1630000000.0,-656000000.0,-865000000.0,1630000000.0,118000000.0,413000000.0,413000000.0,-125000000.0,53000000.0,-784000000.0,,,0.0,-65000000.0,-6033000000.0,-488000000.0,12000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2016.0,Q3TTM,2015-10-01,2016-09-30,,-28000000.0,9000000.0,19000000.0,437000000.0,1245000000.0,,4000000.0,353000000.0,6925000000.0,-1103000000.0,-843000000.0,2068000000.0,-1103000000.0,-843000000.0,2068000000.0,126000000.0,582000000.0,582000000.0,-121000000.0,-48000000.0,-1780000000.0,,52000000.0,-3000000.0,1334000000.0,-7422000000.0,-610000000.0,-366000000.0
