company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2011.0,Q2,2011-01-01,2011-03-31,,,,,57188000.0,,201207000.0,315000.0,-84825000.0,-244627000.0,-124666000.0,392647000.0,,-244627000.0,-124666000.0,392647000.0,23354000.0,132209000.0,132209000.0,2043000.0,,-1165000.0,-31065000.0,,-123501000.0,-128950000.0,-102000.0,,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2011.0,Q1,2010-10-01,2010-12-31,2012-02-08 15:13:50+00:00,,,,56207000.0,,-94396000.0,7253000.0,112628000.0,75648000.0,-123532000.0,45824000.0,,75648000.0,-123532000.0,45824000.0,-2060000.0,73997000.0,73997000.0,10016000.0,,-370000.0,-31002000.0,,-123162000.0,-10000000.0,-3231000.0,,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2012.0,Q4,2012-07-01,2012-09-30,,8147000.0,-432000.0,150606000.0,62383000.0,,-2149000.0,1355000.0,354141000.0,76061000.0,-107639000.0,68111000.0,,76061000.0,-107639000.0,68111000.0,36533000.0,7967000.0,7967000.0,-8237000.0,,-378000.0,-31458000.0,,-235484000.0,-247977000.0,,,128223000.0
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2012.0,FY,2011-10-01,2012-09-30,2014-11-06 15:28:29+00:00,8147000.0,-432000.0,150606000.0,246577000.0,,101327000.0,1606000.0,354141000.0,-44837000.0,-609260000.0,586917000.0,,-44837000.0,-609260000.0,586917000.0,-67180000.0,216717000.0,216717000.0,14149000.0,0.0,-4625000.0,-125796000.0,,-732858000.0,-257034000.0,-17754000.0,,128223000.0
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2012.0,Q3TTM,2011-07-01,2012-06-30,,9438000.0,-8329000.0,157976000.0,245702000.0,,99153000.0,499000.0,83154000.0,63540000.0,-735351000.0,582088000.0,,63540000.0,-735351000.0,582088000.0,-89723000.0,210711000.0,210711000.0,17084000.0,,-5295000.0,-125310000.0,,-730056000.0,122950000.0,-17753000.0,,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2012.0,Q3,2012-04-01,2012-06-30,,,,,61459000.0,,52980000.0,87000.0,,9203000.0,-186620000.0,158083000.0,,9203000.0,-186620000.0,158083000.0,-19334000.0,31132000.0,31132000.0,12512000.0,,-369000.0,-31431000.0,,-186251000.0,42257000.0,-1710000.0,,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2012.0,Q3YTD,2011-10-01,2012-06-30,2013-08-07 09:21:22+00:00,,,,184194000.0,,103476000.0,251000.0,0.0,-120898000.0,-501621000.0,518806000.0,,-120898000.0,-501621000.0,518806000.0,-103713000.0,208750000.0,208750000.0,22386000.0,0.0,-4247000.0,-94338000.0,,-497374000.0,-9057000.0,-17754000.0,,0.0
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2012.0,Q2TTM,2011-04-01,2012-03-31,,9438000.0,-8329000.0,157976000.0,242723000.0,,35212000.0,392000.0,477772000.0,82887000.0,-694189000.0,505096000.0,,82887000.0,-694189000.0,505096000.0,-106206000.0,179013000.0,179013000.0,38710000.0,20079000.0,-6764000.0,-124851000.0,,-687425000.0,-272495000.0,-18010000.0,,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2012.0,Q2,2012-01-01,2012-03-31,,,,,61924000.0,,199797000.0,88000.0,-173905000.0,-254607000.0,-159527000.0,376014000.0,,-254607000.0,-159527000.0,376014000.0,-38120000.0,109111000.0,109111000.0,5182000.0,,-2798000.0,-31390000.0,,-156729000.0,-49011000.0,-389000.0,,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2012.0,Q2YTD,2011-10-01,2012-03-31,2013-05-02 11:51:03+00:00,,,,122735000.0,,50496000.0,164000.0,0.0,-130101000.0,-315001000.0,360723000.0,,-130101000.0,-315001000.0,360723000.0,-84379000.0,177618000.0,177618000.0,9874000.0,0.0,-3878000.0,-62907000.0,,-311123000.0,-51314000.0,-16044000.0,,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2012.0,Q1,2011-10-01,2011-12-31,2013-02-07 12:05:00+00:00,,,,60811000.0,,-149301000.0,76000.0,173905000.0,124506000.0,-155474000.0,-15291000.0,,124506000.0,-155474000.0,-15291000.0,-46259000.0,68507000.0,68507000.0,4692000.0,,-1080000.0,-31517000.0,,-154394000.0,-2303000.0,-15655000.0,,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2012.0,Q1TTM,2011-01-01,2011-12-31,,9438000.0,-8329000.0,157976000.0,237987000.0,,36622000.0,619000.0,566852000.0,92867000.0,-659328000.0,521729000.0,,92867000.0,-659328000.0,521729000.0,-44732000.0,202111000.0,202111000.0,35571000.0,20079000.0,-5131000.0,-124526000.0,,-654197000.0,-352434000.0,-17723000.0,,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2013.0,Q4,2013-07-01,2013-09-30,,8480000.0,10008000.0,148461000.0,60424000.0,,26645000.0,38000.0,,194993000.0,-264325000.0,103552000.0,,194993000.0,-264325000.0,103552000.0,34220000.0,7536000.0,7536000.0,467000.0,,-1765000.0,-32055000.0,,-262560000.0,227014000.0,-4000.0,,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2013.0,FY,2012-10-01,2013-09-30,2014-11-06 15:28:29+00:00,8480000.0,10008000.0,148461000.0,237607000.0,,117122000.0,46000.0,493793000.0,85747000.0,-696914000.0,613127000.0,,85747000.0,-696914000.0,613127000.0,1960000.0,243194000.0,243194000.0,6724000.0,-66626000.0,-4904000.0,-128115000.0,,-845033000.0,-208201000.0,-5150000.0,,153023000.0
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2013.0,Q3TTM,2012-07-01,2013-06-30,,8147000.0,-432000.0,150606000.0,239566000.0,,88328000.0,1363000.0,847934000.0,-33185000.0,-540228000.0,577686000.0,,-33185000.0,-540228000.0,577686000.0,4273000.0,243625000.0,243625000.0,-1980000.0,-66626000.0,-3517000.0,-127518000.0,,-817957000.0,-683192000.0,-5146000.0,,281246000.0
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2013.0,Q3,2013-04-01,2013-06-30,,,,,58310000.0,,35418000.0,8000.0,-21000.0,-127030000.0,-39772000.0,133234000.0,,-127030000.0,-39772000.0,133234000.0,-33568000.0,38768000.0,38768000.0,738000.0,,561000.0,-32052000.0,,-193356000.0,-92943000.0,-2022000.0,,153023000.0
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2013.0,Q3YTD,2012-10-01,2013-06-30,2014-08-06 17:07:53+00:00,,,,177183000.0,,90477000.0,8000.0,493793000.0,-109246000.0,-432589000.0,509575000.0,,-109246000.0,-432589000.0,509575000.0,-32260000.0,235658000.0,235658000.0,6257000.0,-66626000.0,-3139000.0,-96060000.0,,-582473000.0,-435215000.0,-5146000.0,,153023000.0
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2013.0,Q2TTM,2012-04-01,2013-03-31,,8147000.0,-432000.0,150606000.0,242715000.0,,105890000.0,1442000.0,847955000.0,103048000.0,-687076000.0,602535000.0,,103048000.0,-687076000.0,602535000.0,18507000.0,235989000.0,235989000.0,9794000.0,-66626000.0,-4447000.0,-126897000.0,,-810852000.0,-547992000.0,-4834000.0,,128223000.0
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2013.0,Q2,2013-01-01,2013-03-31,,,,,58245000.0,,169536000.0,,236881000.0,-204020000.0,-201517000.0,346483000.0,,-204020000.0,-201517000.0,346483000.0,-59054000.0,116425000.0,116425000.0,2277000.0,-66626000.0,-2427000.0,-32016000.0,,-199090000.0,-342259000.0,,,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2013.0,Q2YTD,2012-10-01,2013-03-31,2014-05-07 17:11:09+00:00,,,,118873000.0,,55059000.0,0.0,493814000.0,17784000.0,-392817000.0,376341000.0,,17784000.0,-392817000.0,376341000.0,1308000.0,196890000.0,196890000.0,5519000.0,-66626000.0,-3700000.0,-64008000.0,,-389117000.0,-342272000.0,-3124000.0,,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2013.0,Q1,2012-10-01,2012-12-31,2014-02-04 17:12:12+00:00,,,,60628000.0,,-114477000.0,,256933000.0,221804000.0,-191300000.0,29858000.0,,221804000.0,-191300000.0,29858000.0,60362000.0,80465000.0,80465000.0,3242000.0,,-1273000.0,-31992000.0,,-190027000.0,-13000.0,-3124000.0,,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2013.0,Q1TTM,2012-01-01,2012-12-31,,8147000.0,-432000.0,150606000.0,246394000.0,,136151000.0,1530000.0,437169000.0,52461000.0,-645086000.0,632066000.0,,52461000.0,-645086000.0,632066000.0,39441000.0,228675000.0,228675000.0,12699000.0,,-4818000.0,-126271000.0,,-768491000.0,-254744000.0,-5223000.0,,128223000.0
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2014.0,FY,2013-10-01,2014-09-30,2016-11-14 15:32:24+00:00,9409000.0,-610000.0,156606000.0,253987000.0,,164338000.0,394479000.0,0.0,68225000.0,-824979000.0,732813000.0,,68225000.0,-824979000.0,732813000.0,-23941000.0,289817000.0,289817000.0,15262000.0,0.0,2109000.0,-146248000.0,-32734000.0,-824441000.0,-171289000.0,-8717000.0,30087000.0,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2014.0,Q4,2014-07-01,2014-09-30,,9409000.0,-610000.0,156606000.0,67587000.0,,8219000.0,2122000.0,,159993000.0,-271759000.0,102603000.0,,159993000.0,-271759000.0,102603000.0,-9163000.0,23713000.0,23713000.0,-6325000.0,,2729000.0,-37442000.0,-32734000.0,-271841000.0,195313000.0,,30087000.0,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2014.0,Q3TTM,2013-07-01,2014-06-30,,8480000.0,10008000.0,148461000.0,246824000.0,,182764000.0,392395000.0,,103225000.0,-817545000.0,733762000.0,,103225000.0,-817545000.0,733762000.0,19442000.0,273640000.0,273640000.0,22054000.0,,-2385000.0,-140861000.0,,-815160000.0,-139588000.0,-8721000.0,,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2014.0,Q3,2014-04-01,2014-06-30,,,,,64183000.0,,18484000.0,2152000.0,,-35241000.0,-189307000.0,139229000.0,,-35241000.0,-189307000.0,139229000.0,-85319000.0,45721000.0,45721000.0,10841000.0,,4284000.0,-37426000.0,,-193591000.0,2410000.0,-2377000.0,,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2014.0,Q3YTD,2013-10-01,2014-06-30,2015-08-05 17:10:02+00:00,,,,186400000.0,,156119000.0,392357000.0,0.0,-91768000.0,-553220000.0,630210000.0,,-91768000.0,-553220000.0,630210000.0,-14778000.0,266104000.0,266104000.0,21587000.0,0.0,-620000.0,-108806000.0,,-552600000.0,-366602000.0,-8717000.0,,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2014.0,Q2TTM,2013-04-01,2014-03-31,,8480000.0,10008000.0,148461000.0,240951000.0,,199698000.0,390251000.0,-21000.0,11436000.0,-668010000.0,727767000.0,,11436000.0,-668010000.0,727767000.0,71193000.0,266687000.0,266687000.0,11951000.0,,-6108000.0,-135487000.0,,-814925000.0,-234941000.0,-8366000.0,,153023000.0
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2014.0,Q2,2014-01-01,2014-03-31,,,,,61527000.0,,256269000.0,390205000.0,-320783000.0,-337025000.0,-177479000.0,456681000.0,,-337025000.0,-177479000.0,456681000.0,-57823000.0,133367000.0,133367000.0,5518000.0,,963000.0,-37396000.0,,-178442000.0,-369012000.0,-39000.0,,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2014.0,Q2YTD,2013-10-01,2014-03-31,2015-05-06 17:08:20+00:00,,,,122217000.0,,137635000.0,390205000.0,0.0,-56527000.0,-363913000.0,490981000.0,,-56527000.0,-363913000.0,490981000.0,70541000.0,220383000.0,220383000.0,10746000.0,0.0,-4904000.0,-71380000.0,,-359009000.0,-369012000.0,-6340000.0,,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2014.0,Q1TTM,2013-01-01,2013-12-31,,8480000.0,10008000.0,148461000.0,237669000.0,,112965000.0,46000.0,557643000.0,144441000.0,-692048000.0,617569000.0,,144441000.0,-692048000.0,617569000.0,69962000.0,249745000.0,249745000.0,8710000.0,-66626000.0,-9498000.0,-130107000.0,,-835573000.0,-208188000.0,-8327000.0,,153023000.0
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2014.0,Q1,2013-10-01,2013-12-31,2015-02-03 17:08:13+00:00,,,,60690000.0,,-118634000.0,,320783000.0,280498000.0,-186434000.0,34300000.0,,280498000.0,-186434000.0,34300000.0,128364000.0,87016000.0,87016000.0,5228000.0,0.0,-5867000.0,-33984000.0,,-180567000.0,0.0,-6301000.0,,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2015.0,FY,2014-10-01,2015-09-30,2017-11-13 12:51:18+00:00,5922000.0,1802000.0,151334000.0,274796000.0,0.0,199782000.0,30952000.0,760292000.0,131083000.0,-956602000.0,811914000.0,,131083000.0,-956602000.0,811914000.0,-13605000.0,315075000.0,315075000.0,16339000.0,13364000.0,5422000.0,-160018000.0,-29527000.0,-963621000.0,-505522000.0,-7985000.0,31124000.0,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2015.0,Q4,2015-07-01,2015-09-30,,5922000.0,1802000.0,151334000.0,69884000.0,,-3182000.0,10139000.0,217924000.0,179168000.0,-288000000.0,94332000.0,,179168000.0,-288000000.0,94332000.0,-14500000.0,23515000.0,23515000.0,-1807000.0,,6541000.0,-43373000.0,-29527000.0,-296138000.0,-5522000.0,,31124000.0,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2015.0,Q3YTD,2014-10-01,2015-06-30,2016-08-03 17:11:01+00:00,,,,204912000.0,,202964000.0,20813000.0,542368000.0,-48085000.0,-668602000.0,717582000.0,,-48085000.0,-668602000.0,717582000.0,895000.0,291560000.0,291560000.0,18146000.0,13364000.0,-1119000.0,-116645000.0,,-667483000.0,-500000000.0,-7985000.0,,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2015.0,Q3TTM,2014-07-01,2015-06-30,,9409000.0,-610000.0,156606000.0,272499000.0,,211183000.0,22935000.0,542368000.0,111908000.0,-940361000.0,820185000.0,,111908000.0,-940361000.0,820185000.0,-8268000.0,315273000.0,315273000.0,11821000.0,13364000.0,1610000.0,-154087000.0,-32734000.0,-939324000.0,-304687000.0,-7985000.0,30087000.0,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2015.0,Q3,2015-04-01,2015-06-30,,,,,68731000.0,,43908000.0,8086000.0,26991000.0,-3494000.0,-225612000.0,176734000.0,,-3494000.0,-225612000.0,176734000.0,-52372000.0,56281000.0,56281000.0,7814000.0,,227000.0,-38571000.0,,-225839000.0,,,,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2015.0,Q2YTD,2014-10-01,2015-03-31,2016-05-04 17:11:24+00:00,,,,136181000.0,,159056000.0,12727000.0,515377000.0,-44591000.0,-442990000.0,540848000.0,,-44591000.0,-442990000.0,540848000.0,53267000.0,235279000.0,235279000.0,10332000.0,13364000.0,-1346000.0,-78074000.0,,-441644000.0,-500000000.0,-7985000.0,,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2015.0,Q2TTM,2014-04-01,2015-03-31,,9409000.0,-610000.0,156606000.0,267951000.0,,185759000.0,17001000.0,515377000.0,80161000.0,-904056000.0,782680000.0,,80161000.0,-904056000.0,782680000.0,-41215000.0,304713000.0,304713000.0,14848000.0,13364000.0,5667000.0,-152942000.0,-32734000.0,-907076000.0,-302277000.0,-10362000.0,30087000.0,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2015.0,Q2,2015-01-01,2015-03-31,,,,,68313000.0,,301993000.0,6415000.0,-328735000.0,-360802000.0,-180938000.0,513433000.0,,-360802000.0,-180938000.0,513433000.0,-28307000.0,137684000.0,137684000.0,5443000.0,,-607000.0,-38482000.0,,-180331000.0,,,,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2015.0,Q1,2014-10-01,2014-12-31,2016-02-02 17:18:12+00:00,,,,67868000.0,,-142937000.0,6312000.0,844112000.0,316211000.0,-262052000.0,27415000.0,,316211000.0,-262052000.0,27415000.0,81574000.0,97595000.0,97595000.0,4889000.0,13364000.0,-739000.0,-39592000.0,,-261313000.0,-500000000.0,-7985000.0,,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2015.0,Q1TTM,2014-01-01,2014-12-31,,9409000.0,-610000.0,156606000.0,261165000.0,,140035000.0,400791000.0,523329000.0,103938000.0,-900597000.0,725928000.0,,103938000.0,-900597000.0,725928000.0,-70731000.0,300396000.0,300396000.0,14923000.0,13364000.0,7237000.0,-151856000.0,-32734000.0,-905187000.0,-671289000.0,-10401000.0,30087000.0,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2016.0,FY,2015-10-01,2016-09-30,2018-11-13 07:30:41+00:00,5667000.0,,154748000.0,293096000.0,,130344000.0,132852000.0,371884000.0,303623000.0,-1079732000.0,794990000.0,0.0,303623000.0,-1079732000.0,794990000.0,18881000.0,350104000.0,350104000.0,15779000.0,-25670000.0,6460000.0,-175126000.0,-32551000.0,-1086950000.0,-317000.0,,33309000.0,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2016.0,Q4,2016-07-01,2016-09-30,,5667000.0,,154748000.0,76426000.0,,47362000.0,7692000.0,159345000.0,112617000.0,-296333000.0,165044000.0,,112617000.0,-296333000.0,165044000.0,-18672000.0,34240000.0,34240000.0,1349000.0,-9340000.0,729000.0,-44763000.0,-32551000.0,-297262000.0,-317000.0,,32751000.0,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2016.0,Q3YTD,2015-10-01,2016-06-30,2017-08-02 17:13:54+00:00,,,,216670000.0,,82982000.0,125160000.0,212539000.0,191006000.0,-783399000.0,629946000.0,0.0,191006000.0,-783399000.0,629946000.0,37553000.0,315864000.0,315864000.0,14430000.0,-16330000.0,5731000.0,-130363000.0,,-789688000.0,0.0,,558000.0,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2016.0,Q3TTM,2015-07-01,2016-06-30,,5922000.0,1802000.0,151334000.0,286554000.0,,79800000.0,135299000.0,430463000.0,370174000.0,-1071399000.0,724278000.0,,370174000.0,-1071399000.0,724278000.0,23053000.0,339379000.0,339379000.0,12623000.0,-16330000.0,12272000.0,-173736000.0,-29527000.0,-1085826000.0,-5522000.0,,31682000.0,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2016.0,Q3,2016-04-01,2016-06-30,,,,,73459000.0,,26680000.0,107519000.0,43537000.0,91172000.0,-249875000.0,176991000.0,,91172000.0,-249875000.0,176991000.0,18288000.0,71193000.0,71193000.0,5659000.0,-16330000.0,1134000.0,-43554000.0,2117000.0,-253684000.0,,,558000.0,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2016.0,Q2YTD,2015-10-01,2016-03-31,2017-05-04 17:12:14+00:00,,,,143211000.0,,56302000.0,17641000.0,169002000.0,99834000.0,-533524000.0,452955000.0,0.0,99834000.0,-533524000.0,452955000.0,19265000.0,244671000.0,244671000.0,8771000.0,0.0,4597000.0,-86809000.0,-2117000.0,-536004000.0,,0.0,,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2016.0,Q2TTM,2015-04-01,2016-03-31,,5922000.0,1802000.0,151334000.0,281826000.0,,97028000.0,35866000.0,413917000.0,275508000.0,-1047136000.0,724021000.0,,275508000.0,-1047136000.0,724021000.0,-47607000.0,324467000.0,324467000.0,14778000.0,,11365000.0,-168753000.0,-31644000.0,-1057981000.0,-5522000.0,,31124000.0,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2016.0,Q2,2016-01-01,2016-03-31,,,,,71972000.0,,163732000.0,8912000.0,-136307000.0,-170568000.0,-243231000.0,382814000.0,,-170568000.0,-243231000.0,382814000.0,-30985000.0,141810000.0,141810000.0,5300000.0,,2215000.0,-43173000.0,146000.0,-245592000.0,,,,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2016.0,Q1,2015-10-01,2015-12-31,2017-02-07 17:10:46+00:00,,,,71239000.0,,-107430000.0,8729000.0,305309000.0,270402000.0,-290293000.0,70141000.0,,270402000.0,-290293000.0,70141000.0,50250000.0,102861000.0,102861000.0,3471000.0,0.0,2382000.0,-43636000.0,-2263000.0,-290412000.0,,0.0,,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2016.0,Q1TTM,2015-01-01,2015-12-31,,5922000.0,1802000.0,151334000.0,278167000.0,,235289000.0,33369000.0,221489000.0,85274000.0,-984843000.0,854640000.0,,85274000.0,-984843000.0,854640000.0,-44929000.0,320341000.0,320341000.0,14921000.0,,8543000.0,-164062000.0,-31790000.0,-992720000.0,-5522000.0,,31124000.0,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2017.0,FY,2016-10-01,2017-09-30,2019-11-12 12:40:29+00:00,6469000.0,,,319633000.0,,153916000.0,125278000.0,884911000.0,168091000.0,-1196559000.0,867090000.0,140253000.0,168091000.0,-1056306000.0,867090000.0,-21125000.0,396421000.0,396421000.0,-9349000.0,-11326000.0,39131000.0,-191931000.0,-53597000.0,-1223217000.0,-638841000.0,,41124000.0,
