company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Phillips 66,PSX,,1534701,2012.0,Q3TTM,2011-10-01,2012-09-30,,910000000.0,,,1356000000.0,,,-2986000000.0,1667000000.0,5722000000.0,,,,-2986000000.0,1667000000.0,5722000000.0,4403000000.0,5433000000.0,5433000000.0,,-1977000000.0,-2734000000.0,181000000.0,,,,-1196000000.0,-252000000.0,,,2682000000.0
Phillips 66,PSX,,1534701,2012.0,Q3,2012-07-01,2012-09-30,,229000000.0,,,104000000.0,,,-196000000.0,-420000000.0,1918000000.0,,,,-196000000.0,-420000000.0,1918000000.0,1302000000.0,1601000000.0,1601000000.0,,-16000000.0,-215000000.0,-100000000.0,,,,-339000000.0,19000000.0,,,19000000.0
Phillips 66,PSX,,1534701,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-31 16:48:33+00:00,669000000.0,,27000000.0,-647000000.0,23000000.0,7794000000.0,2080000000.0,-668000000.0,2991000000.0,,,,2080000000.0,-668000000.0,2991000000.0,4430000000.0,3421000000.0,3421000000.0,,-452000000.0,-5255000000.0,-100000000.0,,-125000000.0,,-827000000.0,-246000000.0,-111000000.0,0.0,259000000.0
Phillips 66,PSX,,1534701,2012.0,Q2TTM,2011-07-01,2012-06-30,,903000000.0,,,357000000.0,,,-3541000000.0,2101000000.0,4541000000.0,,,,-3541000000.0,2101000000.0,4541000000.0,3101000000.0,4883000000.0,4883000000.0,,-1602000000.0,-3263000000.0,288000000.0,,,,-1117000000.0,-278000000.0,,150000000.0,2780000000.0
Phillips 66,PSX,,1534701,2012.0,Q2,2012-04-01,2012-06-30,,224000000.0,,,-17000000.0,,,1703000000.0,-36000000.0,1434000000.0,,,,1703000000.0,-36000000.0,1434000000.0,3101000000.0,1182000000.0,1182000000.0,,45000000.0,1961000000.0,,,,,-270000000.0,-258000000.0,,,234000000.0
Phillips 66,PSX,,1534701,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-01 15:37:55+00:00,440000000.0,,3000000.0,-751000000.0,2000000.0,7794000000.0,2276000000.0,-248000000.0,1073000000.0,,,,2276000000.0,-248000000.0,1073000000.0,3104000000.0,1820000000.0,1820000000.0,,-436000000.0,-5255000000.0,,,0.0,,-488000000.0,-265000000.0,0.0,0.0,240000000.0
Phillips 66,PSX,,1534701,2012.0,Q1TTM,2011-04-01,2012-03-31,,905000000.0,,,2545000000.0,,,-8558000000.0,2413000000.0,6139000000.0,,,,-8558000000.0,2413000000.0,6145000000.0,,4741000000.0,4741000000.0,,-2052000000.0,-6891000000.0,336000000.0,,-1639000000.0,,-1075000000.0,-28000000.0,,550000000.0,2602000000.0
Phillips 66,PSX,,1534701,2012.0,Q1,2012-01-01,2012-03-31,2013-05-02 15:04:28+00:00,216000000.0,,0.0,-734000000.0,0.0,5794000000.0,573000000.0,-212000000.0,-361000000.0,,,,573000000.0,-212000000.0,-361000000.0,0.0,638000000.0,638000000.0,,-481000000.0,891000000.0,,,0.0,,-218000000.0,-6112000000.0,0.0,0.0,6000000.0
Phillips 66,PSX,,1534701,2013.0,Q4,2013-10-01,2013-12-31,,235000000.0,,-60000000.0,-82000000.0,6000000.0,,-882000000.0,-470000000.0,812000000.0,,-27000000.0,85000000.0,-882000000.0,-497000000.0,897000000.0,-542000000.0,833000000.0,772000000.0,61000000.0,-113000000.0,,213000000.0,,-242000000.0,,-609000000.0,-6000000.0,-640000000.0,-100000000.0,26000000.0
Phillips 66,PSX,,1534701,2013.0,FY,2013-01-01,2013-12-31,2015-02-20 11:58:29+00:00,947000000.0,,22000000.0,1474000000.0,410000000.0,,-3679000000.0,-417000000.0,5942000000.0,0.0,-27000000.0,85000000.0,-3679000000.0,-444000000.0,6027000000.0,1926000000.0,3743000000.0,3682000000.0,61000000.0,-161000000.0,,148000000.0,,-817000000.0,,-1779000000.0,-1026000000.0,-2246000000.0,,1214000000.0
Phillips 66,PSX,,1534701,2013.0,Q3TTM,2012-10-01,2013-09-30,,949000000.0,,96000000.0,1284000000.0,451000000.0,7794000000.0,-4178000000.0,-794000000.0,6398000000.0,,-20000000.0,37000000.0,-4178000000.0,-814000000.0,6435000000.0,1539000000.0,3620000000.0,3572000000.0,48000000.0,593000000.0,-7581000000.0,-65000000.0,,-862000000.0,,-2044000000.0,-2018000000.0,-1962000000.0,100000000.0,1215000000.0
Phillips 66,PSX,,1534701,2013.0,Q3,2013-07-01,2013-09-30,,236000000.0,,102000000.0,1196000000.0,404000000.0,,-971000000.0,642000000.0,1949000000.0,,,,-971000000.0,642000000.0,1949000000.0,1722000000.0,540000000.0,540000000.0,,-23000000.0,,-65000000.0,,-189000000.0,,-412000000.0,-511000000.0,-675000000.0,,1119000000.0
Phillips 66,PSX,,1534701,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-30 11:55:45+00:00,704000000.0,,82000000.0,1554000000.0,404000000.0,,-2797000000.0,67000000.0,5077000000.0,,-14000000.0,53000000.0,-2797000000.0,53000000.0,5130000000.0,2468000000.0,2910000000.0,2867000000.0,43000000.0,-48000000.0,,35000000.0,,-576000000.0,,-1156000000.0,-1019000000.0,-1606000000.0,,1188000000.0
Phillips 66,PSX,,1534701,2013.0,Q2TTM,2012-07-01,2013-06-30,,942000000.0,,-6000000.0,192000000.0,47000000.0,7794000000.0,-3403000000.0,-1856000000.0,6367000000.0,,-20000000.0,37000000.0,-3403000000.0,-1876000000.0,6404000000.0,1119000000.0,4681000000.0,4633000000.0,48000000.0,600000000.0,-7796000000.0,-100000000.0,,-673000000.0,,-1971000000.0,-1488000000.0,-1287000000.0,100000000.0,115000000.0
Phillips 66,PSX,,1534701,2013.0,Q2,2013-04-01,2013-06-30,,231000000.0,,6000000.0,-126000000.0,,,-1241000000.0,-266000000.0,968000000.0,,,,-1241000000.0,-266000000.0,968000000.0,-533000000.0,960000000.0,960000000.0,,-97000000.0,,,,-192000000.0,,-371000000.0,-506000000.0,-543000000.0,45000000.0,60000000.0
Phillips 66,PSX,,1534701,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-31 12:17:53+00:00,471000000.0,,-20000000.0,358000000.0,,,-1826000000.0,-579000000.0,3145000000.0,,-10000000.0,36000000.0,-1826000000.0,-589000000.0,3181000000.0,746000000.0,2370000000.0,2341000000.0,29000000.0,-25000000.0,,100000000.0,,-387000000.0,,-748000000.0,-508000000.0,-931000000.0,,69000000.0
Phillips 66,PSX,,1534701,2013.0,Q1TTM,2012-04-01,2013-03-31,,935000000.0,,-12000000.0,301000000.0,47000000.0,7794000000.0,-459000000.0,-1626000000.0,6833000000.0,,-20000000.0,37000000.0,-459000000.0,-1646000000.0,6870000000.0,4753000000.0,4903000000.0,4855000000.0,48000000.0,742000000.0,-5835000000.0,-100000000.0,,-481000000.0,,-1870000000.0,-1240000000.0,-744000000.0,55000000.0,289000000.0
Phillips 66,PSX,,1534701,2013.0,Q1,2013-01-01,2013-03-31,2014-05-01 16:27:13+00:00,242000000.0,,-26000000.0,482000000.0,,,-585000000.0,-318000000.0,2191000000.0,0.0,-5000000.0,22000000.0,-585000000.0,-323000000.0,2213000000.0,1279000000.0,1410000000.0,1395000000.0,15000000.0,72000000.0,0.0,55000000.0,,-194000000.0,,-382000000.0,-3000000.0,-388000000.0,,9000000.0
Phillips 66,PSX,,1534701,2014.0,FY,2014-01-01,2014-12-31,2017-02-17 12:47:19+00:00,995000000.0,,-64000000.0,-1508000000.0,1000000.0,2510000000.0,-1362000000.0,-2294000000.0,3527000000.0,0.0,-2000000.0,2000000.0,-1362000000.0,-2296000000.0,3529000000.0,-193000000.0,4797000000.0,4091000000.0,706000000.0,-51000000.0,-450000000.0,235000000.0,,-1092000000.0,,-3773000000.0,-49000000.0,-2282000000.0,,1244000000.0
Phillips 66,PSX,,1534701,2014.0,Q4,2014-10-01,2014-12-31,,273000000.0,,46000000.0,-169000000.0,,2487000000.0,1649000000.0,-468000000.0,872000000.0,,,,1649000000.0,-468000000.0,872000000.0,2099000000.0,1158000000.0,1158000000.0,,-390000000.0,,77000000.0,,-287000000.0,,-1126000000.0,-19000000.0,-532000000.0,,581000000.0
Phillips 66,PSX,,1534701,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-30 15:12:58+00:00,722000000.0,,-110000000.0,-1339000000.0,1000000.0,23000000.0,-3011000000.0,-1826000000.0,2655000000.0,,-2000000.0,2000000.0,-3011000000.0,-1828000000.0,2657000000.0,-2292000000.0,3639000000.0,2933000000.0,706000000.0,339000000.0,-450000000.0,158000000.0,,-805000000.0,,-2647000000.0,-30000000.0,-1750000000.0,,663000000.0
Phillips 66,PSX,,1534701,2014.0,Q3TTM,2013-10-01,2014-09-30,,957000000.0,,-170000000.0,-1421000000.0,7000000.0,23000000.0,-3893000000.0,-2296000000.0,3467000000.0,,-29000000.0,87000000.0,-3893000000.0,-2325000000.0,3554000000.0,-2834000000.0,4472000000.0,3705000000.0,767000000.0,226000000.0,-450000000.0,371000000.0,,-1047000000.0,,-3256000000.0,-36000000.0,-2390000000.0,-100000000.0,689000000.0
Phillips 66,PSX,,1534701,2014.0,Q3,2014-07-01,2014-09-30,,249000000.0,,-118000000.0,-900000000.0,1000000.0,-2000000.0,-778000000.0,-1381000000.0,429000000.0,,,,-778000000.0,-1381000000.0,429000000.0,-1848000000.0,1189000000.0,1189000000.0,,-109000000.0,,127000000.0,,-282000000.0,,-1514000000.0,-13000000.0,-482000000.0,,6000000.0
Phillips 66,PSX,,1534701,2014.0,Q2TTM,2013-07-01,2014-06-30,,944000000.0,,50000000.0,675000000.0,410000000.0,25000000.0,-4086000000.0,-273000000.0,4987000000.0,,-29000000.0,87000000.0,-4086000000.0,-302000000.0,5074000000.0,736000000.0,3823000000.0,3056000000.0,767000000.0,312000000.0,-450000000.0,179000000.0,,-954000000.0,,-2154000000.0,-534000000.0,-2583000000.0,-100000000.0,1802000000.0
Phillips 66,PSX,,1534701,2014.0,Q2,2014-04-01,2014-06-30,,239000000.0,,39000000.0,-118000000.0,,25000000.0,-878000000.0,-393000000.0,830000000.0,,32000000.0,,-878000000.0,-361000000.0,830000000.0,-370000000.0,872000000.0,872000000.0,,-163000000.0,,18000000.0,,-290000000.0,,-561000000.0,-5000000.0,-608000000.0,,150000000.0
Phillips 66,PSX,,1534701,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-31 15:26:45+00:00,473000000.0,,8000000.0,-439000000.0,,25000000.0,-2233000000.0,-445000000.0,2226000000.0,,-2000000.0,2000000.0,-2233000000.0,-447000000.0,2228000000.0,-444000000.0,2450000000.0,1744000000.0,706000000.0,448000000.0,-450000000.0,31000000.0,,-523000000.0,,-1133000000.0,-17000000.0,-1268000000.0,,657000000.0
Phillips 66,PSX,,1534701,2014.0,Q1TTM,2013-04-01,2014-03-31,,936000000.0,,17000000.0,667000000.0,410000000.0,,-4449000000.0,-146000000.0,5125000000.0,,-61000000.0,87000000.0,-4449000000.0,-207000000.0,5212000000.0,573000000.0,3911000000.0,3144000000.0,767000000.0,378000000.0,-450000000.0,161000000.0,,-856000000.0,,-1964000000.0,-1035000000.0,-2518000000.0,-55000000.0,1712000000.0
Phillips 66,PSX,,1534701,2014.0,Q1,2014-01-01,2014-03-31,2015-05-01 11:39:42+00:00,234000000.0,,-31000000.0,-321000000.0,,,-1355000000.0,-52000000.0,1396000000.0,,-34000000.0,2000000.0,-1355000000.0,-86000000.0,1398000000.0,-74000000.0,1578000000.0,872000000.0,706000000.0,611000000.0,-450000000.0,13000000.0,,-233000000.0,,-572000000.0,-12000000.0,-660000000.0,,507000000.0
Phillips 66,PSX,,1534701,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 12:22:21+00:00,1078000000.0,,9000000.0,308000000.0,415000000.0,1169000000.0,-2117000000.0,-5738000000.0,5713000000.0,,,,-2117000000.0,-5738000000.0,5713000000.0,-2133000000.0,4280000000.0,4280000000.0,,47000000.0,,-44000000.0,,-1218000000.0,,-5764000000.0,-971000000.0,-1512000000.0,,70000000.0
Phillips 66,PSX,,1534701,2015.0,Q4,2015-10-01,2015-12-31,,281000000.0,,-6000000.0,326000000.0,31000000.0,-2000000.0,-717000000.0,-2522000000.0,1497000000.0,,,,-717000000.0,-2522000000.0,1497000000.0,-1748000000.0,666000000.0,666000000.0,,224000000.0,,-46000000.0,,-314000000.0,,-2478000000.0,-53000000.0,-379000000.0,,2000000.0
Phillips 66,PSX,,1534701,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-28 15:04:17+00:00,797000000.0,,15000000.0,-18000000.0,384000000.0,1171000000.0,-1400000000.0,-3216000000.0,4216000000.0,,,,-1400000000.0,-3216000000.0,4216000000.0,-385000000.0,3614000000.0,3614000000.0,,-177000000.0,,2000000.0,,-904000000.0,,-3286000000.0,-918000000.0,-1133000000.0,,68000000.0
Phillips 66,PSX,,1534701,2015.0,Q3TTM,2014-10-01,2015-09-30,,1070000000.0,,61000000.0,-187000000.0,384000000.0,3658000000.0,249000000.0,-3684000000.0,5088000000.0,,,,249000000.0,-3684000000.0,5088000000.0,1714000000.0,4772000000.0,4772000000.0,,-567000000.0,,79000000.0,,-1191000000.0,,-4412000000.0,-937000000.0,-1665000000.0,,649000000.0
Phillips 66,PSX,,1534701,2015.0,Q3,2015-07-01,2015-09-30,,270000000.0,,-41000000.0,-77000000.0,,,-699000000.0,-964000000.0,1437000000.0,,,,-699000000.0,-964000000.0,1437000000.0,-267000000.0,1592000000.0,1592000000.0,,-348000000.0,,-45000000.0,,-310000000.0,,-987000000.0,-14000000.0,-375000000.0,,68000000.0
Phillips 66,PSX,,1534701,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-29 15:59:55+00:00,527000000.0,,56000000.0,59000000.0,384000000.0,1171000000.0,-701000000.0,-2252000000.0,2779000000.0,,,,-701000000.0,-2252000000.0,2779000000.0,-118000000.0,2022000000.0,2022000000.0,,171000000.0,,47000000.0,,-594000000.0,,-2299000000.0,-904000000.0,-758000000.0,,
Phillips 66,PSX,,1534701,2015.0,Q2TTM,2014-07-01,2015-06-30,,1049000000.0,,-16000000.0,-1010000000.0,385000000.0,3656000000.0,170000000.0,-4101000000.0,4080000000.0,,,,170000000.0,-4101000000.0,4080000000.0,133000000.0,4369000000.0,4369000000.0,,-328000000.0,,251000000.0,,-1163000000.0,,-4939000000.0,-936000000.0,-1772000000.0,,587000000.0
Phillips 66,PSX,,1534701,2015.0,Q2,2015-04-01,2015-06-30,,274000000.0,,129000000.0,-407000000.0,,2000000.0,-643000000.0,-1214000000.0,1427000000.0,,,,-643000000.0,-1214000000.0,1427000000.0,-301000000.0,1025000000.0,1025000000.0,,535000000.0,,-5000000.0,,-316000000.0,,-1209000000.0,5000000.0,-334000000.0,,
Phillips 66,PSX,,1534701,2015.0,Q1,2015-01-01,2015-03-31,2016-04-29 15:36:06+00:00,253000000.0,,-73000000.0,466000000.0,384000000.0,1169000000.0,-58000000.0,-1038000000.0,1352000000.0,,,,-58000000.0,-1038000000.0,1352000000.0,183000000.0,997000000.0,997000000.0,,-364000000.0,,52000000.0,,-278000000.0,,-1090000000.0,-909000000.0,-424000000.0,,
Phillips 66,PSX,,1534701,2015.0,Q1TTM,2014-04-01,2015-03-31,,1014000000.0,,-106000000.0,-721000000.0,385000000.0,3679000000.0,-65000000.0,-3280000000.0,3483000000.0,,32000000.0,,-65000000.0,-3248000000.0,3483000000.0,64000000.0,4216000000.0,4216000000.0,,-1026000000.0,,274000000.0,,-1137000000.0,,-4291000000.0,-946000000.0,-2046000000.0,,737000000.0
Phillips 66,PSX,,1534701,2016.0,FY,2016-01-01,2016-12-31,2019-02-22 13:29:34+00:00,1168000000.0,,10000000.0,1113000000.0,1006000000.0,2090000000.0,-178000000.0,-3158000000.0,2963000000.0,,,,-178000000.0,-3158000000.0,2963000000.0,-363000000.0,1644000000.0,1644000000.0,,-962000000.0,,-470000000.0,,-1357000000.0,,-2844000000.0,-875000000.0,-1042000000.0,,156000000.0
Phillips 66,PSX,,1534701,2016.0,Q4,2016-10-01,2016-12-31,,305000000.0,,-1000000.0,176000000.0,20000000.0,1690000000.0,703000000.0,-995000000.0,667000000.0,,,,703000000.0,-995000000.0,667000000.0,374000000.0,194000000.0,194000000.0,,-8000000.0,,-179000000.0,,-358000000.0,,-813000000.0,-419000000.0,-230000000.0,,-3000000.0
Phillips 66,PSX,,1534701,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-27 15:41:16+00:00,863000000.0,,11000000.0,937000000.0,986000000.0,400000000.0,-881000000.0,-2163000000.0,2296000000.0,,,,-881000000.0,-2163000000.0,2296000000.0,-737000000.0,1450000000.0,1450000000.0,,-954000000.0,,-291000000.0,,-999000000.0,,-2031000000.0,-456000000.0,-812000000.0,,159000000.0
Phillips 66,PSX,,1534701,2016.0,Q3TTM,2015-10-01,2016-09-30,,1144000000.0,,5000000.0,1263000000.0,1017000000.0,398000000.0,-1598000000.0,-4685000000.0,3793000000.0,,,,-1598000000.0,-4685000000.0,3793000000.0,-2485000000.0,2116000000.0,2116000000.0,,-730000000.0,,-337000000.0,,-1313000000.0,,-4509000000.0,-509000000.0,-1191000000.0,,161000000.0
Phillips 66,PSX,,1534701,2016.0,Q3,2016-07-01,2016-09-30,,293000000.0,,3000000.0,615000000.0,308000000.0,250000000.0,-230000000.0,-551000000.0,883000000.0,,,,-230000000.0,-551000000.0,883000000.0,105000000.0,536000000.0,536000000.0,,-561000000.0,,-34000000.0,,-346000000.0,,-661000000.0,-263000000.0,-179000000.0,,144000000.0
Phillips 66,PSX,,1534701,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-01 15:57:29+00:00,570000000.0,,8000000.0,322000000.0,678000000.0,150000000.0,-651000000.0,-1612000000.0,1413000000.0,,,,-651000000.0,-1612000000.0,1413000000.0,-842000000.0,914000000.0,914000000.0,,-393000000.0,,-257000000.0,,-653000000.0,,-1370000000.0,-193000000.0,-633000000.0,,15000000.0
Phillips 66,PSX,,1534701,2016.0,Q2TTM,2015-07-01,2016-06-30,,1121000000.0,,-39000000.0,571000000.0,709000000.0,148000000.0,-2067000000.0,-5098000000.0,4347000000.0,,,,-2067000000.0,-5098000000.0,4347000000.0,-2857000000.0,3172000000.0,3172000000.0,,-517000000.0,,-348000000.0,,-1277000000.0,,-4835000000.0,-260000000.0,-1387000000.0,,85000000.0
Phillips 66,PSX,,1534701,2016.0,Q2,2016-04-01,2016-06-30,,290000000.0,,-28000000.0,632000000.0,674000000.0,100000000.0,132000000.0,-750000000.0,1155000000.0,,,,132000000.0,-750000000.0,1155000000.0,509000000.0,516000000.0,516000000.0,,-283000000.0,,-140000000.0,,-346000000.0,,-620000000.0,-54000000.0,-242000000.0,,10000000.0
Phillips 66,PSX,,1534701,2016.0,Q1,2016-01-01,2016-03-31,2017-05-05 11:18:18+00:00,280000000.0,,36000000.0,-310000000.0,4000000.0,50000000.0,-783000000.0,-862000000.0,258000000.0,,,,-783000000.0,-862000000.0,258000000.0,-1351000000.0,398000000.0,398000000.0,,-110000000.0,,-117000000.0,,-307000000.0,,-750000000.0,-139000000.0,-391000000.0,,5000000.0
Phillips 66,PSX,,1534701,2016.0,Q1TTM,2015-04-01,2016-03-31,,1105000000.0,,118000000.0,-468000000.0,35000000.0,50000000.0,-2842000000.0,-5562000000.0,4619000000.0,,,,-2842000000.0,-5562000000.0,4619000000.0,-3667000000.0,3681000000.0,3681000000.0,,301000000.0,,-213000000.0,,-1247000000.0,,-5424000000.0,-201000000.0,-1479000000.0,,75000000.0
Phillips 66,PSX,,1534701,2017.0,FY,2017-01-01,2017-12-31,2020-02-21 15:05:37+00:00,1318000000.0,318000000.0,,-1824000000.0,1240000000.0,3508000000.0,-2111000000.0,-1146000000.0,3648000000.0,,,,-2111000000.0,-1146000000.0,3648000000.0,408000000.0,5248000000.0,5248000000.0,,-1094000000.0,,-34000000.0,17000000.0,-1515000000.0,-10000000.0,-1832000000.0,-3754000000.0,-1590000000.0,326000000.0,86000000.0
Phillips 66,PSX,,1534701,2017.0,Q4,2017-10-01,2017-12-31,,346000000.0,318000000.0,3000000.0,-1757000000.0,1046000000.0,425000000.0,91000000.0,-470000000.0,1931000000.0,,,,91000000.0,-470000000.0,1931000000.0,1572000000.0,3255000000.0,3255000000.0,,87000000.0,,-653000000.0,17000000.0,-390000000.0,-10000000.0,-537000000.0,-527000000.0,-463000000.0,326000000.0,86000000.0
Phillips 66,PSX,,1534701,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-26 15:30:44+00:00,972000000.0,,-3000000.0,-67000000.0,194000000.0,3083000000.0,-2202000000.0,-676000000.0,1717000000.0,,,,-2202000000.0,-676000000.0,1717000000.0,-1164000000.0,1993000000.0,1993000000.0,,-1181000000.0,,619000000.0,,-1125000000.0,,-1295000000.0,-3227000000.0,-1127000000.0,,
Phillips 66,PSX,,1534701,2017.0,Q3TTM,2016-10-01,2017-09-30,,1277000000.0,,-4000000.0,109000000.0,214000000.0,4773000000.0,-1499000000.0,-1671000000.0,2384000000.0,,,,-1499000000.0,-1671000000.0,2384000000.0,-790000000.0,2187000000.0,2187000000.0,,-1189000000.0,,440000000.0,,-1483000000.0,,-2108000000.0,-3646000000.0,-1357000000.0,,-3000000.0
Phillips 66,PSX,,1534701,2017.0,Q3,2017-07-01,2017-09-30,,337000000.0,,-22000000.0,-168000000.0,17000000.0,480000000.0,-612000000.0,-381000000.0,401000000.0,,,,-612000000.0,-381000000.0,401000000.0,-614000000.0,849000000.0,849000000.0,,-617000000.0,,-14000000.0,,-385000000.0,,-367000000.0,-263000000.0,-461000000.0,,
Phillips 66,PSX,,1534701,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-27 15:24:35+00:00,635000000.0,,19000000.0,101000000.0,177000000.0,2603000000.0,-1590000000.0,-295000000.0,1316000000.0,,,,-1590000000.0,-295000000.0,1316000000.0,-550000000.0,1144000000.0,1144000000.0,,-564000000.0,,633000000.0,,-740000000.0,,-928000000.0,-2964000000.0,-666000000.0,,
