company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,assetretirementandlitigationobligation,cashandequivalents,commonequity,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,notereceivable,othercurrentliabilities,otherequity,othernoncurrentassets,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Phillips 66,PSX,,1534701,2014.0,Q3,,2014-09-30,2014-10-30 11:55:45+00:00,11470000000.0,8766000000.0,-25000000.0,726000000.0,3108000000.0,19034000000.0,945000000.0,363000000.0,3275000000.0,819000000.0,6178000000.0,10237000000.0,5673000000.0,16951000000.0,448000000.0,309000000.0,5632000000.0,842000000.0,,956000000.0,,174000000.0,647000000.0,,8439000000.0,35000000.0,49650000000.0,21746000000.0,18194000000.0,13769000000.0,21746000000.0,22194000000.0,27456000000.0,49650000000.0,14505000000.0,13687000000.0,-5702000000.0
Phillips 66,PSX,,1534701,2014.0,Q2,,2014-06-30,2014-07-31 12:17:53+00:00,12849000000.0,10110000000.0,186000000.0,713000000.0,4956000000.0,18992000000.0,1085000000.0,304000000.0,3140000000.0,735000000.0,6174000000.0,10038000000.0,4928000000.0,16092000000.0,444000000.0,349000000.0,5686000000.0,825000000.0,,844000000.0,,212000000.0,611000000.0,,7541000000.0,38000000.0,50822000000.0,21511000000.0,20605000000.0,15120000000.0,21511000000.0,21955000000.0,28867000000.0,50822000000.0,14125000000.0,13747000000.0,-5208000000.0
Phillips 66,PSX,,1534701,2014.0,Q1,,2014-03-31,2014-05-01 16:27:13+00:00,12623000000.0,9120000000.0,77000000.0,697000000.0,5326000000.0,18938000000.0,1591000000.0,232000000.0,3141000000.0,737000000.0,6177000000.0,10001000000.0,5908000000.0,15751000000.0,444000000.0,495000000.0,5692000000.0,793000000.0,,678000000.0,,158000000.0,705000000.0,,6962000000.0,40000000.0,50847000000.0,21385000000.0,21059000000.0,15164000000.0,21385000000.0,21829000000.0,29018000000.0,50847000000.0,14037000000.0,13854000000.0,-4592000000.0
Phillips 66,PSX,,1534701,2015.0,FY,,2015-12-31,2017-02-17 12:47:19+00:00,5655000000.0,5173000000.0,-653000000.0,665000000.0,3074000000.0,19151000000.0,878000000.0,576000000.0,3275000000.0,906000000.0,8843000000.0,12143000000.0,3477000000.0,19721000000.0,838000000.0,277000000.0,6041000000.0,1285000000.0,,378000000.0,,279000000.0,532000000.0,,12348000000.0,44000000.0,48580000000.0,23100000000.0,12256000000.0,7531000000.0,23100000000.0,23938000000.0,24642000000.0,48580000000.0,16603000000.0,17111000000.0,-7746000000.0
Phillips 66,PSX,,1534701,2015.0,Q3,,2015-09-30,2015-10-30 15:12:58+00:00,6862000000.0,5198000000.0,-588000000.0,681000000.0,4822000000.0,19122000000.0,980000000.0,458000000.0,3275000000.0,879000000.0,8908000000.0,10601000000.0,4388000000.0,19257000000.0,838000000.0,269000000.0,5401000000.0,1249000000.0,,532000000.0,,354000000.0,641000000.0,,12000000000.0,43000000.0,49415000000.0,23194000000.0,15049000000.0,8875000000.0,23194000000.0,24032000000.0,25383000000.0,49415000000.0,15109000000.0,16508000000.0,-7340000000.0
Phillips 66,PSX,,1534701,2015.0,Q2,,2015-06-30,2015-07-31 15:26:45+00:00,8484000000.0,6567000000.0,-469000000.0,655000000.0,5089000000.0,19099000000.0,774000000.0,369000000.0,3275000000.0,880000000.0,8923000000.0,10070000000.0,4126000000.0,18765000000.0,834000000.0,274000000.0,5447000000.0,1277000000.0,,406000000.0,,350000000.0,752000000.0,,10726000000.0,42000000.0,49874000000.0,22389000000.0,16534000000.0,10075000000.0,22389000000.0,23223000000.0,26651000000.0,49874000000.0,14575000000.0,16576000000.0,-6967000000.0
Phillips 66,PSX,,1534701,2015.0,Q1,,2015-03-31,2015-05-01 11:39:42+00:00,7693000000.0,5737000000.0,-694000000.0,650000000.0,5390000000.0,19066000000.0,1112000000.0,283000000.0,3274000000.0,882000000.0,8914000000.0,10529000000.0,4166000000.0,17918000000.0,835000000.0,279000000.0,5483000000.0,1292000000.0,,741000000.0,,330000000.0,851000000.0,,10021000000.0,35000000.0,49077000000.0,21760000000.0,16144000000.0,9864000000.0,21760000000.0,22595000000.0,26482000000.0,49077000000.0,15015000000.0,16618000000.0,-6633000000.0
Phillips 66,PSX,,1534701,2016.0,FY,,2016-12-31,2018-02-23 12:22:21+00:00,7061000000.0,912000000.0,-995000000.0,655000000.0,2711000000.0,19565000000.0,805000000.0,527000000.0,3270000000.0,888000000.0,9588000000.0,13534000000.0,3150000000.0,20855000000.0,1335000000.0,263000000.0,6743000000.0,1216000000.0,5485000000.0,520000000.0,,426000000.0,422000000.0,,12608000000.0,550000000.0,51653000000.0,22390000000.0,12680000000.0,9463000000.0,22390000000.0,23725000000.0,27928000000.0,51653000000.0,18118000000.0,18465000000.0,-8788000000.0
Phillips 66,PSX,,1534701,2016.0,Q3,,2016-09-30,2016-10-28 15:04:17+00:00,6562000000.0,5001000000.0,-792000000.0,654000000.0,2337000000.0,19480000000.0,869000000.0,453000000.0,3267000000.0,892000000.0,7275000000.0,13277000000.0,3905000000.0,20447000000.0,1406000000.0,285000000.0,6568000000.0,1061000000.0,,633000000.0,,407000000.0,721000000.0,,12775000000.0,1583000000.0,50254000000.0,22905000000.0,11964000000.0,10100000000.0,22905000000.0,24311000000.0,25943000000.0,50254000000.0,17843000000.0,15843000000.0,-8558000000.0
Phillips 66,PSX,,1534701,2016.0,Q2,,2016-06-30,2016-07-29 15:59:55+00:00,7084000000.0,5597000000.0,-752000000.0,672000000.0,2232000000.0,19376000000.0,912000000.0,385000000.0,3275000000.0,896000000.0,7330000000.0,12936000000.0,3993000000.0,20247000000.0,1224000000.0,317000000.0,6233000000.0,1343000000.0,,487000000.0,,364000000.0,821000000.0,,12597000000.0,1532000000.0,50361000000.0,22842000000.0,12643000000.0,10400000000.0,22842000000.0,24066000000.0,26295000000.0,50361000000.0,17471000000.0,15895000000.0,-8379000000.0
Phillips 66,PSX,,1534701,2016.0,Q1,,2016-03-31,2016-04-29 15:36:06+00:00,5767000000.0,4737000000.0,-657000000.0,673000000.0,1723000000.0,19148000000.0,820000000.0,306000000.0,3275000000.0,901000000.0,8803000000.0,12449000000.0,4108000000.0,20075000000.0,855000000.0,309000000.0,6089000000.0,1310000000.0,,494000000.0,,330000000.0,648000000.0,,12434000000.0,32000000.0,48246000000.0,22788000000.0,11216000000.0,7419000000.0,22788000000.0,23643000000.0,24603000000.0,48246000000.0,16955000000.0,17184000000.0,-8137000000.0
Phillips 66,PSX,,1534701,2017.0,FY,,2017-12-31,2019-02-22 13:29:34+00:00,8027000000.0,1082000000.0,-617000000.0,641000000.0,3119000000.0,19774000000.0,1002000000.0,582000000.0,3270000000.0,876000000.0,10069000000.0,13941000000.0,3395000000.0,21460000000.0,2343000000.0,234000000.0,5008000000.0,884000000.0,6424000000.0,455000000.0,,434000000.0,370000000.0,,16306000000.0,41000000.0,54371000000.0,25085000000.0,14390000000.0,10107000000.0,25085000000.0,27428000000.0,26943000000.0,54371000000.0,18521000000.0,16836000000.0,-10378000000.0
Phillips 66,PSX,,1534701,2017.0,Q3,,2017-09-30,2017-10-27 15:41:16+00:00,7271000000.0,934000000.0,-684000000.0,629000000.0,1547000000.0,19658000000.0,901000000.0,482000000.0,3270000000.0,884000000.0,9495000000.0,13899000000.0,4455000000.0,21303000000.0,1436000000.0,242000000.0,7605000000.0,877000000.0,5421000000.0,545000000.0,,421000000.0,578000000.0,,13464000000.0,706000000.0,52712000000.0,22523000000.0,12935000000.0,9905000000.0,22523000000.0,23959000000.0,28753000000.0,52712000000.0,18474000000.0,18848000000.0,-9915000000.0
Phillips 66,PSX,,1534701,2017.0,Q2,,2017-06-30,2017-08-01 15:57:29+00:00,6555000000.0,5594000000.0,-809000000.0,625000000.0,2161000000.0,19630000000.0,893000000.0,359000000.0,3270000000.0,889000000.0,9472000000.0,13507000000.0,4245000000.0,21293000000.0,1438000000.0,236000000.0,7565000000.0,1250000000.0,,574000000.0,,413000000.0,456000000.0,,13001000000.0,493000000.0,51828000000.0,22368000000.0,12456000000.0,8874000000.0,22368000000.0,23806000000.0,28022000000.0,51828000000.0,18079000000.0,19148000000.0,-9454000000.0
Phillips 66,PSX,,1534701,2017.0,Q1,,2017-03-31,2017-05-05 11:18:18+00:00,6372000000.0,5690000000.0,-952000000.0,616000000.0,1513000000.0,19575000000.0,853000000.0,284000000.0,3270000000.0,895000000.0,9601000000.0,13359000000.0,4387000000.0,21240000000.0,1361000000.0,257000000.0,7254000000.0,1222000000.0,,612000000.0,,471000000.0,580000000.0,,12814000000.0,609000000.0,51405000000.0,22364000000.0,12170000000.0,8730000000.0,22364000000.0,23725000000.0,27680000000.0,51405000000.0,17995000000.0,18950000000.0,-9073000000.0
Phillips 66,PSX,,1534701,2018.0,FY,,2018-12-31,2020-02-21 15:05:37+00:00,6586000000.0,759000000.0,-692000000.0,624000000.0,3019000000.0,19879000000.0,1116000000.0,724000000.0,3270000000.0,869000000.0,11093000000.0,14421000000.0,3543000000.0,22018000000.0,2500000000.0,355000000.0,5275000000.0,867000000.0,5414000000.0,442000000.0,,515000000.0,474000000.0,,20489000000.0,67000000.0,54302000000.0,24653000000.0,13209000000.0,8935000000.0,24653000000.0,27153000000.0,27149000000.0,54302000000.0,19075000000.0,18214000000.0,-15023000000.0
Phillips 66,PSX,,1534701,2018.0,Q3,,2018-09-30,2018-10-26 15:30:44+00:00,9355000000.0,1131000000.0,-639000000.0,637000000.0,924000000.0,19866000000.0,1151000000.0,569000000.0,3270000000.0,874000000.0,11021000000.0,14311000000.0,5544000000.0,21625000000.0,2476000000.0,353000000.0,5311000000.0,793000000.0,6840000000.0,583000000.0,,490000000.0,875000000.0,,18618000000.0,316000000.0,55884000000.0,23319000000.0,15314000000.0,11974000000.0,23319000000.0,25795000000.0,30089000000.0,55884000000.0,18945000000.0,18115000000.0,-14526000000.0
Phillips 66,PSX,,1534701,2018.0,Q2,,2018-06-30,2018-07-27 15:24:35+00:00,9336000000.0,1167000000.0,-680000000.0,646000000.0,1884000000.0,19837000000.0,1133000000.0,461000000.0,3270000000.0,866000000.0,11023000000.0,14177000000.0,4901000000.0,21465000000.0,2424000000.0,389000000.0,5191000000.0,885000000.0,6006000000.0,461000000.0,,469000000.0,621000000.0,,17500000000.0,341000000.0,54826000000.0,22536000000.0,14579000000.0,11732000000.0,22536000000.0,24960000000.0,29866000000.0,54826000000.0,18782000000.0,18134000000.0,-14121000000.0
Phillips 66,PSX,,1534701,2018.0,Q1,,2018-03-31,2018-04-27 16:30:24+00:00,7410000000.0,725000000.0,-504000000.0,644000000.0,842000000.0,19781000000.0,1008000000.0,341000000.0,3270000000.0,871000000.0,11579000000.0,13934000000.0,4743000000.0,21500000000.0,2377000000.0,375000000.0,5119000000.0,879000000.0,5399000000.0,435000000.0,,432000000.0,416000000.0,,16537000000.0,42000000.0,52132000000.0,21923000000.0,12125000000.0,9236000000.0,21923000000.0,24300000000.0,27832000000.0,52132000000.0,18507000000.0,18596000000.0,-13891000000.0
Phillips 66,PSX,,1534701,2019.0,FY,,2019-12-31,2020-05-01 15:00:34+00:00,8575000000.0,1134000000.0,-788000000.0,638000000.0,1614000000.0,20307000000.0,979000000.0,710000000.0,3270000000.0,869000000.0,11216000000.0,14571000000.0,3776000000.0,,2259000000.0,1454000000.0,5553000000.0,1044000000.0,7376000000.0,835000000.0,,25615000000.0,495000000.0,,22064000000.0,547000000.0,58720000000.0,24910000000.0,14395000000.0,11646000000.0,24910000000.0,27169000000.0,31551000000.0,58720000000.0,44325000000.0,19905000000.0,-16673000000.0
Phillips 66,PSX,,1534701,2019.0,Q3,,2019-09-30,2019-10-25 15:50:39+00:00,8373000000.0,,-871000000.0,617000000.0,2268000000.0,20259000000.0,1128000000.0,624000000.0,3270000000.0,872000000.0,11083000000.0,14147000000.0,5521000000.0,22954000000.0,2235000000.0,1458000000.0,5503000000.0,905000000.0,7086000000.0,1116000000.0,,1881000000.0,742000000.0,,21730000000.0,842000000.0,58741000000.0,24857000000.0,15617000000.0,12083000000.0,24857000000.0,27092000000.0,31649000000.0,58741000000.0,20170000000.0,19566000000.0,-16261000000.0
Phillips 66,PSX,,1534701,2019.0,Q2,,2019-06-30,2019-07-26 15:24:11+00:00,8000000000.0,,-767000000.0,634000000.0,1819000000.0,19918000000.0,1086000000.0,502000000.0,3270000000.0,871000000.0,10772000000.0,15006000000.0,5093000000.0,22503000000.0,2554000000.0,1459000000.0,5533000000.0,906000000.0,6727000000.0,916000000.0,,1836000000.0,656000000.0,,21423000000.0,667000000.0,57781000000.0,24752000000.0,14295000000.0,11171000000.0,24752000000.0,27306000000.0,30475000000.0,57781000000.0,20983000000.0,19304000000.0,-15822000000.0
Phillips 66,PSX,,1534701,2019.0,Q1,,2019-03-31,2019-04-30 15:48:19+00:00,9013000000.0,,-709000000.0,620000000.0,1253000000.0,19885000000.0,940000000.0,357000000.0,3270000000.0,864000000.0,11268000000.0,14786000000.0,5344000000.0,22263000000.0,2528000000.0,1563000000.0,5456000000.0,875000000.0,7303000000.0,988000000.0,,1857000000.0,915000000.0,,20408000000.0,30000000.0,57855000000.0,24217000000.0,14815000000.0,11328000000.0,24217000000.0,26745000000.0,31110000000.0,57855000000.0,20777000000.0,19782000000.0,-15367000000.0
Phillips 66,PSX,,1534701,2020.0,Q1,,2020-03-31,2020-05-01 15:00:34+00:00,5322000000.0,513000000.0,-991000000.0,635000000.0,1221000000.0,20311000000.0,703000000.0,301000000.0,1425000000.0,880000000.0,10720000000.0,13635000000.0,5331000000.0,,2267000000.0,1450000000.0,5487000000.0,1000000000.0,4046000000.0,1960000000.0,,25815000000.0,594000000.0,,19168000000.0,2243000000.0,53460000000.0,21372000000.0,11705000000.0,10529000000.0,21372000000.0,23639000000.0,29821000000.0,53460000000.0,41755000000.0,19292000000.0,-17116000000.0
