company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Phillips 66,PSX,,1534701,2012.0,Q3YTD,2012-01-01,2012-09-30,,13000000.0,4.41,4.41,0.2,669000000.0,4.37,523000000.0,1991000000.0,3421000000.0,3421000000.0,,3416000000.0,5000000.0,116915000000.0,135475000000.0,39000000.0,13248000000.0,-189000000.0,1261000000.0,116915000000.0,18560000000.0,170000000.0,2508000000.0,15525000000.0,3035000000.0,2377000000.0,5412000000.0,135475000000.0,632000000.0,630672000.0,637913000.0
Phillips 66,PSX,,1534701,2012.0,Q3TTM,2011-10-01,2012-09-30,,23000000.0,8.69,8.69,0.2,910000000.0,8.6,507000000.0,2330000000.0,5433000000.0,5433000000.0,,5427000000.0,6000000.0,159899000000.0,188106000000.0,11000000.0,13681000000.0,-364000000.0,5700000000.0,159899000000.0,28207000000.0,176000000.0,178000000.0,20457000000.0,7750000000.0,13000000.0,7763000000.0,188106000000.0,632000000.0,630672000.0,637913000.0
Phillips 66,PSX,,1534701,2012.0,Q3,2012-07-01,2012-09-30,2013-10-31 16:48:33+00:00,7000000.0,2.53,2.53,0.2,229000000.0,2.51,248000000.0,848000000.0,1601000000.0,1601000000.0,,1599000000.0,2000000.0,36189000000.0,42945000000.0,4000000.0,3395000000.0,1000000.0,1316000000.0,36189000000.0,6756000000.0,74000000.0,959000000.0,5196000000.0,1560000000.0,889000000.0,2449000000.0,42945000000.0,632000000.0,630672000.0,637913000.0
Phillips 66,PSX,,1534701,2012.0,Q2YTD,2012-01-01,2012-06-30,,6000000.0,1.88,1.88,,440000000.0,1.86,275000000.0,1143000000.0,1820000000.0,1820000000.0,,1817000000.0,3000000.0,80726000000.0,92530000000.0,35000000.0,8969000000.0,-190000000.0,829000000.0,80726000000.0,11804000000.0,96000000.0,1549000000.0,10329000000.0,1475000000.0,1488000000.0,2963000000.0,92530000000.0,628200000.0,628510000.0,635157000.0
Phillips 66,PSX,,1534701,2012.0,Q2TTM,2011-07-01,2012-06-30,,21000000.0,7.83,7.83,,903000000.0,7.74,745000000.0,1981000000.0,4883000000.0,4883000000.0,,4877000000.0,6000000.0,167615000000.0,195771000000.0,25000000.0,14121000000.0,-144000000.0,5640000000.0,167615000000.0,28156000000.0,106000000.0,75000000.0,21286000000.0,6870000000.0,-6000000.0,6864000000.0,195771000000.0,628200000.0,628510000.0,635157000.0
Phillips 66,PSX,,1534701,2012.0,Q2,2012-04-01,2012-06-30,2013-08-01 15:37:55+00:00,6000000.0,1.88,1.88,0.0,224000000.0,1.86,275000000.0,712000000.0,1182000000.0,1182000000.0,,1181000000.0,1000000.0,40398000000.0,46747000000.0,77000000.0,3483000000.0,-188000000.0,1464000000.0,40398000000.0,6349000000.0,83000000.0,815000000.0,5264000000.0,1085000000.0,809000000.0,1894000000.0,46747000000.0,628200000.0,628510000.0,635157000.0
Phillips 66,PSX,,1534701,2012.0,Q1TTM,2011-04-01,2012-03-31,,21000000.0,7.61,7.61,,905000000.0,7.52,472000000.0,1857000000.0,4741000000.0,4741000000.0,,4735000000.0,6000000.0,173817000000.0,201618000000.0,-43000000.0,14272000000.0,1000000.0,5507000000.0,173817000000.0,27801000000.0,26000000.0,44000000.0,21178000000.0,6623000000.0,-25000000.0,6598000000.0,201618000000.0,,,
Phillips 66,PSX,,1534701,2012.0,Q1,2012-01-01,2012-03-31,2013-05-02 15:04:28+00:00,5000000.0,1.01,1.01,0.0,216000000.0,1.0,43000000.0,431000000.0,638000000.0,638000000.0,,636000000.0,2000000.0,40328000000.0,45783000000.0,1000000.0,3405000000.0,-2000000.0,1441000000.0,40328000000.0,5455000000.0,13000000.0,734000000.0,5108000000.0,347000000.0,722000000.0,1069000000.0,45783000000.0,629700000.0,627628000.0,634645000.0
Phillips 66,PSX,,1534701,2013.0,Q4,2013-10-01,2013-12-31,,6000000.0,1.39,1.39,0.39,235000000.0,1.39,3000000.0,373000000.0,833000000.0,772000000.0,61000000.0,826000000.0,7000000.0,36958000000.0,46033000000.0,7000000.0,3645000000.0,50000000.0,1626000000.0,36958000000.0,9075000000.0,68000000.0,-2304000000.0,5565000000.0,3510000000.0,-2365000000.0,1145000000.0,46033000000.0,613839000.0,612918000.0,618989000.0
Phillips 66,PSX,,1534701,2013.0,FY,2013-01-01,2013-12-31,2015-02-20 11:58:29+00:00,24000000.0,6.07,6.07,1.3275,947000000.0,6.02,29000000.0,1844000000.0,3743000000.0,3682000000.0,61000000.0,3726000000.0,17000000.0,148245000000.0,174809000000.0,,14079000000.0,,5684000000.0,148245000000.0,26564000000.0,275000000.0,,20763000000.0,5801000000.0,-275000000.0,5526000000.0,174809000000.0,613839000.0,612918000.0,618989000.0
Phillips 66,PSX,,1534701,2013.0,Q3YTD,2013-01-01,2013-09-30,,18000000.0,4.68,4.68,0.94,712000000.0,4.63,26000000.0,1471000000.0,2910000000.0,2910000000.0,,2900000000.0,10000000.0,111287000000.0,128776000000.0,-7000000.0,10434000000.0,-50000000.0,4058000000.0,111287000000.0,17489000000.0,207000000.0,2304000000.0,15198000000.0,2291000000.0,2090000000.0,4381000000.0,128776000000.0,608000000.0,608934000.0,614519000.0
Phillips 66,PSX,,1534701,2013.0,Q3TTM,2012-10-01,2013-09-30,,30000000.0,6.82,6.82,1.19,949000000.0,6.74,661000000.0,1953000000.0,3620000000.0,3572000000.0,48000000.0,3608000000.0,12000000.0,148785000000.0,176053000000.0,-46000000.0,10898000000.0,139000000.0,8533000000.0,148785000000.0,27268000000.0,283000000.0,-204000000.0,21210000000.0,6058000000.0,-533000000.0,5525000000.0,176053000000.0,608000000.0,608934000.0,614519000.0
Phillips 66,PSX,,1534701,2013.0,Q3,2013-07-01,2013-09-30,2014-10-30 11:55:45+00:00,6000000.0,0.88,0.88,0.3125,233000000.0,0.87,1000000.0,278000000.0,540000000.0,526000000.0,14000000.0,535000000.0,5000000.0,38717000000.0,44146000000.0,-7000000.0,3624000000.0,-8000000.0,1341000000.0,38717000000.0,5429000000.0,68000000.0,647000000.0,5197000000.0,232000000.0,572000000.0,804000000.0,44146000000.0,608000000.0,608934000.0,614519000.0
Phillips 66,PSX,,1534701,2013.0,Q2YTD,2013-01-01,2013-06-30,,12000000.0,3.8,3.8,0.63,476000000.0,3.76,25000000.0,1185000000.0,2370000000.0,2370000000.0,,2365000000.0,5000000.0,72541000000.0,84575000000.0,,6809000000.0,-42000000.0,2717000000.0,72541000000.0,12034000000.0,139000000.0,1657000000.0,9997000000.0,2037000000.0,1518000000.0,3555000000.0,84575000000.0,618100000.0,619143000.0,624907000.0
Phillips 66,PSX,,1534701,2013.0,Q2TTM,2012-07-01,2013-06-30,,31000000.0,8.47,8.47,1.08,942000000.0,8.38,908000000.0,2515000000.0,4681000000.0,4633000000.0,48000000.0,4672000000.0,9000000.0,146228000000.0,174797000000.0,-35000000.0,11552000000.0,148000000.0,7624000000.0,146228000000.0,28569000000.0,289000000.0,108000000.0,21205000000.0,7364000000.0,-216000000.0,7148000000.0,174797000000.0,618100000.0,619143000.0,624907000.0
Phillips 66,PSX,,1534701,2013.0,Q2,2013-04-01,2013-06-30,2014-07-31 12:17:53+00:00,6000000.0,1.55,1.55,0.3125,229000000.0,1.53,1000000.0,507000000.0,960000000.0,946000000.0,14000000.0,958000000.0,2000000.0,37257000000.0,43190000000.0,49000000.0,3483000000.0,-41000000.0,1400000000.0,37257000000.0,5933000000.0,69000000.0,618000000.0,5078000000.0,855000000.0,598000000.0,1453000000.0,43190000000.0,618100000.0,619143000.0,624907000.0
Phillips 66,PSX,,1534701,2013.0,Q1TTM,2012-04-01,2013-03-31,,31000000.0,8.8,8.8,0.76,935000000.0,8.71,1182000000.0,2713000000.0,4903000000.0,4855000000.0,48000000.0,4895000000.0,8000000.0,149349000000.0,178255000000.0,42000000.0,12536000000.0,1000000.0,6697000000.0,149349000000.0,28906000000.0,303000000.0,305000000.0,21382000000.0,7524000000.0,44000000.0,7568000000.0,178255000000.0,625300000.0,625030000.0,631288000.0
Phillips 66,PSX,,1534701,2013.0,Q1,2013-01-01,2013-03-31,2014-05-01 16:27:13+00:00,6000000.0,2.25,2.25,0.3125,242000000.0,2.23,24000000.0,663000000.0,1410000000.0,1395000000.0,15000000.0,1407000000.0,3000000.0,35243000000.0,41211000000.0,23000000.0,3326000000.0,-1000000.0,1305000000.0,35243000000.0,5968000000.0,70000000.0,1039000000.0,4902000000.0,1066000000.0,992000000.0,2058000000.0,41211000000.0,625300000.0,625030000.0,631288000.0
Phillips 66,PSX,,1534701,2014.0,FY,2014-01-01,2014-12-31,2017-02-17 12:47:19+00:00,24000000.0,8.4,8.4,1.89,995000000.0,8.33,150000000.0,1654000000.0,4797000000.0,4091000000.0,706000000.0,4762000000.0,35000000.0,135748000000.0,164093000000.0,,15066000000.0,,6098000000.0,135748000000.0,28345000000.0,267000000.0,,22333000000.0,6012000000.0,-267000000.0,5745000000.0,164093000000.0,566900000.0,565902000.0,571504000.0
Phillips 66,PSX,,1534701,2014.0,Q4,2014-10-01,2014-12-31,,6000000.0,2.08,2.08,0.5,273000000.0,2.06,134000000.0,203000000.0,1158000000.0,1158000000.0,,1147000000.0,11000000.0,28449000000.0,36392000000.0,,3699000000.0,7000000.0,1612000000.0,28449000000.0,7943000000.0,73000000.0,-778000000.0,5731000000.0,2212000000.0,-851000000.0,1361000000.0,36392000000.0,566900000.0,565902000.0,571504000.0
Phillips 66,PSX,,1534701,2014.0,Q3,2014-07-01,2014-09-30,2015-10-30 15:12:58+00:00,6000000.0,2.11,2.11,0.5,249000000.0,2.09,12000000.0,538000000.0,1189000000.0,1189000000.0,,1180000000.0,9000000.0,33602000000.0,41048000000.0,,3887000000.0,,1505000000.0,33602000000.0,7446000000.0,60000000.0,,5659000000.0,1787000000.0,-60000000.0,1727000000.0,41048000000.0,559200000.0,559492000.0,564958000.0
Phillips 66,PSX,,1534701,2014.0,Q3YTD,2014-01-01,2014-09-30,,18000000.0,6.32,6.32,1.39,722000000.0,6.27,16000000.0,1451000000.0,3639000000.0,2933000000.0,706000000.0,3615000000.0,24000000.0,107299000000.0,127701000000.0,,11367000000.0,-7000000.0,4486000000.0,107299000000.0,20402000000.0,194000000.0,778000000.0,16602000000.0,3800000000.0,584000000.0,4384000000.0,127701000000.0,559200000.0,559492000.0,564958000.0
Phillips 66,PSX,,1534701,2014.0,Q3TTM,2013-10-01,2014-09-30,,24000000.0,7.71,7.71,1.78,957000000.0,7.66,19000000.0,1824000000.0,4472000000.0,3705000000.0,767000000.0,4441000000.0,31000000.0,144257000000.0,173734000000.0,7000000.0,15012000000.0,43000000.0,6112000000.0,144257000000.0,29477000000.0,262000000.0,-1526000000.0,22167000000.0,7310000000.0,-1781000000.0,5529000000.0,173734000000.0,559200000.0,559492000.0,564958000.0
Phillips 66,PSX,,1534701,2014.0,Q2YTD,2014-01-01,2014-06-30,,12000000.0,4.21,4.21,0.89,473000000.0,4.18,4000000.0,913000000.0,2450000000.0,1744000000.0,706000000.0,2435000000.0,15000000.0,73697000000.0,86653000000.0,,7480000000.0,-7000000.0,2981000000.0,73697000000.0,12956000000.0,134000000.0,778000000.0,10943000000.0,2013000000.0,644000000.0,2657000000.0,86653000000.0,567800000.0,565799000.0,571285000.0
Phillips 66,PSX,,1534701,2014.0,Q2TTM,2013-07-01,2014-06-30,,24000000.0,6.48,6.48,1.59,944000000.0,6.44,8000000.0,1572000000.0,3823000000.0,3056000000.0,767000000.0,3796000000.0,27000000.0,149401000000.0,176887000000.0,,14750000000.0,35000000.0,5948000000.0,149401000000.0,27486000000.0,270000000.0,-879000000.0,21709000000.0,5777000000.0,-1149000000.0,4628000000.0,176887000000.0,567800000.0,565799000.0,571285000.0
Phillips 66,PSX,,1534701,2014.0,Q2,2014-04-01,2014-06-30,2015-07-31 15:26:45+00:00,6000000.0,1.52,1.52,0.5,239000000.0,1.51,3000000.0,487000000.0,872000000.0,872000000.0,,863000000.0,9000000.0,39316000000.0,46339000000.0,,3861000000.0,,1489000000.0,39316000000.0,7023000000.0,66000000.0,,5598000000.0,1425000000.0,-66000000.0,1359000000.0,46339000000.0,567800000.0,565799000.0,571285000.0
Phillips 66,PSX,,1534701,2014.0,Q1TTM,2013-04-01,2014-03-31,,24000000.0,6.51,6.51,1.4,936000000.0,6.46,6000000.0,1599000000.0,3911000000.0,3144000000.0,767000000.0,3891000000.0,20000000.0,147362000000.0,173837000000.0,,14372000000.0,-6000000.0,5866000000.0,147362000000.0,26475000000.0,273000000.0,-261000000.0,21198000000.0,5277000000.0,-534000000.0,4743000000.0,173837000000.0,584400000.0,584053000.0,589575000.0
Phillips 66,PSX,,1534701,2014.0,Q1,2014-01-01,2014-03-31,2015-05-01 11:39:42+00:00,6000000.0,2.69,2.69,0.39,234000000.0,2.67,1000000.0,426000000.0,1578000000.0,872000000.0,706000000.0,1572000000.0,6000000.0,34381000000.0,41099000000.0,,3619000000.0,,1492000000.0,34381000000.0,6718000000.0,68000000.0,,5352000000.0,1366000000.0,-68000000.0,1298000000.0,41099000000.0,584400000.0,584053000.0,589575000.0
Phillips 66,PSX,,1534701,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 12:22:21+00:00,21000000.0,7.78,7.78,2.18,1078000000.0,7.73,7000000.0,1764000000.0,4280000000.0,4280000000.0,,4227000000.0,53000000.0,73399000000.0,100949000000.0,,14126000000.0,,5964000000.0,73399000000.0,27550000000.0,310000000.0,,21196000000.0,6354000000.0,-310000000.0,6044000000.0,100949000000.0,543300000.0,542355000.0,546977000.0
Phillips 66,PSX,,1534701,2015.0,Q4,2015-10-01,2015-12-31,,5000000.0,1.21,1.21,0.56,281000000.0,1.2,4000000.0,166000000.0,666000000.0,666000000.0,,640000000.0,26000000.0,15871000000.0,22029000000.0,,3455000000.0,,1507000000.0,15871000000.0,6158000000.0,74000000.0,,5252000000.0,906000000.0,-74000000.0,832000000.0,22029000000.0,543300000.0,542355000.0,546977000.0
Phillips 66,PSX,,1534701,2015.0,Q3,2015-07-01,2015-09-30,2016-10-28 15:04:17+00:00,5000000.0,2.92,2.92,0.56,270000000.0,2.9,1000000.0,767000000.0,1592000000.0,1592000000.0,,1578000000.0,14000000.0,18580000000.0,26417000000.0,,3611000000.0,,1520000000.0,18580000000.0,7837000000.0,71000000.0,,5407000000.0,2430000000.0,-71000000.0,2359000000.0,26417000000.0,540400000.0,540357000.0,544696000.0
Phillips 66,PSX,,1534701,2015.0,Q3YTD,2015-01-01,2015-09-30,,16000000.0,6.57,6.57,1.62,797000000.0,6.53,3000000.0,1598000000.0,3614000000.0,3614000000.0,,3587000000.0,27000000.0,57528000000.0,78920000000.0,,10671000000.0,,4457000000.0,57528000000.0,21392000000.0,236000000.0,,15944000000.0,5448000000.0,-236000000.0,5212000000.0,78920000000.0,540400000.0,540357000.0,544696000.0
Phillips 66,PSX,,1534701,2015.0,Q3TTM,2014-10-01,2015-09-30,,22000000.0,8.65,8.65,2.12,1070000000.0,8.59,137000000.0,1801000000.0,4772000000.0,4772000000.0,,4734000000.0,38000000.0,85977000000.0,115312000000.0,,14370000000.0,7000000.0,6069000000.0,85977000000.0,29335000000.0,309000000.0,-778000000.0,21675000000.0,7660000000.0,-1087000000.0,6573000000.0,115312000000.0,540400000.0,540357000.0,544696000.0
Phillips 66,PSX,,1534701,2015.0,Q2,2015-04-01,2015-06-30,2016-07-29 15:59:55+00:00,6000000.0,1.85,1.85,0.56,274000000.0,1.84,2000000.0,440000000.0,1025000000.0,1025000000.0,,1012000000.0,13000000.0,22253000000.0,29077000000.0,,3549000000.0,,1449000000.0,22253000000.0,6824000000.0,79000000.0,,5280000000.0,1544000000.0,-79000000.0,1465000000.0,29077000000.0,547000000.0,544617000.0,548926000.0
Phillips 66,PSX,,1534701,2015.0,Q2YTD,2015-01-01,2015-06-30,,11000000.0,3.65,3.65,1.06,527000000.0,3.63,2000000.0,831000000.0,2022000000.0,2022000000.0,,2009000000.0,13000000.0,38948000000.0,52503000000.0,,7060000000.0,,2937000000.0,38948000000.0,13555000000.0,165000000.0,,10537000000.0,3018000000.0,-165000000.0,2853000000.0,52503000000.0,547000000.0,544617000.0,548926000.0
Phillips 66,PSX,,1534701,2015.0,Q2TTM,2014-07-01,2015-06-30,,23000000.0,7.84,7.84,2.06,1049000000.0,7.78,148000000.0,1572000000.0,4369000000.0,4369000000.0,,4336000000.0,33000000.0,100999000000.0,129943000000.0,,14646000000.0,7000000.0,6054000000.0,100999000000.0,28944000000.0,298000000.0,-778000000.0,21927000000.0,7017000000.0,-1076000000.0,5941000000.0,129943000000.0,547000000.0,544617000.0,548926000.0
Phillips 66,PSX,,1534701,2015.0,Q1,2015-01-01,2015-03-31,2016-04-29 15:36:06+00:00,5000000.0,1.8,1.8,0.5,253000000.0,1.79,,391000000.0,997000000.0,997000000.0,,997000000.0,,16695000000.0,23426000000.0,,3511000000.0,,1488000000.0,16695000000.0,6731000000.0,86000000.0,,5257000000.0,1474000000.0,-86000000.0,1388000000.0,23426000000.0,553900000.0,548200000.0,552337000.0
Phillips 66,PSX,,1534701,2015.0,Q1TTM,2014-04-01,2015-03-31,,23000000.0,7.51,7.51,2.0,1014000000.0,7.45,149000000.0,1619000000.0,4216000000.0,4216000000.0,,4187000000.0,29000000.0,118062000000.0,147205000000.0,,14958000000.0,7000000.0,6094000000.0,118062000000.0,29143000000.0,285000000.0,-778000000.0,22245000000.0,6898000000.0,-1063000000.0,5835000000.0,147205000000.0,553900000.0,548200000.0,552337000.0
Phillips 66,PSX,,1534701,2016.0,FY,2016-01-01,2016-12-31,2019-02-22 13:29:34+00:00,21000000.0,2.94,2.94,2.45,1168000000.0,2.92,5000000.0,547000000.0,1644000000.0,1644000000.0,,1555000000.0,89000000.0,62468000000.0,85777000000.0,,13673000000.0,,5913000000.0,62468000000.0,23309000000.0,338000000.0,,20780000000.0,2529000000.0,-338000000.0,2191000000.0,85777000000.0,528900000.0,527531000.0,530066000.0
Phillips 66,PSX,,1534701,2016.0,Q4,2016-10-01,2016-12-31,,6000000.0,0.31,0.31,0.63,305000000.0,0.31,1000000.0,-132000000.0,194000000.0,194000000.0,,163000000.0,31000000.0,18379000000.0,23668000000.0,,3210000000.0,,1617000000.0,18379000000.0,5289000000.0,88000000.0,,5139000000.0,150000000.0,-88000000.0,62000000.0,23668000000.0,528900000.0,527531000.0,530066000.0
Phillips 66,PSX,,1534701,2016.0,Q3,2016-07-01,2016-09-30,2017-10-27 15:41:16+00:00,5000000.0,0.97,0.97,0.63,293000000.0,0.96,2000000.0,277000000.0,536000000.0,536000000.0,,511000000.0,25000000.0,15961000000.0,22042000000.0,,3415000000.0,,1472000000.0,15961000000.0,6081000000.0,81000000.0,,5187000000.0,894000000.0,-81000000.0,813000000.0,22042000000.0,526800000.0,525991000.0,528798000.0
Phillips 66,PSX,,1534701,2016.0,Q3YTD,2016-01-01,2016-09-30,,15000000.0,2.63,2.63,1.82,863000000.0,2.61,4000000.0,679000000.0,1450000000.0,1450000000.0,,1392000000.0,58000000.0,44089000000.0,62109000000.0,,10463000000.0,,4296000000.0,44089000000.0,18020000000.0,250000000.0,,15641000000.0,2379000000.0,-250000000.0,2129000000.0,62109000000.0,526800000.0,525991000.0,528798000.0
Phillips 66,PSX,,1534701,2016.0,Q3TTM,2015-10-01,2016-09-30,,20000000.0,3.84,3.84,2.38,1144000000.0,3.81,8000000.0,845000000.0,2116000000.0,2116000000.0,,2032000000.0,84000000.0,59960000000.0,84138000000.0,,13918000000.0,,5803000000.0,59960000000.0,24178000000.0,324000000.0,,20893000000.0,3285000000.0,-324000000.0,2961000000.0,84138000000.0,526800000.0,525991000.0,528798000.0
Phillips 66,PSX,,1534701,2016.0,Q2,2016-04-01,2016-06-30,2017-08-01 15:57:29+00:00,5000000.0,0.94,0.94,0.63,290000000.0,0.93,2000000.0,204000000.0,516000000.0,516000000.0,,496000000.0,20000000.0,16198000000.0,22307000000.0,,3594000000.0,,1415000000.0,16198000000.0,6109000000.0,83000000.0,,5306000000.0,803000000.0,-83000000.0,720000000.0,22307000000.0,527700000.0,528247000.0,531060000.0
Phillips 66,PSX,,1534701,2016.0,Q2YTD,2016-01-01,2016-06-30,,10000000.0,1.66,1.66,1.19,570000000.0,1.65,2000000.0,402000000.0,914000000.0,914000000.0,,881000000.0,33000000.0,28128000000.0,40067000000.0,,7048000000.0,,2824000000.0,28128000000.0,11939000000.0,169000000.0,,10454000000.0,1485000000.0,-169000000.0,1316000000.0,40067000000.0,527700000.0,528247000.0,531060000.0
Phillips 66,PSX,,1534701,2016.0,Q2TTM,2015-07-01,2016-06-30,,20000000.0,5.79,5.79,2.31,1121000000.0,5.75,7000000.0,1335000000.0,3172000000.0,3172000000.0,,3099000000.0,73000000.0,62579000000.0,88513000000.0,,14114000000.0,,5851000000.0,62579000000.0,25934000000.0,314000000.0,,21113000000.0,4821000000.0,-314000000.0,4507000000.0,88513000000.0,527700000.0,528247000.0,531060000.0
Phillips 66,PSX,,1534701,2016.0,Q1,2016-01-01,2016-03-31,2017-05-05 11:18:18+00:00,5000000.0,0.72,0.72,0.56,280000000.0,0.72,0.0,198000000.0,398000000.0,398000000.0,,385000000.0,13000000.0,11930000000.0,17760000000.0,,3454000000.0,,1409000000.0,11930000000.0,5830000000.0,86000000.0,,5148000000.0,682000000.0,-86000000.0,596000000.0,17760000000.0,534700000.0,531739000.0,534709000.0
Phillips 66,PSX,,1534701,2016.0,Q1TTM,2015-04-01,2016-03-31,,21000000.0,6.7,6.7,2.24,1105000000.0,6.66,7000000.0,1571000000.0,3681000000.0,3681000000.0,,3615000000.0,66000000.0,68634000000.0,95283000000.0,,14069000000.0,,5885000000.0,68634000000.0,26649000000.0,310000000.0,,21087000000.0,5562000000.0,-310000000.0,5252000000.0,95283000000.0,534700000.0,531739000.0,534709000.0
