company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,othergains,otherincome,otheroperatingexpenses,otherrevenue,preferreddividends,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2009.0,Q1,2009-01-01,2009-03-31,2010-04-30 16:49:26+00:00,,0.38,0.38,0.24,208715000.0,0.38,87125000.0,,174067000.0,175818000.0,-1751000.0,173007000.0,1521879000.0,2675233000.0,,2352000.0,122257000.0,20309000.0,1060000.0,471894000.0,1521879000.0,1173663000.0,131575000.0,21369000.0,802866000.0,370797000.0,-107854000.0,262943000.0,2695542000.0,455300000.0,455192000.0,455952000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2010.0,Q4,2010-10-01,2010-12-31,,,0.29,0.29,0.25,219579000.0,0.29,71671000.0,,136634000.0,136503000.0,131000.0,135573000.0,3379137000.0,2547062000.0,,1009000.0,153095000.0,19872000.0,1061000.0,-1507247000.0,3379137000.0,-812203000.0,139122000.0,23917000.0,-1134573000.0,322370000.0,-114196000.0,208174000.0,2566934000.0,461100000.0,462052000.0,463391000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2010.0,FY,2010-01-01,2010-12-31,2013-02-22 16:14:24+00:00,,1.63,1.63,1.0,858882000.0,1.62,436635000.0,,755834000.0,751956000.0,3878000.0,751593000.0,7260375000.0,10234427000.0,,31143000.0,571721000.0,76520000.0,4241000.0,,7260375000.0,3050572000.0,548621000.0,86100000.0,1430603000.0,1619969000.0,-431378000.0,1188591000.0,10310947000.0,461100000.0,462052000.0,463391000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2010.0,Q3,2010-07-01,2010-09-30,2010-10-29 16:19:26+00:00,,0.68,0.68,0.25,221671000.0,0.67,166200000.0,,312306000.0,312488000.0,-182000.0,311246000.0,1186200000.0,2611511000.0,,27450000.0,142652000.0,17276000.0,1060000.0,509634000.0,1186200000.0,1442587000.0,138526000.0,21134000.0,873957000.0,568630000.0,-89942000.0,478688000.0,2628787000.0,457700000.0,460471000.0,462019000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2010.0,Q3YTD,2010-01-01,2010-09-30,,,1.34,1.34,0.75,639303000.0,1.33,364964000.0,,619200000.0,615453000.0,3747000.0,616020000.0,3881238000.0,7687365000.0,,30134000.0,418626000.0,56648000.0,3180000.0,1507247000.0,3881238000.0,3862775000.0,409499000.0,62183000.0,2565176000.0,1297599000.0,-317182000.0,980417000.0,7744013000.0,457700000.0,460471000.0,462019000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2010.0,Q3TTM,2009-10-01,2010-09-30,,,1.71,1.71,0.98,848070000.0,1.7,455697000.0,-73073000.0,788085000.0,786302000.0,1783000.0,783844000.0,7222361000.0,10284423000.0,-7618000.0,35511000.0,617426000.0,77706000.0,4241000.0,96487000.0,7222361000.0,3139768000.0,540578000.0,103826000.0,1488910000.0,1650858000.0,-401241000.0,1249617000.0,10362129000.0,457700000.0,460471000.0,462019000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2010.0,Q2,2010-04-01,2010-06-30,2010-07-30 17:00:16+00:00,,0.3,0.3,0.25,211506000.0,0.3,76866000.0,,139776000.0,135625000.0,4151000.0,138716000.0,1117755000.0,2290112000.0,,1709000.0,136559000.0,17652000.0,1060000.0,516640000.0,1117755000.0,1190009000.0,134880000.0,20358000.0,864705000.0,325304000.0,-112813000.0,212491000.0,2307764000.0,462400000.0,460041000.0,460432000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2010.0,Q2YTD,2010-01-01,2010-06-30,,,0.66,0.66,0.5,417632000.0,0.66,198764000.0,,306894000.0,302965000.0,3929000.0,304774000.0,2695038000.0,5075854000.0,,2684000.0,275974000.0,39372000.0,2120000.0,997613000.0,2695038000.0,2420188000.0,270973000.0,41049000.0,1691219000.0,728969000.0,-227240000.0,501729000.0,5115226000.0,462400000.0,460041000.0,460432000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2010.0,Q2TTM,2009-07-01,2010-06-30,,,1.51,1.51,0.98,824621000.0,1.51,425107000.0,-73073000.0,696607000.0,695607000.0,1000000.0,692366000.0,7094817000.0,9971468000.0,-3255000.0,7084000.0,600845000.0,76436000.0,4241000.0,53318000.0,7094817000.0,2953087000.0,531801000.0,101310000.0,1405711000.0,1547376000.0,-423407000.0,1123969000.0,10047904000.0,462400000.0,460041000.0,460432000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2010.0,Q1,2010-01-01,2010-03-31,2010-04-30 16:49:26+00:00,,0.36,0.36,0.25,206126000.0,0.36,121898000.0,,167118000.0,167340000.0,-222000.0,166058000.0,1577283000.0,2785742000.0,,975000.0,139415000.0,21720000.0,1060000.0,480973000.0,1577283000.0,1230179000.0,136093000.0,20691000.0,826514000.0,403665000.0,-114427000.0,289238000.0,2807462000.0,461300000.0,458918000.0,459697000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2010.0,Q1TTM,2009-04-01,2010-03-31,,,1.46,1.46,0.98,815463000.0,1.46,406087000.0,,673938000.0,677046000.0,-3108000.0,669697000.0,6924538000.0,9680935000.0,,8394000.0,505703000.0,75288000.0,4241000.0,9079000.0,6924538000.0,2831685000.0,526373000.0,99672000.0,1330245000.0,1501440000.0,-418307000.0,1083133000.0,9756223000.0,461300000.0,458918000.0,459697000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2011.0,Q4,2011-10-01,2011-12-31,,,0.28,0.28,0.26,194303000.0,0.28,78478000.0,,140509000.0,140941000.0,-432000.0,140509000.0,2374092000.0,2548909000.0,,960000.0,166041000.0,19501000.0,,-510027000.0,2374092000.0,194318000.0,145789000.0,20247000.0,-149683000.0,344001000.0,-124582000.0,219419000.0,2568410000.0,485100000.0,485039000.0,485615000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2011.0,FY,2011-01-01,2011-12-31,2013-02-22 16:14:24+00:00,,1.72,1.72,1.03,890619000.0,1.72,468316000.0,,841172000.0,841374000.0,-202000.0,834378000.0,7326356000.0,10578519000.0,,9255000.0,656193000.0,76251000.0,6794000.0,,7326356000.0,3328414000.0,562917000.0,81750000.0,1546812000.0,1781602000.0,-471912000.0,1309690000.0,10654770000.0,485100000.0,485039000.0,485615000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2011.0,Q3,2011-07-01,2011-09-30,2012-10-26 16:15:36+00:00,,0.69,0.69,0.26,242329000.0,0.69,193304000.0,,338332000.0,338295000.0,37000.0,333658000.0,1777475000.0,2814354000.0,,2550000.0,160298000.0,17244000.0,4674000.0,,1777475000.0,1054123000.0,141710000.0,19263000.0,402627000.0,651496000.0,-119897000.0,531599000.0,2831598000.0,483600000.0,485344000.0,485894000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2011.0,Q3YTD,2011-01-01,2011-09-30,,,1.44,1.44,0.77,696316000.0,1.44,389838000.0,,700663000.0,700433000.0,230000.0,693869000.0,4952264000.0,8029610000.0,,8295000.0,490152000.0,56750000.0,6794000.0,510027000.0,4952264000.0,3134096000.0,417128000.0,61503000.0,1696495000.0,1437601000.0,-347330000.0,1090271000.0,8086360000.0,483600000.0,485344000.0,485894000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2011.0,Q3TTM,2010-10-01,2011-09-30,,,1.73,1.73,1.02,915895000.0,1.73,461509000.0,,837297000.0,836936000.0,361000.0,829442000.0,8331401000.0,10576672000.0,,9304000.0,643247000.0,76622000.0,7855000.0,-997220000.0,8331401000.0,2321893000.0,556250000.0,85420000.0,561922000.0,1759971000.0,-461526000.0,1298445000.0,10653294000.0,483600000.0,485344000.0,485894000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2011.0,Q2,2011-04-01,2011-06-30,2012-08-03 15:41:35+00:00,,0.33,0.33,0.26,229264000.0,0.33,84533000.0,,158762000.0,158671000.0,91000.0,157702000.0,1691530000.0,2419935000.0,,979000.0,157986000.0,18287000.0,1060000.0,,1691530000.0,746692000.0,138500000.0,21283000.0,387250000.0,359442000.0,-116238000.0,243204000.0,2438222000.0,477900000.0,484918000.0,485241000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2011.0,Q2YTD,2011-01-01,2011-06-30,,,0.75,0.75,0.51,453987000.0,0.75,196534000.0,,362331000.0,362138000.0,193000.0,360211000.0,3174789000.0,5215256000.0,,5745000.0,329854000.0,39506000.0,2120000.0,510027000.0,3174789000.0,2079973000.0,275418000.0,42240000.0,1293868000.0,786105000.0,-227433000.0,558672000.0,5254762000.0,477900000.0,484918000.0,485241000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2011.0,Q2TTM,2010-07-01,2011-06-30,,,1.72,1.72,1.01,895237000.0,1.71,434405000.0,,811271000.0,811129000.0,142000.0,807030000.0,7740126000.0,10373829000.0,,34204000.0,625601000.0,76654000.0,4241000.0,-487586000.0,7740126000.0,2710357000.0,553066000.0,87291000.0,1033252000.0,1677105000.0,-431571000.0,1245534000.0,10450483000.0,477900000.0,484918000.0,485241000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2011.0,Q1,2011-01-01,2011-03-31,2011-04-29 16:12:23+00:00,,0.42,0.42,0.25,224723000.0,0.42,112001000.0,,203569000.0,203467000.0,102000.0,202509000.0,1483259000.0,2795321000.0,,4766000.0,171868000.0,21219000.0,1060000.0,510027000.0,1483259000.0,1333281000.0,136918000.0,20957000.0,906618000.0,426663000.0,-111195000.0,315468000.0,2816540000.0,482200000.0,483641000.0,484301000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2011.0,Q1TTM,2010-04-01,2011-03-31,,,1.69,1.69,1.0,877479000.0,1.68,426738000.0,,792285000.0,788083000.0,4202000.0,788044000.0,7166351000.0,10244006000.0,,34934000.0,604174000.0,76019000.0,4241000.0,29054000.0,7166351000.0,3153674000.0,549446000.0,86366000.0,1510707000.0,1642967000.0,-428146000.0,1214821000.0,10320025000.0,482200000.0,483641000.0,484301000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2012.0,FY,2012-01-01,2012-12-31,2014-02-21 16:07:31+00:00,,1.86,1.86,1.07,926053000.0,1.85,450203000.0,,905229000.0,905229000.0,,905229000.0,6710036000.0,10054670000.0,,6175000.0,669451000.0,73553000.0,0.0,,6710036000.0,3418187000.0,566237000.0,92811000.0,1595504000.0,1822683000.0,-467251000.0,1355432000.0,10128223000.0,486700000.0,487899000.0,488434000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2012.0,Q4,2012-10-01,2012-12-31,,,0.28,0.28,0.27,231689000.0,0.28,70042000.0,,140170000.0,140238000.0,-68000.0,140170000.0,1830732000.0,2531489000.0,,1222000.0,172317000.0,19646000.0,,,1830732000.0,720403000.0,133496000.0,26157000.0,404006000.0,316397000.0,-106117000.0,210280000.0,2551135000.0,486700000.0,487899000.0,488434000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2012.0,Q3,2012-07-01,2012-09-30,2012-10-26 16:15:36+00:00,,0.82,0.82,0.27,239051000.0,0.81,202845000.0,,398106000.0,398147000.0,-41000.0,398106000.0,1595300000.0,2707222000.0,,488000.0,169556000.0,17119000.0,0.0,,1595300000.0,1129041000.0,143280000.0,23350000.0,408607000.0,720434000.0,-119442000.0,600992000.0,2724341000.0,485500000.0,488084000.0,488578000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2012.0,Q3YTD,2012-01-01,2012-09-30,,,1.58,1.58,0.8,694364000.0,1.57,380161000.0,,765059000.0,764991000.0,68000.0,765059000.0,4879304000.0,7523181000.0,,4953000.0,497134000.0,53907000.0,,,4879304000.0,2697784000.0,432741000.0,66654000.0,1191498000.0,1506286000.0,-361134000.0,1145152000.0,7577088000.0,485500000.0,488084000.0,488578000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2012.0,Q3TTM,2011-10-01,2012-09-30,,,1.86,1.86,1.06,888667000.0,1.85,458639000.0,,905568000.0,905932000.0,-364000.0,905568000.0,7253396000.0,10072090000.0,,5913000.0,663175000.0,73408000.0,,-510027000.0,7253396000.0,2892102000.0,578530000.0,86901000.0,1041815000.0,1850287000.0,-485716000.0,1364571000.0,10145498000.0,485500000.0,488084000.0,488578000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2012.0,Q2,2012-04-01,2012-06-30,2012-08-03 15:41:35+00:00,,0.38,0.38,0.27,226641000.0,0.38,101801000.0,,183060000.0,183075000.0,-15000.0,183060000.0,1484090000.0,2258142000.0,,728000.0,158247000.0,16526000.0,0.0,,1484090000.0,790578000.0,144238000.0,22696000.0,384888000.0,405690000.0,-120814000.0,284876000.0,2274668000.0,481700000.0,487717000.0,488017000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2012.0,Q2YTD,2012-01-01,2012-06-30,,,0.76,0.76,0.53,455313000.0,0.76,177316000.0,,366953000.0,366844000.0,109000.0,366953000.0,3284004000.0,4815959000.0,,4465000.0,327578000.0,36788000.0,,,3284004000.0,1568743000.0,289461000.0,43304000.0,782891000.0,785852000.0,-241692000.0,544160000.0,4852747000.0,481700000.0,487717000.0,488017000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2012.0,Q2TTM,2011-07-01,2012-06-30,,,1.73,1.73,1.05,891945000.0,1.73,449098000.0,,845794000.0,846080000.0,-286000.0,841120000.0,7435571000.0,10179222000.0,,7975000.0,653917000.0,73533000.0,4674000.0,-510027000.0,7435571000.0,2817184000.0,576960000.0,82814000.0,1035835000.0,1781349000.0,-486171000.0,1295178000.0,10252755000.0,481700000.0,487717000.0,488017000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2012.0,Q1,2012-01-01,2012-03-31,2012-04-27 16:33:09+00:00,,0.38,0.38,0.26,228672000.0,0.38,75515000.0,,183893000.0,183769000.0,124000.0,183893000.0,1799914000.0,2557817000.0,,3737000.0,169331000.0,20262000.0,0.0,,1799914000.0,778165000.0,145223000.0,20608000.0,398003000.0,380162000.0,-120878000.0,259284000.0,2578079000.0,483900000.0,487360000.0,487995000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2012.0,Q1TTM,2011-04-01,2012-03-31,,,1.68,1.68,1.04,894568000.0,1.68,431830000.0,,821496000.0,821676000.0,-180000.0,815762000.0,7643011000.0,10341015000.0,,8226000.0,653656000.0,75294000.0,5734000.0,-510027000.0,7643011000.0,2773298000.0,571222000.0,81401000.0,1038197000.0,1735101000.0,-481595000.0,1253506000.0,10416309000.0,483900000.0,487360000.0,487995000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2013.0,Q4,2013-10-01,2013-12-31,,,0.3,0.3,0.28,256732000.0,0.3,73300000.0,,150055000.0,150228000.0,-173000.0,150055000.0,1980335000.0,2710451000.0,,-959000.0,168173000.0,20371000.0,,,1980335000.0,750487000.0,133272000.0,32177000.0,424905000.0,325582000.0,-102054000.0,223528000.0,2730822000.0,496500000.0,496073000.0,496532000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2013.0,FY,2013-01-01,2013-12-31,2015-02-20 16:02:27+00:00,,1.91,1.91,1.11,977863000.0,1.91,483976000.0,,948234000.0,948234000.0,,948234000.0,7408278000.0,10838724000.0,,2972000.0,681226000.0,76198000.0,,,7408278000.0,3506644000.0,536020000.0,117703000.0,1659089000.0,1847555000.0,-415345000.0,1432210000.0,10914922000.0,496500000.0,496073000.0,496532000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2013.0,Q3,2013-07-01,2013-09-30,2013-10-25 15:40:50+00:00,,0.73,0.73,0.28,228491000.0,0.73,193349000.0,,364752000.0,364536000.0,216000.0,364752000.0,1755636000.0,2805283000.0,,-404000.0,173098000.0,17055000.0,,,1755636000.0,1066702000.0,135381000.0,28557000.0,401589000.0,665113000.0,-107228000.0,557885000.0,2822338000.0,499700000.0,498149000.0,498641000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2013.0,Q3YTD,2013-01-01,2013-09-30,,,1.61,1.61,0.83,721131000.0,1.61,410676000.0,,798179000.0,798006000.0,173000.0,798179000.0,5427943000.0,8128273000.0,,3931000.0,513053000.0,55827000.0,,,5427943000.0,2756157000.0,402748000.0,85526000.0,1234184000.0,1521973000.0,-313291000.0,1208682000.0,8184100000.0,499700000.0,498149000.0,498641000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2013.0,Q3TTM,2012-10-01,2013-09-30,,,1.89,1.89,1.1,952820000.0,1.89,480718000.0,,938349000.0,938244000.0,105000.0,938349000.0,7258675000.0,10659762000.0,,5153000.0,685370000.0,75473000.0,,,7258675000.0,3476560000.0,536244000.0,111683000.0,1638190000.0,1838370000.0,-419408000.0,1418962000.0,10735235000.0,499700000.0,498149000.0,498641000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2013.0,Q2,2013-04-01,2013-06-30,2013-08-02 15:12:53+00:00,,0.4,0.4,0.28,243934000.0,0.4,98893000.0,,196857000.0,196882000.0,-25000.0,196857000.0,1770247000.0,2561198000.0,,413000.0,162496000.0,17715000.0,,,1770247000.0,808666000.0,136512000.0,29638000.0,406430000.0,402236000.0,-106461000.0,295775000.0,2578913000.0,492100000.0,497747000.0,498036000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2013.0,Q2YTD,2013-01-01,2013-06-30,,,0.88,0.88,0.55,492640000.0,0.88,217327000.0,,433427000.0,433470000.0,-43000.0,433427000.0,3672307000.0,5322990000.0,,4335000.0,339955000.0,38772000.0,,,3672307000.0,1689455000.0,267367000.0,56969000.0,832595000.0,856860000.0,-206063000.0,650797000.0,5361762000.0,492100000.0,497747000.0,498036000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2013.0,Q2TTM,2012-07-01,2013-06-30,,,1.98,1.98,1.09,963380000.0,1.97,490214000.0,,971703000.0,971855000.0,-152000.0,971703000.0,7098339000.0,10561701000.0,,6045000.0,681828000.0,75537000.0,,,7098339000.0,3538899000.0,544143000.0,106476000.0,1645208000.0,1893691000.0,-431622000.0,1462069000.0,10637238000.0,492100000.0,497747000.0,498036000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2013.0,Q1,2013-01-01,2013-03-31,2013-05-03 16:11:18+00:00,,0.48,0.48,0.27,248706000.0,0.48,118434000.0,,236570000.0,236588000.0,-18000.0,236570000.0,1902060000.0,2761792000.0,,3922000.0,177459000.0,21057000.0,,,1902060000.0,880789000.0,130855000.0,27331000.0,426165000.0,454624000.0,-99602000.0,355022000.0,2782849000.0,492900000.0,489781000.0,490531000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2013.0,Q1TTM,2012-04-01,2013-03-31,,,1.96,1.96,1.08,946087000.0,1.95,493122000.0,,957906000.0,958048000.0,-142000.0,957906000.0,6812182000.0,10258645000.0,,6360000.0,677579000.0,74348000.0,,,6812182000.0,3520811000.0,551869000.0,99534000.0,1623666000.0,1897145000.0,-445975000.0,1451170000.0,10332993000.0,492900000.0,489781000.0,490531000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 14:47:24+00:00,,2.03,2.03,1.2,1019045000.0,2.03,523815000.0,,1021306000.0,1021306000.0,,1021306000.0,7951352000.0,11608628000.0,,5296000.0,767608000.0,77507000.0,,,7951352000.0,3734783000.0,528206000.0,119901000.0,1786653000.0,1948130000.0,-403009000.0,1545121000.0,11686135000.0,503100000.0,503847000.0,504117000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2014.0,Q4,2014-10-01,2014-12-31,,,0.39,0.39,0.3,262400000.0,0.39,87817000.0,,196339000.0,196339000.0,,196339000.0,2089860000.0,2907465000.0,,609000.0,185118000.0,21163000.0,,,2089860000.0,838768000.0,136102000.0,28399000.0,447518000.0,391250000.0,-107094000.0,284156000.0,2928628000.0,503100000.0,503847000.0,504117000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2014.0,Q3,2014-07-01,2014-09-30,2015-10-30 15:53:33+00:00,,0.73,0.73,0.3,255395000.0,0.73,195969000.0,,368582000.0,368582000.0,,368582000.0,1755602000.0,2853000000.0,,1404000.0,193130000.0,16807000.0,,,1755602000.0,1114205000.0,133271000.0,30738000.0,448525000.0,665680000.0,-101129000.0,564551000.0,2869807000.0,504900000.0,506082000.0,506365000.0
