company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,assetretirementandlitigationobligation,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,dividendspayable,grossppe,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2011.0,Q2,,2011-06-30,2011-07-29 16:22:34+00:00,957521000.0,1270415000.0,-50983000.0,2421270000.0,,101603000.0,0.0,6473043000.0,,189564000.0,127040000.0,,9263556000.0,,484772000.0,21513539000.0,258161000.0,3755195000.0,828500000.0,435289000.0,489394000.0,,165313000.0,4010722000.0,498238000.0,,,186884000.0,,1812505000.0,709927000.0,,28003224000.0,8234565000.0,2478963000.0,2638759000.0,8339545000.0,8339545000.0,19663679000.0,28003224000.0,4010722000.0,17024920000.0,104980000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2011.0,Q1,,2011-03-31,2011-04-29 16:12:23+00:00,848568000.0,1316116000.0,-51847000.0,2176929000.0,,94338000.0,,6451944000.0,,312669000.0,123310000.0,,9264123000.0,,442205000.0,20908333000.0,265213000.0,3658418000.0,824500000.0,476679000.0,455718000.0,,158230000.0,4044187000.0,506247000.0,,,184791000.0,,1781386000.0,586261000.0,,27466649000.0,8181483000.0,2514129000.0,2484756000.0,8286463000.0,8286463000.0,19180186000.0,27466649000.0,4044187000.0,16695430000.0,104980000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2012.0,FY,,2012-12-31,2014-02-21 16:07:31+00:00,959093000.0,1381409000.0,-112653000.0,2779735000.0,,82323000.0,0.0,6572914000.0,32528000.0,334441000.0,131748000.0,,10143905000.0,1617865000.0,535574000.0,23809348000.0,252888000.0,4517670000.0,1163265000.0,352977000.0,489142000.0,,162494000.0,3088334000.0,472073000.0,,,171315000.0,,2413816000.0,860155000.0,69013000.0,31140686000.0,8874077000.0,2625139000.0,2937073000.0,8874077000.0,8874077000.0,22266609000.0,31140686000.0,4706199000.0,19329536000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2012.0,Q3,,2012-09-30,2012-10-26 16:15:36+00:00,885099000.0,1226463000.0,-109600000.0,2770154000.0,,747273000.0,0.0,6553747000.0,225877000.0,264792000.0,131653000.0,,10105947000.0,1578381000.0,562721000.0,23401597000.0,252879000.0,4635043000.0,810057000.0,353807000.0,554907000.0,,160621000.0,2706676000.0,472721000.0,,,174715000.0,0.0,2406016000.0,1163462000.0,79988000.0,31057498000.0,8850163000.0,3370844000.0,3160534000.0,8850163000.0,8850163000.0,22207335000.0,31057498000.0,4285057000.0,19046801000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2012.0,Q2,,2012-06-30,2012-08-03 15:41:35+00:00,871069000.0,1194992000.0,-102006000.0,2762046000.0,,63530000.0,0.0,6534872000.0,178470000.0,215159000.0,131565000.0,,8706403000.0,1522203000.0,473137000.0,23047854000.0,244922000.0,4405215000.0,826413000.0,366226000.0,643980000.0,,176855000.0,2689678000.0,470417000.0,,,195357000.0,328000.0,2140639000.0,1792594000.0,88368000.0,29820143000.0,8573505000.0,2560408000.0,3831222000.0,8573505000.0,8573505000.0,21246638000.0,29820143000.0,4211881000.0,17415416000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2012.0,Q1,,2012-03-31,2012-04-27 16:33:09+00:00,786187000.0,1209555000.0,-67515000.0,2769993000.0,,99742000.0,0.0,6515911000.0,162353000.0,359064000.0,126601000.0,,8598363000.0,1537490000.0,474359000.0,22672686000.0,247224000.0,4298743000.0,813792000.0,333053000.0,625579000.0,,161930000.0,2700243000.0,479425000.0,,,192746000.0,9055000.0,2089275000.0,1648681000.0,61971000.0,29453253000.0,8537671000.0,2542834000.0,3708042000.0,8537671000.0,8537671000.0,20915582000.0,29453253000.0,4237733000.0,17207540000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2013.0,FY,,2013-12-31,2015-02-20 16:02:27+00:00,1261238000.0,1431390000.0,-106275000.0,2874785000.0,,107144000.0,0.0,6864242000.0,401762000.0,378766000.0,139432000.0,,10910754000.0,1755990000.0,576538000.0,26122159000.0,275555000.0,5410285000.0,769222000.0,417801000.0,675927000.0,,159372000.0,2811301000.0,446441000.0,,,191698000.0,,2807983000.0,1039763000.0,91707000.0,33907490000.0,9565950000.0,3218040000.0,3654498000.0,9565950000.0,9565950000.0,24341540000.0,33907490000.0,4567291000.0,20687042000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2013.0,Q3,,2013-09-30,2013-10-25 15:40:50+00:00,965572000.0,1362585000.0,-109980000.0,2838045000.0,,101834000.0,0.0,6859780000.0,325972000.0,335846000.0,139333000.0,,10914273000.0,1679987000.0,604628000.0,25342578000.0,266676000.0,5266553000.0,998212000.0,396271000.0,681160000.0,,134612000.0,2983346000.0,456546000.0,,,236764000.0,,2797486000.0,582538000.0,92687000.0,33126652000.0,9547286000.0,3120741000.0,2839061000.0,9547286000.0,9547286000.0,23579366000.0,33126652000.0,4663333000.0,20740305000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2013.0,Q2,,2013-06-30,2013-08-02 15:12:53+00:00,998607000.0,1345363000.0,-111835000.0,2833018000.0,,58821000.0,0.0,6839145000.0,158350000.0,242339000.0,139240000.0,,10816477000.0,1622978000.0,494890000.0,24813411000.0,261684000.0,4901237000.0,988773000.0,396308000.0,523831000.0,,156751000.0,3011673000.0,468018000.0,,,264253000.0,,2572935000.0,636042000.0,100215000.0,32266262000.0,9300245000.0,2818200000.0,2696810000.0,9300245000.0,9300245000.0,22966017000.0,32266262000.0,4634651000.0,20269207000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2013.0,Q1,,2013-03-31,2013-05-03 16:11:18+00:00,932547000.0,1375970000.0,-113620000.0,2819313000.0,,112960000.0,0.0,6752401000.0,93193000.0,415081000.0,133238000.0,,10642009000.0,1663648000.0,447709000.0,24219231000.0,259200000.0,4725052000.0,979520000.0,369206000.0,478190000.0,,135532000.0,3000125000.0,480951000.0,,,246079000.0,,2516332000.0,431929000.0,59554000.0,31587675000.0,9155113000.0,2704671000.0,2526517000.0,9155113000.0,9155113000.0,22432562000.0,31587675000.0,4663773000.0,19906045000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2014.0,FY,,2014-12-31,2015-10-30 15:53:33+00:00,1173006000.0,1554998000.0,-108139000.0,3610060000.0,,79608000.0,0.0,7101663000.0,431698000.0,396615000.0,151720000.0,,11499634000.0,1832640000.0,597183000.0,28756916000.0,256945000.0,5926684000.0,936907000.0,444058000.0,907480000.0,,158536000.0,3003948000.0,448589000.0,,,171112000.0,,3220958000.0,1277226000.0,85723000.0,36957884000.0,10214482000.0,3364380000.0,4064583000.0,10214482000.0,10214482000.0,26743402000.0,36957884000.0,4836588000.0,22678819000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2014.0,Q3,,2014-09-30,2014-10-31 16:05:02+00:00,1061385000.0,1335037000.0,-102001000.0,3062641000.0,,137868000.0,0.0,7079274000.0,283047000.0,371959000.0,151623000.0,,11501720000.0,1816962000.0,634262000.0,27630363000.0,262734000.0,5825856000.0,653599000.0,415197000.0,799312000.0,,132084000.0,2719522000.0,431362000.0,,,270529000.0,,3177387000.0,954506000.0,120654000.0,35363441000.0,10154660000.0,3196594000.0,3470869000.0,10154660000.0,10154660000.0,25208781000.0,35363441000.0,4536484000.0,21737912000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2014.0,Q2,,2014-06-30,2014-08-01 16:11:05+00:00,967251000.0,1352403000.0,-103366000.0,3005195000.0,,99540000.0,0.0,7062732000.0,282765000.0,269020000.0,151097000.0,,11752778000.0,1838648000.0,501270000.0,27070377000.0,268690000.0,5627890000.0,650596000.0,462185000.0,728576000.0,,158663000.0,2684799000.0,431794000.0,,,270717000.0,,2961406000.0,785322000.0,154940000.0,34717644000.0,9920772000.0,3123820000.0,3059929000.0,9920772000.0,9920772000.0,24796872000.0,34717644000.0,4523447000.0,21736943000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2014.0,Q1,,2014-03-31,2014-05-02 15:34:23+00:00,1061874000.0,1460911000.0,-104820000.0,2929254000.0,,132313000.0,0.0,6934029000.0,252658000.0,461520000.0,150250000.0,,11205319000.0,1793067000.0,436237000.0,26541482000.0,272583000.0,5490177000.0,642126000.0,481473000.0,614382000.0,,132589000.0,2734857000.0,444121000.0,,,295479000.0,,2918215000.0,1047133000.0,70275000.0,34198752000.0,9747424000.0,3129346000.0,3467748000.0,9747424000.0,9747424000.0,24451328000.0,34198752000.0,4527924000.0,20983580000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2015.0,FY,,2015-12-31,2017-02-24 14:47:24+00:00,960982000.0,1379473000.0,-109753000.0,3941451000.0,,84940000.0,0.0,7157945000.0,163023000.0,438189000.0,162410000.0,,12398880000.0,1902995000.0,608584000.0,31205851000.0,228999000.0,6221861000.0,941002000.0,344630000.0,826866000.0,,166829000.0,2942405000.0,430067000.0,,,155734000.0,,3552728000.0,1503021000.0,33842000.0,38821477000.0,10600920000.0,2770226000.0,4058297000.0,10600920000.0,10600920000.0,28220557000.0,38821477000.0,4845400000.0,24162260000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2015.0,Q3,,2015-09-30,2015-10-30 15:53:33+00:00,924260000.0,1287297000.0,-103639000.0,3720224000.0,,404409000.0,0.0,7141608000.0,469724000.0,379103000.0,162324000.0,,12690751000.0,1807692000.0,644963000.0,29828609000.0,228479000.0,6459707000.0,863645000.0,347122000.0,954735000.0,,143124000.0,3048973000.0,437040000.0,,,142797000.0,,3506861000.0,521474000.0,48110000.0,38029696000.0,10544830000.0,3344422000.0,3085020000.0,10544830000.0,10544830000.0,27484866000.0,38029696000.0,4856665000.0,24399846000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2015.0,Q2,,2015-06-30,2015-07-31 15:11:48+00:00,830278000.0,1258934000.0,-105186000.0,3694474000.0,,135597000.0,0.0,7130607000.0,551565000.0,280838000.0,162224000.0,,11896126000.0,1880153000.0,532703000.0,29350364000.0,241546000.0,6320439000.0,858450000.0,364746000.0,945409000.0,,160146000.0,2989370000.0,451457000.0,,,141774000.0,,3243645000.0,1158356000.0,63603000.0,37268809000.0,10269066000.0,3048922000.0,3537251000.0,10269066000.0,10269066000.0,26999743000.0,37268809000.0,4869523000.0,23462492000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2015.0,Q1,,2015-03-31,2015-05-01 15:04:53+00:00,898003000.0,1371315000.0,-106688000.0,3661526000.0,,133044000.0,0.0,7111654000.0,501754000.0,480311000.0,162130000.0,,11499470000.0,1867425000.0,505213000.0,28966911000.0,253895000.0,6158092000.0,850826000.0,351780000.0,876106000.0,,131579000.0,2986869000.0,465444000.0,,,155435000.0,,3209904000.0,1226399000.0,38905000.0,36878651000.0,10214870000.0,3057446000.0,3774528000.0,10214870000.0,10214870000.0,26663781000.0,36878651000.0,4854294000.0,22889253000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2016.0,FY,,2016-12-31,2018-02-23 16:43:58+00:00,1045000000.0,1506000000.0,-110000000.0,4165000000.0,,85000000.0,0.0,7149000000.0,107000000.0,457000000.0,172000000.0,,14195000000.0,2092000000.0,604000000.0,32842000000.0,195000000.0,6847000000.0,1112000000.0,364000000.0,753000000.0,,173000000.0,3379000000.0,373000000.0,,,138000000.0,,3982000000.0,647000000.0,38000000.0,41155000000.0,11021000000.0,2842000000.0,3247000000.0,11021000000.0,11021000000.0,30134000000.0,41155000000.0,5471000000.0,26887000000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2016.0,Q3,,2016-09-30,2016-10-28 15:09:18+00:00,916534000.0,1322100000.0,-104961000.0,4070953000.0,,353385000.0,0.0,7168778000.0,302513000.0,422437000.0,172704000.0,,13402583000.0,2048455000.0,614908000.0,32206696000.0,216978000.0,6916372000.0,843739000.0,317611000.0,711725000.0,,155005000.0,2993436000.0,432211000.0,,,122786000.0,,3924125000.0,1075567000.0,42860000.0,40324750000.0,10987942000.0,3076163000.0,3453972000.0,10987942000.0,10987942000.0,29336808000.0,40324750000.0,5041891000.0,25882836000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2016.0,Q2,,2016-06-30,2016-08-04 15:57:20+00:00,921973000.0,1279272000.0,-106795000.0,4015209000.0,,76711000.0,0.0,7166276000.0,322542000.0,330398000.0,172704000.0,,13104770000.0,1987474000.0,526785000.0,31823282000.0,212565000.0,6685487000.0,825614000.0,325690000.0,754846000.0,,169309000.0,2975309000.0,437004000.0,,,126146000.0,,3643653000.0,1157151000.0,46953000.0,39490164000.0,10703134000.0,2704099000.0,3506381000.0,10703134000.0,10703134000.0,28787030000.0,39490164000.0,4962783000.0,25280649000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2016.0,Q1,,2016-03-31,2016-05-10 16:19:49+00:00,809656000.0,1254809000.0,-108608000.0,4012768000.0,,101491000.0,0.0,7159821000.0,361338000.0,525934000.0,172704000.0,,13148395000.0,1917709000.0,520054000.0,31433406000.0,221683000.0,6560756000.0,812998000.0,317489000.0,692646000.0,,148112000.0,2986112000.0,453042000.0,,,154143000.0,,3620421000.0,839516000.0,23293000.0,39069844000.0,10671634000.0,2732617000.0,3188568000.0,10671634000.0,10671634000.0,28398210000.0,39069844000.0,4903821000.0,25209642000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2017.0,FY,,2017-12-31,2019-02-22 13:40:24+00:00,1243000000.0,1561000000.0,-125000000.0,7558000000.0,,83000000.0,,7167000000.0,68000000.0,448000000.0,183000000.0,,14520000000.0,2397000000.0,610000000.0,34329000000.0,193000000.0,3903000000.0,1042000000.0,424000000.0,769000000.0,,174000000.0,3331000000.0,271000000.0,,,183000000.0,,4413000000.0,1271000000.0,44000000.0,43030000000.0,11455000000.0,2973000000.0,4088000000.0,11455000000.0,11455000000.0,31575000000.0,43030000000.0,5728000000.0,27487000000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2017.0,Q3,,2017-09-30,2017-10-27 15:06:10+00:00,992498000.0,1433278000.0,-104809000.0,4242357000.0,,167841000.0,0.0,7158136000.0,55788000.0,427275000.0,182795000.0,,14572967000.0,2300265000.0,616675000.0,33949952000.0,190995000.0,7422312000.0,984794000.0,407639000.0,770563000.0,,147860000.0,3319703000.0,275586000.0,,,143120000.0,,4386050000.0,819415000.0,74533000.0,42468794000.0,11439377000.0,2898874000.0,3340406000.0,11439377000.0,11439377000.0,31029417000.0,42468794000.0,5619968000.0,27689011000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2017.0,Q2,,2017-06-30,2017-07-28 15:13:23+00:00,973642000.0,1367877000.0,-106795000.0,4236207000.0,,61382000.0,0.0,7150882000.0,196247000.0,339966000.0,182795000.0,,14091833000.0,2231588000.0,542044000.0,33543843000.0,190640000.0,7191374000.0,975606000.0,375020000.0,729107000.0,,175849000.0,3329008000.0,361470000.0,,,135493000.0,,4079068000.0,1289345000.0,78487000.0,41860989000.0,11123155000.0,2756550000.0,3690704000.0,11123155000.0,11123155000.0,30737834000.0,41860989000.0,5560596000.0,27047130000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2017.0,Q1,,2017-03-31,2017-04-28 15:59:14+00:00,861506000.0,1336693000.0,-108581000.0,4215911000.0,,73985000.0,0.0,7142340000.0,176998000.0,544177000.0,182795000.0,,13696461000.0,2187946000.0,519081000.0,33158384000.0,189984000.0,7061483000.0,964398000.0,360309000.0,607121000.0,,151929000.0,3305857000.0,379017000.0,,,145203000.0,,4036352000.0,1360448000.0,20885000.0,41285341000.0,11070111000.0,2633154000.0,3707976000.0,11070111000.0,11070111000.0,30215230000.0,41285341000.0,5493803000.0,26507254000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2018.0,FY,,2018-12-31,2020-02-21 15:32:33+00:00,1237000000.0,1615000000.0,-124000000.0,7755000000.0,0.0,147000000.0,0.0,7453000000.0,79000000.0,450000000.0,195000000.0,0.0,15803000000.0,2317000000.0,548000000.0,36944000000.0,199000000.0,4219000000.0,994000000.0,464000000.0,960000000.0,,174000000.0,3632000000.0,335000000.0,,,154000000.0,,4893000000.0,1444000000.0,87000000.0,45987000000.0,12222000000.0,3094000000.0,4460000000.0,12222000000.0,12222000000.0,33765000000.0,45987000000.0,5949000000.0,29305000000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2018.0,Q3,,2018-09-30,2018-10-26 16:31:58+00:00,1189000000.0,1506000000.0,-119000000.0,7733000000.0,,213000000.0,0.0,7408000000.0,71000000.0,428000000.0,194000000.0,,15508000000.0,2473000000.0,528000000.0,35879000000.0,200000000.0,4173000000.0,909000000.0,452000000.0,876000000.0,,158000000.0,3480000000.0,309000000.0,,,157000000.0,,4876000000.0,993000000.0,76000000.0,44835000000.0,12165000000.0,3003000000.0,3838000000.0,12165000000.0,12165000000.0,32670000000.0,44835000000.0,5953000000.0,28832000000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2018.0,Q2,,2018-06-30,2018-07-27 15:15:19+00:00,1092000000.0,1456000000.0,-122000000.0,7647000000.0,,332000000.0,0.0,7192000000.0,78000000.0,316000000.0,193000000.0,,15311000000.0,2398000000.0,511000000.0,35289000000.0,202000000.0,4029000000.0,884000000.0,440000000.0,863000000.0,,176000000.0,3497000000.0,339000000.0,,,164000000.0,,4580000000.0,1538000000.0,75000000.0,44240000000.0,11650000000.0,3056000000.0,4178000000.0,11650000000.0,11650000000.0,32590000000.0,44240000000.0,5895000000.0,28412000000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2018.0,Q1,,2018-03-31,2018-04-27 13:27:46+00:00,1027000000.0,1473000000.0,-124000000.0,7645000000.0,,116000000.0,0.0,7175000000.0,63000000.0,544000000.0,193000000.0,,14522000000.0,2404000000.0,492000000.0,34679000000.0,200000000.0,3962000000.0,884000000.0,422000000.0,729000000.0,,147000000.0,3294000000.0,263000000.0,,,188000000.0,,4510000000.0,1482000000.0,28000000.0,43159000000.0,11561000000.0,2782000000.0,4122000000.0,11561000000.0,11561000000.0,31598000000.0,43159000000.0,5698000000.0,27476000000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2019.0,FY,,2019-12-31,2020-05-07 14:34:55+00:00,1294000000.0,1550000000.0,-141000000.0,7778000000.0,1549000000.0,248000000.0,0.0,7967000000.0,43000000.0,466000000.0,212000000.0,,17407000000.0,2731000000.0,544000000.0,39483000000.0,203000000.0,4558000000.0,785000000.0,488000000.0,1107000000.0,,192000000.0,5121000000.0,361000000.0,,,185000000.0,,5413000000.0,1297000000.0,55000000.0,50448000000.0,13239000000.0,3113000000.0,4568000000.0,13239000000.0,13239000000.0,37209000000.0,50448000000.0,7852000000.0,32641000000.0,
