company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2009.0,Q3,2009-07-01,2009-09-30,,-13682000.0,21807000.0,-48426000.0,149521000.0,210479000.0,,88678000.0,1509000.0,38615000.0,-431190000.0,-360475000.0,516881000.0,-13831000.0,-431190000.0,-360475000.0,503050000.0,-288615000.0,220828000.0,221793000.0,-965000.0,-25876000.0,17196000.0,557000.0,-105461000.0,-264424000.0,-363212000.0,-365853000.0,,,263647000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2009.0,Q2YTD,2009-01-01,2009-06-30,2009-07-31 15:45:37+00:00,-25254000.0,37713000.0,26569000.0,250990000.0,433745000.0,,360666000.0,2665000.0,394897000.0,-60518000.0,-933636000.0,1129101000.0,-3335000.0,-60518000.0,-933636000.0,1125766000.0,131612000.0,291174000.0,292882000.0,-1708000.0,4095000.0,36980000.0,-557000.0,-203859000.0,-1014130000.0,-947474000.0,-254221000.0,,,1016242000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2009.0,Q2TTM,2008-07-01,2009-06-30,,-85385000.0,110802000.0,73917000.0,512085000.0,823507000.0,,322708000.0,352521000.0,1417247000.0,332041000.0,-2024930000.0,1988162000.0,13918000.0,332041000.0,-2024930000.0,2002080000.0,309191000.0,678038000.0,678802000.0,-764000.0,52343000.0,101151000.0,-557000.0,-386386000.0,-1530080000.0,-2020393000.0,-1051341000.0,,,1509777000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2009.0,Q2,2009-04-01,2009-06-30,,-11084000.0,11597000.0,29330000.0,403507000.0,220643000.0,,-38633000.0,1395000.0,394897000.0,225096000.0,-460392000.0,285424000.0,27794000.0,225096000.0,-460392000.0,313218000.0,77922000.0,117107000.0,117064000.0,43000.0,-25247000.0,18753000.0,0.0,-102115000.0,-617603000.0,-469636000.0,-69081000.0,,,619178000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2009.0,Q1,2009-01-01,2009-03-31,2010-04-30 16:49:26+00:00,-14170000.0,26116000.0,-2761000.0,-152517000.0,213102000.0,,399299000.0,1270000.0,,-285614000.0,-473244000.0,843677000.0,-31129000.0,-285614000.0,-473244000.0,812548000.0,53690000.0,174067000.0,175818000.0,-1751000.0,29342000.0,18227000.0,,-101744000.0,-396527000.0,-477838000.0,-185140000.0,,,397064000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2010.0,Q4,2010-10-01,2010-12-31,,-1927000.0,30225000.0,34045000.0,919791000.0,224097000.0,,-31277000.0,451389000.0,402438000.0,802973000.0,-1285766000.0,392194000.0,-19981000.0,802973000.0,-1285766000.0,372213000.0,-110580000.0,136634000.0,136503000.0,131000.0,32646000.0,17411000.0,,-109923000.0,-472345000.0,-1386701000.0,59069000.0,,,469973000.0,87823000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2010.0,FY,2010-01-01,2010-12-31,2013-02-22 16:14:24+00:00,-8046000.0,127069000.0,16635000.0,530072000.0,872186000.0,,158323000.0,457258000.0,1440806000.0,905571000.0,-2806724000.0,1893942000.0,,905571000.0,-2806724000.0,1893942000.0,-7211000.0,755834000.0,751956000.0,3878000.0,-15592000.0,57252000.0,,-432110000.0,-3781438000.0,-2948688000.0,-560383000.0,0.0,0.0,3786373000.0,87823000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2010.0,Q3YTD,2010-01-01,2010-09-30,2010-10-29 16:19:26+00:00,-6119000.0,96844000.0,-17410000.0,-389719000.0,648089000.0,,189600000.0,5869000.0,1038368000.0,102598000.0,-1520958000.0,1501748000.0,19981000.0,102598000.0,-1520958000.0,1521729000.0,103369000.0,619200000.0,615453000.0,3747000.0,-48238000.0,39841000.0,,-322187000.0,-3309093000.0,-1561987000.0,-619452000.0,,,3316400000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2010.0,Q3TTM,2009-10-01,2010-09-30,,-9673000.0,146846000.0,-16707000.0,-275555000.0,839462000.0,,-17488000.0,21828000.0,1298521000.0,271886000.0,-1961527000.0,1768672000.0,37147000.0,271886000.0,-1961527000.0,1805819000.0,116178000.0,788085000.0,786302000.0,1783000.0,13550000.0,50404000.0,,-427789000.0,-3674817000.0,-2028909000.0,-620674000.0,,,3701468000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2010.0,Q3,2010-07-01,2010-09-30,,-3214000.0,31779000.0,-25241000.0,-643832000.0,226269000.0,,56744000.0,1575000.0,494163000.0,122346000.0,-586532000.0,613578000.0,-3380000.0,122346000.0,-586532000.0,610198000.0,146012000.0,312306000.0,312488000.0,-182000.0,-13702000.0,13599000.0,,-109800000.0,-307895000.0,-594656000.0,-263592000.0,,,305634000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2010.0,Q2YTD,2010-01-01,2010-06-30,2010-07-30 17:00:16+00:00,-2905000.0,65065000.0,7831000.0,254113000.0,421820000.0,,132856000.0,4294000.0,544205000.0,-19748000.0,-934426000.0,888170000.0,23361000.0,-19748000.0,-934426000.0,911531000.0,-42643000.0,306894000.0,302965000.0,3929000.0,-34536000.0,26242000.0,,-212387000.0,-3001198000.0,-967331000.0,-355860000.0,,,3010766000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2010.0,Q2TTM,2009-07-01,2010-06-30,,-20141000.0,136874000.0,-39892000.0,517798000.0,823672000.0,,14446000.0,21762000.0,842973000.0,-281650000.0,-1735470000.0,1671975000.0,26696000.0,-281650000.0,-1735470000.0,1698671000.0,-318449000.0,696607000.0,695607000.0,1000000.0,1376000.0,54001000.0,557000.0,-423450000.0,-3631346000.0,-1797465000.0,-722935000.0,,,3659481000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2010.0,Q2,2010-04-01,2010-06-30,,-1668000.0,31328000.0,8224000.0,386691000.0,211339000.0,,83015000.0,1705000.0,537205000.0,101983000.0,-474314000.0,302730000.0,53262000.0,101983000.0,-474314000.0,355992000.0,-16339000.0,139776000.0,136069000.0,3707000.0,-159021000.0,13120000.0,,-106422000.0,-2090309000.0,-486089000.0,-330505000.0,,,2090632000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2010.0,Q1,2010-01-01,2010-03-31,2010-04-30 16:49:26+00:00,-1237000.0,33737000.0,-393000.0,-132578000.0,210481000.0,,49841000.0,2589000.0,7000000.0,-121731000.0,-460112000.0,585440000.0,-29901000.0,-121731000.0,-460112000.0,555539000.0,-26304000.0,167118000.0,166896000.0,222000.0,124485000.0,13122000.0,,-105965000.0,-910889000.0,-481242000.0,-25355000.0,,,920134000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2010.0,Q1TTM,2009-04-01,2010-03-31,,-29557000.0,117143000.0,-18786000.0,534614000.0,832976000.0,,-107202000.0,21452000.0,700665000.0,-158537000.0,-1721548000.0,1654669000.0,1228000.0,-158537000.0,-1721548000.0,1655897000.0,-224188000.0,673938000.0,676602000.0,-2664000.0,135150000.0,59634000.0,,-419143000.0,-2158640000.0,-1781012000.0,-461511000.0,,,2188027000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2011.0,Q4,2011-10-01,2011-12-31,,-678000.0,27447000.0,-2197000.0,126037000.0,198917000.0,,74436000.0,32527000.0,-88000.0,-28029000.0,-586846000.0,480944000.0,,-28029000.0,-586846000.0,481404000.0,-133471000.0,140509000.0,140279000.0,230000.0,39865000.0,11066000.0,,-123390000.0,-352606000.0,-601361000.0,167902000.0,,-104980000.0,356733000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2011.0,FY,2011-01-01,2011-12-31,2014-02-21 16:07:31+00:00,-2446000.0,110718000.0,-55764000.0,531148000.0,908853000.0,,499196000.0,38691000.0,688598000.0,-205474000.0,-2247801000.0,2405522000.0,,-205474000.0,-2247801000.0,2405522000.0,-47753000.0,841172000.0,841172000.0,,45583000.0,-39788000.0,,-474760000.0,-2098642000.0,-2205567000.0,-353023000.0,0.0,-104980000.0,2098642000.0,0.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2011.0,Q3YTD,2011-01-01,2011-09-30,2011-10-28 16:35:37+00:00,-1768000.0,83271000.0,-53567000.0,405111000.0,709936000.0,,424760000.0,6164000.0,688686000.0,-177445000.0,-1660955000.0,1924578000.0,,-177445000.0,-1660955000.0,1924118000.0,85718000.0,700663000.0,700893000.0,-230000.0,5718000.0,-50854000.0,,-351370000.0,-1746036000.0,-1604206000.0,-520925000.0,,,1741909000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2011.0,Q3TTM,2010-10-01,2011-09-30,,-3695000.0,113496000.0,-19522000.0,1324902000.0,934033000.0,,393483000.0,457553000.0,1091124000.0,625528000.0,-2946721000.0,2316772000.0,-19981000.0,625528000.0,-2946721000.0,2296331000.0,-24862000.0,837297000.0,837396000.0,-99000.0,38364000.0,-33443000.0,,-461293000.0,-2218381000.0,-2990907000.0,-461856000.0,,,2211882000.0,87823000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2011.0,Q3,2011-07-01,2011-09-30,,-807000.0,33461000.0,1426000.0,138552000.0,246923000.0,,185237000.0,2375000.0,499086000.0,-137378000.0,-571072000.0,801076000.0,,-137378000.0,-571072000.0,801002000.0,92552000.0,338332000.0,338369000.0,-37000.0,-2914000.0,-88178000.0,,-119655000.0,-515568000.0,-481937000.0,-519184000.0,,,515418000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2011.0,Q2YTD,2011-01-01,2011-06-30,2011-07-29 16:22:34+00:00,-961000.0,49810000.0,-54993000.0,266559000.0,463013000.0,,239523000.0,3789000.0,189600000.0,-40067000.0,-1089883000.0,1123502000.0,,-40067000.0,-1089883000.0,1123116000.0,-6834000.0,362331000.0,362524000.0,-193000.0,8632000.0,37324000.0,,-231715000.0,-1230468000.0,-1122269000.0,-1741000.0,,,1226491000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2011.0,Q2TTM,2010-07-01,2011-06-30,,-6102000.0,111814000.0,-46189000.0,542518000.0,913379000.0,,264990000.0,456753000.0,1086201000.0,885252000.0,-2962181000.0,2129274000.0,-23361000.0,885252000.0,-2962181000.0,2105527000.0,28598000.0,811271000.0,811515000.0,-244000.0,27576000.0,68334000.0,,-451438000.0,-2010708000.0,-3103626000.0,-206264000.0,,,2002098000.0,87823000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2011.0,Q2,2011-04-01,2011-06-30,,-60000.0,21235000.0,4058000.0,116086000.0,233796000.0,,51646000.0,1911000.0,124500000.0,9127000.0,-465535000.0,463855000.0,,9127000.0,-465535000.0,463673000.0,7265000.0,158762000.0,158853000.0,-91000.0,-1675000.0,114887000.0,,-116094000.0,-525767000.0,-581930000.0,-1190000.0,,,527335000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2011.0,Q1,2011-01-01,2011-03-31,2011-04-29 16:12:23+00:00,-901000.0,28575000.0,-59051000.0,150473000.0,229217000.0,,187877000.0,1878000.0,65100000.0,-49194000.0,-624348000.0,659647000.0,,-49194000.0,-624348000.0,659443000.0,-14099000.0,203569000.0,203671000.0,-102000.0,10307000.0,-77563000.0,,-115621000.0,-704701000.0,-540339000.0,-551000.0,,,699156000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2011.0,Q1TTM,2010-04-01,2011-03-31,,-7710000.0,121907000.0,-42023000.0,813123000.0,890922000.0,,296359000.0,456547000.0,1498906000.0,978108000.0,-2970960000.0,1968149000.0,29901000.0,978108000.0,-2970960000.0,1997846000.0,4994000.0,792285000.0,788731000.0,3554000.0,-129770000.0,-33433000.0,,-441766000.0,-3575250000.0,-3007785000.0,-535579000.0,,,3565395000.0,87823000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2012.0,Q4,2012-10-01,2012-12-31,,-201000.0,25227000.0,3313000.0,127221000.0,236072000.0,,-14612000.0,2172000.0,396809000.0,-374439000.0,-723346000.0,432699000.0,,-374439000.0,-723346000.0,432835000.0,-664950000.0,140170000.0,140102000.0,68000.0,45910000.0,56170000.0,,-124189000.0,-601016000.0,-764366000.0,-649231000.0,,,586067000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 16:02:27+00:00,-980000.0,109909000.0,9570000.0,563517000.0,943702000.0,,115631000.0,8050000.0,2173131000.0,349825000.0,-2332942000.0,2004756000.0,,349825000.0,-2332942000.0,2004756000.0,21639000.0,905229000.0,905229000.0,,-69715000.0,253196000.0,,-486757000.0,-1102025000.0,-2570209000.0,-1302763000.0,-41836000.0,,1087076000.0,0.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2012.0,Q3YTD,2012-01-01,2012-09-30,2012-10-26 16:15:36+00:00,-779000.0,84682000.0,6257000.0,436296000.0,707630000.0,,130243000.0,5878000.0,1776322000.0,724264000.0,-1609596000.0,1572057000.0,,724264000.0,-1609596000.0,1571921000.0,686589000.0,765059000.0,765127000.0,-68000.0,-115625000.0,197026000.0,,-362568000.0,-501009000.0,-1805843000.0,-653532000.0,-41836000.0,,501009000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2012.0,Q3TTM,2011-10-01,2012-09-30,,-1457000.0,112129000.0,4060000.0,562333000.0,906547000.0,,204679000.0,38405000.0,1776234000.0,696235000.0,-2196442000.0,2053001000.0,,696235000.0,-2196442000.0,2053325000.0,553118000.0,905568000.0,905406000.0,162000.0,-75760000.0,208092000.0,,-485958000.0,-853615000.0,-2407204000.0,-485630000.0,-41836000.0,-104980000.0,857742000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2012.0,Q3,2012-07-01,2012-09-30,,-400000.0,31152000.0,382000.0,155030000.0,243513000.0,,135632000.0,2180000.0,1403307000.0,630352000.0,-653234000.0,706543000.0,,630352000.0,-653234000.0,706625000.0,683743000.0,398106000.0,398065000.0,41000.0,-101819000.0,49447000.0,,-124058000.0,-129648000.0,-702281000.0,-651077000.0,,,129648000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2012.0,Q2YTD,2012-01-01,2012-06-30,2012-08-03 15:41:35+00:00,-379000.0,53530000.0,5875000.0,281266000.0,464117000.0,,-5389000.0,3698000.0,373015000.0,93912000.0,-956362000.0,865514000.0,,93912000.0,-956362000.0,865296000.0,2846000.0,366953000.0,367062000.0,-109000.0,-13806000.0,147579000.0,,-238510000.0,-371361000.0,-1103562000.0,-2455000.0,-41836000.0,,371361000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2012.0,Q2TTM,2011-07-01,2012-06-30,,-1864000.0,114438000.0,5104000.0,545855000.0,909957000.0,,254284000.0,38600000.0,872013000.0,-71495000.0,-2114280000.0,2147534000.0,,-71495000.0,-2114280000.0,2147702000.0,-38073000.0,845794000.0,845710000.0,84000.0,23145000.0,70467000.0,,-481555000.0,-1239535000.0,-2186860000.0,-353737000.0,-41836000.0,-104980000.0,1243512000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2012.0,Q2,2012-04-01,2012-06-30,,-207000.0,25648000.0,4702000.0,124991000.0,231020000.0,,-41240000.0,2100000.0,252270000.0,133325000.0,-557350000.0,387783000.0,,133325000.0,-557350000.0,387813000.0,-36212000.0,183060000.0,183045000.0,15000.0,-10690000.0,49201000.0,,-119348000.0,-157743000.0,-606344000.0,-1697000.0,,,157743000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2012.0,Q1,2012-01-01,2012-03-31,2012-04-27 16:33:09+00:00,-172000.0,27882000.0,1173000.0,156275000.0,233097000.0,,35851000.0,1598000.0,120745000.0,-39413000.0,-399012000.0,477731000.0,,-39413000.0,-399012000.0,477483000.0,39058000.0,183893000.0,184017000.0,-124000.0,-3116000.0,98378000.0,,-119162000.0,-213618000.0,-497218000.0,-758000.0,-41836000.0,,213618000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2012.0,Q1TTM,2011-04-01,2012-03-31,,-1717000.0,110025000.0,4460000.0,536950000.0,912733000.0,,347170000.0,38411000.0,744243000.0,-195693000.0,-2022465000.0,2223606000.0,,-195693000.0,-2022465000.0,2223562000.0,5404000.0,821496000.0,821518000.0,-22000.0,32160000.0,136153000.0,,-478301000.0,-1607559000.0,-2162446000.0,-353230000.0,-41836000.0,-104980000.0,1613104000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2013.0,Q4,2013-10-01,2013-12-31,,-4086000.0,23149000.0,-337000.0,103781000.0,261220000.0,,143051000.0,2347000.0,153906000.0,326772000.0,-902590000.0,580782000.0,,326772000.0,-902590000.0,581128000.0,5310000.0,150055000.0,149882000.0,173000.0,3480000.0,21294000.0,,-131894000.0,-304483000.0,-941127000.0,302413000.0,,,288694000.0,37118000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2013.0,FY,2013-01-01,2013-12-31,2015-02-20 16:02:27+00:00,-7504000.0,104620000.0,-17188000.0,514911000.0,1001843000.0,,572504000.0,231767000.0,1588895000.0,654169000.0,-3213384000.0,2584036000.0,,654169000.0,-3213384000.0,2584036000.0,24821000.0,948234000.0,948234000.0,,-43165000.0,172917000.0,,-514042000.0,-1481881000.0,-3395325000.0,-652451000.0,0.0,,1461291000.0,37118000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2013.0,Q3YTD,2013-01-01,2013-09-30,2013-10-25 15:40:50+00:00,-3418000.0,81471000.0,-16851000.0,411130000.0,740623000.0,,429453000.0,229420000.0,1434989000.0,327397000.0,-2310794000.0,2003254000.0,,327397000.0,-2310794000.0,2002908000.0,19511000.0,798179000.0,798352000.0,-173000.0,-46645000.0,151623000.0,,-382148000.0,-1177398000.0,-2454198000.0,-954864000.0,0.0,,1172597000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2013.0,Q3TTM,2012-10-01,2013-09-30,,-3619000.0,106698000.0,-13538000.0,538351000.0,976695000.0,,414841000.0,231592000.0,1831798000.0,-47042000.0,-3034140000.0,2435953000.0,,-47042000.0,-3034140000.0,2435743000.0,-645439000.0,938349000.0,938454000.0,-105000.0,-735000.0,207793000.0,,-506337000.0,-1778414000.0,-3218564000.0,-1604095000.0,,,1758664000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2013.0,Q3,2013-07-01,2013-09-30,,-1252000.0,28561000.0,-3170000.0,153006000.0,232965000.0,,323659000.0,2307000.0,97944000.0,-86853000.0,-798817000.0,929115000.0,,-86853000.0,-798817000.0,928683000.0,43013000.0,364752000.0,364968000.0,-216000.0,-21038000.0,61456000.0,,-131756000.0,-286698000.0,-857420000.0,-55348000.0,,,285097000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2013.0,Q2YTD,2013-01-01,2013-06-30,2013-08-02 15:12:53+00:00,-2166000.0,52910000.0,-13681000.0,258124000.0,507658000.0,,105794000.0,227113000.0,1337045000.0,414250000.0,-1511977000.0,1074139000.0,,414250000.0,-1511977000.0,1074225000.0,-23502000.0,433427000.0,433384000.0,43000.0,-25607000.0,90167000.0,,-250392000.0,-890700000.0,-1596778000.0,-899516000.0,0.0,,887500000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2013.0,Q2TTM,2012-07-01,2013-06-30,,-2767000.0,109289000.0,-9986000.0,540375000.0,987243000.0,,226814000.0,231465000.0,3137161000.0,670163000.0,-2888557000.0,2213381000.0,,670163000.0,-2888557000.0,2213685000.0,-4709000.0,971703000.0,971551000.0,152000.0,-81516000.0,195784000.0,,-498639000.0,-1621364000.0,-3063425000.0,-2199824000.0,,,1603215000.0,
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2013.0,Q2,2013-04-01,2013-06-30,,-1935000.0,23676000.0,4258000.0,104626000.0,254654000.0,,-28773000.0,67029000.0,842763000.0,312677000.0,-798713000.0,431847000.0,,312677000.0,-798713000.0,431897000.0,-54139000.0,196857000.0,196832000.0,25000.0,-14542000.0,49658000.0,,-125966000.0,-304461000.0,-844527000.0,-471149000.0,,,302552000.0,
