company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otheradjustmentstonetincometocommon,othercostofrevenue,otherincome,otheroperatingexpenses,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2010.0,Q2,2010-04-01,2010-06-30,2011-07-22 15:25:19+00:00,0.73,0.73,160000000.0,0.72,0.0,56000000.0,96000000.0,96000000.0,,96000000.0,84000000.0,448000000.0,,,45000000.0,31000000.0,43000000.0,84000000.0,364000000.0,23000000.0,234000000.0,130000000.0,22000000.0,152000000.0,448000000.0,131500000.0,132000000.0,134000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2010.0,Q2YTD,2010-01-01,2010-06-30,,2.6,2.6,307000000.0,2.56,,200000000.0,340000000.0,340000000.0,,340000000.0,151000000.0,906000000.0,,,284000000.0,56000000.0,87000000.0,151000000.0,755000000.0,49000000.0,450000000.0,305000000.0,235000000.0,540000000.0,906000000.0,131500000.0,132000000.0,134000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2010.0,Q1,2010-01-01,2010-03-31,2011-04-25 13:41:28+00:00,1.87,1.87,147000000.0,1.84,,144000000.0,244000000.0,244000000.0,,244000000.0,67000000.0,458000000.0,,,239000000.0,25000000.0,44000000.0,67000000.0,391000000.0,26000000.0,216000000.0,175000000.0,213000000.0,388000000.0,458000000.0,130500000.0,130000000.0,133000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2011.0,Q4,2011-10-01,2011-12-31,,0.52,0.52,93000000.0,0.51,,-55000000.0,68000000.0,-70000000.0,138000000.0,68000000.0,25000000.0,-52000000.0,,68000000.0,-54000000.0,-245000000.0,48000000.0,93000000.0,-145000000.0,30000000.0,-104000000.0,-41000000.0,-84000000.0,-125000000.0,-52000000.0,133700000.0,134000000.0,135000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 21:52:55+00:00,4.03,4.03,621000000.0,3.99,0.0,218000000.0,539000000.0,401000000.0,138000000.0,539000000.0,358000000.0,1742000000.0,,68000000.0,197000000.0,,180000000.0,426000000.0,1316000000.0,93000000.0,801000000.0,515000000.0,104000000.0,619000000.0,1742000000.0,133700000.0,134000000.0,135000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2011.0,Q3YTD,2011-01-01,2011-09-30,,3.51,3.51,528000000.0,3.48,,273000000.0,471000000.0,471000000.0,,471000000.0,333000000.0,1794000000.0,,,251000000.0,245000000.0,132000000.0,333000000.0,1461000000.0,63000000.0,905000000.0,556000000.0,188000000.0,744000000.0,1794000000.0,134500000.0,134000000.0,135000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2011.0,Q3TTM,2010-10-01,2011-09-30,,3.66,3.66,709000000.0,3.63,,286000000.0,493000000.0,493000000.0,,493000000.0,422000000.0,2322000000.0,,,138000000.0,294000000.0,168000000.0,422000000.0,1900000000.0,88000000.0,1171000000.0,729000000.0,50000000.0,779000000.0,2322000000.0,134500000.0,134000000.0,135000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2011.0,Q3,2011-07-01,2011-09-30,2012-10-29 12:10:05+00:00,2.0,2.0,189000000.0,1.99,,155000000.0,269000000.0,269000000.0,,269000000.0,115000000.0,628000000.0,,,265000000.0,95000000.0,51000000.0,115000000.0,513000000.0,19000000.0,335000000.0,178000000.0,246000000.0,424000000.0,628000000.0,134500000.0,134000000.0,135000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2011.0,Q2,2011-04-01,2011-06-30,2011-07-22 15:25:19+00:00,1.64,1.64,173000000.0,1.62,0.0,128000000.0,219000000.0,219000000.0,,219000000.0,125000000.0,621000000.0,,,169000000.0,79000000.0,44000000.0,125000000.0,496000000.0,22000000.0,296000000.0,200000000.0,147000000.0,347000000.0,621000000.0,133500000.0,134000000.0,135000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2011.0,Q2YTD,2011-01-01,2011-06-30,,1.51,1.51,339000000.0,1.49,,118000000.0,202000000.0,202000000.0,,202000000.0,218000000.0,1166000000.0,,,-14000000.0,150000000.0,81000000.0,218000000.0,948000000.0,44000000.0,570000000.0,378000000.0,-58000000.0,320000000.0,1166000000.0,133500000.0,134000000.0,135000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2011.0,Q2TTM,2010-07-01,2011-06-30,,2.88,2.88,676000000.0,2.84,,224000000.0,385000000.0,385000000.0,,385000000.0,393000000.0,2143000000.0,,,5000000.0,220000000.0,157000000.0,393000000.0,1750000000.0,93000000.0,1053000000.0,697000000.0,-88000000.0,609000000.0,2143000000.0,133500000.0,134000000.0,135000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2011.0,Q1,2011-01-01,2011-03-31,2012-04-26 14:33:23+00:00,-0.13,-0.13,166000000.0,-0.13,0.0,-10000000.0,-17000000.0,-17000000.0,,-17000000.0,93000000.0,545000000.0,,,-183000000.0,71000000.0,37000000.0,93000000.0,452000000.0,22000000.0,274000000.0,178000000.0,-205000000.0,-27000000.0,545000000.0,130800000.0,133000000.0,133000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2011.0,Q1TTM,2010-04-01,2011-03-31,,1.97,1.97,663000000.0,1.94,,152000000.0,262000000.0,262000000.0,,262000000.0,352000000.0,1970000000.0,,,-119000000.0,172000000.0,156000000.0,352000000.0,1618000000.0,94000000.0,991000000.0,627000000.0,-213000000.0,414000000.0,1970000000.0,130800000.0,133000000.0,133000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2012.0,Q4,2012-10-01,2012-12-31,,-10.42,-10.42,113000000.0,-10.42,1488000000.0,-573000000.0,-1402000000.0,-1000000000.0,-402000000.0,-1402000000.0,76000000.0,77000000.0,,35000000.0,75000000.0,-83000000.0,59000000.0,111000000.0,-34000000.0,37000000.0,1577000000.0,-1611000000.0,38000000.0,-1573000000.0,77000000.0,134500000.0,135000000.0,135000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2012.0,FY,2012-01-01,2012-12-31,2014-02-27 21:52:55+00:00,-8.8,-8.8,683000000.0,-8.8,1488000000.0,-511000000.0,-1184000000.0,-902000000.0,-282000000.0,-1184000000.0,406000000.0,1476000000.0,,67000000.0,118000000.0,,226000000.0,473000000.0,1003000000.0,137000000.0,2397000000.0,-1394000000.0,-19000000.0,-1413000000.0,1476000000.0,134500000.0,135000000.0,135000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2012.0,Q3YTD,2012-01-01,2012-09-30,,1.62,1.62,570000000.0,1.62,,62000000.0,218000000.0,98000000.0,120000000.0,218000000.0,330000000.0,1399000000.0,,32000000.0,43000000.0,83000000.0,167000000.0,362000000.0,1037000000.0,100000000.0,820000000.0,217000000.0,-57000000.0,160000000.0,1399000000.0,137500000.0,135000000.0,135000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2012.0,Q3TTM,2011-10-01,2012-09-30,,2.14,2.14,663000000.0,2.13,,7000000.0,286000000.0,28000000.0,258000000.0,286000000.0,355000000.0,1347000000.0,,100000000.0,-11000000.0,-162000000.0,215000000.0,455000000.0,892000000.0,130000000.0,716000000.0,176000000.0,-141000000.0,35000000.0,1347000000.0,137500000.0,135000000.0,135000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2012.0,Q3,2012-07-01,2012-09-30,2013-11-04 16:05:46+00:00,-0.24,-0.24,172000000.0,-0.24,,-46000000.0,-33000000.0,-82000000.0,49000000.0,-33000000.0,100000000.0,371000000.0,,17000000.0,-111000000.0,,63000000.0,117000000.0,254000000.0,36000000.0,235000000.0,19000000.0,-147000000.0,-128000000.0,371000000.0,137500000.0,135000000.0,135000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.86,1.86,398000000.0,1.86,,108000000.0,251000000.0,180000000.0,71000000.0,251000000.0,230000000.0,1028000000.0,,15000000.0,154000000.0,83000000.0,104000000.0,245000000.0,783000000.0,64000000.0,585000000.0,198000000.0,90000000.0,288000000.0,1028000000.0,135000000.0,134000000.0,135000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2012.0,Q2TTM,2011-07-01,2012-06-30,,4.38,4.38,680000000.0,4.36,,208000000.0,588000000.0,379000000.0,209000000.0,588000000.0,370000000.0,1604000000.0,,83000000.0,365000000.0,-67000000.0,203000000.0,453000000.0,1151000000.0,113000000.0,816000000.0,335000000.0,252000000.0,587000000.0,1604000000.0,135000000.0,134000000.0,135000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2012.0,Q2,2012-04-01,2012-06-30,2013-07-26 11:24:32+00:00,1.0,1.0,172000000.0,1.0,,37000000.0,135000000.0,64000000.0,71000000.0,135000000.0,103000000.0,350000000.0,,15000000.0,131000000.0,,59000000.0,118000000.0,232000000.0,31000000.0,231000000.0,1000000.0,100000000.0,101000000.0,350000000.0,135000000.0,134000000.0,135000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2012.0,Q1TTM,2011-04-01,2012-03-31,,5.02,5.02,681000000.0,4.98,,299000000.0,672000000.0,534000000.0,138000000.0,672000000.0,392000000.0,1875000000.0,,68000000.0,403000000.0,12000000.0,188000000.0,460000000.0,1415000000.0,104000000.0,881000000.0,534000000.0,299000000.0,833000000.0,1875000000.0,134900000.0,134000000.0,135000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2012.0,Q1,2012-01-01,2012-03-31,2013-04-29 17:26:13+00:00,0.86,0.86,226000000.0,0.86,,71000000.0,116000000.0,116000000.0,,116000000.0,127000000.0,678000000.0,,,23000000.0,83000000.0,45000000.0,127000000.0,551000000.0,33000000.0,354000000.0,197000000.0,-10000000.0,187000000.0,678000000.0,134900000.0,134000000.0,135000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2013.0,Q4,2013-10-01,2013-12-31,,0.13,0.13,1818000000.0,0.13,,81000000.0,17000000.0,-4000000.0,21000000.0,17000000.0,523000000.0,2423000000.0,,106000000.0,-456000000.0,-900000000.0,304000000.0,629000000.0,1794000000.0,39000000.0,1222000000.0,572000000.0,-495000000.0,77000000.0,2423000000.0,156400000.0,135000000.0,136000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2013.0,Q3YTD,2013-01-01,2013-09-30,,0.81,0.81,482000000.0,0.81,,47000000.0,130000000.0,77000000.0,53000000.0,130000000.0,299000000.0,1291000000.0,,52000000.0,-61000000.0,,160000000.0,351000000.0,940000000.0,113000000.0,642000000.0,298000000.0,-174000000.0,124000000.0,1291000000.0,540000000.0,136000000.0,136000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2013.0,Q3TTM,2012-10-01,2013-09-30,,-9.61,-9.61,595000000.0,-9.61,1488000000.0,-526000000.0,-1272000000.0,-923000000.0,-349000000.0,-1272000000.0,375000000.0,1368000000.0,,87000000.0,14000000.0,-83000000.0,219000000.0,462000000.0,906000000.0,150000000.0,2219000000.0,-1313000000.0,-136000000.0,-1449000000.0,1368000000.0,540000000.0,136000000.0,136000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2013.0,Q3,2013-07-01,2013-09-30,2014-10-29 14:17:02+00:00,0.05,0.05,171000000.0,0.05,,-2000000.0,27000000.0,-4000000.0,31000000.0,27000000.0,104000000.0,486000000.0,,19000000.0,-98000000.0,,61000000.0,123000000.0,363000000.0,39000000.0,232000000.0,131000000.0,-137000000.0,-6000000.0,486000000.0,540000000.0,136000000.0,136000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.76,0.76,311000000.0,0.76,,49000000.0,103000000.0,81000000.0,22000000.0,103000000.0,195000000.0,805000000.0,,33000000.0,37000000.0,,99000000.0,228000000.0,577000000.0,74000000.0,410000000.0,167000000.0,-37000000.0,130000000.0,805000000.0,135400000.0,135000000.0,136000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2013.0,Q2TTM,2012-07-01,2013-06-30,,-9.9,-9.9,596000000.0,-9.9,1488000000.0,-570000000.0,-1332000000.0,-1001000000.0,-331000000.0,-1332000000.0,371000000.0,1253000000.0,,85000000.0,1000000.0,-83000000.0,221000000.0,456000000.0,797000000.0,147000000.0,2222000000.0,-1425000000.0,-146000000.0,-1571000000.0,1253000000.0,135400000.0,135000000.0,136000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2013.0,Q2,2013-04-01,2013-06-30,2014-07-30 15:47:27+00:00,0.82,0.82,164000000.0,0.82,,65000000.0,111000000.0,106000000.0,5000000.0,111000000.0,107000000.0,435000000.0,,21000000.0,119000000.0,,54000000.0,128000000.0,307000000.0,37000000.0,218000000.0,89000000.0,82000000.0,171000000.0,435000000.0,135400000.0,135000000.0,136000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2013.0,Q1TTM,2012-04-01,2013-03-31,,-9.72,-9.72,604000000.0,-9.72,1488000000.0,-598000000.0,-1308000000.0,-1043000000.0,-265000000.0,-1308000000.0,367000000.0,1168000000.0,,79000000.0,13000000.0,-83000000.0,226000000.0,446000000.0,722000000.0,141000000.0,2235000000.0,-1513000000.0,-128000000.0,-1641000000.0,1168000000.0,133300000.0,135000000.0,135000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2013.0,Q1,2013-01-01,2013-03-31,2014-04-30 14:55:07+00:00,-0.06,-0.06,147000000.0,-0.06,,-16000000.0,-8000000.0,-25000000.0,17000000.0,-8000000.0,88000000.0,370000000.0,,12000000.0,-82000000.0,,45000000.0,100000000.0,270000000.0,37000000.0,192000000.0,78000000.0,-119000000.0,-41000000.0,370000000.0,133300000.0,135000000.0,135000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2014.0,FY,2014-01-01,2014-12-31,2017-02-21 16:08:51+00:00,6.59,6.59,1740000000.0,6.52,0.0,382000000.0,900000000.0,650000000.0,250000000.0,900000000.0,970000000.0,4576000000.0,,222000000.0,604000000.0,575000000.0,494000000.0,1192000000.0,3384000000.0,147000000.0,2809000000.0,575000000.0,457000000.0,1032000000.0,4576000000.0,136600000.0,137000000.0,138000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2014.0,Q3,2014-07-01,2014-09-30,2015-11-04 13:15:03+00:00,2.04,2.04,456000000.0,2.02,0.0,155000000.0,278000000.0,278000000.0,0.0,278000000.0,250000000.0,1220000000.0,,,137000000.0,64000000.0,116000000.0,250000000.0,970000000.0,38000000.0,636000000.0,334000000.0,99000000.0,433000000.0,1220000000.0,136300000.0,137000000.0,138000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2014.0,Q2,2014-04-01,2014-06-30,2015-08-05 11:38:50+00:00,-0.16,-0.16,426000000.0,-0.16,0.0,-8000000.0,-22000000.0,-22000000.0,0.0,-22000000.0,234000000.0,1224000000.0,,60000000.0,-354000000.0,,142000000.0,294000000.0,930000000.0,38000000.0,568000000.0,362000000.0,-392000000.0,-30000000.0,1224000000.0,137500000.0,136000000.0,136000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2014.0,Q1TTM,2013-04-01,2014-03-31,,3.08,3.08,2761000000.0,3.07,,167000000.0,439000000.0,125000000.0,314000000.0,439000000.0,956000000.0,4486000000.0,,202000000.0,-487000000.0,-900000000.0,535000000.0,1158000000.0,3328000000.0,153000000.0,2396000000.0,932000000.0,-640000000.0,292000000.0,4486000000.0,136500000.0,136000000.0,137000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2015.0,FY,2015-01-01,2015-12-31,2018-02-20 16:44:37+00:00,-21.18,-21.18,917000000.0,-21.18,4904000000.0,-1585000000.0,-3362000000.0,-3362000000.0,,-3363000000.0,497000000.0,1557000000.0,1000000.0,,245000000.0,46000000.0,254000000.0,497000000.0,1060000000.0,131000000.0,6121000000.0,-5061000000.0,114000000.0,-4947000000.0,1557000000.0,158800000.0,159000000.0,159000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2015.0,Q4,2015-10-01,2015-12-31,,-4.27,-4.27,196000000.0,-4.27,702000000.0,-66000000.0,-663000000.0,-663000000.0,,-664000000.0,125000000.0,362000000.0,1000000.0,,28000000.0,3000000.0,66000000.0,125000000.0,237000000.0,27000000.0,967000000.0,-730000000.0,1000000.0,-729000000.0,362000000.0,158800000.0,159000000.0,159000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2015.0,Q3,2015-07-01,2015-09-30,2016-11-01 16:13:00+00:00,-7.52,-7.52,236000000.0,-7.52,1889000000.0,-665000000.0,-1227000000.0,-1227000000.0,,-1227000000.0,123000000.0,377000000.0,,,88000000.0,13000000.0,67000000.0,123000000.0,254000000.0,29000000.0,2205000000.0,-1951000000.0,59000000.0,-1892000000.0,377000000.0,163200000.0,163000000.0,163000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2015.0,Q3YTD,2015-01-01,2015-09-30,,-16.91,-16.91,721000000.0,-16.91,4202000000.0,-1519000000.0,-2699000000.0,-2699000000.0,,-2699000000.0,372000000.0,1195000000.0,,,217000000.0,43000000.0,188000000.0,372000000.0,823000000.0,104000000.0,5154000000.0,-4331000000.0,113000000.0,-4218000000.0,1195000000.0,163200000.0,163000000.0,163000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2015.0,Q2,2015-04-01,2015-06-30,2016-08-03 14:24:38+00:00,-6.09,-6.09,248000000.0,-6.09,1521000000.0,-574000000.0,-992000000.0,-992000000.0,,-992000000.0,125000000.0,469000000.0,,,-32000000.0,17000000.0,54000000.0,125000000.0,344000000.0,38000000.0,1840000000.0,-1496000000.0,-70000000.0,-1566000000.0,469000000.0,162900000.0,163000000.0,163000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2015.0,Q2YTD,2015-01-01,2015-06-30,,-9.39,-9.39,485000000.0,-9.39,2313000000.0,-854000000.0,-1472000000.0,-1472000000.0,,-1472000000.0,249000000.0,818000000.0,,,129000000.0,30000000.0,121000000.0,249000000.0,569000000.0,75000000.0,2949000000.0,-2380000000.0,54000000.0,-2326000000.0,818000000.0,162900000.0,163000000.0,163000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2015.0,Q1,2015-01-01,2015-03-31,2016-05-03 16:27:31+00:00,-3.3,-3.3,237000000.0,-3.3,792000000.0,-280000000.0,-480000000.0,-480000000.0,,-480000000.0,124000000.0,349000000.0,,,161000000.0,13000000.0,67000000.0,124000000.0,225000000.0,37000000.0,1109000000.0,-884000000.0,124000000.0,-760000000.0,349000000.0,145500000.0,145000000.0,145000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2015.0,Q1TTM,2014-04-01,2015-03-31,,1.21,1.21,1369000000.0,1.15,792000000.0,79000000.0,136000000.0,143000000.0,-7000000.0,136000000.0,872000000.0,3783000000.0,,166000000.0,817000000.0,588000000.0,445000000.0,1038000000.0,2745000000.0,146000000.0,3194000000.0,-449000000.0,671000000.0,222000000.0,3783000000.0,145500000.0,145000000.0,145000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2016.0,FY,2016-01-01,2016-12-31,2018-02-20 16:44:37+00:00,-6.36,-6.36,572000000.0,-6.36,1028000000.0,22000000.0,-1230000000.0,-1230000000.0,,-1230000000.0,516000000.0,1472000000.0,0.0,,-186000000.0,42000000.0,233000000.0,516000000.0,956000000.0,103000000.0,1875000000.0,-919000000.0,-289000000.0,-1208000000.0,1472000000.0,193400000.0,193000000.0,193000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2016.0,Q4,2016-10-01,2016-12-31,,0.28,0.28,115000000.0,0.28,,11000000.0,13000000.0,13000000.0,,13000000.0,133000000.0,415000000.0,,,-66000000.0,8000000.0,47000000.0,133000000.0,282000000.0,22000000.0,170000000.0,112000000.0,-88000000.0,24000000.0,415000000.0,193400000.0,193000000.0,193000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2016.0,Q3,2016-07-01,2016-09-30,2017-10-31 16:08:28+00:00,0.24,0.24,120000000.0,0.24,0.0,4000000.0,48000000.0,48000000.0,,48000000.0,131000000.0,392000000.0,0.0,,29000000.0,13000000.0,83000000.0,131000000.0,261000000.0,22000000.0,216000000.0,45000000.0,7000000.0,52000000.0,392000000.0,200000000.0,199000000.0,200000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2016.0,Q3YTD,2016-01-01,2016-09-30,,-6.64,-6.64,457000000.0,-6.64,1028000000.0,11000000.0,-1243000000.0,-1243000000.0,,-1243000000.0,383000000.0,1057000000.0,,,-120000000.0,34000000.0,186000000.0,383000000.0,674000000.0,81000000.0,1705000000.0,-1031000000.0,-201000000.0,-1232000000.0,1057000000.0,200000000.0,199000000.0,200000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2016.0,Q3TTM,2015-10-01,2016-09-30,,-10.91,-10.91,653000000.0,-10.91,1730000000.0,-55000000.0,-1906000000.0,-1906000000.0,,-1907000000.0,508000000.0,1419000000.0,1000000.0,,-92000000.0,37000000.0,252000000.0,508000000.0,911000000.0,108000000.0,2672000000.0,-1761000000.0,-200000000.0,-1961000000.0,1419000000.0,200000000.0,199000000.0,200000000.0
