company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2010.0,Q3,2010-07-01,2010-09-30,,10000000.0,0.0,,,0.0,0.0,0.0,,-1392000000.0,419000000.0,,,,5000000.0,-1392000000.0,419000000.0,6000000.0,161000000.0,161000000.0,,258000000.0,0.0,-974000000.0,974000000.0,,-428000000.0,0.0,0.0,,
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2010.0,Q2TTM,2009-07-01,2010-06-30,,-210000000.0,0.0,14000000.0,,0.0,0.0,0.0,,776000000.0,176000000.0,,,,52000000.0,776000000.0,176000000.0,30000000.0,-393000000.0,-393000000.0,,569000000.0,0.0,974000000.0,-974000000.0,,7000000.0,0.0,0.0,,-9000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2010.0,Q2,2010-04-01,2010-06-30,,-2000000.0,0.0,12000000.0,,0.0,0.0,0.0,,556000000.0,474000000.0,,,,-46000000.0,556000000.0,474000000.0,10000000.0,96000000.0,96000000.0,,378000000.0,0.0,974000000.0,-974000000.0,,-432000000.0,0.0,0.0,,4000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2010.0,Q1,2010-01-01,2010-03-31,2011-04-25 13:41:28+00:00,-217000000.0,147000000.0,2000000.0,,110000000.0,11000000.0,892000000.0,176000000.0,-556000000.0,414000000.0,,,,176000000.0,-556000000.0,414000000.0,34000000.0,244000000.0,244000000.0,,-87000000.0,,,,,-342000000.0,-713000000.0,-14000000.0,,1000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2011.0,Q4,2011-10-01,2011-12-31,,-5000000.0,239000000.0,204000000.0,,3000000.0,1000000.0,810000000.0,23000000.0,-394000000.0,416000000.0,,,,23000000.0,-394000000.0,416000000.0,45000000.0,68000000.0,68000000.0,,106000000.0,,,,,-594000000.0,-790000000.0,2000000.0,,1000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 21:52:55+00:00,-304000000.0,767000000.0,406000000.0,,248000000.0,13000000.0,4708000000.0,684000000.0,-2236000000.0,1589000000.0,,,,684000000.0,-2236000000.0,1589000000.0,37000000.0,539000000.0,539000000.0,,35000000.0,,,,,-2340000000.0,-4023000000.0,-14000000.0,0.0,2000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2011.0,Q3TTM,2010-10-01,2011-09-30,,-403000000.0,709000000.0,200000000.0,,139000000.0,24000000.0,4823000000.0,808000000.0,-2401000000.0,1496000000.0,,,,808000000.0,-2401000000.0,1496000000.0,-97000000.0,493000000.0,493000000.0,,155000000.0,,,,,-2202000000.0,-4023000000.0,-16000000.0,,4000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2011.0,Q3,2011-07-01,2011-09-30,,12000000.0,0.0,72000000.0,,0.0,1000000.0,1527000000.0,661000000.0,-1842000000.0,444000000.0,,,,661000000.0,-1842000000.0,444000000.0,-43000000.0,269000000.0,269000000.0,,175000000.0,573000000.0,-1267000000.0,694000000.0,,-659000000.0,-1439000000.0,-1000000.0,,
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-29 12:10:05+00:00,-299000000.0,528000000.0,202000000.0,,245000000.0,12000000.0,3898000000.0,661000000.0,-1842000000.0,1173000000.0,,,,661000000.0,-1842000000.0,1173000000.0,-8000000.0,471000000.0,471000000.0,,-71000000.0,,,,,-1746000000.0,-3233000000.0,-16000000.0,,1000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2011.0,Q2TTM,2010-07-01,2011-06-30,,-405000000.0,0.0,128000000.0,,0.0,0.0,0.0,,-1951000000.0,1471000000.0,,,,152000000.0,-1951000000.0,1471000000.0,-48000000.0,385000000.0,385000000.0,,1086000000.0,0.0,293000000.0,280000000.0,,-1971000000.0,0.0,0.0,,4000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2011.0,Q2,2011-04-01,2011-06-30,,-311000000.0,0.0,68000000.0,,0.0,4000000.0,1701000000.0,-115000000.0,407000000.0,420000000.0,,,,-115000000.0,407000000.0,420000000.0,18000000.0,219000000.0,219000000.0,,201000000.0,-573000000.0,1267000000.0,-694000000.0,,-618000000.0,-1248000000.0,1000000.0,,1000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2011.0,Q1,2011-01-01,2011-03-31,2012-04-26 14:33:23+00:00,0.0,166000000.0,62000000.0,,-85000000.0,7000000.0,670000000.0,115000000.0,-407000000.0,309000000.0,,,,115000000.0,-407000000.0,309000000.0,17000000.0,-17000000.0,-17000000.0,,245000000.0,,,,,-469000000.0,-546000000.0,-16000000.0,,0.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2011.0,Q1TTM,2010-04-01,2011-03-31,,-96000000.0,663000000.0,72000000.0,,92000000.0,30000000.0,1955000000.0,221000000.0,-1802000000.0,1525000000.0,,,,221000000.0,-1802000000.0,1525000000.0,-56000000.0,262000000.0,262000000.0,,508000000.0,,,,,-1785000000.0,-1748000000.0,-16000000.0,,7000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2012.0,Q4,2012-10-01,2012-12-31,,,253000000.0,248000000.0,,35000000.0,1000000.0,497000000.0,-142000000.0,-238000000.0,343000000.0,,,,-142000000.0,-238000000.0,343000000.0,-37000000.0,-1402000000.0,-1402000000.0,,1457000000.0,,,,,-486000000.0,-642000000.0,2000000.0,,
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2012.0,FY,2012-01-01,2012-12-31,2015-02-24 16:54:26+00:00,-9000000.0,955000000.0,630000000.0,,-181000000.0,2000000.0,3844000000.0,24000000.0,-1159000000.0,1147000000.0,,,,24000000.0,-1159000000.0,1147000000.0,12000000.0,-1184000000.0,-1184000000.0,,1557000000.0,,,,,-1780000000.0,-3815000000.0,-7000000.0,0.0,0.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2012.0,Q3TTM,2011-10-01,2012-09-30,,-14000000.0,941000000.0,586000000.0,,-213000000.0,2000000.0,4157000000.0,189000000.0,-1315000000.0,1220000000.0,,,,189000000.0,-1315000000.0,1220000000.0,94000000.0,286000000.0,286000000.0,,206000000.0,,,,,-1888000000.0,-3963000000.0,-7000000.0,,1000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2012.0,Q3,2012-07-01,2012-09-30,,,237000000.0,53000000.0,,-128000000.0,1000000.0,684000000.0,-407000000.0,-353000000.0,229000000.0,,,,-407000000.0,-353000000.0,229000000.0,-531000000.0,-33000000.0,-33000000.0,,153000000.0,,,,,-406000000.0,-1089000000.0,-3000000.0,,
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-04 16:05:46+00:00,-9000000.0,702000000.0,382000000.0,,-216000000.0,1000000.0,3347000000.0,166000000.0,-921000000.0,804000000.0,,,,166000000.0,-921000000.0,804000000.0,49000000.0,218000000.0,218000000.0,,100000000.0,,,,,-1294000000.0,-3173000000.0,-9000000.0,0.0,0.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2012.0,Q2TTM,2011-07-01,2012-06-30,,-2000000.0,0.0,605000000.0,,0.0,2000000.0,5000000000.0,1257000000.0,-2804000000.0,1435000000.0,,,,1257000000.0,-2804000000.0,1435000000.0,582000000.0,588000000.0,588000000.0,,847000000.0,573000000.0,-1267000000.0,694000000.0,,-2141000000.0,-4313000000.0,-5000000.0,,1000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2012.0,Q2,2012-04-01,2012-06-30,,,239000000.0,17000000.0,,64000000.0,,2069000000.0,666000000.0,-400000000.0,363000000.0,,,,666000000.0,-400000000.0,363000000.0,629000000.0,135000000.0,135000000.0,,-75000000.0,,,,,-417000000.0,-1404000000.0,1000000.0,,
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-26 11:24:32+00:00,-9000000.0,465000000.0,329000000.0,,-88000000.0,0.0,2663000000.0,573000000.0,-568000000.0,575000000.0,,,,573000000.0,-568000000.0,575000000.0,580000000.0,251000000.0,251000000.0,,-53000000.0,,,,,-888000000.0,-2084000000.0,-6000000.0,,0.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2012.0,Q1TTM,2011-04-01,2012-03-31,,-313000000.0,827000000.0,656000000.0,,181000000.0,6000000.0,4632000000.0,476000000.0,-1997000000.0,1492000000.0,,,,476000000.0,-1997000000.0,1492000000.0,-29000000.0,672000000.0,672000000.0,,-188000000.0,,,,,-2342000000.0,-4157000000.0,-5000000.0,,2000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2012.0,Q1,2012-01-01,2012-03-31,2013-04-29 17:26:13+00:00,-9000000.0,226000000.0,312000000.0,,-152000000.0,,594000000.0,-93000000.0,-168000000.0,212000000.0,,,,-93000000.0,-168000000.0,212000000.0,-49000000.0,116000000.0,116000000.0,,22000000.0,,,,,-471000000.0,-680000000.0,-7000000.0,,
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2013.0,Q4,2013-10-01,2013-12-31,,-8000000.0,266000000.0,11000000.0,,6000000.0,,854000000.0,210000000.0,-554000000.0,350000000.0,,,,210000000.0,-554000000.0,350000000.0,6000000.0,17000000.0,17000000.0,,61000000.0,,,,,-557000000.0,-645000000.0,1000000.0,,
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2013.0,FY,2013-01-01,2013-12-31,2015-02-24 16:54:26+00:00,-72000000.0,930000000.0,36000000.0,,154000000.0,1000000.0,3263000000.0,620000000.0,-2058000000.0,1445000000.0,,,,620000000.0,-2058000000.0,1445000000.0,7000000.0,147000000.0,147000000.0,,214000000.0,,,,,-2023000000.0,-2618000000.0,-6000000.0,-20000000.0,1000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2013.0,Q3TTM,2012-10-01,2013-09-30,,-64000000.0,917000000.0,273000000.0,,183000000.0,2000000.0,2906000000.0,268000000.0,-1742000000.0,1438000000.0,,,,268000000.0,-1742000000.0,1438000000.0,-36000000.0,-1272000000.0,-1272000000.0,,1610000000.0,,,,,-1952000000.0,-2615000000.0,-5000000.0,-20000000.0,1000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2013.0,Q3,2013-07-01,2013-09-30,,-61000000.0,225000000.0,6000000.0,,103000000.0,,984000000.0,184000000.0,-631000000.0,485000000.0,,,,184000000.0,-631000000.0,485000000.0,38000000.0,27000000.0,27000000.0,,130000000.0,,,,,-576000000.0,-775000000.0,-5000000.0,-20000000.0,
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-29 14:17:02+00:00,-64000000.0,664000000.0,25000000.0,,148000000.0,1000000.0,2409000000.0,410000000.0,-1504000000.0,1095000000.0,,,,410000000.0,-1504000000.0,1095000000.0,1000000.0,130000000.0,130000000.0,,153000000.0,,,,,-1466000000.0,-1973000000.0,-7000000.0,-20000000.0,1000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2013.0,Q2TTM,2012-07-01,2013-06-30,,-3000000.0,929000000.0,320000000.0,,-48000000.0,3000000.0,2606000000.0,-323000000.0,-1464000000.0,1182000000.0,,,,-323000000.0,-1464000000.0,1182000000.0,-605000000.0,-1332000000.0,-1332000000.0,,1633000000.0,,,,,-1782000000.0,-2929000000.0,-3000000.0,,1000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2013.0,Q2,2013-04-01,2013-06-30,,-3000000.0,217000000.0,15000000.0,,22000000.0,1000000.0,893000000.0,230000000.0,-474000000.0,251000000.0,,,,230000000.0,-474000000.0,251000000.0,7000000.0,111000000.0,111000000.0,,-99000000.0,,,,,-487000000.0,-666000000.0,2000000.0,,1000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-30 15:47:27+00:00,-3000000.0,439000000.0,19000000.0,,45000000.0,1000000.0,1425000000.0,226000000.0,-873000000.0,610000000.0,,,,226000000.0,-873000000.0,610000000.0,-37000000.0,103000000.0,103000000.0,,23000000.0,,,,,-890000000.0,-1198000000.0,-2000000.0,,1000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2013.0,Q1TTM,2012-04-01,2013-03-31,,,951000000.0,322000000.0,,-6000000.0,2000000.0,3782000000.0,113000000.0,-1390000000.0,1294000000.0,,,,113000000.0,-1390000000.0,1294000000.0,17000000.0,-1308000000.0,-1308000000.0,,1657000000.0,,,,,-1712000000.0,-3667000000.0,-4000000.0,,
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2013.0,Q1,2013-01-01,2013-03-31,2014-04-30 14:55:07+00:00,,222000000.0,4000000.0,,23000000.0,,532000000.0,-4000000.0,-399000000.0,359000000.0,,,,-4000000.0,-399000000.0,359000000.0,-44000000.0,-8000000.0,-8000000.0,,122000000.0,,,,,-403000000.0,-532000000.0,-4000000.0,,0.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2014.0,FY,2014-01-01,2014-12-31,2017-02-21 16:08:51+00:00,-33000000.0,903000000.0,1429000000.0,,-92000000.0,6000000.0,2949000000.0,-808000000.0,-660000000.0,1387000000.0,,,,-808000000.0,-660000000.0,1387000000.0,-81000000.0,900000000.0,900000000.0,,-324000000.0,,0.0,,0.0,-2095000000.0,-3752000000.0,-11000000.0,,39000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2014.0,Q4,2014-10-01,2014-12-31,,-12000000.0,238000000.0,4000000.0,,-329000000.0,2000000.0,873000000.0,-153000000.0,-546000000.0,317000000.0,,,,-153000000.0,-546000000.0,317000000.0,-382000000.0,360000000.0,360000000.0,,48000000.0,,,,,-538000000.0,-1027000000.0,-1000000.0,,
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-04 13:15:03+00:00,-21000000.0,665000000.0,1425000000.0,,237000000.0,4000000.0,2076000000.0,-655000000.0,-114000000.0,1070000000.0,,,,-655000000.0,-114000000.0,1070000000.0,301000000.0,540000000.0,540000000.0,,-372000000.0,,0.0,,,-1557000000.0,-2725000000.0,-10000000.0,,39000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2014.0,Q3TTM,2013-10-01,2014-09-30,,-29000000.0,931000000.0,1436000000.0,,243000000.0,4000000.0,2930000000.0,-445000000.0,-668000000.0,1420000000.0,,,,-445000000.0,-668000000.0,1420000000.0,307000000.0,557000000.0,557000000.0,,-311000000.0,,,,,-2114000000.0,-3370000000.0,-9000000.0,,39000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2014.0,Q3,2014-07-01,2014-09-30,,-6000000.0,228000000.0,604000000.0,,-152000000.0,2000000.0,942000000.0,-39000000.0,62000000.0,337000000.0,,,,-39000000.0,62000000.0,337000000.0,360000000.0,278000000.0,278000000.0,,-17000000.0,,,,,-536000000.0,-973000000.0,-10000000.0,,
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2014.0,Q2TTM,2013-07-01,2014-06-30,,-84000000.0,928000000.0,838000000.0,,498000000.0,2000000.0,2972000000.0,-222000000.0,-1361000000.0,1568000000.0,,,,-222000000.0,-1361000000.0,1568000000.0,-15000000.0,306000000.0,306000000.0,,-164000000.0,,,,,-2154000000.0,-3172000000.0,-4000000.0,-20000000.0,39000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2014.0,Q2,2014-04-01,2014-06-30,,-15000000.0,213000000.0,2000000.0,,151000000.0,2000000.0,572000000.0,34000000.0,-473000000.0,368000000.0,,,,34000000.0,-473000000.0,368000000.0,-71000000.0,-22000000.0,-22000000.0,,26000000.0,,,,,-460000000.0,-541000000.0,1000000.0,,
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-05 11:38:50+00:00,-15000000.0,437000000.0,821000000.0,,389000000.0,2000000.0,1134000000.0,-616000000.0,-176000000.0,733000000.0,,,,-616000000.0,-176000000.0,733000000.0,-59000000.0,262000000.0,262000000.0,,-355000000.0,,,,,-1021000000.0,-1752000000.0,0.0,,39000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2014.0,Q1TTM,2013-04-01,2014-03-31,,-72000000.0,932000000.0,851000000.0,,369000000.0,1000000.0,3293000000.0,-26000000.0,-1362000000.0,1451000000.0,,,,-26000000.0,-1362000000.0,1451000000.0,63000000.0,439000000.0,439000000.0,,-289000000.0,,,,,-2181000000.0,-3297000000.0,-3000000.0,-20000000.0,40000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2014.0,Q1,2014-01-01,2014-03-31,2015-05-06 11:59:15+00:00,,224000000.0,819000000.0,,238000000.0,0.0,562000000.0,-650000000.0,297000000.0,365000000.0,,,,-650000000.0,297000000.0,365000000.0,12000000.0,284000000.0,284000000.0,,-381000000.0,,,,,-561000000.0,-1211000000.0,-1000000.0,,39000000.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2015.0,FY,2015-01-01,2015-12-31,2018-02-20 16:44:37+00:00,-125000000.0,917000000.0,90000000.0,,-1318000000.0,819000000.0,2599000000.0,380000000.0,-1598000000.0,1209000000.0,,,,380000000.0,-1598000000.0,1209000000.0,-9000000.0,-3362000000.0,-3362000000.0,,4972000000.0,,57000000.0,,0.0,-1620000000.0,-3026000000.0,-12000000.0,,0.0
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2015.0,Q4,2015-10-01,2015-12-31,,,196000000.0,4000000.0,,74000000.0,2000000.0,466000000.0,-9000000.0,-313000000.0,320000000.0,,,,-9000000.0,-313000000.0,320000000.0,-2000000.0,-663000000.0,-663000000.0,,713000000.0,,,,,-317000000.0,-476000000.0,-1000000.0,,
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-01 16:13:00+00:00,-125000000.0,721000000.0,86000000.0,,-1392000000.0,817000000.0,2133000000.0,389000000.0,-1285000000.0,889000000.0,,,,389000000.0,-1285000000.0,889000000.0,-7000000.0,-2699000000.0,-2699000000.0,,4259000000.0,,57000000.0,,0.0,-1303000000.0,-2550000000.0,-11000000.0,,
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2015.0,Q3TTM,2014-10-01,2015-09-30,,-137000000.0,959000000.0,90000000.0,,-1721000000.0,819000000.0,3006000000.0,236000000.0,-1831000000.0,1206000000.0,,,,236000000.0,-1831000000.0,1206000000.0,-389000000.0,-2339000000.0,-2339000000.0,,4307000000.0,,57000000.0,,,-1841000000.0,-3577000000.0,-12000000.0,,
Newfield Exploration Co,NFX,T8W3X1PFLPW2YE0UIP44,912750,2015.0,Q3,2015-07-01,2015-09-30,,-124000000.0,236000000.0,57000000.0,,-596000000.0,,526000000.0,40000000.0,-387000000.0,312000000.0,,,,40000000.0,-387000000.0,312000000.0,-35000000.0,-1227000000.0,-1227000000.0,,1899000000.0,,57000000.0,,,-377000000.0,-479000000.0,-7000000.0,,
