company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,assetretirementandlitigationobligation,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,customerdeposits,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,noncurrentnotereceivables,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingliabilities,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2008.0,FY,,2008-12-31,2010-02-26 17:20:43+00:00,813000000.0,943000000.0,,0.0,1697000000.0,92000000.0,,4782000000.0,,54000000.0,126000000.0,831000000.0,167000000.0,6554000000.0,842000000.0,16567000000.0,216000000.0,2231000000.0,1495000000.0,,731000000.0,423000000.0,,107000000.0,2498000000.0,438000000.0,,2181000000.0,1554000000.0,,22671000000.0,6963000000.0,2608000000.0,3077000000.0,6963000000.0,7179000000.0,15492000000.0,22671000000.0,3496000000.0,12415000000.0,
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2009.0,FY,,2009-12-31,2011-02-24 12:28:24+00:00,694000000.0,791000000.0,,-13000000.0,1686000000.0,622000000.0,,5414000000.0,,54000000.0,101000000.0,831000000.0,129000000.0,7941000000.0,782000000.0,17610000000.0,204000000.0,2648000000.0,1165000000.0,,647000000.0,528000000.0,,110000000.0,2290000000.0,491000000.0,,2455000000.0,224000000.0,,23702000000.0,7856000000.0,2842000000.0,1711000000.0,7856000000.0,8060000000.0,15642000000.0,23702000000.0,3250000000.0,13931000000.0,
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2009.0,Q3,,2009-09-30,2009-11-09 13:49:01+00:00,443000000.0,666000000.0,,-21000000.0,1745000000.0,563000000.0,0.0,5394000000.0,,135000000.0,107000000.0,831000000.0,138000000.0,7321000000.0,857000000.0,17272000000.0,206000000.0,2524000000.0,1477000000.0,,694000000.0,495000000.0,,183000000.0,2573000000.0,555000000.0,,2467000000.0,563000000.0,,23594000000.0,7840000000.0,2780000000.0,1926000000.0,7840000000.0,8046000000.0,15548000000.0,23594000000.0,3542000000.0,13622000000.0,
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2009.0,Q2,,2009-06-30,2009-08-10 14:44:20+00:00,523000000.0,815000000.0,,-13000000.0,1725000000.0,251000000.0,0.0,4837000000.0,,131000000.0,,831000000.0,150000000.0,7321000000.0,733000000.0,17006000000.0,207000000.0,2289000000.0,1486000000.0,,865000000.0,671000000.0,,126000000.0,2539000000.0,470000000.0,,2323000000.0,1094000000.0,,23190000000.0,7147000000.0,2664000000.0,2545000000.0,7147000000.0,7354000000.0,15836000000.0,23190000000.0,3520000000.0,13291000000.0,
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2010.0,FY,,2010-12-31,2012-02-28 16:43:40+00:00,651000000.0,1133000000.0,,-17000000.0,1794000000.0,545000000.0,0.0,5522000000.0,,63000000.0,100000000.0,411000000.0,7000000.0,7313000000.0,707000000.0,17853000000.0,154000000.0,2972000000.0,1045000000.0,,376000000.0,543000000.0,,107000000.0,2350000000.0,615000000.0,,2225000000.0,424000000.0,129000000.0,23511000000.0,7730000000.0,2890000000.0,1888000000.0,7730000000.0,7884000000.0,15627000000.0,23511000000.0,2768000000.0,13739000000.0,
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2010.0,Q3,,2010-09-30,2010-11-08 17:24:24+00:00,414000000.0,809000000.0,,-10000000.0,1821000000.0,608000000.0,0.0,5498000000.0,,153000000.0,99000000.0,411000000.0,9000000.0,7259000000.0,746000000.0,17655000000.0,155000000.0,3031000000.0,1076000000.0,,957000000.0,595000000.0,,174000000.0,2436000000.0,621000000.0,,2266000000.0,479000000.0,,23631000000.0,7754000000.0,3120000000.0,1914000000.0,7754000000.0,7909000000.0,15722000000.0,23631000000.0,2856000000.0,13808000000.0,
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2010.0,Q2,,2010-06-30,2010-08-09 15:16:59+00:00,465000000.0,880000000.0,,-13000000.0,1811000000.0,506000000.0,0.0,5478000000.0,,129000000.0,98000000.0,831000000.0,113000000.0,7653000000.0,676000000.0,17747000000.0,209000000.0,2815000000.0,1132000000.0,,768000000.0,591000000.0,,123000000.0,2394000000.0,544000000.0,,2526000000.0,354000000.0,,23915000000.0,7991000000.0,2830000000.0,1760000000.0,7991000000.0,8200000000.0,15715000000.0,23915000000.0,3338000000.0,13955000000.0,
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2010.0,Q1,,2010-03-31,2010-05-10 12:23:52+00:00,427000000.0,753000000.0,,-4000000.0,1775000000.0,360000000.0,0.0,5439000000.0,,187000000.0,97000000.0,831000000.0,124000000.0,7743000000.0,635000000.0,17671000000.0,209000000.0,2696000000.0,1181000000.0,,910000000.0,560000000.0,,165000000.0,2404000000.0,543000000.0,,2466000000.0,204000000.0,,23688000000.0,7901000000.0,2658000000.0,1640000000.0,7901000000.0,8110000000.0,15578000000.0,23688000000.0,3359000000.0,13938000000.0,
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2011.0,FY,,2011-12-31,2013-03-01 12:15:39+00:00,693000000.0,866000000.0,,-50000000.0,1930000000.0,255000000.0,0.0,5600000000.0,20000000.0,65000000.0,98000000.0,411000000.0,7000000.0,6677000000.0,712000000.0,18127000000.0,149000000.0,3394000000.0,1344000000.0,,327000000.0,501000000.0,,101000000.0,2805000000.0,447000000.0,,2369000000.0,327000000.0,115000000.0,23645000000.0,7919000000.0,2295000000.0,1785000000.0,7919000000.0,8068000000.0,15577000000.0,23645000000.0,3223000000.0,13792000000.0,
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2011.0,Q1,,2011-03-31,2011-05-10 15:02:12+00:00,401000000.0,827000000.0,,-20000000.0,1853000000.0,573000000.0,0.0,5542000000.0,,134000000.0,100000000.0,411000000.0,7000000.0,7123000000.0,572000000.0,17888000000.0,155000000.0,3026000000.0,1057000000.0,,743000000.0,560000000.0,,153000000.0,2308000000.0,553000000.0,,2203000000.0,489000000.0,,23329000000.0,7725000000.0,2715000000.0,1837000000.0,7725000000.0,7880000000.0,15449000000.0,23329000000.0,2726000000.0,13612000000.0,
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2012.0,FY,,2012-12-31,2014-03-03 11:59:22+00:00,533000000.0,716000000.0,,-8000000.0,1938000000.0,184000000.0,0.0,5618000000.0,170000000.0,49000000.0,107000000.0,411000000.0,14000000.0,5802000000.0,570000000.0,15348000000.0,151000000.0,3256000000.0,1138000000.0,,345000000.0,360000000.0,1611000000.0,1282000000.0,2861000000.0,643000000.0,,1006000000.0,355000000.0,,22230000000.0,6616000000.0,3596000000.0,2686000000.0,6616000000.0,6767000000.0,15463000000.0,22230000000.0,3286000000.0,12777000000.0,
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2012.0,Q3,,2012-09-30,2012-11-09 13:11:50+00:00,458000000.0,870000000.0,0.0,2000000.0,1971000000.0,298000000.0,0.0,5613000000.0,0.0,163000000.0,96000000.0,411000000.0,14000000.0,6781000000.0,756000000.0,17833000000.0,152000000.0,3459000000.0,1152000000.0,0.0,348000000.0,473000000.0,,145000000.0,2834000000.0,563000000.0,0.0,2259000000.0,211000000.0,134000000.0,23498000000.0,7874000000.0,2406000000.0,1546000000.0,7874000000.0,8026000000.0,15472000000.0,23498000000.0,3259000000.0,13926000000.0,0.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2012.0,Q2,,2012-06-30,2012-08-08 16:45:17+00:00,479000000.0,860000000.0,0.0,-30000000.0,1910000000.0,117000000.0,0.0,5602000000.0,0.0,141000000.0,97000000.0,411000000.0,12000000.0,6678000000.0,686000000.0,17690000000.0,145000000.0,3274000000.0,1251000000.0,0.0,335000000.0,564000000.0,,113000000.0,2713000000.0,564000000.0,0.0,1983000000.0,209000000.0,156000000.0,22980000000.0,7555000000.0,2154000000.0,1603000000.0,7555000000.0,7700000000.0,15280000000.0,22980000000.0,3136000000.0,13677000000.0,0.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2013.0,Q3,,2013-09-30,2013-11-08 17:00:49+00:00,414000000.0,804000000.0,0.0,-19000000.0,2095000000.0,169000000.0,0.0,5626000000.0,43000000.0,159000000.0,106000000.0,411000000.0,19000000.0,5274000000.0,581000000.0,15834000000.0,151000000.0,3487000000.0,1042000000.0,37000000.0,281000000.0,404000000.0,1395000000.0,1261000000.0,2848000000.0,534000000.0,,967000000.0,884000000.0,,22385000000.0,6574000000.0,3273000000.0,3228000000.0,6574000000.0,6725000000.0,15660000000.0,22385000000.0,3315000000.0,12432000000.0,0.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2013.0,Q2,,2013-06-30,2013-08-09 16:40:23+00:00,428000000.0,808000000.0,0.0,-9000000.0,2051000000.0,150000000.0,0.0,5621000000.0,157000000.0,123000000.0,110000000.0,411000000.0,18000000.0,5274000000.0,511000000.0,15601000000.0,151000000.0,3415000000.0,1140000000.0,38000000.0,296000000.0,433000000.0,1486000000.0,1283000000.0,2838000000.0,585000000.0,,762000000.0,909000000.0,,22276000000.0,6374000000.0,3408000000.0,3286000000.0,6374000000.0,6525000000.0,15751000000.0,22276000000.0,3305000000.0,12465000000.0,0.0
