company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2009.0,Q3,2009-07-01,2009-09-30,,,24000000.0,,,,,-91000000.0,570000000.0,13000000.0,,669000000.0,62000000.0,-2000000.0,,,,669000000.0,62000000.0,-2000000.0,729000000.0,229000000.0,229000000.0,,-164000000.0,,11000000.0,86000000.0,,,,,,51000000.0,
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-09 15:16:59+00:00,,32000000.0,,,,4000000.0,-83000000.0,47000000.0,37000000.0,,264000000.0,618000000.0,321000000.0,,,,264000000.0,618000000.0,321000000.0,1203000000.0,313000000.0,313000000.0,,59000000.0,,35000000.0,180000000.0,,,,,,579000000.0,0.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2009.0,Q2TTM,2008-07-01,2009-06-30,,,61000000.0,106000000.0,409000000.0,705000000.0,,222000000.0,126000000.0,1127000000.0,,-596000000.0,-2082000000.0,1427000000.0,,,,-596000000.0,-2082000000.0,1427000000.0,-1251000000.0,591000000.0,591000000.0,,-152000000.0,,-264000000.0,-681000000.0,-520000000.0,-1896000000.0,-1140000000.0,-12000000.0,-16000000.0,598000000.0,
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2009.0,Q2,2009-04-01,2009-06-30,,,16000000.0,,,,2000000.0,56000000.0,19000000.0,16000000.0,,125000000.0,210000000.0,276000000.0,,,,125000000.0,210000000.0,276000000.0,611000000.0,168000000.0,168000000.0,,36000000.0,,32000000.0,90000000.0,,,,,,176000000.0,
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2009.0,Q1,2009-01-01,2009-03-31,2010-05-10 12:23:52+00:00,,16000000.0,,,,2000000.0,-139000000.0,28000000.0,21000000.0,,139000000.0,408000000.0,45000000.0,,,,139000000.0,408000000.0,45000000.0,592000000.0,145000000.0,145000000.0,,23000000.0,,3000000.0,90000000.0,,,,,,403000000.0,
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2010.0,Q4,2010-10-01,2010-12-31,,,22000000.0,-92000000.0,867000000.0,746000000.0,,516000000.0,20000000.0,-5000000.0,-52000000.0,-1186000000.0,-1521000000.0,1292000000.0,,,,-1186000000.0,-1521000000.0,1292000000.0,-1415000000.0,54000000.0,54000000.0,,-46000000.0,8000000.0,-69000000.0,-659000000.0,-271000000.0,-1042000000.0,-431000000.0,-15000000.0,-52000000.0,-146000000.0,7000000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2010.0,FY,2010-01-01,2010-12-31,2013-03-01 12:15:39+00:00,,77000000.0,-92000000.0,867000000.0,746000000.0,,301000000.0,80000000.0,0.0,,-804000000.0,-1096000000.0,1823000000.0,,,,-804000000.0,-1096000000.0,1823000000.0,-77000000.0,151000000.0,151000000.0,,548000000.0,-10000000.0,-66000000.0,-376000000.0,-271000000.0,-1042000000.0,-431000000.0,-15000000.0,-52000000.0,256000000.0,27000000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-08 15:41:26+00:00,,55000000.0,,,,,-215000000.0,60000000.0,5000000.0,52000000.0,382000000.0,425000000.0,531000000.0,0.0,0.0,0.0,382000000.0,425000000.0,531000000.0,1338000000.0,97000000.0,97000000.0,0.0,594000000.0,-18000000.0,3000000.0,283000000.0,,,,,,402000000.0,20000000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2010.0,Q3TTM,2009-10-01,2010-09-30,,,77000000.0,9000000.0,922000000.0,708000000.0,-4000000.0,569000000.0,142000000.0,586000000.0,52000000.0,-207000000.0,-2036000000.0,2179000000.0,,,,-207000000.0,-2036000000.0,2179000000.0,-64000000.0,179000000.0,179000000.0,,646000000.0,-18000000.0,-113000000.0,376000000.0,-383000000.0,-1710000000.0,-1345000000.0,,,152000000.0,22000000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2010.0,Q3,2010-07-01,2010-09-30,,,24000000.0,,,,,-136000000.0,17000000.0,5000000.0,52000000.0,173000000.0,174000000.0,313000000.0,,,,173000000.0,174000000.0,313000000.0,660000000.0,-164000000.0,-164000000.0,,589000000.0,-18000000.0,,95000000.0,,,22000000.0,,,174000000.0,
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-09 16:32:59+00:00,,31000000.0,,,,,-79000000.0,43000000.0,,,209000000.0,251000000.0,218000000.0,0.0,0.0,0.0,209000000.0,251000000.0,218000000.0,678000000.0,261000000.0,261000000.0,0.0,5000000.0,,3000000.0,188000000.0,,,-22000000.0,,,228000000.0,20000000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2010.0,Q2TTM,2009-07-01,2010-06-30,,,77000000.0,9000000.0,922000000.0,708000000.0,-4000000.0,614000000.0,695000000.0,594000000.0,,289000000.0,-2148000000.0,1864000000.0,,,,289000000.0,-2148000000.0,1864000000.0,5000000.0,572000000.0,572000000.0,,-107000000.0,,-102000000.0,367000000.0,-383000000.0,-1710000000.0,-1367000000.0,,,29000000.0,22000000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2010.0,Q2,2010-04-01,2010-06-30,,,9000000.0,,,,,9000000.0,23000000.0,,,128000000.0,111000000.0,186000000.0,,,,128000000.0,111000000.0,186000000.0,425000000.0,155000000.0,155000000.0,,13000000.0,,-21000000.0,95000000.0,,,10000000.0,,,112000000.0,20000000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2010.0,Q1,2010-01-01,2010-03-31,2011-05-10 15:02:12+00:00,,22000000.0,,,,,-88000000.0,20000000.0,,,81000000.0,140000000.0,32000000.0,,,,81000000.0,140000000.0,32000000.0,253000000.0,106000000.0,106000000.0,,-8000000.0,,24000000.0,93000000.0,,,-32000000.0,,,116000000.0,
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2010.0,Q1TTM,2009-04-01,2010-03-31,,,84000000.0,9000000.0,922000000.0,708000000.0,-2000000.0,661000000.0,691000000.0,610000000.0,,286000000.0,-2049000000.0,1954000000.0,,,,286000000.0,-2049000000.0,1954000000.0,191000000.0,585000000.0,585000000.0,,-84000000.0,,-49000000.0,362000000.0,-383000000.0,-1710000000.0,-1377000000.0,,,93000000.0,2000000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2011.0,Q4,2011-10-01,2011-12-31,,,9000000.0,-61000000.0,800000000.0,602000000.0,,637000000.0,16000000.0,,,-1280000000.0,-1291000000.0,1120000000.0,-100000000.0,-99000000.0,379000000.0,-1380000000.0,-1390000000.0,1499000000.0,-1271000000.0,26000000.0,-63000000.0,89000000.0,-65000000.0,5000000.0,-29000000.0,-665000000.0,-220000000.0,-881000000.0,-636000000.0,,,-111000000.0,-50000000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2011.0,FY,2011-01-01,2011-12-31,2014-03-03 11:59:22+00:00,,77000000.0,-61000000.0,800000000.0,602000000.0,,310000000.0,65000000.0,0.0,,-1020000000.0,-949000000.0,1499000000.0,-100000000.0,-99000000.0,379000000.0,-1120000000.0,-1048000000.0,1878000000.0,-290000000.0,526000000.0,437000000.0,89000000.0,73000000.0,-68000000.0,-47000000.0,-381000000.0,-220000000.0,-881000000.0,-636000000.0,,,199000000.0,
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-09 13:11:50+00:00,,68000000.0,,,,,-327000000.0,49000000.0,,,260000000.0,342000000.0,379000000.0,,,,260000000.0,342000000.0,379000000.0,981000000.0,500000000.0,500000000.0,,138000000.0,-73000000.0,-18000000.0,284000000.0,,,0.0,,,310000000.0,50000000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2011.0,Q3TTM,2010-10-01,2011-09-30,,,90000000.0,-92000000.0,867000000.0,746000000.0,,189000000.0,69000000.0,-5000000.0,-52000000.0,-926000000.0,-1179000000.0,1671000000.0,,,,-926000000.0,-1179000000.0,1671000000.0,-434000000.0,554000000.0,554000000.0,,92000000.0,-65000000.0,-87000000.0,-375000000.0,-271000000.0,-1042000000.0,-431000000.0,-15000000.0,-52000000.0,164000000.0,57000000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2011.0,Q3,2011-07-01,2011-09-30,,,22000000.0,,,,,-201000000.0,17000000.0,,,112000000.0,64000000.0,233000000.0,,,,112000000.0,64000000.0,233000000.0,409000000.0,287000000.0,287000000.0,,125000000.0,,-9000000.0,95000000.0,,,,,,72000000.0,1000000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-08 16:45:17+00:00,,46000000.0,,,,,-126000000.0,32000000.0,0.0,,148000000.0,278000000.0,146000000.0,,,,148000000.0,278000000.0,146000000.0,572000000.0,213000000.0,213000000.0,,13000000.0,-73000000.0,-9000000.0,189000000.0,,,0.0,,,238000000.0,49000000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2011.0,Q2TTM,2010-07-01,2011-06-30,,,92000000.0,-92000000.0,867000000.0,746000000.0,,254000000.0,69000000.0,,,-865000000.0,-1069000000.0,1751000000.0,,,,-865000000.0,-1069000000.0,1751000000.0,-183000000.0,103000000.0,103000000.0,,556000000.0,-83000000.0,-78000000.0,-375000000.0,-271000000.0,-1042000000.0,-409000000.0,-15000000.0,-52000000.0,266000000.0,56000000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2011.0,Q2,2011-04-01,2011-06-30,,,24000000.0,,,,,129000000.0,15000000.0,,,109000000.0,101000000.0,305000000.0,,,,109000000.0,101000000.0,305000000.0,515000000.0,139000000.0,139000000.0,,13000000.0,,-8000000.0,94000000.0,,,,,,60000000.0,49000000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2011.0,Q1,2011-01-01,2011-03-31,2012-05-10 11:25:28+00:00,,22000000.0,,,,,-255000000.0,17000000.0,,,39000000.0,177000000.0,-159000000.0,,,,39000000.0,177000000.0,-159000000.0,57000000.0,74000000.0,74000000.0,,0.0,-73000000.0,-1000000.0,95000000.0,,,,,,178000000.0,0.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2011.0,Q1TTM,2010-04-01,2011-03-31,,,77000000.0,-92000000.0,867000000.0,746000000.0,,134000000.0,77000000.0,,,-846000000.0,-1059000000.0,1632000000.0,,,,-846000000.0,-1059000000.0,1632000000.0,-273000000.0,119000000.0,119000000.0,,556000000.0,-83000000.0,-91000000.0,-374000000.0,-271000000.0,-1042000000.0,-399000000.0,-15000000.0,-52000000.0,318000000.0,27000000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2012.0,Q4,2012-10-01,2012-12-31,,,27000000.0,1000000.0,778000000.0,167000000.0,,-264000000.0,,,,-119000000.0,-314000000.0,314000000.0,,-34000000.0,64000000.0,-119000000.0,-348000000.0,378000000.0,-89000000.0,-592000000.0,573000000.0,-1165000000.0,-189000000.0,,-9000000.0,-99000000.0,-62000000.0,-301000000.0,-11000000.0,-9000000.0,,58000000.0,
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2012.0,Q3TTM,2011-10-01,2012-09-30,,,85000000.0,-61000000.0,800000000.0,1068000000.0,,1005000000.0,16000000.0,886000000.0,,-1587000000.0,-2130000000.0,2210000000.0,-100000000.0,-222000000.0,601000000.0,-1687000000.0,-2352000000.0,2811000000.0,-1228000000.0,207000000.0,449000000.0,-242000000.0,-397000000.0,5000000.0,-91000000.0,-954000000.0,-561000000.0,-1643000000.0,-1533000000.0,-7000000.0,,215000000.0,-50000000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2012.0,Q3,2012-07-01,2012-09-30,,,27000000.0,,,466000000.0,,484000000.0,,886000000.0,,-2000000.0,-290000000.0,426000000.0,,-59000000.0,125000000.0,-2000000.0,-349000000.0,551000000.0,200000000.0,374000000.0,311000000.0,63000000.0,-862000000.0,115000000.0,476000000.0,-99000000.0,-135000000.0,-762000000.0,-897000000.0,-7000000.0,,131000000.0,
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2012.0,Q2TTM,2011-07-01,2012-06-30,,,80000000.0,-61000000.0,800000000.0,602000000.0,,320000000.0,33000000.0,,,-1473000000.0,-1776000000.0,2017000000.0,-100000000.0,-163000000.0,476000000.0,-1573000000.0,-1939000000.0,2493000000.0,-1019000000.0,120000000.0,425000000.0,-305000000.0,590000000.0,-110000000.0,-576000000.0,-760000000.0,-426000000.0,-881000000.0,-636000000.0,,,156000000.0,-49000000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2012.0,Q2,2012-04-01,2012-06-30,,,23000000.0,,,,,52000000.0,,,,-397000000.0,-763000000.0,581000000.0,,-64000000.0,97000000.0,-397000000.0,-827000000.0,678000000.0,-546000000.0,210000000.0,604000000.0,-394000000.0,-98000000.0,-115000000.0,-539000000.0,-282000000.0,-206000000.0,,,,,-2000000.0,-16000000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2012.0,Q1,2012-01-01,2012-03-31,2012-05-10 11:25:28+00:00,,26000000.0,,,,,-168000000.0,0.0,,,92000000.0,214000000.0,83000000.0,,,,92000000.0,214000000.0,83000000.0,389000000.0,-403000000.0,-403000000.0,,628000000.0,0.0,1000000.0,92000000.0,,,,,,197000000.0,16000000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2012.0,Q1TTM,2011-04-01,2012-03-31,,,81000000.0,-61000000.0,800000000.0,602000000.0,,397000000.0,48000000.0,,,-967000000.0,-912000000.0,1741000000.0,-100000000.0,-99000000.0,379000000.0,-1067000000.0,-1011000000.0,2120000000.0,42000000.0,49000000.0,-40000000.0,89000000.0,701000000.0,5000000.0,-45000000.0,-384000000.0,-220000000.0,-881000000.0,-636000000.0,,,218000000.0,16000000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2013.0,Q4,2013-10-01,2013-12-31,,,31000000.0,8000000.0,717000000.0,166000000.0,,-11000000.0,,646000000.0,,147000000.0,-449000000.0,421000000.0,,-241000000.0,-42000000.0,147000000.0,-690000000.0,379000000.0,-164000000.0,599000000.0,610000000.0,-11000000.0,-375000000.0,,-14000000.0,-98000000.0,-67000000.0,-436000000.0,-399000000.0,-2000000.0,,68000000.0,
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2013.0,Q3TTM,2012-10-01,2013-09-30,,,91000000.0,1000000.0,778000000.0,667000000.0,,-89000000.0,,,,-415000000.0,-1305000000.0,1529000000.0,,-76000000.0,163000000.0,-415000000.0,-1381000000.0,1692000000.0,-104000000.0,-335000000.0,1042000000.0,-1377000000.0,-182000000.0,,-44000000.0,-395000000.0,-209000000.0,-1244000000.0,-11000000.0,-9000000.0,,192000000.0,
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2013.0,Q3,2013-07-01,2013-09-30,,,23000000.0,,,166000000.0,,-1000000.0,,-25000000.0,,-131000000.0,-385000000.0,486000000.0,,-11000000.0,60000000.0,-131000000.0,-396000000.0,546000000.0,19000000.0,304000000.0,307000000.0,-3000000.0,-9000000.0,-7000000.0,-12000000.0,-99000000.0,-50000000.0,-368000000.0,,,,45000000.0,
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-10 14:31:17+00:00,,64000000.0,,,500000000.0,,175000000.0,0.0,0.0,,-296000000.0,-991000000.0,1215000000.0,0.0,-42000000.0,99000000.0,-296000000.0,-1033000000.0,1314000000.0,-15000000.0,257000000.0,469000000.0,-212000000.0,7000000.0,,-35000000.0,-296000000.0,-147000000.0,-943000000.0,0.0,,,134000000.0,
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2013.0,Q2TTM,2012-07-01,2013-06-30,,,95000000.0,1000000.0,778000000.0,967000000.0,,396000000.0,,911000000.0,,-286000000.0,-1210000000.0,1469000000.0,,-124000000.0,228000000.0,-286000000.0,-1334000000.0,1697000000.0,77000000.0,-265000000.0,1046000000.0,-1311000000.0,-1035000000.0,122000000.0,444000000.0,-395000000.0,-294000000.0,-1638000000.0,-908000000.0,-16000000.0,,278000000.0,
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2013.0,Q2,2013-04-01,2013-06-30,,,15000000.0,,,334000000.0,,300000000.0,,25000000.0,,-66000000.0,-315000000.0,387000000.0,,-19000000.0,2000000.0,-66000000.0,-334000000.0,389000000.0,-11000000.0,96000000.0,106000000.0,-10000000.0,-368000000.0,7000000.0,265000000.0,-98000000.0,-62000000.0,-575000000.0,,,,57000000.0,
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-11 11:44:02+00:00,,41000000.0,,,334000000.0,,176000000.0,0.0,25000000.0,,-165000000.0,-606000000.0,729000000.0,0.0,-31000000.0,39000000.0,-165000000.0,-637000000.0,768000000.0,-34000000.0,-47000000.0,162000000.0,-209000000.0,16000000.0,7000000.0,-23000000.0,-197000000.0,-97000000.0,-575000000.0,0.0,,,89000000.0,
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2013.0,Q1TTM,2012-04-01,2013-03-31,,,103000000.0,1000000.0,778000000.0,633000000.0,,148000000.0,,886000000.0,,-617000000.0,-1658000000.0,1663000000.0,,-169000000.0,323000000.0,-617000000.0,-1827000000.0,1986000000.0,-458000000.0,-151000000.0,1544000000.0,-1695000000.0,-765000000.0,,-360000000.0,-579000000.0,-438000000.0,-1063000000.0,-908000000.0,-16000000.0,,219000000.0,-16000000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 11:06:25+00:00,,103000000.0,-27000000.0,646000000.0,710000000.0,,198000000.0,,1245000000.0,,127000000.0,-1856000000.0,1571000000.0,,139000000.0,-6000000.0,127000000.0,-1717000000.0,1565000000.0,-25000000.0,592000000.0,591000000.0,1000000.0,-33000000.0,-14000000.0,-152000000.0,-396000000.0,-405000000.0,-1785000000.0,-697000000.0,-11000000.0,,486000000.0,
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2014.0,Q4,2014-10-01,2014-12-31,,,,-27000000.0,646000000.0,,,,,261000000.0,,135000000.0,-505000000.0,363000000.0,,,-1000000.0,135000000.0,-505000000.0,362000000.0,-8000000.0,0.0,,0.0,,-14000000.0,-43000000.0,-100000000.0,-40000000.0,-475000000.0,-5000000.0,-7000000.0,,53000000.0,
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-06 17:27:59+00:00,,86000000.0,,,526000000.0,,65000000.0,,984000000.0,,-8000000.0,-1351000000.0,1208000000.0,0.0,139000000.0,-5000000.0,-8000000.0,-1212000000.0,1203000000.0,-17000000.0,543000000.0,546000000.0,-3000000.0,-15000000.0,,-109000000.0,-296000000.0,-365000000.0,-1310000000.0,-692000000.0,-4000000.0,,433000000.0,
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2014.0,Q3TTM,2013-10-01,2014-09-30,,,117000000.0,8000000.0,717000000.0,692000000.0,,54000000.0,,1630000000.0,,139000000.0,-1800000000.0,1629000000.0,,-102000000.0,-47000000.0,139000000.0,-1902000000.0,1582000000.0,-181000000.0,1142000000.0,1156000000.0,-14000000.0,-390000000.0,,-123000000.0,-394000000.0,-432000000.0,-1746000000.0,-1091000000.0,-6000000.0,,501000000.0,
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2014.0,Q3,2014-07-01,2014-09-30,,,28000000.0,,,177000000.0,,55000000.0,,-41000000.0,,-140000000.0,-429000000.0,550000000.0,,-13000000.0,-1000000.0,-140000000.0,-442000000.0,549000000.0,-33000000.0,295000000.0,296000000.0,-1000000.0,-6000000.0,,-7000000.0,-99000000.0,-75000000.0,-427000000.0,,,,80000000.0,
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2014.0,Q2TTM,2013-07-01,2014-06-30,,,112000000.0,8000000.0,717000000.0,681000000.0,,-2000000.0,,1646000000.0,,148000000.0,-1756000000.0,1565000000.0,,-100000000.0,14000000.0,148000000.0,-1856000000.0,1579000000.0,-129000000.0,1151000000.0,1167000000.0,-16000000.0,-393000000.0,-7000000.0,-128000000.0,-394000000.0,-407000000.0,-1687000000.0,-1091000000.0,-6000000.0,,466000000.0,
