company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othergains,otherincome,otheroperatingexpenses,otherrevenue,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
United Continental Holdings Inc,UAL,,100517,2010.0,Q1,2010-01-01,2010-03-31,2011-04-21 17:02:48+00:00,-0.49,-0.49,221000000.0,-0.49,,1000000.0,-82000000.0,-82000000.0,-82000000.0,3145000000.0,3814000000.0,,,1000000.0,24000000.0,,427000000.0,18000000.0,781000000.0,3145000000.0,1096000000.0,183000000.0,1000000.0,1020000000.0,76000000.0,-158000000.0,-82000000.0,4241000000.0,167300000.0,167300000.0,167300000.0
United Continental Holdings Inc,UAL,,100517,2011.0,Q4,2011-10-01,2011-12-31,,0.91,-1.06,390000000.0,-0.82,,-8000000.0,-81000000.0,730000000.0,572000000.0,13939000000.0,18271000000.0,-811000000.0,-653000000.0,653000000.0,511000000.0,935000000.0,828000000.0,369000000.0,1493000000.0,13939000000.0,5160000000.0,217000000.0,5000000.0,4180000000.0,45000000.0,-251000000.0,69000000.0,19099000000.0,329000000.0,329000000.0,371700000.0
United Continental Holdings Inc,UAL,,100517,2011.0,FY,2011-01-01,2011-12-31,2014-02-20 16:12:24+00:00,2.54,2.54,1547000000.0,2.26,,5000000.0,840000000.0,840000000.0,840000000.0,27111000000.0,33785000000.0,,,,-80000000.0,,3325000000.0,592000000.0,6038000000.0,27111000000.0,9999000000.0,917000000.0,20000000.0,8177000000.0,1822000000.0,-977000000.0,845000000.0,37110000000.0,329000000.0,329000000.0,371700000.0
United Continental Holdings Inc,UAL,,100517,2011.0,Q3YTD,2011-01-01,2011-09-30,,3.6,3.6,1157000000.0,3.08,,13000000.0,978000000.0,978000000.0,978000000.0,20360000000.0,25685000000.0,,,,-94000000.0,,2497000000.0,343000000.0,4545000000.0,20360000000.0,7822000000.0,707000000.0,15000000.0,6045000000.0,1777000000.0,-786000000.0,991000000.0,28182000000.0,330000000.0,330000000.0,386400000.0
United Continental Holdings Inc,UAL,,100517,2011.0,Q3TTM,2010-10-01,2011-09-30,,1.12,1.39,1560000000.0,1.61,,14000000.0,653000000.0,653000000.0,653000000.0,26397000000.0,33325000000.0,,,-1000000.0,-92000000.0,,3363000000.0,825000000.0,6211000000.0,26397000000.0,10291000000.0,957000000.0,22000000.0,8596000000.0,1695000000.0,-1027000000.0,668000000.0,36688000000.0,330000000.0,330000000.0,386400000.0
United Continental Holdings Inc,UAL,,100517,2011.0,Q2,2011-04-01,2011-06-30,2012-07-26 16:53:16+00:00,1.63,1.63,385000000.0,1.39,,4000000.0,538000000.0,538000000.0,538000000.0,6956000000.0,8993000000.0,,,,-29000000.0,,816000000.0,146000000.0,1514000000.0,6956000000.0,2853000000.0,242000000.0,5000000.0,2045000000.0,808000000.0,-266000000.0,542000000.0,9809000000.0,330100000.0,330100000.0,387100000.0
United Continental Holdings Inc,UAL,,100517,2011.0,Q2YTD,2011-01-01,2011-06-30,,1.63,1.63,773000000.0,1.39,,6000000.0,268000000.0,110000000.0,268000000.0,13172000000.0,16393000000.0,158000000.0,,,-252000000.0,,1618000000.0,223000000.0,3001000000.0,13172000000.0,4839000000.0,483000000.0,9000000.0,3997000000.0,842000000.0,-726000000.0,116000000.0,18011000000.0,330100000.0,330100000.0,387100000.0
United Continental Holdings Inc,UAL,,100517,2011.0,Q2TTM,2010-07-01,2011-06-30,,1.72,1.72,1185000000.0,1.67,,9000000.0,49000000.0,-109000000.0,49000000.0,19352000000.0,24279000000.0,158000000.0,,-1000000.0,-238000000.0,,2492000000.0,662000000.0,4714000000.0,19352000000.0,7419000000.0,738000000.0,19000000.0,6561000000.0,858000000.0,-957000000.0,-99000000.0,26771000000.0,330100000.0,330100000.0,387100000.0
United Continental Holdings Inc,UAL,,100517,2011.0,Q1TTM,2010-04-01,2011-03-31,,1.71,1.71,1246000000.0,1.57,,1000000.0,65000000.0,-93000000.0,65000000.0,19494000000.0,24654000000.0,158000000.0,,-1000000.0,-202000000.0,,2632000000.0,728000000.0,4884000000.0,19494000000.0,7792000000.0,841000000.0,18000000.0,6858000000.0,934000000.0,-1025000000.0,-91000000.0,27286000000.0,,,
United Continental Holdings Inc,UAL,,100517,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 17:01:57+00:00,-2.18,-2.18,1522000000.0,-2.18,,-1000000.0,-723000000.0,-723000000.0,-723000000.0,28235000000.0,33601000000.0,,,,12000000.0,,3551000000.0,1323000000.0,6033000000.0,28235000000.0,8917000000.0,798000000.0,23000000.0,8878000000.0,39000000.0,-763000000.0,-724000000.0,37152000000.0,331700000.0,331700000.0,331700000.0
United Continental Holdings Inc,UAL,,100517,2012.0,Q4,2012-10-01,2012-12-31,,-1.86,-1.86,385000000.0,-1.73,,-12000000.0,-620000000.0,-620000000.0,-620000000.0,6815000000.0,7776000000.0,,,,19000000.0,,926000000.0,439000000.0,1528000000.0,6815000000.0,1887000000.0,193000000.0,7000000.0,2352000000.0,-465000000.0,-167000000.0,-632000000.0,8702000000.0,331700000.0,331700000.0,331700000.0
United Continental Holdings Inc,UAL,,100517,2012.0,Q3,2012-07-01,2012-09-30,2012-10-25 17:04:22+00:00,0.02,0.02,379000000.0,0.02,,9000000.0,6000000.0,6000000.0,6000000.0,7290000000.0,9020000000.0,,,,4000000.0,,889000000.0,514000000.0,1526000000.0,7290000000.0,2619000000.0,193000000.0,4000000.0,2419000000.0,200000000.0,-185000000.0,15000000.0,9909000000.0,300000000.0,300000000.0,300000000.0
United Continental Holdings Inc,UAL,,100517,2012.0,Q3YTD,2012-01-01,2012-09-30,,-0.32,-0.32,1137000000.0,-0.45,,11000000.0,-103000000.0,-103000000.0,-103000000.0,21420000000.0,25825000000.0,,,,-7000000.0,,2625000000.0,884000000.0,4505000000.0,21420000000.0,7030000000.0,605000000.0,16000000.0,6526000000.0,504000000.0,-596000000.0,-92000000.0,28450000000.0,300000000.0,300000000.0,300000000.0
United Continental Holdings Inc,UAL,,100517,2012.0,Q3TTM,2011-10-01,2012-09-30,,0.59,-1.38,1527000000.0,-1.27,,3000000.0,-184000000.0,627000000.0,469000000.0,35359000000.0,44096000000.0,-811000000.0,-653000000.0,653000000.0,504000000.0,935000000.0,3453000000.0,1253000000.0,5998000000.0,35359000000.0,12190000000.0,822000000.0,21000000.0,10706000000.0,549000000.0,-847000000.0,-23000000.0,47549000000.0,300000000.0,300000000.0,300000000.0
United Continental Holdings Inc,UAL,,100517,2012.0,Q2,2012-04-01,2012-06-30,2012-07-26 16:53:16+00:00,1.02,1.02,378000000.0,0.89,,1000000.0,339000000.0,339000000.0,339000000.0,7261000000.0,9033000000.0,,,,-38000000.0,,906000000.0,206000000.0,1519000000.0,7261000000.0,2678000000.0,204000000.0,7000000.0,2103000000.0,575000000.0,-235000000.0,340000000.0,9939000000.0,332400000.0,332400000.0,380900000.0
United Continental Holdings Inc,UAL,,100517,2012.0,Q2YTD,2012-01-01,2012-06-30,,-0.34,-0.34,758000000.0,-0.47,,2000000.0,-109000000.0,-109000000.0,-109000000.0,14130000000.0,16805000000.0,,,,-11000000.0,,1736000000.0,370000000.0,2979000000.0,14130000000.0,4411000000.0,412000000.0,12000000.0,4107000000.0,304000000.0,-411000000.0,-107000000.0,18541000000.0,332400000.0,332400000.0,380900000.0
United Continental Holdings Inc,UAL,,100517,2012.0,Q2TTM,2011-07-01,2012-06-30,,0.57,0.57,1532000000.0,0.4,,1000000.0,463000000.0,621000000.0,463000000.0,28069000000.0,34197000000.0,-158000000.0,,,161000000.0,,3443000000.0,739000000.0,6016000000.0,28069000000.0,9571000000.0,846000000.0,23000000.0,8287000000.0,1284000000.0,-662000000.0,622000000.0,37640000000.0,332400000.0,332400000.0,380900000.0
United Continental Holdings Inc,UAL,,100517,2012.0,Q1,2012-01-01,2012-03-31,2013-04-25 16:10:17+00:00,-1.36,-1.36,380000000.0,-1.36,,1000000.0,-448000000.0,-448000000.0,-448000000.0,6869000000.0,7772000000.0,,,,27000000.0,,830000000.0,164000000.0,1460000000.0,6869000000.0,1733000000.0,208000000.0,5000000.0,2004000000.0,-271000000.0,-176000000.0,-447000000.0,8602000000.0,329400000.0,329400000.0,329400000.0
United Continental Holdings Inc,UAL,,100517,2012.0,Q1TTM,2011-04-01,2012-03-31,,1.18,1.18,1539000000.0,0.9,,4000000.0,662000000.0,820000000.0,662000000.0,27764000000.0,34157000000.0,-158000000.0,,,170000000.0,,3353000000.0,679000000.0,6011000000.0,27764000000.0,9746000000.0,884000000.0,21000000.0,8229000000.0,1517000000.0,-693000000.0,824000000.0,37510000000.0,329400000.0,329400000.0,329400000.0
United Continental Holdings Inc,UAL,,100517,2013.0,FY,2013-01-01,2013-12-31,2015-02-20 17:01:57+00:00,1.64,1.64,1689000000.0,1.53,,-32000000.0,571000000.0,571000000.0,571000000.0,28236000000.0,34004000000.0,,,,3000000.0,,4275000000.0,520000000.0,6585000000.0,28236000000.0,10043000000.0,734000000.0,21000000.0,8794000000.0,1249000000.0,-710000000.0,539000000.0,38279000000.0,348200000.0,348200000.0,373200000.0
United Continental Holdings Inc,UAL,,100517,2013.0,Q4,2013-10-01,2013-12-31,,0.47,0.47,421000000.0,0.6,,-28000000.0,140000000.0,140000000.0,140000000.0,6868000000.0,8197000000.0,,,,51000000.0,,1132000000.0,165000000.0,1640000000.0,6868000000.0,2461000000.0,179000000.0,5000000.0,2226000000.0,235000000.0,-123000000.0,112000000.0,9329000000.0,348200000.0,348200000.0,373200000.0
United Continental Holdings Inc,UAL,,100517,2013.0,Q3YTD,2013-01-01,2013-09-30,,1.17,1.17,1268000000.0,0.93,,-4000000.0,431000000.0,431000000.0,431000000.0,21368000000.0,25807000000.0,,,,-48000000.0,,3143000000.0,355000000.0,4945000000.0,21368000000.0,7582000000.0,555000000.0,16000000.0,6568000000.0,1014000000.0,-587000000.0,427000000.0,28950000000.0,357000000.0,357000000.0,386700000.0
United Continental Holdings Inc,UAL,,100517,2013.0,Q3TTM,2012-10-01,2013-09-30,,-0.69,-0.69,1653000000.0,-0.8,,-16000000.0,-189000000.0,-189000000.0,-189000000.0,28183000000.0,33583000000.0,,,,-29000000.0,,4069000000.0,794000000.0,6473000000.0,28183000000.0,9469000000.0,748000000.0,23000000.0,8920000000.0,549000000.0,-754000000.0,-205000000.0,37652000000.0,357000000.0,357000000.0,386700000.0
United Continental Holdings Inc,UAL,,100517,2013.0,Q3,2013-07-01,2013-09-30,2014-10-23 16:06:10+00:00,1.06,1.06,435000000.0,0.98,,3000000.0,379000000.0,379000000.0,379000000.0,7335000000.0,9117000000.0,,,,52000000.0,,1111000000.0,211000000.0,1739000000.0,7335000000.0,2893000000.0,183000000.0,5000000.0,2385000000.0,508000000.0,-126000000.0,382000000.0,10228000000.0,357000000.0,357000000.0,386700000.0
United Continental Holdings Inc,UAL,,100517,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.11,0.11,833000000.0,-0.05,,-7000000.0,52000000.0,52000000.0,52000000.0,14033000000.0,16690000000.0,,,,-100000000.0,,2032000000.0,144000000.0,3206000000.0,14033000000.0,4689000000.0,372000000.0,11000000.0,4183000000.0,506000000.0,-461000000.0,45000000.0,18722000000.0,341000000.0,341000000.0,387600000.0
United Continental Holdings Inc,UAL,,100517,2013.0,Q2TTM,2012-07-01,2013-06-30,,-1.73,-1.73,1597000000.0,-1.76,,-10000000.0,-562000000.0,-562000000.0,-562000000.0,28138000000.0,33486000000.0,,,,-77000000.0,,3847000000.0,1097000000.0,6260000000.0,28138000000.0,9195000000.0,758000000.0,22000000.0,8954000000.0,241000000.0,-813000000.0,-572000000.0,37333000000.0,341000000.0,341000000.0,387600000.0
United Continental Holdings Inc,UAL,,100517,2013.0,Q2,2013-04-01,2013-06-30,2014-07-24 16:31:24+00:00,1.37,1.37,425000000.0,1.21,,2000000.0,469000000.0,469000000.0,469000000.0,7093000000.0,8904000000.0,,,,-123000000.0,,1097000000.0,52000000.0,1661000000.0,7093000000.0,2908000000.0,182000000.0,6000000.0,2138000000.0,770000000.0,-299000000.0,471000000.0,10001000000.0,341000000.0,341000000.0,387600000.0
United Continental Holdings Inc,UAL,,100517,2013.0,Q1,2013-01-01,2013-03-31,2013-04-25 16:10:17+00:00,-1.26,-1.26,408000000.0,-1.26,,-9000000.0,-417000000.0,-417000000.0,-417000000.0,6940000000.0,7786000000.0,,,,23000000.0,,935000000.0,92000000.0,1545000000.0,6940000000.0,1781000000.0,190000000.0,5000000.0,2045000000.0,-264000000.0,-162000000.0,-426000000.0,8721000000.0,331000000.0,331000000.0,331000000.0
United Continental Holdings Inc,UAL,,100517,2013.0,Q1TTM,2012-04-01,2013-03-31,,-2.08,-2.08,1550000000.0,-2.08,,-11000000.0,-692000000.0,-692000000.0,-692000000.0,28306000000.0,33615000000.0,,,,8000000.0,,3656000000.0,1251000000.0,6118000000.0,28306000000.0,8965000000.0,780000000.0,23000000.0,8919000000.0,46000000.0,-749000000.0,-703000000.0,37271000000.0,331000000.0,331000000.0,331000000.0
United Continental Holdings Inc,UAL,,100517,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 16:58:35+00:00,3.05,3.05,1679000000.0,2.93,,-4000000.0,1132000000.0,1132000000.0,1132000000.0,27890000000.0,34700000000.0,,,,-584000000.0,,4201000000.0,443000000.0,6516000000.0,27890000000.0,11011000000.0,683000000.0,22000000.0,8638000000.0,2373000000.0,-1245000000.0,1128000000.0,38901000000.0,371100000.0,371100000.0,371100000.0
United Continental Holdings Inc,UAL,,100517,2014.0,Q4,2014-10-01,2014-12-31,,0.09,0.09,431000000.0,0.21,,-5000000.0,28000000.0,28000000.0,28000000.0,6576000000.0,8343000000.0,,,,-443000000.0,,970000000.0,179000000.0,1502000000.0,6576000000.0,2737000000.0,164000000.0,5000000.0,2112000000.0,625000000.0,-602000000.0,23000000.0,9313000000.0,371100000.0,371100000.0,371100000.0
United Continental Holdings Inc,UAL,,100517,2014.0,Q3,2014-07-01,2014-09-30,2015-10-22 09:01:19+00:00,2.5,2.5,422000000.0,2.37,,-4000000.0,924000000.0,924000000.0,924000000.0,7292000000.0,9551000000.0,,,,-106000000.0,,1012000000.0,43000000.0,1615000000.0,7292000000.0,3271000000.0,173000000.0,8000000.0,2080000000.0,1191000000.0,-271000000.0,920000000.0,10563000000.0,370000000.0,370000000.0,389900000.0
United Continental Holdings Inc,UAL,,100517,2014.0,Q3YTD,2014-01-01,2014-09-30,,2.96,2.96,1248000000.0,2.72,,1000000.0,1104000000.0,1104000000.0,1104000000.0,21314000000.0,26357000000.0,,,,-141000000.0,,3231000000.0,264000000.0,5014000000.0,21314000000.0,8274000000.0,519000000.0,17000000.0,6526000000.0,1748000000.0,-643000000.0,1105000000.0,29588000000.0,370000000.0,370000000.0,389900000.0
United Continental Holdings Inc,UAL,,100517,2014.0,Q3TTM,2013-10-01,2014-09-30,,3.43,3.43,1669000000.0,3.32,,-27000000.0,1244000000.0,1244000000.0,1244000000.0,28182000000.0,34554000000.0,,,,-90000000.0,,4363000000.0,429000000.0,6654000000.0,28182000000.0,10735000000.0,698000000.0,22000000.0,8752000000.0,1983000000.0,-766000000.0,1217000000.0,38917000000.0,370000000.0,370000000.0,389900000.0
United Continental Holdings Inc,UAL,,100517,2014.0,Q2,2014-04-01,2014-06-30,2015-07-23 16:45:06+00:00,2.12,2.12,417000000.0,2.01,,2000000.0,789000000.0,789000000.0,789000000.0,7139000000.0,9213000000.0,,,,54000000.0,,1116000000.0,169000000.0,1698000000.0,7139000000.0,3190000000.0,173000000.0,4000000.0,2284000000.0,906000000.0,-115000000.0,791000000.0,10329000000.0,373000000.0,373000000.0,373000000.0
United Continental Holdings Inc,UAL,,100517,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.46,0.46,826000000.0,0.35,,5000000.0,180000000.0,180000000.0,180000000.0,14022000000.0,16806000000.0,,,,-35000000.0,,2219000000.0,221000000.0,3399000000.0,14022000000.0,5003000000.0,346000000.0,9000000.0,4446000000.0,557000000.0,-372000000.0,185000000.0,19025000000.0,373000000.0,373000000.0,373000000.0
United Continental Holdings Inc,UAL,,100517,2014.0,Q2TTM,2013-07-01,2014-06-30,,1.99,1.99,1682000000.0,1.93,,-20000000.0,699000000.0,699000000.0,699000000.0,28225000000.0,34120000000.0,,,,68000000.0,,4462000000.0,597000000.0,6778000000.0,28225000000.0,10357000000.0,708000000.0,19000000.0,9057000000.0,1300000000.0,-621000000.0,679000000.0,38582000000.0,373000000.0,373000000.0,373000000.0
United Continental Holdings Inc,UAL,,100517,2014.0,Q1,2014-01-01,2014-03-31,2015-04-23 16:32:03+00:00,-1.66,-1.66,409000000.0,-1.66,,3000000.0,-609000000.0,-609000000.0,-609000000.0,6883000000.0,7593000000.0,,,,-89000000.0,,1103000000.0,52000000.0,1701000000.0,6883000000.0,1813000000.0,173000000.0,5000000.0,2162000000.0,-349000000.0,-257000000.0,-606000000.0,8696000000.0,368000000.0,368000000.0,368000000.0
United Continental Holdings Inc,UAL,,100517,2014.0,Q1TTM,2013-04-01,2014-03-31,,1.24,1.24,1690000000.0,1.13,,-20000000.0,379000000.0,379000000.0,379000000.0,28179000000.0,33811000000.0,,,,-109000000.0,,4443000000.0,480000000.0,6741000000.0,28179000000.0,10075000000.0,717000000.0,21000000.0,8911000000.0,1164000000.0,-805000000.0,359000000.0,38254000000.0,368000000.0,368000000.0,368000000.0
United Continental Holdings Inc,UAL,,100517,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 16:59:42+00:00,19.52,19.52,1819000000.0,19.47,,-3121000000.0,7340000000.0,7340000000.0,7340000000.0,24133000000.0,33722000000.0,,,,-352000000.0,,4142000000.0,326000000.0,6420000000.0,24133000000.0,13731000000.0,620000000.0,25000000.0,8565000000.0,5166000000.0,-947000000.0,4219000000.0,37864000000.0,376000000.0,376000000.0,377000000.0
United Continental Holdings Inc,UAL,,100517,2015.0,Q4,2015-10-01,2015-12-31,,2.22,2.22,476000000.0,2.19,,82000000.0,823000000.0,823000000.0,823000000.0,5736000000.0,7960000000.0,,,,-31000000.0,,1076000000.0,131000000.0,1612000000.0,5736000000.0,3300000000.0,154000000.0,9000000.0,2219000000.0,1081000000.0,-176000000.0,905000000.0,9036000000.0,376000000.0,376000000.0,377000000.0
United Continental Holdings Inc,UAL,,100517,2015.0,Q3,2015-07-01,2015-09-30,2016-10-17 17:18:08+00:00,12.83,12.83,469000000.0,12.82,,-3210000000.0,4816000000.0,4816000000.0,4816000000.0,6200000000.0,9195000000.0,,,,-147000000.0,,1111000000.0,76000000.0,1662000000.0,6200000000.0,4106000000.0,151000000.0,5000000.0,2207000000.0,1899000000.0,-293000000.0,1606000000.0,10306000000.0,375000000.0,375000000.0,375000000.0
United Continental Holdings Inc,UAL,,100517,2015.0,Q3YTD,2015-01-01,2015-09-30,,17.3,17.3,1343000000.0,17.28,,-3203000000.0,6517000000.0,6517000000.0,6517000000.0,18397000000.0,25762000000.0,,,,-321000000.0,,3066000000.0,195000000.0,4808000000.0,18397000000.0,10431000000.0,466000000.0,16000000.0,6346000000.0,4085000000.0,-771000000.0,3314000000.0,28828000000.0,375000000.0,375000000.0,375000000.0
United Continental Holdings Inc,UAL,,100517,2015.0,Q3TTM,2014-10-01,2015-09-30,,17.39,17.39,1774000000.0,17.49,,-3208000000.0,6545000000.0,6545000000.0,6545000000.0,24973000000.0,34105000000.0,,,,-764000000.0,,4036000000.0,374000000.0,6310000000.0,24973000000.0,13168000000.0,630000000.0,21000000.0,8458000000.0,4710000000.0,-1373000000.0,3337000000.0,38141000000.0,375000000.0,375000000.0,375000000.0
United Continental Holdings Inc,UAL,,100517,2015.0,Q2,2015-04-01,2015-06-30,2016-07-19 16:33:18+00:00,3.14,3.14,445000000.0,3.14,,4000000.0,1193000000.0,1193000000.0,1193000000.0,6321000000.0,8905000000.0,,,,-100000000.0,,1009000000.0,55000000.0,1648000000.0,6321000000.0,3593000000.0,154000000.0,6000000.0,2148000000.0,1445000000.0,-248000000.0,1197000000.0,9914000000.0,380000000.0,380000000.0,380000000.0
United Continental Holdings Inc,UAL,,100517,2015.0,Q2YTD,2015-01-01,2015-06-30,,4.47,4.47,874000000.0,4.46,,7000000.0,1701000000.0,1701000000.0,1701000000.0,12197000000.0,16567000000.0,,,,-174000000.0,,1955000000.0,119000000.0,3146000000.0,12197000000.0,6325000000.0,315000000.0,11000000.0,4139000000.0,2186000000.0,-478000000.0,1708000000.0,18522000000.0,380000000.0,380000000.0,380000000.0
United Continental Holdings Inc,UAL,,100517,2015.0,Q2TTM,2014-07-01,2015-06-30,,7.06,7.06,1727000000.0,7.04,,-2000000.0,2653000000.0,2653000000.0,2653000000.0,26065000000.0,34461000000.0,,,,-723000000.0,,3937000000.0,341000000.0,6263000000.0,26065000000.0,12333000000.0,652000000.0,24000000.0,8331000000.0,4002000000.0,-1351000000.0,2651000000.0,38398000000.0,380000000.0,380000000.0,380000000.0
United Continental Holdings Inc,UAL,,100517,2015.0,Q1,2015-01-01,2015-03-31,2016-04-21 17:23:39+00:00,1.33,1.33,429000000.0,1.32,,3000000.0,508000000.0,508000000.0,508000000.0,5876000000.0,7662000000.0,,,,-74000000.0,,946000000.0,64000000.0,1498000000.0,5876000000.0,2732000000.0,161000000.0,5000000.0,1991000000.0,741000000.0,-230000000.0,511000000.0,8608000000.0,382000000.0,382000000.0,382000000.0
United Continental Holdings Inc,UAL,,100517,2015.0,Q1TTM,2014-04-01,2015-03-31,,6.04,6.04,1699000000.0,5.91,,-4000000.0,2249000000.0,2249000000.0,2249000000.0,26883000000.0,34769000000.0,,,,-569000000.0,,4044000000.0,455000000.0,6313000000.0,26883000000.0,11930000000.0,671000000.0,22000000.0,8467000000.0,3463000000.0,-1218000000.0,2245000000.0,38813000000.0,382000000.0,382000000.0,382000000.0
