company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
CareFusion Corp ,CFN,,1457543,2012.0,Q3,2012-01-01,2012-03-31,,-1000000.0,,,50000000.0,,7000000.0,5000000.0,,-46000000.0,-26000000.0,159000000.0,-1000000.0,,1000000.0,-47000000.0,-26000000.0,160000000.0,94000000.0,32000000.0,104000000.0,-72000000.0,,,-25000000.0,,,4000000.0,-50000000.0,
CareFusion Corp ,CFN,,1457543,2012.0,Q3YTD,2011-07-01,2012-03-31,2013-05-10 06:11:01+00:00,-131000000.0,,,148000000.0,,-14000000.0,-70000000.0,,-58000000.0,-204000000.0,348000000.0,-5000000.0,,3000000.0,-63000000.0,-204000000.0,351000000.0,70000000.0,197000000.0,270000000.0,-73000000.0,,,-73000000.0,,,-8000000.0,-50000000.0,
CareFusion Corp ,CFN,,1457543,2012.0,Q2TTM,2011-01-01,2011-12-31,,-168000000.0,122000000.0,78000000.0,191000000.0,144000000.0,37000000.0,-161000000.0,4000000.0,36000000.0,-130000000.0,408000000.0,-44000000.0,-1000000.0,-6000000.0,-8000000.0,-131000000.0,402000000.0,300000000.0,300000000.0,356000000.0,-56000000.0,22000000.0,34000000.0,18000000.0,,-124000000.0,-2000000.0,,
CareFusion Corp ,CFN,,1457543,2012.0,Q2,2011-10-01,2011-12-31,,1000000.0,,,50000000.0,,-8000000.0,42000000.0,,7000000.0,-23000000.0,186000000.0,-5000000.0,,4000000.0,2000000.0,-23000000.0,190000000.0,161000000.0,95000000.0,94000000.0,1000000.0,,,-24000000.0,,,7000000.0,,
CareFusion Corp ,CFN,,1457543,2012.0,Q2YTD,2011-07-01,2011-12-31,2013-02-08 16:31:42+00:00,-130000000.0,,,98000000.0,,-21000000.0,-75000000.0,,-12000000.0,-178000000.0,189000000.0,-4000000.0,,2000000.0,-16000000.0,-178000000.0,191000000.0,-24000000.0,165000000.0,166000000.0,-1000000.0,,,-48000000.0,,,-12000000.0,,
CareFusion Corp ,CFN,,1457543,2012.0,Q1TTM,2010-10-01,2011-09-30,,-169000000.0,122000000.0,78000000.0,189000000.0,144000000.0,42000000.0,-214000000.0,4000000.0,24000000.0,-140000000.0,339000000.0,-33000000.0,-1000000.0,-8000000.0,-9000000.0,-141000000.0,331000000.0,223000000.0,281000000.0,335000000.0,-54000000.0,29000000.0,34000000.0,9000000.0,,-124000000.0,-14000000.0,,
CareFusion Corp ,CFN,,1457543,2012.0,Q1,2011-07-01,2011-09-30,2013-02-08 16:22:22+00:00,-131000000.0,,,48000000.0,,-13000000.0,-117000000.0,,-19000000.0,-155000000.0,3000000.0,1000000.0,,-2000000.0,-18000000.0,-155000000.0,1000000.0,-185000000.0,70000000.0,72000000.0,-2000000.0,,,-24000000.0,,,-19000000.0,,
CareFusion Corp ,CFN,,1457543,2013.0,Q4,2013-04-01,2013-06-30,,-21000000.0,192000000.0,73000000.0,47000000.0,,1000000.0,-22000000.0,,-268000000.0,-28000000.0,188000000.0,,,,-268000000.0,-28000000.0,188000000.0,-107000000.0,109000000.0,110000000.0,-1000000.0,53000000.0,24000000.0,14000000.0,,-21000000.0,,-292000000.0,
CareFusion Corp ,CFN,,1457543,2013.0,FY,2012-07-01,2013-06-30,2014-08-11 07:27:11+00:00,-87000000.0,192000000.0,73000000.0,184000000.0,0.0,7000000.0,-13000000.0,298000000.0,-299000000.0,-171000000.0,613000000.0,0.0,0.0,1000000.0,-299000000.0,-171000000.0,614000000.0,151000000.0,385000000.0,389000000.0,-4000000.0,53000000.0,67000000.0,,0.0,-84000000.0,-264000000.0,-400000000.0,0.0
CareFusion Corp ,CFN,,1457543,2013.0,Q3TTM,2012-04-01,2013-03-31,,-132000000.0,69000000.0,78000000.0,187000000.0,59000000.0,-10000000.0,115000000.0,298000000.0,-72000000.0,-177000000.0,725000000.0,-5000000.0,-1000000.0,4000000.0,-77000000.0,-178000000.0,729000000.0,464000000.0,372000000.0,370000000.0,2000000.0,53000000.0,67000000.0,59000000.0,,-163000000.0,-279000000.0,-158000000.0,
CareFusion Corp ,CFN,,1457543,2013.0,Q3,2013-01-01,2013-03-31,,-4000000.0,,,46000000.0,,-9000000.0,38000000.0,298000000.0,228000000.0,-40000000.0,168000000.0,,,,228000000.0,-40000000.0,168000000.0,347000000.0,84000000.0,84000000.0,,,36000000.0,-13000000.0,,-23000000.0,2000000.0,-108000000.0,
CareFusion Corp ,CFN,,1457543,2013.0,Q3YTD,2012-07-01,2013-03-31,2014-05-06 16:09:24+00:00,-66000000.0,,,137000000.0,,6000000.0,9000000.0,298000000.0,-31000000.0,-143000000.0,425000000.0,,,1000000.0,-31000000.0,-143000000.0,426000000.0,258000000.0,276000000.0,279000000.0,-3000000.0,,43000000.0,-14000000.0,,-63000000.0,-264000000.0,-108000000.0,
CareFusion Corp ,CFN,,1457543,2013.0,Q2TTM,2012-01-01,2012-12-31,,-129000000.0,69000000.0,78000000.0,191000000.0,59000000.0,6000000.0,82000000.0,,-346000000.0,-163000000.0,716000000.0,-6000000.0,-1000000.0,5000000.0,-352000000.0,-164000000.0,721000000.0,211000000.0,320000000.0,390000000.0,-70000000.0,53000000.0,31000000.0,47000000.0,,-140000000.0,-277000000.0,-100000000.0,
CareFusion Corp ,CFN,,1457543,2013.0,Q2,2012-10-01,2012-12-31,,-44000000.0,,,46000000.0,,1000000.0,25000000.0,,,-83000000.0,179000000.0,,,,,-83000000.0,179000000.0,97000000.0,108000000.0,108000000.0,,,,1000000.0,,-40000000.0,,,
CareFusion Corp ,CFN,,1457543,2013.0,Q2YTD,2012-07-01,2012-12-31,2014-02-06 16:16:02+00:00,-62000000.0,,,91000000.0,,15000000.0,-29000000.0,,-259000000.0,-103000000.0,257000000.0,,,1000000.0,-259000000.0,-103000000.0,258000000.0,-89000000.0,192000000.0,195000000.0,-3000000.0,,7000000.0,-1000000.0,,-40000000.0,-266000000.0,0.0,
CareFusion Corp ,CFN,,1457543,2013.0,Q1TTM,2011-10-01,2012-09-30,,-84000000.0,69000000.0,78000000.0,195000000.0,59000000.0,-3000000.0,99000000.0,,-339000000.0,-103000000.0,723000000.0,-11000000.0,-1000000.0,9000000.0,-350000000.0,-104000000.0,732000000.0,275000000.0,307000000.0,376000000.0,-69000000.0,53000000.0,31000000.0,22000000.0,,-100000000.0,-270000000.0,-100000000.0,
CareFusion Corp ,CFN,,1457543,2013.0,Q1,2012-07-01,2012-09-30,2013-11-08 16:10:37+00:00,-18000000.0,,,45000000.0,,14000000.0,-54000000.0,,-259000000.0,-20000000.0,78000000.0,,,1000000.0,-259000000.0,-20000000.0,79000000.0,-186000000.0,84000000.0,87000000.0,-3000000.0,,7000000.0,-2000000.0,,,-266000000.0,0.0,
CareFusion Corp ,CFN,,1457543,2014.0,Q4,2014-04-01,2014-06-30,,89000000.0,143000000.0,78000000.0,54000000.0,,2000000.0,-15000000.0,990000000.0,846000000.0,-44000000.0,230000000.0,,,,846000000.0,-44000000.0,230000000.0,1034000000.0,140000000.0,140000000.0,,51000000.0,22000000.0,2000000.0,-108000000.0,-32000000.0,-4000000.0,-162000000.0,5000000.0
CareFusion Corp ,CFN,,1457543,2014.0,FY,2013-07-01,2014-06-30,2014-08-11 07:27:11+00:00,-522000000.0,143000000.0,78000000.0,200000000.0,0.0,16000000.0,17000000.0,990000000.0,522000000.0,-718000000.0,685000000.0,0.0,0.0,0.0,522000000.0,-718000000.0,685000000.0,505000000.0,417000000.0,417000000.0,0.0,51000000.0,115000000.0,,-108000000.0,-93000000.0,-14000000.0,-569000000.0,5000000.0
CareFusion Corp ,CFN,,1457543,2014.0,Q3TTM,2013-04-01,2014-03-31,,-632000000.0,192000000.0,73000000.0,193000000.0,,15000000.0,10000000.0,,-592000000.0,-702000000.0,643000000.0,,,,-592000000.0,-702000000.0,643000000.0,-636000000.0,386000000.0,387000000.0,-1000000.0,53000000.0,117000000.0,12000000.0,,-82000000.0,-10000000.0,-699000000.0,
CareFusion Corp ,CFN,,1457543,2014.0,Q3,2014-01-01,2014-03-31,,-110000000.0,,,53000000.0,,2000000.0,3000000.0,,-65000000.0,-135000000.0,158000000.0,,,,-65000000.0,-135000000.0,158000000.0,-40000000.0,102000000.0,102000000.0,,,42000000.0,-1000000.0,,-24000000.0,-1000000.0,-106000000.0,
CareFusion Corp ,CFN,,1457543,2014.0,Q3YTD,2013-07-01,2014-03-31,2014-05-06 16:09:24+00:00,-611000000.0,,,146000000.0,,14000000.0,32000000.0,,-324000000.0,-674000000.0,455000000.0,,,0.0,-324000000.0,-674000000.0,455000000.0,-529000000.0,277000000.0,277000000.0,0.0,,93000000.0,-2000000.0,,-61000000.0,-10000000.0,-407000000.0,
CareFusion Corp ,CFN,,1457543,2014.0,Q2YTD,2013-07-01,2013-12-31,2015-02-06 16:56:57+00:00,-501000000.0,,,93000000.0,,12000000.0,29000000.0,,-259000000.0,-539000000.0,297000000.0,,,,-259000000.0,-539000000.0,297000000.0,-489000000.0,175000000.0,175000000.0,,,51000000.0,-1000000.0,,-37000000.0,-9000000.0,-301000000.0,
CareFusion Corp ,CFN,,1457543,2014.0,Q2TTM,2013-01-01,2013-12-31,,-526000000.0,192000000.0,73000000.0,186000000.0,,4000000.0,45000000.0,298000000.0,-299000000.0,-607000000.0,653000000.0,,,,-299000000.0,-607000000.0,653000000.0,-249000000.0,368000000.0,369000000.0,-1000000.0,53000000.0,111000000.0,,,-81000000.0,-7000000.0,-701000000.0,
CareFusion Corp ,CFN,,1457543,2014.0,Q2,2013-10-01,2013-12-31,,-501000000.0,,,47000000.0,,2000000.0,79000000.0,,-168000000.0,-521000000.0,223000000.0,,,,-168000000.0,-521000000.0,223000000.0,-464000000.0,97000000.0,97000000.0,,,17000000.0,-1000000.0,,-19000000.0,2000000.0,-187000000.0,
CareFusion Corp ,CFN,,1457543,2014.0,Q1,2013-07-01,2013-09-30,2014-11-06 21:36:42+00:00,0.0,,,46000000.0,,10000000.0,-50000000.0,,-91000000.0,-18000000.0,74000000.0,,,,-91000000.0,-18000000.0,74000000.0,-25000000.0,78000000.0,78000000.0,,,34000000.0,0.0,,-18000000.0,-11000000.0,-114000000.0,
CareFusion Corp ,CFN,,1457543,2014.0,Q1TTM,2012-10-01,2013-09-30,,-69000000.0,192000000.0,73000000.0,185000000.0,,3000000.0,-9000000.0,298000000.0,-131000000.0,-169000000.0,609000000.0,,,,-131000000.0,-169000000.0,609000000.0,312000000.0,379000000.0,380000000.0,-1000000.0,53000000.0,94000000.0,2000000.0,,-102000000.0,-9000000.0,-514000000.0,
CareFusion Corp ,CFN,,1457543,2015.0,Q2TTM,2014-01-01,2014-12-31,,-58000000.0,143000000.0,78000000.0,206000000.0,,-38000000.0,-154000000.0,990000000.0,250000000.0,-269000000.0,594000000.0,,,,250000000.0,-269000000.0,594000000.0,537000000.0,491000000.0,491000000.0,,51000000.0,98000000.0,-3000000.0,-108000000.0,-105000000.0,-459000000.0,-379000000.0,5000000.0
CareFusion Corp ,CFN,,1457543,2015.0,Q2,2014-10-01,2014-12-31,,-5000000.0,,,50000000.0,,-19000000.0,-85000000.0,,24000000.0,-33000000.0,138000000.0,,,,24000000.0,-33000000.0,138000000.0,110000000.0,173000000.0,173000000.0,,,17000000.0,,,-28000000.0,7000000.0,,
CareFusion Corp ,CFN,,1457543,2015.0,Q2YTD,2014-07-01,2014-12-31,2015-02-06 16:56:57+00:00,-37000000.0,,,99000000.0,,-42000000.0,-142000000.0,,-531000000.0,-90000000.0,206000000.0,,,,-531000000.0,-90000000.0,206000000.0,-457000000.0,249000000.0,249000000.0,,,34000000.0,-4000000.0,,-49000000.0,-454000000.0,-111000000.0,
CareFusion Corp ,CFN,,1457543,2015.0,Q1TTM,2013-10-01,2014-09-30,,-554000000.0,143000000.0,78000000.0,203000000.0,,-17000000.0,10000000.0,990000000.0,58000000.0,-757000000.0,679000000.0,,,,58000000.0,-757000000.0,679000000.0,-37000000.0,415000000.0,415000000.0,,51000000.0,98000000.0,-4000000.0,-108000000.0,-96000000.0,-464000000.0,-566000000.0,5000000.0
CareFusion Corp ,CFN,,1457543,2015.0,Q1,2014-07-01,2014-09-30,2014-11-06 21:36:42+00:00,-32000000.0,,,49000000.0,,-23000000.0,-57000000.0,,-555000000.0,-57000000.0,68000000.0,,,,-555000000.0,-57000000.0,68000000.0,-567000000.0,76000000.0,76000000.0,,,17000000.0,-4000000.0,,-21000000.0,-461000000.0,-111000000.0,
