company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commonequity,currentdeferredtaxliabilities,dividendspayable,goodwill,grossppe,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxliabilities,notereceivable,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othertaxespayable,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2008.0,FY,,2008-12-31,2010-02-26 10:45:54+00:00,620400000.0,1459200000.0,10897900000.0,101300000.0,2063400000.0,4616800000.0,0.0,,2237400000.0,31152400000.0,10186000000.0,1222300000.0,111500000.0,20254500000.0,,944900000.0,931200000.0,,,173800000.0,1229700000.0,1410100000.0,252700000.0,411500000.0,28953900000.0,31800000.0,,28461500000.0,13382600000.0,3517600000.0,2537900000.0,13382600000.0,13382600000.0,15078900000.0,28461500000.0,4689400000.0,12541000000.0,0.0,-20289400000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2009.0,FY,,2009-12-31,2011-02-25 11:12:02+00:00,636000000.0,1659000000.0,11909000000.0,747400000.0,1796000000.0,4870500000.0,202400000.0,,2425200000.0,33440500000.0,10560300000.0,1212700000.0,106200000.0,21531500000.0,,1278900000.0,1060400000.0,,,195800000.0,1639200000.0,1363100000.0,277400000.0,453700000.0,31270800000.0,18100000.0,,30224900000.0,14033900000.0,3416300000.0,2988700000.0,14033900000.0,14033900000.0,16191000000.0,30224900000.0,5277100000.0,13202300000.0,0.0,-22854800000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2009.0,Q3,,2009-09-30,2009-11-05 10:42:26+00:00,515600000.0,1428400000.0,11854300000.0,892100000.0,2201000000.0,4760900000.0,136900000.0,591700000.0,2408200000.0,33204600000.0,10657900000.0,1228700000.0,106800000.0,21350300000.0,,1136000000.0,879400000.0,,,172900000.0,1482400000.0,1548500000.0,270600000.0,415600000.0,30056000000.0,424300000.0,,30072400000.0,13189600000.0,3602800000.0,3540400000.0,13189600000.0,13189600000.0,16882800000.0,30072400000.0,5119300000.0,13342400000.0,0.0,-22519400000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2009.0,Q2,,2009-06-30,2009-08-06 11:12:45+00:00,489800000.0,1306600000.0,11456300000.0,395200000.0,2160600000.0,4714500000.0,100200000.0,,2339400000.0,32210400000.0,10492900000.0,1129200000.0,102600000.0,20754100000.0,,1086200000.0,930500000.0,,,179300000.0,1387400000.0,1539900000.0,260000000.0,403300000.0,29927300000.0,507600000.0,,29207100000.0,13244600000.0,3597000000.0,2843500000.0,13244600000.0,13244600000.0,15962500000.0,29207100000.0,4856000000.0,13119000000.0,0.0,-21792400000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2010.0,FY,,2010-12-31,2012-02-24 11:55:52+00:00,943900000.0,1384900000.0,12421800000.0,752900000.0,2387000000.0,5213000000.0,111300000.0,,2586100000.0,34482400000.0,11497000000.0,1335300000.0,109900000.0,22060600000.0,,1332400000.0,1179100000.0,,,200700000.0,1624700000.0,1586900000.0,275600000.0,692500000.0,33811700000.0,8300000.0,,31975200000.0,14634200000.0,4368500000.0,2924700000.0,14634200000.0,14634200000.0,17341000000.0,31975200000.0,5546100000.0,14416300000.0,0.0,-25143400000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2010.0,Q3,,2010-09-30,2010-11-05 09:01:08+00:00,596500000.0,1419600000.0,12283300000.0,703800000.0,2495000000.0,5124900000.0,104200000.0,643400000.0,2521500000.0,33760800000.0,11357100000.0,1295900000.0,103600000.0,21477500000.0,,1336900000.0,1013600000.0,,,149600000.0,1697100000.0,1570400000.0,274100000.0,564300000.0,32568900000.0,78900000.0,,31168500000.0,13637800000.0,4176500000.0,3266300000.0,13637800000.0,13637800000.0,17530700000.0,31168500000.0,5514500000.0,14264400000.0,0.0,-24759800000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2010.0,Q2,,2010-06-30,2010-08-05 11:10:50+00:00,578000000.0,1246200000.0,11604200000.0,-278900000.0,1665500000.0,5045300000.0,27000000.0,,2413900000.0,31897200000.0,10291300000.0,1212500000.0,94400000.0,20293000000.0,,1244700000.0,964100000.0,,,150500000.0,1589500000.0,1424800000.0,246200000.0,442500000.0,32406700000.0,334900000.0,,28675400000.0,13131800000.0,3166500000.0,2582800000.0,13131800000.0,13131800000.0,15543600000.0,28675400000.0,5215900000.0,12960800000.0,0.0,-24041300000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2010.0,Q1,,2010-03-31,2010-05-06 10:56:54+00:00,472100000.0,1304500000.0,11845100000.0,512900000.0,2007300000.0,4977200000.0,362900000.0,,2471100000.0,32915100000.0,10482600000.0,1157200000.0,99300000.0,21070000000.0,,1248300000.0,930000000.0,,,149700000.0,1655000000.0,1408600000.0,262000000.0,435700000.0,31769300000.0,18100000.0,,29825600000.0,14116800000.0,3472300000.0,2569300000.0,14116800000.0,14116800000.0,15708800000.0,29825600000.0,5283300000.0,13139500000.0,0.0,-23142600000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2011.0,FY,,2011-12-31,2013-02-25 11:19:42+00:00,961300000.0,1362800000.0,12903100000.0,449700000.0,2335700000.0,5503900000.0,262200000.0,,2653200000.0,35737600000.0,12133800000.0,1427000000.0,116800000.0,22834500000.0,,1344100000.0,1334700000.0,,,218200000.0,1672200000.0,1612600000.0,338100000.0,615800000.0,36707500000.0,366600000.0,,32989900000.0,14390200000.0,4403000000.0,3509200000.0,14390200000.0,14390200000.0,18599700000.0,32989900000.0,5752400000.0,15090500000.0,0.0,-28270900000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2011.0,Q3,,2011-09-30,2011-11-04 10:18:51+00:00,750100000.0,1350100000.0,12882300000.0,548500000.0,2388800000.0,5446700000.0,235700000.0,715900000.0,2638400000.0,35220200000.0,10988100000.0,1392100000.0,115000000.0,22337900000.0,,1352200000.0,1203900000.0,,,155900000.0,1487200000.0,1520800000.0,329000000.0,714200000.0,35329800000.0,1541500000.0,,32277500000.0,13338200000.0,4421900000.0,5078200000.0,13338200000.0,13338200000.0,18939300000.0,32277500000.0,5517700000.0,13861100000.0,0.0,-27986800000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2011.0,Q2,,2011-06-30,2011-08-05 09:57:51+00:00,709900000.0,1296800000.0,13213700000.0,1544400000.0,2070000000.0,5378700000.0,235000000.0,,2725400000.0,36229500000.0,11062800000.0,1355600000.0,115000000.0,23015800000.0,,1320400000.0,1249100000.0,,,177000000.0,1710800000.0,1548200000.0,310700000.0,591300000.0,35165000000.0,1219400000.0,,32833000000.0,14952800000.0,4025400000.0,3948800000.0,14952800000.0,14952800000.0,17880200000.0,32833000000.0,5791800000.0,13931400000.0,0.0,-27135300000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2011.0,Q1,,2011-03-31,2011-05-06 09:42:50+00:00,700900000.0,1200500000.0,12930700000.0,1254200000.0,1939900000.0,5276500000.0,363700000.0,,2669600000.0,35575500000.0,10524300000.0,1317500000.0,111500000.0,22644800000.0,,1303700000.0,1160300000.0,,,159900000.0,1624100000.0,1544500000.0,312700000.0,612500000.0,34386200000.0,1516400000.0,,32080200000.0,14453600000.0,3824200000.0,4254100000.0,14453600000.0,14453600000.0,17626600000.0,32080200000.0,5611200000.0,13372500000.0,0.0,-26463300000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2012.0,FY,,2012-12-31,2014-02-24 13:26:44+00:00,1141900000.0,1374800000.0,13813900000.0,796400000.0,2336100000.0,5795500000.0,298700000.0,,2804000000.0,38491100000.0,13632500000.0,1380500000.0,121700000.0,24677200000.0,,1531100000.0,1375300000.0,,,217000000.0,1602700000.0,1526200000.0,370700000.0,1089000000.0,39278000000.0,,,35386500000.0,15293600000.0,4922100000.0,3403100000.0,15293600000.0,15293600000.0,20092900000.0,35386500000.0,5787200000.0,16689800000.0,0.0,-30576300000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2012.0,Q3,,2012-09-30,2012-11-01 10:54:19+00:00,833600000.0,1379300000.0,13568500000.0,609500000.0,2178500000.0,5705600000.0,123600000.0,770000000.0,2744200000.0,37320200000.0,12752000000.0,1460300000.0,109100000.0,23751700000.0,,1480000000.0,1277300000.0,,,158100000.0,1660400000.0,1557100000.0,374600000.0,643000000.0,37882500000.0,512100000.0,,33824500000.0,13884100000.0,4207900000.0,4151300000.0,13884100000.0,13884100000.0,19940400000.0,33824500000.0,5864900000.0,15789100000.0,0.0,-30313500000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2012.0,Q2,,2012-06-30,2012-08-06 10:32:47+00:00,823400000.0,1186000000.0,13255100000.0,284800000.0,2484600000.0,5636300000.0,222300000.0,,2680700000.0,36322900000.0,12720400000.0,1411100000.0,111700000.0,23067800000.0,,1406500000.0,1290600000.0,,,183900000.0,1672700000.0,1548100000.0,353800000.0,613200000.0,37900800000.0,852900000.0,,33332400000.0,14035100000.0,4500100000.0,3622300000.0,14035100000.0,14035100000.0,19297300000.0,33332400000.0,5764500000.0,15675000000.0,0.0,-29786800000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2012.0,Q1,,2012-03-31,2012-05-08 10:39:16+00:00,708300000.0,1204800000.0,13319100000.0,799200000.0,2289100000.0,5580800000.0,491800000.0,,2719100000.0,36623600000.0,12055700000.0,1366000000.0,111700000.0,23304500000.0,,1396200000.0,1234400000.0,,,156400000.0,1689800000.0,1575400000.0,360900000.0,619600000.0,37262500000.0,724200000.0,,33334200000.0,14660500000.0,4254800000.0,3646400000.0,14660500000.0,14660500000.0,18673700000.0,33334200000.0,5774900000.0,15027300000.0,0.0,-28982000000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2013.0,FY,,2013-12-31,2015-02-24 14:40:58+00:00,1086000000.0,1263800000.0,14608300000.0,427600000.0,2798700000.0,6010700000.0,215500000.0,,2872700000.0,40355600000.0,14129800000.0,1209100000.0,123700000.0,25747300000.0,,1647700000.0,1319800000.0,,,221600000.0,1747100000.0,1669100000.0,383100000.0,807900000.0,41751200000.0,,,36626300000.0,16009700000.0,5050100000.0,3170000000.0,16009700000.0,16009700000.0,20616600000.0,36626300000.0,5828900000.0,17446600000.0,0.0,-32179800000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2013.0,Q3,,2013-09-30,2013-10-30 10:02:44+00:00,858300000.0,1284200000.0,14405800000.0,516600000.0,2544300000.0,5979200000.0,321400000.0,803000000.0,2853800000.0,39487300000.0,13487800000.0,1262500000.0,113100000.0,25081500000.0,,1520300000.0,1285300000.0,,,172100000.0,1619400000.0,1556000000.0,383300000.0,791400000.0,40354600000.0,,,35551300000.0,15164900000.0,4734100000.0,3822300000.0,15164900000.0,15164900000.0,20386400000.0,35551300000.0,5735700000.0,16564100000.0,0.0,-31685500000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2013.0,Q2,,2013-06-30,2013-07-31 10:44:00+00:00,805200000.0,1180100000.0,13895900000.0,29200000.0,2278400000.0,5937200000.0,281700000.0,,2778600000.0,38176300000.0,13369800000.0,1239800000.0,107800000.0,24280400000.0,,1610800000.0,1301900000.0,,,159900000.0,1522500000.0,1497100000.0,378100000.0,944000000.0,40402400000.0,,,34453400000.0,15170700000.0,4632100000.0,2805000000.0,15170700000.0,15170700000.0,19282700000.0,34453400000.0,5540900000.0,16477700000.0,0.0,-31198100000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2013.0,Q1,,2013-03-31,2013-05-01 13:10:46+00:00,831600000.0,1148800000.0,13805700000.0,393800000.0,1869300000.0,5869300000.0,523900000.0,,2789500000.0,38095800000.0,12797900000.0,1290400000.0,105200000.0,24290100000.0,,1638400000.0,1230000000.0,,,140200000.0,1562600000.0,1442200000.0,372600000.0,986700000.0,39776400000.0,,,34123800000.0,15228200000.0,4191200000.0,3017100000.0,15228200000.0,15228200000.0,18895600000.0,34123800000.0,5642500000.0,15878500000.0,0.0,-30811300000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2014.0,FY,,2014-12-31,2016-02-25 15:46:10+00:00,860100000.0,1157300000.0,14568600000.0,-1519700000.0,2077900000.0,6255700000.0,166800000.0,,2735300000.0,39126100000.0,14935700000.0,1004500000.0,110000000.0,24557500000.0,,1624500000.0,1214400000.0,,,233700000.0,1744600000.0,2065900000.0,330000000.0,783200000.0,43294500000.0,,,34227400000.0,12853400000.0,4185500000.0,2747900000.0,12853400000.0,12853400000.0,21374000000.0,34227400000.0,5484400000.0,18626100000.0,0.0,-35177100000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2014.0,Q3,,2014-09-30,2014-11-03 11:03:15+00:00,847300000.0,1212800000.0,14819300000.0,-596300000.0,2825800000.0,6204300000.0,115300000.0,815500000.0,2811200000.0,39804600000.0,14516900000.0,1106400000.0,105000000.0,24985300000.0,,1523200000.0,1226700000.0,,,195700000.0,1907500000.0,2175200000.0,379700000.0,645400000.0,42201800000.0,613300000.0,407500000.0,36020800000.0,13625900000.0,5210400000.0,4179600000.0,13625900000.0,13625900000.0,22394900000.0,36020800000.0,5825100000.0,18215300000.0,0.0,-34183900000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2014.0,Q2,,2014-06-30,2014-08-04 10:40:32+00:00,965100000.0,1208400000.0,15129800000.0,551900000.0,3670600000.0,6154000000.0,111000000.0,,2902300000.0,41007100000.0,14891400000.0,1231600000.0,110700000.0,25877300000.0,,1574300000.0,1294500000.0,,,172700000.0,1855700000.0,1768300000.0,395300000.0,837900000.0,42741500000.0,539200000.0,,37780600000.0,16154900000.0,5913700000.0,3391700000.0,16154900000.0,16154900000.0,21625700000.0,37780600000.0,5989600000.0,18234000000.0,0.0,-33292500000.0
