company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,preferreddividends,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 10:24:25+00:00,1.22,1.22,0.75,257852000.0,1.2,,163046000.0,240333000.0,240333000.0,235335000.0,,644702000.0,2789112000.0,-13299000.0,1380031000.0,,4998000.0,644702000.0,2144410000.0,137446000.0,47597000.0,1637883000.0,506527000.0,-103148000.0,403379000.0,2789112000.0,192900000.0,192593601.0,198058002.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2010.0,Q4,2010-10-01,2010-12-31,,1.27,1.27,0.83,280502000.0,1.27,,81011000.0,233307000.0,233307000.0,228291000.0,,758021000.0,2533104000.0,-16074000.0,1100801000.0,,5016000.0,758021000.0,1775083000.0,138987000.0,75599000.0,1381303000.0,393780000.0,-79462000.0,314318000.0,2533104000.0,186000000.0,186010452.0,187814235.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2010.0,FY,2010-01-01,2010-12-31,2013-02-27 16:44:58+00:00,6.72,6.72,3.24,1069894000.0,6.66,0.0,617239000.0,1270305000.0,1270305000.0,1250242000.0,,2969402000.0,11487577000.0,-48124000.0,5180904000.0,,20063000.0,2969402000.0,8518175000.0,575167000.0,243458000.0,6250798000.0,2267377000.0,-379833000.0,1887544000.0,11487577000.0,186000000.0,186010452.0,187814235.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2010.0,Q3YTD,2010-01-01,2010-09-30,,5.45,5.45,2.41,789392000.0,5.39,,536228000.0,1036998000.0,1036998000.0,1021951000.0,,2211381000.0,8954473000.0,-32050000.0,4080103000.0,,15047000.0,2211381000.0,6743092000.0,436180000.0,167859000.0,4869495000.0,1873597000.0,-300371000.0,1573226000.0,8954473000.0,186000000.0,185962431.0,187777172.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2010.0,Q3TTM,2009-10-01,2010-09-30,,7.11,7.11,3.16,1072985000.0,7.03,,634867000.0,1355737000.0,1355737000.0,1335726000.0,,2939568000.0,11453127000.0,-51532000.0,5063778000.0,,20011000.0,2939568000.0,8513559000.0,580512000.0,245852000.0,6136763000.0,2376796000.0,-386192000.0,1990604000.0,11453127000.0,186000000.0,185962431.0,187777172.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2010.0,Q3,2010-07-01,2010-09-30,2011-11-07 09:20:59+00:00,2.65,2.65,0.83,264621000.0,2.62,,184636000.0,497901000.0,497901000.0,492886000.0,,808688000.0,3332176000.0,-14748000.0,1488225000.0,,5015000.0,808688000.0,2523488000.0,127126000.0,53769000.0,1752846000.0,770642000.0,-88105000.0,682537000.0,3332176000.0,186000000.0,185962431.0,187777172.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2010.0,Q2YTD,2010-01-01,2010-06-30,,2.8,2.8,1.58,524771000.0,2.77,,351592000.0,539097000.0,539097000.0,529065000.0,,1402693000.0,5622297000.0,-17302000.0,2591878000.0,,10032000.0,1402693000.0,4219604000.0,309054000.0,114090000.0,3116649000.0,1102955000.0,-212266000.0,890689000.0,5622297000.0,188800000.0,188776240.0,190717958.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2010.0,Q2TTM,2009-07-01,2010-06-30,,6.81,6.81,3.08,1089005000.0,6.73,,730645000.0,1318003000.0,1318003000.0,1298009000.0,,2812456000.0,11058046000.0,-31045000.0,4750127000.0,,19994000.0,2812456000.0,8245590000.0,597891000.0,271126000.0,5839132000.0,2406458000.0,-357810000.0,2048648000.0,11058046000.0,188800000.0,188776240.0,190717958.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2010.0,Q2,2010-04-01,2010-06-30,2011-08-08 17:23:26+00:00,1.67,1.67,0.83,255567000.0,1.65,,203907000.0,320283000.0,320283000.0,315266000.0,,700204000.0,2862950000.0,-16780000.0,1280938000.0,,5017000.0,700204000.0,2162746000.0,137856000.0,52585000.0,1536505000.0,626241000.0,-102051000.0,524190000.0,2862950000.0,188800000.0,188776240.0,190717958.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2010.0,Q1TTM,2009-04-01,2010-03-31,,6.3,6.3,3.0,1094127000.0,6.22,,617379000.0,1229531000.0,1229531000.0,1209556000.0,,2808597000.0,10715885000.0,-27619000.0,4558448000.0,,19975000.0,2808597000.0,7907288000.0,604196000.0,224012000.0,5652575000.0,2254713000.0,-407803000.0,1846910000.0,10715885000.0,189200000.0,189202684.0,191283703.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2010.0,Q1,2010-01-01,2010-03-31,2011-05-09 10:57:00+00:00,1.13,1.13,0.75,269204000.0,1.12,,147685000.0,218814000.0,218814000.0,213799000.0,,702489000.0,2759347000.0,-522000.0,1310940000.0,,5015000.0,702489000.0,2056858000.0,171198000.0,61505000.0,1580144000.0,476714000.0,-110215000.0,366499000.0,2759347000.0,189200000.0,189202684.0,191283703.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 16:24:17+00:00,7.59,7.59,,1102202000.0,7.55,0.0,286263000.0,1367372000.0,1367372000.0,1346439000.0,20933000.0,2867758000.0,11229073000.0,-59271000.0,5245879000.0,,,2867758000.0,8361315000.0,513627000.0,213299000.0,6348081000.0,2013234000.0,-359599000.0,1653635000.0,11229073000.0,177400000.0,177430208.0,178370695.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2013.0,Q3,2013-07-01,2013-09-30,2014-11-06 17:25:24+00:00,1.35,1.35,0.83,362852000.0,1.34,291505000.0,36164000.0,306824000.0,306824000.0,302286000.0,4538000.0,1138910000.0,3910290000.0,-13036000.0,1642845000.0,,,1138910000.0,2771380000.0,170859000.0,52705000.0,2297202000.0,474178000.0,-131190000.0,342988000.0,3910290000.0,223900000.0,178283721.0,178652210.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2013.0,Q2,2013-04-01,2013-06-30,2014-08-07 14:05:39+00:00,0.92,0.92,0.83,335443000.0,0.92,,91000000.0,197775000.0,197775000.0,193237000.0,4538000.0,1150377000.0,3230569000.0,-15557000.0,1344381000.0,,,1150377000.0,2080192000.0,128043000.0,32007000.0,1679824000.0,400368000.0,-111593000.0,288775000.0,3230569000.0,210000000.0,178196525.0,178614383.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2015.0,Q3,2015-07-01,2015-09-30,2016-11-04 13:04:00+00:00,-4.04,-4.04,0.83,334841000.0,-4.04,1642204000.0,-367665000.0,-718233000.0,-718233000.0,-723027000.0,4794000.0,852385000.0,3371406000.0,-10005000.0,1506992000.0,,,852385000.0,2519021000.0,164060000.0,53183000.0,3484037000.0,-965016000.0,-120882000.0,-1085898000.0,3371406000.0,179000000.0,179151832.0,179151832.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2015.0,Q3YTD,2015-01-01,2015-09-30,,-1.55,-1.55,2.49,1007181000.0,-1.56,1642204000.0,-117413000.0,-261582000.0,-261582000.0,-276134000.0,14552000.0,2450367000.0,9004727000.0,-34768000.0,3949839000.0,,,2450367000.0,6554360000.0,484096000.0,184733000.0,6599224000.0,-44864000.0,-334131000.0,-378995000.0,9004727000.0,179000000.0,179151832.0,179151832.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2015.0,Q2,2015-04-01,2015-06-30,2016-08-04 15:49:11+00:00,0.83,0.83,0.83,340354000.0,0.83,0.0,99781000.0,153722000.0,153722000.0,148843000.0,4879000.0,827872000.0,2713231000.0,-15743000.0,1167622000.0,,,827872000.0,1885359000.0,159816000.0,51679000.0,1507976000.0,377383000.0,-123880000.0,253503000.0,2713231000.0,179300000.0,179521276.0,180119837.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2015.0,Q2YTD,2015-01-01,2015-06-30,,2.49,2.49,1.66,672340000.0,2.48,,250252000.0,456651000.0,456651000.0,446893000.0,9758000.0,1597982000.0,5633321000.0,-24763000.0,2442847000.0,,,1597982000.0,4035339000.0,320036000.0,131550000.0,3115187000.0,920152000.0,-213249000.0,706903000.0,5633321000.0,179300000.0,179521276.0,180119837.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 10:34:18+00:00,1.66,1.66,0.83,331986000.0,1.65,0.0,150471000.0,302929000.0,302929000.0,298050000.0,4879000.0,770110000.0,2920090000.0,-9020000.0,1275225000.0,,,770110000.0,2149980000.0,160220000.0,79871000.0,1607211000.0,542769000.0,-89369000.0,453400000.0,2920090000.0,179500000.0,179658981.0,180480523.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2016.0,Q3,2016-07-01,2016-09-30,2017-11-03 11:27:55+00:00,2.17,2.17,0.85,340399000.0,2.16,18841000.0,257906000.0,393204000.0,393204000.0,388170000.0,5034000.0,833176000.0,3124703000.0,-6740000.0,1160227000.0,0.0,,833176000.0,2291527000.0,167195000.0,52985000.0,1519467000.0,772060000.0,-120950000.0,651110000.0,3124703000.0,178900000.0,179000000.0,179990888.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2016.0,Q3YTD,2016-01-01,2016-09-30,,6.63,6.63,2.55,1010340000.0,6.6,33171000.0,148878000.0,1201036000.0,1201036000.0,1185450000.0,15586000.0,2324349000.0,8197117000.0,-25704000.0,3116721000.0,,,2324349000.0,5872768000.0,501823000.0,164905000.0,4160232000.0,1712536000.0,-362622000.0,1349914000.0,8197117000.0,178900000.0,179000000.0,179990888.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2016.0,Q2YTD,2016-01-01,2016-06-30,,4.46,4.46,1.7,669941000.0,4.44,14330000.0,-109028000.0,807832000.0,807832000.0,797280000.0,10552000.0,1491173000.0,5072414000.0,-18964000.0,1956494000.0,,,1491173000.0,3581241000.0,334628000.0,111920000.0,2640765000.0,940476000.0,-241672000.0,698804000.0,5072414000.0,179000000.0,178800000.0,179503582.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2016.0,Q2,2016-04-01,2016-06-30,2017-08-03 17:26:34+00:00,3.17,3.17,0.85,335668000.0,3.16,6969000.0,-248973000.0,572590000.0,572590000.0,567314000.0,5276000.0,759258000.0,2462562000.0,-8377000.0,918409000.0,0.0,,759258000.0,1703304000.0,170499000.0,60235000.0,1261046000.0,442258000.0,-118641000.0,323617000.0,2462562000.0,179000000.0,178800000.0,179503582.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2016.0,Q1,2016-01-01,2016-03-31,2017-05-05 13:04:45+00:00,1.29,1.29,0.85,334273000.0,1.28,7361000.0,139945000.0,235242000.0,235242000.0,229966000.0,5276000.0,731915000.0,2609852000.0,-10587000.0,1038085000.0,0.0,,731915000.0,1877937000.0,164129000.0,51685000.0,1379719000.0,498218000.0,-123031000.0,375187000.0,2609852000.0,178300000.0,178578536.0,178976380.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2017.0,Q2,2017-04-01,2017-06-30,2018-08-06 18:11:42+00:00,2.28,2.28,0.87,350328000.0,2.27,194000000.0,-337112000.0,413368000.0,413368000.0,409900000.0,3446000.0,794967000.0,2618550000.0,-32202000.0,1110845000.0,0.0,,794967000.0,1823583000.0,162854000.0,102473000.0,1655173000.0,168839000.0,-92583000.0,76256000.0,2618550000.0,179800000.0,179475346.0,180200000.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2017.0,Q2YTD,2017-01-01,2017-06-30,,2.74,2.74,1.74,697593000.0,2.73,406000000.0,-329349000.0,499419000.0,499419000.0,492505000.0,6892000.0,1641823000.0,5207008000.0,-47391000.0,2114168000.0,-16270000.0,,1641823000.0,3565185000.0,324901000.0,178030000.0,3201491000.0,364332000.0,-194262000.0,170070000.0,5207008000.0,179800000.0,179475346.0,180200000.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2017.0,Q1,2017-01-01,2017-03-31,2018-05-04 12:29:54+00:00,0.46,0.46,0.87,347265000.0,0.46,212000000.0,7763000.0,86051000.0,86051000.0,82605000.0,3446000.0,846856000.0,2588458000.0,-15189000.0,1003323000.0,-16270000.0,,846856000.0,1741602000.0,162047000.0,75557000.0,1546318000.0,195493000.0,-101679000.0,93814000.0,2588458000.0,179600000.0,179335063.0,179842053.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2019.0,Q1,2019-01-01,2019-03-31,2020-05-11 14:28:50+00:00,1.34,1.34,0.91,357274000.0,1.32,73979000.0,42771000.0,258646000.0,258646000.0,254537000.0,4109000.0,,2609584000.0,-64658000.0,1895077000.0,,,,2609584000.0,183544000.0,266365000.0,2326330000.0,283254000.0,18163000.0,301417000.0,2609584000.0,190000000.0,189575187.0,192234191.0
Entergy Corp,ETR,4XM3TW50JULSLG8BNC79,65984,2020.0,Q1,2020-01-01,2020-03-31,2020-05-11 14:28:50+00:00,0.59,0.59,0.93,399710000.0,0.59,5095000.0,-71194000.0,123294000.0,123294000.0,118714000.0,4580000.0,,2427179000.0,23389000.0,1622618000.0,,,,2427179000.0,190145000.0,-180900000.0,2027423000.0,399756000.0,-347656000.0,52100000.0,2427179000.0,201200000.0,199790016.0,200901349.0
