company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,othercostofrevenue,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2009.0,Q1,2009-01-01,2009-03-31,2010-05-03 17:18:53+00:00,0.93,0.93,,57123000.0,0.92,,64783000.0,96211000.0,108274000.0,,96211000.0,,1005886000.0,1447640000.0,-12063000.0,36736000.0,754000.0,,,18000.0,127273000.0,1042622000.0,405018000.0,48301000.0,184414000.0,220604000.0,-47547000.0,173057000.0,1447640000.0,103500000.0,103878417.0,104409026.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2010.0,Q4,2010-10-01,2010-12-31,,0.91,0.91,0.31,57402000.0,0.91,,38493000.0,147556000.0,90495000.0,2045000.0,92514000.0,55042000.0,1090047000.0,1253384000.0,55016000.0,42176000.0,1090000.0,,336645000.0,-2031000.0,150403000.0,1132223000.0,457806000.0,124134000.0,205774000.0,252032000.0,-123044000.0,128988000.0,1590029000.0,101400000.0,101504373.0,103059171.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2010.0,FY,2010-01-01,2010-12-31,2013-02-28 21:11:46+00:00,4.0,4.0,,231548000.0,3.94,,258874000.0,484219000.0,482364000.0,1855000.0,405683000.0,78536000.0,4427862000.0,6049266000.0,,169867000.0,3419000.0,,336645000.0,-8999000.0,571825000.0,4597729000.0,1788182000.0,255989000.0,794374000.0,993808000.0,-252570000.0,741238000.0,6385911000.0,101400000.0,101504373.0,103059171.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2010.0,Q3YTD,2010-01-01,2010-09-30,,3.05,3.05,0.65,174146000.0,3.05,,220381000.0,336663000.0,391869000.0,-190000.0,313169000.0,23494000.0,3337815000.0,4795882000.0,-55016000.0,127691000.0,2329000.0,,,-6968000.0,421422000.0,3465506000.0,1330376000.0,131855000.0,588600000.0,741776000.0,-129526000.0,612250000.0,4795882000.0,82700000.0,102608844.0,104022458.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2010.0,Q3TTM,2009-10-01,2010-09-30,,4.12,4.12,0.85,230421000.0,4.12,,289109000.0,503462000.0,517059000.0,203000.0,422893000.0,80569000.0,4426340000.0,6355934000.0,-13800000.0,169089000.0,3009000.0,,,-8344000.0,558583000.0,4595429000.0,1760505000.0,176686000.0,780660000.0,979845000.0,-173677000.0,806168000.0,6355934000.0,82700000.0,102608844.0,104022458.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2010.0,Q2,2010-04-01,2010-06-30,2011-08-04 17:22:08+00:00,1.05,1.05,,58353000.0,1.04,0.0,71429000.0,107853000.0,123893000.0,,107853000.0,,1110552000.0,1586907000.0,-16040000.0,42367000.0,739000.0,,,-2834000.0,136104000.0,1152919000.0,433988000.0,47782000.0,191623000.0,242365000.0,-47043000.0,195322000.0,1586907000.0,102700000.0,103003623.0,104449065.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2010.0,Q2YTD,2010-01-01,2010-06-30,,2.1,2.1,,115821000.0,2.08,,145343000.0,217276000.0,248893000.0,,217276000.0,,2193341000.0,3146325000.0,-31617000.0,83930000.0,1570000.0,,,-5179000.0,273381000.0,2277271000.0,869054000.0,92365000.0,384023000.0,485031000.0,-90795000.0,394236000.0,3146325000.0,102700000.0,103003623.0,104449065.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2010.0,Q2TTM,2009-07-01,2010-06-30,,4.23,4.23,,228909000.0,4.2,,288266000.0,495005000.0,500353000.0,393000.0,437930000.0,57075000.0,4377723000.0,6280292000.0,-5741000.0,167349000.0,3249000.0,,,-7263000.0,545473000.0,4545072000.0,1735220000.0,182731000.0,767119000.0,968101000.0,-179482000.0,788619000.0,6280292000.0,102700000.0,103003623.0,104449065.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 16:48:58+00:00,1.05,1.05,,57468000.0,1.04,,73914000.0,109423000.0,125000000.0,,109423000.0,,1082789000.0,1559418000.0,-15577000.0,41563000.0,831000.0,,,-2345000.0,137277000.0,1124352000.0,435066000.0,44583000.0,192400000.0,242666000.0,-43752000.0,198914000.0,1559418000.0,104200000.0,103364869.0,104765600.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2010.0,Q1TTM,2009-04-01,2010-03-31,,4.2,4.2,,228741000.0,4.18,,287344000.0,492971000.0,496092000.0,393000.0,435896000.0,57075000.0,4319050000.0,6212426000.0,-3514000.0,166215000.0,3783000.0,,,-4805000.0,541535000.0,4485265000.0,1727161000.0,182037000.0,765471000.0,961690000.0,-178254000.0,783436000.0,6212426000.0,104200000.0,103364869.0,104765600.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2011.0,Q4,2011-10-01,2011-12-31,,0.92,0.92,0.2,70160000.0,0.92,-24000000.0,101001000.0,243517000.0,191438000.0,-12475000.0,174608000.0,68909000.0,1162766000.0,1390317000.0,64554000.0,49895000.0,787000.0,,406367000.0,-2221000.0,186682000.0,1212661000.0,584023000.0,61750000.0,230621000.0,353402000.0,-60963000.0,292439000.0,1796684000.0,188900000.0,189316054.0,193064220.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2011.0,FY,2011-01-01,2011-12-31,2014-02-21 14:53:02+00:00,2.53,2.53,,264225000.0,2.48,,325292000.0,573395000.0,591313000.0,-17918000.0,478001000.0,95394000.0,4633620000.0,6515673000.0,,193543000.0,2982000.0,,406367000.0,-8776000.0,684715000.0,4827163000.0,2094877000.0,241090000.0,940164000.0,1154713000.0,-238108000.0,916605000.0,6922040000.0,188900000.0,189316054.0,193064220.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2011.0,Q3YTD,2011-01-01,2011-09-30,,3.25,3.25,0.82,194065000.0,3.25,24000000.0,224291000.0,329878000.0,399875000.0,-5443000.0,303393000.0,26485000.0,3470854000.0,5125356000.0,-64554000.0,143648000.0,2195000.0,,,-6555000.0,498033000.0,3614502000.0,1510854000.0,179340000.0,709543000.0,801311000.0,-177145000.0,624166000.0,5125356000.0,75100000.0,93441620.0,95171225.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2011.0,Q3TTM,2010-10-01,2011-09-30,,4.24,4.24,1.15,251467000.0,4.24,24000000.0,262784000.0,477434000.0,490370000.0,-3398000.0,395907000.0,81527000.0,4560901000.0,6378740000.0,-9538000.0,185824000.0,3285000.0,,336645000.0,-8586000.0,648436000.0,4746725000.0,1968660000.0,303474000.0,915317000.0,1053343000.0,-300189000.0,753154000.0,6715385000.0,75100000.0,93441620.0,95171225.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2011.0,Q2,2011-04-01,2011-06-30,2011-08-04 17:22:08+00:00,1.05,1.05,,64470000.0,1.03,24000000.0,67040000.0,100015000.0,120665000.0,,100015000.0,,1165220000.0,1711529000.0,-20650000.0,49417000.0,556000.0,,,-2417000.0,163793000.0,1214637000.0,496892000.0,59897000.0,249846000.0,247046000.0,-59341000.0,187705000.0,1711529000.0,95300000.0,95488449.0,97657578.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2011.0,Q2YTD,2011-01-01,2011-06-30,,2.04,2.04,0.58,126507000.0,2.04,24000000.0,130087000.0,194517000.0,235417000.0,,194517000.0,,2281216000.0,3317487000.0,-40900000.0,91706000.0,1397000.0,,,-3936000.0,315395000.0,2372922000.0,944565000.0,118492000.0,461966000.0,482599000.0,-117095000.0,365504000.0,3317487000.0,95300000.0,95488449.0,97657578.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2011.0,Q2TTM,2010-07-01,2011-06-30,,4.01,4.01,1.15,242234000.0,4.01,24000000.0,243618000.0,461460000.0,468888000.0,1855000.0,382924000.0,78536000.0,4515737000.0,6220428000.0,-9283000.0,177643000.0,3246000.0,,336645000.0,-7756000.0,613839000.0,4693380000.0,1863693000.0,282116000.0,872317000.0,991376000.0,-278870000.0,712506000.0,6557073000.0,95300000.0,95488449.0,97657578.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2011.0,Q1,2011-01-01,2011-03-31,2011-05-06 16:48:58+00:00,0.98,0.98,,62037000.0,0.96,,63047000.0,94502000.0,114752000.0,,94502000.0,,1115996000.0,1605958000.0,-20250000.0,42289000.0,841000.0,,,-1519000.0,151602000.0,1158285000.0,447673000.0,58595000.0,212120000.0,235553000.0,-57754000.0,177799000.0,1605958000.0,96400000.0,96263802.0,98378371.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2011.0,Q1TTM,2010-04-01,2011-03-31,,4.06,4.06,1.04,236117000.0,4.06,,248007000.0,469298000.0,472116000.0,1855000.0,390762000.0,78536000.0,4461069000.0,6095806000.0,-4673000.0,170593000.0,3429000.0,,336645000.0,-8173000.0,586150000.0,4631662000.0,1800789000.0,270001000.0,814094000.0,986695000.0,-266572000.0,720123000.0,6432451000.0,96400000.0,96263802.0,98378371.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2012.0,Q4,2012-10-01,2012-12-31,,0.94,0.94,0.23,108198000.0,0.94,,97976000.0,261059000.0,184374000.0,-904000.0,180506000.0,80553000.0,1680150000.0,2417412000.0,77589000.0,66777000.0,1039000.0,,94230000.0,-226000.0,268499000.0,1746927000.0,764715000.0,106933000.0,376471000.0,388244000.0,-105894000.0,282350000.0,2511642000.0,192100000.0,192035878.0,195942160.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2012.0,FY,2012-01-01,2012-12-31,2015-02-26 17:28:11+00:00,2.79,2.79,,341969000.0,2.74,,359845000.0,641237000.0,641459000.0,-222000.0,536017000.0,105220000.0,5583549000.0,7833238000.0,,239557000.0,3737000.0,,588260000.0,69460000.0,889879000.0,5823106000.0,2598392000.0,299517000.0,1301308000.0,1297084000.0,-295780000.0,1001304000.0,8421498000.0,192100000.0,192035878.0,195942160.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2012.0,Q3,2012-07-01,2012-09-30,2012-10-31 14:45:20+00:00,1.52,1.52,,80586000.0,1.5,0.0,98634000.0,144721000.0,172550000.0,0.0,144721000.0,,1340918000.0,1838363000.0,-27829000.0,62272000.0,819000.0,,184406000.0,-3064000.0,201198000.0,1403190000.0,619579000.0,70494000.0,278720000.0,340859000.0,-69675000.0,271184000.0,2022769000.0,95200000.0,94979858.0,96634620.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2012.0,Q3YTD,2012-01-01,2012-09-30,,3.74,3.74,1.01,233771000.0,3.74,,261869000.0,380178000.0,457085000.0,682000.0,355511000.0,24667000.0,3903399000.0,5415826000.0,-77589000.0,172780000.0,2698000.0,,494030000.0,69686000.0,621380000.0,4076179000.0,1833677000.0,192584000.0,924837000.0,908840000.0,-189886000.0,718954000.0,5909856000.0,95200000.0,94979858.0,96634620.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2012.0,Q3TTM,2011-10-01,2012-09-30,,5.58,5.58,1.41,303931000.0,5.58,-24000000.0,362870000.0,623695000.0,648523000.0,-11793000.0,530119000.0,93576000.0,5066165000.0,6806143000.0,-13035000.0,222675000.0,3485000.0,,900397000.0,67465000.0,808062000.0,5288840000.0,2417700000.0,254334000.0,1155458000.0,1262242000.0,-250849000.0,1011393000.0,7706540000.0,95200000.0,94979858.0,96634620.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2012.0,Q2YTD,2012-01-01,2012-06-30,,2.24,2.24,0.64,153185000.0,2.24,,163235000.0,235457000.0,284535000.0,682000.0,210790000.0,24667000.0,2562481000.0,3577463000.0,-49760000.0,110508000.0,1879000.0,,309624000.0,72750000.0,420182000.0,2672989000.0,1214098000.0,122090000.0,646117000.0,567981000.0,-120211000.0,447770000.0,3887087000.0,70000000.0,94171583.0,96002190.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2012.0,Q2TTM,2011-07-01,2012-06-30,,5.25,5.25,1.27,290903000.0,5.25,-24000000.0,358440000.0,614335000.0,640431000.0,-17236000.0,494274000.0,120061000.0,4914885000.0,6775649000.0,-8860000.0,212345000.0,3464000.0,,715991000.0,67910000.0,789502000.0,5127230000.0,2364410000.0,244688000.0,1124315000.0,1240095000.0,-241224000.0,998871000.0,7491640000.0,70000000.0,94171583.0,96002190.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2012.0,Q1,2012-01-01,2012-03-31,2012-05-02 17:12:15+00:00,1.49,1.49,,75975000.0,1.46,,95495000.0,140120000.0,164883000.0,0.0,140120000.0,,1263159000.0,1763700000.0,-24763000.0,55032000.0,1039000.0,,155943000.0,-2632000.0,207389000.0,1318191000.0,601452000.0,61381000.0,280732000.0,320720000.0,-60342000.0,260378000.0,1919643000.0,94000000.0,93769092.0,95729105.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2012.0,Q1TTM,2011-04-01,2012-03-31,,5.58,5.58,1.3,278163000.0,5.58,,357740000.0,619013000.0,641444000.0,-17918000.0,523619000.0,95394000.0,4780783000.0,6673415000.0,-4513000.0,206286000.0,3180000.0,,562310000.0,-9889000.0,740502000.0,4987069000.0,2248656000.0,243876000.0,1008776000.0,1239880000.0,-240696000.0,999184000.0,7235725000.0,94000000.0,93769092.0,95729105.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2013.0,FY,2013-01-01,2013-12-31,2014-02-21 14:53:02+00:00,3.02,3.02,,528737000.0,2.95,,381013000.0,757201000.0,743965000.0,13236000.0,633446000.0,123755000.0,8198377000.0,11294510000.0,,298398000.0,4787000.0,,763086000.0,305465000.0,1176485000.0,8496775000.0,3560821000.0,429943000.0,2010687000.0,1550134000.0,-425156000.0,1124978000.0,12057596000.0,209800000.0,209939364.0,214763887.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2013.0,Q4,2013-10-01,2013-12-31,,1.01,1.01,0.2,139474000.0,1.01,,135747000.0,244273000.0,244273000.0,,212278000.0,31995000.0,2127832000.0,2919334000.0,,78037000.0,3450000.0,,220696000.0,-8319000.0,318827000.0,2205869000.0,934161000.0,107609000.0,449982000.0,484179000.0,-104159000.0,380020000.0,3140030000.0,209800000.0,209939364.0,214763887.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2013.0,Q3YTD,2013-01-01,2013-09-30,,2.0,2.0,0.48,389263000.0,2.0,,245266000.0,512928000.0,499692000.0,13236000.0,421168000.0,91760000.0,6070545000.0,8375176000.0,,220361000.0,1337000.0,,542390000.0,313784000.0,857658000.0,6290906000.0,2626660000.0,322334000.0,1560705000.0,1065955000.0,-320997000.0,744958000.0,8917566000.0,210200000.0,210394560.0,214902860.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2013.0,Q3TTM,2012-10-01,2013-09-30,,2.86,2.86,0.69,497461000.0,2.86,,343242000.0,773987000.0,684066000.0,12332000.0,601674000.0,172313000.0,7750695000.0,10792588000.0,77589000.0,287138000.0,2376000.0,,636620000.0,313558000.0,1126157000.0,8037833000.0,3391375000.0,429267000.0,1937176000.0,1454199000.0,-426891000.0,1027308000.0,11429208000.0,210200000.0,210394560.0,214902860.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2013.0,Q3,2013-07-01,2013-09-30,2014-11-06 17:23:42+00:00,0.65,0.65,,132765000.0,0.64,,100930000.0,169836000.0,169836000.0,,136628000.0,33208000.0,2095334000.0,2873963000.0,,75975000.0,2113000.0,,200100000.0,87777000.0,305138000.0,2171309000.0,902754000.0,108421000.0,525680000.0,377074000.0,-106308000.0,270766000.0,3074063000.0,210200000.0,210394560.0,214902860.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.36,1.36,0.31,256498000.0,1.36,,144336000.0,343092000.0,329856000.0,13236000.0,284540000.0,58552000.0,3975211000.0,5501213000.0,,144386000.0,-776000.0,,342290000.0,226007000.0,552520000.0,4119597000.0,1723906000.0,213913000.0,1035025000.0,688881000.0,-214689000.0,474192000.0,5843503000.0,210200000.0,209797334.0,214849164.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2013.0,Q2TTM,2012-07-01,2013-06-30,,2.91,2.91,0.69,445282000.0,2.91,,340946000.0,748872000.0,686780000.0,12332000.0,609767000.0,139105000.0,6996279000.0,9756988000.0,49760000.0,273435000.0,1082000.0,,620926000.0,222717000.0,1022217000.0,7269714000.0,3108200000.0,391340000.0,1690216000.0,1417984000.0,-390258000.0,1027726000.0,10377914000.0,210200000.0,209797334.0,214849164.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2013.0,Q2,2013-04-01,2013-06-30,2014-08-01 15:10:02+00:00,1.21,1.21,,130589000.0,1.18,,129192000.0,283358000.0,283358000.0,,254376000.0,28982000.0,2014320000.0,2758725000.0,,73451000.0,-1374000.0,,185139000.0,-64626000.0,268110000.0,2087771000.0,856093000.0,108096000.0,334073000.0,522020000.0,-109470000.0,412550000.0,2943864000.0,210200000.0,209797334.0,214849164.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2013.0,Q1TTM,2012-04-01,2013-03-31,,2.04,2.04,0.69,391903000.0,2.04,,279494000.0,560851000.0,523074000.0,13014000.0,426061000.0,134790000.0,6281281000.0,8812026000.0,24763000.0,255460000.0,3296000.0,,589468000.0,362725000.0,966900000.0,6536741000.0,2864753000.0,343953000.0,1721528000.0,1143225000.0,-340657000.0,802568000.0,9401494000.0,215500000.0,208968952.0,214127266.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2013.0,Q1,2013-01-01,2013-03-31,2014-05-02 14:55:40+00:00,0.14,0.14,,125909000.0,0.14,,15144000.0,59734000.0,46498000.0,13236000.0,30164000.0,29570000.0,1960891000.0,2742488000.0,,70935000.0,598000.0,,157151000.0,290633000.0,284410000.0,2031826000.0,867813000.0,105817000.0,700952000.0,166861000.0,-105219000.0,61642000.0,2899639000.0,215500000.0,208968952.0,214127266.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 16:32:10+00:00,3.41,3.41,,590935000.0,3.33,,446343000.0,863330000.0,863330000.0,,723114000.0,140216000.0,9119305000.0,12129626000.0,,381337000.0,2374000.0,,1032364000.0,-6234000.0,1261506000.0,9500642000.0,3661348000.0,507842000.0,1846207000.0,1815141000.0,-505468000.0,1309673000.0,13161990000.0,212100000.0,212301827.0,216927681.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2014.0,Q4,2014-10-01,2014-12-31,,0.98,0.98,0.24,153253000.0,0.98,,103977000.0,250388000.0,250388000.0,,208020000.0,42368000.0,2366461000.0,3150266000.0,,101437000.0,229000.0,,274415000.0,-4542000.0,355987000.0,2467898000.0,956783000.0,97949000.0,504698000.0,452085000.0,-97720000.0,354365000.0,3424681000.0,212100000.0,212301827.0,216927681.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2014.0,Q3,2014-07-01,2014-09-30,2015-11-04 18:52:58+00:00,0.87,0.87,,149196000.0,0.85,,116628000.0,219784000.0,219784000.0,,184122000.0,35662000.0,2326534000.0,3091079000.0,,102932000.0,-1246000.0,,259716000.0,11775000.0,322822000.0,2429466000.0,921329000.0,99878000.0,483793000.0,437536000.0,-101124000.0,336412000.0,3350795000.0,211600000.0,212617238.0,217236493.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2014.0,Q3YTD,2014-01-01,2014-09-30,,2.42,2.42,0.55,437682000.0,2.42,,342366000.0,612942000.0,612942000.0,,515094000.0,97848000.0,6752844000.0,8979360000.0,,279900000.0,2145000.0,,757949000.0,-1692000.0,905519000.0,7032744000.0,2704565000.0,409893000.0,1341509000.0,1363056000.0,-407748000.0,955308000.0,9737309000.0,211600000.0,212617238.0,217236493.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2014.0,Q3TTM,2013-10-01,2014-09-30,,3.42,3.42,0.75,577156000.0,3.42,,478113000.0,857215000.0,857215000.0,,727372000.0,129843000.0,8880676000.0,11898694000.0,,357937000.0,5595000.0,,978645000.0,-10011000.0,1224346000.0,9238613000.0,3638726000.0,517502000.0,1791491000.0,1847235000.0,-511907000.0,1335328000.0,12877339000.0,211600000.0,212617238.0,217236493.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.56,1.56,0.34,288486000.0,1.56,,225738000.0,393158000.0,393158000.0,,330972000.0,62186000.0,4426310000.0,5888281000.0,,176968000.0,3391000.0,,498233000.0,-13467000.0,582697000.0,4603278000.0,1783236000.0,310015000.0,857716000.0,925520000.0,-306624000.0,618896000.0,6386514000.0,211000000.0,212258994.0,216720944.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2014.0,Q2TTM,2013-07-01,2014-06-30,,3.2,3.2,0.7,560725000.0,3.2,,462415000.0,807267000.0,807267000.0,,679878000.0,127389000.0,8649476000.0,11681578000.0,,330980000.0,8954000.0,,919029000.0,65991000.0,1206662000.0,8980456000.0,3620151000.0,526045000.0,1833378000.0,1786773000.0,-517091000.0,1269682000.0,12600607000.0,211000000.0,212258994.0,216720944.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2014.0,Q2,2014-04-01,2014-06-30,2015-08-04 18:12:51+00:00,0.7,0.7,,145907000.0,0.68,,100887000.0,181421000.0,181421000.0,,147683000.0,33738000.0,2246538000.0,2986618000.0,,91260000.0,1693000.0,,273923000.0,-6095000.0,298636000.0,2337798000.0,922743000.0,203680000.0,438448000.0,484295000.0,-201987000.0,282308000.0,3260541000.0,211000000.0,212258994.0,216720944.0
