company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2007.0,FY,2007-01-01,2007-12-31,2010-02-25 16:44:41+00:00,-146935000.0,193470000.0,,,-35840000.0,5536000.0,13113640000.0,2522000.0,-446743000.0,581065000.0,2522000.0,-446743000.0,581065000.0,136844000.0,428643000.0,428643000.0,-5208000.0,103178000.0,-2942000.0,-48029000.0,-75146000.0,-272212000.0,-13165453000.0,-6350000.0,38203000.0,12289000.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2008.0,Q4,2008-10-01,2008-12-31,,0.0,56244000.0,,,43073000.0,2279000.0,4151971000.0,-74345000.0,,198549000.0,-74345000.0,-101270000.0,198549000.0,22934000.0,109746000.0,109746000.0,-10514000.0,15085000.0,0.0,-16366000.0,0.0,0.0,-4164272000.0,-63042000.0,0.0,0.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2008.0,FY,2008-01-01,2008-12-31,2011-02-25 12:35:59+00:00,-101959000.0,216917000.0,,,-97960000.0,10701000.0,17089018000.0,-252127000.0,-397739000.0,613701000.0,-252127000.0,-397739000.0,613701000.0,-36165000.0,421320000.0,421320000.0,73424000.0,67334000.0,1220000.0,-83766000.0,-23122000.0,-317962000.0,-17102699000.0,-232715000.0,43554000.0,530000.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2008.0,Q3,2008-07-01,2008-09-30,,-30394000.0,54970000.0,,,4990000.0,,4539225000.0,9692000.0,-109215000.0,160195000.0,9692000.0,-108926000.0,160195000.0,60961000.0,515410000.0,515410000.0,-415175000.0,26376000.0,,-15088000.0,-3571000.0,-78844000.0,-4540821000.0,,3268000.0,326000.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2009.0,Q4,2009-10-01,2009-12-31,,0.0,56865000.0,,,-122268000.0,1642000.0,4842950000.0,-97500000.0,,152591000.0,-97500000.0,-97312000.0,152591000.0,-42221000.0,125583000.0,125583000.0,92411000.0,38388000.0,,-21051000.0,0.0,0.0,-4867157000.0,-92272000.0,0.0,0.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2009.0,FY,2009-01-01,2009-12-31,2012-02-24 15:38:01+00:00,-87617000.0,228986000.0,,,-118489000.0,9375000.0,18767592000.0,-192072000.0,-346060000.0,666710000.0,-192072000.0,-346060000.0,666710000.0,128578000.0,479759000.0,479759000.0,76454000.0,87929000.0,,-74607000.0,-27155000.0,-274605000.0,-18828866000.0,-153495000.0,35620000.0,7697000.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2009.0,Q3TTM,2008-10-01,2009-09-30,,-88998000.0,228365000.0,,,46852000.0,10012000.0,18076613000.0,-168917000.0,-350145000.0,712668000.0,-168917000.0,-350018000.0,712668000.0,193733000.0,463922000.0,463922000.0,-26471000.0,64626000.0,1220000.0,-69922000.0,-21101000.0,-299764000.0,-18125981000.0,-124265000.0,52163000.0,6335000.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2009.0,Q3,2009-07-01,2009-09-30,,0.0,56813000.0,,,-6181000.0,2258000.0,4810323000.0,-41544000.0,,167487000.0,-41544000.0,-88376000.0,167487000.0,37567000.0,126270000.0,126270000.0,-9415000.0,18755000.0,,-18957000.0,0.0,0.0,-4824716000.0,-29207000.0,0.0,0.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2009.0,Q2TTM,2008-07-01,2009-06-30,,-98705000.0,226522000.0,,,58023000.0,7754000.0,17805515000.0,-117681000.0,-370143000.0,705376000.0,-117681000.0,-370568000.0,705376000.0,217127000.0,853062000.0,853062000.0,-432231000.0,72247000.0,1220000.0,-66053000.0,-22615000.0,-311160000.0,-17842086000.0,-95058000.0,54928000.0,6189000.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2009.0,Q2,2009-04-01,2009-06-30,,-3746000.0,58185000.0,,,60568000.0,2394000.0,6494779000.0,-12244000.0,-61797000.0,212383000.0,-12244000.0,-61709000.0,212383000.0,138430000.0,119632000.0,119632000.0,-26002000.0,16445000.0,,-19608000.0,-16102000.0,-65002000.0,-6506254000.0,,21468000.0,1585000.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2009.0,Q1,2009-01-01,2009-03-31,2010-05-03 17:18:53+00:00,-39828000.0,57123000.0,,,-50608000.0,3081000.0,2619540000.0,-40784000.0,-98663000.0,134249000.0,-40784000.0,-98663000.0,134249000.0,-5198000.0,108274000.0,108274000.0,19460000.0,14341000.0,,-14991000.0,-520000.0,-73203000.0,-2630739000.0,-32016000.0,10689000.0,4199000.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2010.0,FY,2010-01-01,2010-12-31,2013-02-28 21:11:46+00:00,-188502000.0,234378000.0,,,-40895000.0,12920000.0,24809258000.0,-82392000.0,-436633000.0,843507000.0,-82392000.0,-436633000.0,839683000.0,320658000.0,484219000.0,484219000.0,165805000.0,60043000.0,,-97805000.0,-58449000.0,-273602000.0,-24248312000.0,-618496000.0,61193000.0,22727000.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2010.0,Q3TTM,2009-10-01,2010-09-30,,-160999000.0,231172000.0,,,-23114000.0,4847000.0,19579469000.0,-538218000.0,-381610000.0,871723000.0,-536213000.0,-382625000.0,871723000.0,-47115000.0,517357000.0,517357000.0,146308000.0,79883000.0,,-87565000.0,-32971000.0,-238328000.0,-19873911000.0,-240941000.0,30776000.0,19912000.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2010.0,Q3,2010-07-01,2010-09-30,,-45942000.0,58486000.0,,,-81946000.0,0.0,0.0,,-115424000.0,161366000.0,-86007000.0,-115510000.0,161366000.0,-40151000.0,142881000.0,142881000.0,41945000.0,0.0,,0.0,-7914000.0,-70025000.0,0.0,0.0,7667000.0,790000.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2010.0,Q2TTM,2009-07-01,2010-06-30,,-135744000.0,229499000.0,,,52651000.0,6745000.0,19342931000.0,-491844000.0,-355403000.0,877844000.0,-491750000.0,-355491000.0,877844000.0,30603000.0,500746000.0,500746000.0,94948000.0,92903000.0,,-82711000.0,-27114000.0,-235751000.0,-19630185000.0,-221527000.0,23612000.0,19594000.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2010.0,Q2,2010-04-01,2010-06-30,,-90282000.0,58353000.0,,,116420000.0,2737000.0,4812658000.0,-330966000.0,-146240000.0,295919000.0,-330872000.0,-146240000.0,295919000.0,-181193000.0,123893000.0,123893000.0,-2747000.0,11696000.0,,-21738000.0,-3538000.0,-56766000.0,-5036271000.0,-100048000.0,2929000.0,1417000.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2010.0,Q1,2010-01-01,2010-03-31,2010-05-03 17:18:53+00:00,-1419000.0,57468000.0,,,64680000.0,108000.0,4877000000.0,-21834000.0,-23563000.0,261847000.0,-21834000.0,-23563000.0,261847000.0,216450000.0,125000000.0,125000000.0,14699000.0,24064000.0,,-20965000.0,-13043000.0,-42585000.0,-4902041000.0,0.0,17220000.0,16264000.0
Davita Inc,DVA,M2XHYMU3TZNEZURC6H66,927066,2010.0,Q1TTM,2009-04-01,2010-03-31,,-49208000.0,229331000.0,,,-3201000.0,6402000.0,21025052000.0,-173122000.0,-270960000.0,794308000.0,-173122000.0,-270960000.0,794308000.0,350226000.0,496485000.0,496485000.0,71693000.0,97652000.0,,-80581000.0,-39678000.0,-243987000.0,-21100168000.0,-121479000.0,42151000.0,19762000.0
