company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accruedexpenses,accruedinterestpayable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,customerandotherreceivables,goodwill,intangibleassets,longtermdebt,netpremisesandequipment,noncontrollinginterests,otherassets,otherequity,otherlongtermliabilities,othershorttermpayables,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalpreferredequity,tradingaccountsecurities,treasurystock
Visa Inc,V,549300JZ4OKEHW3DPJ59,1403161,2012.0,FY,,2012-09-30,2013-11-21 19:53:37+00:00,,4970000000.0,-171000000.0,2074000000.0,0.0,19992000000.0,209000000.0,11681000000.0,11420000000.0,,1634000000.0,,3714000000.0,,4429000000.0,2113000000.0,,5255000000.0,7809000000.0,871000000.0,,40013000000.0,27630000000.0,27630000000.0,27630000000.0,12383000000.0,40013000000.0,0.0,4026000000.0,
Visa Inc,V,549300JZ4OKEHW3DPJ59,1403161,2012.0,Q3,,2012-06-30,2012-07-27 16:09:17+00:00,,574000000.0,-175000000.0,1558000000.0,,19922000000.0,224000000.0,11681000000.0,11437000000.0,,1581000000.0,,3424000000.0,,4729000000.0,6422000000.0,,5168000000.0,6411000000.0,858000000.0,,38741000000.0,26158000000.0,26158000000.0,26158000000.0,12583000000.0,38741000000.0,0.0,3668000000.0,
Visa Inc,V,549300JZ4OKEHW3DPJ59,1403161,2012.0,Q2,,2012-03-31,2012-05-02 16:44:29+00:00,,544000000.0,-176000000.0,2042000000.0,,20009000000.0,233000000.0,11668000000.0,11437000000.0,,1540000000.0,,2135000000.0,,4738000000.0,2266000000.0,,5180000000.0,8688000000.0,777000000.0,66000000.0,36846000000.0,28521000000.0,28521000000.0,28521000000.0,8325000000.0,36846000000.0,0.0,2545000000.0,
Visa Inc,V,549300JZ4OKEHW3DPJ59,1403161,2012.0,Q1,,2011-12-31,2012-02-08 16:27:18+00:00,,886000000.0,-172000000.0,1942000000.0,,19929000000.0,206000000.0,11668000000.0,11454000000.0,,1542000000.0,,1998000000.0,,4930000000.0,2138000000.0,,5260000000.0,7544000000.0,513000000.0,65000000.0,35768000000.0,27301000000.0,27301000000.0,27301000000.0,8467000000.0,35768000000.0,0.0,1633000000.0,
Visa Inc,V,549300JZ4OKEHW3DPJ59,1403161,2013.0,FY,,2013-09-30,2014-11-20 18:57:50+00:00,5000000.0,613000000.0,21000000.0,2186000000.0,0.0,18875000000.0,282000000.0,11681000000.0,11351000000.0,,1732000000.0,,2980000000.0,,4751000000.0,2308000000.0,,915000000.0,7974000000.0,1409000000.0,,35956000000.0,26870000000.0,26870000000.0,26870000000.0,9086000000.0,35956000000.0,0.0,4829000000.0,
Visa Inc,V,549300JZ4OKEHW3DPJ59,1403161,2013.0,Q3,,2013-06-30,2013-07-24 16:25:21+00:00,,628000000.0,-116000000.0,1453000000.0,,19130000000.0,240000000.0,11681000000.0,11368000000.0,,1689000000.0,,2904000000.0,,4611000000.0,2095000000.0,,866000000.0,7989000000.0,948000000.0,73000000.0,35285000000.0,27003000000.0,27003000000.0,27003000000.0,8282000000.0,35285000000.0,0.0,5011000000.0,
Visa Inc,V,549300JZ4OKEHW3DPJ59,1403161,2013.0,Q2,,2013-03-31,2013-05-01 16:24:48+00:00,,599000000.0,-133000000.0,1377000000.0,,19305000000.0,215000000.0,11681000000.0,11385000000.0,,1674000000.0,,3516000000.0,,4625000000.0,2100000000.0,,895000000.0,7723000000.0,840000000.0,72000000.0,35059000000.0,26895000000.0,26895000000.0,26895000000.0,8164000000.0,35059000000.0,0.0,4244000000.0,
Visa Inc,V,549300JZ4OKEHW3DPJ59,1403161,2013.0,Q1,,2012-12-31,2013-02-06 16:17:56+00:00,,578000000.0,-137000000.0,1334000000.0,,19728000000.0,168000000.0,11681000000.0,11403000000.0,,1641000000.0,,3912000000.0,,4524000000.0,1983000000.0,,868000000.0,7997000000.0,1186000000.0,74000000.0,35859000000.0,27588000000.0,27588000000.0,27588000000.0,8271000000.0,35859000000.0,0.0,4778000000.0,
Visa Inc,V,549300JZ4OKEHW3DPJ59,1403161,2014.0,FY,,2014-09-30,2015-07-23 16:21:36+00:00,,624000000.0,-17000000.0,1971000000.0,,18299000000.0,210000000.0,11753000000.0,11411000000.0,,1892000000.0,,3879000000.0,,5150000000.0,3903000000.0,,2459000000.0,9131000000.0,1479000000.0,,38569000000.0,27413000000.0,27413000000.0,27413000000.0,11156000000.0,38569000000.0,0.0,4994000000.0,
Visa Inc,V,549300JZ4OKEHW3DPJ59,1403161,2014.0,Q3,,2014-06-30,2014-07-24 16:22:20+00:00,,610000000.0,-16000000.0,2058000000.0,,18393000000.0,221000000.0,11741000000.0,11427000000.0,,1772000000.0,,3611000000.0,,5075000000.0,3296000000.0,,2041000000.0,8909000000.0,1408000000.0,86000000.0,37675000000.0,27286000000.0,27286000000.0,27286000000.0,10389000000.0,37675000000.0,0.0,4718000000.0,
Visa Inc,V,549300JZ4OKEHW3DPJ59,1403161,2014.0,Q2,,2014-03-31,2014-04-24 16:20:41+00:00,,582000000.0,26000000.0,1820000000.0,,18555000000.0,255000000.0,11681000000.0,11317000000.0,,1760000000.0,,3662000000.0,,5007000000.0,3166000000.0,,2028000000.0,8714000000.0,1213000000.0,82000000.0,37263000000.0,27295000000.0,27295000000.0,27295000000.0,9968000000.0,37263000000.0,0.0,4658000000.0,
Visa Inc,V,549300JZ4OKEHW3DPJ59,1403161,2014.0,Q1,,2013-12-31,2014-01-30 07:21:45+00:00,,947000000.0,43000000.0,2121000000.0,,18702000000.0,235000000.0,11681000000.0,11334000000.0,,1746000000.0,,3187000000.0,,4849000000.0,2091000000.0,,935000000.0,8269000000.0,1347000000.0,,36248000000.0,27014000000.0,27014000000.0,27014000000.0,9234000000.0,36248000000.0,0.0,5009000000.0,
Visa Inc,V,549300JZ4OKEHW3DPJ59,1403161,2015.0,FY,,2015-09-30,2016-11-15 16:44:02+00:00,,1873000000.0,-74000000.0,3518000000.0,0.0,18073000000.0,303000000.0,11825000000.0,11361000000.0,0.0,1888000000.0,,2496000000.0,,4170000000.0,2575000000.0,,2095000000.0,11843000000.0,907000000.0,,39367000000.0,29842000000.0,29842000000.0,29842000000.0,9525000000.0,39367000000.0,0.0,5881000000.0,0.0
Visa Inc,V,549300JZ4OKEHW3DPJ59,1403161,2015.0,Q3,,2015-06-30,2015-07-23 16:21:36+00:00,,806000000.0,-4000000.0,2147000000.0,,18008000000.0,248000000.0,11825000000.0,11375000000.0,,1847000000.0,,3901000000.0,,5013000000.0,3657000000.0,,2211000000.0,10623000000.0,1326000000.0,,39429000000.0,28627000000.0,28627000000.0,28627000000.0,10802000000.0,39429000000.0,0.0,5875000000.0,
Visa Inc,V,549300JZ4OKEHW3DPJ59,1403161,2015.0,Q2,,2015-03-31,2015-04-30 16:25:20+00:00,,701000000.0,31000000.0,2039000000.0,,18098000000.0,243000000.0,11753000000.0,11379000000.0,,1843000000.0,,3975000000.0,,5155000000.0,3535000000.0,,2257000000.0,10108000000.0,1207000000.0,,38835000000.0,28237000000.0,28237000000.0,28237000000.0,10598000000.0,38835000000.0,0.0,5346000000.0,
Visa Inc,V,549300JZ4OKEHW3DPJ59,1403161,2015.0,Q1,,2014-12-31,2015-01-29 16:17:49+00:00,,1049000000.0,10000000.0,2085000000.0,,18200000000.0,200000000.0,11753000000.0,11395000000.0,,1861000000.0,,3628000000.0,,5144000000.0,3759000000.0,,2439000000.0,9732000000.0,990000000.0,,38884000000.0,27942000000.0,27942000000.0,27942000000.0,10942000000.0,38884000000.0,0.0,5523000000.0,
Visa Inc,V,549300JZ4OKEHW3DPJ59,1403161,2016.0,FY,,2016-09-30,2017-07-20 16:12:42+00:00,,1128000000.0,-492000000.0,5619000000.0,,17395000000.0,284000000.0,15066000000.0,27234000000.0,15882000000.0,2150000000.0,,4404000000.0,,7195000000.0,4631000000.0,,2028000000.0,10462000000.0,2287000000.0,,64035000000.0,27195000000.0,32912000000.0,32912000000.0,31123000000.0,64035000000.0,5717000000.0,7250000000.0,-170000000.0
Visa Inc,V,549300JZ4OKEHW3DPJ59,1403161,2016.0,Q3,,2016-06-30,2016-07-25 16:14:07+00:00,,1195000000.0,-568000000.0,5887000000.0,,17514000000.0,291000000.0,15044000000.0,27078000000.0,15879000000.0,2136000000.0,,4745000000.0,,7378000000.0,4474000000.0,,2059000000.0,10334000000.0,2114000000.0,,63867000000.0,27110000000.0,32827000000.0,32827000000.0,31040000000.0,63867000000.0,5717000000.0,6627000000.0,-170000000.0
Visa Inc,V,549300JZ4OKEHW3DPJ59,1403161,2016.0,Q2,,2016-03-31,2016-04-25 16:19:11+00:00,,741000000.0,-96000000.0,15943000000.0,,17645000000.0,291000000.0,11836000000.0,11335000000.0,15876000000.0,1883000000.0,,3396000000.0,,4194000000.0,3571000000.0,,2111000000.0,11582000000.0,813000000.0,,54326000000.0,29131000000.0,29131000000.0,29131000000.0,25195000000.0,54326000000.0,0.0,7531000000.0,
Visa Inc,V,549300JZ4OKEHW3DPJ59,1403161,2016.0,Q1,,2015-12-31,2016-01-28 16:17:17+00:00,,1009000000.0,-49000000.0,12837000000.0,,17824000000.0,414000000.0,11825000000.0,11348000000.0,15877000000.0,1884000000.0,,2572000000.0,,4267000000.0,3486000000.0,,2102000000.0,11701000000.0,862000000.0,,54977000000.0,29476000000.0,29476000000.0,29476000000.0,25501000000.0,54977000000.0,0.0,11995000000.0,
Visa Inc,V,549300JZ4OKEHW3DPJ59,1403161,2017.0,FY,,2017-09-30,2018-11-16 16:10:27+00:00,,2111000000.0,878000000.0,9874000000.0,,16900000000.0,344000000.0,15110000000.0,27848000000.0,16618000000.0,2253000000.0,,4921000000.0,-52000000.0,8605000000.0,3952000000.0,,2137000000.0,9508000000.0,3931000000.0,,67977000000.0,27234000000.0,32760000000.0,32760000000.0,35217000000.0,67977000000.0,5526000000.0,5490000000.0,
Visa Inc,V,549300JZ4OKEHW3DPJ59,1403161,2017.0,Q3,,2017-06-30,2017-07-20 16:12:42+00:00,,940000000.0,110000000.0,7437000000.0,,17009000000.0,308000000.0,15009000000.0,27322000000.0,14142000000.0,2202000000.0,,4746000000.0,,8403000000.0,4617000000.0,,2105000000.0,9299000000.0,3954000000.0,,64000000000.0,26418000000.0,31944000000.0,31944000000.0,32056000000.0,64000000000.0,5526000000.0,4871000000.0,0.0
Visa Inc,V,549300JZ4OKEHW3DPJ59,1403161,2017.0,Q2,,2017-03-31,2017-04-21 08:25:29+00:00,,1167000000.0,-1057000000.0,6427000000.0,,17103000000.0,292000000.0,14825000000.0,26416000000.0,14140000000.0,2133000000.0,,6685000000.0,,8098000000.0,4292000000.0,,2072000000.0,9140000000.0,4747000000.0,,63227000000.0,25186000000.0,30783000000.0,30783000000.0,32444000000.0,63227000000.0,5597000000.0,4377000000.0,0.0
Visa Inc,V,549300JZ4OKEHW3DPJ59,1403161,2017.0,Q1,,2016-12-31,2017-02-02 16:13:41+00:00,,1546000000.0,-1497000000.0,5824000000.0,,17184000000.0,265000000.0,14892000000.0,26381000000.0,14138000000.0,2201000000.0,,4274000000.0,,7165000000.0,4305000000.0,,2034000000.0,10492000000.0,4490000000.0,,63370000000.0,26009000000.0,31726000000.0,31726000000.0,31644000000.0,63370000000.0,5717000000.0,7499000000.0,-170000000.0
Visa Inc,V,549300JZ4OKEHW3DPJ59,1403161,2018.0,FY,,2018-09-30,2019-11-14 15:35:00+00:00,,2594000000.0,547000000.0,8162000000.0,,16678000000.0,340000000.0,15194000000.0,27558000000.0,16630000000.0,2472000000.0,5470000000.0,5055000000.0,-7000000.0,7284000000.0,5060000000.0,,2815000000.0,11318000000.0,3651000000.0,,69225000000.0,28536000000.0,28536000000.0,34006000000.0,35219000000.0,69225000000.0,0.0,7629000000.0,
Visa Inc,V,549300JZ4OKEHW3DPJ59,1403161,2018.0,Q3,,2018-06-30,2018-07-27 16:06:49+00:00,,1099000000.0,736000000.0,8505000000.0,,16686000000.0,377000000.0,15204000000.0,27628000000.0,16627000000.0,2387000000.0,,5010000000.0,,7296000000.0,6080000000.0,,2833000000.0,10426000000.0,3755000000.0,,68175000000.0,27848000000.0,33318000000.0,33318000000.0,34857000000.0,68175000000.0,5470000000.0,6231000000.0,
Visa Inc,V,549300JZ4OKEHW3DPJ59,1403161,2018.0,Q2,,2018-03-31,2018-04-27 16:06:38+00:00,,1241000000.0,1722000000.0,8142000000.0,,16713000000.0,331000000.0,15372000000.0,28537000000.0,16624000000.0,2366000000.0,,5981000000.0,,8764000000.0,5122000000.0,,2134000000.0,10192000000.0,3188000000.0,,69042000000.0,28627000000.0,34103000000.0,34103000000.0,34939000000.0,69042000000.0,5476000000.0,6179000000.0,
Visa Inc,V,549300JZ4OKEHW3DPJ59,1403161,2018.0,Q1,,2017-12-31,2018-02-01 16:15:13+00:00,,1224000000.0,1198000000.0,8138000000.0,,16761000000.0,295000000.0,15162000000.0,28109000000.0,16621000000.0,2238000000.0,,5087000000.0,,8769000000.0,4729000000.0,,2038000000.0,9966000000.0,2410000000.0,,67154000000.0,27925000000.0,33401000000.0,33401000000.0,33753000000.0,67154000000.0,5476000000.0,6087000000.0,
Visa Inc,V,549300JZ4OKEHW3DPJ59,1403161,2019.0,FY,,2019-09-30,2020-05-04 09:04:51+00:00,,1625000000.0,-1020000000.0,7838000000.0,,16541000000.0,741000000.0,15656000000.0,26780000000.0,16729000000.0,2695000000.0,199000000.0,9618000000.0,,7746000000.0,7644000000.0,,2853000000.0,13502000000.0,4146000000.0,,72574000000.0,29023000000.0,34485000000.0,34684000000.0,37890000000.0,72574000000.0,5462000000.0,6393000000.0,
Visa Inc,V,549300JZ4OKEHW3DPJ59,1403161,2019.0,Q3,,2019-06-30,2019-07-26 16:07:11+00:00,,1358000000.0,-59000000.0,7912000000.0,,16552000000.0,690000000.0,15313000000.0,27272000000.0,16694000000.0,2549000000.0,,7760000000.0,,7731000000.0,6901000000.0,,2570000000.0,13040000000.0,2570000000.0,,70249000000.0,29533000000.0,34995000000.0,34995000000.0,35254000000.0,70249000000.0,5462000000.0,6183000000.0,
Visa Inc,V,549300JZ4OKEHW3DPJ59,1403161,2019.0,Q2,,2019-03-31,2019-04-26 16:06:57+00:00,,1207000000.0,-249000000.0,7648000000.0,,16547000000.0,589000000.0,15088000000.0,26966000000.0,16630000000.0,2456000000.0,,7102000000.0,,7580000000.0,6711000000.0,,2634000000.0,12513000000.0,3462000000.0,,69865000000.0,28811000000.0,34275000000.0,34275000000.0,35590000000.0,69865000000.0,5464000000.0,7382000000.0,
Visa Inc,V,549300JZ4OKEHW3DPJ59,1403161,2019.0,Q1,,2018-12-31,2019-01-31 16:16:27+00:00,,1487000000.0,183000000.0,8289000000.0,,16540000000.0,547000000.0,15149000000.0,27301000000.0,16633000000.0,2437000000.0,5464000000.0,7513000000.0,,7538000000.0,6604000000.0,,2826000000.0,11908000000.0,5298000000.0,,71655000000.0,28631000000.0,28631000000.0,34095000000.0,37560000000.0,71655000000.0,,7593000000.0,
Visa Inc,V,549300JZ4OKEHW3DPJ59,1403161,2020.0,Q2,,2020-03-31,2020-05-04 09:04:51+00:00,,1998000000.0,-706000000.0,9740000000.0,,16385000000.0,957000000.0,15755000000.0,27011000000.0,13893000000.0,2776000000.0,78000000.0,10144000000.0,,8400000000.0,7915000000.0,,2962000000.0,13366000000.0,6029000000.0,,72820000000.0,29045000000.0,34507000000.0,34585000000.0,38235000000.0,72820000000.0,5462000000.0,3475000000.0,
Visa Inc,V,549300JZ4OKEHW3DPJ59,1403161,2020.0,Q1,,2019-12-31,2020-01-31 16:06:01+00:00,,2045000000.0,-515000000.0,8768000000.0,,16424000000.0,803000000.0,15767000000.0,27137000000.0,13688000000.0,2739000000.0,,12333000000.0,,8244000000.0,8124000000.0,,3332000000.0,13899000000.0,7410000000.0,,74781000000.0,29808000000.0,35270000000.0,35270000000.0,39511000000.0,74781000000.0,5462000000.0,3902000000.0,
