company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
STERIS plc,STE,,1624899,2016.0,Q2YTD,2015-04-01,2015-09-30,2016-11-08 16:48:32+00:00,-220840000.0,46098000.0,0.0,-3141000.0,-31687000.0,358111000.0,,178897000.0,-260730000.0,79472000.0,178897000.0,-260730000.0,79472000.0,-5502000.0,32562000.0,32562000.0,32499000.0,4676000.0,,-28740000.0,0.0,-39928000.0,-142176000.0,-12974000.0,38000.0
STERIS plc,STE,,1624899,2016.0,Q1,2015-04-01,2015-06-30,2016-08-09 16:20:46+00:00,-44310000.0,22353000.0,,4919000.0,15089000.0,354881000.0,,50232000.0,-67800000.0,41153000.0,50232000.0,-67800000.0,41153000.0,28504000.0,24311000.0,24311000.0,-20600000.0,3910000.0,,-13758000.0,0.0,-23518000.0,-285228000.0,-9573000.0,28000.0
STERIS plc,STE,,1624899,2017.0,FY,2016-04-01,2017-03-31,2018-05-30 09:25:21+00:00,-65557000.0,188142000.0,135713000.0,-18655000.0,-25929000.0,303707000.0,,-267099000.0,-104255000.0,424086000.0,-267099000.0,-104255000.0,424086000.0,34077000.0,110631000.0,110631000.0,151242000.0,0.0,0.0,-103111000.0,-6356000.0,-172901000.0,-370186000.0,-97509000.0,4846000.0
STERIS plc,STE,,1624899,2017.0,Q4,2017-01-01,2017-03-31,,-235000.0,52897000.0,-542000.0,3284000.0,-6245000.0,295464000.0,,-58512000.0,-61392000.0,134681000.0,-58512000.0,-61392000.0,134681000.0,18061000.0,26065000.0,26065000.0,61964000.0,,,-27348000.0,,-60676000.0,-324307000.0,-2321000.0,61000.0
STERIS plc,STE,,1624899,2017.0,Q3YTD,2016-04-01,2016-12-31,2018-02-08 07:47:59+00:00,-65322000.0,135245000.0,136255000.0,-21939000.0,-19684000.0,8243000.0,,-208587000.0,-42863000.0,289405000.0,-208587000.0,-42863000.0,289405000.0,16016000.0,84566000.0,84566000.0,89278000.0,,,-75763000.0,-6356000.0,-112225000.0,-45879000.0,-95188000.0,4785000.0
STERIS plc,STE,,1624899,2017.0,Q3TTM,2016-01-01,2016-12-31,,-64661000.0,188060000.0,136255000.0,-18498000.0,10857000.0,8676000.0,20781000.0,-301418000.0,-86048000.0,439461000.0,-301418000.0,-86048000.0,439461000.0,33497000.0,142435000.0,142435000.0,98109000.0,372000.0,,-97238000.0,-6356000.0,-156515000.0,-138521000.0,-95488000.0,5229000.0
STERIS plc,STE,,1624899,2017.0,Q3,2016-10-01,2016-12-31,,-450000.0,31384000.0,4669000.0,-9303000.0,14932000.0,727000.0,,-46977000.0,-34118000.0,100904000.0,-46977000.0,-34118000.0,100904000.0,10506000.0,-4347000.0,-4347000.0,58935000.0,,,-24178000.0,,-38359000.0,11767000.0,-35293000.0,22000.0
STERIS plc,STE,,1624899,2017.0,Q2YTD,2016-04-01,2016-09-30,2017-11-07 07:46:15+00:00,-64872000.0,103861000.0,131586000.0,-12636000.0,-34616000.0,7516000.0,,-161610000.0,-8745000.0,188501000.0,-161610000.0,-8745000.0,188501000.0,5510000.0,88913000.0,88913000.0,30343000.0,,,-51585000.0,-6356000.0,-73866000.0,-57646000.0,-59895000.0,4763000.0
STERIS plc,STE,,1624899,2017.0,Q2TTM,2015-10-01,2016-09-30,,-448053000.0,201503000.0,131586000.0,-13723000.0,-27400000.0,11270000.0,369451000.0,219782000.0,-477599000.0,363704000.0,219782000.0,-477599000.0,363704000.0,92164000.0,167936000.0,167936000.0,21665000.0,1605000.0,,-88048000.0,-6356000.0,-160345000.0,-13206000.0,-61290000.0,5569000.0
STERIS plc,STE,,1624899,2017.0,Q2,2016-07-01,2016-09-30,,-64622000.0,50077000.0,131586000.0,-4555000.0,-25838000.0,1736000.0,,-118602000.0,26900000.0,108185000.0,-118602000.0,26900000.0,108185000.0,11928000.0,40203000.0,40203000.0,43743000.0,,,-24047000.0,-1792000.0,-38509000.0,-41567000.0,-54724000.0,237000.0
STERIS plc,STE,,1624899,2017.0,Q1,2016-04-01,2016-06-30,2017-08-08 16:31:34+00:00,-250000.0,53784000.0,,-8081000.0,-8778000.0,5780000.0,,-43008000.0,-35645000.0,80316000.0,-43008000.0,-35645000.0,80316000.0,-6418000.0,48710000.0,48710000.0,-13400000.0,,,-27538000.0,-4564000.0,-35357000.0,-16079000.0,-5171000.0,4526000.0
STERIS plc,STE,,1624899,2017.0,Q1TTM,2015-07-01,2016-06-30,,-559961000.0,175171000.0,,-17228000.0,-48338000.0,12764000.0,369451000.0,467049000.0,-697429000.0,293838000.0,467049000.0,-697429000.0,293838000.0,46230000.0,135984000.0,135984000.0,31021000.0,2371000.0,,-78983000.0,-4564000.0,-138246000.0,171413000.0,-9967000.0,5342000.0
STERIS plc,STE,,1624899,2018.0,Q4,2018-01-01,2018-03-31,,52000.0,44477000.0,-19000.0,3277000.0,-18060000.0,1753000.0,29065000.0,-160368000.0,-54996000.0,129777000.0,-160368000.0,-54996000.0,129777000.0,-82310000.0,73623000.0,73623000.0,29737000.0,,-3083000.0,-26296000.0,,-51946000.0,-143256000.0,-21634000.0,
STERIS plc,STE,,1624899,2018.0,FY,2017-04-01,2018-03-31,2018-05-30 09:25:21+00:00,-46271000.0,178332000.0,8888000.0,20997000.0,-83867000.0,9758000.0,29065000.0,-356184000.0,-203829000.0,457632000.0,-356184000.0,-203829000.0,457632000.0,-81384000.0,291622000.0,291622000.0,71545000.0,0.0,-3083000.0,-104993000.0,0.0,-165457000.0,-224529000.0,-65485000.0,2094000.0
STERIS plc,STE,,1624899,2018.0,Q3YTD,2017-04-01,2017-12-31,2019-02-11 17:07:59+00:00,-46323000.0,133855000.0,8907000.0,17720000.0,-65807000.0,8005000.0,,-195816000.0,-148833000.0,327855000.0,-195816000.0,-148833000.0,327855000.0,926000.0,217999000.0,217999000.0,41808000.0,,0.0,-78697000.0,0.0,-113511000.0,-81273000.0,-43851000.0,2094000.0
STERIS plc,STE,,1624899,2018.0,Q3TTM,2017-01-01,2017-12-31,,-46558000.0,186752000.0,8365000.0,21004000.0,-72052000.0,303469000.0,,-254328000.0,-210225000.0,462536000.0,-254328000.0,-210225000.0,462536000.0,18987000.0,244064000.0,244064000.0,103772000.0,,,-106045000.0,,-174187000.0,-405580000.0,-46172000.0,2155000.0
STERIS plc,STE,,1624899,2018.0,Q3,2017-10-01,2017-12-31,,-16814000.0,44656000.0,7594000.0,1501000.0,-51220000.0,1299000.0,,-76471000.0,-47292000.0,110478000.0,-76471000.0,-47292000.0,110478000.0,-11784000.0,95340000.0,95340000.0,21702000.0,,,-26541000.0,,-38091000.0,-28030000.0,-23199000.0,19000.0
STERIS plc,STE,,1624899,2018.0,Q2YTD,2017-04-01,2017-09-30,2018-11-06 06:16:39+00:00,-29509000.0,89199000.0,1313000.0,16219000.0,-14587000.0,6706000.0,,-119345000.0,-101541000.0,217377000.0,-119345000.0,-101541000.0,217377000.0,12710000.0,122659000.0,122659000.0,20106000.0,,0.0,-52156000.0,0.0,-75420000.0,-53243000.0,-20652000.0,2075000.0
STERIS plc,STE,,1624899,2018.0,Q2TTM,2016-10-01,2017-09-30,,-30194000.0,173480000.0,5440000.0,10200000.0,-5900000.0,302897000.0,,-224834000.0,-197051000.0,452962000.0,-224834000.0,-197051000.0,452962000.0,41277000.0,144377000.0,144377000.0,141005000.0,,,-103682000.0,,-174455000.0,-365783000.0,-58266000.0,2158000.0
STERIS plc,STE,,1624899,2018.0,Q2,2017-07-01,2017-09-30,,-11110000.0,45548000.0,1313000.0,7814000.0,11659000.0,862000.0,-13631000.0,-97091000.0,-46659000.0,136724000.0,-97091000.0,-46659000.0,136724000.0,788000.0,64444000.0,64444000.0,15073000.0,,,-26422000.0,,-38928000.0,-45699000.0,-12201000.0,2066000.0
STERIS plc,STE,,1624899,2018.0,Q1,2017-04-01,2017-06-30,2018-08-08 17:10:32+00:00,-18399000.0,43651000.0,0.0,8405000.0,-26246000.0,5844000.0,13631000.0,-22254000.0,-54882000.0,80653000.0,-22254000.0,-54882000.0,80653000.0,11922000.0,58215000.0,58215000.0,5033000.0,,0.0,-25734000.0,0.0,-36492000.0,-7544000.0,-8451000.0,9000.0
STERIS plc,STE,,1624899,2018.0,Q1TTM,2016-07-01,2017-06-30,,-83706000.0,178009000.0,135713000.0,-2169000.0,-43397000.0,303771000.0,13631000.0,-246345000.0,-123492000.0,424423000.0,-246345000.0,-123492000.0,424423000.0,52417000.0,120136000.0,120136000.0,169675000.0,,,-101307000.0,-1792000.0,-174036000.0,-361651000.0,-100789000.0,329000.0
STERIS plc,STE,,1624899,2019.0,Q3TTM,2018-01-01,2018-12-31,,-13457000.0,220135000.0,-19000.0,-10560000.0,-37212000.0,9108000.0,64481000.0,-344176000.0,-194558000.0,490356000.0,-344176000.0,-194558000.0,490356000.0,-58938000.0,269822000.0,269822000.0,37611000.0,,-16508000.0,-111323000.0,-4955000.0,-165182000.0,-228554000.0,-77888000.0,5563000.0
STERIS plc,STE,,1624899,2019.0,Q3,2018-10-01,2018-12-31,,-13313000.0,82687000.0,,-3539000.0,-8223000.0,2419000.0,-16677000.0,-43947000.0,-71406000.0,133877000.0,-43947000.0,-71406000.0,133877000.0,14985000.0,48426000.0,48426000.0,10987000.0,,-7422000.0,-29337000.0,,-50687000.0,,-352000.0,16000.0
STERIS plc,STE,,1624899,2019.0,Q3YTD,2018-04-01,2018-12-31,2019-02-11 17:07:59+00:00,-13509000.0,175658000.0,,-13837000.0,-19152000.0,7355000.0,35416000.0,-183808000.0,-139562000.0,360579000.0,-183808000.0,-139562000.0,360579000.0,23372000.0,196199000.0,196199000.0,7874000.0,,-13425000.0,-85027000.0,-4955000.0,-113236000.0,-85298000.0,-56254000.0,5563000.0
STERIS plc,STE,,1624899,2019.0,Q2TTM,2017-10-01,2018-09-30,,-16958000.0,182104000.0,7575000.0,-5520000.0,-80209000.0,7988000.0,81158000.0,-376700000.0,-170444000.0,466957000.0,-376700000.0,-170444000.0,466957000.0,-85707000.0,316736000.0,316736000.0,48326000.0,,-9086000.0,-108527000.0,-4955000.0,-152586000.0,-256584000.0,-100735000.0,5566000.0
STERIS plc,STE,,1624899,2019.0,Q2,2018-07-01,2018-09-30,,,46117000.0,,-589000.0,-10544000.0,1501000.0,33650000.0,-100647000.0,-33290000.0,125923000.0,-100647000.0,-33290000.0,125923000.0,-8603000.0,77495000.0,77495000.0,12855000.0,,-1219000.0,-28740000.0,,-34823000.0,-85000000.0,-22058000.0,2752000.0
STERIS plc,STE,,1624899,2019.0,Q2YTD,2018-04-01,2018-09-30,2018-11-06 06:16:39+00:00,-196000.0,92971000.0,,-10298000.0,-10929000.0,4936000.0,52093000.0,-139861000.0,-68156000.0,226702000.0,-139861000.0,-68156000.0,226702000.0,8387000.0,147773000.0,147773000.0,-3113000.0,,-6003000.0,-55690000.0,-4955000.0,-62549000.0,-85298000.0,-55902000.0,5547000.0
STERIS plc,STE,,1624899,2019.0,Q1TTM,2017-07-01,2018-06-30,,-28068000.0,181535000.0,8888000.0,2883000.0,-58006000.0,7349000.0,33877000.0,-373144000.0,-183813000.0,477758000.0,-373144000.0,-183813000.0,477758000.0,-76316000.0,303685000.0,303685000.0,50544000.0,,-7867000.0,-106209000.0,-4955000.0,-156691000.0,-217283000.0,-90878000.0,4880000.0
STERIS plc,STE,,1624899,2019.0,Q1,2018-04-01,2018-06-30,2018-08-08 17:10:32+00:00,-196000.0,46854000.0,,-9709000.0,-385000.0,3435000.0,18443000.0,-39214000.0,-34866000.0,100779000.0,-39214000.0,-34866000.0,100779000.0,16990000.0,70278000.0,70278000.0,-15968000.0,,-4784000.0,-26950000.0,-4955000.0,-27726000.0,-298000.0,-33844000.0,2795000.0
