company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Best Buy Co Inc,BBY,HL5XPTVRV0O8TUN5LL90,764478,2011.0,Q1,,2010-05-29,2010-07-08 16:08:11+00:00,5860000000.0,1579000000.0,2025000000.0,,-40000000.0,1239000000.0,,516000000.0,,51000000.0,436000000.0,2386000000.0,,400000000.0,1093000000.0,323000000.0,6335000000.0,3982000000.0,639000000.0,1030000000.0,,,,,477000000.0,1253000000.0,,,5892000000.0,231000000.0,205000000.0,17956000000.0,6368000000.0,10388000000.0,8603000000.0,6368000000.0,7007000000.0,10949000000.0,17956000000.0,3586000000.0,2346000000.0,
Best Buy Co Inc,BBY,HL5XPTVRV0O8TUN5LL90,764478,2012.0,FY,,2012-03-03,2013-03-27 16:45:07+00:00,5364000000.0,2288000000.0,2141000000.0,4781000000.0,90000000.0,1199000000.0,0.0,34000000.0,,288000000.0,539000000.0,1335000000.0,8252000000.0,359000000.0,1685000000.0,140000000.0,5731000000.0,3471000000.0,621000000.0,1079000000.0,,,,,403000000.0,1099000000.0,,,3621000000.0,523000000.0,,16005000000.0,3745000000.0,10297000000.0,8855000000.0,3745000000.0,4366000000.0,11639000000.0,16005000000.0,2237000000.0,2784000000.0,0.0
Best Buy Co Inc,BBY,HL5XPTVRV0O8TUN5LL90,764478,2012.0,Q3,,2011-10-29,2012-12-05 16:40:02+00:00,7557000000.0,1968000000.0,2032000000.0,,145000000.0,2073000000.0,,36000000.0,,43000000.0,474000000.0,2447000000.0,,296000000.0,1692000000.0,279000000.0,7780000000.0,3697000000.0,706000000.0,1098000000.0,,,,,469000000.0,1161000000.0,,,5676000000.0,605000000.0,20000000.0,20127000000.0,5857000000.0,12939000000.0,10711000000.0,5857000000.0,6563000000.0,13564000000.0,20127000000.0,3491000000.0,2853000000.0,0.0
Best Buy Co Inc,BBY,HL5XPTVRV0O8TUN5LL90,764478,2012.0,Q2,,2011-07-30,2012-09-06 16:59:22+00:00,6178000000.0,1868000000.0,1982000000.0,,281000000.0,2079000000.0,,37000000.0,,37000000.0,507000000.0,2507000000.0,,315000000.0,1701000000.0,316000000.0,6784000000.0,3781000000.0,723000000.0,1080000000.0,,,,,486000000.0,1168000000.0,,,5846000000.0,836000000.0,80000000.0,19296000000.0,6164000000.0,11891000000.0,9540000000.0,6164000000.0,6887000000.0,12409000000.0,19296000000.0,3624000000.0,2869000000.0,0.0
Best Buy Co Inc,BBY,HL5XPTVRV0O8TUN5LL90,764478,2012.0,Q1,,2011-04-30,2012-06-13 06:52:57+00:00,6102000000.0,1713000000.0,2038000000.0,,274000000.0,2793000000.0,,38000000.0,,308000000.0,538000000.0,2506000000.0,,330000000.0,1704000000.0,316000000.0,6508000000.0,3797000000.0,735000000.0,1135000000.0,,,,,454000000.0,1179000000.0,,,6175000000.0,481000000.0,20000000.0,19572000000.0,6487000000.0,12169000000.0,9467000000.0,6487000000.0,7222000000.0,12350000000.0,19572000000.0,3606000000.0,2883000000.0,0.0
Best Buy Co Inc,BBY,HL5XPTVRV0O8TUN5LL90,764478,2013.0,FY,,2013-02-02,2014-03-28 16:36:53+00:00,6951000000.0,2704000000.0,1616000000.0,5105000000.0,112000000.0,1826000000.0,0.0,88000000.0,451000000.0,129000000.0,520000000.0,528000000.0,8375000000.0,334000000.0,1153000000.0,,6571000000.0,3270000000.0,654000000.0,946000000.0,,,,,608000000.0,1109000000.0,,,2861000000.0,1143000000.0,0.0,16787000000.0,3061000000.0,12047000000.0,10810000000.0,3061000000.0,3715000000.0,13072000000.0,16787000000.0,1470000000.0,2262000000.0,0.0
Best Buy Co Inc,BBY,HL5XPTVRV0O8TUN5LL90,764478,2013.0,Q3,,2012-11-03,2012-12-05 16:40:02+00:00,7933000000.0,2250000000.0,1923000000.0,,105000000.0,309000000.0,,74000000.0,,9000000.0,429000000.0,1344000000.0,,344000000.0,1158000000.0,91000000.0,8156000000.0,3407000000.0,621000000.0,1131000000.0,,,,,524000000.0,1122000000.0,,,3328000000.0,854000000.0,0.0,17556000000.0,3507000000.0,11846000000.0,11148000000.0,3507000000.0,4128000000.0,13428000000.0,17556000000.0,2303000000.0,2280000000.0,0.0
Best Buy Co Inc,BBY,HL5XPTVRV0O8TUN5LL90,764478,2013.0,Q2,,2012-08-04,2012-09-06 16:59:22+00:00,6055000000.0,2135000000.0,1861000000.0,,86000000.0,680000000.0,,34000000.0,,7000000.0,464000000.0,1342000000.0,,351000000.0,1165000000.0,91000000.0,6299000000.0,3407000000.0,596000000.0,1070000000.0,,,,,474000000.0,1125000000.0,,,3395000000.0,1061000000.0,0.0,15849000000.0,3515000000.0,10184000000.0,9448000000.0,3515000000.0,4111000000.0,11738000000.0,15849000000.0,2258000000.0,2290000000.0,0.0
Best Buy Co Inc,BBY,HL5XPTVRV0O8TUN5LL90,764478,2013.0,Q1,,2012-05-05,2012-06-13 06:52:57+00:00,5731000000.0,1846000000.0,2011000000.0,,98000000.0,1386000000.0,,54000000.0,,272000000.0,638000000.0,1335000000.0,,354000000.0,1678000000.0,128000000.0,6065000000.0,3407000000.0,635000000.0,1019000000.0,,,,,471000000.0,1025000000.0,,,3520000000.0,349000000.0,0.0,16011000000.0,3672000000.0,10316000000.0,9001000000.0,3672000000.0,4307000000.0,11704000000.0,16011000000.0,2288000000.0,2703000000.0,0.0
Best Buy Co Inc,BBY,HL5XPTVRV0O8TUN5LL90,764478,2014.0,FY,,2014-02-01,2015-03-31 16:12:11+00:00,5122000000.0,1308000000.0,1279000000.0,4977000000.0,492000000.0,2678000000.0,0.0,335000000.0,399000000.0,147000000.0,444000000.0,425000000.0,7575000000.0,101000000.0,1612000000.0,,5376000000.0,2598000000.0,3000000.0,900000000.0,,0.0,0.0,,404000000.0,976000000.0,0.0,,3159000000.0,45000000.0,223000000.0,14013000000.0,3986000000.0,10485000000.0,7436000000.0,3986000000.0,3989000000.0,10024000000.0,14013000000.0,930000000.0,2588000000.0,0.0
Best Buy Co Inc,BBY,HL5XPTVRV0O8TUN5LL90,764478,2014.0,Q3,,2013-11-02,2013-12-09 16:06:56+00:00,6578000000.0,1123000000.0,1601000000.0,,528000000.0,2170000000.0,,288000000.0,,91000000.0,350000000.0,528000000.0,,175000000.0,1624000000.0,41000000.0,6978000000.0,2726000000.0,2000000.0,963000000.0,,,,,364000000.0,1035000000.0,,,2926000000.0,45000000.0,,15068000000.0,3742000000.0,11234000000.0,8665000000.0,3742000000.0,3744000000.0,11324000000.0,15068000000.0,1108000000.0,2659000000.0,0.0
Best Buy Co Inc,BBY,HL5XPTVRV0O8TUN5LL90,764478,2014.0,Q2,,2013-08-03,2013-09-09 16:16:28+00:00,4968000000.0,1188000000.0,1543000000.0,,529000000.0,1910000000.0,,143000000.0,,130000000.0,343000000.0,528000000.0,,177000000.0,1634000000.0,59000000.0,5437000000.0,2744000000.0,3000000.0,879000000.0,,,,,362000000.0,1017000000.0,,,2930000000.0,44000000.0,,13284000000.0,3602000000.0,9414000000.0,7028000000.0,3602000000.0,3605000000.0,9679000000.0,13284000000.0,1126000000.0,2651000000.0,0.0
Best Buy Co Inc,BBY,HL5XPTVRV0O8TUN5LL90,764478,2014.0,Q1,,2013-05-04,2013-06-07 16:27:00+00:00,4776000000.0,937000000.0,1515000000.0,,82000000.0,908000000.0,,111000000.0,,8000000.0,333000000.0,528000000.0,,180000000.0,1142000000.0,61000000.0,5461000000.0,2830000000.0,632000000.0,821000000.0,,1879000000.0,1385000000.0,,255000000.0,1001000000.0,471000000.0,79000000.0,2723000000.0,544000000.0,,14331000000.0,2916000000.0,10006000000.0,8561000000.0,2916000000.0,3548000000.0,10783000000.0,14331000000.0,1495000000.0,2222000000.0,0.0
Best Buy Co Inc,BBY,HL5XPTVRV0O8TUN5LL90,764478,2015.0,FY,,2015-01-31,2015-12-04 16:05:43+00:00,5030000000.0,1280000000.0,1193000000.0,,382000000.0,2432000000.0,,472000000.0,326000000.0,230000000.0,372000000.0,425000000.0,,57000000.0,1580000000.0,,5174000000.0,2295000000.0,5000000.0,703000000.0,,684000000.0,585000000.0,,583000000.0,899000000.0,167000000.0,,4141000000.0,41000000.0,1456000000.0,15256000000.0,4995000000.0,11729000000.0,7777000000.0,4995000000.0,5000000000.0,10256000000.0,15256000000.0,1232000000.0,2479000000.0,0.0
Best Buy Co Inc,BBY,HL5XPTVRV0O8TUN5LL90,764478,2015.0,Q3,,2014-11-01,2015-12-04 16:05:43+00:00,6626000000.0,1066000000.0,1169000000.0,,468000000.0,1929000000.0,,412000000.0,449000000.0,33000000.0,305000000.0,425000000.0,,99000000.0,1591000000.0,,6900000000.0,2524000000.0,4000000.0,959000000.0,,0.0,0.0,,651000000.0,972000000.0,0.0,,3689000000.0,44000000.0,1209000000.0,15762000000.0,4569000000.0,12063000000.0,8626000000.0,4569000000.0,4573000000.0,11189000000.0,15762000000.0,1175000000.0,2563000000.0,0.0
Best Buy Co Inc,BBY,HL5XPTVRV0O8TUN5LL90,764478,2015.0,Q2,,2014-08-02,2015-09-04 16:07:02+00:00,5244000000.0,1005000000.0,1167000000.0,,494000000.0,2141000000.0,,383000000.0,442000000.0,68000000.0,287000000.0,425000000.0,,100000000.0,1592000000.0,,5583000000.0,2532000000.0,4000000.0,943000000.0,,0.0,0.0,,681000000.0,976000000.0,0.0,,3649000000.0,43000000.0,939000000.0,14349000000.0,4526000000.0,10611000000.0,7251000000.0,4526000000.0,4530000000.0,9819000000.0,14349000000.0,1206000000.0,2568000000.0,0.0
Best Buy Co Inc,BBY,HL5XPTVRV0O8TUN5LL90,764478,2015.0,Q1,,2014-05-03,2015-06-08 08:16:40+00:00,4952000000.0,871000000.0,1093000000.0,,494000000.0,2569000000.0,,365000000.0,394000000.0,47000000.0,350000000.0,425000000.0,,100000000.0,1604000000.0,,5255000000.0,2525000000.0,3000000.0,926000000.0,,0.0,0.0,,743000000.0,1003000000.0,0.0,,3562000000.0,44000000.0,497000000.0,13911000000.0,4421000000.0,10118000000.0,6880000000.0,4421000000.0,4424000000.0,9487000000.0,13911000000.0,1268000000.0,2607000000.0,0.0
Best Buy Co Inc,BBY,HL5XPTVRV0O8TUN5LL90,764478,2016.0,FY,,2016-01-30,2017-03-24 16:49:37+00:00,4450000000.0,1162000000.0,1211000000.0,5761000000.0,271000000.0,1976000000.0,0.0,32000000.0,357000000.0,128000000.0,384000000.0,425000000.0,8107000000.0,,1339000000.0,,5051000000.0,2346000000.0,,392000000.0,,,,-55000000.0,831000000.0,877000000.0,31000000.0,,4130000000.0,395000000.0,1305000000.0,13519000000.0,4378000000.0,9886000000.0,6925000000.0,4378000000.0,4378000000.0,9141000000.0,13519000000.0,1287000000.0,2216000000.0,0.0
Best Buy Co Inc,BBY,HL5XPTVRV0O8TUN5LL90,764478,2016.0,Q3,,2015-10-31,2016-12-02 16:43:21+00:00,6184000000.0,1061000000.0,1169000000.0,,296000000.0,1697000000.0,,219000000.0,330000000.0,23000000.0,306000000.0,425000000.0,,18000000.0,1250000000.0,,6651000000.0,2329000000.0,,409000000.0,,,,0.0,897000000.0,874000000.0,32000000.0,,4135000000.0,383000000.0,1650000000.0,15169000000.0,4650000000.0,11468000000.0,8395000000.0,4650000000.0,4650000000.0,10519000000.0,15169000000.0,1372000000.0,2124000000.0,0.0
Best Buy Co Inc,BBY,HL5XPTVRV0O8TUN5LL90,764478,2016.0,Q2,,2015-08-01,2016-09-02 16:29:23+00:00,4680000000.0,1025000000.0,1149000000.0,,298000000.0,1800000000.0,,232000000.0,316000000.0,26000000.0,285000000.0,425000000.0,,18000000.0,1220000000.0,,4995000000.0,2235000000.0,,465000000.0,,,,0.0,868000000.0,879000000.0,33000000.0,,4092000000.0,382000000.0,1695000000.0,13559000000.0,4622000000.0,9980000000.0,6838000000.0,4622000000.0,4622000000.0,8937000000.0,13559000000.0,1344000000.0,2099000000.0,0.0
Best Buy Co Inc,BBY,HL5XPTVRV0O8TUN5LL90,764478,2016.0,Q1,,2015-05-02,2016-06-08 17:41:29+00:00,4584000000.0,995000000.0,1128000000.0,,330000000.0,2173000000.0,,529000000.0,304000000.0,45000000.0,277000000.0,425000000.0,,18000000.0,1217000000.0,,4930000000.0,2244000000.0,,465000000.0,,,,0.0,863000000.0,906000000.0,33000000.0,,4009000000.0,383000000.0,1566000000.0,13712000000.0,4868000000.0,10129000000.0,6721000000.0,4868000000.0,4868000000.0,8844000000.0,13712000000.0,1339000000.0,2123000000.0,0.0
Best Buy Co Inc,BBY,HL5XPTVRV0O8TUN5LL90,764478,2017.0,FY,,2017-01-28,2018-04-02 17:22:02+00:00,4984000000.0,1347000000.0,1292000000.0,5850000000.0,279000000.0,2240000000.0,0.0,31000000.0,418000000.0,26000000.0,358000000.0,425000000.0,8143000000.0,,1321000000.0,,4864000000.0,2293000000.0,,384000000.0,,,,,622000000.0,704000000.0,,,4399000000.0,44000000.0,1681000000.0,13856000000.0,4709000000.0,10516000000.0,7122000000.0,4709000000.0,4709000000.0,9147000000.0,13856000000.0,1047000000.0,2025000000.0,0.0
Best Buy Co Inc,BBY,HL5XPTVRV0O8TUN5LL90,764478,2017.0,Q3,,2016-10-29,2017-12-01 16:59:43+00:00,6233000000.0,1174000000.0,1159000000.0,,277000000.0,1341000000.0,,31000000.0,380000000.0,43000000.0,308000000.0,425000000.0,,,1324000000.0,,6331000000.0,2298000000.0,,398000000.0,,,,,798000000.0,791000000.0,,,3953000000.0,43000000.0,1777000000.0,14542000000.0,4261000000.0,11021000000.0,8166000000.0,4261000000.0,4261000000.0,10281000000.0,14542000000.0,1223000000.0,2115000000.0,0.0
Best Buy Co Inc,BBY,HL5XPTVRV0O8TUN5LL90,764478,2017.0,Q2,,2016-07-30,2017-09-05 16:19:43+00:00,4800000000.0,926000000.0,1209000000.0,,296000000.0,1861000000.0,,32000000.0,380000000.0,96000000.0,272000000.0,425000000.0,,,1341000000.0,,4908000000.0,2295000000.0,,409000000.0,,,,,840000000.0,794000000.0,,,3991000000.0,43000000.0,1590000000.0,13254000000.0,4319000000.0,9694000000.0,6800000000.0,4319000000.0,4319000000.0,8935000000.0,13254000000.0,1265000000.0,2135000000.0,0.0
Best Buy Co Inc,BBY,HL5XPTVRV0O8TUN5LL90,764478,2017.0,Q1,,2016-04-30,2017-06-05 16:48:21+00:00,4397000000.0,1097000000.0,1170000000.0,,316000000.0,1845000000.0,,32000000.0,349000000.0,97000000.0,277000000.0,425000000.0,,,1334000000.0,,4719000000.0,2332000000.0,,401000000.0,,,,,831000000.0,807000000.0,31000000.0,,4078000000.0,44000000.0,1220000000.0,12901000000.0,4426000000.0,9282000000.0,6334000000.0,4426000000.0,4426000000.0,8475000000.0,12901000000.0,1287000000.0,2141000000.0,0.0
Best Buy Co Inc,BBY,HL5XPTVRV0O8TUN5LL90,764478,2018.0,FY,,2018-02-03,2019-03-28 16:42:20+00:00,4873000000.0,1049000000.0,1386000000.0,6279000000.0,314000000.0,1101000000.0,,28000000.0,453000000.0,,561000000.0,425000000.0,8700000000.0,,811000000.0,,5209000000.0,2421000000.0,,438000000.0,,,,,374000000.0,809000000.0,,,3270000000.0,544000000.0,2032000000.0,13049000000.0,3612000000.0,9829000000.0,7817000000.0,3612000000.0,3612000000.0,9437000000.0,13049000000.0,799000000.0,1620000000.0,0.0
Best Buy Co Inc,BBY,HL5XPTVRV0O8TUN5LL90,764478,2018.0,Q3,,2017-10-28,2018-12-07 16:04:42+00:00,6587000000.0,971000000.0,1263000000.0,,304000000.0,1103000000.0,,30000000.0,426000000.0,,331000000.0,425000000.0,,,784000000.0,,6663000000.0,2352000000.0,,431000000.0,,,,,603000000.0,697000000.0,,,3818000000.0,545000000.0,2237000000.0,14785000000.0,4152000000.0,11405000000.0,9152000000.0,4152000000.0,4152000000.0,10633000000.0,14785000000.0,1028000000.0,1481000000.0,0.0
Best Buy Co Inc,BBY,HL5XPTVRV0O8TUN5LL90,764478,2018.0,Q2,,2017-07-29,2018-09-10 17:06:26+00:00,5072000000.0,965000000.0,1170000000.0,,321000000.0,1365000000.0,,30000000.0,427000000.0,83000000.0,309000000.0,425000000.0,,,1310000000.0,,5167000000.0,2327000000.0,,456000000.0,,,,,614000000.0,682000000.0,,,3996000000.0,44000000.0,2125000000.0,13444000000.0,4347000000.0,10078000000.0,7105000000.0,4347000000.0,4347000000.0,9097000000.0,13444000000.0,1039000000.0,1992000000.0,0.0
Best Buy Co Inc,BBY,HL5XPTVRV0O8TUN5LL90,764478,2018.0,Q1,,2017-04-29,2018-06-08 16:49:26+00:00,4599000000.0,1011000000.0,1088000000.0,,266000000.0,1651000000.0,,31000000.0,371000000.0,93000000.0,274000000.0,425000000.0,,,1302000000.0,,4637000000.0,2287000000.0,,409000000.0,,,,,587000000.0,684000000.0,,,4202000000.0,45000000.0,1948000000.0,12955000000.0,4499000000.0,9656000000.0,6470000000.0,4499000000.0,4499000000.0,8456000000.0,12955000000.0,1012000000.0,1986000000.0,0.0
Best Buy Co Inc,BBY,HL5XPTVRV0O8TUN5LL90,764478,2019.0,FY,,2019-02-02,2020-03-23 16:42:52+00:00,5257000000.0,1015000000.0,982000000.0,6690000000.0,294000000.0,1980000000.0,0.0,27000000.0,446000000.0,,482000000.0,915000000.0,9200000000.0,,1332000000.0,,5409000000.0,2510000000.0,,466000000.0,290000000.0,,,,606000000.0,750000000.0,,,2985000000.0,56000000.0,,12901000000.0,3306000000.0,8870000000.0,7513000000.0,3306000000.0,3306000000.0,9595000000.0,12901000000.0,1521000000.0,2082000000.0,0.0
Best Buy Co Inc,BBY,HL5XPTVRV0O8TUN5LL90,764478,2019.0,Q3,,2018-11-03,2019-12-06 17:10:33+00:00,7964000000.0,921000000.0,844000000.0,,300000000.0,1228000000.0,0.0,27000000.0,730000000.0,,349000000.0,921000000.0,,,1280000000.0,,8168000000.0,2525000000.0,,508000000.0,,,,,653000000.0,775000000.0,,,2685000000.0,46000000.0,76000000.0,15000000000.0,3012000000.0,10901000000.0,9933000000.0,3012000000.0,3012000000.0,11988000000.0,15000000000.0,1574000000.0,2055000000.0,0.0
Best Buy Co Inc,BBY,HL5XPTVRV0O8TUN5LL90,764478,2019.0,Q2,,2018-08-04,2019-09-06 16:01:56+00:00,5338000000.0,915000000.0,813000000.0,,296000000.0,1865000000.0,0.0,27000000.0,438000000.0,,318000000.0,425000000.0,,,801000000.0,,5016000000.0,2432000000.0,,510000000.0,275000000.0,,,,365000000.0,777000000.0,,,2863000000.0,47000000.0,465000000.0,11993000000.0,3186000000.0,8771000000.0,7229000000.0,3186000000.0,3186000000.0,8807000000.0,11993000000.0,790000000.0,1578000000.0,0.0
Best Buy Co Inc,BBY,HL5XPTVRV0O8TUN5LL90,764478,2019.0,Q1,,2018-05-05,2019-06-07 16:02:54+00:00,4619000000.0,860000000.0,1219000000.0,,310000000.0,1848000000.0,0.0,28000000.0,371000000.0,,296000000.0,425000000.0,,,792000000.0,,4964000000.0,2385000000.0,,473000000.0,0.0,,,,342000000.0,815000000.0,,,3082000000.0,550000000.0,785000000.0,12082000000.0,3420000000.0,8930000000.0,7055000000.0,3420000000.0,3420000000.0,8662000000.0,12082000000.0,767000000.0,1607000000.0,0.0
Best Buy Co Inc,BBY,HL5XPTVRV0O8TUN5LL90,764478,2020.0,Q1,,2020-05-02,2020-05-27 16:41:25+00:00,4428000000.0,749000000.0,769000000.0,,243000000.0,3919000000.0,0.0,41000000.0,788000000.0,,213000000.0,986000000.0,,,621000000.0,,3993000000.0,2291000000.0,,335000000.0,683000000.0,,,,3332000000.0,2770000000.0,,,3126000000.0,1923000000.0,,15605000000.0,3410000000.0,8996000000.0,8804000000.0,3410000000.0,3410000000.0,12195000000.0,15605000000.0,4318000000.0,3391000000.0,0.0
Best Buy Co Inc,BBY,HL5XPTVRV0O8TUN5LL90,764478,2020.0,FY,,2020-02-01,2020-03-23 16:42:52+00:00,5288000000.0,1149000000.0,906000000.0,6900000000.0,295000000.0,2229000000.0,0.0,26000000.0,782000000.0,,410000000.0,984000000.0,9228000000.0,,1257000000.0,,5174000000.0,2328000000.0,,305000000.0,660000000.0,,,,3422000000.0,2795000000.0,,,3158000000.0,14000000.0,,15591000000.0,3479000000.0,8857000000.0,8060000000.0,3479000000.0,3479000000.0,12112000000.0,15591000000.0,4406000000.0,4052000000.0,0.0
