company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,explorationexpense,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,otherincome,otheroperatingexpenses,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicsharesos,weightedavedilutedsharesos
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2009.0,Q1,2009-01-01,2009-03-31,2010-04-28 16:11:02+00:00,,0.55,0.22,44589000.0,0.55,3311000.0,,46612000.0,71993000.0,71993000.0,,71993000.0,,255617000.0,469403000.0,,,590000.0,,,,29750000.0,255617000.0,213786000.0,19243000.0,1122000.0,77650000.0,136136000.0,-17531000.0,118605000.0,469403000.0,130743000.0,131400000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2010.0,Q4,2010-10-01,2010-12-31,,,0.48,-0.66,74641000.0,0.48,2014000.0,,39807000.0,73113000.0,73113000.0,,73113000.0,,174005000.0,422905000.0,,,11940000.0,,,,37590000.0,174005000.0,248900000.0,26082000.0,-7593000.0,114245000.0,134655000.0,-21735000.0,112920000.0,422905000.0,144100000.0,145000000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2010.0,FY,2010-01-01,2010-12-31,2013-02-21 16:04:04+00:00,,1.58,,270285000.0,1.57,5368000.0,,127520000.0,227700000.0,227700000.0,,227700000.0,,472712000.0,1374395000.0,,,12898000.0,,,,155551000.0,472712000.0,901683000.0,128157000.0,,431204000.0,470479000.0,-115259000.0,355220000.0,1374395000.0,144100000.0,145000000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2010.0,Q3,2010-07-01,2010-09-30,2010-10-28 16:05:38+00:00,,0.24,0.22,68548000.0,0.24,941000.0,,20723000.0,36522000.0,36522000.0,,36522000.0,,65331000.0,257335000.0,,,278000.0,,,,34333000.0,65331000.0,192004000.0,33861000.0,2646000.0,103822000.0,88182000.0,-30937000.0,57245000.0,257335000.0,149133000.0,149775000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2010.0,Q3YTD,2010-01-01,2010-09-30,,,1.1,0.66,195644000.0,1.09,3354000.0,,87713000.0,154587000.0,154587000.0,,154587000.0,,298707000.0,951490000.0,,,958000.0,,,,117961000.0,298707000.0,652783000.0,102075000.0,7593000.0,316959000.0,335824000.0,-93524000.0,242300000.0,951490000.0,149133000.0,149775000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2010.0,Q3TTM,2009-10-01,2010-09-30,,,1.53,,251239000.0,1.51,9008000.0,,113961000.0,209969000.0,209969000.0,,209969000.0,,458339000.0,1337046000.0,,,7744000.0,,,,169427000.0,458339000.0,878707000.0,135758000.0,2911000.0,429674000.0,449033000.0,-125103000.0,323930000.0,1337046000.0,149133000.0,149775000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2010.0,Q2,2010-04-01,2010-06-30,2010-07-29 16:36:00+00:00,,0.2,0.22,65217000.0,0.2,1078000.0,,17022000.0,30000000.0,30000000.0,,30000000.0,,68275000.0,257515000.0,,,153000.0,,,,44416000.0,68275000.0,189240000.0,34080000.0,2420000.0,110711000.0,78529000.0,-31507000.0,47022000.0,257515000.0,147575000.0,148289000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2010.0,Q2YTD,2010-01-01,2010-06-30,,,0.86,0.44,127096000.0,0.85,2413000.0,,66990000.0,118065000.0,118065000.0,,118065000.0,,233376000.0,694155000.0,,,680000.0,,,,83628000.0,233376000.0,460779000.0,68214000.0,4947000.0,213137000.0,247642000.0,-62587000.0,185055000.0,694155000.0,147575000.0,148289000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2010.0,Q2TTM,2009-07-01,2010-06-30,,,1.31,,232397000.0,1.29,12593000.0,,100329000.0,176356000.0,176356000.0,,176356000.0,,457295000.0,1298068000.0,,,7977000.0,,,,195000000.0,457295000.0,840773000.0,134290000.0,2215000.0,439990000.0,400783000.0,-124098000.0,276685000.0,1298068000.0,147575000.0,148289000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2010.0,Q1,2010-01-01,2010-03-31,2010-04-28 16:11:02+00:00,,0.66,0.22,61879000.0,0.65,1335000.0,,49968000.0,88065000.0,88065000.0,,88065000.0,,165101000.0,436640000.0,,,527000.0,,,,39212000.0,165101000.0,271539000.0,34134000.0,2527000.0,102426000.0,169113000.0,-31080000.0,138033000.0,436640000.0,134084000.0,135009000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2010.0,Q1TTM,2009-04-01,2010-03-31,,,1.31,,213368000.0,1.29,15929000.0,,100024000.0,173001000.0,173001000.0,,173001000.0,,473363000.0,1278593000.0,,,8522000.0,,,,186165000.0,473363000.0,805230000.0,126670000.0,1405000.0,415462000.0,389768000.0,-116743000.0,273025000.0,1278593000.0,134084000.0,135009000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2011.0,Q4,2011-10-01,2011-12-31,,,0.6,-0.66,66241000.0,0.6,1545000.0,,9588000.0,90846000.0,30659000.0,60187000.0,90846000.0,,12995000.0,182438000.0,,,-195242000.0,,-202928000.0,,29052000.0,12995000.0,169443000.0,37686000.0,-2358000.0,-106090000.0,275533000.0,-235286000.0,40247000.0,182438000.0,149500000.0,150400000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2011.0,FY,2011-01-01,2011-12-31,2014-02-20 16:04:10+00:00,,3.21,,313868000.0,3.19,4932000.0,,238537000.0,479769000.0,419582000.0,60187000.0,479769000.0,,293162000.0,1323829000.0,,,33276000.0,,-202928000.0,,153624000.0,293162000.0,1030667000.0,136328000.0,,269496000.0,761171000.0,-103052000.0,658119000.0,1323829000.0,149500000.0,150400000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2011.0,Q3,2011-07-01,2011-09-30,2011-10-27 16:17:21+00:00,,1.2,0.22,87343000.0,1.19,814000.0,,106665000.0,178914000.0,178914000.0,,178914000.0,,68977000.0,336720000.0,,,183241000.0,,,,44745000.0,68977000.0,267743000.0,32503000.0,,132902000.0,134841000.0,150738000.0,285579000.0,336720000.0,149441000.0,150301000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2011.0,Q3YTD,2011-01-01,2011-09-30,,,2.61,0.66,247627000.0,2.59,3387000.0,,228949000.0,388923000.0,388923000.0,,388923000.0,,280167000.0,1141391000.0,,,228518000.0,,,,124572000.0,280167000.0,861224000.0,98642000.0,2358000.0,375586000.0,485638000.0,132234000.0,617872000.0,1141391000.0,149441000.0,150301000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2011.0,Q3TTM,2010-10-01,2011-09-30,,,3.09,,322268000.0,3.07,5401000.0,,268756000.0,462036000.0,462036000.0,,462036000.0,,454172000.0,1564296000.0,,,240458000.0,,,,162162000.0,454172000.0,1110124000.0,124724000.0,-5235000.0,489831000.0,620293000.0,110499000.0,730792000.0,1564296000.0,149441000.0,150301000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2011.0,Q2,2011-04-01,2011-06-30,2011-07-28 16:02:29+00:00,,0.59,0.22,81886000.0,0.58,1198000.0,,50175000.0,87754000.0,87754000.0,,87754000.0,,71810000.0,349000000.0,,,18046000.0,,,,40936000.0,71810000.0,277190000.0,33287000.0,,124020000.0,153170000.0,-15241000.0,137929000.0,349000000.0,149444000.0,150111000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2011.0,Q2YTD,2011-01-01,2011-06-30,,,1.41,0.44,160284000.0,1.4,2573000.0,,122284000.0,210009000.0,210009000.0,,210009000.0,,211190000.0,804671000.0,,,45277000.0,,,,79827000.0,211190000.0,593481000.0,66139000.0,2358000.0,242684000.0,350797000.0,-18504000.0,332293000.0,804671000.0,149444000.0,150111000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2011.0,Q2TTM,2010-07-01,2011-06-30,,,2.13,,303473000.0,2.12,5528000.0,,182814000.0,319644000.0,319644000.0,,319644000.0,,450526000.0,1484911000.0,,,57495000.0,,,,151750000.0,450526000.0,1034385000.0,126082000.0,-2589000.0,460751000.0,573634000.0,-71176000.0,502458000.0,1484911000.0,149444000.0,150111000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2011.0,Q1,2011-01-01,2011-03-31,2011-04-28 16:49:38+00:00,,0.82,0.22,78398000.0,0.82,1375000.0,,72109000.0,122255000.0,122255000.0,,122255000.0,,139380000.0,455671000.0,,,27231000.0,,,,38891000.0,139380000.0,316291000.0,32852000.0,2358000.0,118664000.0,197627000.0,-3263000.0,194364000.0,455671000.0,149271000.0,150002000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2011.0,Q1TTM,2010-04-01,2011-03-31,,,1.74,,286804000.0,1.74,5408000.0,,149661000.0,261890000.0,261890000.0,,261890000.0,,446991000.0,1393426000.0,,,39602000.0,,,,155230000.0,446991000.0,946435000.0,126875000.0,-169000.0,447442000.0,498993000.0,-87442000.0,411551000.0,1393426000.0,149271000.0,150002000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2012.0,Q4,2012-10-01,2012-12-31,,,0.33,-0.66,119800000.0,0.32,5492000.0,,608000.0,56226000.0,8733000.0,47493000.0,48041000.0,13016000.0,-105281000.0,225401000.0,,-4831000.0,4830000.0,,923000.0,,135299000.0,-105281000.0,330682000.0,62445000.0,-2212000.0,261514000.0,69168000.0,-59827000.0,9341000.0,225401000.0,149100000.0,150300000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2012.0,FY,2012-01-01,2012-12-31,2015-02-12 16:02:14+00:00,,1.23,,474617000.0,1.22,10370000.0,0.0,71461000.0,196411000.0,148918000.0,47493000.0,183395000.0,13016000.0,231106000.0,1377222000.0,,,15536000.0,,0.0,,271500000.0,231106000.0,1146116000.0,184786000.0,,756487000.0,389629000.0,-169250000.0,220379000.0,1377222000.0,149100000.0,150300000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2012.0,Q3,2012-07-01,2012-09-30,2012-10-25 16:04:27+00:00,,0.21,0.22,131611000.0,0.21,1163000.0,,11585000.0,36704000.0,36704000.0,,31873000.0,,93854000.0,364057000.0,,4831000.0,2988000.0,,187000.0,,51481000.0,93854000.0,270203000.0,40460000.0,,184442000.0,85761000.0,-37472000.0,48289000.0,364057000.0,149604000.0,150388000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2012.0,Q3YTD,2012-01-01,2012-09-30,,,0.9,0.66,354817000.0,0.9,4878000.0,,70853000.0,140185000.0,140185000.0,,135354000.0,,336387000.0,1151821000.0,,4831000.0,10706000.0,,-923000.0,,136201000.0,336387000.0,815434000.0,122341000.0,2212000.0,494973000.0,320461000.0,-109423000.0,211038000.0,1151821000.0,149604000.0,150388000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2012.0,Q3TTM,2011-10-01,2012-09-30,,,1.5,,421058000.0,1.5,6423000.0,,80441000.0,231031000.0,170844000.0,60187000.0,226200000.0,,349382000.0,1334259000.0,,4831000.0,-184536000.0,,-203851000.0,,165253000.0,349382000.0,984877000.0,160027000.0,-146000.0,388883000.0,595994000.0,-344709000.0,251285000.0,1334259000.0,149604000.0,150388000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2012.0,Q2,2012-04-01,2012-06-30,2012-07-26 16:03:32+00:00,,0.21,0.22,115681000.0,0.21,1887000.0,,14578000.0,31446000.0,31446000.0,,31446000.0,,97054000.0,337804000.0,,,5249000.0,,,,41778000.0,97054000.0,240750000.0,40629000.0,,159346000.0,81404000.0,-35380000.0,46024000.0,337804000.0,149582000.0,150149000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2012.0,Q2YTD,2012-01-01,2012-06-30,,,0.69,0.44,223206000.0,0.69,3715000.0,,59268000.0,103481000.0,103481000.0,,103481000.0,,242533000.0,787764000.0,,,7718000.0,,-1110000.0,,84720000.0,242533000.0,545231000.0,81881000.0,2212000.0,310531000.0,234700000.0,-71951000.0,162749000.0,787764000.0,149582000.0,150149000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2012.0,Q2TTM,2011-07-01,2012-06-30,,,2.49,,376790000.0,2.48,6074000.0,,175521000.0,373241000.0,313054000.0,60187000.0,373241000.0,,324505000.0,1306922000.0,,,-4283000.0,,-204038000.0,,158517000.0,324505000.0,982417000.0,152070000.0,-146000.0,337343000.0,645074000.0,-156499000.0,488575000.0,1306922000.0,149582000.0,150149000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2012.0,Q1,2012-01-01,2012-03-31,2012-04-26 16:08:08+00:00,,0.48,0.22,107525000.0,0.48,1828000.0,,44690000.0,72035000.0,72035000.0,,72035000.0,,145479000.0,449960000.0,,,2469000.0,,-1110000.0,,42942000.0,145479000.0,304481000.0,41252000.0,2212000.0,151185000.0,153296000.0,-36571000.0,116725000.0,449960000.0,149494000.0,150216000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2012.0,Q1TTM,2011-04-01,2012-03-31,,,2.87,,342995000.0,2.85,5385000.0,,211118000.0,429549000.0,369362000.0,60187000.0,429549000.0,,299261000.0,1318118000.0,,,8514000.0,,-204038000.0,,157675000.0,299261000.0,1018857000.0,144728000.0,-146000.0,302017000.0,716840000.0,-136360000.0,580480000.0,1318118000.0,149494000.0,150216000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2013.0,Q4,2013-10-01,2013-12-31,,,0.75,-0.09,159791000.0,0.76,3359000.0,,44561000.0,131806000.0,39963000.0,91843000.0,115205000.0,32889000.0,-117236000.0,276661000.0,,-16288000.0,2396000.0,,-19618000.0,,136239000.0,-117236000.0,393897000.0,31998000.0,,279771000.0,114126000.0,-29602000.0,84524000.0,276661000.0,150800000.0,152000000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2013.0,FY,2013-01-01,2013-12-31,2015-02-12 16:02:14+00:00,,2.59,,653132000.0,2.57,18483000.0,0.0,175186000.0,437815000.0,345972000.0,91843000.0,390572000.0,47243000.0,256799000.0,1862011000.0,,,9242000.0,,-19618000.0,,298611000.0,256799000.0,1605212000.0,142688000.0,,950608000.0,654604000.0,-133446000.0,521158000.0,1862011000.0,150800000.0,152000000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2013.0,Q3,2013-07-01,2013-09-30,2013-10-24 16:02:50+00:00,,0.59,0.03,175648000.0,0.58,5256000.0,,34789000.0,102610000.0,102610000.0,,88256000.0,14354000.0,102202000.0,506598000.0,,,2405000.0,,,,52944000.0,102202000.0,404396000.0,35554000.0,,233848000.0,170548000.0,-33149000.0,137399000.0,506598000.0,150679000.0,151663000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2013.0,Q3YTD,2013-01-01,2013-09-30,,,1.84,0.09,493341000.0,1.81,15124000.0,,130625000.0,306009000.0,306009000.0,,275367000.0,14354000.0,374035000.0,1585350000.0,,16288000.0,6846000.0,,,,162372000.0,374035000.0,1211315000.0,110690000.0,,670837000.0,540478000.0,-103844000.0,436634000.0,1585350000.0,150679000.0,151663000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2013.0,Q3TTM,2012-10-01,2013-09-30,,,2.17,-0.57,613141000.0,2.13,20616000.0,,131233000.0,362235000.0,314742000.0,47493000.0,323408000.0,27370000.0,268754000.0,1810751000.0,,11457000.0,11676000.0,,923000.0,,297671000.0,268754000.0,1541997000.0,173135000.0,-2212000.0,932351000.0,609646000.0,-163671000.0,445975000.0,1810751000.0,150679000.0,151663000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2013.0,Q2,2013-04-01,2013-06-30,2013-07-25 16:03:38+00:00,,0.58,0.03,168577000.0,0.57,6138000.0,,41904000.0,94118000.0,94118000.0,,86856000.0,,113152000.0,520092000.0,,7262000.0,2111000.0,,,,60930000.0,113152000.0,406940000.0,37384000.0,,235645000.0,171295000.0,-35273000.0,136022000.0,520092000.0,150525000.0,151393000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2013.0,Q2YTD,2013-01-01,2013-06-30,,,1.25,0.06,317693000.0,1.23,9868000.0,,95836000.0,203399000.0,203399000.0,,187111000.0,,271833000.0,1078752000.0,,16288000.0,4441000.0,,,,109428000.0,271833000.0,806919000.0,75136000.0,,436989000.0,369930000.0,-70695000.0,299235000.0,1078752000.0,150525000.0,151393000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2013.0,Q2TTM,2012-07-01,2013-06-30,,,1.79,-0.38,569104000.0,1.76,16523000.0,,108029000.0,296329000.0,248836000.0,47493000.0,267025000.0,13016000.0,260406000.0,1668210000.0,,16288000.0,12259000.0,,1110000.0,,296208000.0,260406000.0,1407804000.0,178041000.0,-2212000.0,882945000.0,524859000.0,-167994000.0,356865000.0,1668210000.0,150525000.0,151393000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2013.0,Q1,2013-01-01,2013-03-31,2013-04-25 16:01:35+00:00,,0.67,0.03,149116000.0,0.66,3730000.0,,53932000.0,109281000.0,109281000.0,,100255000.0,,158681000.0,558660000.0,,9026000.0,2330000.0,,,,48498000.0,158681000.0,399979000.0,37752000.0,,201344000.0,198635000.0,-35422000.0,163213000.0,558660000.0,150327000.0,150949000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2013.0,Q1TTM,2012-04-01,2013-03-31,,,1.42,-0.19,516208000.0,1.4,12272000.0,,80703000.0,233657000.0,186164000.0,47493000.0,211615000.0,13016000.0,244308000.0,1485922000.0,,9026000.0,15397000.0,,1110000.0,,277056000.0,244308000.0,1241614000.0,181286000.0,-2212000.0,806646000.0,434968000.0,-168101000.0,266867000.0,1485922000.0,150327000.0,150949000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2014.0,FY,2014-01-01,2014-12-31,2017-02-09 16:19:42+00:00,,2.55,,679298000.0,2.54,21716000.0,267339000.0,214092000.0,386965000.0,509619000.0,1371000.0,386965000.0,,389446000.0,2469710000.0,-124025000.0,,6853000.0,,-34146000.0,,292662000.0,389446000.0,2080264000.0,136537000.0,,1226869000.0,853395000.0,-129684000.0,723711000.0,2469710000.0,151553000.0,152513000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2014.0,Q4,2014-10-01,2014-12-31,,,-0.1,-0.09,194390000.0,-0.1,9239000.0,267339000.0,-25828000.0,-94528000.0,29898000.0,-401000.0,-14704000.0,-79824000.0,120544000.0,703194000.0,-124025000.0,,719000.0,,3603000.0,,67749000.0,120544000.0,582650000.0,36979000.0,,542320000.0,40330000.0,-36260000.0,4070000.0,703194000.0,151553000.0,152513000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2014.0,Q3,2014-07-01,2014-09-30,2015-10-22 16:23:10+00:00,,0.65,0.03,175578000.0,0.65,3606000.0,,64496000.0,132294000.0,132294000.0,0.0,98555000.0,33739000.0,82961000.0,578723000.0,,,1004000.0,,0.0,,85075000.0,82961000.0,495762000.0,35717000.0,,264259000.0,231503000.0,-34713000.0,196790000.0,578723000.0,151557000.0,152330000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2014.0,Q3YTD,2014-01-01,2014-09-30,,,2.65,0.09,484908000.0,2.64,12477000.0,,239920000.0,481493000.0,479721000.0,1772000.0,401669000.0,79824000.0,268902000.0,1766516000.0,,,6134000.0,,-37749000.0,,224913000.0,268902000.0,1497614000.0,99558000.0,,684549000.0,813065000.0,-93424000.0,719641000.0,1766516000.0,151557000.0,152330000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2014.0,Q3TTM,2013-10-01,2014-09-30,,,3.4,,644699000.0,3.4,15836000.0,,284481000.0,613299000.0,519684000.0,93615000.0,516874000.0,112713000.0,151666000.0,2043177000.0,,-16288000.0,8530000.0,,-57367000.0,,361152000.0,151666000.0,1891511000.0,131556000.0,,964320000.0,927191000.0,-123026000.0,804165000.0,2043177000.0,151557000.0,152330000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2014.0,Q2YTD,2014-01-01,2014-06-30,,,2.0,0.06,309330000.0,1.99,8871000.0,,175424000.0,349199000.0,347427000.0,1772000.0,303114000.0,46085000.0,185941000.0,1187793000.0,,,5130000.0,,-37749000.0,,139838000.0,185941000.0,1001852000.0,63841000.0,,420290000.0,581562000.0,-58711000.0,522851000.0,1187793000.0,151744000.0,152570000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2014.0,Q2TTM,2013-07-01,2014-06-30,,,3.34,,644769000.0,3.33,17486000.0,,254774000.0,583615000.0,490000000.0,93615000.0,506575000.0,93328000.0,170907000.0,1971052000.0,,-16288000.0,9931000.0,,-57367000.0,,329021000.0,170907000.0,1800145000.0,131393000.0,,933909000.0,866236000.0,-121462000.0,744774000.0,1971052000.0,151744000.0,152570000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2014.0,Q2,2014-04-01,2014-06-30,2015-07-23 16:07:53+00:00,,0.73,0.03,157219000.0,0.73,7452000.0,,59089000.0,138264000.0,136388000.0,1876000.0,110921000.0,27343000.0,83605000.0,526168000.0,,,2579000.0,,-37749000.0,,90870000.0,83605000.0,442563000.0,31873000.0,,217792000.0,224771000.0,-29294000.0,195477000.0,526168000.0,151744000.0,152570000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2014.0,Q1,2014-01-01,2014-03-31,2014-04-24 16:03:23+00:00,,1.27,0.03,152111000.0,1.26,1419000.0,,116335000.0,210935000.0,211039000.0,-104000.0,192193000.0,18742000.0,102336000.0,661625000.0,,,2551000.0,,,,48968000.0,102336000.0,559289000.0,31968000.0,,202498000.0,356791000.0,-29417000.0,327374000.0,661625000.0,151371000.0,152759000.0
