company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accumulateddepreciation,aoci,cashandequivalents,commonequity,currentdeferredtaxassets,customerdeposits,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2011.0,Q2,,2011-06-30,2011-07-28 16:02:29+00:00,187419000.0,138628000.0,1849063000.0,44720000.0,79225000.0,1725398000.0,,,,8071330000.0,,1988380000.0,139234000.0,110382000.0,6222267000.0,,1424421000.0,40271000.0,269298000.0,259628000.0,201852000.0,,132203000.0,131427000.0,,,,,1939980000.0,24988000.0,,7293089000.0,3236555000.0,799385000.0,472035000.0,3236555000.0,3236555000.0,4056534000.0,7293089000.0,271437000.0,3584499000.0,-473543000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2011.0,Q1,,2011-03-31,2011-04-28 16:49:38+00:00,171463000.0,177780000.0,1847093000.0,23869000.0,138628000.0,1718323000.0,,,,7935427000.0,,1943200000.0,194512000.0,72241000.0,6088334000.0,,1379461000.0,40629000.0,226787000.0,227792000.0,,,138490000.0,114971000.0,,,,,1885135000.0,6000000.0,,7036772000.0,3153256000.0,615436000.0,405255000.0,3153256000.0,3153256000.0,3883516000.0,7036772000.0,333002000.0,3478261000.0,-474071000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2012.0,FY,,2012-12-31,2014-02-20 16:04:10+00:00,276802000.0,190258000.0,2093795000.0,99547000.0,182055000.0,1770545000.0,,,,9153207000.0,,2502969000.0,130368000.0,45165000.0,7059412000.0,284982000.0,1442071000.0,,304237000.0,222167000.0,92678000.0,48291000.0,57182000.0,187941000.0,750056000.0,257615000.0,38451000.0,,2195502000.0,23204000.0,,8849862000.0,3603820000.0,852844000.0,570464000.0,3603820000.0,3888802000.0,4961060000.0,8849862000.0,937606000.0,4390596000.0,-461774000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2012.0,Q3,,2012-09-30,2012-10-25 16:04:27+00:00,246756000.0,135896000.0,2288586000.0,82736000.0,638994000.0,1773570000.0,,,,9781025000.0,,2503333000.0,133861000.0,88171000.0,7492439000.0,281773000.0,1599097000.0,,319203000.0,348978000.0,,,143473000.0,228561000.0,,,45663000.0,,2180424000.0,223204000.0,,8997700000.0,3565998000.0,1227927000.0,818938000.0,3565998000.0,3847771000.0,5149929000.0,8997700000.0,277334000.0,4330991000.0,-470732000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2012.0,Q2,,2012-06-30,2012-07-26 16:03:32+00:00,202483000.0,113426000.0,2167508000.0,180695000.0,515038000.0,1754884000.0,,,,9423950000.0,,2506739000.0,132221000.0,77907000.0,7256442000.0,,1672584000.0,,467587000.0,264183000.0,,,145955000.0,226230000.0,,,39595000.0,,2181504000.0,229944000.0,,8748171000.0,3646008000.0,1213553000.0,696610000.0,3646008000.0,3646008000.0,5102163000.0,8748171000.0,278176000.0,4405553000.0,-471075000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2012.0,Q1,,2012-03-31,2012-04-26 16:08:08+00:00,200788000.0,147132000.0,2061351000.0,251028000.0,745208000.0,1743513000.0,,,,9036608000.0,,2507103000.0,136183000.0,65657000.0,6975257000.0,,1712261000.0,45430000.0,608647000.0,285200000.0,,,142919000.0,172129000.0,,,37986000.0,,2183007000.0,229944000.0,,8858989000.0,3706134000.0,1604630000.0,715932000.0,3706134000.0,3706134000.0,5152855000.0,8858989000.0,279102000.0,4436923000.0,-471414000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2013.0,FY,,2013-12-31,2015-02-12 16:02:14+00:00,330329000.0,235781000.0,2728374000.0,44703000.0,845641000.0,1869843000.0,,,,11062136000.0,,2490354000.0,128983000.0,19656000.0,8333762000.0,829340000.0,1655765000.0,,107647000.0,181919000.0,,,73883000.0,258396000.0,,,46700000.0,,2567980000.0,11162000.0,,9792053000.0,4034788000.0,1255425000.0,523410000.0,4034788000.0,4864128000.0,4927925000.0,9792053000.0,202866000.0,4404515000.0,-447738000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2013.0,Q3,,2013-09-30,2013-10-24 16:02:50+00:00,306200000.0,194366000.0,2897981000.0,77175000.0,423897000.0,1827413000.0,,,,11374145000.0,,2495717000.0,127185000.0,67911000.0,8476164000.0,824217000.0,1670562000.0,,203002000.0,228320000.0,,,145612000.0,239968000.0,,,44115000.0,,2457304000.0,6162000.0,,9682252000.0,3911106000.0,933291000.0,540682000.0,3911106000.0,4735323000.0,4946929000.0,9682252000.0,272797000.0,4406247000.0,-450786000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2013.0,Q2,,2013-06-30,2013-07-25 16:03:38+00:00,271027000.0,242025000.0,2729035000.0,84993000.0,16700000.0,1805500000.0,,,,10929867000.0,,2499074000.0,129695000.0,55034000.0,8200832000.0,291149000.0,1719918000.0,,230139000.0,163165000.0,,,146340000.0,237654000.0,,,33510000.0,,2373575000.0,61212000.0,,9054275000.0,3811076000.0,577408000.0,495404000.0,3811076000.0,4102225000.0,4952050000.0,9054275000.0,276035000.0,4456646000.0,-452992000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2013.0,Q1,,2013-03-31,2013-04-25 16:01:35+00:00,271007000.0,240040000.0,2567762000.0,21582000.0,160325000.0,1780966000.0,,,,10436556000.0,,2499437000.0,127851000.0,41405000.0,7868794000.0,289119000.0,1651737000.0,,183727000.0,222139000.0,,,148755000.0,224916000.0,,,31587000.0,,2291241000.0,6212000.0,,8802484000.0,3637917000.0,657084000.0,499358000.0,3637917000.0,3927036000.0,4875448000.0,8802484000.0,276606000.0,4376090000.0,-455872000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2014.0,FY,,2014-12-31,2015-10-22 16:23:10+00:00,444077000.0,306085000.0,3531337000.0,199494000.0,1077429000.0,1895632000.0,,,,13608151000.0,,2822889000.0,,,10076814000.0,1790248000.0,1750870000.0,,458460000.0,223391000.0,,,83763000.0,284599000.0,,,62349000.0,,2917129000.0,166011000.0,,12064900000.0,4582815000.0,1904323000.0,833479000.0,4582815000.0,6373063000.0,5691837000.0,12064900000.0,83763000.0,4858358000.0,-429440000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2014.0,Q3,,2014-09-30,2014-10-23 16:09:15+00:00,370314000.0,199609000.0,3174022000.0,21920000.0,1171518000.0,1880849000.0,,,,13001089000.0,,2983252000.0,0.0,,9827067000.0,1767161000.0,1713824000.0,,101542000.0,235470000.0,,,77367000.0,274531000.0,,,47988000.0,338561000.0,2936387000.0,11011000.0,,11763652000.0,4408089000.0,1859218000.0,616795000.0,4408089000.0,6175250000.0,5588402000.0,11763652000.0,77367000.0,4971607000.0,-431067000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2014.0,Q2,,2014-06-30,2014-07-24 16:03:39+00:00,381280000.0,235306000.0,3024600000.0,3889000.0,1274265000.0,1861468000.0,,,,12372135000.0,,2486533000.0,,13389000.0,9347535000.0,1753341000.0,1654506000.0,,66408000.0,226599000.0,,,74224000.0,265999000.0,,,32065000.0,342744000.0,2842384000.0,341086000.0,,11385936000.0,4276592000.0,1964177000.0,948965000.0,4276592000.0,6029933000.0,5356003000.0,11385936000.0,74224000.0,4407038000.0,-431149000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2014.0,Q1,,2014-03-31,2014-04-24 16:03:23+00:00,420022000.0,329377000.0,2876431000.0,22984000.0,909804000.0,1831731000.0,,,,11552676000.0,,2486897000.0,123740000.0,9928000.0,8676245000.0,836236000.0,1726660000.0,,79821000.0,217273000.0,,,76148000.0,259862000.0,,,41243000.0,,2755631000.0,121086000.0,,10246306000.0,4178270000.0,1370173000.0,758381000.0,4178270000.0,5014506000.0,5231800000.0,10246306000.0,199888000.0,4473419000.0,-432076000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2015.0,FY,,2015-12-31,2017-02-09 16:19:42+00:00,291550000.0,176957000.0,4163528000.0,46378000.0,1601232000.0,2153280000.0,,,,15635549000.0,,2793343000.0,77025000.0,,11472021000.0,2950251000.0,1972170000.0,,417397000.0,205269000.0,,,176107000.0,386798000.0,,,55433000.0,,2982212000.0,299000000.0,0.0,13976172000.0,5077791000.0,2251019000.0,795819000.0,5077791000.0,8028042000.0,5948130000.0,13976172000.0,253132000.0,5152311000.0,-104079000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2015.0,Q3,,2015-09-30,2015-10-22 16:23:10+00:00,265407000.0,147229000.0,4091834000.0,77530000.0,1662675000.0,2384312000.0,,,,15364032000.0,,2818200000.0,,,11272198000.0,2580756000.0,1875552000.0,,395264000.0,215709000.0,,,205087000.0,302965000.0,,,57653000.0,,3121376000.0,510000000.0,,13740106000.0,5171517000.0,2262821000.0,991116000.0,5171517000.0,7752273000.0,5987833000.0,13740106000.0,205087000.0,4996717000.0,-411701000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2015.0,Q2,,2015-06-30,2015-07-23 16:07:53+00:00,287323000.0,150390000.0,3906192000.0,116638000.0,1958157000.0,2351616000.0,,,,14808650000.0,,2818200000.0,46478000.0,,10902458000.0,2505988000.0,1801490000.0,,349152000.0,272000000.0,,,133087000.0,276076000.0,,,32608000.0,,3085173000.0,472000000.0,,13572330000.0,5139253000.0,2490307000.0,1031323000.0,5139253000.0,7645241000.0,5927089000.0,13572330000.0,179565000.0,4895766000.0,-414174000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2015.0,Q1,,2015-03-31,2015-04-23 16:03:54+00:00,326133000.0,237067000.0,3720366000.0,158981000.0,1783518000.0,1994659000.0,,,,14140428000.0,,2818200000.0,46084000.0,,10420062000.0,2316406000.0,1765641000.0,,458760000.0,263199000.0,,,77687000.0,286737000.0,,,43140000.0,,3085994000.0,466243000.0,,13066318000.0,4823759000.0,2522485000.0,1055575000.0,4823759000.0,7140165000.0,5926153000.0,13066318000.0,123771000.0,4870578000.0,-415875000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2016.0,FY,,2016-12-31,2018-02-15 16:22:51+00:00,309978000.0,341628000.0,5054559000.0,2042000.0,1103540000.0,3440185000.0,,,0.0,18216775000.0,0.0,3289459000.0,259562000.0,,13162216000.0,3258966000.0,1760004000.0,,33053000.0,494662000.0,,,222925000.0,499572000.0,,,63602000.0,,2509073000.0,0.0,286396000.0,15472922000.0,5860281000.0,1828219000.0,804640000.0,5860281000.0,9119247000.0,6353675000.0,15472922000.0,482487000.0,5549035000.0,-91019000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2016.0,Q3,,2016-09-30,2016-10-27 16:17:33+00:00,264782000.0,189416000.0,4830265000.0,13299000.0,1757414000.0,3418979000.0,,,,17238045000.0,,2796759000.0,160326000.0,,12407780000.0,3228055000.0,1817894000.0,,134698000.0,262844000.0,,,175809000.0,382426000.0,,,64541000.0,,2706221000.0,91000000.0,,14889984000.0,6046224000.0,2146069000.0,618626000.0,6046224000.0,9274279000.0,5615705000.0,14889984000.0,336135000.0,4997079000.0,-92275000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2016.0,Q2,,2016-06-30,2016-07-28 16:19:12+00:00,251654000.0,170268000.0,4597653000.0,27921000.0,2257017000.0,3402840000.0,,,,16439684000.0,,2795620000.0,135949000.0,,11842031000.0,3199743000.0,1807522000.0,,136591000.0,275623000.0,,,191317000.0,395314000.0,,,50013000.0,,2719427000.0,0.0,,14783186000.0,6057710000.0,2613889000.0,527277000.0,6057710000.0,9257453000.0,5525733000.0,14783186000.0,327266000.0,4998456000.0,-92478000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2016.0,Q1,,2016-03-31,2016-04-28 16:16:45+00:00,223307000.0,149517000.0,4379182000.0,34203000.0,1556487000.0,2567568000.0,,,,16004602000.0,,2794481000.0,,,11625420000.0,2990416000.0,1971682000.0,,400700000.0,189041000.0,,,267847000.0,380543000.0,,,49654000.0,,2983262000.0,9000000.0,,14049625000.0,5491155000.0,2156358000.0,421348000.0,5491155000.0,8481571000.0,5568054000.0,14049625000.0,267847000.0,5146706000.0,-93878000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2017.0,FY,,2017-12-31,2019-02-14 16:18:01+00:00,726433000.0,664685000.0,5666018000.0,-2458000.0,26311000.0,9388903000.0,14385000.0,,470849000.0,25396026000.0,118700000.0,5984923000.0,,,19730008000.0,5094995000.0,1889962000.0,,241952000.0,413365000.0,156260000.0,80033000.0,250734000.0,752837000.0,7789258000.0,1248032000.0,59462000.0,,3996775000.0,12406000.0,,29522604000.0,13319618000.0,1163055000.0,1232237000.0,13319618000.0,18414613000.0,11107991000.0,29522604000.0,8629541000.0,9875754000.0,-63602000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2017.0,Q3,,2017-09-30,2017-10-26 16:18:03+00:00,388059000.0,279201000.0,5755358000.0,-1631000.0,483558000.0,3449119000.0,,,,20296620000.0,,2691041000.0,339978000.0,,14541262000.0,3337007000.0,1866208000.0,,67555000.0,339730000.0,,,244950000.0,567463000.0,,,28144000.0,,2721911000.0,707470000.0,0.0,15984648000.0,6087670000.0,858458000.0,1435259000.0,6087670000.0,9424677000.0,6559971000.0,15984648000.0,584928000.0,5124712000.0,-81729000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2017.0,Q2,,2017-06-30,2017-07-27 17:01:15+00:00,368422000.0,310975000.0,5512037000.0,-293000.0,572344000.0,3440691000.0,,,,19769299000.0,,2584973000.0,260737000.0,,14257262000.0,3315394000.0,1876324000.0,,85442000.0,280115000.0,,,209159000.0,529418000.0,,,28092000.0,,2703778000.0,707189000.0,0.0,15724011000.0,6062176000.0,996853000.0,1355726000.0,6062176000.0,9377570000.0,6346441000.0,15724011000.0,469896000.0,4990715000.0,-82000000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2017.0,Q1,,2017-03-31,2017-04-27 16:19:44+00:00,318143000.0,278981000.0,5280921000.0,1266000.0,899375000.0,3432412000.0,,,,19231066000.0,,3082938000.0,237308000.0,,13950145000.0,3291233000.0,1841806000.0,,59391000.0,368727000.0,,,207208000.0,516551000.0,,,14206000.0,,2667859000.0,207873000.0,0.0,15646614000.0,6019343000.0,1251953000.0,894743000.0,6019343000.0,9310576000.0,6336038000.0,15646614000.0,444516000.0,5441295000.0,-82194000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2018.0,FY,,2018-12-31,2020-02-27 16:18:27+00:00,1059873000.0,1241843000.0,4755505000.0,-5406000.0,3487000.0,7828554000.0,131573000.0,,,22148012000.0,77333000.0,4792991000.0,1013002000.0,,17392507000.0,,1823381000.0,,481654000.0,590738000.0,,,268838000.0,791742000.0,,,111107000.0,,3184275000.0,704390000.0,,20721344000.0,10958229000.0,1969664000.0,2355001000.0,10958229000.0,10958229000.0,9763115000.0,20721344000.0,1359173000.0,7408114000.0,-49194000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2018.0,Q3,,2018-09-30,2018-10-25 16:38:19+00:00,978757000.0,882386000.0,4892875000.0,-3251000.0,4855000.0,8684169000.0,,,1998726000.0,28022769000.0,674175000.0,7808570000.0,1300430000.0,,23129894000.0,5217217000.0,1212867000.0,,315564000.0,967792000.0,,,323446000.0,776424000.0,,,31853000.0,,2369271000.0,699527000.0,,28661329000.0,11000175000.0,1234658000.0,2646076000.0,11000175000.0,16217392000.0,12443937000.0,28661329000.0,4296777000.0,9797861000.0,-50014000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2018.0,Q2,,2018-06-30,2018-07-26 16:22:50+00:00,754120000.0,774702000.0,4557359000.0,-2959000.0,698032000.0,9316209000.0,,,1998726000.0,27722025000.0,694903000.0,7833587000.0,1003299000.0,,23164666000.0,5023336000.0,1324352000.0,,270288000.0,902799000.0,,,320822000.0,746427000.0,,,37790000.0,,2416802000.0,699324000.0,,28963228000.0,11679283000.0,1780812000.0,2356243000.0,11679283000.0,16702619000.0,12260609000.0,28963228000.0,4017750000.0,9904366000.0,-50769000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2018.0,Q1,,2018-03-31,2018-04-26 16:19:47+00:00,699520000.0,674104000.0,4208106000.0,-2615000.0,210382000.0,9363289000.0,,,1998726000.0,27083946000.0,715631000.0,7456826000.0,546428000.0,,22875840000.0,5147440000.0,1431148000.0,,262283000.0,409156000.0,,,304140000.0,771934000.0,,,44812000.0,,2406952000.0,0.0,,27632346000.0,11716322000.0,1191581000.0,1108676000.0,11716322000.0,16863762000.0,10768584000.0,27632346000.0,3564925000.0,9659908000.0,-51304000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2019.0,FY,,2019-12-31,2020-07-27 16:16:24+00:00,796438000.0,610088000.0,5499861000.0,-5199000.0,4596000.0,7818205000.0,298854000.0,,,21655351000.0,26006000.0,5171719000.0,,,16155490000.0,,1485814000.0,,812664000.0,533260000.0,,,872876000.0,1002204000.0,,,28653000.0,,2023089000.0,16204000.0,,18809227000.0,9803588000.0,1754855000.0,1345902000.0,9803588000.0,9803588000.0,9005639000.0,18809227000.0,898882000.0,7659737000.0,-32507000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2019.0,Q3,,2019-09-30,2019-10-31 16:16:49+00:00,755102000.0,552260000.0,5890792000.0,-5546000.0,7542000.0,7818683000.0,127789000.0,,,23460786000.0,33483000.0,5154479000.0,,,17569994000.0,,1809650000.0,,771634000.0,689692000.0,,,1061752000.0,848985000.0,,,35995000.0,,3117015000.0,4916000.0,,20160449000.0,10897625000.0,1495220000.0,1449710000.0,10897625000.0,10897625000.0,9262824000.0,20160449000.0,1095235000.0,7813114000.0,-32527000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2019.0,Q2,,2019-06-30,2019-07-25 16:16:45+00:00,850847000.0,639020000.0,5507054000.0,-5666000.0,30170000.0,7807740000.0,127387000.0,,,23012706000.0,56649000.0,4992966000.0,997316000.0,,17505652000.0,,1897455000.0,,788366000.0,677611000.0,,,321639000.0,807163000.0,,,13148000.0,,3485711000.0,4830000.0,,20479347000.0,11248475000.0,1598091000.0,1533288000.0,11248475000.0,11248475000.0,9230872000.0,20479347000.0,1375604000.0,7697584000.0,-39310000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2019.0,Q1,,2019-03-31,2019-04-25 16:16:47+00:00,877498000.0,817535000.0,5139164000.0,-5784000.0,40846000.0,7817227000.0,130567000.0,,,22592376000.0,66991000.0,4343426000.0,1102057000.0,,17453212000.0,,1859578000.0,,370254000.0,603315000.0,,,337384000.0,811603000.0,,,20839000.0,,3367810000.0,704677000.0,,20339685000.0,11139588000.0,1380041000.0,2185490000.0,11139588000.0,11139588000.0,9200097000.0,20339685000.0,1506432000.0,7014607000.0,-39665000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2020.0,Q2,,2020-06-30,2020-07-27 16:16:24+00:00,686512000.0,341461000.0,5219993000.0,-5115000.0,2968000.0,7889072000.0,201934000.0,,,20924066000.0,11050000.0,4501548000.0,,,15704073000.0,,1550249000.0,,915441000.0,857765000.0,,,751950000.0,957658000.0,,,79991000.0,,1585211000.0,16309000.0,,18008868000.0,9438827000.0,1541795000.0,1560586000.0,9438827000.0,9438827000.0,8570041000.0,18008868000.0,763000000.0,7009455000.0,-30341000.0
EQT Corp,EQT,4NT01YGM4X7ZX86ISY52,33213,2020.0,Q1,,2020-03-31,2020-05-07 16:17:24+00:00,692268000.0,441137000.0,5833717000.0,-5187000.0,18651000.0,7821631000.0,391663000.0,,,21799259000.0,18528000.0,4916830000.0,,,15965542000.0,,1612894000.0,,1053502000.0,764708000.0,,,702404000.0,997683000.0,,,43090000.0,,1848286000.0,16256000.0,,18634517000.0,9633878000.0,1948043000.0,1473232000.0,9633878000.0,9633878000.0,9000639000.0,18634517000.0,720932000.0,7527407000.0,-30852000.0
