company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
Extra Space Storage Inc,EXR,,1289490,2010.0,Q2TTM,2009-07-01,2010-06-30,,5998000.0,4292000.0,64967000.0,51661000.0,-16025000.0,,269107000.0,,-119717000.0,-61584000.0,78104000.0,-119717000.0,-61584000.0,78104000.0,-103197000.0,28116000.0,28116000.0,8354000.0,-4371000.0,7251000.0,-36002000.0,-41794000.0,-44106000.0,-348451000.0,,,17065000.0
Extra Space Storage Inc,EXR,,1289490,2010.0,Q2,2010-04-01,2010-06-30,,1513000.0,,16339000.0,12202000.0,5189000.0,,96651000.0,,-74940000.0,-35502000.0,30056000.0,-74940000.0,-35502000.0,30056000.0,-80386000.0,7925000.0,7925000.0,3227000.0,1483000.0,-737000.0,-10646000.0,-21500000.0,-13265000.0,-162428000.0,,,
Extra Space Storage Inc,EXR,,1289490,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 14:46:33+00:00,1654000.0,,15384000.0,12419000.0,-5507000.0,,7442000.0,,-51046000.0,11821000.0,16015000.0,-51046000.0,11821000.0,16015000.0,-23210000.0,5179000.0,5179000.0,2270000.0,338000.0,6246000.0,-10607000.0,-4019000.0,-6156000.0,-48219000.0,,,15750000.0
Extra Space Storage Inc,EXR,,1289490,2011.0,Q4,2011-10-01,2011-12-31,,2316000.0,665000.0,16678000.0,15973000.0,2599000.0,-3000.0,105245000.0,,31813000.0,-82731000.0,43507000.0,31813000.0,-82731000.0,43507000.0,-7411000.0,18414000.0,18414000.0,4205000.0,4460000.0,4584000.0,-15248000.0,-93107000.0,5792000.0,-62641000.0,,,
Extra Space Storage Inc,EXR,,1289490,2011.0,FY,2011-01-01,2011-12-31,2014-03-03 16:31:45+00:00,7344000.0,665000.0,61726000.0,58014000.0,7618000.0,112349000.0,475487000.0,,87489000.0,-251919000.0,144164000.0,87489000.0,-251919000.0,144164000.0,-20266000.0,58423000.0,58423000.0,12765000.0,12154000.0,4730000.0,-60154000.0,-256247000.0,-5016000.0,-452347000.0,,,4614000.0
Extra Space Storage Inc,EXR,,1289490,2011.0,Q3TTM,2010-10-01,2011-09-30,,6487000.0,6539000.0,59555000.0,55250000.0,6633000.0,112352000.0,430180000.0,,99754000.0,-218399000.0,130742000.0,99754000.0,-218399000.0,130742000.0,12097000.0,50797000.0,50797000.0,11575000.0,6768000.0,2867000.0,-55472000.0,-208408000.0,-18842000.0,-394074000.0,,,5984000.0
Extra Space Storage Inc,EXR,,1289490,2011.0,Q3,2011-07-01,2011-09-30,,1927000.0,,14648000.0,14364000.0,1141000.0,-180000.0,105556000.0,,36797000.0,-73553000.0,35464000.0,36797000.0,-73553000.0,35464000.0,-1292000.0,17352000.0,17352000.0,680000.0,660000.0,2348000.0,-15226000.0,-77664000.0,-2851000.0,-54013000.0,,,4614000.0
Extra Space Storage Inc,EXR,,1289490,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-05 11:03:35+00:00,5028000.0,,45048000.0,42041000.0,5019000.0,112352000.0,370242000.0,,55676000.0,-169188000.0,100657000.0,55676000.0,-169188000.0,100657000.0,-12855000.0,40009000.0,40009000.0,8560000.0,7694000.0,146000.0,-44906000.0,-163140000.0,-10808000.0,-389706000.0,,,4614000.0
Extra Space Storage Inc,EXR,,1289490,2011.0,Q2TTM,2010-07-01,2011-06-30,,5952000.0,6539000.0,58777000.0,53405000.0,5968000.0,112532000.0,351655000.0,,38556000.0,-155660000.0,123937000.0,38556000.0,-155660000.0,123937000.0,6833000.0,42927000.0,42927000.0,15685000.0,2685000.0,1325000.0,-50870000.0,-139244000.0,-26543000.0,-377446000.0,,,8802000.0
Extra Space Storage Inc,EXR,,1289490,2011.0,Q2,2011-04-01,2011-06-30,,1571000.0,,16220000.0,14092000.0,1570000.0,112532000.0,155828000.0,,32419000.0,-74978000.0,35191000.0,32419000.0,-74978000.0,35191000.0,-7368000.0,12517000.0,12517000.0,5441000.0,31000.0,7827000.0,-15274000.0,-78588000.0,-4217000.0,-220698000.0,,,
Extra Space Storage Inc,EXR,,1289490,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-08 15:58:58+00:00,3101000.0,,30400000.0,27677000.0,3878000.0,112532000.0,264686000.0,,18879000.0,-95635000.0,65193000.0,18879000.0,-95635000.0,65193000.0,-11563000.0,22657000.0,22657000.0,7880000.0,7034000.0,-2202000.0,-29680000.0,-85476000.0,-7957000.0,-335693000.0,,,
Extra Space Storage Inc,EXR,,1289490,2011.0,Q1TTM,2010-04-01,2011-03-31,,5894000.0,6539000.0,58896000.0,51515000.0,9587000.0,,292478000.0,,-68803000.0,-116184000.0,118802000.0,-68803000.0,-116184000.0,118802000.0,-66185000.0,38335000.0,38335000.0,13471000.0,4137000.0,-7239000.0,-46242000.0,-82156000.0,-35591000.0,-319176000.0,,,8802000.0
Extra Space Storage Inc,EXR,,1289490,2011.0,Q1,2011-01-01,2011-03-31,2012-05-08 15:40:15+00:00,1530000.0,,14180000.0,13585000.0,2308000.0,,108858000.0,,-13540000.0,-20657000.0,30002000.0,-13540000.0,-20657000.0,30002000.0,-4195000.0,10140000.0,10140000.0,2439000.0,7003000.0,-10029000.0,-14406000.0,-6888000.0,-3740000.0,-114995000.0,,,
Extra Space Storage Inc,EXR,,1289490,2012.0,Q4,2012-10-01,2012-12-31,,554000.0,358000.0,17871000.0,21535000.0,10150000.0,202896000.0,433608000.0,,156128000.0,-231869000.0,62918000.0,156128000.0,-231869000.0,62918000.0,-12823000.0,38873000.0,38873000.0,-8194000.0,-1844000.0,6408000.0,-30050000.0,-237103000.0,-1747000.0,-448482000.0,,,573000.0
Extra Space Storage Inc,EXR,,1289490,2012.0,FY,2012-01-01,2012-12-31,2015-03-02 17:07:29+00:00,5063000.0,831000.0,65687000.0,74453000.0,25407000.0,429588000.0,1074263000.0,,395360000.0,-606938000.0,215879000.0,395360000.0,-606938000.0,215879000.0,4301000.0,127689000.0,127689000.0,-16733000.0,-1495000.0,8792000.0,-97502000.0,-614784000.0,-3367000.0,-1009494000.0,,,2421000.0
Extra Space Storage Inc,EXR,,1289490,2012.0,Q3TTM,2011-10-01,2012-09-30,,6825000.0,1138000.0,64494000.0,68891000.0,17856000.0,226689000.0,745900000.0,,271045000.0,-457800000.0,196468000.0,271045000.0,-457800000.0,196468000.0,9713000.0,107230000.0,107230000.0,-4334000.0,4809000.0,6968000.0,-82700000.0,-470788000.0,4172000.0,-623653000.0,,,1848000.0
Extra Space Storage Inc,EXR,,1289490,2012.0,Q3,2012-07-01,2012-09-30,,1326000.0,,16601000.0,19768000.0,8739000.0,-6000.0,314174000.0,,106920000.0,-309154000.0,60340000.0,106920000.0,-309154000.0,60340000.0,-141894000.0,41553000.0,41553000.0,-11046000.0,-843000.0,13850000.0,-23125000.0,-322607000.0,-397000.0,-183280000.0,,,
Extra Space Storage Inc,EXR,,1289490,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-04 11:37:01+00:00,4509000.0,473000.0,47816000.0,52918000.0,15257000.0,226692000.0,640655000.0,,239232000.0,-375069000.0,152961000.0,239232000.0,-375069000.0,152961000.0,17124000.0,88816000.0,88816000.0,-8539000.0,349000.0,2384000.0,-67452000.0,-377681000.0,-1620000.0,-561012000.0,,,1848000.0
Extra Space Storage Inc,EXR,,1289490,2012.0,Q2TTM,2011-07-01,2012-06-30,,7426000.0,1138000.0,62541000.0,63487000.0,10258000.0,226515000.0,537282000.0,,200922000.0,-222199000.0,171592000.0,200922000.0,-222199000.0,171592000.0,150315000.0,83029000.0,83029000.0,7392000.0,6312000.0,-4534000.0,-74801000.0,-225845000.0,1718000.0,-494386000.0,,,6462000.0
Extra Space Storage Inc,EXR,,1289490,2012.0,Q2,2012-04-01,2012-06-30,,809000.0,,16510000.0,16626000.0,8690000.0,226698000.0,119511000.0,,145616000.0,-49520000.0,51831000.0,145616000.0,-49520000.0,51831000.0,147927000.0,24745000.0,24745000.0,961000.0,2166000.0,-12961000.0,-23075000.0,-36223000.0,-692000.0,-179684000.0,,,356000.0
Extra Space Storage Inc,EXR,,1289490,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-08 16:16:14+00:00,3183000.0,473000.0,31215000.0,33150000.0,6518000.0,226698000.0,326481000.0,,132312000.0,-65915000.0,92621000.0,132312000.0,-65915000.0,92621000.0,159018000.0,47263000.0,47263000.0,2507000.0,1192000.0,-11466000.0,-44327000.0,-55074000.0,-1223000.0,-377732000.0,,,1848000.0
Extra Space Storage Inc,EXR,,1289490,2012.0,Q1TTM,2011-04-01,2012-03-31,,8188000.0,1138000.0,62251000.0,60953000.0,3138000.0,112349000.0,573599000.0,,87725000.0,-247657000.0,154952000.0,87725000.0,-247657000.0,154952000.0,-4980000.0,70801000.0,70801000.0,11872000.0,4177000.0,16254000.0,-67000000.0,-268210000.0,-1807000.0,-535400000.0,,,6106000.0
Extra Space Storage Inc,EXR,,1289490,2012.0,Q1,2012-01-01,2012-03-31,2013-05-08 14:24:31+00:00,2374000.0,473000.0,14705000.0,16524000.0,-2172000.0,,206970000.0,,-13304000.0,-16395000.0,40790000.0,-13304000.0,-16395000.0,40790000.0,11091000.0,22518000.0,22518000.0,1546000.0,-974000.0,1495000.0,-21252000.0,-18851000.0,-531000.0,-198048000.0,,,1492000.0
Extra Space Storage Inc,EXR,,1289490,2013.0,Q4,2013-10-01,2013-12-31,,2045000.0,290000.0,20345000.0,25994000.0,4435000.0,205988000.0,217330000.0,,239022000.0,-266673000.0,72675000.0,239022000.0,-266673000.0,72675000.0,45024000.0,82172000.0,82172000.0,-41971000.0,-1820000.0,1352000.0,-50452000.0,-269925000.0,-4175000.0,-132024000.0,,,6075000.0
Extra Space Storage Inc,EXR,,1289490,2013.0,FY,2013-01-01,2013-12-31,2015-03-02 17:07:29+00:00,6207000.0,1916000.0,66705000.0,95232000.0,12446000.0,205988000.0,828435000.0,,191655000.0,-366976000.0,271259000.0,191655000.0,-366976000.0,271259000.0,95938000.0,185556000.0,185556000.0,-28182000.0,-2120000.0,-4475000.0,-176276000.0,-362941000.0,-6524000.0,-664372000.0,,,6964000.0
Extra Space Storage Inc,EXR,,1289490,2013.0,Q3TTM,2012-10-01,2013-09-30,,4716000.0,1984000.0,64231000.0,90773000.0,18161000.0,202896000.0,1044713000.0,,108761000.0,-332172000.0,261502000.0,108761000.0,-332172000.0,261502000.0,38091000.0,142257000.0,142257000.0,5595000.0,-2144000.0,581000.0,-155874000.0,-330119000.0,-4096000.0,-980830000.0,,,1462000.0
Extra Space Storage Inc,EXR,,1289490,2013.0,Q3,2013-07-01,2013-09-30,,1787000.0,428000.0,13812000.0,23428000.0,2630000.0,,96895000.0,,-164029000.0,-33237000.0,72033000.0,-164029000.0,-33237000.0,72033000.0,-125233000.0,32352000.0,32352000.0,11836000.0,319637000.0,-2301000.0,-48213000.0,-30025000.0,-871000.0,-532348000.0,,,-40000.0
Extra Space Storage Inc,EXR,,1289490,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-06 17:14:05+00:00,4162000.0,1626000.0,46360000.0,69238000.0,8011000.0,,611105000.0,,-47367000.0,-100303000.0,198584000.0,-47367000.0,-100303000.0,198584000.0,50914000.0,103384000.0,103384000.0,13789000.0,-300000.0,-5827000.0,-125824000.0,-93016000.0,-2349000.0,-532348000.0,,,889000.0
Extra Space Storage Inc,EXR,,1289490,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-07 08:09:54+00:00,2375000.0,1198000.0,32548000.0,45810000.0,5381000.0,0.0,514210000.0,,116662000.0,-67066000.0,126551000.0,116662000.0,-67066000.0,126551000.0,176147000.0,71032000.0,71032000.0,1953000.0,-319937000.0,-3526000.0,-77611000.0,-62991000.0,-1478000.0,0.0,,,929000.0
Extra Space Storage Inc,EXR,,1289490,2013.0,Q2TTM,2012-07-01,2013-06-30,,4255000.0,1556000.0,67020000.0,87113000.0,24270000.0,202890000.0,1261992000.0,,379710000.0,-608089000.0,249809000.0,379710000.0,-608089000.0,249809000.0,21430000.0,151458000.0,151458000.0,-17287000.0,-322624000.0,16732000.0,-130786000.0,-622701000.0,-3622000.0,-631762000.0,,,1502000.0
Extra Space Storage Inc,EXR,,1289490,2013.0,Q2,2013-04-01,2013-06-30,,1430000.0,609000.0,16639000.0,22785000.0,11787000.0,,432434000.0,,139643000.0,-43721000.0,75435000.0,139643000.0,-43721000.0,75435000.0,171357000.0,37101000.0,37101000.0,2332000.0,-320212000.0,-345000.0,-47491000.0,-43648000.0,-657000.0,74912000.0,,,929000.0
Extra Space Storage Inc,EXR,,1289490,2013.0,Q1TTM,2012-04-01,2013-03-31,,3634000.0,947000.0,66891000.0,80954000.0,21173000.0,429588000.0,949069000.0,,385683000.0,-613888000.0,226205000.0,385683000.0,-613888000.0,226205000.0,-2000000.0,139102000.0,139102000.0,-18658000.0,-246000.0,4116000.0,-106370000.0,-615276000.0,-3657000.0,-886358000.0,,,929000.0
Extra Space Storage Inc,EXR,,1289490,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 09:00:56+00:00,945000.0,589000.0,15909000.0,23025000.0,-6406000.0,,81776000.0,,-22981000.0,-23345000.0,51116000.0,-22981000.0,-23345000.0,51116000.0,4790000.0,33931000.0,33931000.0,-379000.0,275000.0,-3181000.0,-30120000.0,-19343000.0,-821000.0,-74912000.0,,,
Extra Space Storage Inc,EXR,,1289490,2014.0,FY,2014-01-01,2014-12-31,2017-02-27 17:35:12+00:00,6196000.0,3418000.0,75218000.0,115076000.0,10133000.0,0.0,917664000.0,,148307000.0,-564948000.0,337581000.0,148307000.0,-564948000.0,337581000.0,-79060000.0,195896000.0,195896000.0,10280000.0,-7004000.0,-3794000.0,-229225000.0,-556324000.0,-4830000.0,-533128000.0,,,0.0
Extra Space Storage Inc,EXR,,1289490,2014.0,Q4,2014-10-01,2014-12-31,,1587000.0,181000.0,21873000.0,29181000.0,-2611000.0,,411707000.0,,125437000.0,-208007000.0,81017000.0,125437000.0,-208007000.0,81017000.0,-1553000.0,49486000.0,49486000.0,3374000.0,-5870000.0,960000.0,-59559000.0,-207773000.0,-1194000.0,-220841000.0,,,
Extra Space Storage Inc,EXR,,1289490,2014.0,Q3TTM,2013-10-01,2014-09-30,,6654000.0,3527000.0,73690000.0,111889000.0,17179000.0,205988000.0,723287000.0,,261892000.0,-623614000.0,329239000.0,261892000.0,-623614000.0,329239000.0,-32483000.0,228582000.0,228582000.0,-35065000.0,-2954000.0,-3402000.0,-220118000.0,-618476000.0,-7811000.0,-444311000.0,,,6075000.0
Extra Space Storage Inc,EXR,,1289490,2014.0,Q3,2014-07-01,2014-09-30,,1633000.0,187000.0,19486000.0,29249000.0,2397000.0,,84000000.0,,-50035000.0,-43499000.0,88805000.0,-50035000.0,-43499000.0,88805000.0,-4729000.0,59193000.0,59193000.0,-3667000.0,237815000.0,-5554000.0,-59563000.0,-36645000.0,-1300000.0,-312287000.0,,,
Extra Space Storage Inc,EXR,,1289490,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-06 17:20:39+00:00,4609000.0,3237000.0,53345000.0,85895000.0,12744000.0,,505957000.0,,22870000.0,-356941000.0,256564000.0,22870000.0,-356941000.0,256564000.0,-77507000.0,146410000.0,146410000.0,6906000.0,-1134000.0,-4754000.0,-169666000.0,-348551000.0,-3636000.0,-312287000.0,,,
Extra Space Storage Inc,EXR,,1289490,2014.0,Q2TTM,2013-07-01,2014-06-30,,6808000.0,3768000.0,68016000.0,106068000.0,17412000.0,205988000.0,736182000.0,,147898000.0,-613352000.0,312467000.0,147898000.0,-613352000.0,312467000.0,-152987000.0,201741000.0,201741000.0,-19562000.0,78868000.0,-149000.0,-208768000.0,-611856000.0,-7382000.0,-664372000.0,,,6035000.0
Extra Space Storage Inc,EXR,,1289490,2014.0,Q2,2014-04-01,2014-06-30,,1568000.0,1806000.0,17414000.0,28271000.0,18912000.0,,130800000.0,,-39423000.0,-56834000.0,103187000.0,-39423000.0,-56834000.0,103187000.0,6930000.0,46008000.0,46008000.0,8428000.0,-238613000.0,-625000.0,-59491000.0,-55147000.0,-1062000.0,127881000.0,,,
Extra Space Storage Inc,EXR,,1289490,2014.0,Q1TTM,2013-04-01,2014-03-31,,6670000.0,2571000.0,67241000.0,100582000.0,10287000.0,205988000.0,1037816000.0,,326964000.0,-600239000.0,284715000.0,326964000.0,-600239000.0,284715000.0,11440000.0,192834000.0,192834000.0,-25658000.0,-2731000.0,131000.0,-196768000.0,-600357000.0,-6977000.0,-717341000.0,,,6964000.0
Extra Space Storage Inc,EXR,,1289490,2014.0,Q1,2014-01-01,2014-03-31,2015-05-08 16:14:15+00:00,1408000.0,1244000.0,16445000.0,28375000.0,-8565000.0,,291157000.0,,112328000.0,-256608000.0,64572000.0,112328000.0,-256608000.0,64572000.0,-79708000.0,41209000.0,41209000.0,2145000.0,-336000.0,1425000.0,-50612000.0,-256759000.0,-1274000.0,-127881000.0,,,
Extra Space Storage Inc,EXR,,1289490,2015.0,FY,2015-01-01,2015-12-31,2018-03-01 16:42:49+00:00,8680000.0,1782000.0,89507000.0,133457000.0,9428000.0,446877000.0,2685302000.0,0.0,1286471000.0,-1625664000.0,367329000.0,1286471000.0,-1625664000.0,367329000.0,28136000.0,209536000.0,209536000.0,6228000.0,-228554000.0,-1199571000.0,-293805000.0,-464593000.0,-7380000.0,-1323349000.0,,,45880000.0
Extra Space Storage Inc,EXR,,1289490,2015.0,Q4,2015-10-01,2015-12-31,,3652000.0,227000.0,29467000.0,40766000.0,22705000.0,-32000.0,403049000.0,,18449000.0,-1139230000.0,81048000.0,18449000.0,-1139230000.0,81048000.0,-1039733000.0,11744000.0,11744000.0,2181000.0,-224840000.0,-996187000.0,-79655000.0,-185503000.0,-2559000.0,-80073000.0,,,45019000.0
Extra Space Storage Inc,EXR,,1289490,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-04 16:59:55+00:00,5028000.0,1555000.0,60040000.0,92691000.0,-13277000.0,446909000.0,2282253000.0,,1268022000.0,-486434000.0,286281000.0,1268022000.0,-486434000.0,286281000.0,1067869000.0,197792000.0,197792000.0,4047000.0,-3714000.0,-203384000.0,-214150000.0,-279090000.0,-4821000.0,-1243276000.0,,,861000.0
Extra Space Storage Inc,EXR,,1289490,2015.0,Q3TTM,2014-10-01,2015-09-30,,6615000.0,1736000.0,81913000.0,121872000.0,-15888000.0,446909000.0,2693960000.0,,1393459000.0,-694441000.0,367298000.0,1393459000.0,-694441000.0,367298000.0,1066316000.0,247278000.0,247278000.0,7421000.0,-9584000.0,-202424000.0,-273709000.0,-486863000.0,-6015000.0,-1464117000.0,,,861000.0
Extra Space Storage Inc,EXR,,1289490,2015.0,Q3,2015-07-01,2015-09-30,,1989000.0,124000.0,19056000.0,30711000.0,-8956000.0,30266000.0,1390113000.0,,1070290000.0,-233645000.0,102994000.0,1070290000.0,-233645000.0,102994000.0,939639000.0,78200000.0,78200000.0,1050000.0,-1365000.0,-203205000.0,-79104000.0,-28272000.0,-2229000.0,-269620000.0,,,61000.0
Extra Space Storage Inc,EXR,,1289490,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-05 17:16:51+00:00,3039000.0,1431000.0,40984000.0,61980000.0,-4321000.0,416643000.0,892140000.0,,197732000.0,-252789000.0,183287000.0,197732000.0,-252789000.0,183287000.0,128230000.0,119592000.0,119592000.0,2997000.0,-2349000.0,-179000.0,-135046000.0,-250818000.0,-2592000.0,-973656000.0,,,800000.0
Extra Space Storage Inc,EXR,,1289490,2015.0,Q2TTM,2014-07-01,2015-06-30,,6259000.0,1799000.0,82343000.0,120410000.0,-4535000.0,416643000.0,1387847000.0,,273134000.0,-504295000.0,353109000.0,273134000.0,-504295000.0,353109000.0,121948000.0,228271000.0,228271000.0,2704000.0,229596000.0,-4773000.0,-254168000.0,-495236000.0,-5086000.0,-1506784000.0,,,800000.0
Extra Space Storage Inc,EXR,,1289490,2015.0,Q2,2015-04-01,2015-06-30,,1491000.0,770000.0,19230000.0,31552000.0,-262000.0,416643000.0,601372000.0,,196019000.0,-161278000.0,95848000.0,196019000.0,-161278000.0,95848000.0,130589000.0,60956000.0,60956000.0,2111000.0,-1900000.0,9926000.0,-75318000.0,-170596000.0,-1408000.0,-744778000.0,,,800000.0
Extra Space Storage Inc,EXR,,1289490,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 16:03:44+00:00,1548000.0,661000.0,21754000.0,30428000.0,-4059000.0,,290768000.0,,1713000.0,-91511000.0,87439000.0,1713000.0,-91511000.0,87439000.0,-2359000.0,58636000.0,58636000.0,886000.0,-449000.0,-10105000.0,-59728000.0,-80222000.0,-1184000.0,-228878000.0,,,
Extra Space Storage Inc,EXR,,1289490,2015.0,Q1TTM,2014-04-01,2015-03-31,,6336000.0,2835000.0,80527000.0,117129000.0,14639000.0,,917275000.0,,37692000.0,-399851000.0,360448000.0,37692000.0,-399851000.0,360448000.0,-1711000.0,213323000.0,213323000.0,9021000.0,-7117000.0,-15324000.0,-238341000.0,-379787000.0,-4740000.0,-634125000.0,,,
Extra Space Storage Inc,EXR,,1289490,2016.0,FY,2016-01-01,2016-12-31,2019-02-26 16:22:26+00:00,17030000.0,14864000.0,122265000.0,182560000.0,8669000.0,123424000.0,1900357000.0,,460831000.0,-1048889000.0,539263000.0,460831000.0,-1048889000.0,539263000.0,-48795000.0,397089000.0,397089000.0,-66085000.0,-18992000.0,,-398815000.0,-1164472000.0,-4968000.0,-1144637000.0,,-506000.0,120551000.0
