company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,dilutedeps,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2010.0,Q4,2010-09-04,2010-12-03,,18184000.0,0.53,0.53,0.51,17161000.0,322708000.0,268850000.0,268850000.0,268850000.0,107217000.0,1007946000.0,11234000.0,170378000.0,2193000.0,100323000.0,107217000.0,900729000.0,16786000.0,4620000.0,613786000.0,286943000.0,-932000.0,286011000.0,1007946000.0,519900000.0,519045000.0,525824000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2010.0,FY,2009-11-28,2010-12-03,2013-01-22 17:31:15+00:00,72130000.0,1.49,1.49,1.47,168471000.0,1244197000.0,774680000.0,774680000.0,774680000.0,403502000.0,3800000000.0,13139000.0,680332000.0,23266000.0,383499000.0,403502000.0,3396498000.0,56952000.0,-6110000.0,2403424000.0,993074000.0,-49923000.0,943151000.0,3800000000.0,519900000.0,519045000.0,525824000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2010.0,Q3YTD,2009-11-28,2010-09-03,,53946000.0,0.96,0.96,0.96,151310000.0,921489000.0,505830000.0,505830000.0,505830000.0,296285000.0,2792054000.0,1905000.0,509954000.0,21073000.0,283176000.0,296285000.0,2495769000.0,40166000.0,-10730000.0,1789638000.0,706131000.0,-48991000.0,657140000.0,2792054000.0,522900000.0,518710000.0,523179000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2010.0,Q3TTM,2009-08-29,2010-09-03,,79847000.0,0.9,0.9,0.89,343565000.0,1179372000.0,473787000.0,473787000.0,473787000.0,378609000.0,3549337000.0,8532000.0,647806000.0,46467000.0,357463000.0,378609000.0,3170728000.0,41701000.0,-9252000.0,2310955000.0,859773000.0,-42421000.0,817352000.0,3549337000.0,522900000.0,518710000.0,523179000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2010.0,Q3,2010-06-05,2010-09-03,2011-10-06 18:57:46+00:00,17620000.0,0.44,0.44,0.44,66687000.0,303219000.0,230065000.0,230065000.0,230065000.0,99084000.0,990319000.0,7607000.0,168296000.0,-2090000.0,102177000.0,99084000.0,891235000.0,16395000.0,3527000.0,589222000.0,302013000.0,-5261000.0,296752000.0,990319000.0,522900000.0,518710000.0,523179000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2010.0,Q2YTD,2009-11-28,2010-06-04,,36326000.0,0.52,0.52,0.52,84623000.0,618270000.0,275765000.0,275765000.0,275765000.0,197201000.0,1801735000.0,-5702000.0,341658000.0,23163000.0,180999000.0,197201000.0,1604534000.0,23771000.0,-14257000.0,1200416000.0,404118000.0,-43730000.0,360388000.0,1801735000.0,530800000.0,526148000.0,533259000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2010.0,Q2TTM,2009-05-30,2010-06-04,,77205000.0,0.72,0.72,0.71,315249000.0,1107473000.0,379767000.0,379767000.0,379767000.0,344572000.0,3256525000.0,7592000.0,618412000.0,48622000.0,334879000.0,344572000.0,2911953000.0,25766000.0,-12172000.0,2186591000.0,725362000.0,-30346000.0,695016000.0,3256525000.0,530800000.0,526148000.0,533259000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2010.0,Q2,2010-03-06,2010-06-04,2011-06-29 16:42:55+00:00,18129000.0,0.28,0.28,0.28,45562000.0,320976000.0,148611000.0,148611000.0,148611000.0,107833000.0,943035000.0,-6313000.0,167318000.0,11541000.0,89953000.0,107833000.0,835202000.0,16076000.0,-10723000.0,607917000.0,227285000.0,-33112000.0,194173000.0,943035000.0,530800000.0,526148000.0,533259000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2010.0,Q1TTM,2009-02-28,2010-03-05,,74360000.0,0.68,0.68,0.67,307346000.0,1029706000.0,357227000.0,357227000.0,357227000.0,308747000.0,3018163000.0,18707000.0,589564000.0,40612000.0,315744000.0,308747000.0,2709416000.0,10310000.0,-3254000.0,2049986000.0,659430000.0,5143000.0,664573000.0,3018163000.0,529800000.0,524173000.0,532645000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2010.0,Q1,2009-11-28,2010-03-05,2011-04-07 19:38:56+00:00,18197000.0,0.24,0.24,0.24,39061000.0,297294000.0,127154000.0,127154000.0,127154000.0,89368000.0,858700000.0,611000.0,174340000.0,11622000.0,91046000.0,89368000.0,769332000.0,7695000.0,-3534000.0,592499000.0,176833000.0,-10618000.0,166215000.0,858700000.0,529800000.0,524173000.0,532645000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2011.0,Q4,2011-09-03,2011-12-02,,11830000.0,0.35,0.35,0.35,59461000.0,368330000.0,173719000.0,173719000.0,173719000.0,116379000.0,1152161000.0,-1351000.0,195403000.0,94502000.0,119586000.0,116379000.0,1035782000.0,16774000.0,5174000.0,789651000.0,246131000.0,-12951000.0,233180000.0,1152161000.0,498700000.0,497469000.0,503921000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2011.0,FY,2010-12-04,2011-12-02,2014-01-21 16:15:24+00:00,42833000.0,1.67,1.67,1.65,202383000.0,1385822000.0,832847000.0,832847000.0,832847000.0,437873000.0,4216258000.0,-2974000.0,738053000.0,97773000.0,414605000.0,437873000.0,3778385000.0,66952000.0,5857000.0,2679086000.0,1099299000.0,-64069000.0,1035230000.0,4216258000.0,498700000.0,497469000.0,503921000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2011.0,Q3YTD,2010-12-04,2011-09-02,,31003000.0,1.32,1.32,1.3,142922000.0,1017492000.0,659128000.0,659128000.0,659128000.0,321494000.0,3064097000.0,-1623000.0,542650000.0,3271000.0,295019000.0,321494000.0,2742603000.0,50178000.0,683000.0,1889435000.0,853168000.0,-51118000.0,802050000.0,3064097000.0,500300000.0,494537000.0,498741000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2011.0,Q3TTM,2010-09-04,2011-09-02,,49187000.0,1.85,1.85,1.81,160083000.0,1340200000.0,927978000.0,927978000.0,927978000.0,428711000.0,4072043000.0,9611000.0,713028000.0,5464000.0,395342000.0,428711000.0,3643332000.0,66964000.0,5303000.0,2503221000.0,1140111000.0,-52050000.0,1088061000.0,4072043000.0,500300000.0,494537000.0,498741000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2011.0,Q3,2011-06-04,2011-09-02,2012-09-27 16:35:48+00:00,10376000.0,0.39,0.39,0.39,61618000.0,340724000.0,195101000.0,195101000.0,195101000.0,104654000.0,1013212000.0,33000.0,181039000.0,3816000.0,98493000.0,104654000.0,908558000.0,16431000.0,-993000.0,634448000.0,274110000.0,-17391000.0,256719000.0,1013212000.0,500300000.0,494537000.0,498741000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2011.0,Q2YTD,2010-12-04,2011-06-03,,20627000.0,0.93,0.93,0.91,81304000.0,676768000.0,464027000.0,464027000.0,464027000.0,216840000.0,2050885000.0,-1656000.0,361611000.0,-545000.0,196526000.0,216840000.0,1834045000.0,33747000.0,1676000.0,1254987000.0,579058000.0,-33727000.0,545331000.0,2050885000.0,498800000.0,499686000.0,506280000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2011.0,Q2TTM,2010-06-05,2011-06-03,,56431000.0,1.9,1.9,1.86,165152000.0,1302695000.0,962942000.0,962942000.0,962942000.0,423141000.0,4049150000.0,17185000.0,700285000.0,-442000.0,399026000.0,423141000.0,3626009000.0,66928000.0,9823000.0,2457995000.0,1168014000.0,-39920000.0,1128094000.0,4049150000.0,498800000.0,499686000.0,506280000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2011.0,Q2,2011-03-05,2011-06-03,2012-06-27 16:58:59+00:00,10392000.0,0.46,0.46,0.45,29808000.0,348690000.0,229436000.0,229436000.0,229436000.0,109201000.0,1023179000.0,-839000.0,183211000.0,-586000.0,95547000.0,109201000.0,913978000.0,16727000.0,86000.0,637254000.0,276724000.0,-17480000.0,259244000.0,1023179000.0,498800000.0,499686000.0,506280000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2011.0,Q1TTM,2010-03-06,2011-03-04,,64168000.0,1.72,1.72,1.69,180906000.0,1274981000.0,882117000.0,882117000.0,882117000.0,421773000.0,3969006000.0,11711000.0,684392000.0,11685000.0,393432000.0,421773000.0,3547233000.0,66277000.0,-986000.0,2428658000.0,1118575000.0,-55552000.0,1063023000.0,3969006000.0,499100000.0,504134000.0,511345000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2011.0,Q1,2010-12-04,2011-03-04,2012-03-29 19:45:02+00:00,10235000.0,0.47,0.47,0.46,51496000.0,328078000.0,234591000.0,234591000.0,234591000.0,107639000.0,1027706000.0,-817000.0,178400000.0,41000.0,100979000.0,107639000.0,920067000.0,17020000.0,1590000.0,617733000.0,302334000.0,-16247000.0,286087000.0,1027706000.0,499100000.0,504134000.0,511345000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2012.0,Q4,2012-09-01,2012-11-30,,12283000.0,0.45,0.45,0.44,68298000.0,402181000.0,222333000.0,222333000.0,222333000.0,124978000.0,1153428000.0,-718000.0,195047000.0,-275000.0,111449000.0,124978000.0,1028450000.0,16767000.0,351000.0,720685000.0,307765000.0,-17134000.0,290631000.0,1153428000.0,495700000.0,494731000.0,502721000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2012.0,FY,2011-12-03,2012-11-30,2015-01-20 06:42:30+00:00,48657000.0,1.68,1.68,1.66,286019000.0,1516159000.0,832775000.0,832775000.0,832775000.0,483782000.0,4403677000.0,-3414000.0,742823000.0,-2917000.0,434982000.0,483782000.0,3919895000.0,67487000.0,9504000.0,2739704000.0,1180191000.0,-61397000.0,1118794000.0,4403677000.0,495700000.0,494731000.0,502721000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2012.0,Q3YTD,2011-12-03,2012-08-31,,36374000.0,1.23,1.23,1.22,217721000.0,1113978000.0,610442000.0,610442000.0,610442000.0,358804000.0,3250249000.0,-2696000.0,547776000.0,-2642000.0,323533000.0,358804000.0,2891445000.0,50720000.0,9153000.0,2019019000.0,872426000.0,-44263000.0,828163000.0,3250249000.0,491100000.0,494051000.0,499757000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2012.0,Q3TTM,2011-09-03,2012-08-31,,48204000.0,1.58,1.58,1.57,277182000.0,1482308000.0,784161000.0,784161000.0,784161000.0,475183000.0,4402410000.0,-4047000.0,743179000.0,91860000.0,443119000.0,475183000.0,3927227000.0,67494000.0,14327000.0,2808670000.0,1118557000.0,-57214000.0,1061343000.0,4402410000.0,491100000.0,494051000.0,499757000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2012.0,Q3,2012-06-02,2012-08-31,2013-10-03 16:19:15+00:00,12331000.0,0.41,0.41,0.4,61855000.0,368556000.0,201357000.0,201357000.0,201357000.0,119621000.0,1080580000.0,1217000.0,189145000.0,2374000.0,110249000.0,119621000.0,960959000.0,17253000.0,944000.0,682655000.0,278304000.0,-15092000.0,263212000.0,1080580000.0,491100000.0,494051000.0,499757000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2012.0,Q2YTD,2011-12-03,2012-06-01,,24043000.0,0.82,0.82,0.82,155866000.0,745422000.0,409085000.0,409085000.0,409085000.0,239183000.0,2169669000.0,-3913000.0,358631000.0,-5016000.0,213284000.0,239183000.0,1930486000.0,33467000.0,8209000.0,1336364000.0,594122000.0,-29171000.0,564951000.0,2169669000.0,497500000.0,495950000.0,501377000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2012.0,Q2TTM,2011-06-04,2012-06-01,,46249000.0,1.56,1.56,1.56,276945000.0,1454476000.0,777905000.0,777905000.0,777905000.0,460216000.0,4335042000.0,-5231000.0,735073000.0,93302000.0,431363000.0,460216000.0,3874826000.0,66672000.0,12390000.0,2760463000.0,1114363000.0,-59513000.0,1054850000.0,4335042000.0,497500000.0,495950000.0,501377000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2012.0,Q2,2012-03-03,2012-06-01,2013-06-27 17:56:26+00:00,12614000.0,0.45,0.45,0.45,70698000.0,386459000.0,223876000.0,223876000.0,223876000.0,130918000.0,1124449000.0,-1128000.0,180903000.0,-2191000.0,110603000.0,130918000.0,993531000.0,16629000.0,7188000.0,688388000.0,305143000.0,-10569000.0,294574000.0,1124449000.0,497500000.0,495950000.0,501377000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2012.0,Q1TTM,2011-03-05,2012-03-02,,44027000.0,1.57,1.57,1.56,236055000.0,1416707000.0,783465000.0,783465000.0,783465000.0,438499000.0,4233772000.0,-4942000.0,737381000.0,94907000.0,416307000.0,438499000.0,3795273000.0,66770000.0,5288000.0,2709329000.0,1085944000.0,-66424000.0,1019520000.0,4233772000.0,500600000.0,494016000.0,500378000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2012.0,Q1,2011-12-03,2012-03-02,2013-03-28 16:09:09+00:00,11429000.0,0.37,0.37,0.37,85168000.0,358963000.0,185209000.0,185209000.0,185209000.0,108265000.0,1045220000.0,-2785000.0,177728000.0,-2825000.0,102681000.0,108265000.0,936955000.0,16838000.0,1021000.0,647976000.0,288979000.0,-18602000.0,270377000.0,1045220000.0,500600000.0,494016000.0,500378000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2013.0,FY,2012-12-01,2013-11-29,2014-01-21 16:15:24+00:00,52254000.0,0.58,0.58,0.56,66156000.0,1620454000.0,289985000.0,289985000.0,289985000.0,586557000.0,4055240000.0,4941000.0,826631000.0,26497000.0,520124000.0,586557000.0,3468683000.0,67508000.0,-4015000.0,3045960000.0,422723000.0,-66582000.0,356141000.0,4055240000.0,500000000.0,501372000.0,513476000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2013.0,Q4,2013-08-31,2013-11-29,,13959000.0,0.14,0.14,0.12,22950000.0,431540000.0,65320000.0,65320000.0,65320000.0,147516000.0,1041699000.0,695000.0,205196000.0,2294000.0,138358000.0,147516000.0,894183000.0,16722000.0,1461000.0,791347000.0,102836000.0,-14566000.0,88270000.0,1041699000.0,500000000.0,501372000.0,513476000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2013.0,Q3YTD,2012-12-01,2013-08-30,,38295000.0,0.44,0.44,0.44,43206000.0,1188914000.0,224665000.0,224665000.0,224665000.0,439041000.0,3013541000.0,4246000.0,621435000.0,24203000.0,381766000.0,439041000.0,2574500000.0,50786000.0,-5476000.0,2254613000.0,319887000.0,-52016000.0,267871000.0,3013541000.0,518800000.0,504116000.0,514058000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2013.0,Q3TTM,2012-09-01,2013-08-30,,50578000.0,0.89,0.89,0.88,111504000.0,1591095000.0,446998000.0,446998000.0,446998000.0,564019000.0,4166969000.0,3528000.0,816482000.0,23928000.0,493215000.0,564019000.0,3602950000.0,67553000.0,-5125000.0,2975298000.0,627652000.0,-69150000.0,558502000.0,4166969000.0,518800000.0,504116000.0,514058000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2013.0,Q3,2013-06-01,2013-08-30,2014-09-25 16:20:37+00:00,13064000.0,0.16,0.16,0.16,10258000.0,388673000.0,83002000.0,83002000.0,83002000.0,147076000.0,995119000.0,1732000.0,208700000.0,-791000.0,128043000.0,147076000.0,848043000.0,16747000.0,-2079000.0,737689000.0,110354000.0,-17094000.0,93260000.0,995119000.0,518800000.0,504116000.0,514058000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2013.0,Q2YTD,2012-12-01,2013-05-31,,25231000.0,0.28,0.28,0.28,32948000.0,800241000.0,141663000.0,141663000.0,141663000.0,291965000.0,2018422000.0,2514000.0,412735000.0,24994000.0,253723000.0,291965000.0,1726457000.0,34039000.0,-3397000.0,1516924000.0,209533000.0,-34922000.0,174611000.0,2018422000.0,510300000.0,503384000.0,512446000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2013.0,Q2TTM,2012-06-02,2013-05-31,,49845000.0,1.14,1.14,1.12,163101000.0,1570978000.0,565353000.0,565353000.0,565353000.0,536564000.0,4252430000.0,3013000.0,796927000.0,27093000.0,475421000.0,536564000.0,3715866000.0,68059000.0,-2102000.0,2920264000.0,795602000.0,-67148000.0,728454000.0,4252430000.0,510300000.0,503384000.0,512446000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2013.0,Q2,2013-03-02,2013-05-31,2014-06-25 16:04:10+00:00,12792000.0,0.15,0.15,0.15,14581000.0,402208000.0,76546000.0,76546000.0,76546000.0,135281000.0,1010549000.0,1268000.0,203097000.0,24992000.0,120870000.0,135281000.0,875268000.0,17205000.0,-4245000.0,763959000.0,111309000.0,-20182000.0,91127000.0,1010549000.0,510300000.0,503384000.0,512446000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2013.0,Q1TTM,2012-03-03,2013-03-01,,49667000.0,1.44,1.44,1.42,219218000.0,1555229000.0,712683000.0,712683000.0,712683000.0,532201000.0,4366330000.0,617000.0,774733000.0,-90000.0,465154000.0,532201000.0,3834129000.0,67483000.0,9331000.0,2844693000.0,989436000.0,-57535000.0,931901000.0,4366330000.0,500900000.0,498607000.0,507840000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2013.0,Q1,2012-12-01,2013-03-01,2014-03-28 16:01:15+00:00,12439000.0,0.13,0.13,0.13,18367000.0,398033000.0,65117000.0,65117000.0,65117000.0,156684000.0,1007873000.0,1246000.0,209638000.0,2000.0,132853000.0,156684000.0,851189000.0,16834000.0,848000.0,752965000.0,98224000.0,-14740000.0,83484000.0,1007873000.0,500900000.0,498607000.0,507840000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2014.0,FY,2013-11-30,2014-11-28,2017-01-20 16:14:43+00:00,52424000.0,0.54,0.54,0.53,92981000.0,1652308000.0,268395000.0,268395000.0,268395000.0,622080000.0,4147065000.0,7267000.0,844353000.0,19883000.0,543332000.0,622080000.0,3524985000.0,59732000.0,1156000.0,3112300000.0,412685000.0,-51309000.0,361376000.0,4147065000.0,497000000.0,497867000.0,508480000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2014.0,Q4,2014-08-30,2014-11-28,,12412000.0,0.18,0.18,0.18,24139000.0,408862000.0,88136000.0,88136000.0,88136000.0,160943000.0,1073328000.0,105000.0,213687000.0,19385000.0,133534000.0,160943000.0,912385000.0,12678000.0,343000.0,787880000.0,124505000.0,-12230000.0,112275000.0,1073328000.0,497000000.0,497867000.0,508480000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2014.0,Q3,2014-05-31,2014-08-29,2015-09-23 16:10:37+00:00,13108000.0,0.09,0.09,0.09,18252000.0,406475000.0,44686000.0,44686000.0,44686000.0,157724000.0,1005409000.0,1454000.0,212049000.0,201000.0,141676000.0,157724000.0,847685000.0,13361000.0,669000.0,773509000.0,74176000.0,-11238000.0,62938000.0,1005409000.0,496500000.0,498468000.0,507811000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2014.0,Q3YTD,2013-11-30,2014-08-29,,40012000.0,0.36,0.36,0.35,68842000.0,1243446000.0,180259000.0,180259000.0,180259000.0,461137000.0,3073737000.0,7162000.0,630666000.0,498000.0,409798000.0,461137000.0,2612600000.0,47054000.0,813000.0,2324420000.0,288180000.0,-39079000.0,249101000.0,3073737000.0,496500000.0,498468000.0,507811000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2014.0,Q3TTM,2013-08-31,2014-08-29,,53971000.0,0.5,0.5,0.47,91792000.0,1674986000.0,245579000.0,245579000.0,245579000.0,608653000.0,4115436000.0,7857000.0,835862000.0,2792000.0,548156000.0,608653000.0,3506783000.0,63776000.0,2274000.0,3115767000.0,391016000.0,-53645000.0,337371000.0,4115436000.0,496500000.0,498468000.0,507811000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2014.0,Q2YTD,2013-11-30,2014-05-30,,26904000.0,0.27,0.27,0.26,50590000.0,836971000.0,135573000.0,135573000.0,135573000.0,303413000.0,2068328000.0,5708000.0,418617000.0,297000.0,268122000.0,303413000.0,1764915000.0,33693000.0,144000.0,1550911000.0,214004000.0,-27841000.0,186163000.0,2068328000.0,491800000.0,497931000.0,506687000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2014.0,Q2TTM,2013-06-01,2014-05-30,,53927000.0,0.57,0.57,0.54,83798000.0,1657184000.0,283895000.0,283895000.0,283895000.0,598005000.0,4105146000.0,8135000.0,832513000.0,1800000.0,534523000.0,598005000.0,3507141000.0,67162000.0,-474000.0,3079947000.0,427194000.0,-59501000.0,367693000.0,4105146000.0,491800000.0,497931000.0,506687000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2014.0,Q2,2014-03-01,2014-05-30,2015-06-24 16:04:07+00:00,13352000.0,0.18,0.18,0.17,32744000.0,426830000.0,88527000.0,88527000.0,88527000.0,154904000.0,1068208000.0,2563000.0,209092000.0,-366000.0,129138000.0,154904000.0,913304000.0,17103000.0,553000.0,778046000.0,135258000.0,-13987000.0,121271000.0,1068208000.0,491800000.0,497931000.0,506687000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2014.0,Q1TTM,2013-03-02,2014-02-28,,53367000.0,0.54,0.54,0.52,65635000.0,1632562000.0,271914000.0,271914000.0,271914000.0,578382000.0,4047487000.0,6840000.0,826518000.0,27158000.0,526255000.0,578382000.0,3469105000.0,67264000.0,-5272000.0,3065860000.0,403245000.0,-65696000.0,337549000.0,4047487000.0,522700000.0,496948000.0,508340000.0
