company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2009.0,Q2YTD,2008-11-29,2009-05-29,2010-07-01 20:02:36+00:00,,58024000.0,1488000.0,133465000.0,,13482000.0,97826000.0,48832000.0,,48916000.0,-349314000.0,627272000.0,48890000.0,-349314000.0,627272000.0,340330000.0,282506000.0,282506000.0,113475000.0,84000.0,3000000.0,-798942000.0,-26228000.0,,,472856000.0,
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2009.0,Q1,2008-11-29,2009-02-27,2010-04-08 17:49:58+00:00,,4631000.0,892000.0,68740000.0,,-381000.0,69114000.0,28617000.0,,28701000.0,-131562000.0,365743000.0,28675000.0,-131562000.0,365743000.0,262475000.0,156435000.0,156435000.0,71454000.0,84000.0,,-444372000.0,-15916000.0,,,328726000.0,
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2010.0,Q4,2010-09-04,2010-12-03,,-193281000.0,102843000.0,497000.0,76097000.0,,14387000.0,-61988000.0,9630000.0,,-186262000.0,-203004000.0,310621000.0,-186262000.0,-203004000.0,310621000.0,-64258000.0,268850000.0,268850000.0,27662000.0,6258000.0,-2198000.0,-606786000.0,-55427000.0,-2150000.0,-200000000.0,654688000.0,
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2010.0,FY,2009-11-28,2010-12-03,2013-01-22 17:31:15+00:00,-193281000.0,389114000.0,34632000.0,292738000.0,,11965000.0,-194965000.0,139270000.0,1493439000.0,-215262000.0,-1159294000.0,1112995000.0,-215262000.0,-1159294000.0,1112995000.0,-249596000.0,774680000.0,774680000.0,240542000.0,16430000.0,,-2629003000.0,-169642000.0,-1014381000.0,-850020000.0,1800481000.0,32151000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2010.0,Q3TTM,2009-08-29,2010-09-03,,-1582669000.0,312794000.0,34282000.0,301678000.0,,-2378000.0,4064000.0,186987000.0,2143439000.0,676346000.0,-2048178000.0,1056215000.0,676346000.0,-2048178000.0,1056215000.0,-317995000.0,473787000.0,473787000.0,276686000.0,22068000.0,1698000.0,-2191820000.0,-149148000.0,-1026128000.0,-650020000.0,1841610000.0,32151000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2010.0,Q3,2010-06-05,2010-09-03,,,87759000.0,31393000.0,73154000.0,,6032000.0,-56437000.0,45580000.0,,-354244000.0,-266668000.0,291423000.0,-354244000.0,-266668000.0,291423000.0,-323457000.0,230065000.0,230065000.0,44641000.0,1687000.0,21000.0,-800893000.0,-39040000.0,-1511000.0,-400000000.0,541093000.0,32151000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2010.0,Q3YTD,2009-11-28,2010-09-03,2011-10-06 18:57:46+00:00,0.0,286271000.0,34135000.0,216641000.0,,-2422000.0,-132977000.0,129640000.0,1493439000.0,-29000000.0,-956290000.0,802374000.0,-29000000.0,-956290000.0,802374000.0,-185338000.0,505830000.0,505830000.0,212880000.0,10172000.0,2198000.0,-2022217000.0,-114215000.0,-1012231000.0,-650020000.0,1145793000.0,32151000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2010.0,Q2TTM,2009-05-30,2010-06-04,,-1582669000.0,245646000.0,3342000.0,292445000.0,,-7233000.0,59577000.0,214794000.0,2143439000.0,753964000.0,-1837404000.0,1001473000.0,753990000.0,-1837404000.0,1001473000.0,-89174000.0,379767000.0,379767000.0,269684000.0,20381000.0,1948000.0,-1758891000.0,-168539000.0,-1024617000.0,-600033000.0,1670747000.0,
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2010.0,Q2,2010-03-06,2010-06-04,,,143848000.0,125000.0,74906000.0,,-7166000.0,-43991000.0,34236000.0,,-214857000.0,-480903000.0,251090000.0,-214857000.0,-480903000.0,251090000.0,-451836000.0,148611000.0,148611000.0,71564000.0,1427000.0,-164000.0,-815523000.0,-49628000.0,-520000.0,-250000000.0,384412000.0,
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2010.0,Q2YTD,2009-11-28,2010-06-04,2011-06-29 16:42:55+00:00,0.0,198512000.0,2742000.0,143487000.0,,-8454000.0,-76540000.0,84060000.0,1493439000.0,325244000.0,-689622000.0,510951000.0,325244000.0,-689622000.0,510951000.0,138119000.0,275765000.0,275765000.0,168239000.0,8485000.0,2177000.0,-1221324000.0,-75175000.0,-1010720000.0,-250020000.0,604700000.0,
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2010.0,Q1TTM,2009-02-28,2010-03-05,,-1582669000.0,155191000.0,3813000.0,282264000.0,,13796000.0,132280000.0,200773000.0,2143439000.0,989036000.0,-1574253000.0,1011912000.0,989062000.0,-1574253000.0,1011912000.0,440517000.0,357227000.0,357227000.0,240141000.0,18954000.0,5112000.0,-1297938000.0,-129223000.0,-1024097000.0,-350033000.0,1430465000.0,
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2010.0,Q1,2009-11-28,2010-03-05,2011-04-07 19:38:56+00:00,,54664000.0,2617000.0,68581000.0,,-1288000.0,-32549000.0,49824000.0,1493439000.0,540101000.0,-208719000.0,259861000.0,540101000.0,-208719000.0,259861000.0,589955000.0,127154000.0,127154000.0,96675000.0,7058000.0,2341000.0,-405801000.0,-25547000.0,-1010200000.0,-20000.0,220288000.0,
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2011.0,Q4,2011-09-03,2011-12-02,,-151925000.0,61118000.0,379000.0,73290000.0,,-16586000.0,159051000.0,1191000.0,,-199000.0,-259680000.0,496753000.0,-199000.0,-259680000.0,496753000.0,220288000.0,173719000.0,173719000.0,90693000.0,853000.0,,-291776000.0,-74897000.0,-2243000.0,,258918000.0,
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2011.0,FY,2010-12-04,2011-12-02,2014-01-21 16:15:24+00:00,-259046000.0,158373000.0,63967000.0,270205000.0,,4055000.0,129125000.0,144754000.0,0.0,-550358000.0,-757402000.0,1543314000.0,-550358000.0,-757402000.0,1543314000.0,239609000.0,832847000.0,832847000.0,311137000.0,9949000.0,,-1926675000.0,-210294000.0,-10046000.0,-695015000.0,1638613000.0,0.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2011.0,Q3TTM,2010-09-04,2011-09-02,,-300402000.0,200098000.0,64085000.0,273012000.0,,35028000.0,-91914000.0,153193000.0,,-736421000.0,-700726000.0,1357182000.0,-736421000.0,-700726000.0,1357182000.0,-44937000.0,927978000.0,927978000.0,248106000.0,15354000.0,-2198000.0,-2241685000.0,-190824000.0,-9953000.0,-895015000.0,2034383000.0,
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2011.0,Q3,2011-06-04,2011-09-02,,-70549000.0,42874000.0,31616000.0,64009000.0,,14412000.0,-7206000.0,56180000.0,,-97681000.0,-300122000.0,325128000.0,-97681000.0,-300122000.0,325128000.0,-58263000.0,195101000.0,195101000.0,73224000.0,318000.0,124000.0,-486497000.0,-65475000.0,-4179000.0,-150000000.0,322275000.0,
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2011.0,Q3YTD,2010-12-04,2011-09-02,2012-09-27 16:35:48+00:00,-107121000.0,97255000.0,63588000.0,196915000.0,,20641000.0,-29926000.0,143563000.0,0.0,-550159000.0,-497722000.0,1046561000.0,-550159000.0,-497722000.0,1046561000.0,19321000.0,659128000.0,659128000.0,220444000.0,9096000.0,,-1634899000.0,-135397000.0,-7803000.0,-695015000.0,1379695000.0,
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2011.0,Q2TTM,2010-06-05,2011-06-03,,-229853000.0,244983000.0,63862000.0,282157000.0,,26648000.0,-141145000.0,142593000.0,,-992984000.0,-667272000.0,1323477000.0,-992984000.0,-667272000.0,1323477000.0,-310131000.0,962942000.0,962942000.0,219523000.0,16723000.0,-2301000.0,-2556081000.0,-164389000.0,-7285000.0,-1145015000.0,2253201000.0,32151000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2011.0,Q2,2011-03-05,2011-06-03,,,37968000.0,349000.0,66620000.0,,6423000.0,18420000.0,46732000.0,,-365960000.0,-102475000.0,389331000.0,-365960000.0,-102475000.0,389331000.0,-72681000.0,229436000.0,229436000.0,74855000.0,8778000.0,,-767936000.0,-37501000.0,-1455000.0,-420015000.0,702962000.0,
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2011.0,Q2YTD,2010-12-04,2011-06-03,2012-06-27 16:58:59+00:00,-36572000.0,54381000.0,31972000.0,132906000.0,,6229000.0,-22720000.0,87383000.0,0.0,-452478000.0,-197600000.0,721433000.0,-452478000.0,-197600000.0,721433000.0,77584000.0,464027000.0,464027000.0,147220000.0,8778000.0,-124000.0,-1148402000.0,-69922000.0,-3624000.0,-545015000.0,1057420000.0,
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2011.0,Q1TTM,2010-03-06,2011-03-04,,-229853000.0,350863000.0,63638000.0,290443000.0,,13059000.0,-203556000.0,130097000.0,,-841881000.0,-1045700000.0,1185236000.0,-841881000.0,-1045700000.0,1185236000.0,-689286000.0,882117000.0,882117000.0,216232000.0,9372000.0,-2465000.0,-2603668000.0,-176516000.0,-6350000.0,-975000000.0,1934651000.0,32151000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2011.0,Q1,2010-12-04,2011-03-04,2012-03-29 19:45:02+00:00,-36572000.0,16413000.0,31623000.0,66286000.0,,-194000.0,-41140000.0,40651000.0,0.0,-86518000.0,-95125000.0,332102000.0,-86518000.0,-95125000.0,332102000.0,150265000.0,234591000.0,234591000.0,72365000.0,0.0,-124000.0,-380466000.0,-32421000.0,-2169000.0,-125000000.0,354458000.0,
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2012.0,Q4,2012-09-01,2012-11-30,,,37403000.0,487000.0,78621000.0,,-1093000.0,90171000.0,85066000.0,,-80419000.0,-129475000.0,473659000.0,-80419000.0,-129475000.0,473659000.0,262672000.0,222333000.0,222333000.0,82534000.0,-62500000.0,,-443567000.0,-81789000.0,-2985000.0,-100000000.0,395881000.0,
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2012.0,FY,2011-12-03,2012-11-30,2015-01-20 06:42:30+00:00,-353195000.0,201125000.0,66265000.0,299766000.0,,5357000.0,99620000.0,235251000.0,3152000.0,-234723000.0,-834662000.0,1499580000.0,-234723000.0,-834662000.0,1499580000.0,435552000.0,832775000.0,832775000.0,267419000.0,-55974000.0,,-1806186000.0,-271076000.0,-12152000.0,-405000000.0,1595795000.0,0.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2012.0,Q3TTM,2011-09-03,2012-08-31,,-505120000.0,224840000.0,66157000.0,294435000.0,,-10136000.0,168500000.0,151376000.0,3152000.0,-154503000.0,-964867000.0,1522674000.0,-154503000.0,-964867000.0,1522674000.0,393168000.0,784161000.0,784161000.0,275578000.0,7379000.0,,-1654395000.0,-264184000.0,-11410000.0,-305000000.0,1458832000.0,
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2012.0,Q3,2012-06-02,2012-08-31,,50000.0,67617000.0,31606000.0,74110000.0,,4066000.0,-80367000.0,60948000.0,3152000.0,62956000.0,-119220000.0,263340000.0,62956000.0,-119220000.0,263340000.0,211142000.0,201357000.0,201357000.0,68240000.0,1172000.0,,-442592000.0,-77432000.0,-2316000.0,,400754000.0,
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2012.0,Q3YTD,2011-12-03,2012-08-31,2013-10-03 16:19:15+00:00,-353195000.0,163722000.0,65778000.0,221145000.0,,6450000.0,9449000.0,150185000.0,3152000.0,-154304000.0,-705187000.0,1025921000.0,-154304000.0,-705187000.0,1025921000.0,172880000.0,610442000.0,610442000.0,184885000.0,6526000.0,,-1362619000.0,-189287000.0,-9167000.0,-305000000.0,1199914000.0,
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2012.0,Q2TTM,2011-06-04,2012-06-01,,-575719000.0,200097000.0,66167000.0,284334000.0,,210000.0,241661000.0,146608000.0,,-315140000.0,-1145769000.0,1584462000.0,-315140000.0,-1145769000.0,1584462000.0,123763000.0,777905000.0,777905000.0,280562000.0,6525000.0,124000.0,-1698300000.0,-252227000.0,-13273000.0,-455000000.0,1380353000.0,
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2012.0,Q2,2012-03-03,2012-06-01,,-61000.0,44708000.0,289000.0,77174000.0,,-1248000.0,89617000.0,75871000.0,,-148735000.0,-148260000.0,448218000.0,-148735000.0,-148260000.0,448218000.0,149975000.0,223876000.0,223876000.0,57551000.0,2684000.0,,-562645000.0,-60767000.0,-2290000.0,-225000000.0,475213000.0,
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2012.0,Q2YTD,2011-12-03,2012-06-01,2013-06-27 17:56:26+00:00,-353245000.0,96105000.0,34172000.0,147035000.0,,2384000.0,89816000.0,89237000.0,0.0,-217260000.0,-585967000.0,762581000.0,-217260000.0,-585967000.0,762581000.0,-38262000.0,409085000.0,409085000.0,116645000.0,5354000.0,,-920027000.0,-111855000.0,-6851000.0,-305000000.0,799160000.0,
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2012.0,Q1TTM,2011-03-05,2012-03-02,,-575658000.0,193357000.0,66227000.0,273780000.0,,7881000.0,170464000.0,117469000.0,,-532365000.0,-1099984000.0,1525575000.0,-532365000.0,-1099984000.0,1525575000.0,-98893000.0,783465000.0,783465000.0,297866000.0,12619000.0,124000.0,-1903591000.0,-228961000.0,-12438000.0,-650015000.0,1608102000.0,
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2012.0,Q1,2011-12-03,2012-03-02,2013-03-28 16:09:09+00:00,-353184000.0,51397000.0,33883000.0,69861000.0,,3632000.0,199000.0,13366000.0,0.0,-68525000.0,-437707000.0,314363000.0,-68525000.0,-437707000.0,314363000.0,-188237000.0,185209000.0,185209000.0,59094000.0,2670000.0,,-357382000.0,-51088000.0,-4561000.0,-80000000.0,323947000.0,
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2013.0,FY,2012-12-01,2013-11-29,2014-01-21 16:15:24+00:00,-704589000.0,129701000.0,64843000.0,321227000.0,,-5241000.0,192346000.0,500776000.0,25703000.0,-559138000.0,-1177803000.0,1151686000.0,-559138000.0,-1177803000.0,1151686000.0,-590496000.0,289985000.0,289985000.0,348128000.0,40619000.0,,-2125795000.0,-188358000.0,-26236000.0,-1100000000.0,1816679000.0,24260000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2013.0,Q4,2013-08-31,2013-11-29,,-214000.0,19004000.0,509000.0,81350000.0,,1034000.0,56779000.0,-25464000.0,,-300530000.0,-15000.0,314982000.0,-300530000.0,-15000.0,314982000.0,15471000.0,65320000.0,65320000.0,111533000.0,130975000.0,,-424976000.0,-35121000.0,-6041000.0,-400000000.0,436036000.0,24260000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2013.0,Q3TTM,2012-09-01,2013-08-30,,-704375000.0,148100000.0,64821000.0,318498000.0,,-7368000.0,225738000.0,611306000.0,25703000.0,-339027000.0,-1307263000.0,1310363000.0,-339027000.0,-1307263000.0,1310363000.0,-343295000.0,446998000.0,446998000.0,319129000.0,-152856000.0,,-2144386000.0,-235026000.0,-23180000.0,-800000000.0,1776524000.0,
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2013.0,Q3,2013-06-01,2013-08-30,,-608019000.0,42190000.0,31658000.0,82175000.0,,1756000.0,-4640000.0,169469000.0,,-247371000.0,-397235000.0,215525000.0,-247371000.0,-397235000.0,215525000.0,-427325000.0,83002000.0,83002000.0,54988000.0,-6806000.0,,-282417000.0,-46798000.0,-10034000.0,-400000000.0,539999000.0,
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2013.0,Q3YTD,2012-12-01,2013-08-30,2014-09-25 16:20:37+00:00,-704375000.0,110697000.0,64334000.0,239877000.0,,-6275000.0,135567000.0,526240000.0,25703000.0,-258608000.0,-1177788000.0,836704000.0,-258608000.0,-1177788000.0,836704000.0,-605967000.0,224665000.0,224665000.0,236595000.0,-90356000.0,,-1700819000.0,-153237000.0,-20195000.0,-700000000.0,1380643000.0,
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2013.0,Q2TTM,2012-06-02,2013-05-31,,-96306000.0,173527000.0,64769000.0,310433000.0,,-5058000.0,150011000.0,502785000.0,28855000.0,-28700000.0,-1029248000.0,1358178000.0,-28700000.0,-1029248000.0,1358178000.0,295172000.0,565353000.0,565353000.0,332381000.0,-144878000.0,,-2304561000.0,-265660000.0,-15462000.0,-400000000.0,1637279000.0,
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2013.0,Q2,2013-03-02,2013-05-31,,,18644000.0,716000.0,80950000.0,,-2039000.0,39176000.0,356771000.0,-88566000.0,-22642000.0,-334439000.0,299148000.0,-22642000.0,-334439000.0,299148000.0,-59972000.0,76546000.0,76546000.0,102476000.0,-83550000.0,,-648228000.0,-46249000.0,-7297000.0,-200000000.0,360038000.0,
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2013.0,Q2YTD,2012-12-01,2013-05-31,2014-06-25 16:04:10+00:00,-96356000.0,68507000.0,32676000.0,157702000.0,,-8031000.0,140207000.0,356771000.0,25703000.0,-11237000.0,-780553000.0,621179000.0,-11237000.0,-780553000.0,621179000.0,-178642000.0,141663000.0,141663000.0,181607000.0,-83550000.0,,-1418402000.0,-106439000.0,-10161000.0,-300000000.0,840644000.0,
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2013.0,Q1TTM,2012-03-03,2013-03-01,,-96367000.0,199591000.0,64342000.0,306657000.0,,-4267000.0,200452000.0,221885000.0,117421000.0,-154793000.0,-843069000.0,1507248000.0,-154793000.0,-843069000.0,1507248000.0,505119000.0,712683000.0,712683000.0,287456000.0,-58644000.0,,-2218978000.0,-280178000.0,-10455000.0,-425000000.0,1752454000.0,
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2013.0,Q1,2012-12-01,2013-03-01,2014-03-28 16:01:15+00:00,-96356000.0,49863000.0,31960000.0,76752000.0,,-5992000.0,101031000.0,,114269000.0,11405000.0,-446114000.0,322031000.0,11405000.0,-446114000.0,322031000.0,-118670000.0,65117000.0,65117000.0,79131000.0,,,-770174000.0,-60190000.0,-2864000.0,-100000000.0,480606000.0,
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2014.0,FY,2013-11-30,2014-11-28,2017-01-20 16:14:43+00:00,-29802000.0,20140000.0,68886000.0,313590000.0,,-6648000.0,369991000.0,227841000.0,0.0,-507283000.0,-490707000.0,1287482000.0,-507283000.0,-490707000.0,1287482000.0,282844000.0,268395000.0,268395000.0,335506000.0,-120440000.0,,-2031758000.0,-148332000.0,-14684000.0,-600000000.0,1719185000.0,0.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2014.0,Q4,2014-08-30,2014-11-28,,-29802000.0,13026000.0,7324000.0,78147000.0,,-4370000.0,147581000.0,14000000.0,,-103353000.0,-77959000.0,399753000.0,-103353000.0,-77959000.0,399753000.0,214071000.0,88136000.0,88136000.0,85889000.0,10900000.0,,-606723000.0,-36775000.0,-3253000.0,-125000000.0,595341000.0,
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2014.0,Q3YTD,2013-11-30,2014-08-29,2015-09-23 16:10:37+00:00,0.0,7114000.0,61562000.0,235443000.0,,-2278000.0,222410000.0,213841000.0,0.0,-403930000.0,-412748000.0,887729000.0,-403930000.0,-412748000.0,887729000.0,68773000.0,180259000.0,180259000.0,249617000.0,-131340000.0,,-1425035000.0,-111557000.0,-11431000.0,-475000000.0,1123844000.0,
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2014.0,Q3TTM,2013-08-31,2014-08-29,,-214000.0,26118000.0,62071000.0,316793000.0,,-1244000.0,279189000.0,188377000.0,,-704460000.0,-412763000.0,1202711000.0,-704460000.0,-412763000.0,1202711000.0,84244000.0,245579000.0,245579000.0,361150000.0,-365000.0,,-1850011000.0,-146678000.0,-17472000.0,-875000000.0,1559880000.0,24260000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2014.0,Q3,2014-05-31,2014-08-29,,,-20418000.0,29432000.0,80154000.0,,-2023000.0,59984000.0,104698000.0,,-9794000.0,-170394000.0,268520000.0,-9794000.0,-170394000.0,268520000.0,86309000.0,44686000.0,44686000.0,83696000.0,13880000.0,,-522331000.0,-54966000.0,-3372000.0,-125000000.0,406903000.0,
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2014.0,Q2TTM,2013-06-01,2014-05-30,,-608233000.0,88726000.0,64297000.0,318814000.0,,2535000.0,214565000.0,253148000.0,,-942037000.0,-639604000.0,1149716000.0,-942037000.0,-639604000.0,1149716000.0,-429390000.0,283895000.0,283895000.0,332442000.0,-21051000.0,,-1610097000.0,-138510000.0,-24134000.0,-1150000000.0,1692976000.0,24260000.0
Adobe Inc.,ADBE,FU4LY2G4933NH2E1CP29,796343,2014.0,Q2,2014-03-01,2014-05-30,,,11131000.0,390000.0,77653000.0,,-573000.0,118479000.0,-80661000.0,,-135927000.0,-147932000.0,367536000.0,-135927000.0,-147932000.0,367536000.0,83104000.0,88527000.0,88527000.0,82877000.0,98360000.0,,-521044000.0,-27198000.0,-3626000.0,-150000000.0,400310000.0,
