company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2010.0,Q3,2010-07-01,2010-09-30,,-18717000.0,,,9076000.0,,174000.0,-5268000.0,6000000.0,-11619000.0,-20973000.0,33382000.0,-11619000.0,-20973000.0,33382000.0,964000.0,25513000.0,25513000.0,4061000.0,522000.0,12000.0,-8856000.0,,-2268000.0,-1035000.0,-8250000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-07-29 10:05:14+00:00,-2173000.0,,,17967000.0,,-54000.0,-10000000.0,1000000.0,-42637000.0,-6564000.0,59037000.0,-42637000.0,-6564000.0,59037000.0,9782000.0,45283000.0,45283000.0,5787000.0,699000.0,131000.0,-17856000.0,,-4522000.0,-5157000.0,-21323000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2010.0,Q2TTM,2009-07-01,2010-06-30,,-10096000.0,28858000.0,248000.0,36333000.0,47000.0,867000.0,-19469000.0,3000000.0,-85939000.0,-24005000.0,105788000.0,-85939000.0,-24005000.0,105788000.0,-3289000.0,87977000.0,87977000.0,947000.0,1193000.0,131000.0,-31713000.0,,-14139000.0,-30363000.0,-28056000.0,,52000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2010.0,Q2,2010-04-01,2010-06-30,,-1549000.0,,,8967000.0,,-198000.0,-10238000.0,-5000000.0,-20756000.0,-4708000.0,30799000.0,-20756000.0,-4708000.0,30799000.0,5137000.0,27700000.0,27700000.0,4370000.0,68000.0,-177000.0,-8924000.0,,-2982000.0,9961000.0,-16861000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2010.0,Q1,2010-01-01,2010-03-31,2011-04-29 10:27:33+00:00,-624000.0,,,9000000.0,,144000.0,238000.0,6000000.0,-21881000.0,-1856000.0,28238000.0,-21881000.0,-1856000.0,28238000.0,4645000.0,17583000.0,17583000.0,1417000.0,631000.0,308000.0,-8932000.0,,-1540000.0,-15118000.0,-4462000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2011.0,Q4,2011-10-01,2011-12-31,,-2148000.0,51983000.0,123000.0,9678000.0,149000.0,208000.0,3208000.0,-1000000.0,-16963000.0,-6730000.0,39541000.0,-16963000.0,-6730000.0,39541000.0,16056000.0,21595000.0,21595000.0,5060000.0,147000.0,-219000.0,-10220000.0,,-5271000.0,-4500000.0,-1390000.0,,759000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2011.0,FY,2011-01-01,2011-12-31,2014-02-26 11:10:41+00:00,-11410000.0,51983000.0,123000.0,37503000.0,149000.0,-704000.0,2723000.0,,-99427000.0,-29154000.0,154647000.0,-99427000.0,-29154000.0,154647000.0,25362000.0,100711000.0,100711000.0,13710000.0,2436000.0,,-41110000.0,,-18652000.0,-30538000.0,-30215000.0,,759000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2011.0,Q3YTD,2011-01-01,2011-09-30,2011-10-28 10:51:55+00:00,-9262000.0,,,27825000.0,,-912000.0,-485000.0,1000000.0,-82464000.0,-22424000.0,115106000.0,-82464000.0,-22424000.0,115106000.0,9306000.0,79116000.0,79116000.0,8650000.0,2289000.0,219000.0,-30890000.0,,-13381000.0,-26038000.0,-28825000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2011.0,Q3TTM,2010-10-01,2011-09-30,,-23136000.0,60101000.0,248000.0,37190000.0,148000.0,-534000.0,-1847000.0,-3500000.0,-93705000.0,-42532000.0,146740000.0,-93705000.0,-42532000.0,146740000.0,9969000.0,98322000.0,98322000.0,13075000.0,2508000.0,76000.0,-39699000.0,,-19627000.0,-24070000.0,-28944000.0,,7000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2011.0,Q3,2011-07-01,2011-09-30,,-1276000.0,,,9337000.0,,-1001000.0,-349000.0,500000.0,-28316000.0,-7050000.0,40766000.0,-28316000.0,-7050000.0,40766000.0,4399000.0,29415000.0,29415000.0,2363000.0,2140000.0,7000.0,-10264000.0,,-5781000.0,-10000000.0,-10692000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2011.0,Q2YTD,2011-01-01,2011-06-30,2011-07-29 10:05:14+00:00,-7986000.0,,,18488000.0,,89000.0,-136000.0,500000.0,-54148000.0,-15374000.0,74340000.0,-54148000.0,-15374000.0,74340000.0,4907000.0,49701000.0,49701000.0,6287000.0,149000.0,212000.0,-20626000.0,,-7600000.0,-16038000.0,-18133000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2011.0,Q2TTM,2010-07-01,2011-06-30,,-40577000.0,60101000.0,248000.0,36929000.0,148000.0,641000.0,-6766000.0,2000000.0,-77008000.0,-56455000.0,139356000.0,-77008000.0,-56455000.0,139356000.0,6534000.0,94420000.0,94420000.0,14773000.0,890000.0,81000.0,-38291000.0,,-16114000.0,-15105000.0,-26502000.0,,7000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2011.0,Q2,2011-04-01,2011-06-30,,-3573000.0,,,9288000.0,,-460000.0,-2683000.0,500000.0,-30670000.0,-7776000.0,41279000.0,-30670000.0,-7776000.0,41386000.0,2480000.0,31061000.0,31061000.0,3613000.0,79000.0,52000.0,-10308000.0,,-4255000.0,-10518000.0,-10423000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2011.0,Q1,2011-01-01,2011-03-31,2011-04-29 10:27:33+00:00,-4413000.0,,,9200000.0,,549000.0,2547000.0,,-23478000.0,-7598000.0,33061000.0,-23478000.0,-7598000.0,32954000.0,2427000.0,18640000.0,18640000.0,2674000.0,70000.0,160000.0,-10318000.0,,-3345000.0,-5520000.0,-7710000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2011.0,Q1TTM,2010-04-01,2011-03-31,,-38553000.0,60101000.0,248000.0,36608000.0,148000.0,903000.0,-14321000.0,-3500000.0,-67094000.0,-53387000.0,128876000.0,-67094000.0,-53387000.0,128769000.0,9191000.0,91059000.0,91059000.0,15530000.0,879000.0,-148000.0,-36907000.0,,-14841000.0,5374000.0,-32940000.0,,7000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2012.0,Q4,2012-10-01,2012-12-31,,-14545000.0,62998000.0,,9810000.0,322000.0,-499000.0,-16476000.0,,-28974000.0,-20965000.0,21807000.0,-28974000.0,-20965000.0,21807000.0,-28631000.0,22914000.0,22914000.0,5559000.0,200000.0,-511000.0,-29174000.0,,-7286000.0,,,,1055000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2012.0,FY,2012-01-01,2012-12-31,2014-02-26 11:10:41+00:00,-25030000.0,62998000.0,0.0,38655000.0,322000.0,570000.0,-25845000.0,,-80989000.0,-42693000.0,141919000.0,-80989000.0,-42693000.0,141919000.0,18807000.0,111332000.0,111332000.0,17777000.0,3231000.0,,-64282000.0,,-19040000.0,0.0,-19938000.0,,1055000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2012.0,Q3YTD,2012-01-01,2012-09-30,2012-10-26 10:03:53+00:00,-10485000.0,,,28845000.0,,1069000.0,-9369000.0,,-52015000.0,-21728000.0,120112000.0,-52015000.0,-21728000.0,120112000.0,47438000.0,88418000.0,88418000.0,12218000.0,3031000.0,511000.0,-35108000.0,,-11754000.0,,-19938000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2012.0,Q3TTM,2011-10-01,2012-09-30,,-12633000.0,51983000.0,123000.0,38523000.0,149000.0,1277000.0,-6161000.0,-1000000.0,-68978000.0,-28458000.0,159653000.0,-68978000.0,-28458000.0,159653000.0,63494000.0,110013000.0,110013000.0,17278000.0,3178000.0,292000.0,-45328000.0,,-17025000.0,-4500000.0,-21328000.0,,759000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2012.0,Q3,2012-07-01,2012-09-30,,-386000.0,,,9465000.0,,1302000.0,-2563000.0,,-11574000.0,-4582000.0,46507000.0,-11574000.0,-4582000.0,46507000.0,31653000.0,32211000.0,32211000.0,7394000.0,99000.0,139000.0,-11673000.0,,-4335000.0,,,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2012.0,Q2YTD,2012-01-01,2012-06-30,2012-07-27 10:01:05+00:00,-10099000.0,,,19380000.0,,-233000.0,-6806000.0,,-40441000.0,-17146000.0,73605000.0,-40441000.0,-17146000.0,73605000.0,15785000.0,56207000.0,56207000.0,4824000.0,2932000.0,372000.0,-23435000.0,,-7419000.0,,-19938000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2012.0,Q2TTM,2011-07-01,2012-06-30,,-13523000.0,51983000.0,123000.0,38395000.0,149000.0,-1026000.0,-3947000.0,-500000.0,-85720000.0,-30926000.0,153912000.0,-85720000.0,-30926000.0,153912000.0,36240000.0,107217000.0,107217000.0,12247000.0,5219000.0,160000.0,-43919000.0,,-18471000.0,-14500000.0,-32020000.0,,759000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2012.0,Q2,2012-04-01,2012-06-30,,-3273000.0,,,9613000.0,,-775000.0,-11212000.0,,-26617000.0,-6748000.0,36516000.0,-26617000.0,-6748000.0,36516000.0,2376000.0,33127000.0,33127000.0,4988000.0,342000.0,230000.0,-11709000.0,,-3705000.0,,-15250000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2012.0,Q1,2012-01-01,2012-03-31,2012-04-27 10:01:18+00:00,-6826000.0,,,9767000.0,,542000.0,4406000.0,,-13824000.0,-10398000.0,37089000.0,-13824000.0,-10398000.0,37089000.0,13409000.0,23080000.0,23080000.0,-164000.0,2590000.0,142000.0,-11726000.0,,-3714000.0,,-4688000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2012.0,Q1TTM,2011-04-01,2012-03-31,,-13823000.0,51983000.0,123000.0,38070000.0,149000.0,-711000.0,4582000.0,,-89773000.0,-31954000.0,158675000.0,-89773000.0,-31954000.0,158782000.0,36344000.0,105151000.0,105151000.0,10872000.0,4956000.0,-18000.0,-42518000.0,,-19021000.0,-25018000.0,-27193000.0,,759000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2013.0,FY,2013-01-01,2013-12-31,2015-02-25 10:18:52+00:00,-12632000.0,69354000.0,0.0,39571000.0,102000.0,-3088000.0,-17062000.0,,-75653000.0,-30790000.0,162665000.0,-75653000.0,-30790000.0,162665000.0,53134000.0,123330000.0,123330000.0,17093000.0,3728000.0,,-65658000.0,,-18632000.0,,-13723000.0,,372000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2013.0,Q4,2013-10-01,2013-12-31,,-489000.0,69354000.0,,,102000.0,-1826000.0,,,-26057000.0,-5781000.0,35146000.0,-26057000.0,-5781000.0,35146000.0,1482000.0,0.0,,,187000.0,-428000.0,-26226000.0,,-5338000.0,,-18000.0,,372000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2013.0,Q3YTD,2013-01-01,2013-09-30,2013-10-25 10:00:39+00:00,-12143000.0,,,29738000.0,,-1262000.0,-8199000.0,,-49596000.0,-25009000.0,127519000.0,-49596000.0,-25009000.0,127519000.0,51652000.0,95373000.0,95373000.0,10607000.0,3541000.0,428000.0,-39432000.0,,-13294000.0,,-13705000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2013.0,Q3TTM,2012-10-01,2013-09-30,,-26688000.0,62998000.0,,39548000.0,322000.0,-1761000.0,-24675000.0,,-78570000.0,-45974000.0,149326000.0,-78570000.0,-45974000.0,149326000.0,23021000.0,118287000.0,118287000.0,16166000.0,3741000.0,-83000.0,-68606000.0,,-20580000.0,,-13705000.0,,1055000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2013.0,Q3,2013-07-01,2013-09-30,,-9526000.0,,,10076000.0,,1063000.0,1830000.0,,-17293000.0,-13011000.0,54378000.0,-17293000.0,-13011000.0,54378000.0,25137000.0,36200000.0,36200000.0,6272000.0,409000.0,195000.0,-13136000.0,,-3680000.0,,-4560000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2013.0,Q2YTD,2013-01-01,2013-06-30,2013-07-26 10:00:54+00:00,-2617000.0,,,19662000.0,,-2325000.0,-10029000.0,,-32303000.0,-11998000.0,73141000.0,-32303000.0,-11998000.0,73141000.0,26515000.0,59173000.0,59173000.0,4335000.0,3132000.0,233000.0,-26296000.0,,-9614000.0,,-9145000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2013.0,Q2TTM,2012-07-01,2013-06-30,,-17548000.0,62998000.0,,38937000.0,322000.0,-1522000.0,-29068000.0,,-72851000.0,-37545000.0,141455000.0,-72851000.0,-37545000.0,141455000.0,29537000.0,114298000.0,114298000.0,17288000.0,3431000.0,-139000.0,-67143000.0,,-21235000.0,,-9145000.0,,1055000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2013.0,Q2,2013-04-01,2013-06-30,,-1688000.0,,,9768000.0,,-1486000.0,-15999000.0,,-17365000.0,-6386000.0,34355000.0,-17365000.0,-6386000.0,34355000.0,9118000.0,35994000.0,35994000.0,4592000.0,452000.0,177000.0,-13150000.0,,-4875000.0,,-4667000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2013.0,Q1,2013-01-01,2013-03-31,2013-04-26 10:01:29+00:00,-929000.0,,,9894000.0,,-839000.0,5970000.0,,-14938000.0,-5612000.0,38786000.0,-14938000.0,-5612000.0,38786000.0,17397000.0,23179000.0,23179000.0,-257000.0,2680000.0,56000.0,-13146000.0,,-4739000.0,,-4478000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2013.0,Q1TTM,2012-04-01,2013-03-31,,-19133000.0,62998000.0,,38782000.0,322000.0,-811000.0,-24281000.0,,-82103000.0,-37907000.0,143616000.0,-82103000.0,-37907000.0,143616000.0,22795000.0,111431000.0,111431000.0,17684000.0,3321000.0,-86000.0,-65702000.0,,-20065000.0,,-19728000.0,,1055000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 10:46:27+00:00,-63335000.0,74454000.0,0.0,42277000.0,565000.0,-8000000.0,-2827000.0,,-106519000.0,-89471000.0,194146000.0,-106519000.0,-89471000.0,194146000.0,-9844000.0,137664000.0,137664000.0,17032000.0,4744000.0,0.0,-75750000.0,,-28739000.0,,-35513000.0,,2038000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2014.0,Q4,2014-10-01,2014-12-31,,-3675000.0,74454000.0,,10018000.0,294000.0,-4503000.0,-10785000.0,,-29610000.0,-8450000.0,36719000.0,-29610000.0,-8450000.0,36719000.0,-5844000.0,29917000.0,29917000.0,7569000.0,211000.0,-1062000.0,-29805000.0,,-6045000.0,,-16000.0,,2038000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-29 10:00:58+00:00,-59660000.0,,,32259000.0,271000.0,-3497000.0,7958000.0,,-76909000.0,-81021000.0,157427000.0,-76909000.0,-81021000.0,157427000.0,-4000000.0,107747000.0,107747000.0,9463000.0,4533000.0,1062000.0,-45945000.0,,-22694000.0,,-35497000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2014.0,Q3TTM,2013-10-01,2014-09-30,,-60149000.0,69354000.0,,42092000.0,373000.0,-5323000.0,-905000.0,,-102966000.0,-86802000.0,192573000.0,-102966000.0,-86802000.0,192573000.0,-2518000.0,135704000.0,135704000.0,15949000.0,4720000.0,634000.0,-72171000.0,,-28032000.0,,-35515000.0,,372000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2014.0,Q3,2014-07-01,2014-09-30,,,,,11437000.0,271000.0,-5758000.0,8221000.0,,-37963000.0,-10998000.0,67416000.0,-37963000.0,-10998000.0,67416000.0,12697000.0,41121000.0,41121000.0,6637000.0,78000.0,-46000.0,-15333000.0,,-11223000.0,,-22708000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2014.0,Q2TTM,2013-07-01,2014-06-30,,-69675000.0,69354000.0,,40731000.0,102000.0,1498000.0,-7296000.0,,-82296000.0,-88815000.0,179535000.0,-82296000.0,-88815000.0,179535000.0,9922000.0,130783000.0,130783000.0,15584000.0,5051000.0,875000.0,-69974000.0,,-20489000.0,,-17367000.0,,372000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2014.0,Q2,2014-04-01,2014-06-30,,-6085000.0,,,10608000.0,-90000.0,1780000.0,-5375000.0,,-20391000.0,-11828000.0,48829000.0,-20391000.0,-11828000.0,48829000.0,18390000.0,40860000.0,40860000.0,2736000.0,1069000.0,662000.0,-15311000.0,,-6315000.0,,-6149000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-29 15:26:27+00:00,-59660000.0,,,20822000.0,,2261000.0,-263000.0,,-38946000.0,-70023000.0,90011000.0,-38946000.0,-70023000.0,90011000.0,-16697000.0,66626000.0,66626000.0,2826000.0,4455000.0,1108000.0,-30612000.0,,-11471000.0,,-12789000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2014.0,Q1TTM,2013-04-01,2014-03-31,,-65278000.0,69354000.0,,39891000.0,192000.0,-1768000.0,-17920000.0,,-79270000.0,-83373000.0,165061000.0,-79270000.0,-83373000.0,165061000.0,650000.0,125917000.0,125917000.0,17440000.0,4434000.0,390000.0,-67813000.0,,-19049000.0,,-15885000.0,,372000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2014.0,Q1,2014-01-01,2014-03-31,2015-04-30 10:00:35+00:00,-53575000.0,,,10214000.0,90000.0,481000.0,5112000.0,,-18555000.0,-58195000.0,41182000.0,-18555000.0,-58195000.0,41182000.0,-35087000.0,25766000.0,25766000.0,90000.0,3386000.0,446000.0,-15301000.0,,-5156000.0,,-6640000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2015.0,FY,2015-01-01,2015-12-31,2018-02-26 16:25:12+00:00,-33462000.0,82690000.0,0.0,42139000.0,767000.0,-2996000.0,-18209000.0,,-97216000.0,-69942000.0,196356000.0,-97216000.0,-69942000.0,196356000.0,26202000.0,152149000.0,152149000.0,20277000.0,1946000.0,-504000.0,-91755000.0,0.0,-39495000.0,,-7407000.0,,2752000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2015.0,Q4,2015-10-01,2015-12-31,,-2071000.0,82690000.0,,8957000.0,402000.0,-774000.0,4434000.0,,-39136000.0,-12358000.0,52532000.0,-39136000.0,-12358000.0,52532000.0,264000.0,31749000.0,31749000.0,7392000.0,183000.0,-2559000.0,-39319000.0,,-10882000.0,,,,2752000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-28 11:08:27+00:00,-31391000.0,,,33182000.0,365000.0,-2222000.0,-22643000.0,,-58080000.0,-57584000.0,143824000.0,-58080000.0,-57584000.0,143824000.0,25938000.0,120400000.0,120400000.0,12885000.0,1763000.0,2055000.0,-52436000.0,,-28613000.0,,-7407000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2015.0,Q3TTM,2014-10-01,2015-09-30,,-35066000.0,74454000.0,,43200000.0,659000.0,-6725000.0,-33428000.0,,-87690000.0,-66034000.0,180543000.0,-87690000.0,-66034000.0,180543000.0,20094000.0,150317000.0,150317000.0,20454000.0,1974000.0,993000.0,-82241000.0,,-34658000.0,,-7423000.0,,2038000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2015.0,Q3,2015-07-01,2015-09-30,,-554000.0,,,11156000.0,38000.0,-2664000.0,-6936000.0,,-17395000.0,-9884000.0,54569000.0,-17395000.0,-9884000.0,54569000.0,24626000.0,45046000.0,45046000.0,5303000.0,82000.0,1515000.0,-17477000.0,,-10883000.0,,,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-28 10:01:18+00:00,-30837000.0,,,22026000.0,327000.0,442000.0,-15707000.0,,-40685000.0,-47700000.0,89255000.0,-40685000.0,-47700000.0,89255000.0,1312000.0,75354000.0,75354000.0,7582000.0,1681000.0,540000.0,-34959000.0,,-17730000.0,,-7407000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2015.0,Q2TTM,2014-07-01,2015-06-30,,-34512000.0,74454000.0,,43481000.0,892000.0,-9819000.0,-18271000.0,,-108258000.0,-67148000.0,193390000.0,-108258000.0,-67148000.0,193390000.0,8165000.0,146392000.0,146392000.0,21788000.0,1970000.0,-568000.0,-80097000.0,,-34998000.0,,-30131000.0,,2038000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2015.0,Q2,2015-04-01,2015-06-30,,-2592000.0,,,11245000.0,207000.0,1619000.0,-16749000.0,,-18992000.0,-11533000.0,45201000.0,-18992000.0,-11533000.0,45201000.0,16295000.0,45073000.0,45073000.0,5632000.0,-600000.0,271000.0,-17476000.0,,-9419000.0,,-916000.0,,
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2015.0,Q1,2015-01-01,2015-03-31,2016-04-28 10:01:33+00:00,-28245000.0,,,10781000.0,120000.0,-1177000.0,1042000.0,,-21693000.0,-36167000.0,44054000.0,-21693000.0,-36167000.0,44054000.0,-14983000.0,30281000.0,30281000.0,1950000.0,2281000.0,269000.0,-17483000.0,,-8311000.0,,-6491000.0,,
