company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otheroperatingexpenses,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2010.0,Q1,2010-01-01,2010-03-31,2011-04-29 10:27:33+00:00,,0.12,0.06,9000000.0,0.12,10469000.0,17583000.0,17583000.0,17583000.0,130975000.0,253041000.0,,,84915000.0,130975000.0,122066000.0,,-99000.0,93915000.0,28151000.0,-99000.0,28052000.0,253041000.0,,148810000.0,149089000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2011.0,Q4,2011-10-01,2011-12-31,,0.15,0.15,0.07,9678000.0,0.15,13058000.0,21595000.0,21595000.0,21595000.0,151202000.0,289056000.0,,405000.0,93059000.0,151202000.0,137854000.0,251000.0,192000.0,103142000.0,34712000.0,-59000.0,34653000.0,289056000.0,148100000.0,146882000.0,146882000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2011.0,FY,2011-01-01,2011-12-31,2014-02-26 11:10:41+00:00,0.68,0.69,0.28,37503000.0,0.69,60385000.0,100711000.0,100711000.0,100711000.0,616842000.0,1205064000.0,,405000.0,388710000.0,616842000.0,588222000.0,508000.0,,426618000.0,161604000.0,-508000.0,161096000.0,1205064000.0,148100000.0,146882000.0,146882000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2011.0,Q3,2011-07-01,2011-09-30,2011-10-28 10:51:55+00:00,0.2,0.2,0.07,9337000.0,0.2,17605000.0,29415000.0,29415000.0,29415000.0,165097000.0,323929000.0,,,102396000.0,165097000.0,158832000.0,79000.0,,111733000.0,47099000.0,-79000.0,47020000.0,323929000.0,147100000.0,146549000.0,146609000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2011.0,Q3YTD,2011-01-01,2011-09-30,,0.54,0.54,0.21,27825000.0,0.54,47327000.0,79116000.0,79116000.0,79116000.0,465640000.0,916008000.0,,,295651000.0,465640000.0,450368000.0,257000.0,-192000.0,323476000.0,126892000.0,-449000.0,126443000.0,916008000.0,147100000.0,146549000.0,146609000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2011.0,Q3TTM,2010-10-01,2011-09-30,,0.67,0.67,0.27,37190000.0,0.67,58266000.0,98322000.0,98322000.0,98322000.0,613262000.0,1195936000.0,,123000.0,388152000.0,613262000.0,582674000.0,528000.0,-93000.0,425465000.0,157209000.0,-621000.0,156588000.0,1195936000.0,147100000.0,146549000.0,146609000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2011.0,Q2,2011-04-01,2011-06-30,2011-07-29 10:05:14+00:00,0.21,0.21,0.07,9288000.0,0.21,18507000.0,31061000.0,31061000.0,31061000.0,159645000.0,320436000.0,,,101757000.0,159645000.0,160791000.0,178000.0,,111045000.0,49746000.0,-178000.0,49568000.0,320436000.0,147900000.0,147245000.0,147314000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.34,0.34,0.14,18488000.0,0.34,29722000.0,49701000.0,49701000.0,49701000.0,300543000.0,592079000.0,,,193255000.0,300543000.0,291536000.0,178000.0,-192000.0,211743000.0,79793000.0,-370000.0,79423000.0,592079000.0,147900000.0,147245000.0,147314000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2011.0,Q2TTM,2010-07-01,2011-06-30,,0.64,0.64,0.26,36929000.0,0.64,56117000.0,94420000.0,94420000.0,94420000.0,604229000.0,1177125000.0,,123000.0,384665000.0,604229000.0,572896000.0,549000.0,-93000.0,421717000.0,151179000.0,-642000.0,150537000.0,1177125000.0,147900000.0,147245000.0,147314000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2011.0,Q1,2011-01-01,2011-03-31,2011-04-29 10:27:33+00:00,,0.13,0.07,9200000.0,0.13,11215000.0,18640000.0,18640000.0,18640000.0,140898000.0,271643000.0,,,91498000.0,140898000.0,130745000.0,,-192000.0,100698000.0,30047000.0,-192000.0,29855000.0,271643000.0,,147473000.0,147570000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2011.0,Q1TTM,2010-04-01,2011-03-31,,0.62,0.62,0.25,36608000.0,0.62,54289000.0,91059000.0,91059000.0,91059000.0,593012000.0,1155492000.0,,123000.0,379871000.0,593012000.0,562480000.0,437000.0,-93000.0,416602000.0,145878000.0,-530000.0,145348000.0,1155492000.0,,147473000.0,147570000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2012.0,Q4,2012-10-01,2012-12-31,,0.16,0.16,0.2,9810000.0,0.16,12112000.0,22914000.0,22914000.0,22914000.0,163025000.0,306393000.0,1000000.0,-468000.0,98076000.0,163025000.0,143368000.0,-76000.0,,108418000.0,34950000.0,76000.0,35026000.0,306393000.0,150400000.0,146299000.0,146299000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2012.0,FY,2012-01-01,2012-12-31,2015-02-25 10:18:52+00:00,0.74,0.76,0.44,38655000.0,0.76,65310000.0,111332000.0,111332000.0,111332000.0,647578000.0,1270909000.0,1000000.0,-468000.0,407488000.0,647578000.0,623331000.0,14000.0,,446675000.0,176656000.0,-14000.0,176642000.0,1270909000.0,150400000.0,146299000.0,146299000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2012.0,Q3,2012-07-01,2012-09-30,2012-10-26 10:03:53+00:00,0.22,0.22,0.08,9465000.0,0.22,19486000.0,32211000.0,32211000.0,32211000.0,170478000.0,340179000.0,,,108520000.0,170478000.0,169701000.0,19000.0,,117985000.0,51716000.0,-19000.0,51697000.0,340179000.0,146400000.0,146059000.0,146061000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2012.0,Q3YTD,2012-01-01,2012-09-30,,0.61,0.61,0.24,28845000.0,0.61,53198000.0,88418000.0,88418000.0,88418000.0,484553000.0,964516000.0,,,309412000.0,484553000.0,479963000.0,90000.0,,338257000.0,141706000.0,-90000.0,141616000.0,964516000.0,146400000.0,146059000.0,146061000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2012.0,Q3TTM,2011-10-01,2012-09-30,,0.75,0.75,0.31,38523000.0,0.75,66256000.0,110013000.0,110013000.0,110013000.0,635755000.0,1253572000.0,,405000.0,402471000.0,635755000.0,617817000.0,341000.0,192000.0,441399000.0,176418000.0,-149000.0,176269000.0,1253572000.0,146400000.0,146059000.0,146061000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2012.0,Q2,2012-04-01,2012-06-30,2012-07-27 10:01:05+00:00,0.23,0.23,0.08,9613000.0,0.23,20051000.0,33127000.0,33127000.0,33127000.0,165993000.0,334872000.0,,,106068000.0,165993000.0,168879000.0,20000.0,,115681000.0,53198000.0,-20000.0,53178000.0,334872000.0,144000000.0,146417000.0,146428000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.38,0.38,0.16,19380000.0,0.38,33712000.0,56207000.0,56207000.0,56207000.0,314075000.0,624337000.0,,,200892000.0,314075000.0,310262000.0,71000.0,,220272000.0,89990000.0,-71000.0,89919000.0,624337000.0,144000000.0,146417000.0,146428000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2012.0,Q2TTM,2011-07-01,2012-06-30,,0.73,0.73,0.3,38395000.0,0.73,64375000.0,107217000.0,107217000.0,107217000.0,630374000.0,1237322000.0,,405000.0,396347000.0,630374000.0,606948000.0,401000.0,192000.0,435147000.0,171801000.0,-209000.0,171592000.0,1237322000.0,144000000.0,146417000.0,146428000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2012.0,Q1,2012-01-01,2012-03-31,2012-04-27 10:01:18+00:00,0.16,0.16,0.08,9767000.0,0.16,13661000.0,23080000.0,23080000.0,23080000.0,148082000.0,289465000.0,,,94824000.0,148082000.0,141383000.0,51000.0,,104591000.0,36792000.0,-51000.0,36741000.0,289465000.0,144300000.0,146697000.0,146714000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2012.0,Q1TTM,2011-04-01,2012-03-31,,0.72,0.72,0.29,38070000.0,0.72,62831000.0,105151000.0,105151000.0,105151000.0,624026000.0,1222886000.0,,405000.0,392036000.0,624026000.0,598860000.0,559000.0,192000.0,430511000.0,168349000.0,-367000.0,167982000.0,1222886000.0,144300000.0,146697000.0,146714000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2013.0,Q4,2013-10-01,2013-12-31,,0.19,0.19,0.18,9833000.0,0.19,13229000.0,27957000.0,27957000.0,27957000.0,167357000.0,324707000.0,,-165000.0,106608000.0,167357000.0,157350000.0,-112000.0,,116276000.0,41074000.0,112000.0,41186000.0,324707000.0,150400000.0,146081000.0,146081000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2013.0,FY,2013-01-01,2013-12-31,2015-02-25 10:18:52+00:00,0.82,0.84,0.45,39571000.0,0.84,68276000.0,123330000.0,123330000.0,123330000.0,678459000.0,1337374000.0,0.0,-165000.0,428288000.0,678459000.0,658915000.0,-385000.0,,467694000.0,191221000.0,385000.0,191606000.0,1337374000.0,150400000.0,146081000.0,146081000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2013.0,Q3,2013-07-01,2013-09-30,2014-10-29 17:00:35+00:00,0.25,0.25,0.09,10076000.0,0.25,21817000.0,36200000.0,36200000.0,36200000.0,181135000.0,362155000.0,,,113028000.0,181135000.0,181020000.0,-101000.0,,123104000.0,57916000.0,101000.0,58017000.0,362155000.0,144800000.0,146007000.0,144800000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2013.0,Q3YTD,2013-01-01,2013-09-30,,0.65,0.65,0.27,29738000.0,0.65,55047000.0,95373000.0,95373000.0,95373000.0,511102000.0,1012667000.0,,,321680000.0,511102000.0,501565000.0,-273000.0,,351418000.0,150147000.0,273000.0,150420000.0,1012667000.0,144800000.0,146007000.0,144800000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2013.0,Q3TTM,2012-10-01,2013-09-30,,0.81,0.81,0.47,39548000.0,0.81,67159000.0,118287000.0,118287000.0,118287000.0,674127000.0,1319060000.0,1000000.0,-468000.0,419756000.0,674127000.0,644933000.0,-349000.0,,459836000.0,185097000.0,349000.0,185446000.0,1319060000.0,144800000.0,146007000.0,144800000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2013.0,Q2,2013-04-01,2013-06-30,2013-07-26 10:00:54+00:00,0.25,0.25,0.09,9768000.0,0.25,21284000.0,35994000.0,35994000.0,35994000.0,174361000.0,350798000.0,,,109518000.0,174361000.0,176437000.0,-127000.0,,119286000.0,57151000.0,127000.0,57278000.0,350798000.0,144000000.0,146210000.0,146210000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.4,0.4,0.18,19662000.0,0.4,33230000.0,59173000.0,59173000.0,59173000.0,329967000.0,650512000.0,,,208652000.0,329967000.0,320545000.0,-172000.0,,228314000.0,92231000.0,172000.0,92403000.0,650512000.0,144000000.0,146210000.0,146210000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2013.0,Q2TTM,2012-07-01,2013-06-30,,0.78,0.78,0.46,38937000.0,0.78,64828000.0,114298000.0,114298000.0,114298000.0,663470000.0,1297084000.0,1000000.0,-468000.0,415248000.0,663470000.0,633614000.0,-229000.0,,454717000.0,178897000.0,229000.0,179126000.0,1297084000.0,144000000.0,146210000.0,146210000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2013.0,Q1,2013-01-01,2013-03-31,2013-04-26 10:01:29+00:00,0.16,0.16,0.09,9894000.0,0.16,11946000.0,23179000.0,23179000.0,23179000.0,155606000.0,299714000.0,,,99134000.0,155606000.0,144108000.0,-45000.0,,109028000.0,35080000.0,45000.0,35125000.0,299714000.0,144900000.0,146238000.0,146238000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2013.0,Q1TTM,2012-04-01,2013-03-31,,0.76,0.76,0.45,38782000.0,0.76,63595000.0,111431000.0,111431000.0,111431000.0,655102000.0,1281158000.0,1000000.0,-468000.0,411798000.0,655102000.0,626056000.0,-82000.0,,451112000.0,174944000.0,82000.0,175026000.0,1281158000.0,144900000.0,146238000.0,146238000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 10:46:27+00:00,0.94,0.63,0.35,43509000.0,0.63,81820000.0,137664000.0,137664000.0,137664000.0,707739000.0,1411566000.0,,-618000.0,441706000.0,707739000.0,703827000.0,-254000.0,,484597000.0,219230000.0,254000.0,219484000.0,1411566000.0,146500000.0,218695000.0,218695000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2014.0,Q4,2014-10-01,2014-12-31,,0.14,0.14,0.14,11250000.0,0.14,16618000.0,29917000.0,29917000.0,29917000.0,174979000.0,343951000.0,,-54000.0,111357000.0,174979000.0,168972000.0,-116000.0,,122553000.0,46419000.0,116000.0,46535000.0,343951000.0,146500000.0,218695000.0,218695000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2014.0,Q3,2014-07-01,2014-09-30,2015-10-29 10:00:58+00:00,0.19,0.19,0.07,11437000.0,0.19,24799000.0,41121000.0,41121000.0,41121000.0,188810000.0,384870000.0,,-86000.0,118765000.0,188810000.0,196060000.0,24000.0,,130116000.0,65944000.0,-24000.0,65920000.0,384870000.0,216400000.0,218700000.0,216400000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2014.0,Q3YTD,2014-01-01,2014-09-30,,0.49,0.49,0.21,32259000.0,0.49,65202000.0,107747000.0,107747000.0,107747000.0,532760000.0,1067615000.0,,-564000.0,330349000.0,532760000.0,534855000.0,-138000.0,,362044000.0,172811000.0,138000.0,172949000.0,1067615000.0,216400000.0,218700000.0,216400000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2014.0,Q3TTM,2013-10-01,2014-09-30,,0.62,0.62,0.33,42092000.0,0.62,78431000.0,135704000.0,135704000.0,135704000.0,700117000.0,1392322000.0,,-729000.0,436957000.0,700117000.0,692205000.0,-250000.0,,478320000.0,213885000.0,250000.0,214135000.0,1392322000.0,216400000.0,218700000.0,216400000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.3,0.3,0.14,20822000.0,0.3,40403000.0,66626000.0,66626000.0,66626000.0,343950000.0,682745000.0,,-478000.0,211584000.0,343950000.0,338795000.0,-162000.0,,231928000.0,106867000.0,162000.0,107029000.0,682745000.0,215100000.0,218813000.0,215100000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2014.0,Q2TTM,2013-07-01,2014-06-30,,0.6,0.6,0.32,40731000.0,0.6,75449000.0,130783000.0,130783000.0,130783000.0,692442000.0,1369607000.0,,-643000.0,431220000.0,692442000.0,677165000.0,-375000.0,,471308000.0,205857000.0,375000.0,206232000.0,1369607000.0,215100000.0,218813000.0,215100000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2014.0,Q2,2014-04-01,2014-06-30,2015-07-29 15:26:27+00:00,0.19,0.19,0.07,10608000.0,0.19,24811000.0,40860000.0,40860000.0,40860000.0,182642000.0,369357000.0,,-230000.0,110752000.0,182642000.0,186715000.0,-86000.0,,121130000.0,65585000.0,86000.0,65671000.0,369357000.0,215100000.0,218813000.0,215100000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2014.0,Q1TTM,2013-04-01,2014-03-31,,0.58,0.58,0.31,39891000.0,0.58,71922000.0,125917000.0,125917000.0,125917000.0,684161000.0,1351048000.0,,-413000.0,429986000.0,684161000.0,666887000.0,-416000.0,,469464000.0,197423000.0,416000.0,197839000.0,1351048000.0,214700000.0,218986000.0,214700000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2014.0,Q1,2014-01-01,2014-03-31,2015-04-30 10:00:35+00:00,0.12,0.12,0.07,10214000.0,0.12,15592000.0,25766000.0,25766000.0,25766000.0,161308000.0,313388000.0,,-248000.0,100832000.0,161308000.0,152080000.0,-76000.0,,110798000.0,41282000.0,76000.0,41358000.0,313388000.0,214700000.0,218986000.0,214700000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2015.0,FY,2015-01-01,2015-12-31,2018-02-26 16:25:12+00:00,0.7,0.7,0.42,44522000.0,0.7,91029000.0,152149000.0,152149000.0,152149000.0,735976000.0,1485305000.0,,-1953000.0,463742000.0,735976000.0,749329000.0,-160000.0,,506311000.0,243018000.0,160000.0,243178000.0,1485305000.0,215749000.0,218583000.0,218583000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2015.0,Q4,2015-10-01,2015-12-31,,0.15,0.15,0.18,11340000.0,0.15,20050000.0,31749000.0,31749000.0,31749000.0,182235000.0,362500000.0,,-449000.0,117601000.0,182235000.0,180265000.0,-26000.0,,128492000.0,51773000.0,26000.0,51799000.0,362500000.0,215749000.0,218583000.0,218583000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2015.0,Q3,2015-07-01,2015-09-30,2016-10-28 11:08:27+00:00,0.21,0.21,0.08,11156000.0,0.21,27387000.0,45046000.0,45046000.0,45046000.0,195489000.0,399746000.0,,-1255000.0,121944000.0,195489000.0,204257000.0,-21000.0,,131845000.0,72412000.0,21000.0,72433000.0,399746000.0,214500000.0,218594000.0,214500000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2015.0,Q3YTD,2015-01-01,2015-09-30,,0.55,0.55,0.24,33182000.0,0.55,70979000.0,120400000.0,120400000.0,120400000.0,553741000.0,1122805000.0,,-1504000.0,346141000.0,553741000.0,569064000.0,-134000.0,,377819000.0,191245000.0,134000.0,191379000.0,1122805000.0,214500000.0,218594000.0,214500000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2015.0,Q3TTM,2014-10-01,2015-09-30,,0.69,0.69,0.38,44432000.0,0.69,87597000.0,150317000.0,150317000.0,150317000.0,728720000.0,1466756000.0,,-1558000.0,457498000.0,728720000.0,738036000.0,-250000.0,,500372000.0,237664000.0,250000.0,237914000.0,1466756000.0,214500000.0,218594000.0,214500000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2015.0,Q2,2015-04-01,2015-06-30,2016-07-28 10:01:18+00:00,0.21,0.21,0.08,11245000.0,0.21,27261000.0,45073000.0,45073000.0,45073000.0,190209000.0,392150000.0,,-194000.0,118622000.0,190209000.0,201941000.0,-66000.0,,129673000.0,72268000.0,66000.0,72334000.0,392150000.0,214600000.0,218613000.0,214600000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.34,0.34,0.16,22026000.0,0.34,43592000.0,75354000.0,75354000.0,75354000.0,358252000.0,723059000.0,,-249000.0,224197000.0,358252000.0,364807000.0,-113000.0,,245974000.0,118833000.0,113000.0,118946000.0,723059000.0,214600000.0,218613000.0,214600000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2015.0,Q2TTM,2014-07-01,2015-06-30,,0.67,0.67,0.37,44713000.0,0.67,85009000.0,146392000.0,146392000.0,146392000.0,722041000.0,1451880000.0,,-389000.0,454319000.0,722041000.0,729839000.0,-205000.0,,498643000.0,231196000.0,205000.0,231401000.0,1451880000.0,214600000.0,218613000.0,214600000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2015.0,Q1,2015-01-01,2015-03-31,2016-04-28 10:01:33+00:00,0.14,0.14,0.08,10781000.0,0.14,16331000.0,30281000.0,30281000.0,30281000.0,168043000.0,330909000.0,,-55000.0,105575000.0,168043000.0,162866000.0,-47000.0,,116301000.0,46565000.0,47000.0,46612000.0,330909000.0,216300000.0,218541000.0,216300000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2015.0,Q1TTM,2014-04-01,2015-03-31,,0.65,0.65,0.36,44076000.0,0.65,82559000.0,142179000.0,142179000.0,142179000.0,714474000.0,1429087000.0,,-425000.0,446449000.0,714474000.0,714613000.0,-225000.0,,490100000.0,224513000.0,225000.0,224738000.0,1429087000.0,216300000.0,218541000.0,216300000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2016.0,FY,2016-01-01,2016-12-31,2019-03-01 16:46:47+00:00,0.51,0.51,0.33,50902000.0,0.51,93267000.0,167369000.0,167369000.0,167369000.0,772348000.0,1573477000.0,,-777000.0,490528000.0,772348000.0,801129000.0,-160000.0,,540653000.0,260476000.0,160000.0,260636000.0,1573477000.0,328200000.0,327366000.0,327366000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2016.0,Q4,2016-10-01,2016-12-31,,0.12,0.12,0.13,13829000.0,0.12,14523000.0,38007000.0,38007000.0,38007000.0,192995000.0,385614000.0,,-57000.0,126321000.0,192995000.0,192619000.0,-4000.0,,140093000.0,52526000.0,4000.0,52530000.0,385614000.0,328200000.0,327366000.0,327366000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2016.0,Q3,2016-07-01,2016-09-30,2017-10-27 12:17:51+00:00,0.23,0.23,0.1,13083000.0,0.23,30315000.0,49651000.0,49651000.0,49651000.0,205608000.0,423994000.0,,-52000.0,125407000.0,205608000.0,218386000.0,-18000.0,,138438000.0,79948000.0,18000.0,79966000.0,423994000.0,215900000.0,218039000.0,215900000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2016.0,Q3YTD,2016-01-01,2016-09-30,,0.59,0.59,0.3,37073000.0,0.59,78744000.0,129362000.0,129362000.0,129362000.0,579353000.0,1187863000.0,,-720000.0,364207000.0,579353000.0,608510000.0,-156000.0,,400560000.0,207950000.0,156000.0,208106000.0,1187863000.0,215900000.0,218039000.0,215900000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2016.0,Q3TTM,2015-10-01,2016-09-30,,0.74,0.74,0.48,48413000.0,0.74,98794000.0,161111000.0,161111000.0,161111000.0,761588000.0,1550363000.0,,-1169000.0,481808000.0,761588000.0,788775000.0,-182000.0,,529052000.0,259723000.0,182000.0,259905000.0,1550363000.0,215900000.0,218039000.0,215900000.0
Rollins Inc,ROL,549300F2A0BXT4SGWD84,84839,2016.0,Q2,2016-04-01,2016-06-30,2017-07-28 15:46:02+00:00,0.22,0.22,0.1,12350000.0,0.22,29179000.0,47783000.0,47783000.0,47783000.0,195943000.0,411133000.0,,-579000.0,126545000.0,195943000.0,215190000.0,-88000.0,,138316000.0,76874000.0,88000.0,76962000.0,411133000.0,217200000.0,218437000.0,217200000.0
