company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 16:29:33+00:00,-8900000.0,7000000.0,99300000.0,7700000.0,69000000.0,,-6500000.0,-156000000.0,,,,-111700000.0,-20400000.0,116500000.0,-111700000.0,-20400000.0,116500000.0,-22100000.0,45000000.0,45000000.0,151500000.0,5100000.0,0.0,,-15200000.0,,-11500000.0,-101600000.0,0.0,,
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2010.0,Q4,2010-10-01,2010-12-31,,0.0,7100000.0,141700000.0,22700000.0,63200000.0,,-700000.0,46600000.0,286000000.0,12700000.0,,776700000.0,,-603000000.0,776700000.0,-327400000.0,-603000000.0,-612100000.0,258200000.0,258200000.0,-978100000.0,164100000.0,,-457700000.0,106000000.0,0.0,0.0,9000000.0,198900000.0,0.0,0.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-03 19:08:35+00:00,-100200000.0,20000000.0,269100000.0,25300000.0,193900000.0,,-4900000.0,-187100000.0,,648000000.0,,490000000.0,-649800000.0,820900000.0,490000000.0,-649800000.0,820900000.0,656200000.0,-258200000.0,-258200000.0,1052300000.0,95300000.0,,,-45400000.0,-499300000.0,-50300000.0,-9000000.0,-198900000.0,0.0,0.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2010.0,Q3TTM,2009-10-01,2010-09-30,,-108000000.0,0.0,365700000.0,47500000.0,0.0,,-8100000.0,0.0,105500000.0,748100000.0,,1001900000.0,-703000000.0,470900000.0,1001900000.0,-703000000.0,470900000.0,904700000.0,-659200000.0,-659200000.0,1130100000.0,130600000.0,,143000000.0,60700000.0,-499300000.0,-96000000.0,89300000.0,-132300000.0,300000.0,
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2010.0,Q3,2010-07-01,2010-09-30,,-28100000.0,6800000.0,107200000.0,1100000.0,61300000.0,,15200000.0,-113600000.0,,648000000.0,,606600000.0,-547700000.0,309600000.0,606600000.0,-547700000.0,309600000.0,383700000.0,-668700000.0,-668700000.0,1023800000.0,37500000.0,,,-15100000.0,-499300000.0,-20300000.0,-600000.0,-63200000.0,,
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-03 16:49:35+00:00,-72100000.0,13200000.0,161900000.0,24200000.0,132600000.0,,-20100000.0,-73500000.0,,0.0,,-116600000.0,-102100000.0,511300000.0,-116600000.0,-102100000.0,511300000.0,272500000.0,410500000.0,410500000.0,28500000.0,57800000.0,,,-30300000.0,0.0,-30000000.0,-8400000.0,-135700000.0,0.0,0.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2010.0,Q2TTM,2009-07-01,2010-06-30,,-97400000.0,26100000.0,326200000.0,47000000.0,262500000.0,-11600000.0,-19500000.0,-42100000.0,105500000.0,102600000.0,,372000000.0,-167600000.0,503600000.0,372000000.0,-167600000.0,503600000.0,831500000.0,188700000.0,188700000.0,68400000.0,118200000.0,11600000.0,143000000.0,60600000.0,,-98400000.0,89900000.0,-104800000.0,28200000.0,
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2010.0,Q2,2010-04-01,2010-06-30,,-3800000.0,6600000.0,57300000.0,23000000.0,66300000.0,,-12400000.0,15000000.0,,,,-74400000.0,-21300000.0,338000000.0,-74400000.0,-21300000.0,338000000.0,229900000.0,241500000.0,241500000.0,8600000.0,21800000.0,,,-15200000.0,,-17500000.0,-4900000.0,-76100000.0,,
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 16:35:26+00:00,-68300000.0,6600000.0,104600000.0,1200000.0,66300000.0,,-7700000.0,-88500000.0,,0.0,,-42200000.0,-80800000.0,173300000.0,-42200000.0,-80800000.0,173300000.0,42600000.0,169000000.0,169000000.0,19900000.0,36000000.0,,,-15100000.0,0.0,-12500000.0,-3500000.0,-59600000.0,0.0,0.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2010.0,Q1TTM,2009-04-01,2010-03-31,,-102100000.0,25800000.0,337900000.0,47200000.0,259400000.0,,2400000.0,-1400000.0,105500000.0,110400000.0,,416800000.0,-159100000.0,498300000.0,416800000.0,-159100000.0,498300000.0,901400000.0,124000000.0,124000000.0,90500000.0,101700000.0,11600000.0,143000000.0,60700000.0,,-96800000.0,98100000.0,-59600000.0,28200000.0,
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2011.0,FY,2011-01-01,2011-12-31,2014-02-25 14:42:48+00:00,-112900000.0,8400000.0,399300000.0,64500000.0,253400000.0,0.0,-5500000.0,-30400000.0,,30700000.0,,-1002300000.0,340800000.0,1081900000.0,-1002300000.0,340800000.0,1081900000.0,414900000.0,938100000.0,938100000.0,-87600000.0,298700000.0,,,-61100000.0,-571100000.0,-118600000.0,-808900000.0,-461700000.0,1142200000.0,1200000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2011.0,Q4,2011-10-01,2011-12-31,,-5800000.0,0.0,91700000.0,17800000.0,0.0,,-1600000.0,0.0,,5000000.0,,-22800000.0,-161900000.0,380400000.0,-22800000.0,-161900000.0,380400000.0,194100000.0,279700000.0,279700000.0,100700000.0,75200000.0,,,-15300000.0,-179900000.0,-43200000.0,,-87700000.0,66900000.0,100000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-06 16:34:41+00:00,-107100000.0,8200000.0,307600000.0,46700000.0,189400000.0,,-3900000.0,-230600000.0,,25700000.0,,-979500000.0,502700000.0,699200000.0,-979500000.0,502700000.0,701500000.0,220800000.0,658400000.0,658400000.0,73800000.0,223500000.0,,,-45800000.0,-391200000.0,-75400000.0,-808900000.0,-374000000.0,1075300000.0,1100000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2011.0,Q3TTM,2010-10-01,2011-09-30,,0.0,0.0,449300000.0,69400000.0,0.0,,-4600000.0,0.0,286000000.0,38400000.0,,-202800000.0,,98500000.0,-202800000.0,175300000.0,98500000.0,-391300000.0,916600000.0,916600000.0,-818100000.0,387600000.0,,-457700000.0,60200000.0,0.0,0.0,-799900000.0,-175100000.0,0.0,0.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2011.0,Q3,2011-07-01,2011-09-30,,-94000000.0,0.0,69800000.0,12400000.0,0.0,,-19000000.0,0.0,,2800000.0,,-56800000.0,111100000.0,320200000.0,-56800000.0,111100000.0,320200000.0,355500000.0,251000000.0,251000000.0,69200000.0,30600000.0,,,-15200000.0,-66400000.0,-29100000.0,,-75000000.0,300300000.0,300000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-06 14:00:27+00:00,-13100000.0,8100000.0,237800000.0,34300000.0,125900000.0,,15100000.0,-226900000.0,,22900000.0,,-922700000.0,391600000.0,381300000.0,-922700000.0,391600000.0,381300000.0,-134700000.0,407400000.0,407400000.0,66800000.0,192900000.0,,,-30600000.0,-324800000.0,-46300000.0,-808900000.0,-299000000.0,775000000.0,800000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2011.0,Q2TTM,2010-07-01,2011-06-30,,-65000000.0,22000000.0,486700000.0,58100000.0,250400000.0,,29600000.0,-293900000.0,286000000.0,683600000.0,,460600000.0,-481800000.0,87900000.0,460600000.0,-483500000.0,87900000.0,-363100000.0,-3100000.0,-3100000.0,112500000.0,394500000.0,,-457700000.0,60300000.0,-1148900000.0,-119100000.0,-800500000.0,-163300000.0,850000000.0,1200000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2011.0,Q2,2011-04-01,2011-06-30,,-9800000.0,900000.0,144600000.0,22400000.0,62500000.0,,5000000.0,-88800000.0,,14700000.0,,-834800000.0,-87600000.0,243100000.0,-834800000.0,-87600000.0,243100000.0,-674300000.0,248600000.0,248600000.0,19900000.0,110800000.0,,,-15300000.0,-174900000.0,-29200000.0,-808900000.0,-136100000.0,125700000.0,600000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2011.0,Q1TTM,2010-04-01,2011-03-31,,-59000000.0,27700000.0,399400000.0,58700000.0,254200000.0,,12200000.0,-190100000.0,286000000.0,668900000.0,,1221000000.0,-415500000.0,182800000.0,1221000000.0,-417200000.0,182800000.0,541100000.0,-10200000.0,-10200000.0,101200000.0,305500000.0,,-457700000.0,60400000.0,-974000000.0,-107400000.0,3500000.0,-103300000.0,724300000.0,600000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2012.0,Q4,2012-10-01,2012-12-31,,-352500000.0,-3000000.0,145700000.0,24300000.0,65200000.0,,3800000.0,74800000.0,,,,-79000000.0,-377900000.0,499900000.0,-79000000.0,-377900000.0,499900000.0,46800000.0,325200000.0,325200000.0,37700000.0,113700000.0,,,-15000000.0,-160600000.0,-45200000.0,8000000.0,-185700000.0,179900000.0,500000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2012.0,FY,2012-01-01,2012-12-31,2015-02-18 20:14:44+00:00,-367200000.0,-5800000.0,407000000.0,64200000.0,256600000.0,0.0,2600000.0,88500000.0,,0.0,,-717500000.0,-589300000.0,1599900000.0,-717500000.0,-589300000.0,1599900000.0,295700000.0,1102500000.0,1102500000.0,158100000.0,287000000.0,,,-60400000.0,-865200000.0,-143300000.0,-35100000.0,-909000000.0,784600000.0,1800000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2012.0,Q3TTM,2011-10-01,2012-09-30,,-20500000.0,-2600000.0,353000000.0,57700000.0,255400000.0,,-2800000.0,213900000.0,,5000000.0,,-661300000.0,-373300000.0,1482700000.0,-661300000.0,-373300000.0,1480400000.0,443000000.0,1057000000.0,1057000000.0,-41000000.0,248500000.0,,,-60700000.0,-884500000.0,-141300000.0,-43100000.0,-811000000.0,671600000.0,1400000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2012.0,Q3,2012-07-01,2012-09-30,,-4400000.0,-3100000.0,95000000.0,8500000.0,64500000.0,,4700000.0,104500000.0,,,,-160600000.0,-19500000.0,461700000.0,-160600000.0,-19500000.0,461700000.0,286300000.0,250600000.0,250600000.0,45200000.0,30300000.0,,,-15000000.0,-199900000.0,-40800000.0,-1600000.0,-174300000.0,224900000.0,700000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-05 16:27:55+00:00,-14700000.0,-2800000.0,261300000.0,39900000.0,191400000.0,,-1200000.0,13700000.0,,0.0,,-638500000.0,-211400000.0,1100000000.0,-638500000.0,-211400000.0,1100000000.0,248900000.0,777300000.0,777300000.0,120400000.0,173300000.0,,,-45400000.0,-704600000.0,-98100000.0,-43100000.0,-723300000.0,604700000.0,1300000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2012.0,Q2TTM,2011-07-01,2012-06-30,,-110100000.0,600000.0,327800000.0,61600000.0,254400000.0,,-26500000.0,105700000.0,,7800000.0,,-557500000.0,-242700000.0,1338900000.0,-557500000.0,-242700000.0,1338900000.0,512200000.0,1057400000.0,1057400000.0,-79200000.0,248800000.0,,,-60900000.0,-751000000.0,-129600000.0,-41500000.0,-711700000.0,747000000.0,1000000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2012.0,Q2,2012-04-01,2012-06-30,,-5500000.0,100000.0,99300000.0,18500000.0,64200000.0,,-11500000.0,32700000.0,,-3800000.0,,-346500000.0,5600000.0,429400000.0,-346500000.0,5600000.0,429400000.0,77000000.0,296400000.0,296400000.0,36000000.0,46100000.0,,,-15200000.0,-284800000.0,-34200000.0,-41500000.0,-332100000.0,329800000.0,300000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-07 17:01:49+00:00,-10300000.0,300000.0,166300000.0,31400000.0,126900000.0,,-5900000.0,-90800000.0,,0.0,,-477900000.0,-191900000.0,638300000.0,-477900000.0,-191900000.0,638300000.0,-37400000.0,526700000.0,526700000.0,75200000.0,143000000.0,,,-30400000.0,-504700000.0,-57300000.0,-41500000.0,-549000000.0,379800000.0,600000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2012.0,Q1TTM,2011-04-01,2012-03-31,,-114400000.0,1400000.0,373100000.0,65500000.0,252700000.0,,-10000000.0,-15800000.0,,26300000.0,,-1045800000.0,-335900000.0,1152600000.0,-1045800000.0,-335900000.0,1152600000.0,-239100000.0,1009600000.0,1009600000.0,-95300000.0,313500000.0,,,-61000000.0,-641100000.0,-124600000.0,-808900000.0,-515700000.0,542900000.0,1300000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2012.0,Q1,2012-01-01,2012-03-31,2013-05-07 16:42:52+00:00,-4800000.0,200000.0,67000000.0,12900000.0,62700000.0,,5600000.0,-123500000.0,,3800000.0,,-131400000.0,-197500000.0,208900000.0,-131400000.0,-197500000.0,208900000.0,-114400000.0,230300000.0,230300000.0,39200000.0,96900000.0,,,-15200000.0,-219900000.0,-23100000.0,0.0,-216900000.0,50000000.0,300000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2013.0,Q4,2013-10-01,2013-12-31,,755900000.0,1107300000.0,89300000.0,171500000.0,6900000.0,,-19500000.0,-653600000.0,37600000.0,1838800000.0,,-938100000.0,986700000.0,33400000.0,-938100000.0,986700000.0,33400000.0,25500000.0,-1426800000.0,-1426800000.0,999600000.0,-117900000.0,,-37000000.0,44600000.0,644500000.0,-80500000.0,-3220500000.0,479300000.0,-339900000.0,6700000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 08:04:22+00:00,-145100000.0,1120000000.0,380100000.0,226500000.0,202000000.0,,-23900000.0,-438600000.0,37600000.0,2437300000.0,,-867300000.0,-275300000.0,1213500000.0,-867300000.0,-275300000.0,1213500000.0,10000000.0,-750400000.0,-750400000.0,1080500000.0,64700000.0,,-37000000.0,,,-177900000.0,-3236900000.0,-170000000.0,40600000.0,7100000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2013.0,Q3TTM,2012-10-01,2013-09-30,,-352500000.0,550500000.0,145700000.0,24300000.0,212900000.0,199600000.0,-21100000.0,108500000.0,209400000.0,386100000.0,,599200000.0,-30000000.0,1306300000.0,599200000.0,-30000000.0,1306300000.0,95800000.0,-277400000.0,-277400000.0,711800000.0,196400000.0,25000000.0,-1758600000.0,-15000000.0,-160600000.0,-45200000.0,8000000.0,-185700000.0,179900000.0,123800000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2013.0,Q3,2013-07-01,2013-09-30,,-3000000.0,21100000.0,99200000.0,18800000.0,60700000.0,,9000000.0,180300000.0,,-2800000.0,,-8200000.0,-377500000.0,579000000.0,-8200000.0,-377500000.0,579000000.0,202300000.0,300800000.0,300800000.0,16100000.0,21300000.0,,,-14900000.0,-459700000.0,-35000000.0,-11600000.0,-200000.0,119900000.0,300000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-05 16:35:47+00:00,-197000000.0,405300000.0,,,97600000.0,,-23000000.0,-388600000.0,5500000.0,125000000.0,,-107100000.0,-253000000.0,291000000.0,-107100000.0,-253000000.0,291000000.0,-92100000.0,-668100000.0,-668100000.0,844800000.0,1600000.0,11900000.0,0.0,,,-73800000.0,-216700000.0,-22500000.0,,5900000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2013.0,Q2TTM,2012-07-01,2013-06-30,,-553900000.0,399200000.0,240700000.0,32800000.0,227300000.0,,-14500000.0,-209300000.0,5500000.0,125000000.0,,-346700000.0,-650400000.0,1252600000.0,-346700000.0,-650400000.0,1252600000.0,241000000.0,-92300000.0,-92300000.0,927700000.0,145600000.0,11900000.0,,-30000000.0,-360500000.0,-159800000.0,-210300000.0,-382500000.0,404800000.0,7100000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2013.0,Q2,2013-04-01,2013-06-30,,677400000.0,408400000.0,-77300000.0,-11900000.0,24500000.0,,-15000000.0,-41400000.0,5500000.0,-481900000.0,,-179900000.0,434400000.0,171400000.0,-179900000.0,434400000.0,171400000.0,410900000.0,-682500000.0,-682500000.0,462400000.0,-131300000.0,11900000.0,,14900000.0,50000000.0,-50100000.0,-213000000.0,625900000.0,-260600000.0,5800000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2013.0,Q1TTM,2012-04-01,2013-03-31,,-1236800000.0,-9100000.0,417300000.0,63200000.0,267000000.0,,-11000000.0,-135200000.0,,603100000.0,,-513300000.0,-1079200000.0,1510600000.0,-513300000.0,-1079200000.0,1510600000.0,-92900000.0,886600000.0,886600000.0,501300000.0,323000000.0,,,-60100000.0,-695300000.0,-143900000.0,-38800000.0,-1340500000.0,995200000.0,1600000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2013.0,Q1,2013-01-01,2013-03-31,2014-05-07 09:32:05+00:00,-874400000.0,-3100000.0,77300000.0,11900000.0,73100000.0,0.0,-8000000.0,-347200000.0,,606900000.0,,72800000.0,-687400000.0,119600000.0,72800000.0,-687400000.0,119600000.0,-503000000.0,14400000.0,14400000.0,382400000.0,132900000.0,,,-14900000.0,-50000000.0,-23700000.0,-3700000.0,-648400000.0,260600000.0,100000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2014.0,Q4,2014-10-01,2014-12-31,,-675700000.0,1212100000.0,560600000.0,316800000.0,61200000.0,,-3800000.0,-255200000.0,62600000.0,1200000000.0,,-158700000.0,-738500000.0,811600000.0,-158700000.0,-738500000.0,811600000.0,-89400000.0,-733200000.0,-733200000.0,526700000.0,26700000.0,,,,-1000000.0,-64500000.0,-1417600000.0,-30400000.0,1000000.0,1700000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2014.0,FY,2014-01-01,2014-12-31,2015-02-18 20:14:44+00:00,-101500000.0,-12200000.0,487800000.0,83400000.0,248100000.0,1800000.0,-41200000.0,-288100000.0,,16500000.0,,-204000000.0,182700000.0,1927800000.0,-204000000.0,182700000.0,1927800000.0,1865300000.0,1528800000.0,1528800000.0,451200000.0,678300000.0,,,-59600000.0,-1290100000.0,-243900000.0,0.0,-839200000.0,1815900000.0,500000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-06 08:32:50+00:00,-4922700000.0,2458400000.0,,,169700000.0,,-2100000.0,-866800000.0,43300000.0,8156200000.0,0.0,3176200000.0,-4632100000.0,1431400000.0,3176200000.0,-4632100000.0,1431400000.0,10400000.0,-897300000.0,-897300000.0,567400000.0,10100000.0,,37000000.0,0.0,0.0,-174100000.0,-4933700000.0,-99700000.0,452700000.0,12000000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2014.0,Q3TTM,2013-10-01,2014-09-30,,-4166800000.0,3565700000.0,89300000.0,171500000.0,176600000.0,,-21600000.0,-1520400000.0,80900000.0,9995000000.0,,2238100000.0,-3645400000.0,1464800000.0,2238100000.0,-3645400000.0,1464800000.0,35900000.0,-2324100000.0,-2324100000.0,1567000000.0,-107800000.0,451200000.0,,44600000.0,644500000.0,-254600000.0,-8154200000.0,379600000.0,-338400000.0,18700000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2014.0,Q3,2014-07-01,2014-09-30,,-4803500000.0,1374900000.0,,,64600000.0,,1700000.0,-352200000.0,35200000.0,4400000000.0,,-23900000.0,-4454300000.0,522300000.0,-23900000.0,-4454300000.0,522300000.0,-3954200000.0,-1042800000.0,-1042800000.0,477800000.0,-4800000.0,,,,,-93300000.0,-4414000000.0,-40300000.0,434700000.0,7800000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-06 09:27:30+00:00,-119200000.0,1083500000.0,,,105100000.0,,-3800000.0,-514600000.0,8100000.0,3756200000.0,0.0,3200100000.0,-177800000.0,909100000.0,3200100000.0,-177800000.0,909100000.0,3964600000.0,145500000.0,145500000.0,89600000.0,14900000.0,,37000000.0,0.0,0.0,-80800000.0,-519700000.0,-59400000.0,18000000.0,4200000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2014.0,Q2TTM,2013-07-01,2014-06-30,,-67300000.0,1798200000.0,380100000.0,226500000.0,209500000.0,,-4700000.0,-564600000.0,40200000.0,6068500000.0,,2439900000.0,-200100000.0,1831600000.0,2439900000.0,-200100000.0,1831600000.0,4066700000.0,63200000.0,63200000.0,325300000.0,78000000.0,-11900000.0,,,,-184900000.0,-3539900000.0,-206900000.0,58600000.0,5400000.0
