company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,explorationexpense,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othergains,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,preferreddividends,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 16:29:33+00:00,38600000.0,0.15,0.15,,0.15,,,18400000.0,,44700000.0,44700000.0,,44700000.0,,177800000.0,994600000.0,,,-300000.0,-2000000.0,,12600000.0,,,182100000.0,42100000.0,484500000.0,177800000.0,829400000.0,19400000.0,2700000.0,747300000.0,82100000.0,-18700000.0,63400000.0,1007200000.0,298000000.0,298000000.0,298000000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2010.0,FY,2010-01-01,2010-12-31,2012-02-28 14:58:22+00:00,138000000.0,0.0,0.0,,0.0,,369100000.0,165900000.0,,4900000.0,4900000.0,,600000.0,4300000.0,722000000.0,4819600000.0,,,,-16400000.0,609200000.0,99800000.0,,,804600000.0,300000.0,2017600000.0,722000000.0,4197400000.0,78700000.0,7300000.0,3938800000.0,258600000.0,-87800000.0,170800000.0,4919400000.0,,,
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2010.0,Q4,2010-10-01,2010-12-31,,32500000.0,0.87,0.87,,0.88,,,69900000.0,,263100000.0,263100000.0,,263100000.0,,182800000.0,1290100000.0,,,,-9800000.0,609200000.0,19200000.0,-609900000.0,,200300000.0,-500000.0,527500000.0,182800000.0,1126500000.0,27800000.0,3200000.0,759100000.0,367400000.0,-34400000.0,333000000.0,1309300000.0,,,
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2010.0,Q3,2010-07-01,2010-09-30,2011-11-03 19:08:35+00:00,31100000.0,-2.21,-2.21,,-2.21,,369100000.0,-59000000.0,,-668700000.0,-668700000.0,,-670500000.0,1800000.0,177700000.0,1192000000.0,,,,-17900000.0,,16200000.0,609900000.0,,194000000.0,100000.0,517300000.0,177700000.0,1030500000.0,20400000.0,1600000.0,1721500000.0,-691000000.0,-36700000.0,-727700000.0,1208200000.0,303400000.0,303400000.0,303400000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2010.0,Q3YTD,2010-01-01,2010-09-30,,105500000.0,-0.87,-0.87,,-0.88,,369100000.0,96000000.0,,-258200000.0,-258200000.0,,-262500000.0,4300000.0,539200000.0,3529500000.0,,,,-6600000.0,,80600000.0,609900000.0,,604300000.0,800000.0,1490100000.0,539200000.0,3070900000.0,50900000.0,4100000.0,3179700000.0,-108800000.0,-53400000.0,-162200000.0,3610100000.0,303400000.0,303400000.0,303400000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2010.0,Q3TTM,2009-10-01,2010-09-30,,141700000.0,-0.14,-0.14,,-0.16,,369100000.0,169000000.0,,-35100000.0,-35100000.0,,-41000000.0,5900000.0,723800000.0,4736000000.0,,,300000.0,-7900000.0,,98400000.0,609900000.0,,789700000.0,4400000.0,1987700000.0,723800000.0,4110600000.0,72100000.0,5500000.0,3902500000.0,208100000.0,-74500000.0,133600000.0,4834400000.0,303400000.0,303400000.0,303400000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2010.0,Q2,2010-04-01,2010-06-30,2011-08-03 16:49:35+00:00,37300000.0,0.79,0.79,,0.78,,0.0,92000000.0,,241500000.0,241500000.0,,240100000.0,1400000.0,191300000.0,1231700000.0,,,,14300000.0,,15500000.0,0.0,,187600000.0,100000.0,499000000.0,191300000.0,1055900000.0,13900000.0,1200000.0,724000000.0,331900000.0,1600000.0,333500000.0,1247200000.0,303900000.0,303900000.0,307800000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2010.0,Q2YTD,2010-01-01,2010-06-30,,74400000.0,1.34,1.34,,1.33,,,155000000.0,,410500000.0,410500000.0,,408000000.0,2500000.0,361500000.0,2337500000.0,,,,11300000.0,,64400000.0,,,410300000.0,700000.0,972800000.0,361500000.0,2040400000.0,30500000.0,2500000.0,1458200000.0,582200000.0,-16700000.0,565500000.0,2401900000.0,303900000.0,303900000.0,307800000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2010.0,Q2TTM,2009-07-01,2010-06-30,,146600000.0,2.66,2.66,,2.63,,,281100000.0,,812800000.0,812800000.0,,808500000.0,4300000.0,736300000.0,4671800000.0,,,300000.0,-2400000.0,,95700000.0,,,772600000.0,8500000.0,1967900000.0,736300000.0,4031200000.0,69500000.0,29900000.0,2895600000.0,1135600000.0,-42000000.0,1093600000.0,4767500000.0,303900000.0,303900000.0,307800000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 16:35:26+00:00,37100000.0,0.55,0.55,,0.55,,0.0,63000000.0,,169000000.0,169000000.0,,167900000.0,1100000.0,170200000.0,1105800000.0,,,,-3000000.0,,48900000.0,0.0,,222700000.0,600000.0,473800000.0,170200000.0,984500000.0,16600000.0,1300000.0,734200000.0,250300000.0,-18300000.0,232000000.0,1154700000.0,305300000.0,305300000.0,305300000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2010.0,Q1TTM,2009-04-01,2010-03-31,,144800000.0,2.45,2.45,,2.43,,,269300000.0,,748100000.0,748100000.0,,744500000.0,3600000.0,743300000.0,4558800000.0,,,300000.0,-35200000.0,,92300000.0,,,746600000.0,9400000.0,1910800000.0,743300000.0,3907800000.0,74100000.0,30200000.0,2811600000.0,1096200000.0,-79100000.0,1017100000.0,4651100000.0,305300000.0,305300000.0,305300000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2011.0,FY,2011-01-01,2011-12-31,2014-02-25 14:42:48+00:00,86100000.0,3.07,3.07,,3.01,,7600000.0,359600000.0,,938100000.0,949600000.0,-11500000.0,934500000.0,3600000.0,718000000.0,5144000000.0,,,,-500000.0,,72000000.0,,,871500000.0,-100000.0,2158300000.0,718000000.0,4498000000.0,71800000.0,6900000.0,3123400000.0,1374600000.0,-65400000.0,1309200000.0,5216000000.0,304400000.0,304400000.0,310500000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2011.0,Q4,2011-10-01,2011-12-31,,-9500000.0,0.92,0.92,,0.9,,-16100000.0,102000000.0,,279700000.0,291200000.0,-11500000.0,279800000.0,-100000.0,151300000.0,1179700000.0,,,,-10900000.0,,19500000.0,,,195100000.0,-4700000.0,463600000.0,151300000.0,1047900000.0,16700000.0,1300000.0,628400000.0,419500000.0,-26300000.0,393200000.0,1199200000.0,304400000.0,304400000.0,310500000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2011.0,Q3,2011-07-01,2011-09-30,2012-11-06 16:34:41+00:00,31900000.0,0.82,0.82,,0.81,,4300000.0,105800000.0,,251000000.0,251000000.0,,249800000.0,1200000.0,188100000.0,1311100000.0,,,,25800000.0,,17300000.0,,,221300000.0,-100000.0,538500000.0,188100000.0,1140300000.0,15200000.0,1800000.0,795900000.0,344400000.0,12400000.0,356800000.0,1328400000.0,304600000.0,304600000.0,308400000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2011.0,Q3YTD,2011-01-01,2011-09-30,,95600000.0,2.15,2.15,,2.11,,23700000.0,257600000.0,,658400000.0,658400000.0,,654700000.0,3700000.0,566700000.0,3964300000.0,,,,10400000.0,,52500000.0,,,676400000.0,4600000.0,1694700000.0,566700000.0,3450100000.0,55100000.0,5600000.0,2495000000.0,955100000.0,-39100000.0,916000000.0,4016800000.0,304600000.0,304600000.0,308400000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2011.0,Q3TTM,2010-10-01,2011-09-30,,128100000.0,3.02,3.02,,2.99,,23700000.0,327500000.0,,921500000.0,921500000.0,,917800000.0,3700000.0,749500000.0,5254400000.0,,,,600000.0,609200000.0,71700000.0,-609900000.0,,876700000.0,4100000.0,2222200000.0,749500000.0,4576600000.0,82900000.0,8800000.0,3254100000.0,1322500000.0,-73500000.0,1249000000.0,5326100000.0,304600000.0,304600000.0,308400000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2011.0,Q2,2011-04-01,2011-06-30,2012-08-06 14:00:27+00:00,31200000.0,0.81,0.81,,0.79,,3300000.0,95400000.0,,248600000.0,248600000.0,,246600000.0,2000000.0,195300000.0,1400400000.0,,,,-5500000.0,,16800000.0,,,257400000.0,100000.0,566700000.0,195300000.0,1221900000.0,15200000.0,1500000.0,858700000.0,363200000.0,-19200000.0,344000000.0,1417200000.0,304400000.0,304400000.0,312200000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2011.0,Q2YTD,2011-01-01,2011-06-30,,63700000.0,1.33,1.33,,1.3,,19400000.0,151800000.0,,407400000.0,407400000.0,,404900000.0,2500000.0,378600000.0,2653200000.0,,,,-15400000.0,,35200000.0,,,455100000.0,4700000.0,1156200000.0,378600000.0,2309800000.0,39900000.0,3800000.0,1699100000.0,610700000.0,-51500000.0,559200000.0,2688400000.0,304400000.0,304400000.0,312200000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2011.0,Q2TTM,2010-07-01,2011-06-30,,127300000.0,-0.01,-0.01,,-0.03,,388500000.0,162700000.0,,1800000.0,1800000.0,,-2500000.0,4300000.0,739100000.0,5135300000.0,,,,-43100000.0,609200000.0,70600000.0,,,849400000.0,4300000.0,2201000000.0,739100000.0,4466800000.0,88100000.0,8600000.0,4179700000.0,287100000.0,-122600000.0,164500000.0,5205900000.0,304400000.0,304400000.0,312200000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2011.0,Q1,2011-01-01,2011-03-31,2012-05-07 17:06:29+00:00,32500000.0,0.52,0.52,,0.51,,16100000.0,56400000.0,,158800000.0,158800000.0,,158300000.0,500000.0,183300000.0,1252800000.0,,,,-9900000.0,,18400000.0,,,197700000.0,4600000.0,589500000.0,183300000.0,1087900000.0,24700000.0,2300000.0,840400000.0,247500000.0,-32300000.0,215200000.0,1271200000.0,304400000.0,304400000.0,310400000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2011.0,Q1TTM,2010-04-01,2011-03-31,,133400000.0,-0.03,-0.03,,-0.04,,385200000.0,159300000.0,,-5300000.0,-5300000.0,,-9000000.0,3700000.0,735100000.0,4966600000.0,,,,-23300000.0,609200000.0,69300000.0,,,779600000.0,4300000.0,2133300000.0,735100000.0,4300800000.0,86800000.0,8300000.0,4045000000.0,255800000.0,-101800000.0,154000000.0,5035900000.0,304400000.0,304400000.0,310400000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2012.0,Q4,2012-10-01,2012-12-31,,23000000.0,1.07,1.07,,1.06,,22300000.0,122700000.0,,325200000.0,322300000.0,2900000.0,324200000.0,1000000.0,183000000.0,1447800000.0,,,,-3800000.0,,24300000.0,,,239800000.0,,542300000.0,183000000.0,1289100000.0,14800000.0,1900000.0,827400000.0,461700000.0,-16700000.0,445000000.0,1472100000.0,301900000.0,301900000.0,306900000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2012.0,FY,2012-01-01,2012-12-31,2015-02-18 20:14:44+00:00,90200000.0,3.64,3.64,,3.58,,22300000.0,430300000.0,,1102500000.0,1100700000.0,1800000.0,1098800000.0,3700000.0,751200000.0,5549300000.0,,,,-23100000.0,,97300000.0,,,977300000.0,1500000.0,2193100000.0,751200000.0,4895400000.0,63600000.0,6700000.0,3284400000.0,1611000000.0,-80000000.0,1531000000.0,5646600000.0,301900000.0,301900000.0,306900000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2012.0,Q3YTD,2012-01-01,2012-09-30,,67200000.0,2.57,2.57,,2.52,,,307600000.0,,777300000.0,778400000.0,-1100000.0,774600000.0,2700000.0,568200000.0,4101500000.0,,,,-19300000.0,,73000000.0,,,737500000.0,1500000.0,1650800000.0,568200000.0,3606300000.0,48800000.0,4800000.0,2457000000.0,1149300000.0,-63300000.0,1086000000.0,4174500000.0,300500000.0,300500000.0,304100000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2012.0,Q3TTM,2011-10-01,2012-09-30,,57700000.0,3.49,3.49,,3.42,,-16100000.0,409600000.0,,1057000000.0,1069600000.0,-12600000.0,1054400000.0,2600000.0,719500000.0,5281200000.0,,,,-30200000.0,,92500000.0,,,932600000.0,-3200000.0,2114400000.0,719500000.0,4654200000.0,65500000.0,6100000.0,3085400000.0,1568800000.0,-89600000.0,1479200000.0,5373700000.0,300500000.0,300500000.0,304100000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2012.0,Q3,2012-07-01,2012-09-30,2013-11-05 16:27:55+00:00,22800000.0,0.83,0.83,,0.82,,,81400000.0,,250600000.0,252900000.0,-2300000.0,249400000.0,1200000.0,182900000.0,1353700000.0,,,,-9200000.0,,22800000.0,,,289800000.0,600000.0,522900000.0,182900000.0,1193600000.0,15900000.0,1900000.0,836100000.0,357500000.0,-23200000.0,334300000.0,1376500000.0,300500000.0,300500000.0,304100000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2012.0,Q2YTD,2012-01-01,2012-06-30,,44400000.0,1.74,1.74,,1.7,,,226200000.0,,526700000.0,525500000.0,1200000.0,525200000.0,1500000.0,385300000.0,2747800000.0,,,,-10100000.0,,50200000.0,,,447700000.0,900000.0,1127900000.0,385300000.0,2412700000.0,32900000.0,2900000.0,1620900000.0,791800000.0,-40100000.0,751700000.0,2798000000.0,301400000.0,301400000.0,307700000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2012.0,Q2TTM,2011-07-01,2012-06-30,,66800000.0,3.48,3.48,,3.41,,-11800000.0,434000000.0,,1057400000.0,1067700000.0,-10300000.0,1054800000.0,2600000.0,724700000.0,5238600000.0,,,,4800000.0,,87000000.0,,,864100000.0,-3900000.0,2130000000.0,724700000.0,4600900000.0,64800000.0,6000000.0,3045200000.0,1555700000.0,-54000000.0,1501700000.0,5325600000.0,301400000.0,301400000.0,307700000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2012.0,Q2,2012-04-01,2012-06-30,2013-08-07 17:01:49+00:00,23100000.0,0.98,0.98,,0.96,,,132400000.0,,296400000.0,297100000.0,-700000.0,295400000.0,1000000.0,195300000.0,1426100000.0,,,,4900000.0,,24000000.0,,,227700000.0,900000.0,563100000.0,195300000.0,1254800000.0,17100000.0,1700000.0,814800000.0,440000000.0,-10500000.0,429500000.0,1450100000.0,301400000.0,301400000.0,307700000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2012.0,Q1TTM,2011-04-01,2012-03-31,,74900000.0,3.31,3.31,,3.24,,-8500000.0,397000000.0,,1009600000.0,1019200000.0,-9600000.0,1006000000.0,3600000.0,724700000.0,5212900000.0,,,,-5600000.0,,79800000.0,,,893800000.0,-4700000.0,2133600000.0,724700000.0,4568000000.0,62900000.0,5800000.0,3089100000.0,1478900000.0,-62700000.0,1416200000.0,5292700000.0,302400000.0,302400000.0,310500000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2012.0,Q1,2012-01-01,2012-03-31,2013-05-07 16:42:52+00:00,21300000.0,0.76,0.76,,0.74,,,93800000.0,,230300000.0,228400000.0,1900000.0,229800000.0,500000.0,190000000.0,1321700000.0,,,,-15000000.0,,26200000.0,,,220000000.0,0.0,564800000.0,190000000.0,1157900000.0,15800000.0,1200000.0,806100000.0,351800000.0,-29600000.0,322200000.0,1347900000.0,302400000.0,302400000.0,310500000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2013.0,Q4,2013-10-01,2013-12-31,,-22800000.0,-5.74,-1.54,,-1.53,,-667900000.0,-311700000.0,-84400000.0,-265700000.0,-241400000.0,-24300000.0,-263700000.0,-2000000.0,-688700000.0,-2832800000.0,,,,-11600000.0,,-27100000.0,,,-357500000.0,-4300000.0,-606600000.0,-688700000.0,-2171200000.0,114400000.0,600000.0,-1743500000.0,-427700000.0,-125400000.0,-553100000.0,-2859900000.0,78900000.0,142300000.0,142300000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 08:04:22+00:00,303800000.0,-5.27,-5.27,,-5.27,,1000000.0,-155300000.0,374800000.0,-750400000.0,-467500000.0,-282900000.0,-750400000.0,,1644700000.0,2602500000.0,,,,-18600000.0,,,,,191300000.0,,456100000.0,1644700000.0,957800000.0,239800000.0,4800000.0,1327000000.0,-369200000.0,-253600000.0,-622800000.0,2602500000.0,142400000.0,142300000.0,142300000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2013.0,Q3,2013-07-01,2013-09-30,2014-11-05 17:04:54+00:00,146300000.0,0.5,0.5,,0.49,,0.0,31400000.0,223600000.0,65500000.0,65500000.0,,65600000.0,-100000.0,1083200000.0,2013000000.0,,,,-2100000.0,,,13600000.0,,163700000.0,,232100000.0,1083200000.0,929800000.0,52900000.0,1400000.0,779300000.0,150500000.0,-53600000.0,96900000.0,2013000000.0,131200000.0,132500000.0,134400000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2013.0,Q3YTD,2013-01-01,2013-09-30,,326600000.0,-3.77,-3.73,,-3.74,,668900000.0,156400000.0,459200000.0,-484700000.0,-226100000.0,-258600000.0,-486700000.0,2000000.0,2333400000.0,5435300000.0,,,,-7000000.0,,27100000.0,,,548800000.0,4300000.0,1062700000.0,2333400000.0,3129000000.0,125400000.0,4200000.0,3070500000.0,58500000.0,-128200000.0,-69700000.0,5462400000.0,131200000.0,132500000.0,134400000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2013.0,Q3TTM,2012-10-01,2013-09-30,,349600000.0,-2.66,-2.66,,-2.68,,669800000.0,279100000.0,459200000.0,-159500000.0,96200000.0,-255700000.0,-162500000.0,3000000.0,2516400000.0,6883100000.0,,,,-10800000.0,,51400000.0,21400000.0,,788600000.0,4300000.0,1605000000.0,2516400000.0,4418100000.0,140200000.0,6100000.0,3897900000.0,520200000.0,-144900000.0,375300000.0,6934500000.0,131200000.0,132500000.0,134400000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2013.0,Q2,2013-04-01,2013-06-30,2014-08-05 16:35:47+00:00,149600000.0,-4.27,-4.27,,-4.27,,647500000.0,51400000.0,235600000.0,-564600000.0,-564600000.0,,-564800000.0,200000.0,1050300000.0,1989800000.0,,,,3800000.0,,,7800000.0,,136300000.0,,225800000.0,1050300000.0,939500000.0,55100000.0,1200000.0,1402600000.0,-463100000.0,-50100000.0,-513200000.0,1989800000.0,132300000.0,132200000.0,132200000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2013.0,Q2YTD,2013-01-01,2013-06-30,,180300000.0,-4.27,-4.23,,-4.23,,655300000.0,125000000.0,235600000.0,-550200000.0,-291600000.0,-258600000.0,-552300000.0,2100000.0,1250200000.0,3422300000.0,,,,-4900000.0,,27100000.0,,,385100000.0,4300000.0,830600000.0,1250200000.0,2199200000.0,72500000.0,2800000.0,2291200000.0,-92000000.0,-74600000.0,-166600000.0,3449400000.0,132300000.0,132200000.0,132200000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2013.0,Q2TTM,2012-07-01,2013-06-30,,226100000.0,-2.33,-2.33,,-2.35,,669800000.0,329100000.0,235600000.0,25600000.0,283600000.0,-258000000.0,21300000.0,4300000.0,1616100000.0,6223800000.0,,,,-17900000.0,,74200000.0,7800000.0,,914700000.0,4900000.0,1895800000.0,1616100000.0,4681900000.0,103200000.0,6600000.0,3954700000.0,727200000.0,-114500000.0,612700000.0,6298000000.0,132300000.0,132200000.0,132200000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2013.0,Q1TTM,2012-04-01,2013-03-31,,99600000.0,2.92,2.92,,2.88,,22300000.0,410100000.0,,886600000.0,1145300000.0,-258700000.0,881500000.0,5100000.0,761100000.0,5660100000.0,,,,-16800000.0,,98200000.0,,,1006100000.0,5800000.0,2233100000.0,761100000.0,4997200000.0,65200000.0,7100000.0,3366900000.0,1630300000.0,-74900000.0,1555400000.0,5758300000.0,312500000.0,312500000.0,312500000.0
Allergan plc,AGN,6T6CAG8O6TSUTMO6BA21,1578845,2013.0,Q1,2013-01-01,2013-03-31,2014-05-07 09:32:05+00:00,30700000.0,0.04,0.04,,0.04,,,73600000.0,,14400000.0,273000000.0,-258600000.0,12500000.0,1900000.0,199900000.0,1432500000.0,,,,-8700000.0,,27100000.0,,,248800000.0,4300000.0,604800000.0,199900000.0,1259700000.0,17400000.0,1600000.0,888600000.0,371100000.0,-24500000.0,346600000.0,1459600000.0,312500000.0,312500000.0,312500000.0
