date,intraperiod,frequency,open,high,low,close,volume,adj_open,adj_high,adj_low,adj_close,adj_volume
2007-11-20,False,daily,0.025,0.03,0.02,0.02,322783.0,0.025,0.03,0.02,0.02,322783.0
2007-11-13,False,daily,0.027,0.04,0.027,0.027,22019.0,0.027,0.04,0.027,0.027,22019.0
2007-02-23,False,daily,0.85,0.955,0.85,0.955,59525.0,0.85,0.955,0.85,0.955,59525.0
2008-09-05,False,daily,0.001,0.0011,0.0004,0.0004,199411.0,0.001,0.0011,0.0004,0.0004,199411.0
2008-09-04,False,daily,0.001,0.001,0.001,0.001,11695.0,0.001,0.001,0.001,0.001,11695.0
2008-09-03,False,daily,0.0011,0.0011,0.0011,0.0011,2248.0,0.0011,0.0011,0.0011,0.0011,2248.0
2008-09-02,False,daily,0.001,0.001,0.001,0.001,1395.0,0.001,0.001,0.001,0.001,1395.0
2008-08-28,False,daily,0.001,0.001,0.001,0.001,8215.0,0.001,0.001,0.001,0.001,8215.0
2008-08-27,False,daily,0.001,0.001,0.001,0.001,4449.0,0.001,0.001,0.001,0.001,4449.0
2008-08-26,False,daily,0.001,0.001,0.001,0.001,13201.0,0.001,0.001,0.001,0.001,13201.0
2008-08-22,False,daily,0.001,0.001,0.001,0.001,110.0,0.001,0.001,0.001,0.001,110.0
2008-08-21,False,daily,0.001,0.001,0.001,0.001,6485.0,0.001,0.001,0.001,0.001,6485.0
2008-08-20,False,daily,0.001,0.001,0.001,0.001,3500.0,0.001,0.001,0.001,0.001,3500.0
2008-08-19,False,daily,0.001,0.001,0.001,0.001,1000.0,0.001,0.001,0.001,0.001,1000.0
2008-08-18,False,daily,0.002,0.002,0.002,0.002,37185.0,0.002,0.002,0.002,0.002,37185.0
2008-08-15,False,daily,0.0025,0.0025,0.0025,0.0025,1100.0,0.0025,0.0025,0.0025,0.0025,1100.0
2008-08-14,False,daily,0.003,0.003,0.003,0.003,75000.0,0.003,0.003,0.003,0.003,75000.0
2008-08-12,False,daily,0.002,0.004,0.002,0.002,12666.0,0.002,0.004,0.002,0.002,12666.0
2008-08-11,False,daily,0.001,0.001,0.001,0.001,10000.0,0.001,0.001,0.001,0.001,10000.0
2008-08-08,False,daily,0.001,0.001,0.001,0.001,319.0,0.001,0.001,0.001,0.001,319.0
2008-08-07,False,daily,0.001,0.001,0.001,0.001,1000.0,0.001,0.001,0.001,0.001,1000.0
2008-08-06,False,daily,0.001,0.001,0.001,0.001,6500.0,0.001,0.001,0.001,0.001,6500.0
2008-08-05,False,daily,0.002,0.002,0.001,0.001,30270.0,0.002,0.002,0.001,0.001,30270.0
2008-08-04,False,daily,0.001,0.0015,0.001,0.0015,11340.0,0.001,0.0015,0.001,0.0015,11340.0
2008-08-01,False,daily,0.001,0.003,0.001,0.002,106550.0,0.001,0.003,0.001,0.002,106550.0
2008-07-31,False,daily,0.003,0.003,0.001,0.001,556617.0,0.003,0.003,0.001,0.001,556617.0
2008-07-30,False,daily,0.002,0.006,0.002,0.002,185795.0,0.002,0.006,0.002,0.002,185795.0
2008-07-28,False,daily,0.006,0.006,0.006,0.006,1649.0,0.006,0.006,0.006,0.006,1649.0
2008-07-25,False,daily,0.002,0.008,0.002,0.008,28000.0,0.002,0.008,0.002,0.008,28000.0
2008-07-24,False,daily,0.002,0.004,0.002,0.004,51100.0,0.002,0.004,0.002,0.004,51100.0
2008-07-23,False,daily,0.002,0.006,0.002,0.002,47230.0,0.002,0.006,0.002,0.002,47230.0
2008-07-22,False,daily,0.004,0.004,0.004,0.004,100.0,0.004,0.004,0.004,0.004,100.0
2008-07-21,False,daily,0.004,0.004,0.004,0.004,1250.0,0.004,0.004,0.004,0.004,1250.0
2008-07-18,False,daily,0.005,0.005,0.005,0.005,10197.0,0.005,0.005,0.005,0.005,10197.0
2008-07-17,False,daily,0.005,0.009,0.005,0.009,40102.0,0.005,0.009,0.005,0.009,40102.0
2008-07-16,False,daily,0.006,0.006,0.006,0.006,13000.0,0.006,0.006,0.006,0.006,13000.0
2008-07-15,False,daily,0.006,0.006,0.006,0.006,644.0,0.006,0.006,0.006,0.006,644.0
2008-07-14,False,daily,0.006,0.006,0.006,0.006,5000.0,0.006,0.006,0.006,0.006,5000.0
2008-07-11,False,daily,0.006,0.006,0.006,0.006,2250.0,0.006,0.006,0.006,0.006,2250.0
2008-07-10,False,daily,0.007,0.007,0.007,0.007,10000.0,0.007,0.007,0.007,0.007,10000.0
2008-07-09,False,daily,0.007,0.011,0.007,0.009,142500.0,0.007,0.011,0.007,0.009,142500.0
2008-07-08,False,daily,0.007,0.007,0.007,0.007,847.0,0.007,0.007,0.007,0.007,847.0
2008-07-07,False,daily,0.007,0.007,0.007,0.007,3919.0,0.007,0.007,0.007,0.007,3919.0
2008-07-03,False,daily,0.008,0.008,0.008,0.008,5000.0,0.008,0.008,0.008,0.008,5000.0
2008-07-02,False,daily,0.01,0.01,0.01,0.01,30000.0,0.01,0.01,0.01,0.01,30000.0
2008-06-30,False,daily,0.007,0.007,0.007,0.007,20218.0,0.007,0.007,0.007,0.007,20218.0
2008-06-27,False,daily,0.007,0.01,0.007,0.01,143824.0,0.007,0.01,0.007,0.01,143824.0
2008-06-25,False,daily,0.007,0.012,0.007,0.011,92144.0,0.007,0.012,0.007,0.011,92144.0
2008-06-24,False,daily,0.007,0.007,0.007,0.007,549.0,0.007,0.007,0.007,0.007,549.0
2008-06-23,False,daily,0.007,0.007,0.007,0.007,30630.0,0.007,0.007,0.007,0.007,30630.0
2008-06-20,False,daily,0.007,0.012,0.007,0.012,5640.0,0.007,0.012,0.007,0.012,5640.0
2008-06-19,False,daily,0.007,0.01,0.007,0.01,37000.0,0.007,0.01,0.007,0.01,37000.0
2008-06-17,False,daily,0.01,0.01,0.01,0.01,151710.0,0.01,0.01,0.01,0.01,151710.0
2008-06-16,False,daily,0.012,0.013,0.007,0.01,13913.0,0.012,0.013,0.007,0.01,13913.0
2008-06-13,False,daily,0.007,0.0071,0.007,0.0071,1400.0,0.007,0.0071,0.007,0.0071,1400.0
2008-06-12,False,daily,0.007,0.007,0.007,0.007,200.0,0.007,0.007,0.007,0.007,200.0
2008-06-11,False,daily,0.007,0.007,0.007,0.007,700.0,0.007,0.007,0.007,0.007,700.0
2008-06-10,False,daily,0.007,0.007,0.007,0.007,4515.0,0.007,0.007,0.007,0.007,4515.0
2008-06-06,False,daily,0.007,0.012,0.007,0.012,85100.0,0.007,0.012,0.007,0.012,85100.0
2008-05-27,False,daily,0.008,0.013,0.008,0.013,54905.0,0.008,0.013,0.008,0.013,54905.0
2008-05-21,False,daily,0.008,0.01,0.008,0.01,27062.0,0.008,0.01,0.008,0.01,27062.0
2008-05-20,False,daily,0.012,0.012,0.008,0.008,80000.0,0.012,0.012,0.008,0.008,80000.0
2008-05-19,False,daily,0.012,0.012,0.007,0.007,77300.0,0.012,0.012,0.007,0.007,77300.0
2008-05-16,False,daily,0.012,0.012,0.01,0.01,9913.0,0.012,0.012,0.01,0.01,9913.0
2008-05-15,False,daily,0.007,0.01,0.007,0.01,5056.0,0.007,0.01,0.007,0.01,5056.0
2008-05-13,False,daily,0.007,0.01,0.007,0.01,40275.0,0.007,0.01,0.007,0.01,40275.0
2008-05-12,False,daily,0.007,0.01,0.007,0.01,72500.0,0.007,0.01,0.007,0.01,72500.0
2008-05-07,False,daily,0.011,0.011,0.011,0.011,5000.0,0.011,0.011,0.011,0.011,5000.0
2008-05-06,False,daily,0.007,0.008,0.007,0.008,32464.0,0.007,0.008,0.007,0.008,32464.0
2008-05-05,False,daily,0.01,0.01,0.009,0.009,6950.0,0.01,0.01,0.009,0.009,6950.0
2008-05-02,False,daily,0.01,0.011,0.009,0.011,18500.0,0.01,0.011,0.009,0.011,18500.0
2008-05-01,False,daily,0.01,0.01,0.01,0.01,408.0,0.01,0.01,0.01,0.01,408.0
2008-04-30,False,daily,0.01,0.01,0.01,0.01,6215.0,0.01,0.01,0.01,0.01,6215.0
2008-04-29,False,daily,0.01,0.01,0.009,0.009,18200.0,0.01,0.01,0.009,0.009,18200.0
2008-04-28,False,daily,0.007,0.01,0.007,0.01,76086.0,0.007,0.01,0.007,0.01,76086.0
2008-04-25,False,daily,0.006,0.006,0.006,0.006,1000.0,0.006,0.006,0.006,0.006,1000.0
2008-04-24,False,daily,0.007,0.007,0.005,0.005,60820.0,0.007,0.007,0.005,0.005,60820.0
2008-04-23,False,daily,0.0035,0.005,0.0035,0.005,110900.0,0.0035,0.005,0.0035,0.005,110900.0
2008-04-22,False,daily,0.003,0.003,0.002,0.003,51382.0,0.003,0.003,0.002,0.003,51382.0
2008-04-21,False,daily,0.002,0.002,0.002,0.002,4200.0,0.002,0.002,0.002,0.002,4200.0
2008-04-18,False,daily,0.007,0.007,0.002,0.0021,159362.0,0.007,0.007,0.002,0.0021,159362.0
2008-04-17,False,daily,0.007,0.007,0.007,0.007,7440.0,0.007,0.007,0.007,0.007,7440.0
