company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2008.0,FY,2007-04-03,2008-03-31,2010-05-28 17:17:38+00:00,-607000000.0,31000000.0,,164000000.0,30000000.0,173000000.0,192000000.0,,243000000.0,-429000000.0,338000000.0,243000000.0,-429000000.0,338000000.0,182000000.0,-454000000.0,-454000000.0,455000000.0,51000000.0,-30000000.0,-2014000000.0,-84000000.0,,,2306000000.0,
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2009.0,Q4,2009-01-01,2009-03-31,,,9000000.0,,46000000.0,-7000000.0,150000000.0,14000000.0,,14000000.0,20000000.0,215000000.0,14000000.0,20000000.0,215000000.0,242000000.0,-42000000.0,-42000000.0,61000000.0,,,-236000000.0,-25000000.0,,,281000000.0,
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2009.0,FY,2008-04-01,2009-03-31,2011-05-24 16:56:02+00:00,-58000000.0,25000000.0,,198000000.0,-58000000.0,238000000.0,89000000.0,,91000000.0,23000000.0,12000000.0,91000000.0,23000000.0,12000000.0,68000000.0,-1088000000.0,-1088000000.0,664000000.0,2000000.0,0.0,-695000000.0,-115000000.0,,0.0,891000000.0,
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2009.0,Q3,2008-10-01,2008-12-31,,-16000000.0,5000000.0,,48000000.0,-33000000.0,363000000.0,6000000.0,,-8000000.0,-89000000.0,212000000.0,-8000000.0,-89000000.0,212000000.0,82000000.0,-641000000.0,-641000000.0,442000000.0,-14000000.0,,-146000000.0,-27000000.0,,,100000000.0,
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2009.0,Q3YTD,2008-04-01,2008-12-31,2010-02-09 16:18:52+00:00,-58000000.0,16000000.0,,152000000.0,-51000000.0,88000000.0,75000000.0,,77000000.0,3000000.0,-203000000.0,77000000.0,3000000.0,-203000000.0,-174000000.0,-1046000000.0,-1046000000.0,603000000.0,2000000.0,0.0,-459000000.0,-90000000.0,,,610000000.0,
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2009.0,Q2,2008-07-01,2008-09-30,,,5000000.0,,54000000.0,-17000000.0,45000000.0,44000000.0,,51000000.0,188000000.0,-124000000.0,51000000.0,188000000.0,-124000000.0,98000000.0,-310000000.0,-310000000.0,87000000.0,7000000.0,,-155000000.0,-32000000.0,,,375000000.0,
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2009.0,Q2YTD,2008-04-01,2008-09-30,2009-11-10 16:49:36+00:00,-42000000.0,11000000.0,,104000000.0,-18000000.0,-275000000.0,69000000.0,,85000000.0,92000000.0,-415000000.0,85000000.0,92000000.0,-415000000.0,-256000000.0,-405000000.0,-405000000.0,161000000.0,16000000.0,,-313000000.0,-63000000.0,,,510000000.0,
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2009.0,Q1,2008-04-01,2008-06-30,2009-08-10 16:51:38+00:00,-42000000.0,6000000.0,,50000000.0,-1000000.0,-320000000.0,25000000.0,,34000000.0,-96000000.0,-291000000.0,34000000.0,-96000000.0,-291000000.0,-354000000.0,-95000000.0,-95000000.0,74000000.0,9000000.0,,-158000000.0,-31000000.0,,,135000000.0,
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2010.0,Q4,2010-01-01,2010-03-31,,-5000000.0,-42000000.0,,50000000.0,-8000000.0,117000000.0,14000000.0,,15000000.0,-101000000.0,253000000.0,15000000.0,-101000000.0,253000000.0,159000000.0,30000000.0,30000000.0,56000000.0,1000000.0,,-134000000.0,-22000000.0,,,60000000.0,
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2010.0,FY,2009-04-01,2010-03-31,2012-05-25 16:34:45+00:00,-283000000.0,-34000000.0,,192000000.0,19000000.0,389000000.0,39000000.0,,53000000.0,-572000000.0,152000000.0,53000000.0,-572000000.0,152000000.0,-348000000.0,-677000000.0,-677000000.0,248000000.0,14000000.0,-100000000.0,-611000000.0,-305000000.0,,,727000000.0,
