company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2010.0,Q2,2009-07-01,2009-09-30,2010-11-08 16:37:26+00:00,12000000.0,-1.21,-1.21,-1.21,,-27000000.0,187000000.0,-391000000.0,-391000000.0,-391000000.0,593000000.0,788000000.0,7000000.0,,,316000000.0,6000000.0,91000000.0,593000000.0,195000000.0,-8000000.0,612000000.0,-417000000.0,-1000000.0,-418000000.0,788000000.0,324000000.0,323100000.0,323100000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2010.0,Q2YTD,2009-04-01,2009-09-30,,24000000.0,-1.93,-1.93,-1.93,,-51000000.0,351000000.0,-625000000.0,-625000000.0,-625000000.0,914000000.0,1432000000.0,10000000.0,,,628000000.0,20000000.0,157000000.0,914000000.0,518000000.0,-24000000.0,1180000000.0,-662000000.0,-14000000.0,-676000000.0,1432000000.0,324000000.0,323100000.0,323100000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2010.0,Q2TTM,2008-10-01,2009-09-30,,51000000.0,-4.06,-4.06,-4.06,368000000.0,256000000.0,717000000.0,-1308000000.0,-1308000000.0,-1308000000.0,2188000000.0,3946000000.0,22000000.0,,,1260000000.0,77000000.0,313000000.0,2188000000.0,1758000000.0,-46000000.0,2786000000.0,-1028000000.0,-24000000.0,-1052000000.0,3946000000.0,324000000.0,323100000.0,323100000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2010.0,Q1TTM,2008-07-01,2009-06-30,,55000000.0,-3.82,-3.82,-3.82,368000000.0,202000000.0,727000000.0,-1227000000.0,-1227000000.0,-1227000000.0,2152000000.0,4052000000.0,22000000.0,,,1316000000.0,95000000.0,314000000.0,2152000000.0,1900000000.0,-72000000.0,2875000000.0,-975000000.0,-50000000.0,-1025000000.0,4052000000.0,325000000.0,323000000.0,323000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2010.0,Q1,2009-04-01,2009-06-30,2010-08-09 16:37:26+00:00,12000000.0,-0.72,-0.72,-0.72,,-24000000.0,164000000.0,-234000000.0,-234000000.0,-234000000.0,321000000.0,644000000.0,3000000.0,,0.0,312000000.0,14000000.0,66000000.0,321000000.0,323000000.0,-16000000.0,568000000.0,-245000000.0,-13000000.0,-258000000.0,644000000.0,325000000.0,323000000.0,323000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2011.0,Q4,2011-01-01,2011-03-31,,13000000.0,0.45,0.45,0.45,,-2000000.0,228000000.0,151000000.0,151000000.0,151000000.0,328000000.0,1090000000.0,4000000.0,8000000.0,,299000000.0,-1000000.0,70000000.0,328000000.0,762000000.0,,617000000.0,145000000.0,4000000.0,149000000.0,1090000000.0,328600000.0,330000000.0,330000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2011.0,FY,2010-04-01,2011-03-31,2013-05-22 16:21:53+00:00,57000000.0,-0.84,-0.84,-0.84,,-3000000.0,781000000.0,-276000000.0,-276000000.0,-276000000.0,1499000000.0,3589000000.0,10000000.0,-17000000.0,,1124000000.0,161000000.0,296000000.0,1499000000.0,2090000000.0,23000000.0,2402000000.0,-312000000.0,33000000.0,-279000000.0,3589000000.0,328600000.0,330000000.0,330000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2011.0,Q3YTD,2010-04-01,2010-12-31,,44000000.0,-1.29,-1.29,-1.29,,-1000000.0,553000000.0,-427000000.0,-427000000.0,-427000000.0,1171000000.0,2499000000.0,6000000.0,-25000000.0,,825000000.0,162000000.0,226000000.0,1171000000.0,1328000000.0,23000000.0,1785000000.0,-457000000.0,29000000.0,-428000000.0,2499000000.0,332000000.0,332000000.0,332000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2011.0,Q3TTM,2010-01-01,2010-12-31,,59000000.0,-1.19,-1.19,-1.19,,49000000.0,724000000.0,-397000000.0,-397000000.0,-397000000.0,1469000000.0,3478000000.0,4000000.0,-23000000.0,,1136000000.0,182000000.0,305000000.0,1469000000.0,2009000000.0,22000000.0,2383000000.0,-374000000.0,26000000.0,-348000000.0,3478000000.0,332000000.0,332000000.0,332000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2011.0,Q3,2010-10-01,2010-12-31,2012-02-06 18:30:27+00:00,14000000.0,-0.97,-0.97,-0.97,,19000000.0,253000000.0,-322000000.0,-322000000.0,-322000000.0,586000000.0,1053000000.0,,1000000.0,,273000000.0,154000000.0,75000000.0,586000000.0,467000000.0,,770000000.0,-303000000.0,,-303000000.0,1053000000.0,332000000.0,332000000.0,332000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2011.0,Q2YTD,2010-04-01,2010-09-30,,30000000.0,-0.32,-0.32,-0.32,,-20000000.0,300000000.0,-105000000.0,-105000000.0,-105000000.0,585000000.0,1446000000.0,6000000.0,-26000000.0,,552000000.0,8000000.0,151000000.0,585000000.0,861000000.0,23000000.0,1015000000.0,-154000000.0,29000000.0,-125000000.0,1446000000.0,329000000.0,329500000.0,329500000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2011.0,Q2TTM,2009-10-01,2010-09-30,,59000000.0,-0.47,-0.47,-0.47,,2000000.0,679000000.0,-157000000.0,-157000000.0,-157000000.0,1537000000.0,3668000000.0,2000000.0,-24000000.0,,1153000000.0,128000000.0,314000000.0,1537000000.0,2131000000.0,21000000.0,2309000000.0,-178000000.0,23000000.0,-155000000.0,3668000000.0,329000000.0,329500000.0,329500000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2011.0,Q2,2010-07-01,2010-09-30,2011-11-08 16:43:19+00:00,15000000.0,-0.61,-0.61,-0.61,,-17000000.0,173000000.0,-201000000.0,-201000000.0,-201000000.0,363000000.0,631000000.0,6000000.0,-28000000.0,,277000000.0,6000000.0,77000000.0,363000000.0,268000000.0,28000000.0,520000000.0,-252000000.0,34000000.0,-218000000.0,631000000.0,329000000.0,329500000.0,329500000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2011.0,Q1TTM,2009-07-01,2010-06-30,,56000000.0,-1.07,-1.07,-1.07,,-8000000.0,693000000.0,-347000000.0,-347000000.0,-347000000.0,1767000000.0,3825000000.0,3000000.0,4000000.0,,1192000000.0,128000000.0,328000000.0,1767000000.0,2058000000.0,-15000000.0,2401000000.0,-343000000.0,-12000000.0,-355000000.0,3825000000.0,331000000.0,328000000.0,332000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2011.0,Q1,2010-04-01,2010-06-30,2011-08-09 16:21:25+00:00,15000000.0,0.29,0.29,0.29,,-3000000.0,127000000.0,96000000.0,96000000.0,96000000.0,222000000.0,815000000.0,,2000000.0,,275000000.0,2000000.0,74000000.0,222000000.0,593000000.0,-5000000.0,495000000.0,98000000.0,-5000000.0,93000000.0,815000000.0,331000000.0,328000000.0,332000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2012.0,Q4,2012-01-01,2012-03-31,,6000000.0,1.21,1.21,1.22,,-39000000.0,252000000.0,400000000.0,400000000.0,400000000.0,374000000.0,1368000000.0,-4000000.0,-8000000.0,11000000.0,252000000.0,-1000000.0,117000000.0,374000000.0,994000000.0,,629000000.0,365000000.0,-4000000.0,361000000.0,1368000000.0,330400000.0,331000000.0,336000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2012.0,FY,2011-04-01,2012-03-31,2014-05-21 16:38:47+00:00,43000000.0,0.23,0.23,0.23,,-58000000.0,883000000.0,76000000.0,76000000.0,76000000.0,1598000000.0,4143000000.0,-17000000.0,,11000000.0,1180000000.0,16000000.0,377000000.0,1598000000.0,2545000000.0,0.0,2510000000.0,35000000.0,-17000000.0,18000000.0,4143000000.0,330400000.0,331000000.0,336000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2012.0,Q3YTD,2011-04-01,2011-12-31,,37000000.0,-0.98,-0.98,-0.99,,-19000000.0,631000000.0,-324000000.0,-324000000.0,-324000000.0,1224000000.0,2775000000.0,-13000000.0,8000000.0,,928000000.0,17000000.0,260000000.0,1224000000.0,1551000000.0,,1881000000.0,-330000000.0,-13000000.0,-343000000.0,2775000000.0,330600000.0,332000000.0,330600000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2012.0,Q3TTM,2011-01-01,2011-12-31,,50000000.0,-0.53,-0.53,-0.54,,-21000000.0,859000000.0,-173000000.0,-173000000.0,-173000000.0,1552000000.0,3865000000.0,-9000000.0,16000000.0,,1227000000.0,16000000.0,330000000.0,1552000000.0,2313000000.0,,2498000000.0,-185000000.0,-9000000.0,-194000000.0,3865000000.0,330600000.0,332000000.0,330600000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2012.0,Q3,2011-10-01,2011-12-31,2013-02-05 16:14:36+00:00,11000000.0,-0.62,-0.62,-0.62,,12000000.0,269000000.0,-205000000.0,-205000000.0,-205000000.0,552000000.0,1061000000.0,-10000000.0,-11000000.0,,325000000.0,0.0,98000000.0,552000000.0,509000000.0,0.0,692000000.0,-183000000.0,-10000000.0,-193000000.0,1061000000.0,330600000.0,332000000.0,330600000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2012.0,Q2YTD,2011-04-01,2011-09-30,,26000000.0,-0.36,-0.36,-0.37,,-31000000.0,362000000.0,-119000000.0,-119000000.0,-119000000.0,672000000.0,1714000000.0,-3000000.0,19000000.0,,603000000.0,17000000.0,162000000.0,672000000.0,1042000000.0,,1189000000.0,-147000000.0,-3000000.0,-150000000.0,1714000000.0,330100000.0,331000000.0,330100000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2012.0,Q2TTM,2010-10-01,2011-09-30,,53000000.0,-0.88,-0.88,-0.89,,-14000000.0,843000000.0,-290000000.0,-290000000.0,-290000000.0,1586000000.0,3857000000.0,1000000.0,28000000.0,,1175000000.0,170000000.0,307000000.0,1586000000.0,2271000000.0,,2576000000.0,-305000000.0,1000000.0,-304000000.0,3857000000.0,330100000.0,331000000.0,330100000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2012.0,Q2,2011-07-01,2011-09-30,2012-11-06 17:05:23+00:00,13000000.0,-1.03,-1.03,-1.03,,-40000000.0,222000000.0,-340000000.0,-340000000.0,-340000000.0,432000000.0,715000000.0,-6000000.0,17000000.0,,318000000.0,-1000000.0,88000000.0,432000000.0,283000000.0,,657000000.0,-374000000.0,-6000000.0,-380000000.0,715000000.0,330100000.0,331000000.0,330100000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2012.0,Q1TTM,2010-07-01,2011-06-30,,55000000.0,-0.46,-0.46,-0.47,,9000000.0,794000000.0,-151000000.0,-151000000.0,-151000000.0,1517000000.0,3773000000.0,13000000.0,-17000000.0,,1134000000.0,177000000.0,296000000.0,1517000000.0,2256000000.0,28000000.0,2439000000.0,-183000000.0,41000000.0,-142000000.0,3773000000.0,329900000.0,331000000.0,337000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2012.0,Q1,2011-04-01,2011-06-30,2012-08-03 17:23:14+00:00,13000000.0,0.67,0.67,0.66,,9000000.0,140000000.0,221000000.0,221000000.0,221000000.0,240000000.0,999000000.0,3000000.0,2000000.0,,285000000.0,18000000.0,74000000.0,240000000.0,759000000.0,,532000000.0,227000000.0,3000000.0,230000000.0,999000000.0,329900000.0,331000000.0,337000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2013.0,FY,2012-04-01,2013-03-31,2015-05-21 16:46:28+00:00,30000000.0,0.32,0.32,0.31,,41000000.0,788000000.0,98000000.0,98000000.0,98000000.0,1388000000.0,3797000000.0,-21000000.0,,-64000000.0,1153000000.0,27000000.0,354000000.0,1388000000.0,2409000000.0,39000000.0,2288000000.0,121000000.0,18000000.0,139000000.0,3797000000.0,306300000.0,310000000.0,313000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2013.0,Q4,2013-01-01,2013-03-31,,9000000.0,1.05,1.05,1.04,,7000000.0,198000000.0,323000000.0,323000000.0,323000000.0,309000000.0,1209000000.0,-4000000.0,20000000.0,-19000000.0,287000000.0,,96000000.0,309000000.0,900000000.0,25000000.0,591000000.0,309000000.0,21000000.0,330000000.0,1209000000.0,306300000.0,310000000.0,313000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2013.0,Q3YTD,2012-04-01,2012-12-31,,21000000.0,-0.73,-0.73,-0.73,,34000000.0,590000000.0,-225000000.0,-225000000.0,-225000000.0,1079000000.0,2588000000.0,-17000000.0,-20000000.0,-45000000.0,866000000.0,27000000.0,258000000.0,1079000000.0,1509000000.0,14000000.0,1697000000.0,-188000000.0,-3000000.0,-191000000.0,2588000000.0,300000000.0,304000000.0,300000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2013.0,Q3TTM,2012-01-01,2012-12-31,,27000000.0,0.48,0.48,0.49,,-5000000.0,842000000.0,175000000.0,175000000.0,175000000.0,1453000000.0,3956000000.0,-21000000.0,-28000000.0,-34000000.0,1118000000.0,26000000.0,375000000.0,1453000000.0,2503000000.0,14000000.0,2326000000.0,177000000.0,-7000000.0,170000000.0,3956000000.0,300000000.0,304000000.0,300000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2013.0,Q3,2012-10-01,2012-12-31,2014-02-04 16:48:25+00:00,7000000.0,-0.15,-0.15,-0.15,,12000000.0,220000000.0,-45000000.0,-45000000.0,-45000000.0,429000000.0,922000000.0,-8000000.0,,-45000000.0,278000000.0,2000000.0,70000000.0,429000000.0,493000000.0,14000000.0,532000000.0,-39000000.0,6000000.0,-33000000.0,922000000.0,300000000.0,304000000.0,300000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2013.0,Q2YTD,2012-04-01,2012-09-30,,14000000.0,-0.58,-0.58,-0.58,,22000000.0,370000000.0,-180000000.0,-180000000.0,-180000000.0,650000000.0,1666000000.0,-9000000.0,-20000000.0,,588000000.0,25000000.0,188000000.0,650000000.0,1016000000.0,,1165000000.0,-149000000.0,-9000000.0,-158000000.0,1666000000.0,314900000.0,316000000.0,314900000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2013.0,Q2TTM,2011-10-01,2012-09-30,,31000000.0,0.01,0.01,0.02,,-5000000.0,891000000.0,15000000.0,15000000.0,15000000.0,1576000000.0,4095000000.0,-23000000.0,-39000000.0,11000000.0,1165000000.0,24000000.0,403000000.0,1576000000.0,2519000000.0,,2486000000.0,33000000.0,-23000000.0,10000000.0,4095000000.0,314900000.0,316000000.0,314900000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2013.0,Q2,2012-07-01,2012-09-30,2013-11-05 16:36:58+00:00,7000000.0,-1.21,-1.21,-1.21,,13000000.0,219000000.0,-381000000.0,-381000000.0,-381000000.0,445000000.0,711000000.0,-4000000.0,,0.0,306000000.0,-2000000.0,100000000.0,445000000.0,266000000.0,,630000000.0,-364000000.0,-4000000.0,-368000000.0,711000000.0,314900000.0,316000000.0,314900000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2013.0,Q1TTM,2011-07-01,2012-06-30,,37000000.0,0.19,0.19,0.2,,-58000000.0,894000000.0,56000000.0,56000000.0,56000000.0,1563000000.0,4099000000.0,-25000000.0,-22000000.0,11000000.0,1177000000.0,25000000.0,391000000.0,1563000000.0,2536000000.0,,2513000000.0,23000000.0,-25000000.0,-2000000.0,4099000000.0,319000000.0,317000000.0,320000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2013.0,Q1,2012-04-01,2012-06-30,2013-08-02 16:30:41+00:00,7000000.0,0.63,0.63,0.63,,9000000.0,151000000.0,201000000.0,201000000.0,201000000.0,205000000.0,955000000.0,-5000000.0,-20000000.0,,282000000.0,27000000.0,88000000.0,205000000.0,750000000.0,,535000000.0,215000000.0,-5000000.0,210000000.0,955000000.0,319000000.0,317000000.0,320000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2014.0,FY,2013-04-01,2014-03-31,2016-05-26 19:43:40+00:00,16000000.0,0.03,0.03,0.03,,-1000000.0,680000000.0,8000000.0,8000000.0,8000000.0,1347000000.0,3575000000.0,-26000000.0,,-35000000.0,1125000000.0,-1000000.0,410000000.0,1347000000.0,2228000000.0,,2195000000.0,33000000.0,-26000000.0,7000000.0,3575000000.0,266700000.0,308000000.0,316000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2014.0,Q4,2014-01-01,2014-03-31,,4000000.0,1.19,1.19,1.21,,-30000000.0,155000000.0,367000000.0,367000000.0,367000000.0,223000000.0,1123000000.0,-7000000.0,,2000000.0,289000000.0,1000000.0,105000000.0,223000000.0,900000000.0,,556000000.0,344000000.0,-7000000.0,337000000.0,1123000000.0,266700000.0,308000000.0,316000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2014.0,Q3YTD,2013-04-01,2013-12-31,,12000000.0,-1.16,-1.16,-1.18,,29000000.0,525000000.0,-359000000.0,-359000000.0,-359000000.0,1124000000.0,2452000000.0,-19000000.0,,-37000000.0,836000000.0,-2000000.0,305000000.0,1124000000.0,1328000000.0,,1639000000.0,-311000000.0,-19000000.0,-330000000.0,2452000000.0,308000000.0,309000000.0,309000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2014.0,Q3TTM,2013-01-01,2013-12-31,,21000000.0,-0.11,-0.11,-0.14,,36000000.0,723000000.0,-36000000.0,-36000000.0,-36000000.0,1433000000.0,3661000000.0,-23000000.0,20000000.0,-56000000.0,1123000000.0,-2000000.0,401000000.0,1433000000.0,2228000000.0,25000000.0,2230000000.0,-2000000.0,2000000.0,,3661000000.0,308000000.0,309000000.0,309000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2014.0,Q3,2013-10-01,2013-12-31,2015-02-04 16:32:58+00:00,4000000.0,-1.0,-1.0,-1.0,,10000000.0,214000000.0,-308000000.0,-308000000.0,-308000000.0,517000000.0,808000000.0,-6000000.0,,0.0,275000000.0,-1000000.0,91000000.0,517000000.0,291000000.0,,583000000.0,-292000000.0,-6000000.0,-298000000.0,808000000.0,308000000.0,309000000.0,309000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2014.0,Q2YTD,2013-04-01,2013-09-30,,8000000.0,-0.16,-0.16,-0.18,,19000000.0,311000000.0,-51000000.0,-51000000.0,-51000000.0,607000000.0,1644000000.0,-13000000.0,,-37000000.0,561000000.0,-1000000.0,214000000.0,607000000.0,1037000000.0,,1056000000.0,-19000000.0,-13000000.0,-32000000.0,1644000000.0,306700000.0,308000000.0,308000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2014.0,Q2TTM,2012-10-01,2013-09-30,,24000000.0,0.74,0.74,0.71,,38000000.0,729000000.0,227000000.0,227000000.0,227000000.0,1345000000.0,3775000000.0,-25000000.0,20000000.0,-101000000.0,1126000000.0,1000000.0,380000000.0,1345000000.0,2430000000.0,39000000.0,2179000000.0,251000000.0,14000000.0,265000000.0,3775000000.0,306700000.0,308000000.0,308000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2014.0,Q2,2013-07-01,2013-09-30,2014-11-04 16:44:43+00:00,4000000.0,-0.89,-0.89,-0.89,,13000000.0,164000000.0,-273000000.0,-273000000.0,-273000000.0,413000000.0,695000000.0,-8000000.0,,-44000000.0,283000000.0,-2000000.0,129000000.0,413000000.0,282000000.0,,534000000.0,-252000000.0,-8000000.0,-260000000.0,695000000.0,306700000.0,308000000.0,308000000.0
Electronic Arts Inc,EA,549300O7A67PUEYKDL45,712515,2014.0,Q1TTM,2012-07-01,2013-06-30,,27000000.0,0.42,0.42,0.39,,38000000.0,784000000.0,119000000.0,119000000.0,119000000.0,1377000000.0,3791000000.0,-21000000.0,20000000.0,-57000000.0,1149000000.0,1000000.0,351000000.0,1377000000.0,2414000000.0,39000000.0,2275000000.0,139000000.0,18000000.0,157000000.0,3791000000.0,304100000.0,304000000.0,312000000.0
