company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2009.0,Q3,2009-07-01,2009-09-30,,,,,,53525000.0,63363000.0,29172000.0,3338000.0,76000000.0,-22365000.0,-161550000.0,145645000.0,-22365000.0,-161550000.0,145645000.0,-38270000.0,26885000.0,26885000.0,36063000.0,,-5686000.0,,-219227000.0,-101703000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-09 16:17:10+00:00,,,,,123620000.0,240087000.0,-78981000.0,7257000.0,864827000.0,356941000.0,-574840000.0,260789000.0,356941000.0,-574840000.0,260789000.0,42890000.0,-105537000.0,-105537000.0,321687000.0,,-3269000.0,,-811658000.0,-515143000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2009.0,Q2TTM,2008-07-01,2009-06-30,,,1435000.0,-58629000.0,-22997000.0,240840000.0,242742000.0,108039000.0,11519000.0,954993000.0,435398000.0,-1187427000.0,664979000.0,435398000.0,-1187427000.0,664979000.0,-87050000.0,95804000.0,95804000.0,218861000.0,-14139000.0,-408517000.0,,-1021652000.0,-516975000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2010.0,FY,2010-01-01,2010-12-31,2011-03-29 19:14:08+00:00,,17876000.0,,,434307000.0,2405270000.0,241861000.0,13065000.0,1114000000.0,-139753000.0,-354780000.0,855811000.0,-139753000.0,-354780000.0,855811000.0,361278000.0,285527000.0,285527000.0,-123760000.0,344524000.0,-2034120000.0,,-725930000.0,-1611342000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2010.0,Q4,2010-10-01,2010-12-31,,813894000.0,17876000.0,,,111624000.0,1332665000.0,8570000.0,4451000.0,-1115000000.0,-132885000.0,165373000.0,263036000.0,-132885000.0,165373000.0,263036000.0,295524000.0,3760000.0,3760000.0,121206000.0,351737000.0,-1948865000.0,24513000.0,-32321000.0,601414000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-08 17:12:40+00:00,-813894000.0,,,,322683000.0,1072605000.0,233291000.0,8614000.0,2229000000.0,-6868000.0,-520153000.0,592775000.0,-6868000.0,-520153000.0,592775000.0,65754000.0,281767000.0,281767000.0,-244966000.0,-7213000.0,-85255000.0,-24513000.0,-693609000.0,-2212756000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2010.0,Q3TTM,2009-10-01,2010-09-30,,-813894000.0,7215000.0,,,383861000.0,1285969000.0,222018000.0,11010000.0,2584000000.0,101193000.0,-753477000.0,716940000.0,101193000.0,-753477000.0,716940000.0,64656000.0,285263000.0,285263000.0,-181417000.0,-7213000.0,-187077000.0,-24513000.0,-1038475000.0,-2462091000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2010.0,Q3,2010-07-01,2010-09-30,,-12405000.0,,,,111602000.0,28639000.0,5176000.0,3074000.0,80000000.0,71926000.0,-261539000.0,208484000.0,71926000.0,-261539000.0,208484000.0,18871000.0,31234000.0,31234000.0,60472000.0,1000.0,-33757000.0,-12304000.0,-244016000.0,1155000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-08 16:50:41+00:00,-801489000.0,,,,211081000.0,1043966000.0,228115000.0,5540000.0,2149000000.0,-78794000.0,-258614000.0,384291000.0,-78794000.0,-258614000.0,384291000.0,46883000.0,250533000.0,250533000.0,-305438000.0,-7214000.0,-51498000.0,-12209000.0,-449593000.0,-2213911000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2010.0,Q2TTM,2009-07-01,2010-06-30,,-801489000.0,7215000.0,,,325784000.0,1320693000.0,246014000.0,11274000.0,2580000000.0,6902000.0,-653488000.0,654101000.0,6902000.0,-653488000.0,654101000.0,7515000.0,280914000.0,280914000.0,-205826000.0,-7214000.0,-159006000.0,-12209000.0,-1013686000.0,-2564949000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2010.0,Q2,2010-04-01,2010-06-30,,,,,,129209000.0,836344000.0,104645000.0,5540000.0,124000000.0,-818547000.0,505713000.0,271123000.0,-818547000.0,505713000.0,271123000.0,-41711000.0,150329000.0,150329000.0,-113060000.0,-7214000.0,25975000.0,-12209000.0,-356606000.0,-928664000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2010.0,Q1,2010-01-01,2010-03-31,2011-05-10 17:13:18+00:00,-801489000.0,,,,81872000.0,207622000.0,123470000.0,,2025000000.0,739753000.0,-764327000.0,113168000.0,739753000.0,-764327000.0,113168000.0,88594000.0,100204000.0,100204000.0,-192378000.0,,-77473000.0,,-92987000.0,-1285247000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2011.0,Q4,2011-10-01,2011-12-31,,-30000.0,3674000.0,,,110129000.0,21772000.0,3653000.0,-12348000.0,350000000.0,76314000.0,-447706000.0,365722000.0,76314000.0,-447706000.0,365722000.0,-5670000.0,52607000.0,52607000.0,195659000.0,,-29483000.0,,-439965000.0,-66111000.0,-195227000.0,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 17:04:36+00:00,-199263000.0,16954000.0,,,409196000.0,69370000.0,187369000.0,,1115000000.0,37968000.0,-1605958000.0,1204814000.0,37968000.0,-1605958000.0,1204814000.0,-363176000.0,573333000.0,573333000.0,17962000.0,,-92936000.0,,-1383129000.0,-881805000.0,-195227000.0,0.0,0.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2011.0,Q3TTM,2010-10-01,2011-09-30,,614661000.0,31156000.0,,,410691000.0,1380263000.0,192286000.0,16799000.0,-350000000.0,-171231000.0,-992879000.0,1102128000.0,-171231000.0,-992879000.0,1102128000.0,-61982000.0,524486000.0,524486000.0,-56491000.0,351737000.0,-2012318000.0,24513000.0,-975485000.0,-214280000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2011.0,Q3,2011-07-01,2011-09-30,,-199233000.0,13280000.0,,,101978000.0,47598000.0,131018000.0,3145000.0,235000000.0,112244000.0,-525412000.0,315739000.0,112244000.0,-525412000.0,315739000.0,-97429000.0,275670000.0,275670000.0,-206207000.0,13137000.0,-33365000.0,,-340412000.0,-139038000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-08 13:34:23+00:00,-199233000.0,13280000.0,,,299067000.0,47598000.0,183716000.0,12348000.0,765000000.0,-38346000.0,-1158252000.0,839092000.0,-38346000.0,-1158252000.0,839092000.0,-357506000.0,520726000.0,520726000.0,-177697000.0,,-63453000.0,,-943164000.0,-815694000.0,0.0,0.0,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2011.0,Q2YTD,2011-01-01,2011-06-30,2011-08-08 16:50:41+00:00,0.0,,,,197089000.0,0.0,52698000.0,9203000.0,530000000.0,-150590000.0,-632840000.0,523353000.0,-150590000.0,-632840000.0,523353000.0,-260077000.0,245056000.0,245056000.0,28510000.0,-13137000.0,-30088000.0,0.0,-602752000.0,-676656000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2011.0,Q2TTM,2010-07-01,2011-06-30,,801489000.0,17876000.0,,,420315000.0,1361304000.0,66444000.0,16728000.0,-505000000.0,-211549000.0,-729006000.0,994873000.0,-211549000.0,-729006000.0,994873000.0,54318000.0,280050000.0,280050000.0,210188000.0,338601000.0,-2012710000.0,12209000.0,-879089000.0,-74087000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2011.0,Q2,2011-04-01,2011-06-30,,,-5051000.0,,,103495000.0,-11989000.0,206991000.0,3950000.0,,-56789000.0,-347797000.0,398521000.0,-56789000.0,-347797000.0,398521000.0,-6065000.0,259246000.0,259246000.0,-166160000.0,,-4820000.0,,-330988000.0,-60739000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2011.0,Q1,2011-01-01,2011-03-31,2012-05-10 15:56:40+00:00,,5051000.0,,,93594000.0,11989000.0,-154293000.0,5253000.0,530000000.0,-93801000.0,-285043000.0,124832000.0,-93801000.0,-285043000.0,124832000.0,-254012000.0,-14190000.0,-14190000.0,194670000.0,-13137000.0,-25268000.0,,-271764000.0,-615917000.0,,0.0,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2011.0,Q1TTM,2010-04-01,2011-03-31,,801489000.0,22927000.0,,,446029000.0,2209637000.0,-35902000.0,18318000.0,-381000000.0,-973307000.0,124504000.0,867475000.0,-973307000.0,124504000.0,867475000.0,18672000.0,171133000.0,171133000.0,263288000.0,331387000.0,-1981915000.0,,-904707000.0,-942012000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2012.0,Q4,2012-10-01,2012-12-31,,,3674000.0,,,117419000.0,777000.0,107730000.0,,660000000.0,-171419000.0,-138869000.0,384765000.0,-171419000.0,-138869000.0,384765000.0,74477000.0,114661000.0,114661000.0,41281000.0,,-40815000.0,,-380500000.0,-596686000.0,-234733000.0,,281669000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 13:55:30+00:00,,14695000.0,,,507538000.0,34750000.0,286510000.0,,1870000000.0,45768000.0,-1376841000.0,1410891000.0,45768000.0,-1376841000.0,1410891000.0,79818000.0,525360000.0,525360000.0,76788000.0,,-141926000.0,0.0,-1634879000.0,-1572752000.0,-251480000.0,83545000.0,281669000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2012.0,Q3TTM,2011-10-01,2012-09-30,,-30000.0,14695000.0,,,500248000.0,55745000.0,182433000.0,-12348000.0,1560000000.0,293501000.0,-1685678000.0,1391848000.0,293501000.0,-1685678000.0,1391848000.0,-329000.0,463306000.0,463306000.0,231166000.0,,-130594000.0,,-1694344000.0,-1042177000.0,-211974000.0,83545000.0,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2012.0,Q3,2012-07-01,2012-09-30,,,3674000.0,,,136935000.0,1671000.0,-7064000.0,,675000000.0,91163000.0,-388748000.0,293506000.0,91163000.0,-388748000.0,293506000.0,-4079000.0,85367000.0,85367000.0,74594000.0,,-44837000.0,,-345582000.0,-567090000.0,-16747000.0,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-07 15:58:50+00:00,,11021000.0,,,390119000.0,33973000.0,178780000.0,,1210000000.0,217187000.0,-1237972000.0,1026126000.0,217187000.0,-1237972000.0,1026126000.0,5341000.0,410699000.0,410699000.0,35507000.0,,-101111000.0,,-1254379000.0,-976066000.0,-16747000.0,83545000.0,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2012.0,Q2TTM,2011-07-01,2012-06-30,,-199263000.0,24301000.0,,,465291000.0,101672000.0,320515000.0,-9203000.0,1120000000.0,314582000.0,-1822342000.0,1414081000.0,314582000.0,-1822342000.0,1414081000.0,-93679000.0,653609000.0,653609000.0,-49635000.0,13137000.0,-119122000.0,,-1689174000.0,-614125000.0,-195227000.0,83545000.0,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2012.0,Q2,2012-04-01,2012-06-30,,,3673000.0,,,132289000.0,5730000.0,209277000.0,,325000000.0,70122000.0,-560341000.0,440966000.0,70122000.0,-560341000.0,440966000.0,-49253000.0,211865000.0,211865000.0,-116138000.0,,-25498000.0,,-540573000.0,-254878000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-06 17:17:03+00:00,,7347000.0,,,253184000.0,32302000.0,185844000.0,,535000000.0,126024000.0,-849224000.0,732620000.0,126024000.0,-849224000.0,732620000.0,9420000.0,325332000.0,325332000.0,-39087000.0,,-56274000.0,,-908797000.0,-408976000.0,0.0,83545000.0,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2012.0,Q1TTM,2011-04-01,2012-03-31,,-199263000.0,15577000.0,,,436497000.0,83953000.0,318229000.0,-5253000.0,795000000.0,187671000.0,-1609798000.0,1371636000.0,187671000.0,-1609798000.0,1371636000.0,-50491000.0,700990000.0,700990000.0,-99657000.0,13137000.0,-98444000.0,,-1479589000.0,-419986000.0,-195227000.0,83545000.0,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2012.0,Q1,2012-01-01,2012-03-31,2013-05-10 12:06:59+00:00,,3674000.0,,,120895000.0,26572000.0,-23433000.0,,210000000.0,55902000.0,-288883000.0,291654000.0,55902000.0,-288883000.0,291654000.0,58673000.0,113467000.0,113467000.0,77051000.0,,-30776000.0,,-368224000.0,-154098000.0,0.0,83545000.0,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2013.0,FY,2013-01-01,2013-12-31,2014-02-28 17:04:36+00:00,0.0,14023000.0,,,509943000.0,8037000.0,311934000.0,,2390000000.0,-172210000.0,-1275309000.0,1361195000.0,-172210000.0,-1275309000.0,1361195000.0,-86324000.0,409597000.0,409597000.0,116360000.0,-36475000.0,-123609000.0,,-1159737000.0,-2243777000.0,-281958000.0,0.0,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2013.0,Q4,2013-10-01,2013-12-31,,,3442000.0,,,144543000.0,1725000.0,106462000.0,,410000000.0,-39741000.0,-323606000.0,348986000.0,-39741000.0,-323606000.0,348986000.0,-14361000.0,89992000.0,89992000.0,5209000.0,-36475000.0,-20198000.0,,-305133000.0,-346505000.0,-66761000.0,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2013.0,Q3TTM,2012-10-01,2013-09-30,,,14255000.0,,,482819000.0,7089000.0,313202000.0,,2640000000.0,-303888000.0,-1090572000.0,1396974000.0,-303888000.0,-1090572000.0,1396974000.0,2514000.0,434266000.0,434266000.0,152432000.0,,-144226000.0,,-1235104000.0,-2493958000.0,-449930000.0,,281669000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2013.0,Q3,2013-07-01,2013-09-30,,,3442000.0,,,125595000.0,816000.0,-4930000.0,,250000000.0,-68652000.0,-286130000.0,305465000.0,-68652000.0,-286130000.0,305465000.0,-49317000.0,102054000.0,102054000.0,79304000.0,,-38810000.0,,-248136000.0,-203878000.0,-114774000.0,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-07 14:52:18+00:00,,10581000.0,,,365400000.0,6312000.0,205472000.0,,1980000000.0,-132469000.0,-951703000.0,1012209000.0,-132469000.0,-951703000.0,1012209000.0,-71963000.0,319605000.0,319605000.0,111151000.0,,-103411000.0,0.0,-854604000.0,-1897272000.0,-215197000.0,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2013.0,Q2TTM,2012-07-01,2013-06-30,,,14487000.0,,,494159000.0,7944000.0,311068000.0,,3065000000.0,-144073000.0,-1193190000.0,1385015000.0,-144073000.0,-1193190000.0,1385015000.0,47752000.0,417579000.0,417579000.0,147722000.0,,-150253000.0,,-1332550000.0,-2857170000.0,-351903000.0,,281669000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2013.0,Q2,2013-04-01,2013-06-30,,,3403000.0,,,126907000.0,4833000.0,213127000.0,,135000000.0,-79045000.0,-344927000.0,437568000.0,-79045000.0,-344927000.0,437568000.0,13596000.0,129980000.0,129980000.0,-35849000.0,,-35593000.0,,-314167000.0,-195024000.0,-19021000.0,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-07 12:30:29+00:00,,7139000.0,,,239805000.0,5496000.0,210402000.0,,1730000000.0,-63817000.0,-665573000.0,706744000.0,-63817000.0,-665573000.0,706744000.0,-22646000.0,217551000.0,217551000.0,31847000.0,,-64601000.0,0.0,-606468000.0,-1693394000.0,-100423000.0,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2013.0,Q1TTM,2012-04-01,2013-03-31,,,14757000.0,,,499541000.0,8841000.0,307218000.0,,3255000000.0,5094000.0,-1408604000.0,1388413000.0,5094000.0,-1408604000.0,1388413000.0,-15097000.0,499464000.0,499464000.0,67433000.0,,-140158000.0,,-1558956000.0,-2917024000.0,-332882000.0,,281669000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2013.0,Q1,2013-01-01,2013-03-31,2014-05-12 14:47:01+00:00,,3736000.0,,,112898000.0,663000.0,-2725000.0,,1595000000.0,15228000.0,-320646000.0,269176000.0,15228000.0,-320646000.0,269176000.0,-36242000.0,87571000.0,87571000.0,67696000.0,,-29008000.0,0.0,-292301000.0,-1498370000.0,-81402000.0,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2014.0,FY,2014-01-01,2014-12-31,2017-03-01 13:53:04+00:00,-8773000.0,13476000.0,,,592972000.0,3453000.0,383988000.0,,3928771000.0,-135104000.0,-1076755000.0,1222825000.0,-135104000.0,-1076755000.0,1222825000.0,10966000.0,635491000.0,635491000.0,-403102000.0,,-49241000.0,-87044000.0,-1022194000.0,-3765475000.0,-211356000.0,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2014.0,Q4,2014-10-01,2014-12-31,,-7089000.0,3043000.0,,,157118000.0,442000.0,248931000.0,,781771000.0,-46179000.0,-287832000.0,337728000.0,-46179000.0,-287832000.0,337728000.0,3717000.0,363633000.0,363633000.0,-434997000.0,,-11777000.0,-21803000.0,-269408000.0,-806147000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2014.0,Q3TTM,2013-10-01,2014-09-30,,-1684000.0,13875000.0,,,580397000.0,4736000.0,241519000.0,,3557000000.0,-128666000.0,-1112529000.0,1234083000.0,-128666000.0,-1112529000.0,1234083000.0,-7112000.0,361850000.0,361850000.0,37104000.0,-36475000.0,-57662000.0,-65241000.0,-1057919000.0,-3305833000.0,-278117000.0,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-06 16:56:27+00:00,-1684000.0,10433000.0,,,435854000.0,3011000.0,135057000.0,,3147000000.0,-88925000.0,-788923000.0,885097000.0,-88925000.0,-788923000.0,885097000.0,7249000.0,271858000.0,271858000.0,31895000.0,,-37464000.0,-65241000.0,-752786000.0,-2959328000.0,-211356000.0,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2014.0,Q3,2014-07-01,2014-09-30,,-1684000.0,3455000.0,,,146560000.0,1275000.0,191556000.0,,477000000.0,-60981000.0,-272021000.0,340392000.0,-60981000.0,-272021000.0,340392000.0,7390000.0,268748000.0,268748000.0,-269927000.0,,-8540000.0,-21780000.0,-263072000.0,-516201000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2014.0,Q2TTM,2013-07-01,2014-06-30,,,13862000.0,,,559432000.0,4277000.0,45033000.0,,3330000000.0,-136337000.0,-1126638000.0,1199156000.0,-136337000.0,-1126638000.0,1199156000.0,-63819000.0,195156000.0,195156000.0,386335000.0,-36475000.0,-87932000.0,-43461000.0,-1042983000.0,-2993510000.0,-392891000.0,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-06 17:19:17+00:00,0.0,6978000.0,,,289294000.0,1736000.0,-56499000.0,,2670000000.0,-27944000.0,-516902000.0,544705000.0,-27944000.0,-516902000.0,544705000.0,-141000.0,3110000.0,3110000.0,301822000.0,,-28924000.0,-43461000.0,-489714000.0,-2443127000.0,-211356000.0,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2014.0,Q2,2014-04-01,2014-06-30,,,3458000.0,,,148164000.0,1736000.0,-12848000.0,,1595000000.0,-45545000.0,-280148000.0,329847000.0,-45545000.0,-280148000.0,329847000.0,4154000.0,-55200000.0,-55200000.0,246273000.0,,-14649000.0,-21734000.0,-267235000.0,-1618811000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2014.0,Q1TTM,2013-04-01,2014-03-31,,,13807000.0,,,538175000.0,7374000.0,271008000.0,,1870000000.0,-169837000.0,-1191417000.0,1306877000.0,-169837000.0,-1191417000.0,1306877000.0,-54377000.0,380336000.0,380336000.0,104213000.0,-36475000.0,-108876000.0,-21727000.0,-1089915000.0,-1569723000.0,-411912000.0,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2014.0,Q1,2014-01-01,2014-03-31,2015-05-06 17:21:23+00:00,,3520000.0,,,141130000.0,,-43651000.0,,1075000000.0,17601000.0,-236754000.0,214858000.0,17601000.0,-236754000.0,214858000.0,-4295000.0,58310000.0,58310000.0,55549000.0,,-14275000.0,-21727000.0,-222479000.0,-824316000.0,-211356000.0,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 16:18:52+00:00,-21876000.0,9121000.0,,,531660000.0,563000.0,-2183790000.0,,1642000000.0,-334460000.0,-550185000.0,864304000.0,-334460000.0,-550185000.0,864304000.0,-20341000.0,-4385448000.0,-4385448000.0,6891071000.0,,-20746000.0,-65426000.0,-508126000.0,-1911034000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2015.0,Q4,2015-10-01,2015-12-31,,-705000.0,,,,,236000.0,,,336000000.0,-51662000.0,-122645000.0,164907000.0,-51662000.0,-122645000.0,164907000.0,-9400000.0,0.0,,,,-4765000.0,-4000.0,-117411000.0,-387658000.0,,,
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-07 17:30:38+00:00,-21171000.0,6810000.0,,,419304000.0,327000.0,-1422753000.0,,1306000000.0,-282798000.0,-427540000.0,699397000.0,-282798000.0,-427540000.0,699397000.0,-10941000.0,-3500371000.0,-3500371000.0,5196407000.0,,-15981000.0,-65422000.0,-390715000.0,-1523376000.0,,,
