company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,otherincome,otheroperatingexpenses,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
TransDigm Group Inc,TDG,,1260221,2012.0,Q2TTM,2011-04-03,2012-03-31,,46140000.0,4.97,4.97,,4.97,134580000.0,296056000.0,269556000.0,765000.0,298866000.0,,620080000.0,1430572000.0,25735000.0,-2810000.0,,-70730000.0,160215000.0,620080000.0,810492000.0,270731000.0,135625000.0,674867000.0,-270731000.0,404136000.0,1430572000.0,53882000.0,108000000.0,108000000.0
TransDigm Group Inc,TDG,,1260221,2012.0,Q1,2011-10-01,2011-12-31,2013-02-05 10:20:06+00:00,12439000.0,1.15,1.15,0.0,1.15,31100000.0,65105000.0,65105000.0,,65105000.0,,152918000.0,352473000.0,,,,,41850000.0,152918000.0,199555000.0,49061000.0,54289000.0,145266000.0,-49061000.0,96205000.0,352473000.0,53882000.0,56600000.0,56600000.0
TransDigm Group Inc,TDG,,1260221,2012.0,Q1TTM,2011-01-02,2011-12-31,,48363000.0,4.51,4.51,,4.51,111950000.0,244586000.0,224677000.0,19909000.0,247396000.0,,585440000.0,1318448000.0,,-2810000.0,,-70730000.0,144531000.0,585440000.0,733008000.0,274217000.0,122164000.0,610844000.0,-274217000.0,336627000.0,1318448000.0,53882000.0,56600000.0,56600000.0
TransDigm Group Inc,TDG,,1260221,2013.0,FY,2012-10-01,2013-09-30,2015-11-13 13:26:56+00:00,45639000.0,2.39,2.39,34.85,2.39,145700000.0,302789000.0,302789000.0,,131546000.0,,874838000.0,1924400000.0,,171243000.0,,,254468000.0,874838000.0,1049562000.0,300966000.0,300107000.0,749455000.0,-300966000.0,448489000.0,1924400000.0,55080000.0,55000000.0,55000000.0
TransDigm Group Inc,TDG,,1260221,2013.0,Q4,2013-06-30,2013-09-30,,15875000.0,-0.23,-0.23,22.0,-0.23,40500000.0,16090000.0,84027000.0,,-155153000.0,,257018000.0,539737000.0,-67937000.0,171243000.0,,,61071000.0,257018000.0,282719000.0,81246000.0,76946000.0,205773000.0,-81246000.0,124527000.0,539737000.0,55080000.0,55000000.0,55000000.0
TransDigm Group Inc,TDG,,1260221,2013.0,Q3YTD,2012-10-01,2013-06-29,,29764000.0,2.62,2.62,12.85,2.62,105200000.0,286699000.0,218762000.0,,286699000.0,,617820000.0,1384663000.0,67937000.0,,,,193397000.0,617820000.0,766843000.0,219720000.0,223161000.0,543682000.0,-219720000.0,323962000.0,1384663000.0,54506000.0,108000000.0,108000000.0
TransDigm Group Inc,TDG,,1260221,2013.0,Q3TTM,2012-07-01,2013-06-29,,40878000.0,4.25,4.25,12.85,4.25,153600000.0,293013000.0,306628000.0,,289714000.0,,823606000.0,1847269000.0,-13615000.0,3299000.0,,,247685000.0,823606000.0,1023663000.0,274872000.0,288563000.0,735100000.0,-274872000.0,460228000.0,1847269000.0,54506000.0,108000000.0,108000000.0
TransDigm Group Inc,TDG,,1260221,2013.0,Q3,2013-03-31,2013-06-29,2014-08-06 13:21:13+00:00,9489000.0,0.71,0.71,,0.71,37600000.0,76655000.0,76655000.0,,76655000.0,,219650000.0,488636000.0,,,,,82773000.0,219650000.0,268986000.0,62469000.0,92262000.0,176724000.0,-62469000.0,114255000.0,488636000.0,54506000.0,108000000.0,108000000.0
TransDigm Group Inc,TDG,,1260221,2013.0,Q2,2012-12-30,2013-03-30,2013-05-08 13:21:02+00:00,9735000.0,1.25,1.25,0.0,1.25,31800000.0,135874000.0,67937000.0,,135874000.0,,206299000.0,465609000.0,67937000.0,,,,55463000.0,206299000.0,259310000.0,94375000.0,65198000.0,194112000.0,-94375000.0,99737000.0,465609000.0,54453000.0,108700000.0,108700000.0
TransDigm Group Inc,TDG,,1260221,2013.0,Q2YTD,2012-10-01,2013-03-30,,20275000.0,1.91,1.91,12.85,1.91,67600000.0,210044000.0,142107000.0,,210044000.0,,398170000.0,896027000.0,67937000.0,,,,110624000.0,398170000.0,497857000.0,157251000.0,130899000.0,366958000.0,-157251000.0,209707000.0,896027000.0,54453000.0,108700000.0,108700000.0
TransDigm Group Inc,TDG,,1260221,2013.0,Q2TTM,2012-04-01,2013-03-30,,42730000.0,5.22,5.22,12.85,5.22,156025000.0,306804000.0,320419000.0,,303505000.0,,812314000.0,1820293000.0,-13615000.0,3299000.0,,,221009000.0,812314000.0,1007979000.0,267796000.0,263739000.0,744240000.0,-267796000.0,476444000.0,1820293000.0,54453000.0,108700000.0,108700000.0
TransDigm Group Inc,TDG,,1260221,2013.0,Q1,2012-10-01,2012-12-29,2013-02-05 10:20:06+00:00,10540000.0,0.66,0.66,12.85,0.66,35800000.0,74170000.0,74170000.0,,74170000.0,,191871000.0,430418000.0,,,,,55161000.0,191871000.0,238547000.0,62876000.0,65701000.0,172846000.0,-62876000.0,109970000.0,430418000.0,54453000.0,112400000.0,112400000.0
TransDigm Group Inc,TDG,,1260221,2013.0,Q1TTM,2012-01-01,2012-12-29,,42334000.0,5.48,5.48,12.85,5.48,167600000.0,334034000.0,334034000.0,,330735000.0,,793444000.0,1778153000.0,,3299000.0,,,215020000.0,793444000.0,984709000.0,225721000.0,257354000.0,727355000.0,-225721000.0,501634000.0,1778153000.0,54453000.0,112400000.0,112400000.0
TransDigm Group Inc,TDG,,1260221,2014.0,FY,2013-10-01,2014-09-30,2016-11-15 12:40:25+00:00,63608000.0,3.16,3.16,25.0,3.16,141600000.0,306910000.0,306910000.0,,180284000.0,,1105032000.0,2372906000.0,,126626000.0,,,276446000.0,1105032000.0,1267874000.0,479310000.0,340054000.0,927820000.0,-479310000.0,448510000.0,2372906000.0,56993000.0,57100000.0,57100000.0
TransDigm Group Inc,TDG,,1260221,2014.0,Q4,2014-06-29,2014-09-30,,13223000.0,1.89,1.89,,1.89,47400000.0,114255000.0,114255000.0,,104018000.0,,293613000.0,642241000.0,,10237000.0,,,76685000.0,293613000.0,348628000.0,97065000.0,89908000.0,258720000.0,-97065000.0,161655000.0,642241000.0,56993000.0,57100000.0,57100000.0
TransDigm Group Inc,TDG,,1260221,2014.0,Q3,2014-03-30,2014-06-28,2015-08-05 11:49:12+00:00,16402000.0,-1.66,-1.66,25.0,-1.66,4700000.0,16177000.0,16177000.0,,-94726000.0,,283054000.0,610582000.0,,110903000.0,,,71146000.0,283054000.0,327528000.0,219103000.0,87548000.0,239980000.0,-219103000.0,20877000.0,610582000.0,57170000.0,57100000.0,57100000.0
TransDigm Group Inc,TDG,,1260221,2014.0,Q3YTD,2013-10-01,2014-06-28,,50385000.0,1.27,1.27,25.0,1.27,94200000.0,192655000.0,192655000.0,,76266000.0,,811419000.0,1730665000.0,,116389000.0,,,199761000.0,811419000.0,919246000.0,382245000.0,250146000.0,669100000.0,-382245000.0,286855000.0,1730665000.0,57170000.0,57100000.0,57100000.0
TransDigm Group Inc,TDG,,1260221,2014.0,Q3TTM,2013-06-30,2014-06-28,,66260000.0,1.04,1.04,47.0,1.04,134700000.0,208745000.0,276682000.0,,-78887000.0,,1068437000.0,2270402000.0,-67937000.0,287632000.0,,,260832000.0,1068437000.0,1201965000.0,463491000.0,327092000.0,874873000.0,-463491000.0,411382000.0,2270402000.0,57170000.0,57100000.0,57100000.0
TransDigm Group Inc,TDG,,1260221,2014.0,Q2,2013-12-20,2014-03-29,2015-05-05 17:09:36+00:00,17600000.0,1.49,1.49,0.0,1.49,45850000.0,90355000.0,90355000.0,,84869000.0,,283179000.0,590761000.0,,5486000.0,,,71488000.0,283179000.0,307582000.0,82289000.0,89088000.0,218494000.0,-82289000.0,136205000.0,590761000.0,57068000.0,57000000.0,57000000.0
TransDigm Group Inc,TDG,,1260221,2014.0,Q2YTD,2013-10-01,2014-03-29,,33983000.0,2.93,2.93,,2.93,89500000.0,176478000.0,176478000.0,,170992000.0,,528365000.0,1120083000.0,,5486000.0,,,128615000.0,528365000.0,591718000.0,163142000.0,162598000.0,429120000.0,-163142000.0,265978000.0,1120083000.0,57068000.0,57000000.0,57000000.0
TransDigm Group Inc,TDG,,1260221,2014.0,Q2TTM,2013-03-31,2014-03-29,,59347000.0,3.41,3.41,22.0,3.41,167600000.0,269223000.0,337160000.0,,92494000.0,,1005033000.0,2148456000.0,-67937000.0,176729000.0,,,272459000.0,1005033000.0,1143423000.0,306857000.0,331806000.0,811617000.0,-306857000.0,504760000.0,2148456000.0,57068000.0,57000000.0,57000000.0
TransDigm Group Inc,TDG,,1260221,2014.0,Q1TTM,2012-12-30,2013-12-28,,51482000.0,3.17,3.17,22.0,3.17,153550000.0,314742000.0,314742000.0,,143499000.0,,928153000.0,2023304000.0,,171243000.0,,,256434000.0,928153000.0,1095151000.0,318943000.0,307916000.0,787235000.0,-318943000.0,468292000.0,2023304000.0,56991000.0,59800000.0,59800000.0
TransDigm Group Inc,TDG,,1260221,2014.0,Q1,2013-10-01,2013-12-28,2015-01-30 09:15:29+00:00,16383000.0,1.44,1.44,,1.44,43650000.0,86123000.0,86123000.0,,86123000.0,,245186000.0,529322000.0,,,,,57127000.0,245186000.0,284136000.0,80853000.0,73510000.0,210626000.0,-80853000.0,129773000.0,529322000.0,56991000.0,59800000.0,59800000.0
TransDigm Group Inc,TDG,,1260221,2015.0,FY,2014-10-01,2015-09-30,2017-11-13 11:55:08+00:00,54219000.0,7.84,7.84,0.0,7.84,189612000.0,447212000.0,447212000.0,0.0,443847000.0,,1257270000.0,2707115000.0,,3365000.0,,,321624000.0,1257270000.0,1449845000.0,437178000.0,375843000.0,1074002000.0,-437178000.0,636824000.0,2707115000.0,56606000.0,56600000.0,56600000.0
TransDigm Group Inc,TDG,,1260221,2015.0,Q4,2015-06-28,2015-09-30,,16253000.0,2.5,2.5,,2.5,58008000.0,141673000.0,141673000.0,,141673000.0,,382192000.0,809792000.0,,,,,98270000.0,382192000.0,427600000.0,113396000.0,114523000.0,313077000.0,-113396000.0,199681000.0,809792000.0,56606000.0,56600000.0,56600000.0
TransDigm Group Inc,TDG,,1260221,2015.0,Q3,2015-03-29,2015-06-27,2016-08-10 13:02:01+00:00,13910000.0,1.75,1.75,,1.75,39629000.0,99112000.0,99112000.0,,99112000.0,,331940000.0,691395000.0,,,,,81849000.0,331940000.0,359455000.0,124955000.0,95759000.0,263696000.0,-124955000.0,138741000.0,691395000.0,56608000.0,56600000.0,56600000.0
TransDigm Group Inc,TDG,,1260221,2015.0,Q3YTD,2014-10-01,2015-06-27,,37966000.0,5.34,5.34,,5.34,131604000.0,305539000.0,305539000.0,,302174000.0,,875078000.0,1897323000.0,,3365000.0,,,223354000.0,875078000.0,1022245000.0,323782000.0,261320000.0,760925000.0,-323782000.0,437143000.0,1897323000.0,56608000.0,56600000.0,56600000.0
TransDigm Group Inc,TDG,,1260221,2015.0,Q3TTM,2014-06-29,2015-06-27,,51189000.0,7.23,7.23,,7.23,179004000.0,419794000.0,419794000.0,,406192000.0,,1168691000.0,2539564000.0,,13602000.0,,,300039000.0,1168691000.0,1370873000.0,420847000.0,351228000.0,1019645000.0,-420847000.0,598798000.0,2539564000.0,56608000.0,56600000.0,56600000.0
TransDigm Group Inc,TDG,,1260221,2015.0,Q2,2014-12-28,2015-03-28,2016-05-11 15:54:13+00:00,11030000.0,1.96,1.96,,1.96,45775000.0,110894000.0,110894000.0,,110894000.0,,277413000.0,619030000.0,,,,,74026000.0,277413000.0,341617000.0,99892000.0,85056000.0,256561000.0,-99892000.0,156669000.0,619030000.0,56604000.0,56600000.0,56600000.0
TransDigm Group Inc,TDG,,1260221,2015.0,Q2YTD,2014-10-01,2015-03-28,,24056000.0,3.59,3.59,,3.59,91975000.0,206427000.0,206427000.0,,203062000.0,,543138000.0,1205928000.0,,3365000.0,,,141505000.0,543138000.0,662790000.0,198827000.0,165561000.0,497229000.0,-198827000.0,298402000.0,1205928000.0,56604000.0,56600000.0,56600000.0
TransDigm Group Inc,TDG,,1260221,2015.0,Q2TTM,2014-03-30,2015-03-28,,53681000.0,3.82,3.82,25.0,3.82,144075000.0,336859000.0,336859000.0,,212354000.0,,1119805000.0,2458751000.0,,124505000.0,,,289336000.0,1119805000.0,1338946000.0,514995000.0,343017000.0,995929000.0,-514995000.0,480934000.0,2458751000.0,56604000.0,56600000.0,56600000.0
TransDigm Group Inc,TDG,,1260221,2015.0,Q1,2014-10-01,2014-12-27,2016-02-10 16:50:26+00:00,13026000.0,1.63,1.63,,1.63,46200000.0,95533000.0,95533000.0,,92168000.0,,265725000.0,586898000.0,,3365000.0,,,67479000.0,265725000.0,321173000.0,98935000.0,80505000.0,240668000.0,-98935000.0,141733000.0,586898000.0,56591000.0,56500000.0,56500000.0
TransDigm Group Inc,TDG,,1260221,2015.0,Q1TTM,2013-12-29,2014-12-27,,60251000.0,3.35,3.35,25.0,3.35,144150000.0,316320000.0,316320000.0,,186329000.0,,1125571000.0,2430482000.0,,129991000.0,,,286798000.0,1125571000.0,1304911000.0,497392000.0,347049000.0,957862000.0,-497392000.0,460470000.0,2430482000.0,56591000.0,56500000.0,56500000.0
TransDigm Group Inc,TDG,,1260221,2016.0,FY,2015-10-01,2016-09-30,2018-11-09 15:20:58+00:00,77445000.0,10.39,10.39,0.0,10.39,181702000.0,586414000.0,586414000.0,0.0,583414000.0,,1443348000.0,3171411000.0,,3000000.0,,,382858000.0,1443348000.0,1728063000.0,499644000.0,460303000.0,1267760000.0,-499644000.0,768116000.0,3171411000.0,56157000.0,56200000.0,56200000.0
TransDigm Group Inc,TDG,,1260221,2016.0,Q4,2016-07-03,2016-09-30,,23971000.0,2.76,2.76,,2.76,54427000.0,154668000.0,154668000.0,,154668000.0,,390903000.0,875223000.0,,,,,111347000.0,390903000.0,484320000.0,139907000.0,135318000.0,349002000.0,-139907000.0,209095000.0,875223000.0,56157000.0,56200000.0,56200000.0
TransDigm Group Inc,TDG,,1260221,2016.0,Q3,2016-04-03,2016-07-02,2017-08-08 16:39:45+00:00,18629000.0,2.88,2.88,0.0,2.88,33554000.0,160622000.0,160622000.0,,160622000.0,,354177000.0,797692000.0,,,,,94244000.0,354177000.0,443515000.0,136466000.0,112873000.0,330642000.0,-136466000.0,194176000.0,797692000.0,55832000.0,53076000.0,53076000.0
TransDigm Group Inc,TDG,,1260221,2016.0,Q3YTD,2015-10-01,2016-07-02,,53474000.0,7.63,7.63,,7.63,127275000.0,431746000.0,431746000.0,,428746000.0,,1052445000.0,2296188000.0,,3000000.0,,,271511000.0,1052445000.0,1243743000.0,359737000.0,324985000.0,918758000.0,-359737000.0,559021000.0,2296188000.0,55832000.0,53076000.0,53076000.0
TransDigm Group Inc,TDG,,1260221,2016.0,Q3TTM,2015-06-28,2016-07-02,,69727000.0,10.13,10.13,,10.13,185283000.0,573419000.0,573419000.0,,570419000.0,,1434637000.0,3105980000.0,,3000000.0,,,369781000.0,1434637000.0,1671343000.0,473133000.0,439508000.0,1231835000.0,-473133000.0,758702000.0,3105980000.0,55832000.0,53076000.0,53076000.0
TransDigm Group Inc,TDG,,1260221,2016.0,Q2,2016-01-03,2016-04-02,2017-05-10 14:49:04+00:00,18522000.0,2.52,2.52,0.0,2.52,59104000.0,141683000.0,141683000.0,,141683000.0,,371140000.0,796801000.0,,,,,95064000.0,371140000.0,425661000.0,111288000.0,113586000.0,312075000.0,-111288000.0,200787000.0,796801000.0,56134000.0,56200000.0,56200000.0
TransDigm Group Inc,TDG,,1260221,2016.0,Q2YTD,2015-10-01,2016-04-02,,34845000.0,4.75,4.75,,4.75,93721000.0,271124000.0,271124000.0,,268124000.0,,698268000.0,1498496000.0,,3000000.0,,,177267000.0,698268000.0,800228000.0,223271000.0,212112000.0,588116000.0,-223271000.0,364845000.0,1498496000.0,56134000.0,56200000.0,56200000.0
TransDigm Group Inc,TDG,,1260221,2016.0,Q2TTM,2015-03-29,2016-04-02,,65008000.0,9.0,9.0,,9.0,191358000.0,511909000.0,511909000.0,,508909000.0,,1412400000.0,2999683000.0,,3000000.0,,,357386000.0,1412400000.0,1587283000.0,461622000.0,422394000.0,1164889000.0,-461622000.0,703267000.0,2999683000.0,56134000.0,56200000.0,56200000.0
