company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
TransDigm Group Inc,TDG,,1260221,2010.0,Q2,2010-01-02,2010-04-03,,-164000.0,5443000.0,27895000.0,38011000.0,3783000.0,,,-14659000.0,-404503000.0,4760000.0,-3601000.0,24234000.0,4760000.0,-3601000.0,24234000.0,25393000.0,38046000.0,38046000.0,,-8379000.0,409263000.0,,,-3437000.0,,,,
TransDigm Group Inc,TDG,,1260221,2010.0,Q1,2009-10-01,2010-01-02,2011-02-08 14:34:41+00:00,-95750000.0,6018000.0,150000.0,6799000.0,3476000.0,,,12338000.0,404503000.0,11435000.0,-99243000.0,59597000.0,11435000.0,-99243000.0,59597000.0,-28211000.0,30758000.0,30758000.0,,7007000.0,11800000.0,,-404868000.0,-3493000.0,0.0,,,
TransDigm Group Inc,TDG,,1260221,2011.0,Q4,2011-07-03,2011-09-30,,-288364000.0,42979000.0,19054000.0,16169000.0,5417000.0,,-476000.0,33839000.0,-133000.0,4234000.0,-294169000.0,117343000.0,4234000.0,-294169000.0,117343000.0,-173068000.0,67395000.0,30659000.0,36736000.0,4449000.0,15992000.0,,,-5805000.0,-11625000.0,,,
TransDigm Group Inc,TDG,,1260221,2011.0,FY,2010-10-01,2011-09-30,2013-11-15 11:30:17+00:00,-1650363000.0,50210000.0,88367000.0,155849000.0,20092000.0,271361000.0,192000.0,-23758000.0,3082232000.0,1278521000.0,-1397028000.0,260386000.0,1278521000.0,-1397028000.0,260386000.0,142071000.0,172134000.0,152225000.0,19909000.0,61617000.0,32619000.0,,-2811000.0,-18026000.0,-1833519000.0,,,
TransDigm Group Inc,TDG,,1260221,2011.0,Q3TTM,2010-07-04,2011-07-02,,-1432642000.0,12716000.0,92688000.0,185608000.0,18729000.0,271361000.0,668000.0,-76009000.0,3082365000.0,1278743000.0,-1173633000.0,185084000.0,1278743000.0,-1173633000.0,185084000.0,290862000.0,155374000.0,172201000.0,-16827000.0,57447000.0,21083000.0,,-2811000.0,-15237000.0,-1821894000.0,,,2885000.0
TransDigm Group Inc,TDG,,1260221,2011.0,Q3,2011-04-03,2011-07-02,,203000.0,-14000000.0,44747000.0,78353000.0,4794000.0,31361000.0,668000.0,-63372000.0,0.0,,27729000.0,13892000.0,1625000.0,27729000.0,13892000.0,43914000.0,56280000.0,73107000.0,-16827000.0,13363000.0,0.0,,0.0,-3835000.0,,,,
TransDigm Group Inc,TDG,,1260221,2011.0,Q2YTD,2010-10-01,2011-04-02,2011-05-11 09:44:53+00:00,-1362202000.0,21231000.0,24566000.0,61327000.0,9881000.0,240000000.0,,5775000.0,3082582000.0,1276537000.0,-1130588000.0,129151000.0,1272662000.0,-1130588000.0,129151000.0,271225000.0,48459000.0,48459000.0,,43805000.0,18659000.0,,-2810000.0,-8386000.0,-1821894000.0,,,
TransDigm Group Inc,TDG,,1260221,2011.0,Q2TTM,2010-04-04,2011-04-02,,-1432845000.0,32427000.0,69019000.0,114230000.0,17708000.0,240000000.0,,14967000.0,3486830000.0,1283542000.0,-1204303000.0,242624000.0,1279667000.0,-1204303000.0,242624000.0,317988000.0,143100000.0,143100000.0,,34422000.0,-378584000.0,,-2810000.0,-14343000.0,-1821894000.0,,,2885000.0
TransDigm Group Inc,TDG,,1260221,2011.0,Q2,2011-01-02,2011-04-02,,-1000.0,14734000.0,24556000.0,26686000.0,5467000.0,240000000.0,,10544000.0,0.0,,234600000.0,67003000.0,-30574000.0,234600000.0,67003000.0,271029000.0,55806000.0,55806000.0,,-19548000.0,0.0,,,-5399000.0,0.0,,,
TransDigm Group Inc,TDG,,1260221,2011.0,Q1,2010-10-01,2011-01-01,2011-02-08 14:34:41+00:00,-1362201000.0,6497000.0,10000.0,34641000.0,4414000.0,,,-4769000.0,3088172000.0,1303236000.0,-1365188000.0,62148000.0,1303236000.0,-1365188000.0,62148000.0,196000.0,-7347000.0,-7347000.0,,63353000.0,7143000.0,,-2810000.0,-2987000.0,-1789269000.0,,,
TransDigm Group Inc,TDG,,1260221,2011.0,Q1TTM,2010-01-03,2011-01-01,,-1433008000.0,23136000.0,72358000.0,125555000.0,16024000.0,,,-10236000.0,3087917000.0,1315001000.0,-1442504000.0,199855000.0,1315001000.0,-1442504000.0,199855000.0,72352000.0,125340000.0,125340000.0,,45591000.0,19163000.0,,-2810000.0,-12381000.0,-1789269000.0,,,2885000.0
TransDigm Group Inc,TDG,,1260221,2012.0,FY,2011-10-01,2012-09-30,2014-11-14 14:14:19+00:00,-868696000.0,57079000.0,103938000.0,197787000.0,23692000.0,17650000.0,-438000.0,36549000.0,0.0,527186000.0,-876292000.0,413885000.0,527186000.0,-876292000.0,413885000.0,64341000.0,324969000.0,324969000.0,,-28404000.0,550581000.0,,-3299000.0,-25246000.0,-19250000.0,-846000.0,0.0,0.0
TransDigm Group Inc,TDG,,1260221,2012.0,Q4,2012-07-01,2012-09-30,,-34725000.0,47936000.0,25780000.0,20979000.0,6305000.0,17650000.0,185000.0,49480000.0,-484316000.0,7671000.0,-26112000.0,156062000.0,7671000.0,-26112000.0,156062000.0,137806000.0,87866000.0,87866000.0,,-35525000.0,511237000.0,,,-9037000.0,-19250000.0,,,
TransDigm Group Inc,TDG,,1260221,2012.0,Q3YTD,2011-10-01,2012-06-30,2012-08-08 14:49:57+00:00,-833971000.0,9143000.0,78158000.0,176808000.0,17387000.0,0.0,-623000.0,-12931000.0,484316000.0,519515000.0,-850180000.0,257823000.0,519515000.0,-850180000.0,257823000.0,-73465000.0,237103000.0,237103000.0,0.0,7121000.0,39344000.0,,-3299000.0,-16209000.0,0.0,-846000.0,,
TransDigm Group Inc,TDG,,1260221,2012.0,Q3TTM,2011-07-03,2012-06-30,,-1122335000.0,52122000.0,97212000.0,192977000.0,22804000.0,,-1099000.0,20908000.0,484183000.0,523749000.0,-1144349000.0,375166000.0,523749000.0,-1144349000.0,375166000.0,-246533000.0,304498000.0,267762000.0,36736000.0,11570000.0,55336000.0,,-3299000.0,-22014000.0,-11625000.0,-846000.0,,
TransDigm Group Inc,TDG,,1260221,2012.0,Q3,2012-04-01,2012-06-30,,-459000.0,-18473000.0,20378000.0,82924000.0,6233000.0,,-465000.0,-8162000.0,484316000.0,16400000.0,-7559000.0,92861000.0,16400000.0,-7559000.0,92861000.0,101237000.0,90446000.0,90446000.0,,22817000.0,-476916000.0,,,-7100000.0,9000000.0,,,
TransDigm Group Inc,TDG,,1260221,2012.0,Q2YTD,2011-10-01,2012-03-31,2013-05-08 13:21:02+00:00,-833512000.0,27616000.0,57780000.0,93884000.0,11154000.0,,-158000.0,-4769000.0,0.0,503115000.0,-842621000.0,164962000.0,503115000.0,-842621000.0,164962000.0,-174702000.0,146657000.0,146657000.0,,-15696000.0,516260000.0,0.0,-3299000.0,-9109000.0,-9000000.0,-846000.0,0.0,
TransDigm Group Inc,TDG,,1260221,2012.0,Q2TTM,2011-04-03,2012-03-31,,-1121673000.0,56595000.0,121581000.0,188406000.0,21365000.0,31361000.0,34000.0,-34302000.0,0.0,,-1109061000.0,296197000.0,508974000.0,-1109061000.0,296197000.0,-303856000.0,270332000.0,250423000.0,19909000.0,2116000.0,0.0,,0.0,-18749000.0,0.0,0.0,,
TransDigm Group Inc,TDG,,1260221,2012.0,Q2,2012-01-01,2012-03-31,,-749700000.0,12532000.0,46387000.0,15946000.0,5840000.0,,237000.0,7238000.0,,498582000.0,-754106000.0,96868000.0,498582000.0,-754106000.0,96868000.0,-158419000.0,81552000.0,81552000.0,,-10294000.0,503707000.0,,,-4406000.0,-5125000.0,,,
TransDigm Group Inc,TDG,,1260221,2012.0,Q1,2011-10-01,2011-12-31,2013-02-05 10:20:06+00:00,-83812000.0,15084000.0,11393000.0,77938000.0,5314000.0,,-395000.0,-12007000.0,0.0,4533000.0,-88515000.0,68094000.0,4533000.0,-88515000.0,68094000.0,-16283000.0,65105000.0,65105000.0,,-5402000.0,12553000.0,0.0,-3299000.0,-4703000.0,-3875000.0,-846000.0,0.0,
TransDigm Group Inc,TDG,,1260221,2012.0,Q1TTM,2011-01-02,2011-12-31,,-371974000.0,58797000.0,99750000.0,199146000.0,20992000.0,271361000.0,-203000.0,-30996000.0,-5940000.0,-20182000.0,-120355000.0,266332000.0,-20182000.0,-120355000.0,266332000.0,125592000.0,244586000.0,224677000.0,19909000.0,-7138000.0,38029000.0,,-3300000.0,-19742000.0,-48125000.0,-846000.0,,
TransDigm Group Inc,TDG,,1260221,2013.0,FY,2012-10-01,2013-09-30,2013-11-15 11:30:17+00:00,-483257000.0,58141000.0,82292000.0,236769000.0,27307000.0,,258000.0,69004000.0,147360000.0,156195000.0,-502442000.0,470205000.0,156195000.0,-502442000.0,470205000.0,124216000.0,302789000.0,302789000.0,,12964000.0,4169310000.0,16350000.0,-1991350000.0,-35535000.0,-2169125000.0,,,
TransDigm Group Inc,TDG,,1260221,2013.0,Q2YTD,2012-10-01,2013-03-30,2013-05-08 13:21:02+00:00,-8501000.0,27332000.0,37124000.0,108390000.0,13407000.0,,-25000.0,9944000.0,2733127000.0,56419000.0,-14183000.0,197289000.0,56419000.0,-14183000.0,197289000.0,239500000.0,142107000.0,142107000.0,,4499000.0,200323000.0,134000.0,-702406000.0,-16316000.0,-2174625000.0,0.0,10500000.0,
TransDigm Group Inc,TDG,,1260221,2013.0,Q2TTM,2012-04-01,2013-03-30,,-43685000.0,56795000.0,83282000.0,212293000.0,25945000.0,17650000.0,-305000.0,51262000.0,2733127000.0,80490000.0,-47854000.0,446212000.0,80490000.0,-47854000.0,446212000.0,478543000.0,320419000.0,320419000.0,,-8209000.0,234644000.0,134000.0,-702406000.0,-32453000.0,-2184875000.0,,10500000.0,
TransDigm Group Inc,TDG,,1260221,2013.0,Q2,2012-12-30,2013-03-30,,-8501000.0,12952000.0,36229000.0,40618000.0,6539000.0,,-164000.0,-12310000.0,2043754000.0,37223000.0,-10640000.0,99174000.0,37223000.0,-10640000.0,99174000.0,125593000.0,67937000.0,67937000.0,,24056000.0,168094000.0,,,-7639000.0,-2174625000.0,,5500000.0,
TransDigm Group Inc,TDG,,1260221,2013.0,Q1,2012-10-01,2012-12-29,2013-02-05 10:20:06+00:00,0.0,14380000.0,895000.0,67772000.0,6868000.0,,139000.0,22254000.0,689373000.0,19196000.0,-3543000.0,98115000.0,19196000.0,-3543000.0,98115000.0,113907000.0,74170000.0,74170000.0,,-19557000.0,32229000.0,134000.0,-702406000.0,-8677000.0,0.0,0.0,5000000.0,
TransDigm Group Inc,TDG,,1260221,2013.0,Q1TTM,2012-01-01,2012-12-29,,-784884000.0,56375000.0,93440000.0,187621000.0,25246000.0,17650000.0,96000.0,70810000.0,689373000.0,541849000.0,-791320000.0,443906000.0,541849000.0,-791320000.0,443906000.0,194531000.0,334034000.0,334034000.0,,-42559000.0,570257000.0,134000.0,-702406000.0,-29220000.0,-15375000.0,,5000000.0,
TransDigm Group Inc,TDG,,1260221,2014.0,Q3YTD,2013-10-01,2014-06-28,2015-08-05 11:49:12+00:00,-311872000.0,60481000.0,86725000.0,231689000.0,23958000.0,,76000.0,-36619000.0,3334893000.0,135731000.0,-320942000.0,349529000.0,135731000.0,-320942000.0,349529000.0,164394000.0,192655000.0,192655000.0,,109054000.0,55130000.0,,-1445293000.0,-25450000.0,-1736597000.0,-72402000.0,,16380000.0
TransDigm Group Inc,TDG,,1260221,2014.0,Q3,2014-03-30,2014-06-28,,-856000.0,19961000.0,2287000.0,104527000.0,8328000.0,,-76000.0,-23648000.0,3334893000.0,133075000.0,-8597000.0,129041000.0,133075000.0,-8597000.0,129041000.0,253443000.0,16177000.0,16177000.0,,108223000.0,35010000.0,,-1435668000.0,-7741000.0,-1728758000.0,-72402000.0,,
TransDigm Group Inc,TDG,,1260221,2014.0,Q2YTD,2013-10-01,2014-03-29,2015-05-05 17:09:36+00:00,-311016000.0,40520000.0,84438000.0,127162000.0,15630000.0,,152000.0,-12971000.0,,2656000.0,-312345000.0,220488000.0,2656000.0,-312345000.0,220488000.0,-89049000.0,176478000.0,176478000.0,,831000.0,20120000.0,,-9625000.0,-17709000.0,-7839000.0,,,16380000.0
TransDigm Group Inc,TDG,,1260221,2014.0,Q2TTM,2013-03-31,2014-03-29,,-785772000.0,71329000.0,129606000.0,255541000.0,29530000.0,,435000.0,46089000.0,-2585767000.0,102432000.0,-800604000.0,493404000.0,102432000.0,-800604000.0,493404000.0,-204333000.0,337160000.0,337160000.0,,9296000.0,3989107000.0,16216000.0,-1298569000.0,-36928000.0,-2339000.0,,-10500000.0,16380000.0
TransDigm Group Inc,TDG,,1260221,2014.0,Q2,2013-12-20,2014-03-29,,-47124000.0,21000000.0,84132000.0,50037000.0,8226000.0,,-2000.0,-15092000.0,,344000.0,-40356000.0,104781000.0,344000.0,-40356000.0,104781000.0,64767000.0,90355000.0,90355000.0,,292000.0,13591000.0,,-5486000.0,-9612000.0,-7761000.0,,,16380000.0
TransDigm Group Inc,TDG,,1260221,2014.0,Q1TTM,2012-12-30,2013-12-28,,-747149000.0,63281000.0,81703000.0,246122000.0,27843000.0,,273000.0,48871000.0,-542013000.0,139311000.0,-770888000.0,487797000.0,139311000.0,-770888000.0,487797000.0,-143507000.0,314742000.0,314742000.0,,33060000.0,4143610000.0,16216000.0,-1293083000.0,-34955000.0,-2169203000.0,,-5000000.0,
TransDigm Group Inc,TDG,,1260221,2014.0,Q1,2013-10-01,2013-12-28,2015-01-30 09:15:29+00:00,-263892000.0,19520000.0,306000.0,77125000.0,7404000.0,,154000.0,2121000.0,,2312000.0,-271989000.0,115707000.0,2312000.0,-271989000.0,115707000.0,-153816000.0,86123000.0,86123000.0,,539000.0,6529000.0,,-4139000.0,-8097000.0,-78000.0,,,
TransDigm Group Inc,TDG,,1260221,2015.0,FY,2014-10-01,2015-09-30,2017-11-13 11:55:08+00:00,-1624278000.0,73521000.0,127363000.0,398939000.0,35939000.0,,-2251000.0,-23662000.0,1961257000.0,1054947000.0,-1679149000.0,520938000.0,1054947000.0,-1679149000.0,520938000.0,-105515000.0,447212000.0,447212000.0,,-12072000.0,123639000.0,,-3365000.0,-54871000.0,-1026584000.0,0.0,,
TransDigm Group Inc,TDG,,1260221,2015.0,Q4,2015-06-28,2015-09-30,,-330780000.0,19684000.0,-3372000.0,169312000.0,10020000.0,,-174000.0,-20780000.0,-76392000.0,-3302000.0,-345352000.0,147511000.0,-3302000.0,-345352000.0,147511000.0,-201317000.0,141673000.0,141673000.0,,-3086000.0,20077000.0,,,-14572000.0,53013000.0,,,
TransDigm Group Inc,TDG,,1260221,2015.0,Q3,2015-03-29,2015-06-27,,-570298000.0,21391000.0,44533000.0,67757000.0,9572000.0,,840000.0,44987000.0,1962399000.0,919078000.0,-587598000.0,190511000.0,919078000.0,-587598000.0,190511000.0,522831000.0,99112000.0,99112000.0,,15449000.0,26411000.0,,,-17300000.0,-1069732000.0,,,
TransDigm Group Inc,TDG,,1260221,2015.0,Q3YTD,2014-10-01,2015-06-27,2016-08-10 13:02:01+00:00,-1293498000.0,53837000.0,130735000.0,229627000.0,25919000.0,,-2077000.0,-2882000.0,2037649000.0,1058249000.0,-1333797000.0,373427000.0,1058249000.0,-1333797000.0,373427000.0,95802000.0,305539000.0,305539000.0,,-8986000.0,103562000.0,,-3365000.0,-40299000.0,-1079597000.0,0.0,,
TransDigm Group Inc,TDG,,1260221,2015.0,Q2YTD,2014-10-01,2015-03-28,2016-05-11 15:54:13+00:00,-723200000.0,32446000.0,86202000.0,161870000.0,16347000.0,,-2917000.0,-47869000.0,75250000.0,139171000.0,-746199000.0,182916000.0,139171000.0,-746199000.0,182916000.0,-427029000.0,206427000.0,206427000.0,,-24435000.0,77151000.0,,-3365000.0,-22999000.0,-9865000.0,0.0,,
TransDigm Group Inc,TDG,,1260221,2015.0,Q2,2014-12-28,2015-03-28,,-723200000.0,15090000.0,85258000.0,146563000.0,7922000.0,,-1928000.0,-118014000.0,75250000.0,126922000.0,-738061000.0,-6043000.0,126922000.0,-738061000.0,-6043000.0,-619110000.0,110894000.0,110894000.0,,-21935000.0,61496000.0,,,-14861000.0,-9824000.0,,,
TransDigm Group Inc,TDG,,1260221,2015.0,Q1,2014-10-01,2014-12-27,2016-02-10 16:50:26+00:00,,17356000.0,944000.0,15307000.0,8425000.0,,-989000.0,70145000.0,,12249000.0,-8138000.0,188959000.0,12249000.0,-8138000.0,188959000.0,192081000.0,95533000.0,95533000.0,,-2500000.0,15655000.0,,-3365000.0,-8138000.0,-41000.0,0.0,,
TransDigm Group Inc,TDG,,1260221,2016.0,FY,2015-10-01,2016-09-30,2018-11-09 15:20:58+00:00,-1399064000.0,94426000.0,183291000.0,448608000.0,43455000.0,,242000.0,-105097000.0,2651099000.0,1632467000.0,-1443046000.0,683298000.0,1632467000.0,-1443046000.0,683298000.0,872961000.0,586414000.0,586414000.0,,64100000.0,30112000.0,0.0,-3000000.0,-43982000.0,-837989000.0,-207755000.0,,
TransDigm Group Inc,TDG,,1260221,2016.0,Q4,2016-07-03,2016-09-30,,-256058000.0,28673000.0,38217000.0,153234000.0,12396000.0,,38000.0,-9242000.0,-1080000.0,-10828000.0,-270033000.0,201122000.0,-10828000.0,-270033000.0,201122000.0,-79701000.0,154668000.0,154668000.0,,14627000.0,4792000.0,,,-13975000.0,-14540000.0,,,
TransDigm Group Inc,TDG,,1260221,2016.0,Q3YTD,2015-10-01,2016-07-02,2017-08-08 16:39:45+00:00,-1143006000.0,65753000.0,145074000.0,295374000.0,31059000.0,,204000.0,-95855000.0,2652179000.0,1643295000.0,-1173013000.0,482176000.0,1643295000.0,-1173013000.0,482176000.0,952662000.0,431746000.0,431746000.0,,49473000.0,25320000.0,,-3000000.0,-30007000.0,-823449000.0,-207755000.0,,
TransDigm Group Inc,TDG,,1260221,2016.0,Q3TTM,2015-06-28,2016-07-02,,-1473786000.0,85437000.0,141702000.0,464686000.0,41079000.0,,30000.0,-116635000.0,2575787000.0,1639993000.0,-1518365000.0,629687000.0,1639993000.0,-1518365000.0,629687000.0,751345000.0,573419000.0,573419000.0,,46387000.0,45397000.0,,-3000000.0,-44579000.0,-770436000.0,-207755000.0,,
TransDigm Group Inc,TDG,,1260221,2016.0,Q3,2016-04-03,2016-07-02,,-998626000.0,22885000.0,68378000.0,80362000.0,10726000.0,,2064000.0,-25962000.0,2652179000.0,1863639000.0,-1006319000.0,195296000.0,1863639000.0,-1006319000.0,195296000.0,1054680000.0,160622000.0,160622000.0,,27025000.0,12936000.0,,,-7693000.0,-801476000.0,,,
TransDigm Group Inc,TDG,,1260221,2016.0,Q2YTD,2015-10-01,2016-04-02,2017-05-10 14:49:04+00:00,-144380000.0,42868000.0,76696000.0,215012000.0,20333000.0,,-1860000.0,-69893000.0,0.0,-220344000.0,-166694000.0,286880000.0,-220344000.0,-166694000.0,286880000.0,-102018000.0,271124000.0,271124000.0,,22448000.0,12384000.0,,-3000000.0,-22314000.0,-21973000.0,-207755000.0,,
TransDigm Group Inc,TDG,,1260221,2016.0,Q2TTM,2015-03-29,2016-04-02,,-1045458000.0,83943000.0,117857000.0,452081000.0,39925000.0,,-1194000.0,-45686000.0,1886007000.0,695432000.0,-1099644000.0,624902000.0,695432000.0,-1099644000.0,624902000.0,219496000.0,511909000.0,511909000.0,,34811000.0,58872000.0,,-3000000.0,-54186000.0,-1038692000.0,-207755000.0,,
TransDigm Group Inc,TDG,,1260221,2016.0,Q2,2016-01-03,2016-04-02,,-144380000.0,22535000.0,75812000.0,136279000.0,10633000.0,,-551000.0,-78407000.0,,-144414000.0,-156522000.0,108211000.0,-144414000.0,-156522000.0,108211000.0,-193276000.0,141683000.0,141683000.0,,11767000.0,3492000.0,,,-12142000.0,-10926000.0,-136980000.0,,
TransDigm Group Inc,TDG,,1260221,2016.0,Q1,2015-10-01,2016-01-02,2017-02-08 12:54:28+00:00,0.0,20333000.0,884000.0,78733000.0,9700000.0,,-1309000.0,8514000.0,,-75930000.0,-10172000.0,178669000.0,-75930000.0,-10172000.0,178669000.0,91258000.0,129441000.0,129441000.0,,10681000.0,8892000.0,,-3000000.0,-10172000.0,-11047000.0,-70775000.0,,
TransDigm Group Inc,TDG,,1260221,2016.0,Q1TTM,2014-12-28,2016-01-02,,-1624278000.0,76498000.0,127303000.0,462365000.0,37214000.0,,-2571000.0,-85293000.0,1961257000.0,966768000.0,-1681183000.0,510648000.0,966768000.0,-1681183000.0,510648000.0,-206338000.0,481120000.0,481120000.0,,1109000.0,116876000.0,,-3000000.0,-56905000.0,-1037590000.0,-70775000.0,,
TransDigm Group Inc,TDG,,1260221,2017.0,FY,2016-10-01,2017-09-30,2019-11-19 15:57:53+00:00,-215990000.0,131815000.0,185295000.0,587718000.0,50937000.0,,5519000.0,-104414000.0,3337630000.0,-1443682000.0,-287003000.0,792210000.0,-1443682000.0,-287003000.0,788733000.0,-936433000.0,596887000.0,596887000.0,,116985000.0,21177000.0,0.0,-2581552000.0,-71013000.0,-1831116000.0,-389821000.0,,
TransDigm Group Inc,TDG,,1260221,2017.0,Q4,2017-07-02,2017-09-30,,-80483000.0,0.0,27396000.0,153423000.0,0.0,,3686000.0,0.0,1904358000.0,-541068000.0,-16130000.0,233517000.0,-541068000.0,-16130000.0,233517000.0,-319995000.0,153458000.0,153458000.0,,80059000.0,3131000.0,79695000.0,-1205518000.0,-15342000.0,-1243039000.0,,,
TransDigm Group Inc,TDG,,1260221,2017.0,Q3YTD,2016-10-01,2017-07-01,2018-08-08 15:11:54+00:00,-135507000.0,87025000.0,157899000.0,434295000.0,37581000.0,,1833000.0,-82427000.0,1433272000.0,-902614000.0,-270873000.0,555216000.0,-902614000.0,-270873000.0,555216000.0,-616438000.0,443429000.0,443429000.0,,69608000.0,18046000.0,-79695000.0,-1376034000.0,-55671000.0,-588077000.0,-389821000.0,,
TransDigm Group Inc,TDG,,1260221,2017.0,Q3TTM,2016-07-03,2017-07-01,,-391565000.0,115698000.0,196116000.0,587529000.0,49977000.0,,1871000.0,-91669000.0,1432192000.0,-913442000.0,-540906000.0,756338000.0,-913442000.0,-540906000.0,756338000.0,-696139000.0,598097000.0,598097000.0,,84235000.0,22838000.0,-79695000.0,-1376034000.0,-69646000.0,-602617000.0,-389821000.0,,
TransDigm Group Inc,TDG,,1260221,2017.0,Q3,2017-04-02,2017-07-01,,-105505000.0,28880000.0,102355000.0,144984000.0,12848000.0,,5021000.0,-58770000.0,-508000.0,-61014000.0,-123556000.0,164716000.0,-61014000.0,-123556000.0,164716000.0,-14833000.0,169053000.0,169053000.0,,12705000.0,5701000.0,-816000.0,-36000.0,-17235000.0,-16183000.0,-49988000.0,,
