company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
TransDigm Group Inc,TDG,,1260221,2012.0,Q1,,2011-12-31,2012-02-08 10:43:53+00:00,48213000.0,174698000.0,76775000.0,-7618000.0,359900000.0,481409000.0,25100000.0,24246000.0,2619838000.0,869853000.0,3119000000.0,274173000.0,149822000.0,,,313600000.0,,,9356000.0,60934000.0,56426000.0,6170000.0,,429365000.0,15500000.0,4545336000.0,887068000.0,840041000.0,164734000.0,887068000.0,887068000.0,3658268000.0,4545336000.0,3555473000.0,3493534000.0,-16088000.0
TransDigm Group Inc,TDG,,1260221,2013.0,FY,,2013-09-30,2014-11-14 14:14:19+00:00,106768000.0,290449000.0,184687000.0,-6516000.0,564740000.0,690467000.0,30182000.0,,3343907000.0,1189490000.0,5700193000.0,413581000.0,208964000.0,,,384301000.0,,,13355000.0,78266000.0,72668000.0,21543000.0,,-1004244000.0,31045000.0,6148879000.0,-336381000.0,1320495000.0,322500000.0,-336381000.0,-336381000.0,6485260000.0,6148879000.0,4619420000.0,6162760000.0,-16088000.0
TransDigm Group Inc,TDG,,1260221,2013.0,Q3,,2013-06-29,2013-08-07 11:11:07+00:00,75729000.0,287895000.0,159721000.0,-13222000.0,269172000.0,658400000.0,26849000.0,,3334598000.0,1182434000.0,4317000000.0,413950000.0,198558000.0,,,388695000.0,,,13052000.0,47789000.0,43140000.0,43012000.0,,172636000.0,22000000.0,5812660000.0,801726000.0,1040878000.0,257450000.0,801726000.0,801726000.0,5010934000.0,5812660000.0,4573224000.0,4753484000.0,-16088000.0
TransDigm Group Inc,TDG,,1260221,2013.0,Q2,,2013-03-30,2013-05-08 13:21:02+00:00,73696000.0,243072000.0,163565000.0,-15538000.0,680024000.0,621014000.0,23632000.0,,3040180000.0,1095509000.0,4322500000.0,340175000.0,175442000.0,,,361288000.0,,,10328000.0,65674000.0,44975000.0,40755000.0,,95981000.0,22000000.0,5694092000.0,685369000.0,1327658000.0,259261000.0,685369000.0,685369000.0,5008723000.0,5694092000.0,4190992000.0,4749462000.0,-16088000.0
TransDigm Group Inc,TDG,,1260221,2013.0,Q1,,2012-12-29,2013-02-05 10:20:06+00:00,69550000.0,218660000.0,142153000.0,-6213000.0,554431000.0,593104000.0,24790000.0,,3033781000.0,1106756000.0,4297125000.0,332468000.0,174546000.0,,,354764000.0,,,10117000.0,65177000.0,69020000.0,25047000.0,,28044000.0,22000000.0,5549616000.0,598847000.0,1155396000.0,233703000.0,598847000.0,598847000.0,4950769000.0,5549616000.0,4219674000.0,4717066000.0,-16088000.0
TransDigm Group Inc,TDG,,1260221,2014.0,FY,,2014-09-30,2015-11-13 13:26:56+00:00,115741000.0,351307000.0,230871000.0,-25171000.0,819548000.0,795305000.0,37669000.0,,3525077000.0,1217153000.0,7233836000.0,459074000.0,212108000.0,,,402247000.0,,,112934000.0,90957000.0,,21978000.0,,-2150293000.0,239295000.0,6756848000.0,-1556099000.0,1689576000.0,585907000.0,-1556099000.0,-1556099000.0,8312947000.0,6756848000.0,4855164000.0,7727040000.0,-175940000.0
TransDigm Group Inc,TDG,,1260221,2014.0,Q3,,2014-06-28,2014-08-06 13:21:13+00:00,94783000.0,353318000.0,217643000.0,-6845000.0,729134000.0,764505000.0,25495000.0,,3532159000.0,1235632000.0,7251421000.0,461629000.0,209353000.0,,,405525000.0,,,16570000.0,93831000.0,92506000.0,55195000.0,,-2260677000.0,239295000.0,6710991000.0,-1591507000.0,1624771000.0,551721000.0,-1591507000.0,-1591507000.0,8302498000.0,6710991000.0,4876867000.0,7750777000.0,-88490000.0
TransDigm Group Inc,TDG,,1260221,2014.0,Q2,,2014-03-29,2014-05-07 10:32:05+00:00,95150000.0,342379000.0,226283000.0,-631000.0,475691000.0,722979000.0,28607000.0,,3531184000.0,1248080000.0,5692432000.0,458463000.0,208713000.0,,,403988000.0,,,16419000.0,76069000.0,66925000.0,22877000.0,,-831889000.0,31045000.0,6399338000.0,-125629000.0,1328017000.0,352478000.0,-125629000.0,-125629000.0,6524967000.0,6399338000.0,4862608000.0,6172489000.0,-16088000.0
TransDigm Group Inc,TDG,,1260221,2014.0,Q1,,2013-12-28,2014-02-05 10:36:31+00:00,90505000.0,322439000.0,217099000.0,195000.0,410924000.0,701171000.0,28431000.0,,3489842000.0,1278027000.0,5700193000.0,443051000.0,219222000.0,,,417344000.0,,,13752000.0,70483000.0,70551000.0,16248000.0,,-919460000.0,31045000.0,6292487000.0,-234182000.0,1221093000.0,338649000.0,-234182000.0,-234182000.0,6526669000.0,6292487000.0,4852172000.0,6188020000.0,-16088000.0
TransDigm Group Inc,TDG,,1260221,2015.0,FY,,2015-09-30,2016-11-15 12:40:25+00:00,142822000.0,444072000.0,271553000.0,-96009000.0,714033000.0,950875000.0,,,4686220000.0,1539851000.0,8106383000.0,591401000.0,260684000.0,,,404997000.0,,,30593000.0,173267000.0,,37081000.0,,-1717232000.0,243219000.0,8303935000.0,-1038306000.0,1786587000.0,657594000.0,-1038306000.0,-1038306000.0,9342241000.0,8303935000.0,6256664000.0,8684647000.0,-175940000.0
TransDigm Group Inc,TDG,,1260221,2015.0,Q3,,2015-06-27,2015-08-05 11:49:12+00:00,129050000.0,419955000.0,306444000.0,-58592000.0,915350000.0,922582000.0,37623000.0,,4324959000.0,1642200000.0,8204862000.0,574186000.0,250923000.0,,,493601000.0,,,22694000.0,141255000.0,80120000.0,82372000.0,,-1857075000.0,244195000.0,8350382000.0,-1169025000.0,2029486000.0,679689000.0,-1169025000.0,-1169025000.0,9519407000.0,8350382000.0,6069973000.0,8839718000.0,-175940000.0
TransDigm Group Inc,TDG,,1260221,2015.0,Q2,,2015-03-28,2015-05-05 17:09:36+00:00,120656000.0,419636000.0,253565000.0,-84408000.0,392519000.0,886325000.0,36645000.0,,3945335000.0,1474623000.0,7299262000.0,553057000.0,232335000.0,,,483403000.0,,,22111000.0,156239000.0,84486000.0,65465000.0,,-1952185000.0,239295000.0,7226212000.0,-1326208000.0,1467322000.0,613516000.0,-1326208000.0,-1326208000.0,8552420000.0,7226212000.0,5526555000.0,7938904000.0,-175940000.0
TransDigm Group Inc,TDG,,1260221,2015.0,Q1,,2014-12-27,2015-01-30 09:15:29+00:00,92710000.0,333510000.0,313047000.0,-46457000.0,1011629000.0,816845000.0,36808000.0,,3515734000.0,1200601000.0,7233836000.0,470847000.0,211822000.0,,,396731000.0,,,20629000.0,102686000.0,88435000.0,23557000.0,,-2059181000.0,239295000.0,6913572000.0,-1464733000.0,1876351000.0,645052000.0,-1464733000.0,-1464733000.0,8378305000.0,6913572000.0,4825399000.0,7733253000.0,-175940000.0
TransDigm Group Inc,TDG,,1260221,2016.0,FY,,2016-09-30,2017-11-13 11:55:08+00:00,156075000.0,576339000.0,344112000.0,-149787000.0,1586994000.0,1029530000.0,,,5679452000.0,1764343000.0,9943191000.0,724011000.0,310580000.0,,,492255000.0,0.0,0.0,41205000.0,189718000.0,,43353000.0,,-1146963000.0,252416000.0,10726277000.0,-651490000.0,2930697000.0,752603000.0,-651490000.0,-651490000.0,11377767000.0,10726277000.0,7485000000.0,10625164000.0,-384270000.0
TransDigm Group Inc,TDG,,1260221,2016.0,Q3,,2016-07-02,2016-08-10 13:02:01+00:00,135078000.0,525815000.0,339640000.0,-137540000.0,1666695000.0,1047760000.0,,,5536768000.0,1778054000.0,9953094000.0,706069000.0,283906000.0,,,513742000.0,,,39607000.0,184560000.0,,33555000.0,,-1334773000.0,252603000.0,10570469000.0,-808248000.0,2932134000.0,727321000.0,-808248000.0,-808248000.0,11378717000.0,10570469000.0,7354429000.0,10651396000.0,-383695000.0
TransDigm Group Inc,TDG,,1260221,2016.0,Q2,,2016-04-02,2016-05-11 15:54:13+00:00,125929000.0,480579000.0,306708000.0,-109848000.0,612015000.0,1003430000.0,,,4785683000.0,1505283000.0,8091934000.0,634129000.0,275849000.0,,,396495000.0,,,34659000.0,156867000.0,,31277000.0,,-1471705000.0,243359000.0,8359474000.0,-961818000.0,1758000000.0,675996000.0,-961818000.0,-961818000.0,9321292000.0,8359474000.0,6325625000.0,8645296000.0,-383695000.0
TransDigm Group Inc,TDG,,1260221,2016.0,Q1,,2016-01-02,2016-02-10 16:50:26+00:00,113607000.0,427265000.0,299573000.0,-96101000.0,805291000.0,984989000.0,,,4683630000.0,1487316000.0,8099159000.0,599311000.0,268028000.0,,,410110000.0,,,30229000.0,128537000.0,,28908000.0,,-1606443000.0,243262000.0,8329978000.0,-964270000.0,1860775000.0,656442000.0,-964270000.0,-964270000.0,9294248000.0,8329978000.0,6201175000.0,8637806000.0,-246715000.0
TransDigm Group Inc,TDG,,1260221,2017.0,FY,,2017-09-30,2018-11-09 15:20:58+00:00,148761000.0,636127000.0,335888000.0,-85143000.0,650561000.0,1095880000.0,,,5745338000.0,1717862000.0,11393620000.0,730681000.0,324924000.0,,,500949000.0,77500000.0,17304000.0,53985000.0,161302000.0,,38683000.0,,-3187220000.0,369041000.0,9975661000.0,-2951204000.0,2133552000.0,870994000.0,-2951204000.0,-2951204000.0,12926865000.0,9975661000.0,7517185000.0,12055871000.0,-774721000.0
TransDigm Group Inc,TDG,,1260221,2017.0,Q3,,2017-07-01,2017-08-08 16:39:45+00:00,147080000.0,606005000.0,319569000.0,-112696000.0,970556000.0,1080103000.0,,,5800618000.0,1752614000.0,10828200000.0,743579000.0,326325000.0,,,499465000.0,,,49849000.0,153499000.0,,66890000.0,,-2088761000.0,264068000.0,10316436000.0,-1895445000.0,2387030000.0,730717000.0,-1895445000.0,-1895445000.0,12211881000.0,10316436000.0,7603081000.0,11481164000.0,-774091000.0
TransDigm Group Inc,TDG,,1260221,2017.0,Q2,,2017-04-01,2017-05-10 14:49:04+00:00,139003000.0,573952000.0,329663000.0,-128835000.0,985389000.0,1062752000.0,,,5739699000.0,1748544000.0,10839282000.0,725025000.0,319403000.0,,,518913000.0,,,59252000.0,135257000.0,,36063000.0,,-2248578000.0,263973000.0,10187327000.0,-2038764000.0,2320429000.0,732639000.0,-2038764000.0,-2038764000.0,12226091000.0,10187327000.0,7547495000.0,11493452000.0,-724103000.0
TransDigm Group Inc,TDG,,1260221,2017.0,Q1,,2016-12-31,2017-02-08 12:54:28+00:00,129510000.0,512784000.0,305411000.0,-139064000.0,972360000.0,1043198000.0,,,5687248000.0,1735331000.0,10555947000.0,715381000.0,314557000.0,,,515666000.0,,,64568000.0,141216000.0,,34893000.0,,-2394489000.0,263997000.0,10037122000.0,-1874625000.0,2235418000.0,698918000.0,-1874625000.0,-1874625000.0,11911747000.0,10037122000.0,7487147000.0,11212829000.0,-384270000.0
TransDigm Group Inc,TDG,,1260221,2018.0,FY,,2018-09-30,2019-11-19 15:57:53+00:00,173603000.0,704310000.0,351443000.0,4100000.0,2073017000.0,1209311000.0,,,6223290000.0,1788404000.0,12501946000.0,805292000.0,388333000.0,0.0,,399496000.0,0.0,0.0,140153000.0,204114000.0,,74668000.0,,-2246578000.0,375336000.0,12197467000.0,-1808471000.0,3657287000.0,900382000.0,-1808471000.0,-1808471000.0,14005938000.0,12197467000.0,8151847000.0,13105556000.0,-775304000.0
TransDigm Group Inc,TDG,,1260221,2018.0,Q3,,2018-06-30,2018-08-08 15:11:54+00:00,155937000.0,658168000.0,285484000.0,-23717000.0,1853373000.0,1172116000.0,,,6209247000.0,1715074000.0,12516010000.0,815251000.0,380475000.0,,,357680000.0,0.0,0.0,114279000.0,212097000.0,,58610000.0,,-2471575000.0,375749000.0,11804477000.0,-2098480000.0,3385402000.0,817170000.0,-2098480000.0,-2098480000.0,13902957000.0,11804477000.0,8038600000.0,13085787000.0,-775304000.0
TransDigm Group Inc,TDG,,1260221,2018.0,Q2,,2018-03-31,2018-05-04 14:07:48+00:00,151709000.0,644985000.0,292146000.0,6519000.0,1011007000.0,1144280000.0,,,5758705000.0,1700409000.0,11365790000.0,767232000.0,352456000.0,,,359342000.0,0.0,0.0,113003000.0,166047000.0,,46880000.0,,-2684832000.0,368980000.0,10394677000.0,-2309337000.0,2470104000.0,812835000.0,-2309337000.0,-2309337000.0,12704014000.0,10394677000.0,7572117000.0,11891179000.0,-775304000.0
TransDigm Group Inc,TDG,,1260221,2018.0,Q1,,2017-12-30,2018-02-07 12:10:35+00:00,145045000.0,556743000.0,296013000.0,-61743000.0,857862000.0,1113705000.0,,,5751093000.0,1697432000.0,11378320000.0,743868000.0,327253000.0,,,339439000.0,76282000.0,13439000.0,65016000.0,170660000.0,,36578000.0,,-2876954000.0,368924000.0,10112127000.0,-2599713000.0,2271333000.0,823421000.0,-2599713000.0,-2599713000.0,12711840000.0,10112127000.0,7513541000.0,11888419000.0,-774721000.0
TransDigm Group Inc,TDG,,1260221,2019.0,FY,,2019-09-30,2020-05-05 16:34:46+00:00,276000000.0,1068000000.0,675000000.0,-379000000.0,1467000000.0,1380000000.0,,,7820000000.0,2744000000.0,16469000000.0,1233000000.0,757000000.0,10000000.0,0.0,441000000.0,962000000.0,157000000.0,69000000.0,691000000.0,,135000000.0,,-3120000000.0,430000000.0,16255000000.0,-2894000000.0,4865000000.0,1538000000.0,-2894000000.0,-2884000000.0,19139000000.0,16255000000.0,10633000000.0,17601000000.0,-775000000.0
TransDigm Group Inc,TDG,,1260221,2019.0,Q3,,2019-06-29,2019-08-07 17:10:03+00:00,310448000.0,1162345000.0,689378000.0,-175775000.0,2716812000.0,1339625000.0,,,8684663000.0,2734014000.0,16495885000.0,1413934000.0,745538000.0,10630000.0,62775000.0,641002000.0,,,64413000.0,495685000.0,,118104000.0,,-1709790000.0,380814000.0,17702598000.0,-1321244000.0,5411195000.0,1380640000.0,-1321244000.0,-1310614000.0,19013212000.0,17702598000.0,11545865000.0,17632572000.0,-775304000.0
TransDigm Group Inc,TDG,,1260221,2019.0,Q2,,2019-03-30,2019-05-08 17:24:37+00:00,318586000.0,1141249000.0,659638000.0,-157037000.0,2441336000.0,1291676000.0,,,8614316000.0,2724452000.0,16509181000.0,1453044000.0,737599000.0,9531000.0,38972000.0,658175000.0,,,86288000.0,385854000.0,,172334000.0,387566000.0,-1851113000.0,747969000.0,17797156000.0,-1491778000.0,5595529000.0,1726193000.0,-1491778000.0,-1482247000.0,19279403000.0,17797156000.0,11464028000.0,17553210000.0,-775304000.0
TransDigm Group Inc,TDG,,1260221,2019.0,Q1,,2018-12-29,2019-02-06 13:43:39+00:00,176010000.0,657684000.0,399747000.0,-80993000.0,2337316000.0,1240131000.0,,,6228913000.0,1772554000.0,12507616000.0,838705000.0,395970000.0,,,375048000.0,,,65223000.0,222241000.0,,92913000.0,,-2050727000.0,375509000.0,12389278000.0,-1666893000.0,3926618000.0,951266000.0,-1666893000.0,-1666893000.0,14056171000.0,12389278000.0,8066690000.0,13104905000.0,-775304000.0
TransDigm Group Inc,TDG,,1260221,2020.0,Q2,,2020-03-28,2020-05-05 16:34:46+00:00,266000000.0,999000000.0,761000000.0,-503000000.0,2668000000.0,1489000000.0,,,7846000000.0,2669000000.0,17933000000.0,1313000000.0,748000000.0,4000000.0,13000000.0,385000000.0,0.0,0.0,159000000.0,866000000.0,,220000000.0,,-4401000000.0,629000000.0,16635000000.0,-4209000000.0,5200000000.0,1656000000.0,-4209000000.0,-4205000000.0,20840000000.0,16635000000.0,10687000000.0,19184000000.0,-794000000.0
TransDigm Group Inc,TDG,,1260221,2020.0,Q1,,2019-12-28,2020-02-04 16:25:31+00:00,265000000.0,1025000000.0,2655000000.0,-252000000.0,4194000000.0,1423000000.0,,,7846000000.0,2737000000.0,17952000000.0,1294000000.0,753000000.0,4000000.0,13000000.0,448000000.0,0.0,0.0,155000000.0,705000000.0,,139000000.0,,-4699000000.0,430000000.0,18156000000.0,-4303000000.0,6652000000.0,3350000000.0,-4303000000.0,-4299000000.0,22455000000.0,18156000000.0,10751000000.0,19105000000.0,-775000000.0
