company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,assetretirementandlitigationobligation,cashandequivalents,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2011.0,Q1,,2011-03-31,2011-05-02 16:39:22+00:00,981000000.0,2075000000.0,1703000000.0,-955000000.0,1572000000.0,1074000000.0,184000000.0,,,,4318000000.0,756000000.0,1354000000.0,950000000.0,1207000000.0,,,1715000000.0,611000000.0,,,1735000000.0,548000000.0,,,5539000000.0,85000000.0,12726000000.0,4768000000.0,4710000000.0,2769000000.0,4768000000.0,4768000000.0,7958000000.0,12726000000.0,6809000000.0,5189000000.0
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2012.0,FY,,2012-12-31,2014-02-21 13:12:23+00:00,347000000.0,440300000.0,458300000.0,-287500000.0,,544500000.0,91900000.0,,,,651400000.0,123300000.0,,304200000.0,373100000.0,0.0,21400000.0,330300000.0,251400000.0,,,676500000.0,1547300000.0,,,898800000.0,,3386100000.0,703200000.0,1540400000.0,805300000.0,703200000.0,703200000.0,2682900000.0,3386100000.0,1472600000.0,1877600000.0
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2012.0,Q3,,2012-09-30,2012-11-02 14:44:22+00:00,331900000.0,458200000.0,409200000.0,-236200000.0,1254200000.0,762000000.0,92500000.0,,,,513300000.0,78400000.0,,268700000.0,323900000.0,,,282100000.0,225600000.0,,,684500000.0,267600000.0,,,913300000.0,,3314600000.0,769600000.0,1714500000.0,741100000.0,769600000.0,769600000.0,2545000000.0,3314600000.0,1276200000.0,1803900000.0
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2012.0,Q2,,2012-06-30,2012-08-03 13:25:46+00:00,426200000.0,464500000.0,495700000.0,-252000000.0,1526800000.0,739100000.0,92200000.0,,,,511000000.0,80500000.0,,259700000.0,320900000.0,,,279500000.0,366300000.0,,,961600000.0,284700000.0,,,850500000.0,,3703600000.0,690700000.0,1829600000.0,921900000.0,690700000.0,690700000.0,3012900000.0,3703600000.0,1553100000.0,2091000000.0
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2012.0,Q1,,2012-03-31,2012-05-04 14:45:22+00:00,450000000.0,474000000.0,475000000.0,-209000000.0,1522000000.0,728000000.0,93000000.0,,,,515000000.0,83000000.0,,268000000.0,328000000.0,,,281000000.0,389000000.0,,,964000000.0,298000000.0,,,839000000.0,,3749000000.0,723000000.0,1859000000.0,925000000.0,723000000.0,723000000.0,3026000000.0,3749000000.0,1562000000.0,2101000000.0
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2013.0,FY,,2013-12-31,2015-02-20 15:04:34+00:00,332700000.0,496700000.0,499900000.0,-210300000.0,,507300000.0,91000000.0,,,,659800000.0,106900000.0,,315900000.0,426200000.0,5900000.0,303600000.0,243300000.0,345600000.0,,,578200000.0,1457400000.0,,,1320300000.0,,3740200000.0,1201000000.0,1665500000.0,832600000.0,1201000000.0,1206900000.0,2533300000.0,3740200000.0,1648500000.0,1700700000.0
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2013.0,Q3,,2013-09-30,2013-10-31 13:19:46+00:00,345200000.0,543300000.0,516900000.0,-274600000.0,,480600000.0,90700000.0,,,,655500000.0,109000000.0,,297400000.0,385200000.0,4900000.0,345200000.0,327800000.0,370200000.0,,,608900000.0,1479400000.0,,,1305000000.0,,3795300000.0,1121100000.0,1691500000.0,862100000.0,1121100000.0,1126000000.0,2669300000.0,3795300000.0,1718600000.0,1807200000.0
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2013.0,Q2,,2013-06-30,2013-08-01 15:38:08+00:00,364100000.0,499300000.0,477400000.0,-306800000.0,,517700000.0,90300000.0,,,,646300000.0,110900000.0,,308500000.0,367400000.0,4400000.0,,329900000.0,245100000.0,,,670600000.0,1533900000.0,,,872600000.0,,3365800000.0,656100000.0,1570600000.0,841500000.0,656100000.0,660500000.0,2705300000.0,3365800000.0,1427800000.0,1863800000.0
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2013.0,Q1,,2013-03-31,2013-05-02 14:49:52+00:00,350700000.0,506200000.0,492200000.0,-310700000.0,,483100000.0,91200000.0,,,,644000000.0,114200000.0,,314900000.0,365100000.0,4300000.0,,330100000.0,265600000.0,,,680500000.0,1533600000.0,,,882200000.0,,3373600000.0,662700000.0,1569800000.0,842900000.0,662700000.0,667000000.0,2706600000.0,3373600000.0,1438700000.0,1863700000.0
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2014.0,FY,,2014-12-31,2015-10-30 12:47:13+00:00,309600000.0,500100000.0,465800000.0,-321200000.0,,584000000.0,91000000.0,,,,632100000.0,91400000.0,,302300000.0,443900000.0,5400000.0,304100000.0,249700000.0,249800000.0,,,523800000.0,1386100000.0,,,1445100000.0,0.0,3631500000.0,1214900000.0,1636200000.0,775400000.0,1214900000.0,1220300000.0,2411200000.0,3631500000.0,1551400000.0,1635800000.0
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2014.0,Q3,,2014-09-30,2014-10-31 11:08:52+00:00,330700000.0,569200000.0,484600000.0,-244200000.0,,522600000.0,91600000.0,,,,643000000.0,95500000.0,,312800000.0,433200000.0,4800000.0,282200000.0,205500000.0,305000000.0,,,543200000.0,1384200000.0,,,1449500000.0,,3706700000.0,1296900000.0,1709600000.0,815300000.0,1296900000.0,1301700000.0,2405000000.0,3706700000.0,1563900000.0,1589700000.0
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2014.0,Q2,,2014-06-30,2014-07-31 12:42:46+00:00,343900000.0,575300000.0,496000000.0,-209900000.0,,527700000.0,91600000.0,,,,659600000.0,101000000.0,,309000000.0,443000000.0,4400000.0,299700000.0,240800000.0,345600000.0,,,551600000.0,1464700000.0,,,1381000000.0,,3812500000.0,1262700000.0,1757600000.0,839900000.0,1262700000.0,1267100000.0,2545400000.0,3812500000.0,1611900000.0,1705500000.0
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2014.0,Q1,,2014-03-31,2014-05-01 16:08:07+00:00,344200000.0,597500000.0,489900000.0,-212200000.0,,515100000.0,91700000.0,,,,660700000.0,104800000.0,,289800000.0,434600000.0,4000000.0,299300000.0,242800000.0,312000000.0,,,569900000.0,1467200000.0,,,1356100000.0,,3783700000.0,1235600000.0,1714400000.0,834100000.0,1235600000.0,1239600000.0,2544100000.0,3783700000.0,1634700000.0,1710000000.0
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2015.0,FY,,2015-12-31,2017-02-17 14:14:25+00:00,314700000.0,584900000.0,392700000.0,-424100000.0,,415700000.0,89500000.0,,,,778300000.0,187200000.0,,292700000.0,443500000.0,3300000.0,326100000.0,260400000.0,204400000.0,,,490800000.0,1144700000.0,,,1696700000.0,245700000.0,3723600000.0,1362100000.0,1497700000.0,953100000.0,1362100000.0,1365400000.0,2358200000.0,3723600000.0,1782400000.0,1405100000.0
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2015.0,Q3,,2015-09-30,2015-10-30 12:47:13+00:00,291900000.0,567800000.0,414800000.0,-391500000.0,,504900000.0,89500000.0,,,,622700000.0,106600000.0,,299700000.0,414400000.0,3600000.0,272500000.0,238800000.0,198700000.0,,,491000000.0,1155400000.0,,,1665300000.0,10500000.0,3478300000.0,1363300000.0,1571100000.0,717200000.0,1363300000.0,1366900000.0,2111400000.0,3478300000.0,1492800000.0,1394200000.0
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2015.0,Q2,,2015-06-30,2015-07-31 16:04:41+00:00,299200000.0,558000000.0,448100000.0,-367900000.0,,497400000.0,89400000.0,,,,625600000.0,110100000.0,,294900000.0,421400000.0,5400000.0,300100000.0,240900000.0,283100000.0,,,485100000.0,1251000000.0,,,1540900000.0,68700000.0,3575700000.0,1262400000.0,1633400000.0,816000000.0,1262400000.0,1267800000.0,2307900000.0,3575700000.0,1520900000.0,1491900000.0
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2015.0,Q1,,2015-03-31,2015-05-01 11:40:35+00:00,287700000.0,537200000.0,433300000.0,-381600000.0,,570100000.0,89200000.0,,,,610700000.0,85400000.0,,287600000.0,419300000.0,5300000.0,301400000.0,242000000.0,243800000.0,,,517100000.0,1381500000.0,,,1401700000.0,113500000.0,3572600000.0,1109300000.0,1638700000.0,834500000.0,1109300000.0,1114600000.0,2458000000.0,3572600000.0,1514600000.0,1623500000.0
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2016.0,FY,,2016-12-31,2018-02-16 17:28:21+00:00,301700000.0,523900000.0,350200000.0,-451200000.0,,460700000.0,88400000.0,,,,774700000.0,160300000.0,,295200000.0,464500000.0,2000000.0,297400000.0,248600000.0,122000000.0,,,503000000.0,1058500000.0,,,1789200000.0,214300000.0,3601700000.0,1426400000.0,1401800000.0,866200000.0,1426400000.0,1428400000.0,2173300000.0,3601700000.0,1735400000.0,1307100000.0
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2016.0,Q3,,2016-09-30,2016-11-04 16:02:54+00:00,304400000.0,595200000.0,382600000.0,-403500000.0,,475800000.0,88300000.0,,,,784800000.0,166400000.0,,305100000.0,450300000.0,1700000.0,294200000.0,255100000.0,139700000.0,,,506100000.0,1065900000.0,,,1771200000.0,251900000.0,3717600000.0,1456000000.0,1515800000.0,938900000.0,1456000000.0,1457700000.0,2259900000.0,3717600000.0,1751500000.0,1321000000.0
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2016.0,Q2,,2016-06-30,2016-08-04 16:39:16+00:00,310000000.0,625100000.0,387300000.0,-409000000.0,,433300000.0,89600000.0,,,,788300000.0,171800000.0,,299300000.0,437900000.0,1600000.0,326200000.0,257300000.0,170100000.0,,,498300000.0,1159900000.0,,,1734600000.0,219000000.0,3750300000.0,1415200000.0,1527800000.0,916300000.0,1415200000.0,1416800000.0,2333500000.0,3750300000.0,1784600000.0,1417200000.0
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2016.0,Q1,,2016-03-31,2016-05-05 16:24:52+00:00,293500000.0,607000000.0,385300000.0,-395800000.0,,430900000.0,90000000.0,,,,787600000.0,181200000.0,,301300000.0,443000000.0,1500000.0,322600000.0,260600000.0,227000000.0,,,508600000.0,1171700000.0,,,1727200000.0,275200000.0,3809200000.0,1421400000.0,1566200000.0,954000000.0,1421400000.0,1422900000.0,2386300000.0,3809200000.0,1800000000.0,1432300000.0
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2017.0,FY,,2017-12-31,2019-02-22 16:28:16+00:00,351400000.0,629600000.0,384400000.0,-348200000.0,,389800000.0,88200000.0,,,,886800000.0,156200000.0,,311900000.0,521700000.0,1700000.0,149900000.0,227300000.0,147400000.0,,,506900000.0,975700000.0,,,1856100000.0,163600000.0,3700200000.0,1596100000.0,1478700000.0,899400000.0,1596100000.0,1597800000.0,2102400000.0,3700200000.0,1699800000.0,1203000000.0
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2017.0,Q3,,2017-09-30,2017-11-02 17:06:12+00:00,334700000.0,611600000.0,399600000.0,-360900000.0,,395600000.0,88000000.0,,,,882600000.0,159800000.0,,327900000.0,503500000.0,1600000.0,285700000.0,251300000.0,130100000.0,,,503300000.0,970200000.0,,,1924500000.0,191100000.0,3800100000.0,1651600000.0,1465200000.0,925400000.0,1651600000.0,1653200000.0,2146900000.0,3800100000.0,1831400000.0,1221500000.0
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2017.0,Q2,,2017-06-30,2017-08-04 10:41:05+00:00,315200000.0,591100000.0,373600000.0,-387200000.0,,355300000.0,88000000.0,,,,883900000.0,153500000.0,,314900000.0,491200000.0,1600000.0,300900000.0,255100000.0,142900000.0,,,496900000.0,1036600000.0,,,1843600000.0,204100000.0,3730600000.0,1544400000.0,1404200000.0,892900000.0,1544400000.0,1546000000.0,2184600000.0,3730600000.0,1835200000.0,1291700000.0
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2017.0,Q1,,2017-03-31,2017-05-08 15:05:43+00:00,313600000.0,576900000.0,359100000.0,-430900000.0,,348500000.0,88700000.0,,,,865700000.0,156700000.0,,311500000.0,481500000.0,1600000.0,300200000.0,251900000.0,142000000.0,,,487400000.0,1040700000.0,,,1832600000.0,213100000.0,3670400000.0,1490400000.0,1378900000.0,885800000.0,1490400000.0,1492000000.0,2178400000.0,3670400000.0,1810000000.0,1292600000.0
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2018.0,FY,,2018-12-31,2020-02-21 13:55:36+00:00,339200000.0,540000000.0,416700000.0,-375500000.0,,561200000.0,87600000.0,,,,875900000.0,136100000.0,,380500000.0,518800000.0,2500000.0,164500000.0,208200000.0,163400000.0,,,506400000.0,941600000.0,,,2110300000.0,116200000.0,3846800000.0,1822400000.0,1645100000.0,872100000.0,1822400000.0,1824900000.0,2021900000.0,3846800000.0,1682900000.0,1149800000.0
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2018.0,Q3,,2018-09-30,2018-11-02 16:12:57+00:00,334500000.0,562900000.0,416900000.0,-367700000.0,,525800000.0,87600000.0,,,,879500000.0,141000000.0,,391400000.0,500600000.0,2200000.0,163600000.0,221900000.0,151800000.0,,,528100000.0,937300000.0,,,2065700000.0,146300000.0,3844700000.0,1785600000.0,1631900000.0,897700000.0,1785600000.0,1787800000.0,2056900000.0,3844700000.0,1712200000.0,1159200000.0
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2018.0,Q2,,2018-06-30,2018-08-03 12:46:51+00:00,331200000.0,560400000.0,397700000.0,-366600000.0,,449600000.0,87600000.0,,,,879900000.0,145300000.0,,393500000.0,506100000.0,2000000.0,164000000.0,223500000.0,175100000.0,,,525800000.0,954300000.0,,,1959300000.0,210700000.0,3799700000.0,1680300000.0,1578600000.0,939600000.0,1680300000.0,1682300000.0,2117400000.0,3799700000.0,1715000000.0,1177800000.0
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2018.0,Q1,,2018-03-31,2018-05-04 13:33:37+00:00,367000000.0,581400000.0,394200000.0,-320600000.0,,438700000.0,87400000.0,,,,895700000.0,151800000.0,,404900000.0,526600000.0,1900000.0,167000000.0,227600000.0,173000000.0,,,532400000.0,974300000.0,,,1891800000.0,247900000.0,3871500000.0,1658600000.0,1598000000.0,1009100000.0,1658600000.0,1660500000.0,2211000000.0,3871500000.0,1746900000.0,1201900000.0
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2019.0,FY,,2019-12-31,2020-05-01 14:02:53+00:00,332400000.0,578400000.0,430800000.0,-385300000.0,,612100000.0,87800000.0,,,,927200000.0,138000000.0,,392900000.0,531500000.0,2900000.0,138100000.0,213900000.0,153400000.0,,,636100000.0,966300000.0,,,2372400000.0,86500000.0,4107700000.0,2074900000.0,1736800000.0,849700000.0,2074900000.0,2077800000.0,2029900000.0,4107700000.0,1839400000.0,1180200000.0
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2019.0,Q3,,2019-09-30,2019-11-01 15:45:42+00:00,340400000.0,574300000.0,425700000.0,-403600000.0,,555700000.0,87600000.0,,,,909800000.0,147700000.0,,414600000.0,521700000.0,2300000.0,149100000.0,196200000.0,161700000.0,,,629600000.0,979300000.0,,,2313600000.0,122700000.0,4064200000.0,1997600000.0,1706300000.0,888800000.0,1997600000.0,1999900000.0,2064300000.0,4064200000.0,1836200000.0,1175500000.0
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2019.0,Q2,,2019-06-30,2019-08-02 14:06:04+00:00,347400000.0,600000000.0,395600000.0,-371500000.0,,531900000.0,87900000.0,,,,931000000.0,128100000.0,,421400000.0,534100000.0,2200000.0,162900000.0,204000000.0,149100000.0,,,582900000.0,1007600000.0,,,2218800000.0,149400000.0,4041400000.0,1935200000.0,1702400000.0,892400000.0,1935200000.0,1937400000.0,2104000000.0,4041400000.0,1804900000.0,1211600000.0
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2019.0,Q1,,2019-03-31,2019-05-03 14:33:07+00:00,344400000.0,582700000.0,401700000.0,-377300000.0,,554000000.0,87800000.0,,,,872500000.0,131700000.0,,396200000.0,513200000.0,2700000.0,161700000.0,205700000.0,146000000.0,,,579100000.0,999600000.0,,,2158100000.0,114400000.0,3937100000.0,1868600000.0,1678900000.0,860500000.0,1868600000.0,1871300000.0,2065800000.0,3937100000.0,1745000000.0,1205300000.0
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2020.0,Q1,,2020-03-31,2020-05-01 14:02:53+00:00,323900000.0,573900000.0,396300000.0,-435700000.0,,839900000.0,86300000.0,,,,914400000.0,119700000.0,,382400000.0,511500000.0,3200000.0,124800000.0,211900000.0,152000000.0,,,658000000.0,942100000.0,,,2361800000.0,386800000.0,4276600000.0,2012400000.0,1948200000.0,1107000000.0,2012400000.0,2015600000.0,2261000000.0,4276600000.0,1816900000.0,1154000000.0
