company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2009.0,Q2,2009-04-01,2009-06-30,,-34000000.0,,88000000.0,16000000.0,74000000.0,4000000.0,45000000.0,54000000.0,,994000000.0,-202000000.0,-67000000.0,333000000.0,,,,-202000000.0,-67000000.0,333000000.0,108000000.0,201000000.0,197000000.0,4000000.0,8000000.0,,2000000.0,-1000000.0,-38000000.0,,-39000000.0,-1158000000.0,,,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-02 11:50:51+00:00,-35000000.0,,103000000.0,42000000.0,140000000.0,14000000.0,15000000.0,21000000.0,2000000.0,994000000.0,-402000000.0,-104000000.0,546000000.0,,,,-402000000.0,-104000000.0,546000000.0,54000000.0,385000000.0,384000000.0,1000000.0,1000000.0,-1000000.0,4000000.0,-1000000.0,-70000000.0,,-87000000.0,-1327000000.0,,,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2009.0,Q1,2009-01-01,2009-03-31,2010-05-03 11:49:45+00:00,-1000000.0,,15000000.0,26000000.0,66000000.0,10000000.0,-30000000.0,-33000000.0,2000000.0,,-200000000.0,-37000000.0,213000000.0,,,,-200000000.0,-37000000.0,213000000.0,-54000000.0,184000000.0,187000000.0,-3000000.0,-7000000.0,-1000000.0,2000000.0,,-32000000.0,,-48000000.0,-169000000.0,,,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2010.0,Q4,2010-10-01,2010-12-31,,984000000.0,,54000000.0,46000000.0,-148000000.0,-249000000.0,5000000.0,-444000000.0,11000000.0,-214000000.0,466000000.0,781000000.0,-731000000.0,,,,466000000.0,781000000.0,-731000000.0,323000000.0,275000000.0,-514000000.0,789000000.0,375000000.0,733000000.0,-1000000.0,-198000000.0,,,47000000.0,-64000000.0,,,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2010.0,FY,2010-01-01,2010-12-31,2012-02-29 17:16:53+00:00,-10000000.0,,343000000.0,92000000.0,66000000.0,1000000.0,-22000000.0,-409000000.0,28000000.0,0.0,450000000.0,-136000000.0,-77000000.0,,,,450000000.0,-136000000.0,-77000000.0,19000000.0,804000000.0,-132000000.0,936000000.0,398000000.0,733000000.0,0.0,-196000000.0,-176000000.0,,-127000000.0,-135000000.0,,,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-10-28 16:50:15+00:00,-994000000.0,,289000000.0,46000000.0,214000000.0,250000000.0,-27000000.0,35000000.0,17000000.0,214000000.0,-16000000.0,-917000000.0,654000000.0,,,,-16000000.0,-917000000.0,654000000.0,-304000000.0,529000000.0,382000000.0,147000000.0,23000000.0,,1000000.0,2000000.0,-176000000.0,,-174000000.0,-71000000.0,,,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2010.0,Q3TTM,2009-10-01,2010-09-30,,-960000000.0,,326000000.0,90000000.0,65000000.0,243000000.0,-46000000.0,-111000000.0,27000000.0,210000000.0,51000000.0,-842000000.0,-133000000.0,,,,51000000.0,-842000000.0,-133000000.0,-703000000.0,713000000.0,-177000000.0,890000000.0,90000000.0,280000000.0,1000000.0,267000000.0,-215000000.0,,-126000000.0,-251000000.0,,,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2010.0,Q3,2010-07-01,2010-09-30,,-593000000.0,,99000000.0,4000000.0,74000000.0,250000000.0,58000000.0,205000000.0,3000000.0,176000000.0,132000000.0,-413000000.0,298000000.0,,,,132000000.0,-413000000.0,298000000.0,68000000.0,145000000.0,12000000.0,133000000.0,7000000.0,,-2000000.0,-7000000.0,-46000000.0,,-68000000.0,-1000000.0,,,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-01 15:23:29+00:00,-401000000.0,,190000000.0,42000000.0,140000000.0,,-85000000.0,-170000000.0,14000000.0,38000000.0,-148000000.0,-504000000.0,356000000.0,,,,-148000000.0,-504000000.0,356000000.0,-372000000.0,384000000.0,370000000.0,14000000.0,16000000.0,,3000000.0,9000000.0,-130000000.0,,-106000000.0,-70000000.0,,,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2010.0,Q2TTM,2009-07-01,2010-06-30,,-366000000.0,,259000000.0,90000000.0,65000000.0,-8000000.0,-66000000.0,-176000000.0,27000000.0,36000000.0,-243000000.0,-486000000.0,71000000.0,,,,-243000000.0,-486000000.0,71000000.0,-442000000.0,628000000.0,-125000000.0,753000000.0,307000000.0,281000000.0,-1000000.0,282000000.0,-208000000.0,,-111000000.0,-379000000.0,,,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2010.0,Q2,2010-04-01,2010-06-30,,-10000000.0,,124000000.0,39000000.0,72000000.0,,-37000000.0,-17000000.0,4000000.0,-113000000.0,-224000000.0,-63000000.0,289000000.0,,,,-224000000.0,-63000000.0,289000000.0,-36000000.0,238000000.0,226000000.0,12000000.0,8000000.0,,1000000.0,-1000000.0,-45000000.0,,-54000000.0,-70000000.0,,,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2010.0,Q1,2010-01-01,2010-03-31,2011-05-02 16:39:22+00:00,-391000000.0,,66000000.0,3000000.0,68000000.0,,-48000000.0,-153000000.0,10000000.0,151000000.0,76000000.0,-441000000.0,67000000.0,,,,76000000.0,-441000000.0,67000000.0,-336000000.0,146000000.0,144000000.0,2000000.0,8000000.0,,2000000.0,10000000.0,-85000000.0,,-52000000.0,,,,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2010.0,Q1TTM,2009-04-01,2010-03-31,,-390000000.0,,223000000.0,67000000.0,67000000.0,-4000000.0,16000000.0,-105000000.0,23000000.0,1143000000.0,-221000000.0,-490000000.0,115000000.0,,,,-221000000.0,-490000000.0,115000000.0,-298000000.0,591000000.0,-154000000.0,745000000.0,307000000.0,281000000.0,,282000000.0,-201000000.0,,-96000000.0,-1467000000.0,,,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2011.0,Q4,2011-10-01,2011-12-31,,-15600000.0,,-28600000.0,34100000.0,18000000.0,4800000.0,1500000.0,233700000.0,12400000.0,-9600000.0,-910000000.0,-59000000.0,-210600000.0,,,,-910000000.0,-59000000.0,-210600000.0,-1596700000.0,-529000000.0,-544200000.0,15200000.0,81900000.0,1673100000.0,900000.0,-418600000.0,-1330400000.0,,-49100000.0,-1253500000.0,-2000000.0,,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2011.0,FY,2011-01-01,2011-12-31,2014-02-21 13:12:23+00:00,-15600000.0,,140000000.0,80200000.0,71300000.0,10400000.0,-9400000.0,51800000.0,60000000.0,3500000.0,922300000.0,-106500000.0,-322400000.0,,,,922300000.0,-106500000.0,-322400000.0,57500000.0,-129500000.0,-576500000.0,447000000.0,131000000.0,1678200000.0,1000000.0,-426500000.0,506900000.0,0.0,-102300000.0,-1319700000.0,-6600000.0,0.0,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2011.0,Q3TTM,2010-10-01,2011-09-30,,984000000.0,,222600000.0,92100000.0,-94700000.0,-243400000.0,-5900000.0,-625900000.0,58600000.0,-200900000.0,2298300000.0,733500000.0,-842800000.0,,,,2298300000.0,733500000.0,-842800000.0,1977200000.0,674500000.0,-546300000.0,1220800000.0,424100000.0,738100000.0,-900000.0,-205900000.0,1837300000.0,,-6200000.0,-130200000.0,-4600000.0,,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2011.0,Q3,2011-07-01,2011-09-30,,,,15900000.0,3800000.0,17300000.0,1000000.0,-13900000.0,54100000.0,6200000.0,-50900000.0,1652000000.0,-14400000.0,57400000.0,,,,1652000000.0,-14400000.0,57400000.0,1526700000.0,108500000.0,-29500000.0,138000000.0,15500000.0,800000.0,700000.0,-154400000.0,1760200000.0,,-16100000.0,-65100000.0,800000.0,,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-02 14:44:22+00:00,,,168600000.0,46100000.0,53300000.0,5600000.0,-10900000.0,-181900000.0,47600000.0,13100000.0,1832300000.0,-47500000.0,-111800000.0,,,,1832300000.0,-47500000.0,-111800000.0,1654200000.0,399500000.0,-32300000.0,431800000.0,49100000.0,5100000.0,100000.0,-7900000.0,1837300000.0,,-53200000.0,-66200000.0,-4600000.0,,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2011.0,Q2TTM,2010-07-01,2011-06-30,,391000000.0,,305700000.0,92300000.0,-38000000.0,5600000.0,66000000.0,-475000000.0,55400000.0,26000000.0,778300000.0,334900000.0,-602200000.0,,,,778300000.0,334900000.0,-602200000.0,518500000.0,711000000.0,-504800000.0,1215800000.0,415600000.0,737300000.0,-3600000.0,-58500000.0,31100000.0,,-58100000.0,-66100000.0,-5400000.0,,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2011.0,Q2,2011-04-01,2011-06-30,,,,135700000.0,39300000.0,18000000.0,4600000.0,-2000000.0,-138000000.0,8400000.0,-17000000.0,163300000.0,-20100000.0,-124200000.0,,,,163300000.0,-20100000.0,-124200000.0,85500000.0,170000000.0,19200000.0,150800000.0,-23400000.0,4300000.0,-2600000.0,68500000.0,169100000.0,,-22100000.0,-1100000.0,-400000.0,,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-03 13:25:46+00:00,,,152700000.0,42300000.0,36000000.0,4600000.0,3000000.0,-236000000.0,41400000.0,64000000.0,180300000.0,-33100000.0,-169200000.0,,,,180300000.0,-33100000.0,-169200000.0,127500000.0,291000000.0,-2800000.0,293800000.0,33600000.0,4300000.0,-600000.0,146500000.0,77100000.0,,-37100000.0,-1100000.0,-5400000.0,,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2011.0,Q1TTM,2010-04-01,2011-03-31,,381000000.0,,294000000.0,92000000.0,16000000.0,1000000.0,31000000.0,-354000000.0,51000000.0,-70000000.0,391000000.0,292000000.0,-189000000.0,,,,391000000.0,292000000.0,-189000000.0,397000000.0,779000000.0,-298000000.0,1077000000.0,447000000.0,733000000.0,,-128000000.0,-183000000.0,,-90000000.0,-135000000.0,-5000000.0,,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2011.0,Q1,2011-01-01,2011-03-31,2012-05-04 14:45:22+00:00,,,17000000.0,3000000.0,18000000.0,,5000000.0,-98000000.0,33000000.0,81000000.0,17000000.0,-13000000.0,-45000000.0,,,,17000000.0,-13000000.0,-45000000.0,42000000.0,121000000.0,-22000000.0,143000000.0,57000000.0,,2000000.0,78000000.0,-92000000.0,,-15000000.0,,-5000000.0,,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2012.0,Q4,2012-10-01,2012-12-31,,-193200000.0,,17100000.0,1500000.0,21100000.0,39500000.0,4800000.0,36000000.0,17800000.0,900000.0,-59200000.0,-232200000.0,71800000.0,,,,-59200000.0,-232200000.0,71800000.0,-217400000.0,32400000.0,22100000.0,10300000.0,-7400000.0,2300000.0,-200000.0,-2600000.0,-17000000.0,-38200000.0,-40100000.0,-23300000.0,-39900000.0,,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2012.0,FY,2012-01-01,2012-12-31,2014-02-21 13:12:23+00:00,-193200000.0,,-100900000.0,2300000.0,71100000.0,39500000.0,-4000000.0,57600000.0,58000000.0,4400000.0,-108000000.0,-274700000.0,247100000.0,,,,-108000000.0,-274700000.0,247100000.0,-145300000.0,125400000.0,109500000.0,15900000.0,8900000.0,6400000.0,1000000.0,-5700000.0,-34200000.0,-38200000.0,-83800000.0,-25800000.0,-116800000.0,0.0,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2012.0,Q3TTM,2011-10-01,2012-09-30,,-15600000.0,,-146600000.0,34900000.0,68000000.0,4800000.0,-7300000.0,255300000.0,52600000.0,-6100000.0,-958800000.0,-101500000.0,-35300000.0,,,,-958800000.0,-101500000.0,-35300000.0,-1524600000.0,-436000000.0,-456800000.0,20800000.0,98200000.0,1677200000.0,2100000.0,-421700000.0,-1347600000.0,,-92800000.0,-1256000000.0,-78900000.0,,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2012.0,Q3,2012-07-01,2012-09-30,,,,-28500000.0,100000.0,17200000.0,,1500000.0,-9100000.0,4500000.0,-37000000.0,-34400000.0,-13900000.0,73300000.0,,,,-34400000.0,-13900000.0,73300000.0,22900000.0,73000000.0,60700000.0,12300000.0,4500000.0,500000.0,200000.0,-3600000.0,,,-14100000.0,-2300000.0,-100000.0,,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-31 13:19:46+00:00,,,-118000000.0,800000.0,50000000.0,,-8800000.0,21600000.0,40200000.0,3500000.0,-48800000.0,-42500000.0,175300000.0,,,,-48800000.0,-42500000.0,175300000.0,72100000.0,93000000.0,87400000.0,5600000.0,16300000.0,4100000.0,1200000.0,-3100000.0,-17200000.0,0.0,-43700000.0,-2500000.0,-76900000.0,0.0,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2012.0,Q2TTM,2011-07-01,2012-06-30,,-15600000.0,,-102200000.0,38600000.0,68100000.0,5800000.0,-22700000.0,318500000.0,54300000.0,-20000000.0,727600000.0,-102000000.0,-51200000.0,,,,727600000.0,-102000000.0,-51200000.0,-20800000.0,-400500000.0,-547000000.0,146500000.0,109200000.0,1677500000.0,2600000.0,-572500000.0,412600000.0,,-94800000.0,-1318800000.0,-78000000.0,,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2012.0,Q2,2012-04-01,2012-06-30,,,,10200000.0,200000.0,16600000.0,,-29100000.0,38700000.0,700000.0,18900000.0,-28200000.0,-17000000.0,83600000.0,,,,-28200000.0,-17000000.0,83600000.0,11000000.0,16800000.0,16200000.0,600000.0,12100000.0,,-400000.0,1700000.0,-8300000.0,,-16600000.0,-200000.0,-39300000.0,,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-01 15:38:08+00:00,,,-89500000.0,700000.0,32800000.0,,-10300000.0,30700000.0,35700000.0,40500000.0,-14400000.0,-28600000.0,102000000.0,,,,-14400000.0,-28600000.0,102000000.0,49200000.0,20000000.0,26700000.0,-6700000.0,11800000.0,3600000.0,1000000.0,500000.0,-17200000.0,0.0,-29600000.0,-200000.0,-76800000.0,0.0,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2012.0,Q1TTM,2011-04-01,2012-03-31,,-15600000.0,,23300000.0,77700000.0,69500000.0,10400000.0,4400000.0,141800000.0,62000000.0,-55900000.0,919100000.0,-105100000.0,-259000000.0,,,,919100000.0,-105100000.0,-259000000.0,53700000.0,-247300000.0,-544000000.0,296700000.0,73700000.0,1681800000.0,400000.0,-505700000.0,590000000.0,,-100300000.0,-1319700000.0,-39100000.0,,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2012.0,Q1,2012-01-01,2012-03-31,2013-05-02 14:49:52+00:00,,,-99700000.0,500000.0,16200000.0,,18800000.0,-8000000.0,35000000.0,21600000.0,13800000.0,-11600000.0,18400000.0,,,,13800000.0,-11600000.0,18400000.0,38200000.0,3200000.0,10500000.0,-7300000.0,-300000.0,3600000.0,1400000.0,-1200000.0,-8900000.0,,-13000000.0,,-37500000.0,,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2013.0,FY,2013-01-01,2013-12-31,2016-02-19 20:09:31+00:00,,,21900000.0,900000.0,86900000.0,3000000.0,-400000.0,-368500000.0,34800000.0,28900000.0,-58300000.0,-188800000.0,226600000.0,,,,-58300000.0,-188800000.0,226600000.0,-37200000.0,490900000.0,487700000.0,800000.0,20500000.0,8700000.0,3100000.0,-16300000.0,-36400000.0,-240200000.0,-122900000.0,-6400000.0,-87900000.0,168200000.0,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-31 11:08:52+00:00,,,11900000.0,900000.0,66500000.0,,-1100000.0,-451700000.0,28000000.0,54700000.0,-24200000.0,-118800000.0,98600000.0,,,,-24200000.0,-118800000.0,98600000.0,-63900000.0,478500000.0,476800000.0,500000.0,7000000.0,5300000.0,1800000.0,-18400000.0,-18300000.0,-147200000.0,-58200000.0,-6000000.0,-87900000.0,84800000.0,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2013.0,Q3TTM,2012-10-01,2013-09-30,,-193200000.0,,29000000.0,2400000.0,87600000.0,39500000.0,3700000.0,-415700000.0,45800000.0,55600000.0,-83400000.0,-351000000.0,170400000.0,,,,-83400000.0,-351000000.0,170400000.0,-281300000.0,510900000.0,498900000.0,10800000.0,-400000.0,7600000.0,1600000.0,-21000000.0,-35300000.0,-185400000.0,-98300000.0,-29300000.0,-127800000.0,84800000.0,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2013.0,Q1TTM,2012-04-01,2013-03-31,,-193200000.0,,-1800000.0,2000000.0,79400000.0,39500000.0,-28900000.0,-5900000.0,37000000.0,11100000.0,-129700000.0,-297800000.0,216400000.0,,,,-129700000.0,-297800000.0,216400000.0,-244900000.0,143400000.0,118100000.0,24900000.0,24800000.0,5200000.0,100000.0,-4900000.0,-25300000.0,-69900000.0,-87500000.0,-30200000.0,-127500000.0,13200000.0,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2015.0,FY,2015-01-01,2015-12-31,2018-02-16 17:28:21+00:00,-351000000.0,,48500000.0,4300000.0,90000000.0,9500000.0,-31600000.0,-72400000.0,6200000.0,294500000.0,120400000.0,-485500000.0,229700000.0,,,,120400000.0,-485500000.0,229700000.0,-168300000.0,351600000.0,312400000.0,39400000.0,-100300000.0,3400000.0,4300000.0,-1300000.0,-42800000.0,-140100000.0,-86700000.0,-56900000.0,-84000000.0,78500000.0,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2015.0,Q4,2015-10-01,2015-12-31,,-297500000.0,,23800000.0,3300000.0,26900000.0,900000.0,-7700000.0,15600000.0,700000.0,284000000.0,210600000.0,-374100000.0,82600000.0,,,,210600000.0,-374100000.0,82600000.0,-89200000.0,36500000.0,36600000.0,-100000.0,3500000.0,200000.0,1800000.0,-600000.0,-21200000.0,-67100000.0,-22500000.0,-53000000.0,-100000.0,10300000.0,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-04 16:02:54+00:00,-53500000.0,,24700000.0,1000000.0,63100000.0,8600000.0,-23900000.0,-88000000.0,5500000.0,10500000.0,-90200000.0,-111400000.0,147100000.0,,,,-90200000.0,-111400000.0,147100000.0,-79100000.0,315100000.0,275800000.0,39300000.0,-103800000.0,3200000.0,2500000.0,-700000.0,-21600000.0,-73000000.0,-64200000.0,-3900000.0,-83900000.0,68200000.0,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2015.0,Q3,2015-07-01,2015-09-30,,,,18000000.0,500000.0,21200000.0,-300000.0,-9900000.0,-25300000.0,200000.0,-58200000.0,-70600000.0,28800000.0,57600000.0,,,,-70600000.0,28800000.0,57600000.0,7500000.0,130700000.0,96500000.0,34200000.0,-34800000.0,200000.0,-300000.0,1600000.0,-10600000.0,,-18200000.0,-2000000.0,-200000.0,47600000.0,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-04 16:39:16+00:00,-53500000.0,,6700000.0,500000.0,41900000.0,8900000.0,-14000000.0,-62700000.0,5300000.0,68700000.0,-19600000.0,-140200000.0,89500000.0,,,,-19600000.0,-140200000.0,89500000.0,-86600000.0,184400000.0,179300000.0,5100000.0,-69000000.0,3000000.0,2800000.0,-2300000.0,-11000000.0,-73000000.0,-46000000.0,-1900000.0,-83700000.0,20600000.0,
ITT Inc,ITT,YB2O5TUONPB3W1X7WJ88,216228,2015.0,Q2,2015-04-01,2015-06-30,,-53500000.0,,7700000.0,500000.0,21200000.0,8900000.0,1800000.0,3100000.0,3300000.0,-44800000.0,-53600000.0,-100200000.0,81300000.0,,,,-53600000.0,-100200000.0,81300000.0,-72700000.0,142400000.0,140600000.0,1700000.0,-83600000.0,1200000.0,2600000.0,-2000000.0,-10700000.0,-57700000.0,-15800000.0,-1700000.0,-900000.0,15300000.0,
